EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,OffTwoPtRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,HeaveAttempts
1065,1610612763,Erick Strickland,Erick Strickland,1065,VAN,5046.0,84,2.0,166,168,59.0,67,18.0,334,3.0,5.0,1.0,2.0,2.0,5.0,3.0,9.0,1.0,5.0,1.0,3.0,6.0,19,6.0,12.0,24.0,161,2.0,1.0,4.0,9.0,3.0,4.0,12.0,8.0,4.0,5.0,1.0,12,3.0,15,3.0,5.0,3.0,4.0,33,1.0,4.0,13.0,3.0,20.0,1.0,21,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,5,1.0,12.0,5.0,1.0,12.0,59.0,3.0,0.6666666666666666,0.6666666666666666,0.3157894736842105,0.4444444444444444,0.24,0.3333333333333333,0.3870967741935484,0.42857142857142855,0.24,0.05263157894736842,0.2,19.78609625668449,0.3333333333333333,0.375,0.20634920634920634,0.21052631578947367,0.07142857142857142,0.2073170731707317,0.012987012987012988,0.08333333333333333,0.14285714285714285,0.10526315789473684,0.3,0.2,0.25,0.2,0.6,0.75,0.6666666666666666,0.2,0.36,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.04,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.25,0.44,0.46993000000000007,0.496425,0.45285000000000003,0.16666666666666666,0.20833333333333334,0.5,10.963157894736842,25.383333333333336,0.35542168674698793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,91730.0,1529,-161.0,2962,2964,686.0,696,354.0,5926,34.0,64.0,2.0,10.0,20.0,67.0,134.0,292.0,16.0,105.0,20.0,30.0,193.0,423,121.0,70.0,591.0,3101,34.0,22.0,46.0,97.0,33.0,36.0,149.0,166.0,220.0,105.0,22.0,338,25.0,363,15.0,131.0,57.0,150.0,751,1.0,24.0,122.0,,146.0,25.0,171,53.0,32.0,21.0,96.0,24.0,71.0,38.0,4.0,25.0,2.0,134.0,21.0,24.0,69,1.0,86.0,26.0,16.0,149.0,686.0,11.0,0.43005181347150256,0.4368421052631579,0.4562647754137116,0.4742268041237113,0.4788602941176471,0.4346153846153846,0.502568493150685,0.4900662251655629,0.22242647058823528,0.05200945626477541,0.140625,21.31828978622328,0.7164179104477612,,0.10535405872193437,0.09836065573770492,0.004807692307692308,0.10413694721825963,0.018037518037518036,,0.06474820143884892,0.08793969849246232,0.14315352697095435,0.11834319526627218,0.05333333333333334,0.11764705882352941,0.53125,0.6181818181818182,0.35294117647058826,0.12316176470588236,0.5367647058823529,0.4589041095890411,0.4652777777777778,0.5,0.029411764705882353,0.19301470588235295,0.03571428571428571,0.35714285714285715,0.15384615384615385,0.5,0.23076923076923078,0.3400735294117647,0.4492681985294119,0.45126346153846153,0.44293961538461535,0.045774647887323945,0.058165548098434,0.2521150592216582,14.330496453900711,25.428099173553722,0.23160027008777853,2.0,25.0,5.0,2.0,3.0,40.0,9.0,7.0,45.0,13.0,9.0,4.0,57.0,7.0,126.0,9.0,6.0,40.0,10.0,24.0,6.0,5.0,6.0,2.0,4.0,8.0,2.0,2.0,4.0,8.0,5.0,0.9333333333333333,0.371900826446281,0.4090909090909091,0.21212121212121213,0.371900826446281,0.38235294117647056,0.4732142857142857,0.4830508474576271,0.13432835820895522,0.0136986301369863,0.02037351443123939,0.020833333333333332,0.027855153203342618,0.015544041450777202,0.01639344262295082,0.021505376344086023,0.625,0.373134328358209,0.43103448275862066,0.16,0.3125,0.3125,1.0,0.38095238095238093,0.38095238095238093,0.925,1.0,0.03571428571428571,0.45,0.8888888888888888,0.023076923076923078,0.23333333333333334,0.38095238095238093,0.09644670050761421,,,,,,,,,,,,,,,,,,,,,,,True,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,79422.0,1324,-84.0,2551,2554,593.0,610,313.0,5105,70.0,128.0,17.0,13.0,31.0,86.0,86.0,198.0,36.0,90.0,9.0,21.0,177.0,412,126.0,93.0,591.0,2636,36.0,13.0,26.0,87.0,27.0,31.0,104.0,198.0,156.0,90.0,45.0,87,23.0,110,19.0,23.0,20.0,44.0,243,6.0,17.0,65.0,1.0,83.0,35.0,118,27.0,14.0,13.0,40.0,9.0,18.0,43.0,7.0,22.0,5.0,83.0,20.0,41.0,110,7.0,120.0,46.0,17.0,104.0,593.0,10.0,0.559322033898305,0.5722543352601156,0.42961165048543687,0.2988505747126437,0.4628252788104089,0.3201754385964912,0.49663299663299665,0.3851851851851852,0.2342007434944238,0.10922330097087378,0.1328125,23.28861369109047,0.4819277108433735,0.013888888888888888,0.06565656565656566,0.07906976744186046,0.03333333333333333,0.06804979253112033,0.029585798816568046,0.022388059701492536,0.053811659192825115,0.047752808988764044,0.08759124087591241,0.07692307692307693,0.0847457627118644,0.2379182156133829,0.546875,0.6306306306306306,0.5714285714285714,0.15985130111524162,0.3680297397769517,0.43434343434343436,0.4387755102040816,0.6162790697674418,0.06691449814126393,0.16728624535315986,0.3469387755102041,0.1836734693877551,0.2719298245614035,0.41935483870967744,0.18421052631578946,0.4721189591078067,0.4820008379888267,0.49527173913043493,0.46638628318584063,0.07972270363951472,0.10199556541019955,0.17597292724196278,11.128398058252431,24.995238095238097,0.2324578596628773,9.0,21.0,13.0,4.0,6.0,35.0,5.0,6.0,48.0,14.0,6.0,11.0,57.0,7.0,132.0,12.0,8.0,35.0,4.0,29.0,5.0,7.0,19.0,7.0,1.0,15.0,7.0,2.0,6.0,16.0,13.0,0.9166666666666666,0.38095238095238093,0.46153846153846156,0.25925925925925924,0.38095238095238093,0.3888888888888889,0.46938775510204084,0.5181818181818182,0.3023255813953488,0.010101010101010102,0.028913260219341975,0.04225352112676056,0.019417475728155338,0.029106029106029108,0.06521739130434782,0.019011406844106463,0.8125,0.2441860465116279,0.35,0.2857142857142857,0.3611111111111111,0.37142857142857144,0.9230769230769231,0.3888888888888889,0.39325842696629215,0.9142857142857143,0.5294117647058824,0.08163265306122448,0.5555555555555556,1.0,0.05263157894736842,0.2857142857142857,0.3888888888888889,0.09644670050761421,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.015873015873015872,0.027777777777777776,0.011111111111111112,0.2222222222222222,0.25,1.0,0.16666666666666666,,,,,,,,,True,
2031,1610612763,Stromile Swift,Stromile Swift,2031,VAN,32532.0,542,-80.0,1028,1048,254.0,273,121.0,2076,39.0,71.0,22.0,9.0,17.0,44.0,8.0,23.0,,1.0,,1.0,58.0,138,1.0,28.0,144.0,1084,29.0,,15.0,34.0,1.0,12.0,42.0,90.0,26.0,1.0,18.0,6,2.0,8,1.0,2.0,,4.0,18,5.0,13.0,48.0,10.0,71.0,48.0,119,28.0,16.0,12.0,14.0,1.0,7.0,20.0,7.0,7.0,1.0,34.0,6.0,23.0,53,3.0,49.0,22.0,6.0,42.0,254.0,5.0,0.7758620689655172,0.9,0.42028985507246375,0.4411764705882353,0.4172661870503597,0.42857142857142855,0.4472049689440994,0.4772727272727273,0.007194244604316547,0.13043478260869565,0.11267605633802817,16.567036720751492,0.4117647058823529,0.2702702702702703,0.11566265060240964,0.14772727272727273,0.08771929824561403,0.12127236580516898,0.09603340292275574,0.07317073170731707,0.12,0.14615384615384616,0.0918918918918919,0.19047619047619047,0.04,0.5107913669064749,0.5492957746478874,0.6190476190476191,0.7692307692307693,0.31654676258992803,0.16546762589928057,0.34782608695652173,0.34782608695652173,0.875,,0.007194244604316547,0.7586206896551724,,0.4857142857142857,0.5294117647058824,0.02857142857142857,0.5179856115107914,0.5026633093525181,0.5550615384615385,0.48941428571428564,0.14193548387096774,0.14285714285714285,0.2916666666666667,5.7275362318840575,30.5,0.24708171206225682,9.0,11.0,,,,,,,,11.0,,4.0,26.0,,,,16.0,,1.0,41.0,6.0,4.0,6.0,6.0,,41.0,15.0,6.0,20.0,41.0,19.0,,,,,,0.3793103448275862,0.3793103448275862,0.37142857142857144,0.22727272727272727,,0.0971563981042654,0.11956521739130435,0.128,0.06829268292682927,0.125,0.09836065573770492,0.4634146341463415,0.25,0.3235294117647059,0.7272727272727273,,,,,,,0.4090909090909091,,,,,,,0.18055555555555555,,,,,,1.0,,,,,0.1111111111111111,,,,2.0,1.0,1.0,0.06896551724137931,,,,,True,
735,1610612763,Bryant Reeves,Bryant Reeves,735,VAN,109766.0,1829,-193.0,3516,3516,826.0,822,434.0,7032,95.0,143.0,62.0,19.0,30.0,173.0,89.0,232.0,1.0,3.0,,1.0,253.0,548,4.0,113.0,622.0,3650,93.0,,53.0,112.0,1.0,46.0,155.0,386.0,120.0,3.0,34.0,66,14.0,80,12.0,24.0,13.0,29.0,174,20.0,48.0,251.0,21.0,320.0,132.0,452,43.0,27.0,16.0,52.0,5.0,33.0,38.0,3.0,19.0,6.0,90.0,21.0,108.0,243,24.0,142.0,66.0,14.0,155.0,826.0,28.0,0.7628458498023716,0.8616071428571429,0.46167883211678834,0.4732142857142857,0.46105072463768115,0.4823008849557522,0.5073409461663948,0.5535714285714286,0.007246376811594203,0.06204379562043796,0.08391608391608392,17.513702042850024,0.5777777777777777,0.20588235294117646,0.18188405797101448,0.16494845360824742,0.08064516129032258,0.17893476959904248,0.07692307692307693,0.0625,0.17933130699088146,0.2055084745762712,0.16407599309153714,0.16097560975609757,0.1744186046511628,0.25905797101449274,0.6643356643356644,0.7251908396946565,0.5368421052631579,0.3134057971014493,0.42028985507246375,0.38362068965517243,0.388646288209607,0.9775280898876404,0.0018115942028985507,0.005434782608695652,0.6666666666666666,,0.26548672566371684,0.6333333333333333,0.008849557522123894,0.266304347826087,0.44439936594202895,0.5170916666666668,0.45007212389380535,0.11018363939899833,0.11092436974789915,0.2491961414790997,10.208759124087592,25.55,0.23492605233219568,35.0,69.0,,,,1.0,,1.0,1.0,39.0,,18.0,96.0,1.0,3.0,,58.0,1.0,2.0,109.0,10.0,7.0,20.0,19.0,,54.0,25.0,3.0,26.0,54.0,33.0,1.0,0.25,,1.0,0.25,0.41935483870967744,0.41935483870967744,0.46153846153846156,0.10982658959537572,0.01293103448275862,0.07627711686494051,0.08996539792387544,0.07142857142857142,0.07369942196531792,0.125,0.03816793893129771,0.6111111111111112,0.3988439306358382,0.44805194805194803,0.7971014492753623,,,,0.3333333333333333,0.3333333333333333,1.0,0.5645161290322581,,,,,1.0,0.3333333333333333,0.15434083601286175,,,,,,5.0,1.0,,,,0.08571428571428572,,,,3.0,,2.0,0.034482758620689655,1.0,,,,True,
3,1610612763,Grant Long,Grant Long,3,VAN,39845.0,664,-100.0,1262,1254,284.0,284,162.0,2516,21.0,29.0,9.0,3.0,4.0,11.0,35.0,80.0,3.0,4.0,,2.0,58.0,120,7.0,51.0,176.0,1305,20.0,,10.0,17.0,3.0,27.0,50.0,84.0,32.0,4.0,4.0,27,7.0,34,4.0,8.0,4.0,15.0,75,4.0,11.0,76.0,3.0,90.0,34.0,124,34.0,21.0,13.0,20.0,3.0,13.0,16.0,2.0,7.0,2.0,36.0,14.0,23.0,63,4.0,64.0,21.0,12.0,50.0,284.0,11.0,0.7241379310344828,0.8235294117647058,0.48333333333333334,0.5882352941176471,0.4921259842519685,0.575,0.5569620253164557,0.6944444444444444,0.05511811023622047,0.03333333333333333,0.034482758620689655,13.434903047091414,0.5555555555555556,0.0967741935483871,0.15139442231075698,0.1134020618556701,0.04081632653061224,0.14524207011686144,0.053833605220228384,0.04285714285714286,0.14925373134328357,0.14285714285714285,0.16,0.09722222222222222,0.16,0.2283464566929134,0.7241379310344828,0.75,0.42857142857142855,0.08661417322834646,0.6299212598425197,0.4375,0.4430379746835443,0.9142857142857143,0.023622047244094488,0.031496062992125984,0.45,,0.2,0.75,0.1,0.28346456692913385,0.4469791338582677,0.46294,0.414825,0.14383561643835616,0.1510791366906475,0.2840909090909091,13.365000000000002,25.62857142857143,0.22503961965134706,7.0,2.0,2.0,,1.0,1.0,,,3.0,11.0,,7.0,29.0,1.0,9.0,,14.0,1.0,3.0,29.0,2.0,4.0,7.0,2.0,,8.0,6.0,1.0,1.0,8.0,4.0,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.55,0.55,0.58,0.18181818181818182,0.0125,0.05631067961165048,0.0380952380952381,0.04195804195804196,0.07116104868913857,0.03571428571428571,0.03389830508474576,0.5,0.18181818181818182,0.2222222222222222,0.5,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,0.7777777777777778,,,,0.05,,0.25,0.16477272727272727,,1.0,,,,,,,,,,,,1.0,1.0,,,0.03571428571428571,,,,,True,
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,8189.0,136,8.0,267,257,76.0,70,30.0,524,,1.0,,,,9.0,25.0,56.0,,8.0,,3.0,32.0,66,8.0,5.0,78.0,255,2.0,,6.0,15.0,3.0,4.0,19.0,34.0,30.0,8.0,1.0,17,,17,,8.0,5.0,4.0,34,,,7.0,,7.0,2.0,9,4.0,2.0,2.0,3.0,3.0,3.0,5.0,,,,8.0,2.0,6.0,16,,6.0,2.0,1.0,19.0,76.0,3.0,0.53125,0.5483870967741935,0.48484848484848486,0.4,0.49324324324324326,0.4166666666666667,0.5064935064935064,0.475,0.10810810810810811,0.015151515151515152,,28.42809364548495,0.375,,0.06930693069306931,,,0.056451612903225805,0.015384615384615385,,,0.09375,0.08163265306122448,,,0.013513513513513514,,,,0.12162162162162163,0.7567567567567568,0.44642857142857145,0.45454545454545453,0.64,,0.10810810810810811,,,,,0.16666666666666666,0.12162162162162163,0.4099041095890411,0.4534,0.39185000000000003,0.02631578947368421,0.029411764705882353,0.24358974358974358,17.534848484848485,27.2125,0.2846441947565543,,7.0,,,,3.0,,1.0,3.0,2.0,,,4.0,1.0,3.0,6.0,2.0,3.0,,2.0,,,,,,,,,,,,0.3333333333333333,0.375,,0.3333333333333333,0.375,1.0,1.0,1.0,,0.017857142857142856,0.017391304347826087,,0.024390243902439025,0.015625,,,,0.7777777777777778,0.7777777777777778,0.14285714285714285,,,,0.375,0.375,0.3333333333333333,,,,,,0.3333333333333333,0.375,0.05128205128205128,,,,,,,,,,,,,,,,,,,,,,,True,
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,90907.0,1515,-172.0,2927,2925,664.0,702,354.0,5852,127.0,194.0,43.0,28.0,43.0,192.0,80.0,202.0,12.0,14.0,1.0,5.0,293.0,588,26.0,185.0,783.0,3079,65.0,2.0,55.0,116.0,7.0,74.0,190.0,398.0,188.0,14.0,62.0,105,29.0,134,24.0,28.0,14.0,63.0,297,15.0,36.0,196.0,35.0,267.0,73.0,340,37.0,31.0,6.0,57.0,4.0,32.0,42.0,5.0,25.0,8.0,99.0,18.0,37.0,100,10.0,232.0,89.0,24.0,190.0,664.0,16.0,0.6791808873720137,0.737037037037037,0.49829931972789115,0.47413793103448276,0.48697068403908794,0.4715447154471545,0.53737658674189,0.559375,0.04234527687296417,0.1054421768707483,0.15979381443298968,24.241513968158607,0.5757575757575758,0.4268292682926829,0.17177914110429449,0.1469387755102041,0.07317073170731707,0.1673881673881674,0.05217391304347826,0.06993006993006994,0.13382899628252787,0.16834170854271358,0.1962025316455696,0.1534090909090909,0.13043478260869565,0.31596091205211724,0.654639175257732,0.7791411042944786,0.6220472440944882,0.3127035830618892,0.3289902280130293,0.39603960396039606,0.40404040404040403,0.9125,0.019543973941368076,0.02280130293159609,0.6417910447761194,0.014925373134328358,0.34959349593495936,0.6511627906976745,0.04065040650406504,0.3583061889250814,0.4603589576547231,0.4842944444444444,0.45703821138211376,0.12992700729927006,0.13505311077389984,0.24265644955300128,9.52789115646258,24.542307692307688,0.2268534335497096,25.0,86.0,2.0,1.0,2.0,2.0,,2.0,4.0,34.0,,40.0,108.0,2.0,12.0,,46.0,2.0,5.0,57.0,8.0,8.0,16.0,18.0,24.0,28.0,13.0,4.0,11.0,28.0,20.0,1.0,0.15384615384615385,,0.2857142857142857,0.15384615384615385,0.5230769230769231,0.5074626865671642,0.6149425287356322,0.140625,0.019801980198019802,0.04851063829787234,0.04583333333333333,0.05434782608695652,0.04585537918871252,0.08064516129032258,0.03162055335968379,0.7142857142857143,0.4479166666666667,0.5212121212121212,0.5465116279069767,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.5813953488372093,0.014925373134328358,,,0.016260162601626018,0.4,0.14285714285714285,0.13793103448275862,,,,,,2.0,4.0,,,,0.12,,,,1.0,,,0.014925373134328358,,,,,True,
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,33957.0,566,-87.0,1070,1066,303.0,263,148.0,2136,26.0,36.0,6.0,6.0,12.0,9.0,15.0,34.0,30.0,54.0,5.0,21.0,44.0,79,84.0,16.0,179.0,1097,10.0,10.0,10.0,21.0,30.0,10.0,57.0,44.0,44.0,54.0,2.0,82,7.0,89,5.0,22.0,18.0,42.0,185,2.0,15.0,29.0,1.0,45.0,6.0,51,17.0,12.0,5.0,23.0,5.0,17.0,9.0,1.0,6.0,2.0,32.0,10.0,5.0,25,,25.0,5.0,7.0,57.0,303.0,2.0,0.5,0.5116279069767442,0.5569620253164557,0.47619047619047616,0.5,0.46078431372549017,0.5114285714285715,0.475,0.5153374233128835,0.02531645569620253,0.027777777777777776,16.653258246178602,0.71875,0.03125,0.06712962962962964,0.15463917525773196,0.019417475728155338,0.0831758034026465,0.010714285714285714,0.030303030303030304,0.06666666666666667,0.08163265306122448,0.05555555555555555,0.13846153846153847,0.1875,0.22085889570552147,0.7222222222222222,0.7428571428571429,0.6153846153846154,0.05521472392638037,0.2085889570552147,0.4411764705882353,0.45454545454545453,0.4,0.18404907975460122,0.3312883435582822,0.3,0.25,0.23529411764705882,0.5,0.4117647058823529,0.7361963190184049,0.5198263803680981,0.5246533333333334,0.5146245098039215,0.03571428571428571,0.060240963855421686,0.31843575418994413,9.206329113924049,24.85238095238095,0.28317757009345795,2.0,3.0,6.0,5.0,9.0,19.0,2.0,8.0,25.0,4.0,3.0,2.0,19.0,9.0,57.0,18.0,2.0,19.0,2.0,4.0,,3.0,1.0,1.0,,1.0,1.0,,,1.0,,0.76,0.2976190476190476,0.3,0.3,0.2976190476190476,0.4,0.425,0.4523809523809524,,0.029411764705882353,0.0087527352297593,0.020202020202020204,0.006535947712418301,0.004878048780487805,,,,0.3333333333333333,0.3333333333333333,,0.2,0.21428571428571427,1.0,0.35185185185185186,0.35185185185185186,0.6842105263157895,0.3333333333333333,0.25,0.4,0.5,0.17647058823529413,0.38095238095238093,0.35185185185185186,0.10614525139664804,1.0,1.0,2.0,,,,,0.023809523809523808,0.06666666666666667,,,0.2,1.0,0.1111111111111111,,,,,,1.0,0.011764705882352941,,True,
1134,1610612763,Ike Austin,Ike Austin,1134,VAN,338.0,6,-4.0,12,11,3.0,5,2.0,23,,,,,,2.0,,,,,,,,2,,,,15,1.0,,,,,,,,,,,1,,1,,1.0,,,2,,,,,,1.0,1,,,,,,,,,,,,,1.0,1,,,,,,3.0,,,,,,,,,,,,,14.285714285714285,,,,,,,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3845,0.4283,,,,,10.45,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.125,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
