EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,FG3APct,Arc3Frequency,Avg3ptShotDistance,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,SecondChanceFG2A,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,NonShootingPenaltyNonTakeFouls,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,PtsPutbacks,2pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceFtPoints,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,119224.0,1987,-295.0,3822,3824,919.0,1067,499.0,7646,4039.0,66.0,87.0,11.0,195.0,919.0,0.2404500261643118,267.0,67.0,809.0,155.0,881.0,181.0,58.0,236.0,216.0,97.0,236.0,0.4845984598459846,0.5339366515837104,23.50534212320981,0.3292231812577065,0.366120218579235,0.3316892725030826,0.44874944512947,0.4461196721311475,0.1092342342342342,0.1094808126410835,0.267877412031782,1.0,2.0,1.0,21.0,15.0,0.002466091245376,0.001233045622688,24.9,188.0,,,,,41.0,20.0,108.0,232.0,,,,0.4475955610357583,0.2318125770653514,,,,,7.754388133498144,95.0,123.0,354.0,363.0,148.0,448.0,247.0,355.0,535.0,52.0,27.0,125.0,0.6170798898071626,0.717948717948718,0.4487021013597033,0.416,0.161437908496732,0.1657696447793326,0.1534482758620689,0.436498150431566,0.3474576271186441,0.384375,0.6260162601626016,0.6418918918918919,0.486994776119403,25.0,False,169.0,54.0,46.0,71.0,,1.0,,1.0,,,,1.0,69.0,,,171.0,89.0,,2.0,278.0,,,58.0,,6.0,27.0,28.0,21.0,155.0,4.0,61.0,47.0,180.0,20.0,21.0,7.0,73.0,14.0,25.0,7.0,7.0,26.0,,19.0,35.0,,21.0,62.0,24.0,32.0,63.0,43.0,5.0,,,0.4662162162162162,0.4917127071823204,0.4662162162162162,0.4863387978142076,0.5119760479041916,,0.0716934487021013,0.0786516853932584,0.096045197740113,0.0159574468085106,,0.3790322580645161,0.0449438202247191,0.0959158415841584,0.1859756097560975,0.0878661087866108,0.0948787061994609,0.1178160919540229,0.1004566210045662,0.0785597381342062,0.0597826086956521,0.1679012345679012,0.1651376146788991,0.2008196721311475,0.1428571428571428,0.0514138817480719,0.6825396825396826,0.6329588014981273,0.6869918699186992,0.4852071005917159,0.3776595744680851,0.3837837837837838,0.9154929577464788,0.001233045622688,,,,0.5684210526315789,0.037037037037037,,,,0.6865671641791045,0.0054644808743169,,0.0054644808743169,,0.1940976163450624,102.0,20.0,6.0,33.0,6.0,0.1818181818181818,,,,,8.0,,,,,1.0,1.0,1.0,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,59117.0,985,-239.0,1922,1936,600.0,725,224.0,3858,2031.0,18.0,25.0,4.0,57.0,600.0,0.3121748178980228,79.0,25.0,273.0,73.0,319.0,75.0,33.0,107.0,90.0,41.0,107.0,0.5,0.5691489361702128,17.74712643678161,0.286231884057971,0.3289473684210526,0.2971014492753623,0.4386028985507245,0.4318407894736842,0.1309904153354632,0.132258064516129,0.335423197492163,3.0,3.0,3.0,7.0,5.0,0.0108695652173913,0.0108695652173913,27.5,106.0,,,,,11.0,6.0,83.0,162.0,,,,0.4456521739130434,0.3840579710144927,,,,,9.622710622710624,24.0,30.0,88.0,123.0,39.0,174.0,97.0,125.0,174.0,32.0,14.0,67.0,0.7073170731707317,0.7631578947368421,0.4505494505494505,0.4776119402985074,0.1337931034482758,0.1291053227633069,0.1316872427983539,0.3188405797101449,0.3409090909090909,0.4477611940298507,0.6,0.6153846153846154,0.47618125,23.0,False,47.0,15.0,14.0,46.0,,,,,,,,1.0,22.0,,,58.0,37.0,,1.0,72.0,,,33.0,,2.0,6.0,8.0,8.0,38.0,3.0,17.0,11.0,49.0,3.0,5.0,7.0,35.0,2.0,18.0,3.0,5.0,18.0,,13.0,19.0,,6.0,9.0,5.0,4.0,9.0,6.0,1.0,,,0.5641025641025641,0.4933333333333333,0.5641025641025641,0.4868421052631579,0.6170212765957447,,0.1208791208791208,0.1012658227848101,0.2386363636363636,0.0377358490566037,,0.1774193548387097,0.0566037735849056,0.0499342969776609,0.1075949367088607,0.0490797546012269,0.0497835497835497,0.0465116279069767,0.0419354838709677,0.060931899641577,0.0508474576271186,0.1393034825870646,0.1316725978647686,0.1176470588235294,0.0769230769230769,0.0254237288135593,0.6666666666666666,0.5949367088607594,0.6619718309859155,0.5319148936170213,0.4339622641509434,0.4509803921568627,0.9565217391304348,,,,,0.625,0.2666666666666666,,,,0.56,,,0.0131578947368421,,0.1818181818181818,18.0,4.0,,14.0,2.0,0.0444444444444444,,,,,2.0,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,108480.0,1808,-263.0,3485,3477,816.0,971,469.0,6962,3657.0,36.0,50.0,8.0,114.0,816.0,0.2341463414634146,307.0,73.0,670.0,173.0,769.0,143.0,52.0,180.0,271.0,130.0,180.0,0.484256926952141,0.4918032786885246,22.665681202266565,0.4575260804769001,0.5104895104895105,0.4590163934426229,0.4772527570789867,0.4907937062937064,0.1675257731958762,0.1677419354838709,0.2340702210663199,1.0,1.0,1.0,14.0,11.0,0.0014903129657228,0.0014903129657228,25.1,83.0,,,,,51.0,36.0,75.0,164.0,,,,0.4441132637853949,0.1236959761549925,,,,,5.7067164179104495,102.0,86.0,280.0,298.0,145.0,320.0,167.0,226.0,406.0,64.0,27.0,126.0,0.5369127516778524,0.6324110671936759,0.444776119402985,0.5079365079365079,0.1290571870170015,0.1282375236891977,0.1493775933609958,0.4172876304023845,0.3071428571428571,0.3628691983122363,0.4767441860465116,0.7034482758620689,0.5259425196850392,25.0,False,183.0,56.0,42.0,29.0,,,,,,,,,68.0,,,165.0,64.0,,,276.0,,,82.0,,3.0,14.0,14.0,29.0,149.0,2.0,36.0,23.0,180.0,17.0,15.0,9.0,62.0,13.0,37.0,7.0,15.0,33.0,1.0,12.0,19.0,,18.0,29.0,8.0,20.0,29.0,18.0,1.0,,,0.4689655172413793,0.4475524475524475,0.4689655172413793,0.4475524475524475,0.5,,0.1223880597014925,0.1172638436482084,0.1535714285714285,0.036144578313253,,0.2035398230088495,0.0204081632653061,0.10142954390742,0.1245674740484429,0.1164658634538152,0.1036088474970896,0.1377410468319559,0.0983606557377049,0.0786290322580645,0.1236559139784946,0.1070336391437308,0.1237113402061855,0.1085972850678733,0.1764705882352941,0.0592334494773519,0.6206896551724138,0.5960912052117264,0.6752767527675276,0.5245901639344263,0.3493975903614458,0.3625,0.7931034482758621,,,,,0.5490196078431373,0.1428571428571428,,,,0.5753424657534246,,,,,0.2145643693107932,90.0,25.0,1.0,29.0,5.0,0.0952380952380952,,,,,1.0,,,,,,,1.0,,,,,
87,1610612737,Dikembe Mutombo,Dikembe Mutombo,87,ATL,102975.0,1716,-24.0,3184,3193,737.0,717,437.0,6377,3101.0,39.0,54.0,10.0,123.0,737.0,0.2314698492462311,175.0,37.0,354.0,107.0,445.0,59.0,44.0,108.0,154.0,65.0,108.0,0.5260047281323877,0.6067415730337079,13.8544474393531,0.4943502824858757,0.6271186440677966,0.4943502824858757,0.4740146892655366,0.4894169491525425,0.1616915422885572,0.1616915422885572,0.2426966292134831,,,,15.0,13.0,,,,7.0,,,,,20.0,13.0,72.0,139.0,,,,0.4774011299435028,0.019774011299435,,,,,4.286723163841807,92.0,57.0,172.0,169.0,116.0,118.0,395.0,505.0,693.0,37.0,19.0,92.0,0.3491124260355029,0.4916666666666666,0.4774011299435028,0.4021739130434782,0.2797450424929179,0.2747058823529412,0.3021201413427561,0.4858757062146893,0.3313953488372093,0.3518518518518518,0.2982456140350877,0.7931034482758621,0.5198838095238095,7.0,False,111.0,59.0,24.0,1.0,,,,,,,,,64.0,,,167.0,32.0,,,220.0,,,33.0,,2.0,13.0,16.0,19.0,166.0,3.0,72.0,38.0,188.0,19.0,7.0,5.0,55.0,1.0,18.0,13.0,5.0,16.0,,14.0,26.0,,21.0,137.0,92.0,45.0,137.0,91.0,8.0,,,0.5517241379310345,0.5423728813559322,0.5517241379310345,0.5423728813559322,0.5880281690140845,,0.0932203389830508,0.1314285714285714,0.0581395348837209,,,0.4418604651162791,0.0461538461538461,0.1206395348837209,0.25,0.0954773869346733,0.1174603174603174,0.1728813559322033,0.1294718909710391,0.0789473684210526,0.1055900621118012,0.2166172106824926,0.2966601178781925,0.2757009345794392,0.1756756756756756,0.1266666666666666,0.6642335766423357,0.6342857142857142,0.7302631578947368,0.3693693693693693,0.1428571428571428,0.1428571428571428,1.0,,,,,0.6413043478260869,0.0847457627118644,,,,0.6486486486486487,,,,,0.3752808988764045,98.0,17.0,,39.0,9.0,0.0526315789473684,,,,,15.0,,,,,,,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,43018.0,717,-55.0,1429,1441,314.0,418,203.0,2870,1513.0,14.0,17.0,2.0,37.0,314.0,0.2197340797760671,146.0,31.0,280.0,75.0,345.0,64.0,23.0,91.0,98.0,48.0,91.0,0.5307692307692308,0.5759493670886076,22.700119474313023,0.5195729537366548,0.484375,0.5231316725978647,0.483082206405694,0.4714890625000001,0.1504702194357366,0.1509433962264151,0.263768115942029,1.0,1.0,1.0,3.0,2.0,0.0035587188612099,0.0035587188612099,33.0,32.0,,,,,23.0,16.0,45.0,73.0,,,,0.4804270462633452,0.1138790035587188,,,,,5.011428571428572,70.0,36.0,102.0,135.0,85.0,168.0,112.0,155.0,252.0,29.0,10.0,55.0,0.6222222222222222,0.8076923076923077,0.4821428571428571,0.5272727272727272,0.2109227871939736,0.2105263157894736,0.1988950276243093,0.3629893238434163,0.3529411764705882,0.4044943820224719,0.6388888888888888,0.8235294117647058,0.5356275,9.0,False,90.0,39.0,21.0,9.0,,,,,,,,,44.0,,,100.0,34.0,,,102.0,,,30.0,1.0,1.0,11.0,1.0,13.0,82.0,2.0,24.0,19.0,97.0,16.0,7.0,3.0,26.0,7.0,19.0,6.0,9.0,9.0,,5.0,6.0,,6.0,28.0,13.0,12.0,28.0,14.0,,,,0.5176470588235295,0.53125,0.5176470588235295,0.53125,0.5434782608695652,1.0,0.1071428571428571,0.1027397260273972,0.1274509803921568,0.0625,1.0,0.4318181818181818,0.0465116279069767,0.1396933560477001,0.208695652173913,0.1092436974789916,0.1345609065155807,0.2134146341463414,0.167381974248927,0.0421052631578947,0.0978260869565217,0.1798561151079136,0.2417061611374407,0.2278481012658227,0.1666666666666666,0.1391304347826087,0.5,0.6164383561643836,0.6870229007633588,0.5777777777777777,0.28125,0.3,1.0,,,,,0.5571428571428572,0.2051282051282051,,,,0.6774193548387096,,,,,0.2898550724637681,62.0,10.0,3.0,12.0,3.0,0.1481481481481481,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,55852.0,931,-68.0,1810,1837,448.0,617,232.0,3647,1869.0,58.0,69.0,11.0,149.0,448.0,0.2475138121546961,135.0,27.0,290.0,47.0,338.0,62.0,20.0,82.0,69.0,35.0,82.0,0.4592391304347826,0.4408602150537634,20.19138755980861,0.4017857142857143,0.3333333333333333,0.5386904761904762,0.479048502994012,0.4322405063291139,0.0956284153005464,0.109375,0.2426035502958579,39.0,46.0,38.0,11.0,5.0,0.1369047619047619,0.1160714285714285,26.94782608695652,78.0,7.0,9.0,15.0,7.0,49.0,32.0,48.0,92.0,0.5555555555555556,0.1956521739130435,0.2,0.4330357142857143,0.2321428571428571,0.1794871794871795,0.1842105263157894,0.5714285714285714,0.1842105263157894,7.082413793103447,29.0,24.0,77.0,132.0,42.0,134.0,73.0,92.0,131.0,30.0,17.0,54.0,0.5075757575757576,0.5491803278688525,0.4551724137931034,0.5555555555555556,0.0987821380243572,0.1,0.0789473684210526,0.2291666666666666,0.3116883116883117,0.3636363636363636,0.2083333333333333,0.6170212765957447,0.4842547619047619,14.0,False,78.0,13.0,14.0,30.0,2.0,7.0,,4.0,,3.0,2.0,15.0,18.0,1.0,5.0,43.0,28.0,2.0,19.0,130.0,12.0,1.0,28.0,1.0,6.0,32.0,15.0,5.0,34.0,,17.0,2.0,39.0,7.0,17.0,2.0,24.0,5.0,13.0,6.0,5.0,12.0,,2.0,5.0,,2.0,10.0,4.0,4.0,10.0,8.0,,0.2,0.1052631578947368,0.4285714285714285,0.4516129032258064,0.4148936170212766,0.382716049382716,0.4215686274509804,0.0217391304347826,0.096551724137931,0.1259259259259259,0.1428571428571428,,0.0256410256410256,0.0357142857142857,,0.045822102425876,0.1055900621118012,0.0446428571428571,0.0456674473067915,0.0421052631578947,0.0629139072847682,0.028,0.0425531914893617,0.1158536585365853,0.1107011070110701,0.0952380952380952,0.1428571428571428,0.0460526315789473,0.8,0.5777777777777777,0.6610169491525424,0.5641025641025641,0.3846153846153846,0.3846153846153846,0.6,0.0208333333333333,0.2857142857142857,0.2857142857142857,0.5,0.4482758620689655,0.0769230769230769,0.0638297872340425,,,0.5185185185185185,0.0493827160493827,,0.1851851851851851,0.1333333333333333,0.1272189349112426,20.0,5.0,2.0,4.0,,0.0555555555555555,1.0,2.0,,,,0.0425531914893617,0.5,,,,,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,78214.0,1304,-157.0,2524,2523,650.0,814,334.0,5047,2646.0,57.0,64.0,12.0,135.0,650.0,0.2575277337559429,106.0,15.0,261.0,64.0,394.0,52.0,22.0,80.0,87.0,37.0,80.0,0.4612676056338028,0.3846153846153846,17.737525632262475,0.2739018087855297,0.1704545454545454,0.599483204134367,0.4946724675324674,0.4607209302325581,0.0889423076923077,0.1275862068965517,0.2030456852791878,84.0,126.0,82.0,7.0,5.0,0.3255813953488372,0.2170542635658914,25.628571428571423,91.0,30.0,40.0,117.0,30.0,42.0,30.0,53.0,133.0,0.975,0.3174603174603174,0.3225806451612903,0.4263565891472868,0.2351421188630491,0.3571428571428571,0.3614457831325301,0.9666666666666668,0.3658536585365853,8.639846743295019,28.0,16.0,64.0,105.0,42.0,140.0,100.0,122.0,178.0,50.0,30.0,93.0,0.6666666666666666,0.7070707070707071,0.4022988505747126,0.5376344086021505,0.1004016064257028,0.0959132610508757,0.0842696629213483,0.165374677002584,0.25,0.2909090909090909,0.375,0.509090909090909,0.5042032608695652,24.0,False,54.0,8.0,7.0,35.0,10.0,42.0,,10.0,6.0,13.0,6.0,26.0,11.0,6.0,13.0,48.0,20.0,6.0,36.0,70.0,3.0,2.0,30.0,1.0,2.0,19.0,26.0,8.0,47.0,1.0,15.0,7.0,56.0,8.0,12.0,11.0,43.0,12.0,20.0,3.0,7.0,24.0,,4.0,8.0,1.0,10.0,30.0,13.0,11.0,30.0,14.0,,0.4615384615384615,0.1666666666666666,0.2619047619047619,0.3846153846153846,0.3636363636363636,0.3295454545454545,0.3870967741935484,0.0079365079365079,0.1149425287356321,0.160377358490566,0.140625,0.0439560439560439,0.0119047619047619,0.0823529411764705,0.0147058823529411,0.045631067961165,0.0738916256157635,0.0377358490566037,0.0442834138486312,0.0433070866141732,0.0468384074941452,0.0458452722063037,0.0445859872611464,0.1142857142857142,0.1055555555555555,0.0596026490066225,0.1153846153846153,0.0390243902439024,0.4666666666666667,0.5094339622641509,0.6067415730337079,0.6851851851851852,0.3846153846153846,0.4022988505747126,0.7714285714285715,0.1085271317829457,0.238095238095238,0.238095238095238,1.0,0.2857142857142857,0.25,0.2363636363636363,0.4615384615384615,1.0,0.4666666666666667,0.1136363636363636,,0.2954545454545454,0.2307692307692307,0.1218274111675127,12.0,8.0,6.0,8.0,,0.0181818181818181,,,,,1.0,,,,,,,1.0,,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,22443.0,374,42.0,736,730,250.0,380,92.0,1466,752.0,1.0,4.0,,11.0,250.0,0.3396739130434782,35.0,7.0,109.0,33.0,140.0,32.0,16.0,48.0,40.0,16.0,48.0,0.5263157894736842,0.5581395348837209,17.02127659574468,0.3070175438596491,0.2058823529411764,0.3508771929824561,0.4455451754385965,0.4155397058823529,0.125,0.1300813008130081,0.3428571428571428,5.0,5.0,5.0,3.0,2.0,0.043859649122807,0.043859649122807,25.46,52.0,1.0,1.0,3.0,1.0,10.0,10.0,18.0,45.0,1.0,0.2,0.2,0.4692982456140351,0.4561403508771929,0.2,0.2,1.0,0.2,10.022018348623853,14.0,5.0,22.0,52.0,20.0,80.0,37.0,47.0,77.0,6.0,3.0,11.0,0.7692307692307693,0.8888888888888888,0.4770642201834862,0.5454545454545454,0.137546468401487,0.1209439528023598,0.1684210526315789,0.1929824561403508,0.2272727272727272,0.2631578947368421,0.4,0.7,0.5211411764705883,9.0,False,21.0,7.0,5.0,26.0,,,,,,,,2.0,11.0,,,28.0,16.0,,2.0,24.0,,,12.0,,1.0,,1.0,7.0,23.0,,4.0,6.0,30.0,1.0,,2.0,5.0,1.0,3.0,,2.0,3.0,,3.0,1.0,,5.0,21.0,10.0,9.0,21.0,12.0,,,,0.55,0.5,0.55,0.4705882352941176,0.5833333333333334,,0.110091743119266,0.2571428571428571,0.1363636363636363,,,0.2222222222222222,,0.082437275985663,0.0571428571428571,0.1111111111111111,0.087719298245614,0.1265822784810126,0.0804597701149425,0.0530973451327433,0.125,0.1363636363636363,0.1111111111111111,0.0434782608695652,0.0833333333333333,0.0208333333333333,0.5714285714285714,0.6,0.8076923076923077,0.5714285714285714,0.5,0.5,1.0,,,,,0.5,,,,,0.7142857142857143,,,0.0588235294117647,,0.2,14.0,2.0,2.0,6.0,,0.0666666666666666,,,,,2.0,,,,,,,,,,,,
1950,1610612737,Andy Panko,Andy Panko,1950,ATL,33.0,1,,1,1,1.0,1,,2,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1610612737,Toni Kukoc,Toni Kukoc,389,ATL,37084.0,618,-31.0,1197,1186,276.0,394,150.0,2383,1314.0,88.0,106.0,15.0,230.0,276.0,0.2305764411027568,66.0,9.0,173.0,49.0,335.0,31.0,21.0,77.0,72.0,31.0,77.0,0.5918727915194346,0.6311475409836066,24.29090909090909,0.2619047619047619,0.1836734693877551,0.5753968253968254,0.486706374501992,0.4355897959183674,0.1155234657039711,0.1573604060913705,0.2298507462686567,64.0,79.0,63.0,18.0,14.0,0.3134920634920635,0.2539682539682539,25.389873417721528,47.0,29.0,38.0,84.0,29.0,13.0,7.0,9.0,36.0,0.7368421052631579,0.4810126582278481,0.4871794871794871,0.5674603174603174,0.1865079365079365,0.453125,0.453125,0.7241379310344828,0.4603174603174603,7.924855491329482,10.0,25.0,60.0,86.0,21.0,80.0,54.0,78.0,97.0,32.0,22.0,51.0,0.4651162790697674,0.5,0.4971098265895953,0.6274509803921569,0.1261682242990654,0.1305970149253731,0.1379310344827586,0.238095238095238,0.4166666666666667,0.4807692307692308,0.28,0.3846153846153846,0.4674937500000001,6.0,False,42.0,9.0,5.0,19.0,9.0,15.0,2.0,3.0,2.0,4.0,6.0,15.0,14.0,3.0,5.0,47.0,16.0,8.0,18.0,92.0,30.0,1.0,12.0,,4.0,43.0,30.0,3.0,12.0,4.0,16.0,8.0,19.0,7.0,6.0,8.0,19.0,,10.0,2.0,4.0,9.0,1.0,3.0,8.0,1.0,6.0,5.0,,5.0,5.0,4.0,3.0,0.6,0.4444444444444444,0.6666666666666666,0.5161290322580645,0.7115384615384616,0.5714285714285714,0.7580645161290323,,0.0693641618497109,0.0606060606060606,0.1333333333333333,,,0.2051282051282051,0.1212121212121212,0.027027027027027,0.1481481481481481,0.0277777777777777,0.0271739130434782,0.0446428571428571,0.0210526315789473,0.0211267605633802,0.0357142857142857,0.1308411214953271,0.1136363636363636,0.1428571428571428,0.1612903225806451,0.0619469026548672,0.8,0.6363636363636364,0.6774193548387096,0.4285714285714285,0.4042553191489361,0.4042553191489361,0.7894736842105263,0.0595238095238095,0.6,0.6,0.7777777777777778,0.9,0.2222222222222222,0.1538461538461538,0.5,1.0,0.5555555555555556,0.0612244897959183,0.6666666666666666,0.3061224489795918,0.4,0.1402985074626865,12.0,7.0,,10.0,,,1.0,1.0,,1.0,,0.0384615384615384,1.0,,0.0125,,,,,,,,
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,16736.0,279,-62.0,544,550,211.0,265,64.0,1094,559.0,27.0,34.0,6.0,75.0,211.0,0.3878676470588235,14.0,7.0,68.0,12.0,64.0,28.0,6.0,32.0,17.0,7.0,32.0,0.4050632911392405,0.4705882352941176,15.96774193548387,0.1971830985915492,0.2333333333333333,0.2394366197183098,0.4196253521126761,0.433625,0.0909090909090909,0.0945945945945946,0.5,3.0,3.0,3.0,7.0,4.0,0.0422535211267605,0.0422535211267605,25.8,29.0,,,,,17.0,11.0,13.0,41.0,,,,0.3661971830985915,0.4084507042253521,,,,,11.419117647058822,3.0,9.0,25.0,26.0,8.0,18.0,15.0,20.0,23.0,8.0,7.0,20.0,0.3461538461538461,0.36,0.3823529411764705,0.4,0.0789473684210526,0.074235807860262,0.0806451612903225,0.352112676056338,0.36,0.375,0.2222222222222222,0.375,0.5363,13.0,False,10.0,3.0,5.0,7.0,,,,,,,,2.0,5.0,,,12.0,13.0,,2.0,34.0,,,3.0,,3.0,10.0,11.0,2.0,1.0,,2.0,3.0,3.0,,6.0,3.0,12.0,1.0,1.0,1.0,,4.0,,2.0,1.0,,2.0,3.0,1.0,1.0,5.0,2.0,1.0,,,0.625,0.4642857142857143,0.625,0.4333333333333333,0.6666666666666666,,0.0441176470588235,0.0714285714285714,0.04,0.0344827586206896,,0.15,,0.0046296296296296,0.0512820512820512,0.054054054054054,0.0118577075098814,,0.0106382978723404,,0.0833333333333333,0.0923076923076923,0.0634920634920634,0.0571428571428571,,,0.4,0.7142857142857143,0.7692307692307693,0.1,0.2413793103448276,0.25,0.8571428571428571,,,,,1.0,0.3333333333333333,,,,0.7142857142857143,,,0.0666666666666666,,0.1875,2.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,2.0,,,,
