EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,FTDefRebounds,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ThreePtAssists,Corner3Assists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,Arc3Assists,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,DefensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Blocked3s,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,HeaveMakes
137,1610612755,Vernon Maxwell,Vernon Maxwell,137,PHI,2059.0,34,-13,66,70,20.0,23.0,8,136,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,6.0,5.0,65,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,20.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.22727272727272727,0.22727272727272727,0.5454545454545454,18.666666666666668,0.6666666666666666,0.125,0.3,0.17647058823529413,0.25,0.09090909090909091,0.1111111111111111,0.375,0.18181818181818182,0.5,0.5,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2,0.2,1.0,1.0,0.7272727272727273,0.2,0.4652272727272727,0.4383,11.059999999999999,26.583333333333332,0.30303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1737,1610612755,Nazr Mohammed,Nazr Mohammed,1737,PHI,245.0,4,3,9,10,9.0,10.0,2,19,,,1.0,,,,,,1.0,1.0,,,2.0,5,,,,,,,,,,,,1.0,1.0,,,,,,,,,9.0,,,,1.0,1.0,1.0,,9.090909090909092,,,,,,,,,,,,1.0,,,,,,,,,,0.3692,0.3692,8.2,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,12917.0,215,15,393,400,133.0,153.0,68,793,8.0,17.0,10.0,40.0,4.0,,11.0,4.0,27.0,67.0,3.0,15.0,73.0,396,5.0,12.0,9.0,11.0,,10.0,10.0,4.0,20.0,6.0,15.0,30.0,51.0,8.0,5.0,4.0,2.0,9.0,1.0,13.0,4.0,133.0,1.0,0.2,0.2,0.40298507462686567,0.38414634146341464,0.4147727272727273,0.18292682926829268,21.085594989561585,0.3076923076923077,0.10416666666666667,0.15789473684210525,0.11538461538461539,0.125,0.08450704225352113,0.12244897959183673,0.15625,0.2073170731707317,0.47058823529411764,0.5333333333333333,0.12195121951219512,0.4878048780487805,0.04878048780487805,0.13414634146341464,,,,0.15384615384615385,0.3902439024390244,,0.4383256097560975,0.46050576923076925,11.93134328358209,26.686666666666664,0.3384223918575064,1.0,7.0,21.0,20.0,42.0,9.0,18.0,,20.0,3.0,0.7777777777777778,0.875,0.3333333333333333,0.3269230769230769,0.35714285714285715,0.5,0.1,0.14285714285714285,1.0,0.273972602739726,3.0,10.0,4.0,8.0,18.0,3.0,1.0,1.0,1.0,2.0,10.0,5.0,19.0,3.0,5.0,15.0,1.0,3.0,6.0,6.0,1.0,4.0,2.0,3.0,17.0,1.0,21.0,3.0,3.0,3.0,2.0,1.0,10.0,1.0,12.0,4.0,2.0,1.0,1.0,1.0,1.0,0.2,0.2631578947368421,0.22727272727272727,0.3,0.06666666666666667,0.08955223880597014,0.11764705882352941,0.3,0.025,0.09090909090909091,0.06666666666666667,0.09659090909090909,0.1111111111111111,0.09852216748768473,0.20689655172413793,0.0684931506849315,0.08108108108108109,0.09090909090909091,0.2,0.16666666666666666,0.06666666666666667,1.0,0.5,0.45,0.46153846153846156,0.8888888888888888,0.75,0.75,1.0,0.45454545454545453,0.3,0.045454545454545456,0.09090909090909091,0.3076923076923077,0.5,0.038461538461538464,1.0,0.4675333333333333,0.046511627906976744,0.056338028169014086,0.2054794520547945,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2143,1610612755,Pepe Sanchez,Pepe Sanchez,2143,PHI,960.0,16,8,36,36,26.0,24.0,6,72,1.0,1.0,,1.0,,,,,2.0,2.0,,,4.0,29,,2.0,,,,3.0,3.0,1.0,6.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,26.0,,,,1.0,1.0,1.0,,6.818181818181818,1.0,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,0.5,,0.5227,0.5227,9.45,,0.7222222222222222,,2.0,2.0,4.0,2.0,,4.0,,4.0,,0.5,0.5,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,32625.0,544,33,1024,1028,353.0,315.0,157,2052,46.0,71.0,99.0,52.0,1.0,,1.0,1.0,88.0,222.0,,2.0,213.0,997,1.0,54.0,,1.0,,12.0,14.0,6.0,30.0,20.0,62.0,89.0,139.0,12.0,5.0,12.0,1.0,13.0,7.0,25.0,8.0,353.0,,,,0.3963963963963964,0.39285714285714285,0.426,0.008928571428571428,22.59654889071487,0.48,0.15897435897435896,0.19047619047619047,0.16565656565656567,0.14285714285714285,0.14450867052023122,0.1836734693877551,0.20224719101123595,0.3169642857142857,0.647887323943662,0.7301587301587301,0.4419642857142857,0.23214285714285715,0.004464285714285714,0.004464285714285714,,,,0.013513513513513514,0.32589285714285715,,0.44509531249999995,0.45580067567567556,8.295495495495496,24.0,0.3447265625,27.0,37.0,73.0,86.0,122.0,7.0,73.0,8.0,86.0,5.0,0.6931818181818182,0.8356164383561644,0.5068493150684932,0.5,0.5119047619047619,0.23333333333333334,0.2727272727272727,0.2872340425531915,0.7407407407407407,0.40375586854460094,17.0,23.0,23.0,30.0,15.0,,,,,,37.0,18.0,41.0,,5.0,41.0,,12.0,30.0,15.0,,4.0,2.0,3.0,46.0,1.0,50.0,4.0,7.0,5.0,2.0,5.0,31.0,7.0,54.0,21.0,7.0,8.0,1.0,8.0,8.0,,0.43902439024390244,0.43902439024390244,0.4659090909090909,,0.06756756756756757,0.11267605633802817,0.050505050505050504,0.038461538461538464,,0.025,0.10021786492374728,0.05,0.09441233140655106,0.16666666666666666,0.10309278350515463,0.06629834254143646,0.06,,0.125,0.03333333333333333,1.0,0.6304347826086957,0.28846153846153844,0.3,0.8,,,,0.5609756097560976,0.7391304347826086,,,0.40540540540540543,0.7666666666666667,,,0.48794249999999995,0.08641975308641975,0.08713692946058091,0.19248826291079812,2.0,2.0,1.0,2.0,3.0,4.0,2.0,0.11764705882352941,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
248,1610612755,George Lynch,George Lynch,248,PHI,18109.0,302,12,563,572,188.0,156.0,80,1135,13.0,23.0,20.0,14.0,,,5.0,2.0,25.0,57.0,,5.0,71.0,561,2.0,16.0,,5.0,,10.0,12.0,4.0,26.0,6.0,31.0,41.0,64.0,12.0,8.0,5.0,4.0,6.0,3.0,11.0,3.0,188.0,,,,0.43859649122807015,0.4032258064516129,0.4797297297297297,0.08064516129032258,12.85930408472012,0.45454545454545453,0.14553990610328638,0.11320754716981132,0.13909774436090225,0.1,0.16279069767441862,0.14942528735632185,0.13043478260869565,0.3709677419354839,0.5652173913043478,0.6190476190476191,0.3225806451612903,0.22580645161290322,,0.08064516129032258,,,,0.09523809523809523,0.45161290322580644,,0.4641629032258065,0.4499595238095238,7.8508771929824555,26.339999999999996,0.3339253996447602,6.0,6.0,19.0,20.0,34.0,4.0,25.0,1.0,20.0,2.0,0.68,0.7391304347826086,0.3157894736842105,0.2857142857142857,0.38461538461538464,0.3076923076923077,0.3,0.35294117647058826,0.6666666666666666,0.28169014084507044,3.0,7.0,4.0,7.0,6.0,,,,,,21.0,5.0,16.0,,3.0,13.0,,8.0,4.0,5.0,,5.0,1.0,,21.0,2.0,23.0,2.0,4.0,2.0,,3.0,13.0,,25.0,12.0,1.0,3.0,1.0,3.0,,,0.3125,0.3125,0.3611111111111111,,0.08771929824561403,0.08695652173913043,0.15,,,0.07692307692307693,0.08502024291497975,,0.07608695652173914,0.075,0.10434782608695652,0.06521739130434782,,,,0.06451612903225806,,0.7692307692307693,0.42857142857142855,0.42857142857142855,0.5,,,,0.4375,0.42857142857142855,,,0.3333333333333333,0.5714285714285714,,,0.44815,0.1643835616438356,0.17647058823529413,0.18309859154929578,2.0,1.0,2.0,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,17927.0,299,44,554,556,162.0,151.0,92,1110,10.0,11.0,26.0,25.0,1.0,,2.0,2.0,22.0,62.0,,3.0,62.0,532,2.0,20.0,,1.0,,52.0,60.0,19.0,128.0,4.0,11.0,15.0,19.0,9.0,3.0,8.0,5.0,10.0,4.0,18.0,5.0,162.0,,,,0.3548387096774194,0.3384615384615385,0.40131578947368424,0.046153846153846156,14.19939577039275,0.4444444444444444,0.04954954954954955,0.06779661016949153,0.05338078291814947,,0.061224489795918366,0.056818181818181816,0.08333333333333333,0.16923076923076924,0.9090909090909091,0.9090909090909091,0.4,0.38461538461538464,0.015384615384615385,0.03076923076923077,,,,0.13333333333333333,0.2153846153846154,,0.4291234374999999,0.43422857142857146,10.95483870967742,31.366666666666664,0.2924187725631769,5.0,6.0,13.0,20.0,24.0,,16.0,1.0,20.0,1.0,0.5454545454545454,0.5454545454545454,0.46153846153846156,0.4,0.5,,0.19230769230769232,0.23809523809523808,0.8,0.3225806451612903,1.0,1.0,2.0,2.0,7.0,,1.0,,,,18.0,3.0,5.0,1.0,1.0,7.0,,8.0,,6.0,,17.0,16.0,1.0,3.0,,4.0,,6.0,4.0,2.0,,6.0,1.0,24.0,10.0,2.0,2.0,1.0,2.0,,,0.6,0.5,0.4375,,0.0967741935483871,,0.19230769230769232,0.04,,,0.011764705882352941,0.034482758620689655,0.014084507042253521,,0.02654867256637168,,,0.2,,,,0.4,0.28,0.2916666666666667,0.5714285714285714,,,,0.16666666666666666,1.0,0.16666666666666666,,0.13333333333333333,1.0,,,0.4429,0.13513513513513514,0.14084507042253522,0.11290322580645161,8.0,3.0,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,2478.0,41,6,78,79,39.0,40.0,8,157,7.0,7.0,3.0,,,,,,7.0,10.0,,,18.0,73,,4.0,,,,2.0,2.0,,4.0,1.0,5.0,6.0,7.0,,,,,,,,,39.0,,,,0.7,0.7,0.6923076923076923,,14.444444444444445,,0.16666666666666666,0.125,0.15789473684210525,0.2,0.2222222222222222,,0.16666666666666666,0.7,1.0,1.0,0.3,,,,,,,,0.7,,0.49437,0.436775,3.04,,0.5,,2.0,4.0,5.0,10.0,,5.0,1.0,5.0,1.0,0.7142857142857143,0.7142857142857143,0.5,0.5,0.5,,,,,0.2777777777777778,1.0,1.0,2.0,2.0,,,,,,,4.0,1.0,2.0,,,2.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,,,3.0,,6.0,3.0,,4.0,1.0,4.0,4.0,,0.5,0.5,0.5,,0.1,,0.3333333333333333,,,,0.03333333333333333,,0.02631578947368421,0.2,,,,,,,1.0,0.7142857142857143,,,,,,,0.5,1.0,,,0.5,1.0,,,0.50275,0.23076923076923078,0.23076923076923078,0.1111111111111111,,,,,,3.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,17306.0,288,1,547,548,194.0,176.0,79,1095,14.0,19.0,13.0,19.0,7.0,1.0,9.0,6.0,27.0,51.0,5.0,16.0,95.0,531,9.0,32.0,15.0,9.0,1.0,52.0,56.0,13.0,116.0,7.0,27.0,35.0,40.0,11.0,6.0,15.0,2.0,7.0,2.0,22.0,3.0,194.0,1.0,0.3125,0.3125,0.5294117647058824,0.5149253731343284,0.5792682926829268,0.23880597014925373,16.0,0.6818181818181818,0.1330049261083744,0.11475409836065574,0.12878787878787878,0.1282051282051282,0.1111111111111111,0.16216216216216217,0.09259259259259259,0.2835820895522388,0.7368421052631579,0.7777777777777778,0.19402985074626866,0.2835820895522388,0.1044776119402985,0.13432835820895522,0.1111111111111111,0.1111111111111111,1.0,0.2222222222222222,0.5223880597014925,0.1111111111111111,0.46106119402985085,0.4542129629629628,9.407843137254904,25.875,0.3546617915904936,6.0,10.0,18.0,41.0,22.0,1.0,16.0,,41.0,2.0,0.4074074074074074,0.4074074074074074,0.5555555555555556,0.5925925925925926,0.640625,0.08333333333333333,0.46153846153846156,0.5,0.5,0.43157894736842106,1.0,2.0,5.0,6.0,7.0,4.0,1.0,3.0,3.0,2.0,26.0,1.0,3.0,3.0,2.0,7.0,4.0,9.0,,2.0,,24.0,15.0,2.0,2.0,1.0,5.0,,5.0,13.0,1.0,2.0,3.0,3.0,31.0,12.0,4.0,,,,,0.4444444444444444,0.3333333333333333,0.4166666666666667,0.5,,0.0392156862745098,0.05263157894736842,0.07692307692307693,,,0.037037037037037035,0.008298755186721992,0.06060606060606061,0.014598540145985401,0.019230769230769232,,0.011235955056179775,0.08,,0.2857142857142857,,,0.2857142857142857,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.1111111111111111,1.0,0.42412500000000003,0.15384615384615385,0.1935483870967742,0.07368421052631578,4.0,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,True,,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,18417.0,307,47,604,595,227.0,191.0,99,1199,22.0,42.0,50.0,71.0,5.0,6.0,21.0,8.0,63.0,163.0,9.0,26.0,217.0,569,11.0,76.0,21.0,21.0,6.0,31.0,33.0,8.0,68.0,8.0,20.0,28.0,38.0,24.0,13.0,14.0,3.0,14.0,7.0,28.0,10.0,227.0,0.7777777777777778,0.34615384615384615,0.34615384615384615,0.38650306748466257,0.40476190476190477,0.47085201793721976,0.13756613756613756,34.909596662030594,0.5,0.08333333333333333,0.13559322033898305,0.09364548494983277,0.09302325581395349,0.056074766355140186,0.1111111111111111,0.09433962264150944,0.2222222222222222,0.5238095238095238,0.5789473684210527,0.26455026455026454,0.37566137566137564,0.026455026455026454,0.1111111111111111,0.2857142857142857,0.3,0.6666666666666666,0.1038961038961039,0.35978835978835977,0.2857142857142857,0.44669920634920646,0.43758441558441563,10.559509202453986,26.342307692307692,0.3758278145695364,15.0,19.0,66.0,76.0,50.0,,13.0,,76.0,4.0,0.3968253968253968,0.4032258064516129,0.2878787878787879,0.3246753246753247,0.4065934065934066,,0.3,0.35714285714285715,0.26666666666666666,0.35023041474654376,3.0,5.0,7.0,18.0,26.0,3.0,1.0,2.0,3.0,3.0,64.0,7.0,15.0,4.0,7.0,24.0,4.0,26.0,2.0,13.0,1.0,14.0,9.0,,10.0,,10.0,3.0,11.0,7.0,1.0,2.0,3.0,2.0,78.0,27.0,10.0,2.0,,2.0,2.0,0.36363636363636365,0.4666666666666667,0.4473684210526316,0.5,0.038461538461538464,0.07975460122699386,0.09523809523809523,0.16,0.014084507042253521,0.047619047619047616,,0.03717472118959108,,0.032679738562091505,0.019230769230769232,0.0423728813559322,0.04040404040404041,,,0.5,0.029411764705882353,1.0,0.3181818181818182,0.36619718309859156,0.37142857142857144,0.5384615384615384,0.6,0.6,1.0,0.2631578947368421,0.6,0.05263157894736842,0.15789473684210525,0.23376623376623376,0.3888888888888889,0.03896103896103896,0.6666666666666666,0.4269166666666667,0.1267605633802817,0.1443850267379679,0.11059907834101383,2.0,2.0,2.0,3.0,1.0,1.0,,0.3333333333333333,,,7.0,1.0,2.0,1.0,0.25,1.0,1.0,0.25,6.0,,,,True,,,,,,,,,,,,,,
