EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,14426.0,240,-37,469,467,103,83.0,72.0,936,6.0,14.0,4.0,9.0,1.0,4.0,5.0,16.0,2.0,5.0,13.0,35.0,5.0,31.0,490,4.0,12.0,8.0,3.0,8.0,5.0,11.0,16.0,10.0,6.0,5.0,8.0,1.0,9.0,1.0,4.0,4.0,19.0,1.0,20.0,9.0,27.0,5.0,41.0,21.0,62.0,1.0,3.0,3.0,8.0,2.0,5.0,8.0,3.0,16.0,4.0,1.0,12.0,19.0,3.0,3.0,11.0,1.0,4.0,2.0,17.0,6.0,2.0,9.0,17.0,14.0,1.0,11.0,103,1.0,0.6153846153846154,0.8,0.37142857142857144,0.3333333333333333,0.375,0.37142857142857144,0.3333333333333333,0.375,0.3875,0.3076923076923077,0.4583333333333333,0.14285714285714285,0.14285714285714285,0.1875,10.09009009009009,0.5,0.38461538461538464,0.15606936416184972,0.0947867298578199,0.225,0.02702702702702703,0.16901408450704225,0.0846774193548387,0.07692307692307693,0.08235294117647059,0.11494252873563218,0.03571428571428571,0.17647058823529413,0.18181818181818182,0.1232876712328767,0.25,0.16666666666666666,0.058823529411764705,0.8235294117647058,0.4,0.42857142857142855,0.5,0.5,0.45714285714285713,0.3125,0.38461538461538464,0.6,0.14285714285714285,0.4,0.4,1.0,0.75,0.4444444444444444,0.25,0.5,0.25,0.4,0.4441457142857142,0.4893833333333333,0.4569375,0.10526315789473684,0.10526315789473684,0.25806451612903225,0.3548387096774194,6.228571428571429,0.21961620469083157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1531,1610612744,Marc Jackson,Marc Jackson,1531,GSW,84444.0,1407,-247,2799,2796,733,677.0,427.0,5595,103.0,161.0,43.0,72.0,23.0,39.0,67.0,162.0,62.0,162.0,232.0,485.0,154.0,633.0,3000,52.0,97.0,147.0,49.0,104.0,63.0,167.0,284.0,180.0,70.0,49.0,44.0,15.0,59.0,7.0,20.0,14.0,133.0,12.0,104.0,32.0,188.0,22.0,242.0,119.0,361.0,4.0,34.0,20.0,38.0,12.0,16.0,55.0,22.0,93.0,14.0,22.0,59.0,138.0,14.0,17.0,192.0,15.0,79.0,23.0,27.0,12.0,1.0,14.0,27.0,20.0,,167.0,733,14.0,0.6120689655172413,0.7208121827411168,0.47835051546391755,0.5360824742268041,0.47115384615384615,0.4714566929133858,0.5459183673469388,0.45614035087719296,0.5285714285714286,0.6024590163934426,0.5394736842105263,0.10103092783505155,0.16770186335403728,0.1111111111111111,20.861127956337175,0.40860215053763443,0.275,0.1910569105691057,0.08761583824768324,0.13333333333333333,0.0449438202247191,0.17973856209150327,0.07977991746905089,0.1220472440944882,0.09579439252336448,0.06336633663366337,0.046948356807511735,0.19444444444444445,0.20958083832335328,0.17336683417085427,0.13186813186813187,0.13793103448275862,0.0182648401826484,0.7407407407407407,0.3169291338582677,0.639751552795031,0.7686567164179104,0.5048543689320388,0.3188976377952756,0.41358024691358025,0.4652777777777778,0.6119402985074627,0.3188976377952756,0.38271604938271603,0.3924050632911392,0.7903225806451613,0.7346938775510204,0.5972222222222222,0.09302325581395349,0.34210526315789475,0.5897435897435898,0.36220472440944884,0.4462901185770749,0.4841894117647058,0.44197678571428584,0.1381118881118881,0.14389799635701275,0.23222748815165878,0.2638230647709321,9.079793814432989,0.2618792425866381,5.0,23.0,1.0,1.0,2.0,10.0,5.0,23.0,1.0,1.0,40.0,2.0,10.0,15.0,2.0,21.0,5.0,1.0,8.0,10.0,3.0,14.0,3.0,10.0,4.0,4.0,12.0,2.0,1.0,0.21739130434782608,1.0,0.2,0.23809523809523808,0.045275590551181105,0.043478260869565216,0.024691358024691357,0.043478260869565216,0.03529411764705882,0.037037037037037035,0.045275590551181105,0.21739130434782608,0.22727272727272727,1.0,0.01020408163265306,1.0,1.0,0.08771929824561403,0.2,0.23809523809523808,28.73478260869565,,,,,,,,,,,,,,,,,,,,,,,True,
168,1610612744,Chris Mills,Chris Mills,168,GSW,1939.0,32,-14,63,63,31,34.0,12.0,126,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,6.0,5.0,13.0,3.0,13.0,63,3.0,4.0,6.0,2.0,3.0,2.0,6.0,10.0,,,1.0,2.0,,2.0,,,,4.0,1.0,,1.0,2.0,1.0,4.0,1.0,5.0,1.0,,,,1.0,,3.0,,3.0,,2.0,,3.0,,2.0,3.0,,,1.0,1.0,1.0,,,1.0,,,6.0,31,1.0,1.0,1.0,0.38461538461538464,0.75,0.6666666666666666,0.3333333333333333,0.6,0.5,0.375,0.6,0.6,0.07692307692307693,,0.16666666666666666,25.0,,0.25,0.08333333333333333,,0.25,0.25,0.10714285714285714,0.027777777777777776,,,,0.25,0.125,,0.09090909090909091,0.3333333333333333,,0.1111111111111111,,0.06666666666666667,1.0,1.0,1.0,0.4,0.3333333333333333,0.4,1.0,0.4,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,0.25,1.0,0.2,0.4218766666666667,0.47499,0.49807500000000005,,,0.46153846153846156,0.46153846153846156,12.446153846153846,0.49206349206349204,,2.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,0.13333333333333333,,,,,,0.13333333333333333,,,,0.2,,,0.25,,,24.95,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,73381.0,1223,-199,2445,2443,602,541.0,372.0,4888,105.0,151.0,42.0,59.0,25.0,40.0,63.0,187.0,82.0,208.0,250.0,546.0,123.0,695.0,2612,55.0,100.0,134.0,54.0,114.0,50.0,167.0,358.0,142.0,66.0,31.0,61.0,9.0,70.0,6.0,29.0,20.0,149.0,21.0,83.0,22.0,142.0,14.0,178.0,104.0,282.0,22.0,35.0,24.0,39.0,8.0,23.0,33.0,16.0,72.0,6.0,18.0,39.0,79.0,5.0,13.0,168.0,15.0,64.0,25.0,12.0,9.0,,3.0,12.0,7.0,1.0,167.0,602,8.0,0.716,0.8248847926267281,0.45787545787545786,0.55,0.47368421052631576,0.45396825396825397,0.5380952380952381,0.44656488549618323,0.49148936170212765,0.5630252100840336,0.5122699386503068,0.056776556776556776,0.07947019867549669,0.08021390374331551,26.925746009715475,0.5416666666666666,0.19718309859154928,0.16416184971098266,0.07927411652340019,0.10679611650485436,0.08860759493670886,0.1531279178338002,0.08099688473520249,0.09691629955947137,0.08854166666666667,0.06192660550458716,0.0855614973262032,0.11555555555555555,0.19310344827586207,0.17142857142857143,0.10191082802547771,0.12244897959183673,0.06811145510835913,0.5833333333333334,0.2396825396825397,0.695364238410596,0.7553956834532374,0.5714285714285714,0.2968253968253968,0.33689839572192515,0.36627906976744184,0.7619047619047619,0.33015873015873015,0.3942307692307692,0.4019607843137255,0.8658536585365854,0.5619047619047619,0.711864406779661,0.047619047619047616,0.3053435114503817,0.625,0.373015873015873,0.46042047619047605,0.4845152173913044,0.45930076335877845,0.09558823529411764,0.10756302521008404,0.19280575539568345,0.24028776978417266,9.768315018315013,0.24621676891615543,23.0,75.0,1.0,4.0,2.0,14.0,24.0,84.0,1.0,5.0,21.0,3.0,17.0,63.0,,75.0,23.0,2.0,3.0,12.0,,11.0,5.0,3.0,3.0,1.0,2.0,2.0,0.875,0.2857142857142857,0.2,0.17647058823529413,0.2857142857142857,0.13333333333333333,0.023809523809523808,0.019230769230769232,0.02666666666666667,,0.1,0.11904761904761904,0.30666666666666664,0.3150684931506849,0.8695652173913043,0.0380952380952381,0.25,1.0,0.10687022900763359,0.14285714285714285,0.30666666666666664,24.539285714285718,1.0,9.0,1.0,1.0,3.0,9.0,1.0,0.014285714285714285,0.1111111111111111,0.1111111111111111,1.0,0.009523809523809525,0.022900763358778626,0.3333333333333333,0.011764705882352941,,,,,,,,True,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,44077.0,735,-63,1461,1457,364,353.0,243.0,2918,45.0,75.0,11.0,17.0,12.0,17.0,24.0,88.0,45.0,127.0,114.0,290.0,67.0,313.0,1561,23.0,41.0,64.0,27.0,61.0,21.0,75.0,124.0,104.0,14.0,33.0,82.0,12.0,94.0,10.0,27.0,34.0,200.0,6.0,25.0,20.0,62.0,1.0,83.0,32.0,115.0,5.0,33.0,16.0,31.0,2.0,19.0,23.0,12.0,54.0,5.0,19.0,30.0,63.0,1.0,4.0,87.0,3.0,37.0,6.0,10.0,3.0,3.0,4.0,11.0,9.0,,75.0,364,12.0,0.543859649122807,0.5794392523364486,0.3931034482758621,0.5609756097560976,0.4426229508196721,0.38924050632911394,0.5909090909090909,0.4090909090909091,0.4353932584269663,0.63,0.46835443037974683,0.11379310344827587,0.16,0.19318181818181818,23.415191319246144,0.5740740740740741,0.023809523809523808,0.1203883495145631,0.03943217665615142,0.14492753623188406,0.046511627906976744,0.12557427258805512,0.04062909567496723,0.0425531914893617,0.05627705627705628,0.022900763358778626,0.03571428571428571,0.08759124087591241,0.11976047904191617,0.14218009478672985,0.12844036697247707,0.20689655172413793,0.030864197530864196,0.8181818181818182,0.23734177215189872,0.6,0.7142857142857143,0.5777777777777777,0.27848101265822783,0.2727272727272727,0.3380281690140845,0.5,0.40189873417721517,0.3543307086614173,0.36585365853658536,0.5333333333333333,0.38636363636363635,0.6470588235294118,0.36363636363636365,0.25757575757575757,0.7058823529411765,0.31962025316455694,0.455870253164557,0.4717315789473684,0.4441340909090909,0.10571428571428572,0.11419753086419752,0.20447284345047922,0.23961661341853036,10.658965517241379,0.24914442162902123,5.0,23.0,2.0,3.0,,4.0,6.0,26.0,2.0,3.0,12.0,,5.0,15.0,,23.0,5.0,,2.0,21.0,1.0,17.0,7.0,3.0,4.0,,,2.0,0.8333333333333334,0.23076923076923078,0.6666666666666666,,0.23076923076923078,0.08227848101265822,,0.031496062992125984,,0.023255813953488372,0.11764705882352941,0.07278481012658228,0.21739130434782608,0.21739130434782608,0.8,0.06818181818181818,0.6666666666666666,1.0,0.06060606060606061,,0.21739130434782608,24.784615384615385,1.0,3.0,,,1.0,3.0,,0.00949367088607595,0.3333333333333333,0.3333333333333333,1.0,,0.015151515151515152,,,2.0,1.0,1.0,,,,,True,
1907,1610612744,Vonteego Cummings,Vonteego Cummings,1907,GSW,26662.0,444,-102,872,865,307,284.0,131.0,1737,10.0,26.0,2.0,4.0,3.0,9.0,8.0,21.0,13.0,46.0,31.0,93.0,24.0,131.0,930,3.0,9.0,13.0,6.0,25.0,17.0,41.0,22.0,40.0,4.0,14.0,63.0,6.0,69.0,5.0,19.0,31.0,144.0,2.0,10.0,5.0,22.0,1.0,28.0,12.0,40.0,,20.0,9.0,15.0,3.0,12.0,12.0,3.0,27.0,1.0,9.0,27.0,51.0,4.0,1.0,33.0,1.0,11.0,6.0,7.0,4.0,3.0,,8.0,5.0,,41.0,307,7.0,0.3548387096774194,0.3793103448275862,0.3333333333333333,0.3333333333333333,0.24,0.38489208633093525,0.46153846153846156,0.3076923076923077,0.42258064516129035,0.4642857142857143,0.41836734693877553,0.15053763440860216,0.3076923076923077,0.19047619047619047,17.60154738878143,0.5555555555555556,0.041666666666666664,0.07482993197278912,0.028328611898016998,0.06666666666666667,0.021505376344086023,0.07317073170731707,0.026905829596412557,0.04285714285714286,0.0078125,0.03870967741935484,0.012987012987012988,0.08108108108108109,0.07692307692307693,0.06896551724137931,0.05172413793103448,0.11764705882352941,,0.625,0.18705035971223022,0.38461538461538464,0.5555555555555556,0.2,0.1510791366906475,0.38095238095238093,0.47058823529411764,0.375,0.33093525179856115,0.2826086956521739,0.29545454545454547,0.46153846153846156,0.3076923076923077,0.5,,0.23076923076923078,0.3333333333333333,0.5179856115107914,0.46993876811594193,0.46683636363636366,0.453928947368421,0.0738255033557047,0.10679611650485436,0.09923664122137404,0.31297709923664124,10.973118279569892,0.35206422018348627,11.0,36.0,1.0,3.0,4.0,11.0,15.0,46.0,2.0,4.0,1.0,4.0,14.0,30.0,1.0,35.0,11.0,,1.0,13.0,,11.0,1.0,3.0,,,,,0.6666666666666666,0.32608695652173914,0.5,0.2857142857142857,0.3333333333333333,0.33093525179856115,,0.043478260869565216,,,0.0625,0.2589928057553957,0.3055555555555556,0.3055555555555556,0.5454545454545454,0.23076923076923078,0.3333333333333333,1.0,0.28205128205128205,0.36363636363636365,0.3142857142857143,25.417391304347824,4.0,10.0,1.0,,3.0,15.0,,0.07194244604316546,0.4,0.4,1.0,0.07692307692307693,0.07692307692307693,,,,1.0,,1.0,1.0,1.0,1.0,True,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,62917.0,1049,-137,2086,2092,542,467.0,312.0,4178,40.0,65.0,2.0,7.0,11.0,16.0,12.0,49.0,59.0,128.0,111.0,242.0,24.0,348.0,2217,7.0,16.0,20.0,31.0,55.0,7.0,105.0,84.0,138.0,8.0,9.0,171.0,21.0,192.0,19.0,64.0,62.0,405.0,5.0,25.0,18.0,64.0,4.0,86.0,31.0,117.0,2.0,67.0,36.0,37.0,8.0,31.0,18.0,6.0,55.0,2.0,20.0,35.0,61.0,1.0,2.0,32.0,4.0,14.0,4.0,7.0,,4.0,3.0,9.0,4.0,,105.0,542,11.0,0.3783783783783784,0.3925233644859813,0.45867768595041325,0.4375,0.5636363636363636,0.47928994082840237,0.38636363636363635,0.5157894736842106,0.4943181818181818,0.4166666666666667,0.5303030303030303,0.0371900826446281,0.046153846153846156,0.10204081632653061,16.646216768916155,0.6727272727272727,0.06349206349206349,0.08648648648648649,0.027995520716685332,0.0967741935483871,0.02631578947368421,0.08855291576673865,0.027700831024930747,0.015463917525773196,0.021671826625386997,0.0398936170212766,0.0273972602739726,0.08376963350785341,0.06976744186046512,0.10309278350515463,0.11594202898550725,0.041666666666666664,0.0111731843575419,0.4444444444444444,0.19230769230769232,0.6153846153846154,0.6451612903225806,0.4,0.14497041420118342,0.24489795918367346,0.2727272727272727,0.3333333333333333,0.378698224852071,0.4609375,0.4645669291338583,0.3728813559322034,0.3181818181818182,0.2857142857142857,,0.16842105263157894,0.6875,0.47633136094674555,0.4763415915915917,0.48752499999999993,0.4759417582417582,0.040229885057471264,0.05555555555555555,0.05747126436781609,0.3017241379310345,11.630578512396696,0.2598274209012464,24.0,68.0,1.0,4.0,8.0,31.0,34.0,96.0,1.0,6.0,3.0,12.0,40.0,75.0,4.0,64.0,24.0,,2.0,45.0,1.0,31.0,2.0,2.0,,1.0,,,0.7352941176470589,0.3541666666666667,0.16666666666666666,0.3,0.3695652173913043,0.28402366863905326,,0.0078125,,0.017241379310344827,0.022727272727272728,0.20118343195266272,0.35294117647058826,0.35294117647058826,0.625,0.18181818181818182,0.25,,0.3263157894736842,0.25806451612903225,0.375,26.103125000000002,10.0,28.0,2.0,4.0,9.0,27.0,,0.08284023668639054,0.35714285714285715,0.35714285714285715,1.0,0.09090909090909091,0.09473684210526316,0.4444444444444444,,,2.0,,,2.0,,,True,
219,1610612744,Vinny Del Negro,Vinny Del Negro,219,GSW,10576.0,176,-48,348,350,128,162.0,57.0,698,3.0,3.0,,,,,5.0,11.0,7.0,25.0,15.0,39.0,5.0,35.0,410,1.0,5.0,3.0,4.0,13.0,,8.0,18.0,12.0,,3.0,33.0,5.0,38.0,4.0,12.0,11.0,81.0,,1.0,1.0,11.0,,12.0,2.0,14.0,1.0,3.0,3.0,5.0,,4.0,2.0,1.0,7.0,1.0,2.0,10.0,24.0,,,5.0,1.0,1.0,,,,,,,,,8.0,128,4.0,0.6,0.6,0.38461538461538464,0.2,0.3076923076923077,0.3488372093023256,0.14285714285714285,0.2857142857142857,0.36046511627906974,0.14285714285714285,0.2857142857142857,0.07692307692307693,,0.18181818181818182,12.224938875305623,0.7142857142857143,,0.102803738317757,0.007692307692307693,0.03571428571428571,,0.08888888888888889,0.00625,,,0.016129032258064516,,0.034482758620689655,0.12195121951219512,0.13513513513513514,0.047619047619047616,,0.04,,0.06976744186046512,1.0,1.0,0.3333333333333333,0.2558139534883721,0.45454545454545453,0.5555555555555556,0.4,0.5813953488372093,0.28,0.2916666666666667,0.8571428571428571,,,,,,0.16279069767441862,0.4212627906976744,0.387725,0.384125,0.023255813953488372,0.02564102564102564,0.08571428571428572,0.22857142857142856,14.735897435897437,0.367816091954023,,3.0,,2.0,,,,4.0,,2.0,1.0,,1.0,,,3.0,,,1.0,10.0,1.0,,1.0,,4.0,,,1.0,,,,,,0.09302325581395349,,0.04,,0.06666666666666667,,0.06976744186046512,,,,0.2857142857142857,,,,,,23.975,,1.0,,,1.0,,,0.023255813953488372,,,,,0.07142857142857142,,,1.0,,,,,,,True,
2084,1610612744,Chris Porter,Chris Porter,2084,GSW,21002.0,350,-54,691,700,134,105.0,123.0,1391,27.0,46.0,9.0,18.0,6.0,10.0,14.0,45.0,15.0,40.0,56.0,131.0,20.0,132.0,765,10.0,31.0,25.0,11.0,25.0,4.0,26.0,84.0,28.0,10.0,6.0,15.0,2.0,17.0,,9.0,3.0,36.0,9.0,23.0,6.0,29.0,1.0,36.0,32.0,68.0,5.0,21.0,11.0,7.0,2.0,5.0,7.0,2.0,14.0,3.0,3.0,21.0,43.0,2.0,2.0,29.0,3.0,13.0,3.0,3.0,1.0,,2.0,3.0,1.0,1.0,26.0,134,4.0,0.75,0.8235294117647058,0.42748091603053434,0.3225806451612903,0.44,0.42424242424242425,0.3225806451612903,0.44,0.45517241379310347,0.3787878787878788,0.4642857142857143,0.04580152671755725,0.043478260869565216,0.044444444444444446,18.79432624113475,0.5,0.1111111111111111,0.11646586345381527,0.06784660766961652,0.08695652173913043,0.20454545454545456,0.11006289308176101,0.0835509138381201,0.12857142857142856,0.07964601769911504,0.03205128205128205,0.20454545454545456,0.12727272727272726,0.06896551724137931,0.14953271028037382,0.07547169811320754,0.125,0.07246376811594203,0.3333333333333333,0.3484848484848485,0.5869565217391305,0.6136363636363636,0.6666666666666666,0.3409090909090909,0.3111111111111111,0.32558139534883723,0.6428571428571429,0.30303030303030304,0.375,0.39473684210526316,1.0,0.5806451612903226,0.5,0.4444444444444444,0.4,0.6,0.3560606060606061,0.4621916666666667,0.4818680000000001,0.44977200000000006,0.09154929577464789,0.09219858156028368,0.1893939393939394,0.19696969696969696,8.7206106870229,0.1939218523878437,,1.0,,,,,,1.0,,,5.0,,,,,1.0,,,2.0,3.0,,10.0,,1.0,,,1.0,1.0,,,,,,0.007575757575757576,,0.05,,,,0.007575757575757576,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,True,
682,1610612744,Bob Sura,Bob Sura,682,GSW,46723.0,779,-189,1563,1561,374,346.0,221.0,3124,56.0,95.0,7.0,10.0,9.0,16.0,3.0,33.0,15.0,41.0,74.0,169.0,58.0,281.0,1676,11.0,16.0,35.0,12.0,34.0,25.0,67.0,80.0,68.0,16.0,14.0,67.0,17.0,84.0,12.0,29.0,28.0,185.0,5.0,18.0,14.0,59.0,6.0,79.0,24.0,103.0,7.0,27.0,8.0,35.0,12.0,23.0,37.0,12.0,72.0,7.0,23.0,23.0,59.0,4.0,10.0,82.0,5.0,28.0,14.0,4.0,1.0,,3.0,4.0,3.0,,67.0,374,6.0,0.5405405405405406,0.6060606060606061,0.4378698224852071,0.6875,0.35294117647058826,0.4389763779527559,0.6363636363636364,0.39622641509433965,0.4811643835616438,0.625,0.47183098591549294,0.08284023668639054,0.06315789473684211,0.21212121212121213,20.0,0.4861111111111111,0.13636363636363635,0.1068840579710145,0.02857142857142857,0.12280701754385964,0.02717391304347826,0.10960960960960961,0.028255528255528257,0.02702702702702703,0.021367521367521368,0.036290322580645164,0.028368794326241134,0.0410958904109589,0.10695187165775401,0.1506849315068493,0.16091954022988506,,0.050724637681159424,0.75,0.37401574803149606,0.5894736842105263,0.6292134831460674,0.6071428571428571,0.12992125984251968,0.09090909090909091,0.11538461538461539,,0.16141732283464566,0.36585365853658536,0.375,0.4,0.45454545454545453,0.7,0.14285714285714285,0.3018867924528302,0.5625,0.7086614173228346,0.5269141732283467,0.5325305555555556,0.5187122641509434,0.10431654676258993,0.14583333333333334,0.12455516014234876,0.23843416370106763,6.324852071005917,0.23928342930262317,18.0,67.0,2.0,5.0,5.0,17.0,25.0,85.0,2.0,6.0,7.0,6.0,19.0,54.0,,67.0,18.0,,5.0,10.0,1.0,19.0,7.0,5.0,,1.0,,,0.72,0.29411764705882354,0.3333333333333333,0.3157894736842105,0.29411764705882354,0.3346456692913386,,0.024390243902439025,,0.02631578947368421,0.023255813953488372,0.2637795275590551,0.26865671641791045,0.26865671641791045,0.6111111111111112,0.22727272727272727,0.4,0.5,0.32075471698113206,0.29411764705882354,0.26865671641791045,24.690588235294122,7.0,18.0,1.0,1.0,2.0,21.0,1.0,0.07086614173228346,0.3888888888888889,0.3888888888888889,1.0,0.045454545454545456,0.03773584905660377,0.5,0.011627906976744186,,,,,,,,True,
