EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,FG3APct,Arc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Clear Path Fouls,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,OffensiveGoaltends,OffCorner3ReboundPct,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,29925.0,499,-128.0,982,983,249.0,224,187.0,1965,21.0,52.0,11.0,29.0,5.0,10.0,34.0,96.0,3.0,8.0,58.0,156.0,14.0,130.0,1059,16.0,49.0,4.0,36.0,13.0,35.0,6.0,32.0,66.0,50.0,26.0,16.0,11.0,4.0,15.0,4.0,5.0,6.0,34.0,4.0,60.0,14.0,65.0,12.0,91.0,64.0,155.0,8.0,16.0,11.0,5.0,15.0,4.0,4.0,13.0,1.0,11.0,2.0,28.0,7.0,7.0,28.0,43.0,3.0,2.0,30.0,2.0,13.0,3.0,53.0,28.0,2.0,23.0,53.0,29.0,2.0,1.0,1.0,32.0,249.0,0.5689655172413793,0.7333333333333333,0.3717948717948718,0.32653061224489793,0.37142857142857144,0.3717948717948718,0.32653061224489793,0.37142857142857144,0.38235294117647056,0.3333333333333333,0.3902439024390244,0.10256410256410256,0.11538461538461539,0.09375,0.125,16.30971993410214,0.5357142857142857,0.4444444444444444,0.16839378238341968,0.11009174311926606,0.20588235294117646,0.07692307692307693,0.17400881057268722,0.10720268006700168,0.11,0.10330578512396695,0.11822660098522167,0.09090909090909091,0.11403508771929824,0.13513513513513514,0.25806451612903225,0.26,0.05555555555555555,0.0975609756097561,0.5471698113207547,0.3333333333333333,0.40384615384615385,0.45652173913043476,0.42857142857142855,0.6153846153846154,0.3541666666666667,0.39080459770114945,0.6176470588235294,0.05128205128205128,0.375,0.42857142857142855,1.0,0.5918367346938775,0.3793103448275862,0.09090909090909091,0.2857142857142857,0.5,0.3333333333333333,0.43394743589743584,0.4779760869565217,0.4247742857142857,0.07784431137724551,0.07784431137724551,0.27692307692307694,0.24615384615384617,5.217948717948716,0.2535641547861507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,190.0,3,-10.0,7,8,,8,,15,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,14.285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,950.0,16,-11.0,29,30,4.0,7,5.0,59,,1.0,,1.0,,,1.0,1.0,3.0,5.0,4.0,7.0,2.0,10.0,41,1.0,2.0,2.0,4.0,,1.0,,,6.0,2.0,,,1.0,,1.0,,,,2.0,1.0,2.0,,1.0,,1.0,3.0,4.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,4.0,0.75,0.75,0.5714285714285714,0.5,,0.5,0.5,,0.5555555555555556,0.6666666666666666,,,,,,29.41176470588235,,,0.07692307692307693,0.2,,0.3333333333333333,0.07692307692307693,0.23076923076923078,,0.6666666666666666,,0.3333333333333333,,,0.25,,,,,0.125,,,,0.125,1.0,1.0,1.0,0.625,0.6,0.6,0.6666666666666666,0.5,,,,,0.25,0.42085625,0.4214,0.3915,0.1111111111111111,0.125,0.4,,14.6,0.13793103448275862,1.0,1.0,1.0,1.0,1.0,0.125,0.125,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1907,1610612744,Vonteego Cummings,Vonteego Cummings,1907,GSW,29813.0,497,-211.0,975,982,321.0,270,181.0,1957,19.0,39.0,1.0,7.0,7.0,14.0,8.0,26.0,21.0,70.0,48.0,135.0,27.0,171.0,1101,4.0,15.0,3.0,17.0,15.0,44.0,17.0,62.0,38.0,58.0,2.0,9.0,83.0,2.0,85.0,2.0,30.0,30.0,172.0,,16.0,8.0,21.0,1.0,30.0,16.0,46.0,3.0,23.0,12.0,11.0,21.0,1.0,9.0,4.0,1.0,12.0,1.0,25.0,1.0,8.0,28.0,45.0,2.0,1.0,45.0,5.0,20.0,5.0,5.0,2.0,1.0,2.0,6.0,5.0,,,,62.0,321.0,0.3958333333333333,0.40425531914893614,0.35555555555555557,0.26666666666666666,0.3409090909090909,0.3870967741935484,0.3333333333333333,0.36885245901639346,0.41504854368932037,0.3695652173913043,0.4305555555555556,0.06666666666666667,0.1282051282051282,0.15384615384615385,,18.981101068200495,0.84,0.037037037037037035,0.0603448275862069,0.03137254901960784,0.10256410256410256,,0.06807511737089202,0.027303754266211604,0.045454545454545456,0.019138755980861243,0.03664921465968586,,0.03296703296703297,0.05511811023622047,0.08461538461538462,0.07407407407407407,0.16666666666666666,0.02702702702702703,0.8333333333333334,0.20967741935483872,0.48717948717948717,0.5588235294117647,0.3157894736842105,0.13978494623655913,0.3076923076923077,0.36363636363636365,0.5,0.3763440860215054,0.3,0.3,0.42857142857142855,0.3333333333333333,0.14285714285714285,,0.22950819672131148,0.5,0.4838709677419355,0.46623064516129015,0.49132250000000005,0.4547065573770491,0.09950248756218906,0.13333333333333333,0.09941520467836257,0.36257309941520466,11.287407407407407,0.3292307692307692,45.0,51.0,45.0,23.0,4.0,0.27419354838709675,0.24193548387096775,25.005882352941175,3.0,6.0,1.0,1.0,2.0,13.0,2.0,5.0,4.0,15.0,16.0,2.0,6.0,5.0,17.0,33.0,15.0,13.0,1.0,1.0,1.0,0.6875,0.3137254901960784,0.3333333333333333,0.29411764705882354,0.3137254901960784,0.03225806451612903,0.5,0.5,1.0,0.28888888888888886,0.28888888888888886,0.6153846153846154,0.047619047619047616,0.23809523809523808,0.4,1.0,0.03278688524590164,0.5,0.2459016393442623,0.26666666666666666,0.28888888888888886,,,,,,,,,,,True,,,,,,,
2084,1610612744,Chris Porter,Chris Porter,2084,GSW,68699.0,1145,-283.0,2258,2274,591.0,569,404.0,4532,81.0,135.0,27.0,51.0,25.0,36.0,39.0,142.0,53.0,163.0,173.0,440.0,94.0,440.0,2494,31.0,93.0,13.0,75.0,46.0,108.0,25.0,117.0,236.0,110.0,40.0,36.0,53.0,8.0,61.0,5.0,28.0,14.0,130.0,15.0,74.0,12.0,87.0,1.0,100.0,89.0,189.0,10.0,45.0,23.0,22.0,31.0,7.0,21.0,28.0,1.0,10.0,1.0,59.0,9.0,15.0,49.0,111.0,6.0,10.0,141.0,11.0,65.0,11.0,6.0,1.0,1.0,4.0,6.0,4.0,1.0,2.0,1.0,117.0,591.0,0.6820809248554913,0.7712418300653595,0.3931818181818182,0.3333333333333333,0.42592592592592593,0.3887640449438202,0.32978723404255317,0.4144144144144144,0.43137254901960786,0.3640776699029126,0.45703125,0.08181818181818182,0.08148148148148149,0.14084507042253522,0.03067484662576687,20.431654676258994,0.5254237288135594,0.017857142857142856,0.1045673076923077,0.06395851339671564,0.0670391061452514,0.1,0.09792284866468842,0.06809487375669472,0.11063829787234042,0.06768558951965066,0.036637931034482756,0.0948905109489051,0.091324200913242,0.08709677419354839,0.132013201320132,0.05303030303030303,0.10638297872340426,0.0425531914893617,0.6666666666666666,0.30337078651685395,0.6,0.6532258064516129,0.6172839506172839,0.31910112359550563,0.2746478873239437,0.319672131147541,0.6666666666666666,0.36629213483146067,0.32515337423312884,0.33544303797468356,0.7924528301886793,0.5425531914893617,0.5294117647058824,0.18518518518518517,0.32432432432432434,0.6944444444444444,0.3146067415730337,0.45238921348314604,0.4724734939759036,0.4521324324324324,0.13026052104208416,0.13157894736842105,0.17045454545454544,0.26590909090909093,9.418409090909094,0.26173604960141716,5.0,5.0,5.0,11.0,12.0,0.011235955056179775,0.011235955056179775,24.96,,,,,,,,1.0,,3.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.010638297872340425,,,,,0.02702702702702703,,,3.0,3.0,0.15384615384615385,,,,,,,,True,,,,,,,
1531,1610612744,Marc Jackson,Marc Jackson,1531,GSW,21002.0,350,-54.0,691,700,134.0,105,123.0,1391,24.0,38.0,10.0,20.0,4.0,8.0,16.0,33.0,14.0,41.0,54.0,112.0,30.0,147.0,765,11.0,23.0,9.0,34.0,10.0,24.0,9.0,32.0,66.0,42.0,12.0,13.0,13.0,,13.0,,5.0,7.0,26.0,2.0,27.0,10.0,46.0,4.0,60.0,30.0,90.0,,4.0,3.0,1.0,6.0,1.0,3.0,11.0,,3.0,2.0,17.0,1.0,2.0,12.0,32.0,2.0,6.0,36.0,2.0,14.0,4.0,10.0,4.0,1.0,5.0,10.0,7.0,2.0,1.0,,32.0,134.0,0.6111111111111112,0.6875,0.48214285714285715,0.4782608695652174,0.4166666666666667,0.49159663865546216,0.5208333333333334,0.4423076923076923,0.5370370370370371,0.5862068965517241,0.5,0.11607142857142858,0.21052631578947367,0.12121212121212122,0.024390243902439025,17.96690307328605,0.35294117647058826,0.4444444444444444,0.18473895582329317,0.07964601769911504,0.14492753623188406,0.045454545454545456,0.1761006289308176,0.07571801566579635,0.14285714285714285,0.061946902654867256,0.0641025641025641,0.045454545454545456,0.18181818181818182,0.1839080459770115,0.18691588785046728,0.1320754716981132,0.1875,,0.7,0.31932773109243695,0.631578947368421,0.8,0.5416666666666666,0.2773109243697479,0.48484848484848486,0.5517241379310345,0.6875,0.3445378151260504,0.34146341463414637,0.35,0.6428571428571429,0.8333333333333334,0.5,0.1,0.3076923076923077,0.5,0.37815126050420167,0.45264831932773103,0.48428181818181826,0.4330000000000001,0.10687022900763359,0.11290322580645161,0.23129251700680273,0.21768707482993196,9.639285714285714,0.1939218523878437,7.0,7.0,7.0,1.0,3.0,0.058823529411764705,0.058823529411764705,24.714285714285715,,,,,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,9.0,,3.0,,,,1.0,0.42857142857142855,1.0,0.5,0.42857142857142855,,,,,0.42857142857142855,0.42857142857142855,1.0,,0.041666666666666664,1.0,1.0,,,0.07692307692307693,0.5,0.42857142857142855,,,,1.0,2.0,0.047619047619047616,,,,,True,,,,,,,
219,1610612744,Vinny Del Negro,Vinny Del Negro,219,GSW,4450.0,74,-20.0,144,149,66.0,65,28.0,293,1.0,1.0,,,,,3.0,9.0,1.0,12.0,5.0,22.0,3.0,13.0,166,,1.0,1.0,1.0,1.0,10.0,2.0,4.0,,10.0,,1.0,18.0,2.0,20.0,2.0,6.0,4.0,42.0,,1.0,1.0,4.0,,5.0,1.0,6.0,1.0,1.0,1.0,,5.0,,4.0,2.0,1.0,1.0,,7.0,1.0,2.0,4.0,11.0,,,3.0,,,1.0,,,,,,,,,,4.0,66.0,,,0.22727272727272727,,0.1,0.20833333333333334,,0.09090909090909091,0.24,,0.16666666666666666,0.045454545454545456,,0.1111111111111111,,18.497109826589597,0.7142857142857143,,0.08163265306122448,0.016666666666666666,0.08333333333333333,,0.08196721311475409,0.014492753623188406,,,0.03225806451612903,,0.07692307692307693,0.08,0.09090909090909091,0.125,,0.058823529411764705,,0.041666666666666664,1.0,1.0,,0.375,0.3333333333333333,0.375,,0.5,0.08333333333333333,0.08333333333333333,,,,,,,0.125,0.39372500000000005,0.4299,0.3814681818181818,,,0.07692307692307693,0.3076923076923077,14.16818181818182,0.4583333333333333,2.0,2.0,2.0,8.0,2.0,0.08333333333333333,0.08333333333333333,24.65,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.09090909090909091,,,,,,,1.0,,,,,,True,,,,,,,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,19608.0,327,-44.0,648,655,100.0,104,108.0,1303,16.0,31.0,3.0,7.0,4.0,5.0,6.0,28.0,22.0,64.0,44.0,123.0,26.0,126.0,729,10.0,21.0,2.0,22.0,6.0,17.0,9.0,21.0,42.0,46.0,2.0,8.0,48.0,5.0,53.0,3.0,16.0,23.0,111.0,,6.0,5.0,32.0,,37.0,6.0,43.0,,18.0,12.0,6.0,13.0,1.0,8.0,10.0,4.0,5.0,,23.0,3.0,3.0,13.0,26.0,,2.0,32.0,1.0,12.0,4.0,8.0,,3.0,5.0,8.0,6.0,,,,21.0,100.0,0.4772727272727273,0.4883720930232558,0.35772357723577236,0.47619047619047616,0.35294117647058826,0.37593984962406013,0.43478260869565216,0.3333333333333333,0.42567567567567566,0.4583333333333333,0.45652173913043476,0.06504065040650407,0.22580645161290322,0.03571428571428571,,21.755725190839694,0.5652173913043478,,0.13852813852813853,0.0196078431372549,0.09433962264150944,,0.13028169014084506,0.017045454545454544,0.015625,0.029411764705882353,0.014285714285714285,,0.1509433962264151,0.1125,0.15306122448979592,0.11904761904761904,,,0.75,0.23308270676691728,0.5161290322580645,0.6666666666666666,0.5,0.21052631578947367,0.21428571428571427,0.2222222222222222,0.5,0.48120300751879697,0.34375,0.34375,0.45454545454545453,0.30434782608695654,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.8,0.3082706766917293,0.45328759398496243,0.4429928571428572,0.46145555555555556,0.08333333333333333,0.08955223880597014,0.1746031746031746,0.16666666666666666,11.532520325203253,0.15432098765432098,9.0,10.0,9.0,9.0,3.0,0.07518796992481203,0.06766917293233082,25.4,1.0,1.0,,,,3.0,,2.0,,1.0,4.0,,2.0,,1.0,9.0,3.0,3.0,1.0,,,0.75,0.4,,,0.4,0.007518796992481203,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.08695652173913043,,,,,0.05555555555555555,,0.3333333333333333,2.0,,,,1.0,,,,,,True,,,,,,,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,30990.0,516,-31.0,1032,1035,219.0,213,173.0,2067,21.0,32.0,3.0,5.0,2.0,4.0,8.0,25.0,34.0,74.0,63.0,131.0,12.0,192.0,1086,6.0,15.0,,15.0,9.0,24.0,3.0,30.0,42.0,84.0,8.0,2.0,112.0,9.0,121.0,9.0,47.0,30.0,251.0,2.0,19.0,12.0,44.0,1.0,57.0,22.0,79.0,,32.0,18.0,14.0,16.0,7.0,13.0,11.0,1.0,3.0,1.0,27.0,,7.0,18.0,34.0,1.0,1.0,15.0,,6.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,30.0,219.0,0.3333333333333333,0.3559322033898305,0.48091603053435117,0.4,0.375,0.5202312138728323,0.4166666666666667,0.4090909090909091,0.5333333333333333,0.4166666666666667,0.42857142857142855,0.015267175572519083,,0.04,0.013513513513513514,16.613162118780096,0.5925925925925926,0.05,0.11,0.03667953667953668,0.13636363636363635,0.03508771929824561,0.11475409836065574,0.036521739130434785,0.0297029702970297,0.024630541871921183,0.0514018691588785,0.04081632653061224,0.09734513274336283,0.10526315789473684,0.1259259259259259,0.13846153846153847,0.13043478260869565,,0.5,0.18497109826589594,0.65625,0.65625,0.47619047619047616,0.14450867052023122,0.32,0.3333333333333333,0.25,0.4277456647398844,0.4594594594594595,0.4657534246575342,0.2647058823529412,0.2777777777777778,0.6,,0.12121212121212122,0.5,0.4277456647398844,0.47496947674418605,0.48252812500000003,0.42386875,0.0335195530726257,0.043795620437956206,0.078125,0.15625,12.512213740458014,0.21220930232558138,35.0,42.0,34.0,35.0,3.0,0.24277456647398843,0.2023121387283237,25.459523809523812,4.0,7.0,,2.0,3.0,14.0,1.0,3.0,1.0,6.0,18.0,1.0,3.0,3.0,9.0,39.0,15.0,14.0,,,,0.7222222222222222,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.43902439024390244,0.04046242774566474,0.5714285714285714,0.5714285714285714,1.0,0.4,0.4117647058823529,0.6428571428571429,,0.16666666666666666,0.3333333333333333,,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.4117647058823529,,,,1.0,,0.027777777777777776,1.0,1.0,0.023809523809523808,0.02857142857142857,True,,,,,,,
228,1610612744,Adam Keefe,Adam Keefe,228,GSW,15988.0,266,-64.0,524,529,139.0,121,88.0,1053,13.0,22.0,7.0,14.0,5.0,7.0,5.0,16.0,3.0,18.0,21.0,56.0,18.0,63.0,599,7.0,16.0,3.0,20.0,8.0,13.0,6.0,25.0,24.0,18.0,10.0,4.0,11.0,4.0,15.0,4.0,4.0,4.0,34.0,1.0,26.0,3.0,27.0,2.0,32.0,29.0,61.0,2.0,10.0,5.0,5.0,6.0,3.0,4.0,7.0,1.0,2.0,1.0,13.0,2.0,5.0,11.0,26.0,4.0,1.0,23.0,1.0,8.0,4.0,5.0,3.0,,2.0,5.0,2.0,,1.0,,25.0,139.0,0.5714285714285714,0.75,0.375,0.4375,0.6153846153846154,0.3879310344827586,0.5,0.6333333333333333,0.45652173913043476,0.5,0.6944444444444444,0.07142857142857142,0.045454545454545456,0.1875,,12.772585669781932,0.46153846153846156,0.125,0.13846153846153847,0.09848484848484848,0.09090909090909091,0.03125,0.13157894736842105,0.09121621621621621,0.1111111111111111,0.11009174311926606,0.08181818181818182,0.034482758620689655,0.1,0.14634146341463414,0.1506849315068493,,0.3,0.0625,0.4,0.3793103448275862,0.5909090909090909,0.6190476190476191,0.46153846153846156,0.27586206896551724,0.3125,0.38461538461538464,0.6,0.3103448275862069,0.16666666666666666,0.16666666666666666,1.0,0.8235294117647058,0.5,0.14285714285714285,0.4666666666666667,0.7142857142857143,0.41379310344827586,0.4534431034482759,0.4954117647058824,0.4929066666666667,0.12307692307692308,0.12698412698412698,0.31746031746031744,0.3968253968253968,9.003571428571428,0.2652671755725191,2.0,2.0,2.0,3.0,4.0,0.034482758620689655,0.034482758620689655,25.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,1.0,0.5,1.0,0.5,0.5,,,,,0.5,0.5,1.0,,0.058823529411764705,1.0,1.0,,,0.13333333333333333,0.5,0.5,,,,2.0,,0.11764705882352941,,,,,True,,,,,,,
