EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Defensive 3 Seconds Violations,Clear Path Fouls,on,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
916,1610612756,Corie Blount,Corie Blount,916,PHX,6104.0,102,13.0,201,197,39,73,26,398,5.0,8.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,,,,,,,,,,9.0,16,,,,18.0,176,4.0,6.0,,,8.0,2.0,2.0,,,,4.0,12.0,6.0,,4.0,,,,2.0,2,,2,,,,,2.0,4,2.0,10.0,,3.0,11.0,,14.0,12.0,26,,6.0,6.0,,3.0,,2.0,5.0,,1.0,,8,1.0,,7.0,21,3.0,4.0,1.0,1.0,,1.0,,3.0,,,3.0,3.0,2.0,,,4.0,39,5.0,0.6666666666666666,0.8571428571428571,,,,,0.5625,0.6666666666666666,1.0,0.5625,0.6666666666666666,1.0,0.5625,0.6666666666666666,1.0,,0.125,0.125,0.25,,10.344827586206897,0.375,,,0.13414634146341464,0.11764705882352941,0.23076923076923078,0.125,0.14736842105263157,0.1188118811881188,0.11764705882352941,0.125,0.1111111111111111,0.09090909090909091,0.2,0.13636363636363635,0.19230769230769232,0.08823529411764706,0.2,0.3333333333333333,,0.6666666666666666,0.5,0.625,0.7142857142857143,0.6,0.25,0.25,0.3333333333333333,1.0,0.25,0.75,0.75,0.6666666666666666,,,,,,,,,0.5,0.6666666666666666,,,,0.5,1.0,,,,0.5,,0.49765000000000004,0.5317800000000001,0.49115,0.0625,0.0625,0.4444444444444444,0.2222222222222222,5.89375,,0.19402985074626866,,,,,,,,,,,,,,,,,,,,,True,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,30889.0,515,-13.0,967,958,95,98,119,1925,42.0,65.0,15.0,25.0,,2.0,15.0,51.0,3.0,19.0,,,,,,,,,,60.0,135,,,24.0,144.0,912,16.0,37.0,,5.0,37.0,,9.0,,,4.0,4.0,76.0,44.0,,22.0,,,,15.0,12,1.0,13,1.0,,3.0,3.0,6.0,27,8.0,35.0,3.0,13.0,73.0,5.0,91.0,46.0,137,3.0,5.0,4.0,1.0,17.0,3.0,5.0,23.0,,12.0,4.0,40,6.0,1.0,26.0,71,8.0,15.0,45.0,5.0,,25.0,,26.0,14.0,,12.0,26.0,21.0,,,4.0,95,5.0,0.6333333333333333,0.7755102040816326,,,,,0.4444444444444444,0.43243243243243246,,0.4444444444444444,0.43243243243243246,,0.4645161290322581,0.43023255813953487,0.15384615384615385,,0.1111111111111111,0.13846153846153847,0.11764705882352941,,17.583408476104598,0.425,0.3125,0.10344827586206896,0.16937354988399073,0.08393285371702638,0.20967741935483872,0.10810810810810811,0.1744421906693712,0.08757637474541752,0.14285714285714285,0.06857142857142857,0.06622516556291391,0.11627906976744186,0.0967741935483871,0.18691588785046728,0.19333333333333333,0.13793103448275862,0.21428571428571427,0.2,0.05,0.8076923076923077,0.48148148148148145,0.6461538461538462,0.75,0.6428571428571429,0.37777777777777777,0.29411764705882354,0.3333333333333333,0.6,0.14074074074074075,0.15789473684210525,0.15789473684210525,0.6666666666666666,,,,,,,,,0.6756756756756757,0.6,0.2,,,0.2222222222222222,,,,,0.48148148148148145,,0.47892962962962965,0.4985555555555555,0.4146444444444444,0.16129032258064516,0.16129032258064516,0.2569444444444444,0.027777777777777776,5.278518518518518,,0.09824198552223372,1.0,,,,,,,,,,,,,,,,,,1.0,,True,,,,
2101,1610612756,Paul McPherson,Paul McPherson,2101,PHX,577.0,10,2.0,20,21,13,16,3,41,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,2,,,,4.0,19,,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,1,,1,,,,1.0,,2,,1.0,,,,,,1.0,1,,,,,,,,2.0,,,1.0,2,,2.0,2.0,2,,,,,,,,,,,,,,,,2.0,13,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,17.391304347826086,,,,,0.16666666666666666,,,,0.1,,,0.25,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.7294499999999999,,0.6006,,,,0.5,,,0.65,,,,,,,,,,,,,,,,,,,,,True,,,,
2091,1610612756,Daniel Santiago,Daniel Santiago,2091,PHX,10791.0,180,41.0,344,349,85,96,56,693,16.0,24.0,3.0,4.0,4.0,7.0,6.0,20.0,2.0,4.0,,,,,,,,,,24.0,48,,,13.0,61.0,306,3.0,8.0,,3.0,9.0,6.0,14.0,,,3.0,15.0,40.0,8.0,,4.0,,,,10.0,3,,3,,,1.0,1.0,1.0,6,,11.0,,1.0,27.0,4.0,32.0,11.0,43,1.0,4.0,3.0,1.0,8.0,1.0,3.0,7.0,1.0,5.0,2.0,15,1.0,4.0,11.0,26,1.0,1.0,18.0,2.0,,9.0,1.0,7.0,4.0,,3.0,7.0,5.0,,,15.0,85,7.0,0.8333333333333334,0.9090909090909091,,,,,0.5,0.375,0.42857142857142855,0.5,0.375,0.42857142857142855,0.5446428571428571,0.45,0.46875,,0.20833333333333334,0.16666666666666666,0.3,,17.574257425742573,0.5333333333333333,0.3076923076923077,,0.1836734693877551,0.0728476821192053,0.05,,0.16766467065868262,0.062146892655367235,0.09090909090909091,0.07792207792207792,0.04878048780487805,,,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0625,,0.07142857142857142,0.7142857142857143,0.5,0.6666666666666666,0.8,0.8125,0.4166666666666667,0.3,0.42857142857142855,0.8333333333333334,0.08333333333333333,0.5,0.5,1.0,,,,,,,,,0.5,0.75,,,,0.5,0.5714285714285714,,,,0.5,,0.4879104166666666,0.5025499999999999,0.4955071428571429,0.16363636363636364,0.16363636363636364,0.14754098360655737,0.2459016393442623,4.177083333333333,,0.24709302325581395,2.0,,,,,,,,,,,,,,,,,,,,True,,,,
2092,1610612756,Ruben Garces,Ruben Garces,2092,PHX,617.0,10,-8.0,20,20,1,11,3,40,,,,,,,,,,1.0,,,,,,,,,,,1,,,,,25,,,,,,,,,,,,,,,,,,,,2,,2,,,,1.0,1.0,4,,1.0,,,,,,1.0,1,,,,,,,,1.0,,,1.0,1,1.0,,1.0,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,8.695652173913043,,,,,0.1111111111111111,,,,0.1,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3394,,,,,,,21.4,,0.05,,,,,,,,,,,,,,,,,,,,,True,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,99672.0,1661,182.0,3258,3253,1056,1078,405,6511,127.0,187.0,41.0,64.0,49.0,66.0,100.0,217.0,69.0,168.0,11.0,27.0,1.0,6.0,12.0,2.0,22.0,4.0,9.0,296.0,572,13.0,49.0,129.0,760.0,3183,56.0,106.0,5.0,23.0,138.0,98.0,156.0,8.0,21.0,70.0,290.0,390.0,202.0,39.0,78.0,2.0,20.0,2.0,30.0,81,17.0,98,11.0,6.0,35.0,16.0,30.0,213,21.0,105.0,4.0,48.0,262.0,51.0,361.0,130.0,491,28.0,76.0,54.0,22.0,34.0,9.0,21.0,29.0,7.0,13.0,2.0,63,4.0,19.0,65.0,119,2.0,7.0,151.0,16.0,3.0,68.0,14.0,51.0,29.0,1.0,21.0,52.0,33.0,,2.0,290.0,1056,19.0,0.6587837837837838,0.7587548638132295,1.0,0.2653061224489796,0.38095238095238093,0.2765957446808511,0.5174825174825175,0.5283018867924528,0.6282051282051282,0.5080515297906603,0.5180180180180181,0.6214689265536724,0.5509461426491994,0.5655737704918032,0.6697674418604651,0.07890499194847021,0.05244755244755245,0.06951871657754011,0.06912442396313365,0.011904761904761904,20.107238605898125,0.5396825396825397,0.45535714285714285,0.0425531914893617,0.21112006446414183,0.08447304907481899,0.19433198380566802,0.07526881720430108,0.20833333333333334,0.08278580814717477,0.12837837837837837,0.07731958762886598,0.06618962432915922,0.06829268292682927,0.0945945945945946,0.18154761904761904,0.21287128712871287,0.22954091816367264,0.20207253886010362,0.16666666666666666,0.10181818181818182,0.6346153846153846,0.30112721417069244,0.679144385026738,0.7298850574712644,0.5984251968503937,0.3494363929146538,0.4608294930875576,0.49504950495049505,0.6,0.27053140096618356,0.4107142857142857,0.41566265060240964,0.855072463768116,0.043478260869565216,0.4074074074074074,0.4074074074074074,1.0,0.03542673107890499,0.09090909090909091,0.09523809523809523,1.0,0.5765765765765766,0.640625,0.12195121951219512,0.009009009009009009,0.036036036036036036,0.3728813559322034,0.7424242424242424,0.06779661016949153,0.5,0.05084745762711865,0.38003220611916266,0.1,0.468375080906149,0.48734554455445545,0.48848999999999987,0.10104011887072809,0.10897435897435898,0.18157894736842106,0.3815789473684211,8.533391608391607,25.708163265306123,0.3241252302025783,,,2.0,1.0,1.0,0.2,0.02040816326530612,,0.045454545454545456,,,0.2222222222222222,,,1.0,,,,,,False,1.0,1.0,1.0,1.0
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,22265.0,371,36.0,713,716,110,126,96,1429,12.0,21.0,8.0,14.0,1.0,2.0,6.0,20.0,,,,,,,,,,,,18.0,41,,,11.0,47.0,687,8.0,14.0,,,16.0,3.0,7.0,,,4.0,10.0,20.0,16.0,,14.0,,,,5.0,7,2.0,9,2.0,,3.0,2.0,2.0,20,3.0,31.0,,8.0,58.0,5.0,71.0,34.0,105,,7.0,6.0,1.0,5.0,,,13.0,1.0,5.0,1.0,18,3.0,1.0,25.0,69,8.0,4.0,28.0,1.0,,10.0,5.0,21.0,10.0,1.0,10.0,21.0,12.0,1.0,1.0,10.0,110,7.0,0.5555555555555556,0.9090909090909091,,,,,0.43902439024390244,0.5714285714285714,0.42857142857142855,0.43902439024390244,0.5714285714285714,0.42857142857142855,0.42727272727272725,0.5333333333333333,0.4166666666666667,,0.12195121951219512,0.14285714285714285,0.1,,8.674698795180722,0.2777777777777778,0.21739130434782608,,0.1895424836601307,0.10197368421052631,0.16326530612244897,0.045454545454545456,0.18591549295774648,0.0918918918918919,0.16071428571428573,0.11650485436893204,0.06896551724137931,0.061224489795918366,,0.15714285714285714,0.23008849557522124,0.17073170731707318,0.14285714285714285,0.19047619047619047,,0.5714285714285714,0.5121951219512195,0.5714285714285714,0.6666666666666666,0.4166666666666667,0.4878048780487805,0.3,0.3333333333333333,0.8333333333333334,,,,,,,,,,,,,1.0,0.5714285714285714,0.125,,,0.2857142857142857,0.5,,,,0.5121951219512195,,0.47636341463414633,0.5850642857142857,0.40850000000000003,0.2,0.2,0.3404255319148936,0.2127659574468085,3.4878048780487814,,0.15427769985974754,5.0,,,,,,,,,,,,,,,,,,,,False,,,,
2101,1610612756,Paul McPherson,Paul McPherson,2101,PHX,17844.0,297,7.0,600,598,244,271,91,1198,26.0,41.0,9.0,13.0,10.0,16.0,12.0,26.0,7.0,21.0,,3.0,,,,,3.0,,2.0,45.0,88,,6.0,18.0,108.0,600,11.0,17.0,,,22.0,14.0,34.0,,2.0,8.0,36.0,50.0,40.0,,14.0,2.0,1.0,,2.0,9,6.0,15,5.0,1.0,4.0,3.0,2.0,36,3.0,16.0,,5.0,21.0,2.0,28.0,19.0,47,3.0,12.0,6.0,6.0,7.0,2.0,4.0,14.0,2.0,3.0,1.0,21,1.0,8.0,14.0,46,1.0,5.0,24.0,4.0,,11.0,3.0,3.0,1.0,,2.0,3.0,2.0,1.0,1.0,36.0,244,12.0,0.5555555555555556,0.6578947368421053,,,,,0.5113636363636364,0.6470588235294118,0.4117647058823529,0.4787234042553192,0.6470588235294118,0.3888888888888889,0.5192307692307693,0.6470588235294118,0.43902439024390244,0.06382978723404255,0.022727272727272728,0.024390243902439025,0.038461538461538464,,17.53155680224404,0.3333333333333333,0.1,,0.09813084112149532,0.06808510638297872,0.11627906976744186,0.05454545454545454,0.10116731517509728,0.06551724137931035,0.078125,0.08974358974358974,0.043010752688172046,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.12,0.09473684210526316,0.11428571428571428,0.125,0.06818181818181818,0.6666666666666666,0.43617021276595747,0.6341463414634146,0.65,0.5384615384615384,0.2765957446808511,0.46153846153846156,0.48,0.75,0.22340425531914893,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.031914893617021274,,,,0.031914893617021274,,,,0.7647058823529411,0.6923076923076923,0.2222222222222222,,,0.4444444444444444,0.625,,,0.05555555555555555,0.5,,0.4886059782608697,0.5038642857142858,0.4946911764705883,0.10891089108910891,0.11578947368421053,0.2037037037037037,0.3333333333333333,6.939772727272728,32.583333333333336,0.4066666666666667,,,,,,,,,,,,,,,,,,,,,False,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,91232.0,1521,125.0,2969,2971,896,936,345,5940,80.0,129.0,18.0,27.0,26.0,45.0,78.0,182.0,63.0,170.0,14.0,37.0,2.0,5.0,12.0,38.0,100.0,12.0,36.0,221.0,481,52.0,137.0,155.0,753.0,2908,32.0,60.0,14.0,20.0,96.0,57.0,134.0,16.0,48.0,61.0,223.0,334.0,108.0,156.0,40.0,2.0,98.0,38.0,29.0,106,15.0,121,10.0,5.0,55.0,19.0,32.0,257,3.0,54.0,5.0,19.0,99.0,11.0,129.0,62.0,191,11.0,57.0,47.0,10.0,53.0,14.0,36.0,56.0,13.0,17.0,7.0,109,12.0,24.0,61.0,153,7.0,13.0,208.0,18.0,,92.0,21.0,40.0,24.0,1.0,15.0,40.0,24.0,3.0,,223.0,896,23.0,0.755656108597285,0.8308457711442786,1.0,0.3795620437956204,0.3333333333333333,0.3851851851851852,0.4594594594594595,0.5333333333333333,0.4253731343283582,0.48381877022653724,0.5135135135135135,0.44505494505494503,0.5280504908835905,0.5581395348837209,0.5022522522522522,0.22168284789644013,0.060291060291060294,0.09302325581395349,0.08241758241758242,0.011764705882352941,24.39169139465875,0.48623853211009177,0.11,0.06666666666666667,0.08454312553373185,0.0484304932735426,0.08558558558558559,0.011278195488721804,0.08470926058865758,0.041274438812454746,0.053231939163498096,0.03867403314917127,0.053061224489795916,0.010362694300518135,0.0136986301369863,0.07547169811320754,0.061855670103092786,0.10967741935483871,0.09411764705882353,0.057692307692307696,0.035483870967741936,0.6,0.2087378640776699,0.6201550387596899,0.6837606837606838,0.6625,0.29449838187702265,0.42857142857142855,0.46706586826347307,0.7051282051282052,0.2750809061488673,0.37058823529411766,0.375,0.9365079365079365,0.059870550161812294,0.3783783783783784,0.3783783783783784,1.0,0.16181229773462782,0.38,0.38,1.0,0.36486486486486486,0.6666666666666666,0.1111111111111111,0.02702702702702703,0.16216216216216217,0.24725274725274726,0.5777777777777777,0.06593406593406594,0.4166666666666667,0.1978021978021978,0.43042071197411,0.3877551020408163,0.4647387175324675,0.48592968750000004,0.4677052777777778,0.1329479768786127,0.16576576576576577,0.12749003984063745,0.2961487383798141,9.355093555093553,24.732846715328467,0.30178511283260356,2.0,4.0,11.0,4.0,,0.2857142857142857,,,,0.3333333333333333,1.0,0.3055555555555556,,,,,,,1.0,,False,,,,
386,1610612756,Elliot Perry,Elliot Perry,386,PHX,21561.0,359,15.0,727,726,215,266,84,1453,7.0,11.0,,,1.0,3.0,10.0,12.0,33.0,77.0,,,,,,1.0,4.0,,1.0,50.0,100,1.0,4.0,11.0,114.0,750,4.0,7.0,,1.0,9.0,14.0,30.0,,1.0,7.0,35.0,36.0,64.0,,2.0,,4.0,1.0,3.0,47,12.0,59,8.0,4.0,14.0,6.0,27.0,130,2.0,3.0,,2.0,18.0,1.0,21.0,5.0,26,1.0,14.0,7.0,7.0,18.0,2.0,13.0,5.0,,5.0,1.0,23,2.0,2.0,4.0,17,,1.0,16.0,2.0,,4.0,5.0,1.0,,1.0,,1.0,,,,35.0,215,2.0,0.36,0.3673469387755102,,0.25,,0.25,0.5,0.5714285714285714,0.4666666666666667,0.4951923076923077,0.5714285714285714,0.45161290322580644,0.5135135135135135,0.5625,0.5,0.038461538461538464,0.03,0.18181818181818182,,0.012987012987012988,16.10169491525424,0.782608695652174,0.03225806451612903,,0.06976744186046512,0.01098901098901099,0.0392156862745098,0.038461538461538464,0.06472491909385113,0.015384615384615385,,,0.02127659574468085,0.02631578947368421,0.07142857142857142,0.04819277108433735,0.07894736842105263,0.08080808080808081,0.02857142857142857,0.0625,0.02,,0.10576923076923077,0.6363636363636364,0.7777777777777778,0.14285714285714285,0.11538461538461539,0.8333333333333334,0.8333333333333334,0.1,0.7403846153846154,0.42857142857142855,0.4342105263157895,0.48484848484848486,,,,,0.038461538461538464,0.25,0.25,,,,,,,0.0967741935483871,0.3333333333333333,,,0.03225806451612903,0.14423076923076922,0.25,0.4358365384615386,0.4239142857142858,0.410666129032258,0.03773584905660377,0.0392156862745098,0.07894736842105263,0.30701754385964913,15.901000000000002,24.875,0.29573590096286106,,,,,,,,,,,,,,,,,,3.0,,,False,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,107829.0,1797,60.0,3551,3552,1205,1264,435,7103,103.0,166.0,5.0,10.0,28.0,53.0,31.0,103.0,81.0,220.0,3.0,13.0,4.0,,2.0,33.0,123.0,13.0,56.0,215.0,489,36.0,136.0,226.0,764.0,3505,9.0,32.0,17.0,8.0,35.0,70.0,153.0,14.0,58.0,153.0,335.0,140.0,290.0,75.0,8.0,4.0,119.0,33.0,33.0,409,57.0,466,39.0,18.0,156.0,82.0,171.0,989,13.0,41.0,,29.0,194.0,19.0,242.0,54.0,296,14.0,98.0,66.0,32.0,100.0,37.0,75.0,77.0,9.0,25.0,6.0,177,11.0,66.0,42.0,114,5.0,16.0,268.0,11.0,29.0,67.0,52.0,15.0,5.0,2.0,8.0,15.0,6.0,,,335.0,1205,22.0,0.32558139534883723,0.33175355450236965,0.6944444444444444,0.2647058823529412,0.2413793103448276,0.2727272727272727,0.4396728016359918,0.28125,0.45751633986928103,0.4304,0.2755102040816326,0.4312796208530806,0.5020380434782609,0.330188679245283,0.5620689655172414,0.2176,0.06748466257668712,0.12048192771084337,0.08737864077669903,0.01818181818181818,22.465551181102363,0.5649717514124294,0.15447154471544716,,0.14202049780380674,0.029710144927536233,0.10583941605839416,0.03951367781155015,0.13597560975609757,0.03159742539496782,0.04142011834319527,0.03009259259259259,0.022950819672131147,0.04219409282700422,0.03260869565217391,0.1282051282051282,0.12606837606837606,0.16453382084095064,0.11004784688995216,0.09230769230769231,0.04242424242424243,0.4,0.2656,0.6204819277108434,0.7054794520547946,0.3786407766990291,0.1648,0.30097087378640774,0.32978723404255317,0.16129032258064516,0.352,0.36818181818181817,0.375,0.32098765432098764,0.0208,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.1968,0.2682926829268293,0.2682926829268293,0.696969696969697,0.20408163265306123,0.5,0.2,0.08163265306122448,0.2653061224489796,0.25118483412322273,0.5283018867924528,0.009478672985781991,,0.26540284360189575,0.4832,0.2773109243697479,0.4865743156199678,0.46803372093023266,0.46544830917874386,0.1023391812865497,0.12293577981651377,0.04581151832460733,0.43848167539267013,10.226993865030673,25.594117647058823,0.3393410306955787,,2.0,14.0,3.0,,0.17647058823529413,,,,0.15384615384615385,1.0,0.25,,3.0,,,0.02158273381294964,33.0,,1.0,False,1.0,,0.25,1.0
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,97908.0,1632,-22.0,3216,3230,1055,1221,385,6446,124.0,204.0,32.0,50.0,46.0,71.0,49.0,135.0,63.0,148.0,8.0,34.0,1.0,6.0,13.0,30.0,108.0,9.0,26.0,236.0,487,38.0,142.0,139.0,725.0,3222,41.0,79.0,10.0,19.0,110.0,76.0,139.0,11.0,39.0,69.0,254.0,284.0,188.0,108.0,42.0,,108.0,30.0,35.0,114,15.0,129,8.0,7.0,47.0,17.0,50.0,273,8.0,56.0,4.0,33.0,158.0,22.0,213.0,68.0,281,8.0,76.0,51.0,25.0,63.0,5.0,42.0,52.0,9.0,21.0,7.0,115,8.0,30.0,92.0,202,12.0,25.0,189.0,13.0,,78.0,23.0,34.0,16.0,1.0,17.0,36.0,18.0,5.0,,254.0,1055,40.0,0.6016949152542372,0.6604651162790698,0.9473684210526315,0.2676056338028169,0.28205128205128205,0.2676056338028169,0.48459958932238195,0.5189873417721519,0.5467625899280576,0.465818759936407,0.5112359550561798,0.5196629213483146,0.5055788005578801,0.5445544554455446,0.5695067264573991,0.22575516693163752,0.07186858316221766,0.07352941176470588,0.1111111111111111,0.033783783783783786,22.590279663317947,0.5478260869565217,0.19642857142857142,0.047619047619047616,0.13277310924369748,0.04501607717041801,0.12790697674418605,0.026936026936026935,0.1319060773480663,0.04153147306943543,0.0462046204620462,0.05851063829787234,0.035398230088495575,0.02252252252252252,0.04,0.11320754716981132,0.14393939393939395,0.13655462184873948,0.11052631578947368,0.17647058823529413,0.02531645569620253,0.5,0.32432432432432434,0.6078431372549019,0.656084656084656,0.5967741935483871,0.21462639109697934,0.362962962962963,0.4083333333333333,0.3469387755102041,0.23529411764705882,0.42567567567567566,0.4405594405594406,0.8095238095238095,0.05405405405405406,0.23529411764705882,0.23529411764705882,1.0,0.17170111287758347,0.2777777777777778,0.2777777777777778,0.9333333333333333,0.5617977528089888,0.64,0.28125,0.011235955056179775,0.10112359550561797,0.398876404494382,0.647887323943662,0.07303370786516854,0.46153846153846156,0.14606741573033707,0.5500794912559619,0.2777777777777778,0.48803124006359294,0.4890207792207794,0.5021558988764047,0.11239193083573487,0.14130434782608695,0.15172413793103448,0.3503448275862069,7.7973305954825465,24.6,0.32804726368159204,2.0,3.0,5.0,3.0,,0.3,,,,0.3333333333333333,1.0,0.19230769230769232,,,2.0,,,6.0,2.0,1.0,False,,2.0,,
