EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveMakes,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,18935.0,316,-8,606,606,191,193,90,1212,16.0,33.0,3.0,6.0,10.0,13.0,9.0,29.0,6.0,27.0,2.0,2.0,31.0,89,2.0,43.0,105.0,638,5.0,12.0,12.0,22.0,13.0,27.0,2.0,15.0,41.0,44.0,18.0,8.0,2.0,12.0,20.0,6.0,26.0,2.0,4.0,14.0,6.0,58.0,4.0,17.0,3.0,14.0,48.0,5.0,67,24.0,91,2.0,10.0,5.0,5.0,16.0,1.0,12.0,8.0,2.0,4.0,24,2.0,9.0,18.0,39,3.0,4.0,53.0,5.0,24.0,5.0,8.0,5.0,3.0,8.0,3.0,1.0,1.0,41.0,191,4.0,0.7096774193548387,0.8148148148148148,0.34831460674157305,0.4166666666666667,0.48148148148148145,0.34065934065934067,0.4166666666666667,0.4482758620689655,0.45652173913043476,0.55,0.5540540540540541,0.02197802197802198,0.1348314606741573,0.21212121212121213,0.1724137931034483,19.688385269121813,0.6666666666666666,0.22727272727272727,0.16666666666666666,0.21524663677130046,0.06967213114754098,0.28,0.056338028169014086,0.2271062271062271,0.06666666666666667,0.07352941176470588,0.14285714285714285,0.010101010101010102,0.05172413793103448,0.07692307692307693,0.21052631578947367,0.2261904761904762,0.2079207920792079,0.3333333333333333,0.14285714285714285,0.041666666666666664,0.375,0.3626373626373626,0.48484848484848486,0.6153846153846154,0.6875,0.31868131868131866,0.3103448275862069,0.375,0.5555555555555556,0.2967032967032967,0.2222222222222222,0.2222222222222222,1.0,0.02197802197802198,0.5,0.5,0.4482758620689655,0.7692307692307693,0.06896551724137931,0.38461538461538464,0.4500934065934065,0.47228333333333333,0.4690103448275862,0.21818181818181817,0.2222222222222222,0.20952380952380953,0.3904761904761905,8.08988764044944,25.35,0.31518151815181517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,18794.0,313,44,604,598,167,143,80,1202,44.0,59.0,10.0,15.0,13.0,16.0,10.0,27.0,14.0,43.0,,,68.0,129,,26.0,162.0,588,12.0,24.0,7.0,31.0,20.0,33.0,,7.0,47.0,86.0,50.0,16.0,,9.0,3.0,4.0,7.0,3.0,1.0,1.0,2.0,18.0,2.0,23.0,3.0,6.0,39.0,6.0,51,28.0,79,3.0,1.0,1.0,,4.0,,2.0,9.0,4.0,2.0,13,2.0,4.0,9.0,22,2.0,2.0,41.0,5.0,17.0,7.0,6.0,1.0,5.0,6.0,3.0,,1.0,47.0,167,4.0,0.6323529411764706,0.7166666666666667,0.5271317829457365,0.5,0.6060606060606061,0.5271317829457365,0.5,0.6060606060606061,0.5472972972972973,0.5535714285714286,0.5875,,0.06976744186046512,0.1016949152542373,0.1111111111111111,22.69503546099291,0.3076923076923077,0.3,0.15,0.15234375,0.09623430962343096,0.11538461538461539,0.03333333333333333,0.1461038961038961,0.08361204013377926,0.13846153846153847,0.08695652173913043,0.0761904761904762,0.022727272727272728,0.0625,0.14285714285714285,0.1553398058252427,0.15384615384615385,0.13513513513513514,0.06666666666666667,0.057692307692307696,0.5,0.4573643410852713,0.7457627118644068,0.8301886792452831,0.7045454545454546,0.20930232558139536,0.37037037037037035,0.4166666666666667,0.5,0.3333333333333333,0.32558139534883723,0.32558139534883723,0.5,,0.625,0.6666666666666666,0.48484848484848486,0.8125,,0.4573643410852713,0.49204496124031005,0.5347181818181818,0.5088454545454545,0.12056737588652482,0.12056737588652482,0.19135802469135801,0.29012345679012347,7.438759689922481,,0.2764900662251656,2.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,36598.0,610,109,1150,1161,252,181,158,2311,53.0,90.0,17.0,33.0,12.0,16.0,16.0,59.0,1.0,3.0,1.0,1.0,70.0,152,1.0,39.0,179.0,1085,20.0,43.0,11.0,51.0,13.0,21.0,1.0,9.0,35.0,100.0,40.0,34.0,,27.0,9.0,6.0,15.0,6.0,,5.0,4.0,36.0,5.0,56.0,1.0,18.0,79.0,8.0,105,62.0,167,7.0,19.0,14.0,5.0,8.0,1.0,2.0,18.0,2.0,6.0,26,4.0,5.0,52.0,94,9.0,10.0,55.0,9.0,27.0,5.0,37.0,23.0,13.0,37.0,24.0,,2.0,35.0,252,4.0,0.7142857142857143,0.9433962264150944,0.4605263157894737,0.46511627906976744,0.6190476190476191,0.45751633986928103,0.46511627906976744,0.5909090909090909,0.5085227272727273,0.5204081632653061,0.625,0.006535947712418301,0.17763157894736842,0.15555555555555556,0.22033898305084745,15.08588498879761,0.3076923076923077,0.25806451612903225,0.03225806451612903,0.14990512333965844,0.12280701754385964,0.18181818181818182,0.04310344827586207,0.15495207667731628,0.10664335664335664,0.16153846153846155,0.1342281879194631,0.0847457627118644,0.056179775280898875,,0.13385826771653545,0.15979381443298968,0.15048543689320387,0.18181818181818182,0.18181818181818182,0.12962962962962962,0.6486486486486487,0.5882352941176471,0.5888888888888889,0.6973684210526315,0.7169811320754716,0.38562091503267976,0.2711864406779661,0.34782608695652173,0.6875,0.0196078431372549,0.3333333333333333,0.3333333333333333,1.0,0.006535947712418301,0.7674418604651163,0.5151515151515151,0.7272727272727273,0.75,0.045454545454545456,0.5947712418300654,0.4940394736842105,0.5261384615384616,0.5041285714285715,0.15789473684210525,0.1588235294117647,0.2849162011173184,0.19553072625698323,3.494078947368421,41.5,0.21913043478260869,2.0,,0.17647058823529413,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,41978.0,700,83,1333,1337,340,278,183,2670,27.0,65.0,3.0,12.0,4.0,14.0,20.0,44.0,30.0,75.0,20.0,7.0,77.0,184,36.0,29.0,225.0,1261,12.0,31.0,,30.0,15.0,41.0,13.0,17.0,62.0,64.0,90.0,4.0,19.0,17.0,69.0,11.0,80.0,9.0,2.0,29.0,27.0,171.0,11.0,25.0,,13.0,65.0,2.0,80,36.0,116,2.0,32.0,12.0,20.0,25.0,6.0,15.0,20.0,4.0,10.0,45,1.0,12.0,23.0,56,3.0,3.0,35.0,2.0,10.0,8.0,,,,,,,,62.0,340,4.0,0.4155844155844156,0.4266666666666667,0.41847826086956524,0.3870967741935484,0.36585365853658536,0.44545454545454544,0.45454545454545453,0.4166666666666667,0.4745762711864407,0.45454545454545453,0.484375,0.16363636363636364,0.09239130434782608,0.15384615384615385,0.1590909090909091,18.164188752424046,0.5555555555555556,0.04878048780487805,,0.11245674740484429,0.04553734061930783,0.10317460317460317,0.088,0.11079545454545454,0.05341246290801187,0.05555555555555555,0.03592814371257485,0.046218487394957986,0.08695652173913043,0.09090909090909091,0.04838709677419355,0.125,0.13478260869565217,0.11235955056179775,0.08108108108108109,0.01834862385321101,,0.29545454545454547,0.4153846153846154,0.4909090909090909,0.48148148148148145,0.2,0.45454545454545453,0.5405405405405406,0.2,0.3409090909090909,0.4,0.4,0.5,0.09090909090909091,0.36363636363636365,0.25,0.25925925925925924,0.2857142857142857,0.12962962962962962,0.4590909090909091,0.47659999999999997,0.45122407407407406,0.4718462264150944,0.043859649122807015,0.052083333333333336,0.13333333333333333,0.27555555555555555,9.469565217391304,24.78333333333334,0.2550637659414854,5.0,,0.3333333333333333,1.0,,,8.0,16.0,4.0,6.0,6.0,2.0,2.0,1.0,14.0,2.0,2.0,5.0,42.0,6.0,13.0,1.0,1.0,0.3888888888888889,1.0,0.38461538461538464,0.4,0.07272727272727272,0.5,0.5,1.0,0.3,0.3,1.0,0.06060606060606061,1.0,1.0,0.1111111111111111,0.6666666666666666,0.14285714285714285,0.3157894736842105,,,,,,,,,,,,True,,,,,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,60550.0,1009,80,1947,1955,563,482,255,3902,24.0,43.0,3.0,6.0,5.0,9.0,10.0,24.0,23.0,56.0,111.0,29.0,57.0,123,132.0,64.0,316.0,1904,5.0,12.0,7.0,32.0,12.0,24.0,34.0,29.0,77.0,76.0,38.0,2.0,106.0,4.0,104.0,26.0,130.0,21.0,5.0,67.0,24.0,286.0,5.0,11.0,,15.0,63.0,,78,16.0,94,5.0,28.0,16.0,12.0,37.0,5.0,33.0,16.0,3.0,4.0,53,2.0,17.0,31.0,66,1.0,5.0,73.0,3.0,21.0,12.0,6.0,2.0,3.0,6.0,3.0,,,77.0,563,10.0,0.6666666666666666,0.6785714285714286,0.4634146341463415,0.4166666666666667,0.5,0.49411764705882355,0.5681818181818182,0.41379310344827586,0.5403508771929825,0.62,0.5205479452054794,0.5176470588235295,0.032520325203252036,0.06976744186046512,0.041666666666666664,15.028901734104048,0.6981132075471698,,,0.07664233576642336,0.014492753623188406,0.08333333333333333,0.024390243902439025,0.07784431137724551,0.016597510373443983,0.009852216748768473,0.016666666666666666,0.015822784810126583,0.025157232704402517,0.021739130434782608,0.06951871657754011,0.07667731629392971,0.08074534161490683,0.07086614173228346,0.11320754716981132,0.03496503496503497,0.5,0.16862745098039217,0.5581395348837209,0.6,0.5833333333333334,0.09411764705882353,0.4166666666666667,0.43478260869565216,0.7,0.2196078431372549,0.4107142857142857,0.4107142857142857,0.7391304347826086,0.43529411764705883,0.2727272727272727,0.5,0.15517241379310345,0.5555555555555556,0.5,0.6862745098039216,0.5097691235059761,0.5046076923076923,0.4933218181818182,0.07692307692307693,0.14893617021276595,0.10126582278481013,0.24367088607594936,10.576422764227637,25.74696969696969,0.2891628145865434,1.0,,,4.0,1.0,,4.0,21.0,,5.0,42.0,4.0,9.0,8.0,46.0,5.0,10.0,8.0,99.0,41.0,13.0,10.0,0.717391304347826,0.3484848484848485,0.5,0.23529411764705882,0.3515625,0.08235294117647059,0.19047619047619047,0.19047619047619047,1.0,0.3783783783783784,0.3783783783783784,0.6904761904761905,0.4090909090909091,0.4444444444444444,0.75,0.08620689655172414,,0.27586206896551724,0.3867924528301887,1.0,1.0,39.0,1.0,1.0,0.045454545454545456,1.0,1.0,,,,True,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,35180.0,586,6,1128,1138,323,292,140,2266,58.0,83.0,8.0,12.0,20.0,28.0,31.0,96.0,55.0,149.0,7.0,4.0,144.0,328,7.0,65.0,356.0,1075,16.0,36.0,19.0,51.0,39.0,92.0,4.0,27.0,105.0,150.0,138.0,18.0,6.0,14.0,31.0,19.0,50.0,14.0,5.0,21.0,5.0,119.0,7.0,20.0,4.0,19.0,81.0,14.0,114,31.0,145,8.0,22.0,12.0,10.0,29.0,6.0,20.0,18.0,3.0,9.0,47,5.0,12.0,22.0,49,3.0,6.0,96.0,4.0,36.0,14.0,28.0,13.0,14.0,30.0,12.0,4.0,1.0,105.0,323,6.0,0.5208333333333334,0.5555555555555556,0.43902439024390244,0.4444444444444444,0.42391304347826086,0.4343283582089552,0.41025641025641024,0.40625,0.4671916010498688,0.49038461538461536,0.45652173913043476,0.020895522388059702,0.042682926829268296,0.07228915662650602,0.07291666666666667,33.0757341576507,0.6170212765957447,0.4375,0.1,0.17016806722689076,0.04357298474945534,0.1792452830188679,0.06306306306306306,0.1718213058419244,0.04736842105263158,0.06956521739130435,0.059602649006622516,0.015544041450777202,0.07954545454545454,,0.14049586776859505,0.16766467065868262,0.19148936170212766,0.2112676056338028,0.11428571428571428,0.04678362573099415,0.4,0.24776119402985075,0.6987951807228916,0.7532467532467533,0.5172413793103449,0.2865671641791045,0.3229166666666667,0.34831460674157305,0.25806451612903225,0.44477611940298506,0.3691275167785235,0.3716216216216216,0.6727272727272727,0.020895522388059702,0.3076923076923077,0.6666666666666666,0.2916666666666667,0.7142857142857143,0.041666666666666664,0.26865671641791045,0.4339430930930932,0.46181833333333333,0.42668510638297874,0.09809264305177112,0.1,0.14325842696629212,0.2949438202247191,10.421646341463413,29.95714285714286,0.28634751773049644,2.0,1.0,0.125,1.0,1.0,,,,,,1.0,,3.0,,1.0,,3.0,,3.0,1.0,5.0,,1.0,0.14285714285714285,,,0.16666666666666666,,,,,0.14285714285714285,0.14285714285714285,1.0,0.07692307692307693,,,,,,0.16666666666666666,,,,,,,,,2.0,2.0,0.006711409395973154,True,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,22498.0,375,12,729,726,200,175,87,1455,22.0,34.0,4.0,5.0,4.0,5.0,3.0,11.0,13.0,38.0,16.0,5.0,38.0,83,26.0,26.0,129.0,714,7.0,9.0,5.0,19.0,7.0,13.0,9.0,14.0,37.0,42.0,34.0,10.0,16.0,5.0,19.0,9.0,28.0,6.0,3.0,6.0,11.0,65.0,4.0,13.0,,8.0,33.0,4.0,45,17.0,62,,14.0,8.0,6.0,11.0,2.0,4.0,10.0,1.0,7.0,21,,4.0,26.0,51,5.0,2.0,33.0,3.0,16.0,2.0,8.0,3.0,5.0,8.0,2.0,,1.0,37.0,200,1.0,0.5526315789473685,0.6363636363636364,0.4578313253012048,0.7777777777777778,0.5384615384615384,0.4724770642201835,0.5384615384615384,0.5227272727272727,0.5201612903225806,0.59375,0.6166666666666667,0.23853211009174313,0.060240963855421686,0.08823529411764706,0.18181818181818182,17.365269461077844,0.5238095238095238,0.13333333333333333,,0.09850746268656717,0.048327137546468404,0.1111111111111111,0.05263157894736842,0.10073710073710074,0.04927536231884058,0.028169014084507043,0.043478260869565216,0.06201550387596899,0.05172413793103448,0.05555555555555555,0.060240963855421686,0.09774436090225563,0.12605042016806722,0.08163265306122448,0.17391304347826086,,0.25,0.3119266055045872,0.6470588235294118,0.7096774193548387,0.5454545454545454,0.10091743119266056,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3486238532110092,0.34210526315789475,0.34210526315789475,0.6153846153846154,0.14678899082568808,0.38461538461538464,0.8,0.22727272727272727,0.8,0.22727272727272727,0.5504587155963303,0.49651513761467897,0.51485625,0.5083318181818182,0.13114754098360656,0.16666666666666666,0.14728682170542637,0.2868217054263566,9.657831325301206,24.46923076923077,0.27434842249657065,1.0,,,,,,4.0,10.0,1.0,4.0,5.0,,3.0,2.0,9.0,,4.0,3.0,21.0,5.0,2.0,,0.7777777777777778,0.34615384615384615,,0.3333333333333333,0.34615384615384615,0.09174311926605505,0.4,0.4,0.75,0.3125,0.3125,0.8,0.23076923076923078,,,0.18181818181818182,0.25,0.4,0.3125,,1.0,6.0,,,0.07692307692307693,,,,,,True,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,15624.0,260,18,519,527,174,145,65,1046,17.0,29.0,3.0,4.0,6.0,7.0,4.0,18.0,5.0,15.0,17.0,6.0,26.0,62,27.0,32.0,117.0,522,6.0,9.0,,12.0,11.0,17.0,10.0,16.0,50.0,22.0,30.0,10.0,16.0,8.0,22.0,2.0,24.0,2.0,,10.0,6.0,50.0,1.0,9.0,,1.0,19.0,3.0,23,10.0,33,2.0,22.0,13.0,9.0,7.0,3.0,3.0,5.0,2.0,4.0,12,,4.0,9.0,26,1.0,,37.0,2.0,10.0,9.0,4.0,,3.0,4.0,2.0,,,50.0,174,7.0,0.4230769230769231,0.5238095238095238,0.41935483870967744,0.6666666666666666,0.6470588235294118,0.47752808988764045,0.5454545454545454,0.6296296296296297,0.5471698113207547,0.5454545454545454,0.6805555555555556,0.30337078651685395,0.12903225806451613,0.13793103448275862,0.2222222222222222,19.798657718120804,0.5833333333333334,0.21428571428571427,,0.09595959595959595,0.04568527918781726,0.023809523809523808,0.017543859649122806,0.08333333333333333,0.03937007874015748,0.0392156862745098,0.0547945205479452,0.0410958904109589,,0.07692307692307693,0.08888888888888889,0.10843373493975904,0.08571428571428572,0.02702702702702703,,0.046511627906976744,0.5,0.3258426966292135,0.5862068965517241,0.68,0.47058823529411764,0.20224719101123595,0.2222222222222222,0.2857142857142857,,0.16853932584269662,0.3333333333333333,0.3333333333333333,0.6,0.19101123595505617,0.36363636363636365,0.75,0.25925925925925924,0.8571428571428571,0.2222222222222222,0.6292134831460674,0.5098829545454545,0.46367272727272724,0.5382230769230769,0.10309278350515463,0.14285714285714285,0.10256410256410256,0.42735042735042733,6.816129032258063,25.929629629629634,0.3352601156069364,,,,1.0,1.0,,4.0,10.0,1.0,4.0,7.0,,1.0,3.0,11.0,,2.0,4.0,30.0,7.0,6.0,1.0,0.9090909090909091,0.4074074074074074,,0.4,0.4230769230769231,0.11235955056179775,0.4,0.4,1.0,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.09090909090909091,,,0.14814814814814814,0.25,0.5,0.4375,,1.0,3.0,,,0.09090909090909091,,,,,,True,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,25856.0,431,43,833,835,277,228,119,1668,27.0,36.0,6.0,10.0,9.0,14.0,6.0,34.0,19.0,51.0,40.0,10.0,52.0,121,46.0,44.0,202.0,816,9.0,18.0,5.0,26.0,18.0,40.0,14.0,18.0,72.0,50.0,54.0,8.0,39.0,14.0,15.0,6.0,21.0,4.0,2.0,5.0,7.0,48.0,6.0,14.0,,12.0,35.0,13.0,60,20.0,80,3.0,16.0,11.0,5.0,14.0,2.0,7.0,13.0,1.0,7.0,27,6.0,7.0,9.0,27,,8.0,51.0,3.0,17.0,8.0,,,,,,,,72.0,277,5.0,0.4807692307692308,0.5208333333333334,0.4297520661157025,0.5,0.45,0.47305389221556887,0.525,0.5,0.5264550264550265,0.5909090909090909,0.546875,0.2754491017964072,0.11570247933884298,0.1111111111111111,0.23529411764705882,22.31404958677686,0.5185185185185185,0.41935483870967744,,0.11400651465798045,0.04216867469879518,0.13793103448275862,0.07228915662650602,0.11928934010152284,0.04819277108433735,0.039473684210526314,0.058823529411764705,0.029197080291970802,0.046153846153846156,0.16666666666666666,0.046153846153846156,0.11504424778761062,0.14728682170542637,0.15517241379310345,0.10344827586206896,0.038461538461538464,,0.2155688622754491,0.75,0.84375,0.5555555555555556,0.20359281437125748,0.17647058823529413,0.23076923076923078,0.6666666666666666,0.30538922155688625,0.37254901960784315,0.3877551020408163,0.3157894736842105,0.23952095808383234,0.5,0.6,0.25925925925925924,0.6428571428571429,0.18518518518518517,0.49101796407185627,0.4734310240963855,0.4831766666666667,0.452711320754717,0.09392265193370165,0.1259259259259259,0.12871287128712872,0.3564356435643564,10.14793388429752,25.839130434782607,0.3325330132052821,1.0,,0.16666666666666666,1.0,,,3.0,6.0,2.0,4.0,15.0,1.0,2.0,4.0,18.0,1.0,2.0,6.0,42.0,15.0,3.0,3.0,0.7777777777777778,0.391304347826087,0.5,0.42857142857142855,0.4,0.03592814371257485,0.5,0.5,1.0,0.375,0.375,0.7333333333333333,0.1,0.5,1.0,0.07407407407407407,0.5,0.4,0.38461538461538464,,,12.0,,,,,,,,0.0392156862745098,True,,,,,,,
98,1610612758,Nick Anderson,Nick Anderson,98,SAC,6609.0,110,-13,206,209,66,38,23,415,1.0,3.0,,1.0,,1.0,,2.0,1.0,7.0,22.0,7.0,2.0,12,27.0,,31.0,211,1.0,3.0,,8.0,,2.0,11.0,,9.0,2.0,2.0,,22.0,2.0,3.0,,3.0,,,2.0,1.0,6.0,,2.0,1.0,2.0,12.0,1.0,15,3.0,18,,5.0,4.0,1.0,4.0,1.0,4.0,1.0,,,5,2.0,2.0,5.0,9,1.0,,,,,,2.0,1.0,1.0,2.0,1.0,,,9.0,66,1.0,0.5,0.5,0.16666666666666666,0.3333333333333333,,0.3974358974358974,0.6666666666666666,0.34615384615384615,0.3974358974358974,0.6666666666666666,0.34615384615384615,0.6923076923076923,0.16666666666666666,0.3333333333333333,0.5,18.72340425531915,0.8,0.125,0.1,0.1111111111111111,0.027777777777777776,0.15384615384615385,,0.11570247933884298,0.019417475728155338,0.09090909090909091,,,,,0.05,0.1276595744680851,0.12195121951219512,,0.5,,0.5,0.07692307692307693,0.3333333333333333,0.5,,0.05128205128205128,,,,0.1794871794871795,0.14285714285714285,0.14285714285714285,1.0,0.5641025641025641,0.16666666666666666,,0.07692307692307693,,0.5384615384615384,0.7692307692307693,0.5186102564102564,0.48672000000000004,0.5363076923076923,,,0.25806451612903225,0.2903225806451613,12.883333333333333,24.892592592592592,0.32038834951456313,,,,,,,1.0,5.0,1.0,4.0,8.0,2.0,2.0,2.0,9.0,2.0,3.0,3.0,21.0,8.0,,,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.1282051282051282,0.2,0.2,1.0,0.36363636363636365,0.36363636363636365,0.75,0.3333333333333333,1.0,0.5,0.3076923076923077,0.25,0.2857142857142857,0.36363636363636365,,1.0,6.0,,,0.16666666666666666,,,,,,True,,,,,,,
