EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PtsPutbacks,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedCorner3,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,on,OffensiveGoaltends,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,HeaveMakes
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1746.0,29,,60,65,37,39,5,125,4.0,,,,7.0,,65,4.0,,,2.0,3.0,,7.0,1.0,5.0,6.0,6.0,,,,,,2.0,3.0,37,,,,13.636363636363637,,0.1785714285714285,0.25,0.1875,0.2,0.1764705882352941,,0.5714285714285714,,,,0.5714285714285714,0.4570285714285714,0.463475,3.928571428571429,,0.6166666666666667,4.0,,,3.0,3.0,1.0,3.0,,,,,,,,,,5.0,,1.0,11.0,,,,,,,3.0,,1.0,7.0,8.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,5.0,1.0,,2.0,1.0,,,,,,,7.0,1.0,0.8,0.8,,,,,,0.7142857142857143,,0.75,0.7142857142857143,,0.75,0.6111111111111112,,0.5833333333333334,,,,,,,,,,,0.1666666666666666,,,1.0,1.0,0.75,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.75,1.0,,,,,0.25,0.25,,0.6363636363636364,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,2215.0,37,-5.0,66,70,29,31,9,136,3.0,,,,4.0,,77,3.0,,,5.0,6.0,1.0,13.0,,5.0,5.0,5.0,,,,2.0,2.0,4.0,8.0,29,,,,8.108108108108109,,0.1666666666666666,,0.1515151515151515,,0.2222222222222222,,0.75,,,,0.75,0.5267000000000001,0.4909666666666667,2.625,,0.4393939393939394,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,3.0,,,6.0,,,,,,,3.0,,,6.0,6.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,6.0,,1.0,1.0,,,,,,0.75,,1.0,0.75,,1.0,0.75,,1.0,,,,,,,,,,,0.2,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,15635.0,261,20.0,522,519,167,166,54,1041,16.0,23.0,14.0,4.0,44.0,46.0,550,9.0,11.0,3.0,13.0,18.0,7.0,41.0,9.0,13.0,22.0,23.0,7.0,1.0,5.0,7.0,14.0,6.0,26.0,167,0.5111111111111111,0.0681818181818181,0.125,18.25938566552901,0.5,0.0677083333333333,0.1875,0.0916666666666666,0.0333333333333333,0.106060606060606,0.1538461538461538,0.1777777777777777,0.2555555555555555,0.1555555555555555,0.2,0.6888888888888889,0.5023522222222222,0.4923675000000001,10.838636363636365,24.36086956521739,0.3199233716475095,10.0,,1.0,2.0,2.0,3.0,5.0,5.0,3.0,,10.0,32.0,,2.0,3.0,7.0,18.0,13.0,6.0,81.0,1.0,3.0,,2.0,1.0,3.0,3.0,3.0,2.0,17.0,14.0,22.0,36.0,3.0,,32.0,10.0,5.0,3.0,1.0,5.0,,1.0,,1.0,,9.0,8.0,1.0,2.0,3.0,,1.0,10.0,1.0,1.0,4.0,1.0,3.0,,2.0,1.0,3.0,,17.0,3.0,0.3888888888888889,0.3888888888888889,0.9230769230769232,0.2826086956521739,,0.2727272727272727,0.2826086956521739,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.2,0.375,0.425531914893617,0.25,0.3863636363636363,,0.0434782608695652,,0.0062111801242236,,0.0044444444444444,,,0.0185185185185185,,0.0606060606060606,,,0.625,0.7142857142857143,0.5,0.0555555555555555,0.6,0.6,,0.217391304347826,0.2272727272727272,0.4,0.2142857142857142,0.2142857142857142,1.0,0.3555555555555555,0.3125,0.3125,0.9,0.2,,,0.4,,0.1,1.0,0.35,0.4285714285714285,0.3125,0.4680833333333333,0.043010752688172,0.0851063829787234,0.037037037037037,0.2098765432098765,,2.0,4.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,False,1.0,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,174269.0,2904,524.0,5665,5626,1440,1661,598,11291,253.0,345.0,112.0,24.0,806.0,354.0,5684,182.0,90.0,44.0,121.0,160.0,66.0,359.0,93.0,424.0,601.0,713.0,77.0,19.0,55.0,74.0,151.0,134.0,224.0,1440,0.3051724137931034,0.0545905707196029,0.0830039525691699,23.761755485893417,0.5099337748344371,0.1944954128440367,0.1715867158671586,0.1899338721528288,0.1669150521609538,0.1859872611464968,0.1682926829268292,0.218103448275862,0.2974137931034483,0.096551724137931,0.088235294117647,0.5232758620689655,0.4927116450216452,0.477367723880597,9.9727047146402,25.02457627118644,0.2541924095322153,173.0,32.0,50.0,39.0,57.0,85.0,208.0,158.0,47.0,6.0,94.0,242.0,8.0,27.0,23.0,66.0,416.0,141.0,426.0,1681.0,56.0,103.0,10.0,33.0,47.0,189.0,95.0,33.0,149.0,438.0,494.0,338.0,402.0,21.0,5.0,237.0,94.0,39.0,29.0,24.0,31.0,33.0,79.0,84.0,112.0,10.0,70.0,60.0,10.0,22.0,40.0,16.0,21.0,506.0,47.0,22.0,193.0,38.0,88.0,60.0,5.0,23.0,91.0,51.0,438.0,31.0,0.59375,0.6333333333333333,0.950354609929078,0.3983050847457627,0.303030303030303,0.3666666666666666,0.4040114613180516,0.5161290322580645,0.5436893203883495,0.521978021978022,0.540948275862069,0.5220588235294118,0.53125,0.6087115666178624,0.5838509316770186,0.6268011527377522,0.0769230769230769,0.0202898550724637,0.4158415841584158,0.0396984924623115,0.0536585365853658,0.0429942418426103,0.0479041916167664,0.0374479889042995,0.0364583333333333,0.0552147239263803,0.2292817679558011,0.0181488203266787,0.5604395604395604,0.6837944664031621,0.7456896551724138,0.5549132947976878,0.1793103448275862,0.4086538461538461,0.4427083333333333,0.4705882352941176,0.4579710144927536,0.4674556213017751,0.7025316455696202,0.4196428571428571,0.4234234234234234,0.9787234042553192,0.2086206896551724,0.3884297520661157,0.3900414937759336,0.9361702127659576,0.3676470588235294,0.64,0.0441176470588235,0.1985294117647058,0.2962962962962963,0.2095588235294117,0.6842105263157895,0.2426470588235294,0.3484848484848485,0.3966244725738396,0.5047907407407407,0.1649096385542168,0.2027310924369748,0.1124330755502677,0.2605591909577632,52.0,10.0,11.0,13.0,3.0,1.0,0.0530973451327433,0.1818181818181818,10.0,,1.0,1.0,2.0,0.09375,0.3333333333333333,1.0,10.0,,0.4166666666666667,False,1.0,2.0,1.0,4.0,26.0,2.0,0.0056497175141242,0.0089285714285714,0.0041322314049586,0.0691489361702127,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,47001.0,783,86.0,1473,1477,381,573,175,2950,102.0,18.0,4.0,1.0,181.0,7.0,1514,54.0,2.0,26.0,28.0,43.0,11.0,101.0,21.0,62.0,92.0,152.0,12.0,1.0,7.0,13.0,25.0,43.0,110.0,381,0.0372340425531914,0.143646408839779,0.1470588235294117,14.770696843359143,0.48,0.1220472440944882,0.1206896551724138,0.1217008797653959,0.0733333333333333,0.1559139784946236,0.119047619047619,0.5425531914893617,0.0957446808510638,0.0212765957446808,0.0178571428571428,0.5797872340425532,0.4967529255319149,0.5086232142857142,4.445303867403315,24.142857142857142,0.2586558044806517,57.0,10.0,25.0,17.0,37.0,17.0,61.0,5.0,1.0,,1.0,3.0,,,,1.0,79.0,2.0,59.0,223.0,12.0,36.0,,,11.0,35.0,24.0,,28.0,76.0,102.0,56.0,6.0,,,3.0,1.0,15.0,11.0,7.0,10.0,7.0,52.0,9.0,60.0,12.0,32.0,17.0,15.0,5.0,6.0,10.0,4.0,81.0,11.0,,38.0,8.0,7.0,3.0,3.0,1.0,8.0,6.0,76.0,20.0,0.6455696202531646,0.7285714285714285,1.0,0.2857142857142857,,,0.2857142857142857,0.43646408839779,0.3333333333333333,0.4444444444444444,0.4361702127659574,0.3333333333333333,0.4285714285714285,0.5,0.3977272727272727,0.5205479452054794,0.1639344262295081,0.0555555555555555,0.1285714285714285,0.0968342644320297,0.0451612903225806,0.0852601156069364,0.1278195488721804,0.1055045871559633,0.064516129032258,0.1,0.127906976744186,0.15,0.75,0.5588235294117647,0.6551724137931034,0.7017543859649122,0.324468085106383,0.2786885245901639,0.3333333333333333,0.4705882352941176,0.2777777777777778,0.2941176470588235,0.6,0.25,0.25,1.0,0.0159574468085106,0.3333333333333333,0.3333333333333333,1.0,0.6944444444444444,0.4,,,,0.6607142857142857,0.4594594594594595,0.0178571428571428,,0.3333333333333333,0.506840625,0.1767441860465116,0.1826923076923076,0.1569506726457399,0.3408071748878923,18.0,4.0,4.0,2.0,1.0,,0.0260869565217391,0.125,6.0,,,,,0.2,,,,,,False,,,,,,1.0,,,,,1.0,0.0294117647058823,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,46814.0,780,106.0,1537,1527,416,436,158,3064,62.0,48.0,1.0,1.0,301.0,3.0,1566,75.0,2.0,22.0,39.0,54.0,20.0,123.0,18.0,89.0,117.0,154.0,36.0,4.0,30.0,28.0,64.0,37.0,84.0,416,0.0098684210526315,0.0730897009966777,0.1290322580645161,24.272409778812573,0.5625,0.1511035653650254,0.125,0.145975443383356,0.1237623762376237,0.1875,0.1188118811881188,0.2039473684210526,0.1578947368421052,0.0032894736842105,0.0129870129870129,0.2138157894736842,0.4335148026315789,0.4256675324675325,8.435880398671095,25.03333333333333,0.2706571242680546,41.0,5.0,7.0,11.0,14.0,87.0,191.0,18.0,,,,2.0,,,,1.0,146.0,,84.0,376.0,13.0,21.0,,,16.0,42.0,35.0,,28.0,98.0,168.0,124.0,,,,2.0,,15.0,14.0,11.0,8.0,8.0,29.0,10.0,37.0,4.0,26.0,22.0,4.0,6.0,17.0,7.0,15.0,108.0,10.0,,52.0,7.0,16.0,12.0,,4.0,16.0,12.0,98.0,9.0,0.5753424657534246,0.5915492957746479,,,,,,0.4850498338870432,0.6190476190476191,0.4666666666666667,0.4802631578947368,0.6190476190476191,0.4545454545454545,0.5325779036827195,0.7,0.532608695652174,0.0732984293193717,,0.196078431372549,0.0516014234875444,0.0634920634920634,0.0537790697674418,0.0359712230215827,0.0669456066945606,0.0434782608695652,0.1176470588235294,0.1435897435897435,0.0294117647058823,0.75,0.6612903225806451,0.7592592592592593,0.6341463414634146,0.6282894736842105,0.4554973821989528,0.4915254237288136,0.4942528735632184,0.375,0.375,0.8333333333333334,,,,0.006578947368421,,,,0.3333333333333333,0.7142857142857143,,,,0.1818181818181818,0.7857142857142857,0.0129870129870129,,,0.4540473684210526,0.1502890173410404,0.151603498542274,0.1117021276595744,0.2606382978723404,8.0,1.0,1.0,4.0,,,0.0434782608695652,0.1395348837209302,1.0,,,,,,,,,,,False,1.0,,1.0,,,,,,,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,138015.0,2300,192.0,4477,4450,1193,1545,492,8927,91.0,190.0,46.0,10.0,385.0,260.0,4604,89.0,71.0,20.0,213.0,270.0,80.0,597.0,32.0,130.0,165.0,188.0,62.0,12.0,54.0,35.0,97.0,75.0,204.0,1193,0.4031007751937984,0.0519480519480519,0.0879120879120879,15.69364733821492,0.6391752577319587,0.0781719783523752,0.0784313725490196,0.0782230806373732,0.0769230769230769,0.0792580101180438,0.073015873015873,0.1410852713178294,0.2945736434108527,0.0713178294573643,0.0625,0.5441860465116279,0.4773518662519443,0.4652474683544302,11.628311688311683,24.86115384615384,0.2664730846549028,48.0,3.0,4.0,11.0,23.0,34.0,104.0,70.0,13.0,6.0,90.0,214.0,8.0,15.0,28.0,61.0,152.0,103.0,98.0,711.0,4.0,17.0,10.0,21.0,3.0,41.0,36.0,31.0,55.0,220.0,94.0,210.0,222.0,87.0,1.0,213.0,90.0,57.0,40.0,44.0,89.0,8.0,14.0,3.0,23.0,4.0,96.0,61.0,35.0,8.0,33.0,5.0,7.0,120.0,7.0,8.0,30.0,28.0,11.0,1.0,3.0,7.0,11.0,3.0,220.0,44.0,0.3092105263157895,0.3092105263157895,0.7184466019417476,0.3961538461538461,0.4761904761904761,0.4366197183098591,0.3976833976833976,0.3948051948051948,0.2352941176470588,0.4044943820224719,0.4751937984496124,0.5,0.515625,0.5050215208034433,0.5125,0.5732984293193717,0.0865384615384615,0.0157894736842105,0.0174418604651162,0.0087609511889862,0.0163934426229508,0.0105465004793863,0.0051282051282051,0.0123674911660777,0.0077881619937694,0.0151515151515151,0.0781527531083481,0.011204481792717,0.2727272727272727,0.5274725274725275,0.5783132530120482,0.1458333333333333,0.1612403100775193,0.3269230769230769,0.3578947368421052,0.2058823529411764,0.3684210526315789,0.374331550802139,0.4714285714285714,0.2826086956521739,0.2888888888888888,0.8461538461538461,0.3317829457364341,0.4205607476635514,0.4225352112676056,0.7,0.1052631578947368,0.75,0.1578947368421052,0.3947368421052631,0.5333333333333333,0.14375,0.4782608695652174,0.38125,0.4590163934426229,0.4225352112676056,0.497075,0.046337817638266,0.0735294117647058,0.0576652601969057,0.3094233473980309,,17.0,5.0,3.0,,,0.0168539325842696,0.0967741935483871,7.0,,,0.625,2.0,,0.3333333333333333,1.0,3.0,1.0,0.3,False,,2.0,1.0,,1.0,,0.0076923076923076,0.0217391304347826,0.0046728971962616,0.003831417624521,1.0,0.0093457943925233,
714,1610612742,Michael Finley,Michael Finley,714,DAL,190931.0,3182,388.0,6170,6141,1540,1891,656,12311,318.0,494.0,67.0,17.0,1199.0,233.0,6304,269.0,80.0,57.0,217.0,333.0,101.0,782.0,67.0,201.0,285.0,387.0,117.0,19.0,96.0,61.0,178.0,70.0,163.0,1540,0.1627094972067039,0.0475396163469558,0.0943396226415094,25.12591739818679,0.6573033707865169,0.085531914893617,0.1175438596491228,0.0917808219178082,0.0755735492577597,0.0938242280285035,0.1209302325581395,0.2220670391061452,0.3449720670391061,0.0467877094972067,0.0487106017191977,0.3847765363128491,0.4630524647887326,0.4475101769911504,10.47798165137615,25.79527896995708,0.2495948136142625,232.0,29.0,43.0,59.0,74.0,145.0,387.0,201.0,25.0,4.0,55.0,166.0,4.0,13.0,20.0,63.0,578.0,80.0,234.0,1630.0,61.0,117.0,4.0,17.0,12.0,146.0,133.0,27.0,103.0,450.0,532.0,624.0,222.0,18.0,10.0,156.0,55.0,116.0,74.0,43.0,73.0,33.0,65.0,17.0,102.0,22.0,113.0,96.0,17.0,21.0,38.0,7.0,14.0,300.0,20.0,1.0,118.0,36.0,30.0,19.0,2.0,9.0,30.0,16.0,450.0,29.0,0.4602076124567474,0.4810126582278481,0.925,0.3433476394849785,0.2352941176470588,0.3375,0.358744394618834,0.482068390325271,0.5213675213675214,0.4944237918215613,0.4874301675977653,0.5,0.497134670487106,0.5191204588910134,0.5177304964539007,0.5474452554744526,0.0542635658914728,0.0121457489878542,0.074235807860262,0.0295320308950477,0.0498489425981873,0.0342298288508557,0.0437262357414448,0.0297029702970297,0.0207612456747404,0.0643274853801169,0.0860495436766623,0.0317460317460317,0.5333333333333333,0.7295597484276729,0.8055555555555556,0.5862068965517241,0.2702513966480447,0.3746770025839793,0.3961748633879781,0.2413793103448276,0.4068825910931174,0.4118852459016393,0.472636815920398,0.373134328358209,0.373134328358209,1.0,0.1159217877094972,0.3313253012048193,0.3333333333333333,0.8909090909090909,0.3208955223880597,0.6744186046511628,0.0298507462686567,0.0970149253731343,0.3076923076923077,0.2120343839541547,0.7972972972972973,0.1805157593123209,0.3174603174603174,0.3525641025641026,0.4667699029126214,0.0789302022178734,0.0909791827293754,0.0895705521472392,0.2760736196319018,50.0,42.0,10.0,9.0,,,0.0448065173116089,0.1071428571428571,4.0,1.0,,1.0,,0.1034482758620689,,,7.0,,0.4117647058823529,False,1.0,1.0,,,3.0,,0.0042918454935622,,0.0060240963855421,0.0127118644067796,4.0,0.0327868852459016,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,117044.0,1951,362.0,3679,3689,1018,1075,408,7368,204.0,88.0,,,431.0,5.0,3557,106.0,1.0,34.0,29.0,37.0,16.0,82.0,65.0,327.0,431.0,588.0,42.0,9.0,30.0,44.0,86.0,134.0,253.0,1018,0.0114678899082568,0.0788863109048723,0.0980392156862745,14.537126325940212,0.4883720930232558,0.2070930968967701,0.1719576719576719,0.2003065917220235,0.18562874251497,0.2088285229202037,0.1899641577060931,0.4678899082568807,0.2018348623853211,,,0.4793577981651376,0.4672453917050691,0.4710462264150943,6.13410672853828,46.42,0.2767056265289481,125.0,50.0,84.0,35.0,53.0,55.0,139.0,31.0,,,,5.0,,,,1.0,211.0,,140.0,562.0,61.0,106.0,,,33.0,155.0,54.0,,49.0,157.0,286.0,136.0,,,2.0,3.0,,8.0,5.0,6.0,7.0,27.0,130.0,39.0,157.0,18.0,34.0,29.0,5.0,12.0,20.0,35.0,14.0,178.0,16.0,,80.0,17.0,219.0,146.0,6.0,67.0,219.0,133.0,157.0,25.0,0.6777251184834123,0.8562874251497006,,,,,,0.4895591647331787,0.5754716981132075,0.5094339622641509,0.4839449541284403,0.5754716981132075,0.5046728971962616,0.5435203094777563,0.62,0.5814814814814815,0.0863309352517985,0.0227272727272727,0.325,0.0960827790096082,0.072,0.0908564814814814,0.1451612903225806,0.0954198473282442,0.0674373795761079,0.0967741935483871,0.2269938650306748,0.0967741935483871,0.6073059360730594,0.6127450980392157,0.6793478260869565,0.608,0.3188073394495412,0.39568345323741,0.4330708661417323,0.6727272727272727,0.3522727272727273,0.3604651162790697,0.967741935483871,,,,0.0114678899082568,,,,0.7924528301886793,0.5952380952380952,,,,0.4953271028037383,0.660377358490566,0.0093457943925233,,,0.5184010638297871,0.16,0.1616161616161616,0.2758007117437722,0.2793594306049822,88.0,3.0,5.0,6.0,,,0.0638297872340425,0.1212121212121212,7.0,5.0,3.0,,,0.16,,,,7.0,,False,3.0,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,132480.0,2208,303.0,4317,4319,1106,1344,443,8636,219.0,160.0,41.0,13.0,526.0,201.0,4440,114.0,58.0,42.0,361.0,471.0,167.0,1052.0,38.0,110.0,158.0,201.0,113.0,34.0,90.0,73.0,186.0,39.0,139.0,1106,0.2764786795048143,0.0798479087452471,0.1050228310502283,20.80745341614907,0.6075268817204301,0.0644783118405627,0.0957178841309823,0.0703756538278649,0.0402193784277879,0.0941176470588235,0.1,0.3012379642365887,0.2200825309491059,0.0563961485557083,0.0755813953488372,0.5777166437414031,0.5039785812672177,0.4973944444444445,7.91958174904943,24.58258706467661,0.256196432707899,131.0,6.0,10.0,26.0,54.0,61.0,147.0,84.0,15.0,4.0,65.0,160.0,5.0,15.0,20.0,45.0,276.0,80.0,221.0,1013.0,17.0,31.0,6.0,19.0,2.0,54.0,53.0,26.0,132.0,316.0,116.0,436.0,150.0,90.0,1.0,159.0,65.0,110.0,87.0,61.0,133.0,19.0,24.0,10.0,43.0,9.0,69.0,59.0,10.0,23.0,46.0,9.0,15.0,248.0,7.0,56.0,41.0,57.0,3.0,1.0,,2.0,3.0,2.0,316.0,30.0,0.2101449275362318,0.2116788321167883,0.625,0.3980099502487562,0.3157894736842105,0.4482758620689655,0.4,0.5247148288973384,0.5483870967741935,0.4649122807017544,0.5447042640990372,0.52,0.5348837209302325,0.5860805860805861,0.52,0.6348547717842323,0.0952380952380952,0.03125,0.0581395348837209,0.016551724137931,0.0395010395010395,0.0222682547902641,0.0159151193633952,0.0093632958801498,0.0241187384044526,0.0451127819548872,0.0567375886524822,0.0275229357798165,0.6666666666666666,0.5981735159817352,0.6683673469387755,0.2137404580152671,0.202200825309491,0.4149659863945578,0.4586466165413533,0.1475409836065573,0.525,0.5419354838709678,0.25,0.3658536585365853,0.3658536585365853,0.9333333333333332,0.2200825309491059,0.40625,0.40625,0.5538461538461539,0.2,0.6,0.08,0.3,0.3333333333333333,0.313953488372093,0.4814814814814814,0.2616279069767442,0.4444444444444444,0.4088050314465409,0.4664676470588235,0.0551181102362204,0.0732142857142857,0.0533070088845014,0.3119447186574531,4.0,23.0,7.0,7.0,,,0.0373563218390804,0.0824742268041237,11.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.25,1.0,6.0,,0.4615384615384615,False,,,,,1.0,,,,,0.0049504950495049,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,1686.0,28,-19.0,58,58,24,21,5,116,3.0,6.0,,,13.0,1.0,69,3.0,,3.0,,,,,,2.0,3.0,4.0,1.0,,,,1.0,3.0,4.0,24,0.0714285714285714,0.2307692307692307,,29.6875,1.0,0.1052631578947368,,0.0952380952380952,,0.125,,0.2142857142857142,0.4285714285714285,,,0.2857142857142857,0.4280464285714286,0.3918999999999999,10.869230769230768,25.0,0.4137931034482758,2.0,,,1.0,1.0,1.0,4.0,3.0,,,,1.0,,,,,6.0,,6.0,18.0,,1.0,,,,,2.0,,2.0,6.0,10.0,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,8.0,,,3.0,1.0,,,,,,,6.0,,0.8333333333333334,0.8333333333333334,,,,,,0.4615384615384615,,0.6666666666666666,0.4285714285714285,,0.6666666666666666,0.5,,0.75,0.5,0.1666666666666666,0.3333333333333333,0.0555555555555555,,0.04,0.25,,,,0.1666666666666666,,,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.25,0.5,1.0,0.5,0.6,1.0,,,,0.0714285714285714,,,,,,,,,0.3333333333333333,1.0,,,,0.394,0.1764705882352941,0.1875,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
