EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted2s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PtsPutbacks,NonHeaveArc3FGM,DefThreePtRebounds,Loose Ball Fouls,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,Travels,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1023,1610612760,Emanual Davis,Emanual Davis,1023,SEA,4317.0,72,-25,129,131,41.0,45,22,260,2.0,5.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,18.0,1.0,3.0,10.0,19.0,151,2.0,4.0,4.0,3.0,1.0,1.0,5.0,8.0,6.0,3.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,14.0,2.0,2.0,5.0,1.0,6.0,4.0,10.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,5.0,7.0,11.0,1.0,3.0,3.0,8.0,41.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.375,0.36538461538461536,0.5,0.5714285714285714,0.14285714285714285,0.05555555555555555,0.2,20.64516129032258,0.6666666666666666,0.25,0.1111111111111111,0.03125,0.4,0.08771929824561403,0.057971014492753624,0.1,0.5,0.17391304347826086,0.06666666666666667,0.0625,0.23809523809523808,0.4,0.5,1.0,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.047619047619047616,1.0,1.0,1.0,0.09523809523809523,0.25,0.25,1.0,0.38095238095238093,0.40545,0.3506,0.39385000000000003,0.13043478260869565,0.15,0.21052631578947367,0.42105263157894735,10.033333333333333,24.899999999999995,0.3178294573643411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
121,1610612760,Patrick Ewing,Patrick Ewing,121,SEA,1565.0,26,8,45,47,15.0,10,4,92,1.0,2.0,,3.0,1.0,2.0,,,,,,3.0,7.0,,,1.0,7.0,47,1.0,,2.0,1.0,,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,,,3.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,1.0,4.0,2.0,3.0,,3.0,15.0,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,0.42857142857142855,1.0,0.4375,1.0,1.5,,,,16.0,,0.5,0.125,,,0.09090909090909091,,,,0.1,0.25,,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.2857142857142857,0.5,0.5,,,,,,,,,,0.2857142857142857,0.4221285714285714,,0.3821,0.375,0.375,0.2857142857142857,0.42857142857142855,9.057142857142857,,0.3333333333333333,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,6089.0,101,51,187,189,78.0,74,25,376,5.0,7.0,3.0,5.0,4.0,8.0,,,,,9.0,12.0,20.0,5.0,9.0,4.0,43.0,166,5.0,1.0,5.0,5.0,1.0,1.0,3.0,12.0,12.0,15.0,9.0,3.0,3.0,,3.0,,1.0,2.0,,6.0,2.0,5.0,9.0,3.0,16.0,7.0,23.0,,2.0,1.0,1.0,4.0,,2.0,2.0,1.0,2.0,6.0,2.0,,2.0,4.0,2.0,3.0,,12.0,78.0,0.5,0.6,1.0,0.5555555555555556,1.0,0.5555555555555556,0.6,0.6724137931034483,0.75,0.7166666666666667,0.5,0.8571428571428571,0.3103448275862069,0.15,,16.289592760180994,0.6666666666666666,0.2,0.13636363636363635,0.07246376811594203,0.14285714285714285,0.14444444444444443,0.08433734939759036,0.04,0.09090909090909091,0.06896551724137931,0.25925925925925924,,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.2,0.1724137931034483,0.27586206896551724,0.5,0.5714285714285714,0.75,,,,,0.3103448275862069,0.5,,,0.5517241379310345,0.49627758620689655,0.5215,0.5304583333333334,0.1,0.14285714285714285,0.11627906976744186,0.27906976744186046,9.59,25.211111111111116,0.41711229946524064,3.0,2.0,3.0,12.0,2.0,1.0,2.0,,0.4,0.6,0.4,,0.6,1.0,0.6666666666666666,2.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,0.4,0.125,0.16666666666666666,0.15384615384615385,0.3333333333333333,0.15384615384615385,0.18181818181818182,0.5555555555555556,0.5555555555555556,1.0,0.8,0.5,0.6666666666666666,0.16666666666666666,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,13227.0,220,53,402,405,150.0,140,52,807,16.0,27.0,7.0,10.0,,,,,,,,18.0,37.0,,,9.0,45.0,378,16.0,1.0,15.0,12.0,,,4.0,18.0,22.0,,,9.0,2.0,,2.0,,1.0,,1.0,4.0,2.0,21.0,30.0,7.0,43.0,24.0,67.0,1.0,7.0,5.0,2.0,3.0,,2.0,8.0,4.0,1.0,11.0,2.0,15.0,40.0,12.0,1.0,4.0,3.0,18.0,150.0,0.6111111111111112,0.9166666666666666,,,,,0.4864864864864865,0.4864864864864865,0.5833333333333334,0.5232558139534884,0.4411764705882353,0.6,,0.24324324324324326,0.18518518518518517,11.538461538461538,0.2727272727272727,0.30434782608695654,0.189873417721519,0.13725490196078433,0.07692307692307693,0.17560975609756097,0.12849162011173185,0.09090909090909091,0.047619047619047616,0.22058823529411764,0.1935483870967742,0.1,0.7297297297297297,0.5925925925925926,0.7272727272727273,0.5625,0.2702702702702703,,,,,,,,,,0.5833333333333334,,,0.7297297297297297,0.479727027027027,0.5290214285714285,0.48105833333333337,0.1,0.1,0.3333333333333333,0.4,2.110810810810811,,0.373134328358209,2.0,7.0,7.0,14.0,10.0,6.0,10.0,5.0,0.4375,0.5833333333333334,0.4375,0.5,0.2,0.3333333333333333,1.0,7.0,14.0,6.0,,,,12.0,,6.0,3.0,4.0,1.0,5.0,0.4,,0.1276595744680851,0.14285714285714285,0.2,0.18518518518518517,0.05,,,,0.875,0.5,0.8571428571428571,,,,1.0,1.0,3.0,1.0,0.06666666666666667,0.19047619047619047,0.10714285714285714,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,7649.0,127,36,228,229,81.0,69,26,457,16.0,22.0,10.0,19.0,7.0,16.0,2.0,3.0,,,8.0,28.0,57.0,5.0,11.0,9.0,80.0,212,3.0,,4.0,27.0,1.0,2.0,7.0,40.0,20.0,15.0,8.0,1.0,17.0,5.0,22.0,4.0,8.0,3.0,6.0,49.0,,,7.0,,9.0,,9.0,,4.0,4.0,,4.0,,2.0,2.0,1.0,2.0,6.0,3.0,1.0,5.0,10.0,,3.0,1.0,40.0,81.0,0.35714285714285715,0.35714285714285715,1.0,0.45454545454545453,0.5,0.45454545454545453,0.49122807017543857,0.5220588235294118,0.5689655172413793,0.5486111111111112,0.5,0.609375,0.16176470588235295,0.017543859649122806,,29.433962264150946,0.6666666666666666,,0.08433734939759036,,,0.07964601769911504,,,,0.11428571428571428,0.06451612903225806,,0.3235294117647059,0.7272727272727273,0.7272727272727273,0.4375,0.27941176470588236,0.23529411764705882,0.4375,0.4375,0.14285714285714285,0.04411764705882353,0.6666666666666666,0.6666666666666666,1.0,0.11764705882352941,0.3448275862068966,,,0.4852941176470588,0.4598419117647059,0.50215,0.47457413793103453,0.04225352112676056,0.05,0.05,0.5,8.201754385964913,24.772727272727273,0.35526315789473684,5.0,2.0,15.0,36.0,2.0,1.0,2.0,,0.6666666666666666,0.5555555555555556,0.5,,0.2631578947368421,0.2777777777777778,0.4,2.0,2.0,8.0,3.0,1.0,2.0,,3.0,2.0,1.0,1.0,,2.0,0.05263157894736842,,0.06666666666666667,,,0.058823529411764705,0.07692307692307693,0.375,0.375,1.0,0.5,1.0,0.8,0.06896551724137931,0.5,0.375,,1.0,,,,,0.058823529411764705,1.0,1.0,1.0,1.0,2.0,0.5,0.25,,,,,,,,,,,True,,,,,,,,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,6765.0,113,46,205,207,91.0,76,25,412,6.0,6.0,2.0,2.0,,5.0,,2.0,,1.0,16.0,8.0,13.0,7.0,18.0,8.0,45.0,187,1.0,1.0,3.0,6.0,4.0,9.0,5.0,23.0,8.0,18.0,16.0,,16.0,1.0,17.0,,8.0,5.0,3.0,35.0,1.0,,10.0,,12.0,2.0,14.0,1.0,4.0,2.0,2.0,4.0,,3.0,,,1.0,4.0,2.0,2.0,4.0,9.0,1.0,4.0,1.0,23.0,91.0,0.5,0.5714285714285714,0.8571428571428571,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.6153846153846154,0.5967741935483871,0.6,0.6428571428571429,0.375,0.6388888888888888,0.5806451612903226,,,16.595744680851062,1.0,,0.12195121951219512,,0.0625,0.11538461538461539,0.012987012987012988,,0.07692307692307693,0.16216216216216217,0.08823529411764706,0.07142857142857142,0.1935483870967742,1.0,1.0,0.5,0.06451612903225806,0.16129032258064516,,,,0.06451612903225806,,,,0.5161290322580645,0.13333333333333333,0.06666666666666667,,0.7741935483870968,0.4826403225806451,0.307575,0.45158,0.11764705882352941,0.25,0.06666666666666667,0.5111111111111111,8.600000000000001,25.9,0.44390243902439025,2.0,1.0,3.0,8.0,1.0,1.0,1.0,,1.0,0.5,0.3333333333333333,,1.0,1.0,0.5,1.0,1.0,2.0,7.0,4.0,8.0,2.0,7.0,2.0,1.0,,,2.0,,,0.09090909090909091,,,0.07692307692307693,0.1111111111111111,0.4375,0.4375,0.8571428571428571,0.3333333333333333,1.0,1.0,0.5333333333333333,0.5,0.4375,1.0,1.0,,,0.2,,0.09090909090909091,1.0,2.0,1.0,,,,0.3333333333333333,1.0,3.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,
1739,1610612760,Ruben Patterson,Ruben Patterson,1739,SEA,2580.0,43,15,77,74,35.0,32,16,151,5.0,8.0,2.0,3.0,,2.0,,2.0,,2.0,1.0,7.0,13.0,,3.0,4.0,18.0,69,3.0,3.0,5.0,5.0,,3.0,1.0,5.0,8.0,,1.0,1.0,2.0,3.0,5.0,2.0,2.0,,,13.0,2.0,5.0,2.0,3.0,5.0,8.0,13.0,1.0,3.0,2.0,1.0,3.0,,1.0,4.0,,2.0,7.0,2.0,1.0,3.0,8.0,,4.0,,5.0,35.0,0.5714285714285714,0.6666666666666666,,,,,0.5384615384615384,0.4375,0.25,0.45,0.5,0.2777777777777778,0.1875,0.07692307692307693,0.125,27.551020408163264,0.42857142857142855,0.42857142857142855,0.06451612903225806,0.17857142857142858,0.2857142857142857,0.05714285714285714,0.2,0.25,0.2,0.1,0.07142857142857142,0.16666666666666666,0.5,0.625,0.7142857142857143,0.6,0.1875,0.125,,,,0.125,,,,0.0625,0.25,0.25,,0.6875,0.47125,0.33949999999999997,0.47216428571428576,0.2,0.23529411764705882,0.2777777777777778,0.2777777777777778,5.223076923076923,28.400000000000002,0.45454545454545453,2.0,1.0,2.0,6.0,,,,,0.3333333333333333,0.4,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,,,1.0,2.0,,,,,,,,,,0.1,0.5,,,,,,0.3333333333333333,,0.5,0.125,,,1.0,1.0,1.0,,0.16666666666666666,0.2,,,,1.0,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,6811.0,114,20,213,216,73.0,81,26,429,4.0,7.0,2.0,5.0,6.0,17.0,1.0,1.0,,,1.0,12.0,29.0,2.0,2.0,8.0,38.0,195,2.0,,5.0,9.0,,,6.0,10.0,4.0,6.0,1.0,,22.0,2.0,24.0,2.0,12.0,7.0,3.0,50.0,,2.0,7.0,,16.0,2.0,18.0,,5.0,3.0,2.0,7.0,3.0,6.0,5.0,1.0,1.0,12.0,5.0,3.0,6.0,9.0,,3.0,1.0,10.0,73.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,1.0,0.41379310344827586,0.4838709677419355,0.2222222222222222,0.5285714285714286,0.8333333333333334,0.4166666666666667,0.06451612903225806,,,19.34156378600823,0.5833333333333334,,0.07608695652173914,0.025,,0.13793103448275862,0.021505376344086023,0.03333333333333333,,0.10810810810810811,0.05128205128205128,,0.22580645161290322,0.5714285714285714,0.5714285714285714,,0.16129032258064516,0.5483870967741935,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.03225806451612903,1.0,1.0,1.0,0.03225806451612903,0.2222222222222222,,,0.2903225806451613,0.4409806451612902,0.3824,0.3991333333333333,0.08823529411764706,0.09375,0.13157894736842105,0.2631578947368421,12.958620689655174,23.85,0.3427230046948357,2.0,1.0,2.0,20.0,,,,,0.5,0.2222222222222222,0.8333333333333334,,0.4,0.4,0.5,,1.0,1.0,1.0,,,,1.0,9.0,,,1.0,2.0,,,0.375,,,0.2857142857142857,0.5,1.0,1.0,1.0,0.3333333333333333,,0.5,,,1.0,,,,,,0.05263157894736842,0.0625,,1.0,,,1.0,,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,8450.0,141,34,257,255,91.0,78,30,512,11.0,12.0,5.0,16.0,4.0,17.0,1.0,2.0,,,3.0,20.0,45.0,1.0,5.0,7.0,50.0,233,1.0,,2.0,18.0,,,4.0,18.0,24.0,3.0,3.0,4.0,3.0,3.0,6.0,3.0,2.0,1.0,,15.0,1.0,2.0,5.0,3.0,10.0,3.0,13.0,,6.0,3.0,3.0,2.0,1.0,,3.0,,2.0,5.0,,5.0,6.0,8.0,,2.0,2.0,18.0,91.0,0.6,0.6,1.0,0.2,,0.2,0.4444444444444444,0.43,0.3888888888888889,0.46296296296296297,1.0,0.45,0.1,0.08888888888888889,,20.068027210884352,0.4,0.3,0.045871559633027525,0.019417475728155338,0.07142857142857142,0.050359712230215826,0.02564102564102564,0.025,0.07692307692307693,0.047619047619047616,0.0425531914893617,,0.24,0.9166666666666666,0.9166666666666666,0.6363636363636364,0.32,0.34,0.23529411764705882,0.23529411764705882,0.5,0.04,0.5,0.5,1.0,0.06,0.2777777777777778,,,0.34,0.459143,0.6011,0.45532222222222213,0.038461538461538464,0.0425531914893617,0.04,0.36,10.255555555555556,24.619999999999997,0.3540856031128405,5.0,1.0,7.0,16.0,1.0,1.0,2.0,2.0,1.0,0.3888888888888889,1.0,1.0,0.3125,0.4166666666666667,0.6,1.0,1.0,5.0,,,,,,2.0,,,,1.0,0.25,,0.06666666666666667,,,0.06666666666666667,0.06666666666666667,,,,1.0,1.0,1.0,,,,,,,,,0.04,0.05,,,,1.0,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,
2106,1610612760,Ruben Wolkowyski,Ruben Wolkowyski,2106,SEA,2905.0,48,16,97,95,57.0,57,12,192,3.0,5.0,4.0,9.0,1.0,3.0,,,,,,8.0,17.0,,,7.0,23.0,94,6.0,3.0,9.0,11.0,,,4.0,16.0,14.0,,,3.0,,,,,,,,,,1.0,4.0,1.0,5.0,1.0,6.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,2.0,4.0,7.0,1.0,3.0,1.0,16.0,57.0,0.875,0.875,,,,,0.47058823529411764,0.47058823529411764,0.5454545454545454,0.575,0.6428571428571429,0.6153846153846154,,0.17647058823529413,0.2,18.918918918918916,,0.3333333333333333,0.10526315789473684,0.023809523809523808,,0.08,0.02127659574468085,,,0.05,0.3,,0.29411764705882354,0.6,0.75,1.0,0.5294117647058824,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.36363636363636365,,,0.29411764705882354,0.39736470588235295,0.3666833333333333,0.4270545454545455,0.15789473684210525,0.15789473684210525,0.391304347826087,0.6956521739130435,7.370588235294118,,0.5876288659793815,4.0,3.0,6.0,2.0,7.0,6.0,7.0,2.0,0.5,0.5454545454545454,0.5,0.2857142857142857,0.4444444444444444,0.5714285714285714,0.75,2.0,3.0,3.0,,,,,,,1.0,1.0,,,0.2222222222222222,,,,,,,,,,0.5,0.6666666666666666,0.75,,,,,,1.0,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
