EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,SecondChanceTurnovers,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,Corner3PctBlocked,on
120,1610612757,Steven Smith,Steven Smith,120,POR,43062.0,718,106.0,1337,1310,424,350.0,171.0,2647,27.0,43.0,8.0,14.0,9.0,12.0,18.0,35.0,19.0,49.0,10.0,19.0,2.0,2.0,2.0,5.0,10.0,48.0,1.0,5.0,3.0,13.0,64.0,127,20.0,67.0,80.0,268.0,1298,11.0,20.0,3.0,7.0,7.0,38.0,23.0,35,5.0,18.0,33.0,94.0,68.0,60.0,48.0,12.0,10.0,48.0,10.0,6.0,53.0,12.0,65.0,8.0,4.0,20.0,5.0,28.0,142.0,3.0,16.0,7.0,29.0,1.0,37.0,19.0,56.0,2.0,14.0,8.0,6.0,14.0,1.0,7.0,14.0,3.0,7.0,2.0,28.0,4.0,17.0,54.0,3.0,4.0,89.0,5.0,1.0,15.0,30.0,1.0,9.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,94.0,424,11.0,0.53125,0.576271186440678,0.8,0.29850746268656714,0.42857142857142855,0.2777777777777778,0.29850746268656714,0.5039370078740157,0.55,0.6571428571428571,0.4845360824742268,0.5740740740740741,0.5754716981132075,0.5657894736842105,0.6129032258064516,0.6691176470588235,0.34536082474226804,0.047244094488188976,0.06976744186046512,0.05714285714285714,0.02040816326530612,16.764898493778652,0.5,0.02040816326530612,0.05502846299810247,0.03368421052631579,0.059322033898305086,0.02142857142857143,0.05581395348837209,0.030894308943089432,0.02857142857142857,0.043795620437956206,0.030303030303030304,0.02654867256637168,0.03007518796992481,0.0379746835443038,0.08050847457627118,0.056179775280898875,0.06896551724137931,0.019801980198019802,0.25,0.22164948453608246,0.627906976744186,0.675,0.4444444444444444,0.18041237113402062,0.5142857142857142,0.5454545454545454,0.6111111111111112,0.25257731958762886,0.3877551020408163,0.3958333333333333,0.5789473684210527,0.0979381443298969,0.5263157894736842,0.5263157894736842,1.0,0.24742268041237114,0.20833333333333334,0.20833333333333334,0.6,0.5185185185185185,0.5714285714285714,0.25,0.07407407407407407,1.0,1.0,0.18518518518518517,0.2,1.0,0.22641509433962265,0.75,0.09433962264150944,0.4,0.24528301886792453,0.23076923076923078,0.5670103092783505,0.20833333333333334,0.48422979274611383,0.510925,0.4740807692307692,0.1415525114155251,0.19736842105263158,0.014925373134328358,0.1417910447761194,0.35074626865671643,10.069291338582678,24.843283582089555,0.31712789827973076,,,,,,,,,,,,,,,,True
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,41717.0,695,155.0,1306,1298,246,182.0,150.0,2604,101.0,139.0,19.0,25.0,18.0,24.0,12.0,41.0,28.0,64.0,,3.0,,,,,,6.0,,,,2.0,141.0,244,,9.0,54.0,336.0,1205,22.0,35.0,,,9.0,53.0,24.0,39,,2.0,24.0,72.0,196.0,86.0,,,30.0,5.0,,19.0,70.0,9.0,79.0,8.0,1.0,44.0,13.0,13.0,167.0,8.0,36.0,17.0,69.0,4.0,90.0,44.0,134.0,5.0,41.0,27.0,14.0,23.0,10.0,14.0,39.0,5.0,9.0,3.0,62.0,8.0,22.0,66.0,2.0,14.0,89.0,7.0,,,37.0,,10.0,7.0,3.0,5.0,1.0,10.0,4.0,1.0,5.0,72.0,246,3.0,0.6950354609929078,0.7777777777777778,,,,,,0.5778688524590164,0.6285714285714286,0.6153846153846154,0.5573122529644269,0.6285714285714286,0.5853658536585366,0.5733788395904437,0.6463414634146342,0.6428571428571429,0.03557312252964427,0.0778688524590164,0.08633093525179857,0.17073170731707318,,23.970290344361917,0.3709677419354839,0.13793103448275862,0.12387791741472172,0.075,0.14782608695652175,0.0898876404494382,0.12797619047619047,0.0773286467486819,0.07534246575342465,0.06993006993006994,0.07853403141361257,0.09333333333333334,0.0703125,0.11728395061728394,0.15355805243445692,0.14285714285714285,0.16666666666666666,0.054945054945054944,0.4,0.549407114624506,0.7266187050359713,0.7952755905511811,0.693069306930693,0.16205533596837945,0.2926829268292683,0.35294117647058826,0.6666666666666666,0.25296442687747034,0.4375,0.4375,0.7142857142857143,0.011857707509881422,,,,0.023715415019762844,,,,0.7142857142857143,0.76,0.15789473684210525,,,,,,,0.5853658536585366,0.75,,,0.04878048780487805,,0.5849802371541502,,0.5254134920634921,0.5089321428571428,0.5426075000000001,0.13074204946996468,0.13503649635036497,,0.15773809523809523,0.21428571428571427,6.4430327868852455,26.744444444444444,0.1883614088820827,1.0,1.0,2.0,2.0,1.0,0.07142857142857142,,,,,,,,,,True
21,1610612757,Greg Anthony,Greg Anthony,21,POR,11285.0,188,26.0,342,345,87,54.0,39.0,687,1.0,4.0,,,,2.0,1.0,3.0,4.0,17.0,,2.0,,,,1.0,8.0,21.0,,1.0,,6.0,6.0,24,8.0,23.0,10.0,46.0,320,,1.0,,1.0,1.0,1.0,2.0,9,,7.0,1.0,5.0,4.0,8.0,15.0,9.0,,21.0,8.0,,17.0,2.0,19.0,1.0,1.0,6.0,6.0,5.0,40.0,1.0,4.0,2.0,7.0,,9.0,5.0,14.0,1.0,14.0,11.0,3.0,5.0,1.0,3.0,2.0,,2.0,1.0,7.0,2.0,7.0,16.0,,,14.0,,1.0,2.0,4.0,1.0,1.0,,,,,,,,,5.0,87,,0.3333333333333333,0.3333333333333333,0.625,0.34782608695652173,,,0.34782608695652173,0.25,,0.2222222222222222,0.3829787234042553,,0.125,0.4326923076923077,,0.14705882352941177,0.48936170212765956,,,,,15.24547803617571,0.7142857142857143,,0.04964539007092199,0.03361344537815126,0.06451612903225806,0.037037037037037035,0.05232558139534884,0.03424657534246575,0.05263157894736842,0.030303030303030304,0.020833333333333332,0.045454545454545456,0.034482758620689655,0.0784313725490196,0.03278688524590164,0.07142857142857142,,0.03225806451612903,,0.0851063829787234,0.25,0.25,1.0,0.06382978723404255,0.3333333333333333,0.3333333333333333,,0.3617021276595745,0.23529411764705882,0.23529411764705882,0.25,0.0425531914893617,,,,0.44680851063829785,0.38095238095238093,0.4,0.625,,,,,,,0.5,,,0.125,,0.0625,,0.375,,0.574468085106383,0.38095238095238093,0.4809702127659575,0.52815,0.46853125,0.09803921568627451,0.14285714285714285,0.043478260869565216,0.021739130434782608,0.10869565217391304,14.295833333333334,24.843478260869563,0.2543859649122807,,,,,,,1.0,1.0,0.043478260869565216,0.047619047619047616,,,,,,True
278,1610612757,Stacey Augmon,Stacey Augmon,278,POR,22584.0,376,86.0,708,703,117,88.0,69.0,1411,23.0,37.0,7.0,11.0,6.0,9.0,5.0,13.0,14.0,31.0,,,,,,,,,,,,,42.0,81,,,17.0,101.0,642,9.0,17.0,,,2.0,20.0,9.0,16,,,3.0,21.0,66.0,18.0,,,10.0,,,2.0,28.0,4.0,32.0,4.0,,12.0,5.0,11.0,68.0,3.0,16.0,5.0,21.0,1.0,27.0,19.0,46.0,3.0,13.0,7.0,6.0,6.0,1.0,3.0,7.0,2.0,3.0,,13.0,3.0,11.0,28.0,2.0,4.0,26.0,1.0,,,12.0,,2.0,6.0,,2.0,,6.0,6.0,,,21.0,117,2.0,0.7857142857142857,0.8918918918918919,,,,,,0.5185185185185185,0.5294117647058824,0.5625,0.5185185185185185,0.5294117647058824,0.5625,0.5372340425531915,0.5263157894736842,0.5,,0.024691358024691357,0.05405405405405406,,,13.561470215462611,0.46153846153846156,0.07692307692307693,0.065625,0.05970149253731343,0.08333333333333333,0.07317073170731707,0.06842105263157895,0.061488673139158574,0.05,0.056338028169014086,0.06837606837606838,0.058823529411764705,0.03614457831325301,0.05434782608695652,0.0896551724137931,0.10638297872340426,,0.08108108108108109,1.0,0.4567901234567901,0.6216216216216216,0.6571428571428571,0.782608695652174,0.16049382716049382,0.38461538461538464,0.38461538461538464,0.4,0.38271604938271603,0.45161290322580644,0.45161290322580644,0.9285714285714286,,,,,,,,,0.6470588235294118,0.6363636363636364,0.2857142857142857,,,,,,,0.5625,0.6666666666666666,,,,,0.4567901234567901,,0.48888024691358023,0.48219285714285715,0.5186875,0.13043478260869565,0.13043478260869565,,0.19801980198019803,0.2079207920792079,8.728395061728396,,0.1652542372881356,,1.0,,1.0,,0.14285714285714285,,,,,3.0,,,,,True
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,77688.0,1295,244.0,2428,2400,587,465.0,291.0,4828,111.0,175.0,20.0,30.0,19.0,31.0,73.0,169.0,62.0,157.0,,,,,,,1.0,15.0,,2.0,1.0,4.0,246.0,501,1.0,15.0,121.0,616.0,2293,28.0,51.0,,2.0,22.0,78.0,55.0,107,1.0,4.0,43.0,156.0,410.0,82.0,3.0,,28.0,14.0,1.0,24.0,77.0,14.0,91.0,12.0,2.0,46.0,7.0,24.0,196.0,10.0,38.0,27.0,226.0,27.0,280.0,51.0,331.0,13.0,40.0,29.0,11.0,41.0,11.0,31.0,44.0,3.0,10.0,7.0,85.0,23.0,64.0,137.0,20.0,14.0,156.0,16.0,,,75.0,,11.0,62.0,,41.0,,62.0,39.0,2.0,6.0,156.0,587,11.0,0.8333333333333334,0.8836206896551724,1.0,0.06666666666666667,,0.25,0.07142857142857142,0.49101796407185627,0.5490196078431373,0.514018691588785,0.4796511627906977,0.5283018867924528,0.509009009009009,0.5255972696245734,0.6,0.5652173913043478,0.029069767441860465,0.04790419161676647,0.07428571428571429,0.05325443786982249,0.012738853503184714,24.302788844621514,0.4823529411764706,0.36486486486486486,0.22442899702085403,0.04274465691788527,0.12857142857142856,0.049019607843137254,0.20788824979457682,0.04391582799634035,0.05263157894736842,0.03816793893129771,0.038781163434903045,0.042682926829268296,0.2631578947368421,0.22789115646258504,0.2017167381974249,0.13496932515337423,0.10638297872340426,0.05394190871369295,0.6290322580645161,0.3391472868217054,0.6342857142857142,0.6851851851851852,0.7747747747747747,0.32751937984496127,0.4319526627218935,0.45625,0.8356164383561644,0.30426356589147285,0.39490445859872614,0.4,0.9354838709677419,,,,,0.029069767441860465,0.06666666666666667,0.06666666666666667,1.0,0.5660377358490566,0.6666666666666666,0.3,,,,0.03773584905660377,,,0.27927927927927926,0.6129032258064516,,,0.036036036036036036,0.25,0.3682170542635659,0.07142857142857142,0.44719844660194186,0.4855095744680851,0.42870181818181813,0.13043478260869565,0.13392857142857142,,0.1266233766233766,0.2532467532467532,9.072255489021954,28.113333333333337,0.24176276771004943,1.0,8.0,,5.0,,0.075,,,,,16.0,3.0,0.04411764705882353,,,True
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,8806.0,147,3.0,270,275,59,68.0,40.0,545,8.0,16.0,2.0,7.0,1.0,2.0,1.0,6.0,12.0,25.0,,1.0,,1.0,,,,1.0,,,,,21.0,47,,2.0,12.0,54.0,262,2.0,9.0,,1.0,1.0,5.0,6.0,11,,,7.0,19.0,36.0,6.0,,,2.0,1.0,,2.0,10.0,1.0,11.0,1.0,,4.0,4.0,2.0,23.0,2.0,6.0,2.0,24.0,1.0,27.0,8.0,35.0,1.0,6.0,4.0,2.0,4.0,4.0,3.0,7.0,2.0,1.0,,11.0,3.0,10.0,17.0,2.0,1.0,16.0,,,,6.0,,2.0,,,,,,,,,19.0,59,,0.8571428571428571,0.9,,,,,,0.44680851063829785,0.2222222222222222,0.5454545454545454,0.42857142857142855,0.2,0.5454545454545454,0.47368421052631576,0.22727272727272727,0.59375,0.04081632653061224,0.0425531914893617,0.0625,0.16666666666666666,,21.51898734177215,0.36363636363636365,0.125,0.23300970873786409,0.05309734513274336,0.1111111111111111,0.08333333333333333,0.21487603305785125,0.058394160583941604,0.02631578947368421,0.08823529411764706,0.04878048780487805,0.05555555555555555,0.23529411764705882,0.24242424242424243,0.22641509433962265,0.07142857142857142,0.25,0.038461538461538464,,0.32653061224489793,0.5,0.5333333333333333,0.75,0.12244897959183673,0.16666666666666666,0.2,,0.5102040816326531,0.48,0.48,1.0,0.02040816326530612,,,,0.02040816326530612,,,,0.7,0.2857142857142857,0.5,0.1,,,,,,0.18181818181818182,0.5,,,,,0.3673469387755102,,0.45960000000000006,0.5175,0.4358181818181819,0.10909090909090909,0.11320754716981132,,0.09259259259259259,0.35185185185185186,11.589361702127661,23.8,0.21851851851851853,,1.0,,,,0.16666666666666666,,,,,,,,,,True
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,55831.0,931,213.0,1744,1730,410,306.0,194.0,3474,82.0,123.0,15.0,27.0,9.0,16.0,46.0,87.0,41.0,99.0,3.0,12.0,1.0,2.0,1.0,5.0,14.0,43.0,2.0,4.0,7.0,18.0,169.0,309,17.0,55.0,68.0,457.0,1630,23.0,39.0,3.0,6.0,12.0,67.0,29.0,59,8.0,23.0,29.0,111.0,256.0,82.0,48.0,3.0,20.0,43.0,14.0,9.0,65.0,4.0,69.0,3.0,1.0,42.0,16.0,7.0,142.0,7.0,38.0,23.0,114.0,6.0,143.0,45.0,188.0,10.0,25.0,17.0,8.0,29.0,9.0,20.0,27.0,8.0,9.0,3.0,56.0,15.0,41.0,70.0,1.0,4.0,92.0,11.0,,,38.0,,14.0,36.0,1.0,21.0,,37.0,20.0,,2.0,111.0,410,4.0,0.757396449704142,0.8050314465408805,0.9411764705882353,0.3090909090909091,0.5,0.34782608695652173,0.3090909090909091,0.5469255663430421,0.5897435897435898,0.4915254237288136,0.5343406593406593,0.6111111111111112,0.5,0.5641975308641975,0.6203703703703703,0.5441176470588235,0.1510989010989011,0.02912621359223301,0.032520325203252036,0.05747126436781609,,23.29113924050633,0.5178571428571429,0.10909090909090909,0.15552523874488403,0.06188925081433225,0.14743589743589744,0.047619047619047616,0.15410573678290213,0.05913272010512484,0.06111111111111111,0.05084745762711865,0.07003891050583658,0.058333333333333334,0.15934065934065933,0.19090909090909092,0.1299093655589124,0.15833333333333333,0.1111111111111111,0.05952380952380952,0.5405405405405406,0.33791208791208793,0.6666666666666666,0.6890756302521008,0.8170731707317073,0.23901098901098902,0.5287356321839081,0.5609756097560976,0.5869565217391305,0.27197802197802196,0.41414141414141414,0.41414141414141414,0.8292682926829268,0.03296703296703297,0.25,0.25,1.0,0.11813186813186813,0.32558139534883723,0.32558139534883723,0.9285714285714286,0.6,0.5555555555555556,0.4666666666666667,0.044444444444444446,0.5,1.0,0.08888888888888889,0.5,0.5,0.1951219512195122,0.5625,0.06097560975609756,0.2,0.21951219512195122,0.3888888888888889,0.489010989010989,0.32558139534883723,0.477414423076923,0.5253846153846154,0.45969573170731703,0.09718670076726342,0.1130952380952381,,0.14660831509846828,0.24288840262582057,8.220711974110033,24.65636363636364,0.23509174311926606,,2.0,1.0,4.0,2.0,,,,,,11.0,,,1.0,,True
905,1610612757,Dale Davis,Dale Davis,905,POR,14462.0,241,60.0,447,437,123,95.0,66.0,884,16.0,27.0,4.0,10.0,5.0,6.0,3.0,14.0,6.0,12.0,,,,,,,,,,,,,25.0,53,,,12.0,62.0,420,5.0,12.0,,,5.0,15.0,7.0,16,,,5.0,19.0,36.0,14.0,,,10.0,,,2.0,9.0,,9.0,,,1.0,2.0,6.0,18.0,3.0,28.0,8.0,32.0,4.0,44.0,32.0,76.0,4.0,6.0,6.0,,3.0,,1.0,4.0,,2.0,,7.0,2.0,7.0,20.0,3.0,3.0,17.0,3.0,,,10.0,,,4.0,,2.0,,4.0,4.0,,1.0,19.0,123,2.0,0.72,0.9,,,,,,0.4716981132075472,0.4166666666666667,0.4375,0.4716981132075472,0.4166666666666667,0.4375,0.5166666666666667,0.5,0.5277777777777778,,0.03773584905660377,0.037037037037037035,0.07142857142857142,,12.959381044487428,0.42857142857142855,0.3333333333333333,0.16080402010050251,0.15819209039548024,0.19047619047619047,0.08823529411764706,0.16597510373443983,0.14691943127962084,0.20833333333333334,0.10344827586206896,0.16901408450704225,0.07407407407407407,0.17777777777777778,0.14814814814814814,0.16,0.21621621621621623,,0.17391304347826086,1.0,0.5094339622641509,0.5925925925925926,0.6153846153846154,0.6875,0.2641509433962264,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.22641509433962265,0.5,0.5,1.0,,,,,,,,,0.8333333333333334,0.4,,,,,,,,0.375,0.8333333333333334,,,,,0.5094339622641509,,0.4877396226415095,0.505425,0.44875625,0.16666666666666666,0.16666666666666666,,0.24193548387096775,0.3064516129032258,6.581132075471698,,0.2751677852348993,,1.0,,,,0.14285714285714285,,,,,2.0,1.0,0.0625,,,True
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,44046.0,734,98.0,1389,1367,337,256.0,169.0,2756,37.0,63.0,6.0,9.0,9.0,13.0,6.0,23.0,25.0,53.0,2.0,11.0,,,,4.0,12.0,45.0,,6.0,2.0,12.0,68.0,139,14.0,56.0,35.0,213.0,1337,10.0,18.0,,6.0,6.0,26.0,15.0,30,2.0,16.0,9.0,45.0,82.0,54.0,39.0,3.0,8.0,43.0,12.0,9.0,95.0,9.0,104.0,7.0,2.0,53.0,21.0,21.0,217.0,5.0,17.0,21.0,56.0,12.0,89.0,22.0,111.0,6.0,30.0,18.0,12.0,31.0,6.0,23.0,22.0,4.0,8.0,3.0,53.0,10.0,20.0,48.0,1.0,6.0,52.0,3.0,,,25.0,,3.0,14.0,1.0,6.0,,15.0,8.0,3.0,,45.0,337,1.0,0.6029411764705882,0.640625,0.9285714285714286,0.25,,0.125,0.25925925925925924,0.4892086330935252,0.5555555555555556,0.5,0.4564102564102564,0.4166666666666667,0.391304347826087,0.48409090909090907,0.48148148148148145,0.42452830188679247,0.28717948717948716,0.06474820143884892,0.12698412698412698,0.043478260869565216,,17.22609246358455,0.5849056603773585,0.23076923076923078,0.1009009009009009,0.03386454183266932,0.18584070796460178,0.036231884057971016,0.11526946107784432,0.034375,0.032467532467532464,0.04375,0.026595744680851064,0.04716981132075472,0.050724637681159424,0.07741935483870968,0.14122137404580154,0.1927710843373494,0.16666666666666666,0.06,0.5333333333333333,0.3230769230769231,0.5873015873015873,0.6727272727272727,0.6486486486486487,0.11794871794871795,0.2608695652173913,0.2727272727272727,0.16666666666666666,0.2717948717948718,0.4716981132075472,0.4716981132075472,0.64,0.05641025641025641,0.18181818181818182,0.2,1.0,0.23076923076923078,0.26666666666666666,0.26666666666666666,0.9166666666666666,0.375,0.6666666666666666,0.3333333333333333,,,,0.25,,,0.2826086956521739,0.6923076923076923,0.08695652173913043,,0.2608695652173913,0.16666666666666666,0.6102564102564103,0.27906976744186046,0.5124458549222798,0.5038050000000001,0.4890590909090909,0.1152073732718894,0.15527950310559005,,0.12206572769953052,0.2112676056338028,8.925899280575539,25.466071428571432,0.24262059035277178,2.0,6.0,1.0,2.0,,,1.0,1.0,0.017857142857142856,,6.0,,,,0.09090909090909091,True
96,1610612757,Detlef Schrempf,Detlef Schrempf,96,POR,6509.0,108,,199,197,54,68.0,31.0,396,2.0,7.0,,3.0,1.0,3.0,3.0,6.0,4.0,12.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,9.0,25,2.0,2.0,4.0,28.0,194,1.0,5.0,,,,2.0,2.0,9,1.0,1.0,,7.0,10.0,8.0,6.0,,2.0,1.0,1.0,2.0,15.0,2.0,17.0,1.0,1.0,4.0,6.0,5.0,36.0,,4.0,1.0,18.0,2.0,21.0,4.0,25.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,4.0,11.0,1.0,,4.0,,,,2.0,,,,,,,,,,,7.0,54,3.0,0.5555555555555556,0.625,1.0,1.0,,1.0,1.0,0.36,0.2,0.2222222222222222,0.4444444444444444,0.2,0.35,0.4827586206896552,0.2,0.35,0.07407407407407407,0.08,0.14285714285714285,0.16666666666666666,,13.419913419913419,0.5,0.2857142857142857,0.23076923076923078,0.04819277108433735,0.045454545454545456,,0.19,0.04040404040404041,0.03571428571428571,0.05,0.05714285714285714,,0.25,0.2,0.2413793103448276,0.05263157894736842,,0.07692307692307693,,0.25925925925925924,0.2857142857142857,0.3333333333333333,1.0,0.2222222222222222,0.5,0.6,,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.75,0.037037037037037035,1.0,1.0,1.0,0.037037037037037035,1.0,1.0,1.0,0.6,,,,,,,,,0.3,0.3333333333333333,,,0.1,1.0,0.3333333333333333,1.0,0.4550611111111111,0.51276,0.43375499999999995,0.06896551724137931,0.07407407407407407,,0.07142857142857142,0.25,10.395999999999999,23.700000000000003,0.271356783919598,,,,,,,,,,,,,,,,True
