EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,13123.0,219,-9,447,452,149,175,56.0,899,32.0,4.0,12.0,2.0,4.0,,,,,,,,,26.0,48.0,,,6.0,58.0,489,11.0,17.0,,22.0,4.0,12.0,,,11.0,28.0,24.0,,,,3.0,8.0,1.0,9.0,1.0,,3.0,5.0,19.0,4.0,20.0,29.0,53.0,8.0,4.0,3.0,3.0,4.0,,7.0,2.0,14.0,30,10.0,,3.0,2.0,1.0,2.0,11.0,149,7.0,0.5384615384615384,0.7777777777777778,,,,,0.5416666666666666,0.6470588235294118,0.3333333333333333,0.5416666666666666,0.6470588235294118,0.3333333333333333,0.5471698113207547,0.6470588235294118,0.39285714285714285,,0.0625,0.03125,,11.787819253438114,0.42857142857142855,0.13333333333333333,0.11764705882352941,0.13043478260869565,0.14545454545454545,0.1320754716981132,0.11904761904761904,0.14814814814814814,,0.6666666666666666,0.25,0.3333333333333333,0.4,0.08333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,0.6666666666666666,,0.4949541666666668,0.5213666666666666,0.45684166666666676,0.058823529411764705,0.058823529411764705,0.3793103448275862,0.1896551724137931,3.4604166666666676,,0.3333333333333333,20.0,10.0,15.0,3.0,5.0,,,,,,,3.0,,16.0,,,6.0,18.0,5.0,24.0,1.0,4.0,2.0,,,1.0,,2.0,1.0,,,2.0,1.0,,2.0,,,0.16666666666666666,0.21739130434782608,0.125,0.15,0.13043478260869565,0.12727272727272726,0.13333333333333333,0.11363636363636363,0.16129032258064516,0.1111111111111111,0.05263157894736842,1.0,0.625,0.6451612903225806,0.5,0.5,0.8823529411764706,0.6666666666666666,0.3,,,,,,0.4166666666666667,0.6,,,,,,,,1.0,,,,,True,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,59105.0,985,90,1956,1956,510,658,196.0,3912,43.0,14.0,36.0,24.0,62.0,8.0,30.0,6.0,44.0,95.0,6.0,13.0,19.0,64.0,141.0,52.0,125.0,32.0,316.0,2070,4.0,8.0,11.0,29.0,13.0,30.0,14.0,25.0,87.0,48.0,80.0,135.0,95.0,44.0,6.0,61.0,25.0,86.0,18.0,7.0,25.0,27.0,197.0,16.0,59.0,78.0,89.0,42.0,26.0,20.0,17.0,15.0,3.0,35.0,13.0,41.0,100,41.0,1.0,11.0,3.0,2.0,3.0,87.0,510,24.0,0.375,0.375,0.8653846153846154,0.416,0.56,0.416,0.45390070921985815,0.5,0.43333333333333335,0.5338345864661654,0.6842105263157895,0.6181818181818182,0.5524475524475524,0.6904761904761905,0.6492537313432836,0.4699248120300752,0.0425531914893617,0.06976744186046512,,14.731528223955944,0.5714285714285714,0.077733860342556,0.09580838323353294,0.08099352051835854,0.0603448275862069,0.08791208791208792,0.08267716535433071,0.09230769230769231,0.10810810810810811,0.16165413533834586,0.13533834586466165,0.3888888888888889,0.42424242424242425,0.23308270676691728,0.3870967741935484,0.3870967741935484,0.625,0.11278195488721804,0.26666666666666666,0.27586206896551724,1.0,0.35714285714285715,0.4631578947368421,0.46808510638297873,0.8409090909090909,0.3157894736842105,0.10909090909090909,0.34545454545454546,0.6842105263157895,0.631578947368421,0.4631578947368421,0.5015652255639098,0.50756,0.4933263636363637,0.03985507246376811,0.0728476821192053,0.09177215189873418,0.27531645569620256,10.573758865248223,24.5784,0.2607361963190184,26.0,3.0,3.0,6.0,12.0,2.0,5.0,1.0,4.0,6.0,3.0,19.0,21.0,,,9.0,4.0,7.0,3.0,11.0,2.0,16.0,3.0,3.0,3.0,2.0,,4.0,3.0,,,10.0,,1.0,1.0,1.0,0.5454545454545454,0.08333333333333333,0.03614457831325301,0.011272141706924315,0.01606425702811245,0.01264367816091954,0.011299435028248588,0.014423076923076924,0.00847457627118644,0.011695906432748537,0.02564102564102564,0.014388489208633094,0.3333333333333333,0.6046511627906976,0.65,0.19230769230769232,0.2857142857142857,0.15789473684210525,1.0,,0.2631578947368421,0.4,1.0,0.6666666666666666,0.75,0.21818181818181817,0.5,0.16666666666666666,,,,,,,1.0,2.0,0.016,0.03333333333333333,0.010526315789473684,True,,,
1918,1610612742,Obinna Ekezie,Obinna Ekezie,1918,DAL,137.0,2,-13,5,5,5,3,1.0,10,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,1180.0,20,-1,43,42,7,18,1.0,85,,,1.0,2.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,46,,,,,,1.0,,,,4.0,,,,,,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,5.0,9,,,,,,,,7,1.0,1.0,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,9.090909090909092,,0.07142857142857142,,0.07142857142857142,,,0.2,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3764,,0.3057,,,,,14.766666666666666,,0.16279069767441862,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
718,1610612742,Gary Trent,Gary Trent,718,DAL,6544.0,109,-15,209,213,74,123,21.0,422,16.0,9.0,23.0,2.0,3.0,,,,,,,,,20.0,42.0,,,1.0,41.0,229,4.0,8.0,,8.0,8.0,18.0,,,17.0,26.0,14.0,,,,5.0,2.0,,2.0,,,1.0,1.0,4.0,3.0,11.0,17.0,27.0,5.0,5.0,2.0,2.0,4.0,2.0,6.0,,16.0,25,2.0,,,2.0,,2.0,17.0,74,5.0,0.65,0.7222222222222222,,,,,0.47619047619047616,0.5,0.4444444444444444,0.47619047619047616,0.5,0.4444444444444444,0.47674418604651164,0.5,0.4473684210526316,,0.11904761904761904,0.125,,20.58823529411765,0.3333333333333333,0.1527777777777778,0.13043478260869565,0.14736842105263157,0.19230769230769232,0.10526315789473684,0.14814814814814814,0.11764705882352941,0.16666666666666666,0.38095238095238093,0.5476190476190477,0.391304347826087,0.45,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,0.38095238095238093,,0.45084285714285716,0.45545714285714284,0.42402222222222224,,,0.1951219512195122,0.4146341463414634,5.502380952380952,,0.35406698564593303,9.0,2.0,4.0,4.0,5.0,,,,,,,1.0,,4.0,,,1.0,8.0,3.0,10.0,2.0,,,,,1.0,,1.0,2.0,,,1.0,2.0,,2.0,,,0.13043478260869565,0.17647058823529413,0.10256410256410256,0.05,0.09183673469387756,0.1111111111111111,0.1111111111111111,0.08333333333333333,,0.3333333333333333,0.11764705882352941,1.0,0.5625,0.6428571428571429,0.7777777777777778,0.5555555555555556,0.5,0.5,,,,,,,0.2777777777777778,0.8,,,1.0,,,0.3333333333333333,,,,,,,True,,,
2042,1610612742,Courtney Alexander,Courtney Alexander,2042,DAL,8407.0,140,-43,279,281,128,143,27.0,560,15.0,3.0,11.0,10.0,26.0,,1.0,,2.0,4.0,,1.0,2.0,17.0,52.0,2.0,5.0,8.0,48.0,307,2.0,6.0,1.0,4.0,11.0,28.0,1.0,2.0,27.0,18.0,16.0,3.0,4.0,2.0,5.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,3.0,11.0,16.0,23.0,5.0,4.0,2.0,1.0,5.0,1.0,7.0,4.0,6.0,24,13.0,1.0,6.0,1.0,1.0,1.0,27.0,128,7.0,0.5294117647058824,0.5625,0.5,0.4,0.5,0.4,0.3269230769230769,0.3333333333333333,0.39285714285714285,0.3508771929824561,0.2857142857142857,0.4166666666666667,0.38095238095238093,0.2857142857142857,0.421875,0.08771929824561403,0.09615384615384616,0.2,0.038461538461538464,22.508038585209004,0.2857142857142857,0.11578947368421053,0.10714285714285714,0.11382113821138211,0.07142857142857142,0.12,0.14285714285714285,0.045454545454545456,0.3333333333333333,0.2631578947368421,0.19298245614035087,0.2727272727272727,0.3,0.45614035087719296,0.38461538461538464,0.4,0.8,0.017543859649122806,,,,0.07017543859649122,0.5,0.5,0.5,,,0.06666666666666667,0.5,0.3508771929824561,0.5,0.4357491228070175,0.5034500000000001,0.42219333333333336,0.0967741935483871,0.10526315789473684,0.08333333333333333,0.5625,10.788461538461538,24.78,0.45878136200716846,4.0,1.0,4.0,3.0,7.0,,1.0,,,,,2.0,3.0,2.0,,,1.0,6.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,,3.0,,,,1.0,,,1.0,,,0.09090909090909091,0.13333333333333333,0.06,0.02857142857142857,0.05185185185185185,0.125,0.04,0.023255813953488372,0.03571428571428571,,0.06060606060606061,1.0,0.26666666666666666,0.3333333333333333,,0.3333333333333333,0.5714285714285714,0.25,,0.14285714285714285,,,,,0.23333333333333334,0.42857142857142855,,,,,,,,,,,,,True,,,
93,1610612742,Hubert Davis,Hubert Davis,93,DAL,33456.0,558,94,1106,1095,390,439,103.0,2201,31.0,3.0,15.0,15.0,31.0,6.0,13.0,5.0,28.0,59.0,3.0,10.0,20.0,39.0,77.0,34.0,72.0,13.0,193.0,1122,2.0,8.0,5.0,11.0,6.0,13.0,11.0,25.0,50.0,32.0,46.0,90.0,59.0,28.0,6.0,21.0,5.0,26.0,4.0,1.0,8.0,10.0,57.0,9.0,34.0,43.0,49.0,14.0,14.0,11.0,7.0,12.0,1.0,23.0,7.0,14.0,43,16.0,1.0,5.0,1.0,,1.0,50.0,390,12.0,0.41025641025641024,0.42105263157894735,0.8823529411764706,0.4722222222222222,0.44,0.4722222222222222,0.5064935064935064,0.25,0.46153846153846156,0.6040268456375839,0.38461538461538464,0.5921052631578947,0.6185897435897436,0.39285714285714285,0.6097560975609756,0.48322147651006714,0.07792207792207792,0.0967741935483871,,14.578214578214578,0.4782608695652174,0.0752212389380531,0.09,0.07789855072463768,0.09395973154362416,0.04929577464788732,0.08074534161490683,0.09090909090909091,0.08695652173913043,0.2080536912751678,0.10067114093959731,0.2,0.25,0.2080536912751678,0.4838709677419355,0.4838709677419355,0.8,0.087248322147651,0.46153846153846156,0.46153846153846156,1.0,0.3959731543624161,0.4745762711864407,0.4745762711864407,0.8571428571428571,0.23076923076923078,0.13157894736842105,0.5263157894736842,0.5,0.6912751677852349,0.4745762711864407,0.5030442953020136,0.5442833333333333,0.5062986842105263,0.03896103896103896,0.06172839506172839,0.05699481865284974,0.25906735751295334,9.568831168831169,24.820833333333333,0.352622061482821,21.0,2.0,4.0,2.0,4.0,,2.0,1.0,2.0,2.0,1.0,5.0,12.0,2.0,,3.0,2.0,4.0,,6.0,1.0,,1.0,4.0,2.0,,,1.0,4.0,,1.0,2.0,,1.0,1.0,,0.4,0.2,,0.011730205278592375,0.015037593984962405,0.012658227848101266,0.012345679012345678,0.016666666666666666,0.007142857142857143,0.009523809523809525,0.03571428571428571,0.014492753623188406,1.0,0.6774193548387096,0.75,0.19047619047619047,,0.3076923076923077,0.5,,0.15384615384615385,,,0.6666666666666666,1.0,0.10526315789473684,0.5,0.2,0.0136986301369863,,,,,,,,,,,True,,,
919,1610612742,Loy Vaught,Loy Vaught,919,DAL,8835.0,147,-36,281,282,39,137,34.0,563,14.0,,1.0,6.0,19.0,,,,,,,,,14.0,34.0,,,1.0,29.0,305,3.0,6.0,,6.0,1.0,6.0,,,2.0,24.0,4.0,,,,1.0,1.0,2.0,3.0,2.0,,,1.0,8.0,3.0,19.0,27.0,37.0,4.0,4.0,4.0,3.0,6.0,,10.0,2.0,8.0,23,2.0,,1.0,3.0,1.0,3.0,2.0,39,3.0,0.8571428571428571,0.9230769230769231,,,,,0.4117647058823529,0.5,0.16666666666666666,0.4117647058823529,0.5,0.16666666666666666,0.4142857142857143,0.5,0.16666666666666666,,0.029411764705882353,0.07142857142857142,,14.150943396226415,0.4,0.17117117117117117,0.15789473684210525,0.16923076923076924,0.16279069767441862,0.16666666666666666,0.18421052631578946,0.07692307692307693,0.3333333333333333,0.4117647058823529,0.029411764705882353,,,0.5588235294117647,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,,,,,,,,,,0.4117647058823529,,0.4688411764705882,0.52844,0.4405833333333333,0.02857142857142857,0.02857142857142857,0.20689655172413793,0.06896551724137931,10.258823529411764,,0.1387900355871886,8.0,2.0,5.0,1.0,2.0,,,,,,,,,2.0,,,3.0,7.0,5.0,10.0,1.0,,2.0,1.0,,2.0,,1.0,4.0,,,,2.0,,3.0,,,,0.45454545454545453,0.06363636363636363,0.0967741935483871,0.07092198581560284,,0.18518518518518517,0.03278688524590164,0.07692307692307693,0.2,0.05555555555555555,1.0,0.5714285714285714,0.6153846153846154,0.875,,0.8333333333333334,0.4,0.5,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,True,,,
363,1610612742,Christian Laettner,Christian Laettner,363,DAL,31427.0,524,48,1029,1029,158,239,97.0,2058,75.0,8.0,26.0,32.0,59.0,,,,,1.0,,,,87.0,160.0,,1.0,38.0,212.0,1085,12.0,28.0,,31.0,8.0,17.0,,,22.0,122.0,52.0,,1.0,,8.0,26.0,8.0,34.0,4.0,4.0,11.0,9.0,76.0,7.0,59.0,80.0,117.0,19.0,17.0,19.0,14.0,20.0,2.0,39.0,7.0,42.0,105,48.0,9.0,26.0,15.0,4.0,15.0,22.0,158,11.0,0.7011494252873564,0.7625,,,,,0.54375,0.42857142857142855,0.47058823529411764,0.5403726708074534,0.42857142857142855,0.47058823529411764,0.5861111111111111,0.484375,0.55,0.006211180124223602,0.05,0.09333333333333334,,19.109947643979055,0.48717948717948717,0.15404699738903394,0.10144927536231885,0.14601769911504425,0.17757009345794392,0.11363636363636363,0.1736111111111111,0.08163265306122448,0.15,0.4658385093167702,0.16149068322981366,0.3076923076923077,0.32,0.36645962732919257,0.5423728813559322,0.5423728813559322,0.8125,,,,,0.006211180124223602,,,,,,,,0.4720496894409938,,0.4894636645962734,0.5305714285714286,0.5037470588235293,0.14606741573033707,0.14689265536723164,0.14622641509433962,0.10377358490566038,7.943125,24.1,0.15354713313896987,47.0,10.0,20.0,6.0,9.0,,,,,,7.0,6.0,,14.0,,6.0,8.0,28.0,14.0,37.0,8.0,2.0,4.0,5.0,2.0,4.0,,17.0,10.0,,,2.0,10.0,1.0,10.0,,,0.038461538461538464,0.3783783783783784,0.08235294117647059,0.06896551724137931,0.07894736842105263,0.125,0.10784313725490197,0.04,0.07407407407407407,0.05714285714285714,0.12121212121212122,0.6666666666666666,0.6266666666666667,0.6911764705882353,0.6170212765957447,0.75,0.7142857142857143,0.5,0.2,,,,,,0.5294117647058824,0.6666666666666666,,,1.0,2.0,1.0,0.0625,1.0,1.0,,,,,True,,,
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,9753.0,163,32,317,314,79,82,39.0,631,16.0,1.0,3.0,2.0,15.0,,5.0,2.0,8.0,17.0,1.0,1.0,1.0,13.0,34.0,8.0,22.0,4.0,54.0,317,,2.0,1.0,1.0,2.0,5.0,1.0,3.0,9.0,10.0,16.0,21.0,17.0,8.0,2.0,12.0,2.0,14.0,1.0,1.0,7.0,4.0,30.0,6.0,10.0,16.0,17.0,6.0,5.0,6.0,4.0,7.0,3.0,13.0,1.0,4.0,14,7.0,,2.0,2.0,,2.0,9.0,79,1.0,0.38461538461538464,0.38461538461538464,0.875,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.38235294117647056,,0.4,0.44642857142857145,,0.4375,0.4491525423728814,0.125,0.45,0.39285714285714285,0.058823529411764705,0.125,,19.45205479452055,0.46153846153846156,0.08849557522123894,0.1935483870967742,0.1111111111111111,0.03333333333333333,0.07692307692307693,0.13636363636363635,0.21739130434782608,0.125,0.2857142857142857,0.05357142857142857,0.3333333333333333,0.3333333333333333,0.26785714285714285,0.13333333333333333,0.13333333333333333,,0.08928571428571429,,,,0.30357142857142855,0.47058823529411764,0.47058823529411764,0.875,0.3333333333333333,0.25,0.125,1.0,0.6785714285714286,0.47058823529411764,0.5062383928571428,0.4787,0.48803124999999997,0.034482758620689655,0.05555555555555555,0.018518518518518517,0.16666666666666666,9.147058823529411,24.481818181818177,0.24921135646687698,10.0,,1.0,2.0,2.0,,,,,,1.0,2.0,3.0,,,1.0,,1.0,,1.0,,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,0.009009009009009009,,0.007042253521126761,,,0.029411764705882353,,,,,0.625,0.7142857142857143,0.5,,0.3333333333333333,,,,,,,,0.25,1.0,,,,,1.0,,1.0,,,,,,False,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,64991.0,1083,113,2097,2070,611,714,248.0,4167,90.0,41.0,92.0,55.0,136.0,15.0,43.0,13.0,31.0,91.0,7.0,13.0,39.0,161.0,318.0,46.0,134.0,172.0,632.0,2075,24.0,43.0,12.0,87.0,42.0,81.0,18.0,52.0,192.0,150.0,172.0,123.0,87.0,31.0,19.0,55.0,16.0,71.0,13.0,3.0,31.0,9.0,158.0,38.0,144.0,215.0,264.0,21.0,18.0,42.0,32.0,28.0,1.0,70.0,19.0,46.0,81,197.0,14.0,71.0,29.0,7.0,32.0,192.0,611,11.0,0.4658385093167702,0.5,0.8913043478260869,0.34328358208955223,0.34615384615384615,0.35384615384615387,0.5062893081761006,0.5581395348837209,0.5185185185185185,0.5088495575221239,0.5454545454545454,0.518796992481203,0.5815939278937381,0.6323529411764706,0.5981012658227848,0.29646017699115046,0.059748427672955975,0.06666666666666667,0.014705882352941176,24.88536890370988,0.6,0.18508997429305912,0.18357487922705315,0.1847715736040609,0.1894273127753304,0.1937984496124031,0.17406143344709898,0.1870967741935484,0.17307692307692307,0.19911504424778761,0.20353982300884957,0.44565217391304346,0.5061728395061729,0.3008849557522124,0.40441176470588236,0.41044776119402987,0.5272727272727272,0.09513274336283185,0.3488372093023256,0.35714285714285715,0.9333333333333333,0.2013274336283186,0.34065934065934067,0.34444444444444444,0.8709677419354839,0.12727272727272726,0.09774436090225563,0.2932330827067669,0.3333333333333333,0.49557522123893805,0.3563218390804598,0.4782215401785714,0.48415487804878066,0.4676156488549618,0.15444015444015444,0.18933333333333333,0.13765822784810128,0.3037974683544304,10.014465408805028,25.581343283582086,0.2913686218407248,65.0,12.0,16.0,17.0,24.0,1.0,5.0,5.0,3.0,4.0,27.0,54.0,15.0,22.0,4.0,15.0,13.0,36.0,33.0,49.0,3.0,3.0,8.0,10.0,6.0,5.0,,7.0,10.0,,9.0,9.0,19.0,3.0,21.0,,0.3333333333333333,0.11956521739130435,0.4782608695652174,0.044444444444444446,0.05855855855855856,0.04748062015503876,0.0427807486631016,0.04406779661016949,0.04573170731707317,0.05847953216374269,0.058823529411764705,0.013636363636363636,0.65625,0.7222222222222222,0.7738095238095238,0.47692307692307695,0.36585365853658536,0.2909090909090909,0.75,0.08333333333333333,0.09090909090909091,0.2,1.0,0.42857142857142855,0.6666666666666666,0.18045112781954886,0.7083333333333334,0.38461538461538464,0.06293706293706294,,,1.0,,24.0,,2.0,0.014925373134328358,0.023255813953488372,0.01098901098901099,False,3.0,2.0,1.0
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,25931.0,432,44,798,796,206,307,92.0,1594,46.0,11.0,36.0,3.0,8.0,1.0,3.0,,1.0,1.0,,,,38.0,90.0,2.0,4.0,25.0,107.0,794,5.0,21.0,,12.0,11.0,28.0,,,34.0,44.0,32.0,6.0,1.0,1.0,12.0,18.0,8.0,26.0,6.0,2.0,8.0,7.0,60.0,8.0,32.0,43.0,78.0,14.0,6.0,8.0,6.0,11.0,3.0,19.0,5.0,22.0,62,32.0,4.0,16.0,4.0,1.0,5.0,34.0,206,9.0,0.5789473684210527,0.6666666666666666,1.0,0.5,,0.5,0.4222222222222222,0.23809523809523808,0.39285714285714285,0.43617021276595747,0.23809523809523808,0.39285714285714285,0.49537037037037035,0.2608695652173913,0.5,0.0425531914893617,0.13333333333333333,0.15217391304347827,,14.09544950055494,0.42105263157894735,0.11895910780669144,0.08247422680412371,0.1092896174863388,0.05970149253731343,0.16,0.11764705882352941,0.07575757575757576,0.0967741935483871,0.48936170212765956,0.3829787234042553,0.3055555555555556,0.3548387096774194,0.0851063829787234,0.375,0.375,0.6666666666666666,0.031914893617021274,0.3333333333333333,0.3333333333333333,1.0,0.010638297872340425,1.0,1.0,1.0,,,,,0.5319148936170213,1.0,0.4715271276595745,0.5012736842105263,0.4678785714285715,0.1509433962264151,0.1568627450980392,0.11214953271028037,0.3177570093457944,4.72111111111111,23.875,0.2581453634085213,24.0,4.0,13.0,6.0,17.0,,,,,,2.0,12.0,,10.0,,3.0,4.0,30.0,3.0,35.0,7.0,8.0,1.0,2.0,1.0,3.0,,3.0,5.0,,,2.0,,3.0,4.0,,,0.1388888888888889,0.09090909090909091,0.10344827586206896,0.045454545454545456,0.08994708994708994,0.16666666666666666,0.10526315789473684,0.06896551724137931,0.030303030303030304,0.09090909090909091,0.17073170731707318,0.8,0.5217391304347826,0.6153846153846154,0.6666666666666666,0.36363636363636365,0.6190476190476191,0.3076923076923077,,,,,,,0.6071428571428571,0.35294117647058826,,,1.0,,,0.0625,,,,,,,False,1.0,1.0,
