EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctBlocked,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,on,HeaveMakes
128,1610612762,David Benoit,David Benoit,128,UTA,8913.0,149,5,295,295,163,183,31,590,11,15,3.0,5,8,11,3.0,6.0,6.0,16,3.0,5.0,2.0,4.0,20,37,3.0,5.0,7,56,324,3.0,6,6.0,14,24,2.0,4.0,4,38,26.0,14,3.0,6.0,6.0,5.0,3.0,3,5,1.0,6,1.0,2,1.0,2.0,13,8,5.0,11,3.0,19,8,27,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,6,1.0,4.0,10,27,3.0,2.0,8,3.0,1.0,2.0,2.0,2.0,1.0,1.0,38,163,9.0,0.65,0.7647058823529411,0.3333333333333333,0.6,0.5,0.6,0.5405405405405406,0.5,0.5833333333333334,0.5833333333333334,0.5,0.6071428571428571,0.6086956521739131,0.5,0.6333333333333333,0.11904761904761904,0.08108108108108109,0.13333333333333333,0.16666666666666666,15.902140672782874,0.3333333333333333,0.3,0.15492957746478872,0.0761904761904762,0.1724137931034483,0.16,0.06666666666666667,0.037037037037037035,0.125,0.07407407407407407,0.10526315789473684,0.125,0.19444444444444445,0.09090909090909091,0.42857142857142855,0.0625,0.5,0.35714285714285715,0.7333333333333333,0.8461538461538461,0.6363636363636364,0.14285714285714285,0.5,0.6,0.3333333333333333,0.38095238095238093,0.375,0.375,0.8333333333333334,0.11904761904761904,0.6,0.6,0.3333333333333333,0.8333333333333334,0.6,0.39285714285714285,0.7272727272727273,0.14285714285714285,0.5,0.47619047619047616,0.6,0.4583535714285714,0.4999,0.46554821428571425,0.06666666666666667,0.075,0.10714285714285714,0.6785714285714286,10.224324324324325,25.0,0.5525423728813559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,52213.0,870,-99,1603,1603,782,781,208,3206,32,58,1.0,1,15,24,7.0,18.0,32.0,79,9.0,37.0,6.0,26.0,71,155,11.0,41.0,71,246,1736,8.0,13,23.0,29,68,8.0,28.0,49,131,58.0,84,24.0,9.0,,37.0,9.0,9,145,28.0,173,15.0,65,16.0,64.0,374,8,11.0,51,2.0,64,9,73,1.0,27.0,18.0,39.0,31.0,27.0,3.0,8.0,,66,5.0,28.0,12,73,4.0,10.0,91,12.0,17.0,1.0,,2.0,1.0,,131,782,13.0,0.4084507042253521,0.4084507042253521,0.7272727272727273,0.2682926829268293,0.2857142857142857,0.2682926829268293,0.45806451612903226,0.6153846153846154,0.4264705882352941,0.44642857142857145,0.59375,0.4270833333333333,0.49336283185840707,0.6052631578947368,0.49166666666666664,0.20918367346938777,0.05806451612903226,0.15517241379310345,,15.766738660907128,0.5909090909090909,0.03571428571428571,0.09479553903345725,0.012698412698412698,0.0658682634730539,0.08794326241134752,0.010884353741496598,0.030303030303030304,,0.007246376811594203,0.11464968152866242,0.07857142857142857,0.0912863070539419,0.06923076923076923,0.05405405405405406,0.01020408163265306,0.5,0.29591836734693877,0.5517241379310345,0.6530612244897959,0.5,0.09183673469387756,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.4030612244897959,0.4050632911392405,0.4050632911392405,0.375,0.18877551020408162,0.24324324324324326,0.24324324324324326,0.6666666666666666,0.0625,1.0,0.25,0.625,0.2708333333333333,0.23076923076923078,0.5051020408163265,0.24324324324324326,0.47394489795918365,0.4228607142857143,0.46536250000000007,0.06220095693779904,0.0718562874251497,0.09349593495934959,0.532520325203252,11.10774193548387,24.99512195121951,0.4878353087960075,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,13.0,1.0,9.0,11.0,1.0,30.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.014925373134328358,0.02040816326530612,0.5,0.5,1.0,1.0,0.0625,1.0,1.0,0.125,0.020833333333333332,1.0,0.023809523809523808,,,,,,,,,,,,,,,,,,,,True,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,89532.0,1492,129,2768,2765,552,556,330,5533,102,173,38.0,72,15,29,81.0,180.0,7.0,22,,,,,190,375,,,14,394,2828,48.0,106,98.0,25,54,,,3,53,256.0,124,,,74.0,,,20,19,6.0,25,5.0,12,1.0,6.0,56,118,41.0,149,19.0,209,141,350,13.0,25.0,8.0,27.0,14.0,42.0,4.0,13.0,5.0,69,15.0,12.0,75,225,22.0,13.0,55,20.0,8.0,70.0,45.0,70.0,49.0,8.0,53,552,22.0,0.6736842105263158,0.8366013071895425,,,,,0.5066666666666667,0.4528301886792453,0.46296296296296297,0.5066666666666667,0.4528301886792453,0.46296296296296297,0.48883374689826303,0.44144144144144143,0.4274193548387097,,0.05333333333333334,0.06936416184971098,0.044444444444444446,14.923954372623575,0.391304347826087,0.30158730158730157,0.14285714285714285,0.10795974382433669,0.1659919028340081,0.14728682170542637,0.11065907241659886,0.12612612612612611,0.0989010989010989,0.10061601642710473,0.12589928057553956,0.17006802721088435,0.13588110403397027,0.16393442622950818,0.171875,0.07926829268292683,0.7,0.4613333333333333,0.5895953757225434,0.6335403726708074,0.6176470588235294,0.48,0.45,0.47093023255813954,0.7407407407407407,0.058666666666666666,0.3181818181818182,0.3181818181818182,0.7142857142857143,,,,,0.6792452830188679,0.5277777777777778,0.5370370370370371,0.5172413793103449,,,0.4613333333333333,,0.4738277333333333,0.5129791666666667,0.4844685185185185,0.05063291139240506,0.05063291139240506,0.24873096446700507,0.13451776649746192,5.023199999999999,,0.1994219653179191,,,,,,,,,,2.0,1.0,5.0,17.0,6.0,,,,,,1.0,,0.06578947368421052,,,,,0.05263157894736842,,,,,,,,18.0,24.0,4.0,1.0,10.0,0.1323529411764706,0.10309278350515463,0.20512820512820512,,,,,,,,,,,,True,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,10091.0,168,32,321,314,138,155,38,635,11,19,1.0,4,3,7,3.0,9.0,6.0,16,1.0,4.0,,2.0,20,44,2.0,6.0,6,52,325,2.0,7,9.0,6,19,,3.0,3,15,36.0,4,6.0,,2.0,4.0,1.0,6,9,,9,,6,1.0,2.0,18,6,,11,,11,6,17,,5.0,4.0,,,9.0,1.0,,,9,,2.0,12,35,1.0,5.0,8,2.0,2.0,5.0,2.0,6.0,4.0,,15,138,5.0,0.9,0.9473684210526315,1.0,0.3333333333333333,,0.3333333333333333,0.45454545454545453,0.2857142857142857,0.3157894736842105,0.46,0.4375,0.2727272727272727,0.48148148148148145,0.5,0.3125,0.12,0.13636363636363635,0.15789473684210525,0.2222222222222222,17.21311475409836,,,0.11702127659574468,0.05309734513274336,,0.0873015873015873,0.04411764705882353,0.046511627906976744,,0.09523809523809523,0.10526315789473684,0.1724137931034483,0.08695652173913043,,,,0.6666666666666666,0.38,0.5789473684210527,0.6875,0.9090909090909091,0.18,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.32,0.375,0.4,1.0,0.08,0.25,0.25,1.0,0.5,0.25,0.3181818181818182,0.42857142857142855,0.09090909090909091,,0.5,0.25,0.483042,0.5072,0.4563363636363636,0.038461538461538464,0.043478260869565216,0.17307692307692307,0.28846153846153844,8.838636363636363,24.25,0.42990654205607476,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,0.04,0.5,0.5,1.0,,0.125,1.0,1.0,,0.045454545454545456,,,,1.0,,,1.0,,,,0.0625,,,,,,,,,,,True,
252,1610612762,Karl Malone,Karl Malone,252,UTA,173464.0,2891,380,5472,5453,1999,2125,673,10925,309,465,41.0,62,101,164,100.0,259.0,259.0,616,2.0,5.0,1.0,3.0,668,1340,2.0,5.0,536,1878,5642,69.0,124,195.0,215,455,1.0,3.0,273,706,1098.0,238,6.0,,52.0,5.0,2.0,86,307,54.0,361,37.0,177,41.0,89.0,776,93,98.0,377,80.0,555,114,669,31.0,93.0,64.0,147.0,114.0,97.0,12.0,33.0,9.0,244,19.0,81.0,85,216,15.0,33.0,676,281.0,88.0,62.0,33.0,62.0,31.0,1.0,706,1999,30.0,0.8218562874251497,0.8551401869158879,1.0,0.4,0.3333333333333333,0.4,0.49850746268656715,0.5564516129032258,0.4725274725274725,0.4988847583643123,0.5564516129032258,0.47270742358078605,0.569216757741348,0.6290322580645161,0.5721231766612642,0.0037174721189591076,0.06417910447761194,0.10752688172043011,0.10038610038610038,30.207667731629392,0.6024590163934426,0.425531914893617,0.2029063509149623,0.0467101958814666,0.1785063752276867,0.19734108849189863,0.04796264855687606,0.080370942812983,0.028225806451612902,0.031839622641509434,0.2151639344262295,0.19851576994434136,0.19855595667870035,0.18269230769230768,0.16541353383458646,0.05326460481099656,0.5,0.34572490706319703,0.6645161290322581,0.744578313253012,0.8576051779935275,0.19256505576208177,0.3861003861003861,0.4291845493562232,0.68,0.4579925650557621,0.42045454545454547,0.4273927392739274,0.833976833976834,0.0037174721189591076,0.4,0.4,1.0,0.5,0.6612903225806451,0.35807860262008734,0.6158536585365854,0.006550218340611353,0.3333333333333333,0.34944237918215615,0.4,0.4603996654275093,0.4709831858407081,0.4574903930131004,0.1802437459910199,0.18082368082368083,0.10383386581469649,0.3759318423855165,10.017014925373136,24.46,0.3653143274853801,,,,,,,,,,57.0,17.0,1.0,29.0,30.0,,6.0,,,,8.0,,0.005076142131979695,,,,,0.3902439024390244,,,,,,,,20.0,21.0,4.0,,10.0,0.0547945205479452,0.051094890510948905,0.06593406593406594,0.016233766233766232,67.0,,,,,,,,,,True,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,8212.0,137,26,275,261,117,125,41,536,12,19,2.0,4,5,6,1.0,5.0,1.0,6,,2.0,,,14,30,,5.0,8,36,263,2.0,4,9.0,7,10,,3.0,2,16,24.0,4,,,,2.0,,4,8,1.0,9,1.0,5,1.0,2.0,19,3,3.0,5,,8,4,12,,3.0,2.0,7.0,5.0,4.0,2.0,2.0,1.0,11,,5.0,3,8,1.0,1.0,15,7.0,1.0,2.0,,2.0,2.0,,16,117,,0.8571428571428571,0.8571428571428571,,,,,0.4666666666666667,0.5,0.7,0.4,0.5,0.5384615384615384,0.42857142857142855,0.6428571428571429,0.5,0.14285714285714285,0.13333333333333333,0.10526315789473684,0.4,16.666666666666664,0.6363636363636364,,0.05102040816326531,0.02830188679245283,0.125,0.06557377049180328,0.03361344537815126,0.05128205128205128,0.045454545454545456,,0.030303030303030304,0.045454545454545456,0.06976744186046512,0.13333333333333333,0.1111111111111111,,1.0,0.5428571428571428,0.631578947368421,0.7058823529411765,0.8333333333333334,0.14285714285714285,0.2,0.3333333333333333,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.05714285714285714,,,,1.0,0.5,0.46153846153846156,0.8333333333333334,,,0.6857142857142857,,0.5063857142857143,0.548275,0.48096153846153855,0.17073170731707318,0.19444444444444445,0.25,0.4444444444444444,5.306666666666667,24.619999999999997,0.4254545454545455,,3.0,,,,3.0,,,,5.0,,,1.0,,,,,,,2.0,,,0.08571428571428572,,,,1.0,,,,,0.23076923076923078,,,1.0,,,,,0.07692307692307693,0.09090909090909091,,,1.0,,,,,,,,,,True,
317,1610612762,John Starks,John Starks,317,UTA,109686.0,1828,184,3449,3451,1196,1224,413,6900,59,104,3.0,8,17,33,11.0,55.0,113.0,273,24.0,77.0,6.0,26.0,183,432,57.0,155.0,82,619,3592,10.0,32,39.0,48,109,18.0,58.0,60,210,300.0,66,162.0,9.0,4.0,76.0,24.0,25,135,15.0,150,11.0,64,21.0,50.0,315,16,20.0,78,3.0,101,24,125,7.0,61.0,27.0,40.0,29.0,37.0,8.0,11.0,4.0,77,2.0,27.0,53,190,10.0,13.0,103,19.0,29.0,7.0,3.0,8.0,5.0,2.0,210,1196,55.0,0.819672131147541,0.8287292817679558,0.9473684210526315,0.36774193548387096,0.3103448275862069,0.37012987012987014,0.4236111111111111,0.3125,0.44036697247706424,0.45741056218057924,0.40425531914893614,0.4491017964071856,0.484251968503937,0.40425531914893614,0.5174129353233831,0.26405451448040884,0.05787037037037037,0.15384615384615385,0.10909090909090909,18.154003059663438,0.5194805194805194,0.028037383177570093,0.0656013456686291,0.012718600953895072,0.060240963855421686,0.06443129520052597,0.015384615384615385,0.018469656992084433,0.015772870662460567,0.0071174377224199285,0.07255520504731862,0.059322033898305086,0.06563706563706563,0.06072874493927125,0.058823529411764705,0.02258064516129032,0.625,0.17717206132879046,0.5673076923076923,0.6704545454545454,0.7627118644067796,0.09369676320272573,0.2,0.22448979591836735,0.6363636363636364,0.46507666098807493,0.4139194139194139,0.4185185185185185,0.8672566371681416,0.131175468483816,0.3116883116883117,0.32432432432432434,0.875,0.1702127659574468,0.375,0.19760479041916168,0.5151515151515151,0.15568862275449102,0.23076923076923078,0.44122657580919933,0.3157894736842105,0.4809441025641026,0.4852499999999999,0.48057981927710847,0.033003300330033,0.042222222222222223,0.0630048465266559,0.3392568659127625,13.346990740740742,24.339354838709678,0.3467671788924326,33.0,78.0,4.0,7.0,12.0,32.0,8.0,6.0,15.0,1.0,4.0,1.0,34.0,11.0,1.0,5.0,1.0,1.0,1.0,2.0,0.4,0.008264462809917356,0.13287904599659284,0.4230769230769231,0.42857142857142855,1.0,,0.14893617021276595,0.5714285714285714,1.0,0.1702127659574468,0.19161676646706588,0.375,0.00641025641025641,7.0,2.0,5.0,,,0.029535864978902954,0.023529411764705882,0.04477611940298507,0.01098901098901099,1.0,2.0,1.0,4.0,0.025806451612903226,0.01282051282051282,0.03896103896103896,0.25,1.0,,True,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,115270.0,1921,229,3613,3605,1445,1522,443,7218,106,181,16.0,29,32,62,11.0,45.0,58.0,141,45.0,128.0,15.0,59.0,175,367,71.0,176.0,183,746,3804,23.0,49,84.0,51,125,22.0,77.0,119,287,264.0,86,201.0,12.0,20.0,127.0,45.0,33,112,20.0,132,10.0,56,18.0,38.0,284,64,34.0,131,11.0,176,79,255,8.0,77.0,30.0,50.0,36.0,35.0,5.0,14.0,3.0,85,5.0,34.0,81,190,7.0,12.0,234,69.0,54.0,14.0,6.0,15.0,9.0,2.0,287,1445,48.0,0.7542857142857143,0.8,0.9436619718309859,0.4034090909090909,0.2857142857142857,0.4057142857142857,0.4768392370572207,0.46938775510204084,0.408,0.5184162062615101,0.5075757575757576,0.4158415841584158,0.5703363914373089,0.5454545454545454,0.5237226277372263,0.3241252302025783,0.08991825613079019,0.14917127071823205,0.13333333333333333,17.796610169491526,0.5882352941176471,0.08333333333333333,0.107113654946852,0.04984423676012461,0.09659090909090909,0.10476190476190476,0.047402597402597405,0.04106280193236715,0.027522935779816515,0.06998158379373849,0.08201892744479496,0.09946236559139784,0.12734082397003746,0.0996309963099631,0.08641975308641975,0.03137254901960784,0.6,0.3333333333333333,0.585635359116022,0.6883116883116883,0.6981132075471698,0.08287292817679558,0.24444444444444444,0.28205128205128205,0.8181818181818182,0.2596685082872928,0.41134751773049644,0.41134751773049644,0.8448275862068966,0.23572744014732966,0.3515625,0.3515625,0.9333333333333333,0.4393939393939394,0.5517241379310345,0.3069306930693069,0.5161290322580645,0.29207920792079206,0.2542372881355932,0.6574585635359116,0.3543307086614173,0.5066850553505535,0.5042666666666669,0.4930930348258705,0.115,0.16273584905660377,0.1126005361930295,0.3847184986595174,8.520163487738419,24.82784090909091,0.39994464433988375,26.0,48.0,3.0,5.0,7.0,18.0,12.0,7.0,17.0,17.0,10.0,6.0,47.0,10.0,,,,1.0,1.0,1.0,0.4117647058823529,0.043478260869565216,0.08839779005524862,0.5416666666666666,0.5416666666666666,0.9615384615384616,0.1875,0.07575757575757576,0.6,1.0,0.18181818181818182,0.0891089108910891,0.3888888888888889,,9.0,7.0,1.0,,,0.03515625,0.020942408376963352,0.07692307692307693,,12.0,4.0,1.0,,,,,0.3333333333333333,1.0,,True,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,105033.0,1751,311,3362,3337,1198,1300,411,6699,212,336,51.0,92,68,106,35.0,93.0,30.0,92,26.0,79.0,15.0,40.0,277,521,36.0,105.0,163,825,3409,56.0,108,161.0,90,159,19.0,50.0,64,301,386.0,168,105.0,3.0,80.0,78.0,26.0,73,79,12.0,91,9.0,46,9.0,24.0,194,115,62.0,200,23.0,285,134,419,13.0,67.0,17.0,62.0,39.0,34.0,3.0,23.0,7.0,96,7.0,31.0,66,151,13.0,11.0,214,96.0,22.0,53.0,20.0,61.0,49.0,1.0,301,1198,28.0,0.6967509025270758,0.8143459915611815,0.9722222222222222,0.34285714285714286,0.38,0.34615384615384615,0.5316698656429942,0.5185185185185185,0.5660377358490566,0.5287539936102237,0.5041666666666667,0.5669856459330144,0.5713296398891967,0.5590277777777778,0.6068548387096774,0.16773162939297126,0.1401151631477927,0.15773809523809523,0.1827956989247312,21.23572170301142,0.6458333333333334,0.1885245901639344,0.17969451931716082,0.09631490787269682,0.16445623342175067,0.17583892617449665,0.09084507042253522,0.11428571428571428,0.08247422680412371,0.08902691511387163,0.1314878892733564,0.1779935275080906,0.20776699029126214,0.1696113074204947,0.14893617021276595,0.05531914893617021,0.8032786885245902,0.536741214057508,0.6309523809523809,0.7491166077738516,0.7216981132075472,0.1485623003194888,0.3763440860215054,0.4605263157894737,0.4857142857142857,0.14696485623003194,0.32608695652173914,0.33707865168539325,0.7666666666666667,0.12619808306709265,0.3291139240506329,0.3291139240506329,0.9615384615384616,0.7666666666666667,0.5543478260869565,0.507177033492823,0.6415094339622641,0.19138755980861244,0.375,0.7044728434504792,0.3333333333333333,0.5184580929487179,0.5323283018867925,0.5123574879227053,0.13714285714285715,0.16134453781512606,0.19515151515151516,0.36484848484848487,4.88253358925144,24.97619047619047,0.35633551457465795,10.0,26.0,,1.0,4.0,10.0,11.0,3.0,12.0,40.0,3.0,5.0,50.0,7.0,,,,8.0,5.0,19.0,0.25,0.04310344827586207,0.04153354632587859,0.38461538461538464,0.4,1.0,0.1568627450980392,0.008333333333333333,,,0.09166666666666666,0.04784688995215311,0.4,,14.0,14.0,,1.0,3.0,0.061946902654867256,0.07602339181286549,0.01818181818181818,0.03260869565217391,22.0,3.0,1.0,1.0,0.009523809523809525,0.038461538461538464,,0.2727272727272727,1.0,3.0,True,
304,1610612762,John Stockton,John Stockton,304,UTA,125682.0,2095,497,3999,3980,1268,1402,482,7979,128,204,8.0,13,34,56,21.0,69.0,85.0,175,47.0,107.0,16.0,45.0,234,448,57.0,121.0,209,848,4055,16.0,36,72.0,67,137,20.0,52.0,115,309,198.0,270,135.0,36.0,6.0,106.0,47.0,29,563,69.0,632,40.0,306,80.0,177.0,1333,27,44.0,99,3.0,146,44,190,4.0,112.0,51.0,109.0,83.0,55.0,2.0,26.0,,164,7.0,45.0,59,178,5.0,14.0,257,53.0,49.0,18.0,6.0,19.0,12.0,1.0,309,1268,40.0,0.4230769230769231,0.42857142857142855,0.7894736842105263,0.47107438016528924,0.38461538461538464,0.475,0.5223214285714286,0.4444444444444444,0.48905109489051096,0.5615114235500879,0.5340909090909091,0.5132275132275133,0.5998475609756098,0.5982142857142857,0.5755102040816327,0.2126537785588752,0.06473214285714286,0.08823529411764706,0.13043478260869565,17.942531256854572,0.6646341463414634,0.022058823529411766,0.07268722466960352,0.01925820256776034,0.11083123425692695,0.08129619101762366,0.026284348864994027,0.017241379310344827,0.031161473087818695,0.013675213675213675,0.07352941176470588,0.04878048780487805,0.08823529411764706,0.08666666666666667,0.18556701030927836,0.016666666666666666,0.631578947368421,0.3585237258347979,0.6274509803921569,0.6881720430107527,0.4296875,0.12126537785588752,0.30434782608695654,0.35,0.23809523809523808,0.30755711775043937,0.4857142857142857,0.4913294797687861,0.4588235294117647,0.18804920913884007,0.4392523364485981,0.44761904761904764,0.7446808510638298,0.29545454545454547,0.6153846153846154,0.2962962962962963,0.6071428571428571,0.23809523809523808,0.35555555555555557,0.5711775043936731,0.44339622641509435,0.4931847711267604,0.4597428571428572,0.46871878306878306,0.08731466227347612,0.10905349794238683,0.08490566037735849,0.3643867924528302,8.624999999999998,25.112396694214876,0.3170792698174544,10.0,14.0,,,4.0,7.0,8.0,5.0,8.0,25.0,29.0,,61.0,35.0,,69.0,,1.0,1.0,9.0,0.625,,0.02460456942003515,0.7142857142857143,0.7142857142857143,1.0,0.125,,,,0.18181818181818182,0.037037037037037035,0.5714285714285714,,17.0,3.0,6.0,,,0.0625,0.06,0.06944444444444445,0.011428571428571429,15.0,5.0,1.0,2.0,0.01652892561983471,,0.018691588785046728,0.625,0.8,,True,
