EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,on,HeaveMakes,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,4827.0,80,-53,154,150,79,54,24,304,13.0,21,4.0,9.0,9.0,12.0,9.0,2.0,13,32,8.0,34,184,4.0,10,4.0,12.0,9.0,17,1.0,19.0,18,8.0,4.0,7.0,2,2,1.0,1.0,4,4.0,13.0,1.0,1.0,9,1.0,11,18.0,29,1.0,5.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,8,1.0,5.0,6,10,3.0,16.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,79,0.6923076923076923,0.8181818181818182,0.40625,0.4,0.5294117647058824,0.40625,0.4,0.5294117647058824,0.425,0.42857142857142855,0.475,0.21875,0.14285714285714285,0.4444444444444444,26.08695652173913,0.375,0.25,0.14285714285714285,0.15789473684210525,0.23636363636363636,0.1111111111111111,0.18181818181818182,0.15151515151515152,0.22077922077922077,0.25,0.15789473684210525,0.2916666666666667,0.13333333333333333,0.2857142857142857,0.17647058823529413,0.13333333333333333,0.16,0.14285714285714285,0.08333333333333333,1.0,0.65625,0.6190476190476191,0.7222222222222222,0.6923076923076923,0.28125,0.0625,0.9,0.4444444444444444,0.7058823529411765,0.75,0.65625,0.48737187500000007,0.5396000000000001,0.5283352941176469,0.1794871794871795,0.1794871794871795,0.35294117647058826,0.5588235294117647,3.275,0.512987012987013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,3442.0,57,-9,115,112,59,32,13,227,1.0,1,,,1.0,1.0,2.0,8.0,5,11,,16,125,2.0,2,,4.0,2.0,3,,7.0,4,6.0,,1.0,5,5,5.0,,10,,1.0,,1.0,5,,6,1.0,7,,3.0,3.0,,2.0,1.0,,1.0,,2,,2.0,3,5,,2.0,1.0,,,,,,,7.0,59,0.4,0.4,0.45454545454545453,1.0,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.35,0.34782608695652173,0.6666666666666666,0.35,0.09090909090909091,,,19.37984496124031,1.0,,,0.1282051282051282,0.030303030303030304,0.0625,,0.10909090909090909,0.020833333333333332,,,0.047619047619047616,,,0.16666666666666666,,0.15384615384615385,0.07692307692307693,,,0.045454545454545456,1.0,1.0,,0.09090909090909091,0.36363636363636365,,,0.1,1.0,0.5454545454545454,0.4774954545454545,0.4038333333333333,0.5216350000000001,0.043478260869565216,0.08333333333333333,0.25,0.4375,14.736363636363633,0.5130434782608696,4.0,2.0,6.0,1.0,4.0,5.0,1.0,3.0,2.0,11.0,1.0,1.0,7.0,6.0,5.0,1.0,1.0,0.18181818181818182,0.14285714285714285,0.18181818181818182,0.5,0.125,0.5,0.5714285714285714,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.22727272727272727,0.3333333333333333,0.4,0.25,0.3,24.40909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,5861.0,98,-7,191,189,94,72,22,380,6.0,12,1.0,2.0,4.0,4.0,6.0,20.0,17,38,7.0,44,200,2.0,5,,4.0,8.0,16,4.0,23.0,14,20.0,,2.0,4,7,1.0,1.0,17,1.0,3.0,,1.0,10,,11,4.0,15,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,7,,3.0,3,12,1.0,11.0,5.0,1.0,3.0,2.0,3.0,2.0,,23.0,94,0.4117647058823529,0.4117647058823529,0.4473684210526316,0.4,0.5,0.40217391304347827,0.3333333333333333,0.41304347826086957,0.43137254901960786,0.3333333333333333,0.42592592592592593,0.05263157894736842,0.16666666666666666,,26.976744186046513,0.2857142857142857,,,0.125,0.045454545454545456,0.058823529411764705,0.05,0.1134020618556701,0.046511627906976744,0.06666666666666667,,0.05405405405405406,0.0625,,0.16,0.12,0.1,0.08333333333333333,0.04,0.6666666666666666,0.2608695652173913,0.5,0.6,0.6666666666666666,0.13043478260869565,0.43478260869565216,0.3333333333333333,0.5,0.17391304347826086,1.0,0.43478260869565216,0.4429119565217392,0.42156000000000005,0.4328369565217391,0.1,0.11904761904761904,0.09090909090909091,0.5227272727272727,10.768421052631581,0.49214659685863876,7.0,,,,,8.0,1.0,7.0,1.0,8.0,1.0,1.0,7.0,,8.0,3.0,,0.125,0.14285714285714285,0.125,0.17391304347826086,,0.35,0.35,0.42857142857142855,,,,,0.17391304347826086,0.16666666666666666,,,0.30434782608695654,26.349999999999998,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.125,0.125,0.14285714285714285,0.125,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,18698.0,312,6,573,577,198,120,83,1150,,2,,2.0,,1.0,8.0,43.0,20,53,7.0,77,616,2.0,5,1.0,5.0,7.0,19,5.0,25.0,32,8.0,2.0,5.0,11,11,4.0,4.0,22,2.0,11.0,3.0,3.0,21,1.0,25,16.0,41,,6.0,4.0,2.0,11.0,11.0,3.0,,,14,2.0,4.0,17,30,2.0,10.0,2.0,3.0,3.0,2.0,3.0,2.0,,25.0,198,0.8,0.8421052631578947,0.37735849056603776,0.4,0.3684210526315789,0.4430379746835443,0.4,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.46296296296296297,0.09433962264150944,,0.25,14.692653673163418,0.7857142857142857,0.06666666666666667,0.10714285714285714,0.09905660377358491,0.05555555555555555,0.05660377358490566,0.034482758620689655,0.09056603773584905,0.05078125,,0.0392156862745098,0.08490566037735849,0.04878048780487805,,0.16071428571428573,0.025974025974025976,0.12658227848101267,0.046511627906976744,,0.6666666666666666,0.02531645569620253,,,,0.10126582278481013,0.5443037974683544,0.4,,0.041666666666666664,,0.35443037974683544,0.44855506329113926,0.47172000000000003,0.4378916666666666,0.024691358024691357,0.03636363636363636,0.06493506493506493,0.3246753246753247,15.786792452830186,0.34554973821989526,17.0,6.0,12.0,1.0,3.0,14.0,,2.0,10.0,26.0,,2.0,5.0,30.0,14.0,,1.0,0.38461538461538464,0.4,0.38461538461538464,0.3291139240506329,0.06976744186046512,0.3953488372093023,0.425,0.8823529411764706,0.1518987341772152,0.5,0.5,1.0,0.17721518987341772,,0.125,0.3333333333333333,0.08333333333333333,24.27307692307693,3.0,4.0,1.0,,4.0,,,,3.0,,,,,0.375,0.5,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,1.0,4.0,1.0,0.1,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,39134.0,652,5,1208,1206,435,297,169,2414,2.0,5,,1.0,2.0,4.0,10.0,67.0,34,82,14.0,181,1261,2.0,7,3.0,22.0,12.0,30,12.0,69.0,36,32.0,,2.0,46,57,14.0,9.0,125,1.0,5.0,,13.0,15,1.0,29,6.0,35,,16.0,8.0,8.0,18.0,13.0,3.0,5.0,,21,2.0,8.0,13,30,,15.0,,5.0,1.0,1.0,1.0,,,69.0,435,0.5294117647058824,0.5294117647058824,0.4146341463414634,0.2857142857142857,0.4,0.5251572327044025,0.5,0.5277777777777778,0.5365853658536586,0.525,0.559322033898305,0.024390243902439025,,0.1,13.214285714285714,0.8571428571428571,0.03225806451612903,,0.03006012024048096,0.011682242990654205,0.12380952380952381,0.007936507936507936,0.046357615894039736,0.010830324909747292,,0.007407407407407408,0.019801980198019802,0.011235955056179775,,0.02040816326530612,0.029069767441860465,0.03888888888888889,0.09876543209876543,,,0.031446540880503145,0.4,0.4,0.5,0.06289308176100629,0.42138364779874216,0.05263157894736842,,0.07407407407407407,0.5,0.5157232704402516,0.4686518867924529,0.5048038461538462,0.46788888888888885,,,0.12154696132596685,0.3812154696132597,15.969512195121954,0.36009933774834435,28.0,6.0,16.0,3.0,5.0,61.0,12.0,19.0,33.0,77.0,12.0,11.0,24.0,84.0,61.0,3.0,0.8484848484848485,0.42857142857142855,0.4583333333333333,0.42857142857142855,0.48427672955974843,0.014925373134328358,0.417910447761194,0.42424242424242425,0.5714285714285714,0.10062893081761007,0.375,0.375,1.0,0.3836477987421384,0.631578947368421,0.09259259259259259,0.6,0.35185185185185186,24.996103896103893,4.0,27.0,8.0,15.0,27.0,11.0,4.0,7.0,23.0,2.0,,,,0.4,0.4444444444444444,0.4426229508196721,0.4426229508196721,0.42105263157894735,0.4426229508196721,,,,0.20833333333333334,0.25,0.8148148148148148,5.0,5.0,1.0,5.0,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,,,True,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,13698.0,228,12,416,415,138,85,68,831,7.0,9,,,2.0,3.0,10.0,19.0,17,38,19.0,89,415,1.0,5,2.0,10.0,6.0,10,8.0,32.0,10,24.0,,1.0,26,33,11.0,5.0,73,2.0,2.0,1.0,5.0,19,,24,5.0,29,1.0,6.0,5.0,1.0,8.0,7.0,7.0,1.0,,15,4.0,3.0,3,11,,27.0,8.0,6.0,1.0,1.0,1.0,1.0,,32.0,138,0.29411764705882354,0.29411764705882354,0.4473684210526316,0.2,0.6,0.5072463768115942,0.4,0.5714285714285714,0.5426829268292683,0.45454545454545453,0.5925925925925926,0.02631578947368421,,,19.75560081466395,0.5333333333333333,,0.043478260869565216,0.10497237569060773,0.013333333333333334,0.13513513513513514,0.043478260869565216,0.11009174311926606,0.02040816326530612,,,0.03076923076923077,,0.16666666666666666,0.09259259259259259,0.08955223880597014,0.13333333333333333,0.14285714285714285,0.02631578947368421,1.0,0.13043478260869565,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.14492753623188406,0.2753623188405797,,,0.14285714285714285,0.6666666666666666,0.5797101449275363,0.48761764705882343,0.45717500000000005,0.48473249999999996,0.10526315789473684,0.17777777777777778,0.11235955056179775,0.3595505617977528,11.323684210526316,0.3317307692307692,5.0,5.0,9.0,,3.0,22.0,2.0,8.0,12.0,31.0,5.0,4.0,11.0,30.0,21.0,1.0,0.8333333333333334,0.3870967741935484,0.36363636363636365,0.4,0.4492753623188406,0.05263157894736842,0.2631578947368421,0.2777777777777778,0.4,0.13043478260869565,0.5555555555555556,0.5555555555555556,1.0,0.3188405797101449,0.2,0.14285714285714285,,0.38095238095238093,25.651612903225804,5.0,7.0,4.0,6.0,7.0,7.0,4.0,3.0,10.0,5.0,1.0,,,0.5,0.5,0.3181818181818182,0.3181818181818182,0.5,0.3333333333333333,2.0,3.0,,0.1111111111111111,0.2,0.7142857142857143,1.0,2.0,,,0.4,0.5,1.0,1.0,3.0,1.0,0.3,0.3333333333333333,1.0,,,,,True,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,20291.0,338,2,622,630,215,164,89,1252,34.0,55,9.0,14.0,6.0,11.0,24.0,29.0,52,108,43.0,147,651,11.0,19,6.0,28.0,15.0,26,14.0,44.0,70,34.0,12.0,15.0,16,18,8.0,1.0,38,10.0,19.0,1.0,13.0,42,7.0,62,30.0,92,5.0,19.0,12.0,7.0,12.0,6.0,12.0,6.0,2.0,24,3.0,6.0,20,40,3.0,57.0,24.0,6.0,9.0,3.0,9.0,6.0,1.0,44.0,215,0.6730769230769231,0.7608695652173914,0.48148148148148145,0.5789473684210527,0.5769230769230769,0.46017699115044247,0.5238095238095238,0.5555555555555556,0.525,0.5384615384615384,0.5945945945945946,0.1388888888888889,0.14545454545454545,0.20833333333333334,22.65193370165746,0.5,0.35,0.05,0.16342412451361868,0.08558558558558559,0.21666666666666667,0.15873015873015872,0.17350157728706625,0.10175438596491228,0.11538461538461539,0.08571428571428572,0.07,0.13953488372093023,0.2,0.07142857142857142,0.1927710843373494,0.2222222222222222,0.2765957446808511,0.11363636363636363,0.6666666666666666,0.48672566371681414,0.6181818181818182,0.723404255319149,0.6176470588235294,0.21238938053097345,0.25663716814159293,0.6666666666666666,0.6428571428571429,0.4074074074074074,0.5454545454545454,0.5309734513274337,0.48228928571428575,0.4939961538461538,0.45552307692307686,0.1791044776119403,0.18604651162790697,0.19047619047619047,0.29931972789115646,6.798148148148147,0.34565916398713825,12.0,,2.0,,,3.0,2.0,1.0,,5.0,2.0,,1.0,,2.0,1.0,,,,,0.04424778761061947,0.06896551724137931,0.41379310344827586,0.4444444444444444,1.0,0.017699115044247787,,,,0.02654867256637168,0.09523809523809523,,,0.037037037037037035,30.179999999999996,6.0,,,,,2.0,1.0,1.0,7.0,2.0,3.0,6.0,1.0,0.25,0.3157894736842105,,,,,,2.0,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,1.0,0.2,0.3333333333333333,0.2222222222222222,True,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,20606.0,343,84,626,624,239,148,86,1250,32.0,46,11.0,16.0,11.0,15.0,75.0,29.0,80,150,51.0,211,622,21.0,28,7.0,49.0,28.0,54,22.0,78.0,82,78.0,22.0,7.0,17,27,12.0,,64,9.0,25.0,1.0,9.0,63,6.0,78,35.0,113,7.0,13.0,10.0,3.0,14.0,3.0,10.0,11.0,3.0,24,2.0,10.0,19,35,3.0,94.0,39.0,12.0,35.0,23.0,35.0,17.0,1.0,78.0,239,0.5125,0.5942028985507246,0.5333333333333333,0.75,0.5185185185185185,0.5228758169934641,0.75,0.509090909090909,0.5382653061224489,0.7,0.527027027027027,0.04666666666666667,0.08695652173913043,0.02666666666666667,30.344827586206897,0.5833333333333334,0.3,0.027777777777777776,0.22661870503597123,0.12077294685990338,0.1836734693877551,0.14285714285714285,0.22018348623853212,0.1259259259259259,0.3111111111111111,0.06666666666666667,0.06896551724137931,0.14893617021276595,0.125,0.2891566265060241,0.20833333333333334,0.1919191919191919,0.1891891891891892,0.1076923076923077,0.4857142857142857,0.3006535947712418,0.6956521739130435,0.7619047619047619,0.46875,0.49019607843137253,0.1895424836601307,0.5714285714285714,0.6875,0.2727272727272727,0.7333333333333333,0.3202614379084967,0.4396676470588235,0.4537043478260871,0.4224563636363635,0.21195652173913043,0.2154696132596685,0.23222748815165878,0.3696682464454976,7.817333333333336,0.3817891373801917,12.0,,,,,3.0,,1.0,,3.0,,,1.0,,3.0,3.0,,,,,0.0196078431372549,0.034482758620689655,0.41379310344827586,0.42857142857142855,0.5833333333333334,,,,,0.0196078431372549,,,,0.01818181818181818,25.133333333333336,36.0,,,,,10.0,9.0,1.0,5.0,2.0,8.0,11.0,,0.48,0.4931506849315068,,,,,,4.0,1.0,0.16666666666666666,0.5277777777777778,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,18695.0,312,-23,576,580,187,156,82,1156,11.0,15,,1.0,1.0,4.0,18.0,29.0,32,62,20.0,99,629,1.0,6,4.0,9.0,8.0,16,11.0,33.0,24,40.0,,3.0,42,55,19.0,5.0,123,1.0,2.0,,4.0,16,,20,3.0,23,,8.0,6.0,2.0,12.0,10.0,4.0,2.0,,16,1.0,10.0,6,17,1.0,27.0,10.0,4.0,1.0,1.0,1.0,1.0,,33.0,187,0.375,0.375,0.5161290322580645,0.16666666666666666,0.5,0.4759036144578313,0.35714285714285715,0.5238095238095238,0.515625,0.45,0.5892857142857143,0.04838709677419355,0.13333333333333333,,16.666666666666668,0.75,,,0.07339449541284404,0.009478672985781991,0.07142857142857142,0.015384615384615385,0.072992700729927,0.010869565217391304,0.023255813953488372,,0.009900990099009901,,0.05,0.078125,0.1038961038961039,0.03896103896103896,0.0851063829787234,,1.0,0.18072289156626506,0.7333333333333333,0.8461538461538461,0.2727272727272727,0.21686746987951808,0.3493975903614458,0.14285714285714285,,0.19047619047619047,0.25,0.43373493975903615,0.4772590361445781,0.48380999999999996,0.44502619047619046,0.10869565217391304,0.14084507042253522,0.09090909090909091,0.3333333333333333,10.754838709677419,0.3246527777777778,11.0,,5.0,,1.0,16.0,1.0,4.0,5.0,21.0,1.0,2.0,5.0,15.0,16.0,2.0,1.0,0.23809523809523808,0.4,0.23809523809523808,0.25301204819277107,0.034482758620689655,0.3793103448275862,0.39285714285714285,0.5454545454545454,0.060240963855421686,,,,0.1927710843373494,0.14285714285714285,0.047619047619047616,,0.19047619047619047,24.576190476190476,10.0,5.0,2.0,,5.0,13.0,9.0,4.0,18.0,,1.0,,,0.5555555555555556,0.5555555555555556,0.3125,0.3125,0.5,0.3125,2.0,1.0,,,0.3,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
251,1610612759,Sean Elliott,Sean Elliott,251,SAS,5059.0,84,8,154,155,43,23,17,309,4.0,8,,1.0,1.0,2.0,1.0,8.0,6,17,2.0,26,147,,1,,,1.0,4,,2.0,2,10.0,,3.0,10,11,5.0,2.0,23,,,,2.0,7,,9,,9,,1.0,1.0,,,,1.0,,,1,,,4,4,,3.0,2.0,,1.0,1.0,1.0,1.0,,2.0,43,0.16666666666666666,0.16666666666666666,0.35294117647058826,,0.25,0.48,,0.16666666666666666,0.5,,0.16666666666666666,0.17647058823529413,0.375,,15.69767441860465,,,,0.07446808510638298,,0.2222222222222222,,0.08737864077669903,,,,,,,0.1,0.06896551724137931,0.05714285714285714,0.25,,1.0,0.32,0.5,0.8,,0.04,0.32,0.5,,0.3333333333333333,0.5,0.64,0.5033259999999999,0.620825,0.500725,0.07692307692307693,0.1111111111111111,,0.07692307692307693,9.594117647058825,0.2792207792207792,1.0,2.0,4.0,,,4.0,1.0,2.0,4.0,8.0,1.0,,2.0,12.0,4.0,,1.0,0.5,,0.5,0.32,,0.125,0.125,1.0,0.16,0.5,0.5,1.0,0.16,0.5,,,0.3333333333333333,24.25,1.0,2.0,,,2.0,1.0,,1.0,3.0,,1.0,,,1.0,1.0,0.5,0.5,,0.5,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
