EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTDefRebounds,Offensive Fouls,3SecondViolations,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,OffFTReboundPct,SecondChanceFtPoints,OffArc3ReboundPct,Technical Free Throw Trips,Corner3FGM,HeaveAttempts,SelfOReb,BadPassOutOfBoundsTurnovers,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceTurnovers,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
147,1610612754,Jalen Rose,Jalen Rose,147,IND,4816.0,80,-8,161,161,32.0,35,12,322,3.0,5.0,1.0,1.0,8.0,15.0,5.0,15.0,3.0,2.0,16.0,35.0,3.0,11.0,43.0,156,2.0,2.0,4.0,1.0,2.0,2.0,3.0,5.0,14.0,18.0,3.0,2.0,15.0,1.0,16.0,1.0,4.0,2.0,9.0,33.0,1.0,4.0,5.0,9.0,1.0,10.0,4.0,2.0,2.0,7.0,4.0,1.0,3.0,1.0,8.0,3.0,1.0,6.0,15.0,1.0,6.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,32.0,1.0,0.4375,0.4375,0.45714285714285713,1.0,0.5,0.42105263157894735,1.0,0.25,0.4777777777777778,0.6666666666666666,0.4166666666666667,0.07894736842105263,0.05714285714285714,0.13333333333333333,30.63583815028902,0.875,0.07142857142857142,0.01818181818181818,0.15384615384615385,0.09375,0.014492753623188406,0.043478260869565216,0.03333333333333333,0.06666666666666667,0.12,0.1111111111111111,0.25,1.0,0.13157894736842105,0.6,0.6,0.3333333333333333,0.39473684210526316,0.5333333333333333,0.6153846153846154,0.375,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.6,0.07894736842105263,0.25,1.0,0.5,0.21052631578947367,0.42333289473684205,0.39935,0.4814375,0.13953488372093023,0.15,0.09302325581395349,0.11627906976744186,10.168571428571427,25.166666666666668,0.19875776397515527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,3996.0,67,-30,131,132,54.0,44,11,263,4.0,6.0,2.0,2.0,2.0,7.0,,3.0,,,6.0,16.0,,5.0,17.0,151,1.0,2.0,2.0,2.0,4.0,,2.0,6.0,6.0,6.0,,3.0,1.0,,1.0,,1.0,,,2.0,2.0,5.0,11.0,17.0,2.0,19.0,1.0,1.0,,5.0,1.0,3.0,4.0,1.0,8.0,4.0,5.0,8.0,8.0,,3.0,1.0,,,,,,6.0,54.0,1.0,0.5,0.6,0.375,0.5,0.5,0.375,0.5,0.5,0.425,0.5,0.6,,0.1875,0.14285714285714285,19.58041958041958,0.625,0.22916666666666666,0.04081632653061224,0.2777777777777778,0.24242424242424243,0.03278688524590164,,0.2222222222222222,0.23076923076923078,0.23529411764705882,0.3076923076923077,0.2,,0.375,0.6666666666666666,1.0,0.5,0.4375,0.2857142857142857,0.3333333333333333,0.5,0.1875,,,,,0.5,1.0,,0.375,0.43099999999999994,0.44095,0.51935,0.15789473684210525,0.15789473684210525,0.11764705882352941,0.35294117647058826,6.581250000000001,,0.4122137404580153,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.06666666666666667,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1743,1610612754,Bruno Sundov,Bruno Sundov,1743,IND,7340.0,122,-34,243,244,74.0,65,20,487,5.0,5.0,1.0,1.0,5.0,9.0,10.0,23.0,3.0,,20.0,37.0,4.0,3.0,43.0,255,2.0,3.0,4.0,5.0,12.0,1.0,1.0,11.0,36.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,5.0,3.0,4.0,13.0,19.0,4.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,13.0,21.0,5.0,1.0,2.0,1.0,4.0,4.0,,4.0,2.0,11.0,74.0,4.0,0.9,0.9,0.5405405405405406,0.6666666666666666,0.4166666666666667,0.4878048780487805,0.5,0.38461538461538464,0.5,0.5,0.39285714285714285,0.0975609756097561,0.02702702702702703,0.1111111111111111,17.358490566037737,0.6666666666666666,0.1368421052631579,0.03409090909090909,0.11764705882352941,0.13178294573643412,0.03636363636363636,0.05714285714285714,0.08333333333333333,0.20833333333333334,0.14285714285714285,0.125,0.1,0.5,0.12195121951219512,1.0,1.0,1.0,0.21951219512195122,0.5555555555555556,0.625,0.8,0.5609756097560976,0.43478260869565216,0.43478260869565216,0.9,0.07317073170731707,0.07692307692307693,1.0,,0.21951219512195122,0.438270731707317,0.5131833333333333,0.41905000000000003,0.047619047619047616,0.05263157894736842,0.09302325581395349,0.2558139534883721,12.691891891891894,24.675,0.3045267489711934,1.0,1.0,,2.0,1.0,,,0.2222222222222222,,0.02702702702702703,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.14285714285714285,0.024390243902439025,1.0,0.25,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,2476.0,41,-23,87,84,51.0,35,8,171,1.0,4.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,12.0,7.0,2.0,18.0,93,,,,2.0,6.0,5.0,,7.0,8.0,2.0,4.0,2.0,6.0,,6.0,,1.0,2.0,3.0,12.0,,1.0,2.0,3.0,,3.0,1.0,1.0,,2.0,,1.0,2.0,,3.0,2.0,,1.0,4.0,,2.0,,1.0,1.0,,1.0,1.0,7.0,51.0,,0.8,0.8,0.4166666666666667,,0.3333333333333333,0.42105263157894735,,0.3181818181818182,0.42857142857142855,,0.3181818181818182,0.3684210526315789,0.16666666666666666,,24.742268041237114,0.6666666666666666,0.06896551724137931,,0.09090909090909091,0.075,,,0.18181818181818182,,,,0.3333333333333333,1.0,0.21052631578947367,0.25,0.3333333333333333,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,0.6,0.75,1.0,0.21052631578947367,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.5789473684210527,0.4321184210526316,0.18795,0.4296454545454545,0.09523809523809523,0.14285714285714285,,0.3888888888888889,10.100000000000001,24.900000000000002,0.5862068965517241,,,,,1.0,,0.25,,,,,,3.0,,2.0,1.0,,,,,0.15789473684210525,,,0.18181818181818182,2.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,0.2857142857142857,0.2,0.2857142857142857,0.2,0.5,0.5,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,3160.0,53,-25,112,110,56.0,40,7,222,2.0,2.0,1.0,1.0,,,1.0,1.0,,,3.0,3.0,,1.0,7.0,111,1.0,1.0,2.0,2.0,2.0,,1.0,5.0,4.0,2.0,,,3.0,,3.0,,3.0,,,6.0,1.0,5.0,10.0,16.0,2.0,18.0,1.0,1.0,,,,3.0,,,3.0,1.0,2.0,6.0,2.0,,,1.0,3.0,1.0,,3.0,3.0,5.0,56.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8333333333333334,,,,5.785123966942149,,0.23809523809523808,0.02564102564102564,0.29411764705882354,0.2542372881355932,0.02,,0.1875,0.36363636363636365,0.2,0.3076923076923077,0.25,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,,0.5,1.0,,0.6666666666666666,0.48573333333333335,0.5662,0.45020000000000004,,,0.2857142857142857,0.7142857142857143,7.133333333333333,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,,0.3333333333333333,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,3848.0,64,-12,120,123,20.0,19,12,243,5.0,6.0,,,2.0,7.0,,1.0,,,7.0,14.0,,7.0,21.0,129,1.0,1.0,4.0,,,,,,8.0,6.0,,,5.0,,5.0,,3.0,,2.0,10.0,4.0,,10.0,12.0,5.0,17.0,1.0,,1.0,3.0,1.0,,2.0,,3.0,,2.0,5.0,9.0,1.0,5.0,,4.0,3.0,,4.0,2.0,,20.0,,0.5714285714285714,0.5714285714285714,0.5,1.0,,0.5,1.0,,0.5833333333333334,0.6666666666666666,,,,,15.909090909090908,1.0,0.19230769230769232,0.08333333333333333,,0.15384615384615385,0.08771929824561403,0.047619047619047616,0.21052631578947367,0.15384615384615385,0.2,,,0.5,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.6,0.5,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,,,,,,,,0.42857142857142855,0.4686071428571429,,,0.2777777777777778,0.2777777777777778,0.19047619047619047,,6.571428571428571,,0.16666666666666666,,,,2.0,,,,0.3333333333333333,0.1,0.11764705882352941,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,4815.0,80,-5,155,159,28.0,32,13,314,5.0,8.0,3.0,4.0,3.0,8.0,5.0,7.0,8.0,3.0,13.0,23.0,12.0,5.0,34.0,161,,1.0,,3.0,4.0,4.0,2.0,8.0,14.0,12.0,8.0,,6.0,,6.0,,3.0,3.0,,12.0,,2.0,7.0,9.0,,9.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,2.0,5.0,,1.0,1.0,,,,,,8.0,28.0,1.0,0.5384615384615384,0.5384615384615384,0.5652173913043478,,0.75,0.4142857142857143,,0.375,0.44594594594594594,,0.4444444444444444,0.34285714285714286,,,22.61904761904762,1.0,0.11290322580645161,,0.08695652173913043,0.10588235294117647,,,0.1,0.05555555555555555,0.16666666666666666,0.11764705882352941,,,0.22857142857142856,0.625,0.625,0.8,0.22857142857142856,0.375,0.375,,0.2,0.7142857142857143,0.7142857142857143,0.6,0.22857142857142856,0.5,0.75,0.375,0.5714285714285714,0.50293,0.3919,0.61208125,0.027777777777777776,0.041666666666666664,,0.23529411764705882,9.191304347826085,24.74166666666667,0.18064516129032257,,,,,,,,,,,,,4.0,,1.0,,,,,,0.11428571428571428,,,0.125,1.0,,,1.0,,3.0,1.0,1.0,0.08333333333333333,,0.08333333333333333,,0.125,0.125,1.0,,,0.125,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
696,1610612754,Travis Best,Travis Best,696,IND,3133.0,52,-25,104,106,36.0,36,5,210,5.0,6.0,,1.0,1.0,4.0,3.0,8.0,2.0,2.0,9.0,18.0,3.0,7.0,28.0,114,2.0,2.0,4.0,3.0,9.0,2.0,2.0,8.0,6.0,12.0,1.0,,10.0,,10.0,,3.0,3.0,4.0,20.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,1.0,3.0,2.0,2.0,1.0,,5.0,2.0,2.0,6.0,8.0,2.0,4.0,1.0,,,,,,8.0,36.0,,0.3333333333333333,0.375,0.5,1.0,0.3333333333333333,0.5,1.0,0.2727272727272727,0.5833333333333334,1.0,0.3333333333333333,0.14285714285714285,,,26.36363636363636,0.6,0.05555555555555555,0.027777777777777776,0.0625,0.057692307692307696,0.022727272727272728,0.08333333333333333,,,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.2,0.19047619047619047,0.25,0.25,,0.38095238095238093,0.375,0.375,0.6666666666666666,0.09523809523809523,0.09090909090909091,,0.18181818181818182,0.42857142857142855,0.45091000000000003,0.51415,0.411965,0.17391304347826086,0.2,0.14285714285714285,0.2857142857142857,10.744444444444444,31.133333333333336,0.34615384615384615,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,0.047619047619047616,,,,,,,1.0,,3.0,,1.0,0.3333333333333333,,0.5,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
440,1610612754,Zan Tabak,Zan Tabak,440,IND,179.0,3,-8,6,6,6.0,6,1,12,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
365,1610612754,Derrick McKey,Derrick McKey,365,IND,1582.0,26,10,52,52,,4,5,104,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,43,,,,,,,,,2.0,,,,3.0,,3.0,,,2.0,1.0,6.0,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,3.5087719298245617,,0.04,,0.1111111111111111,0.058823529411764705,,,,,0.1,0.14285714285714285,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.3221,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
