EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LostBallTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,BadPassSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,on,HeaveAttempts,Fg3aBlocked,Travels,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,OffensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,HeaveMakes,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,752.0,13,3,27,27,26.0,9.0,1,54,2.0,2.0,2.0,2.0,2.0,2.0,4.0,31,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.793103448275863,0.5,0.16666666666666666,0.14285714285714285,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47545,0.47545,1.0,1.8,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,3088.0,51,9,98,97,31.0,29.0,11,195,8.0,11.0,1.0,2.0,10.0,18.0,25.0,103,2.0,4.0,6.0,16.0,3.0,4.0,1.0,9.0,10.0,13.0,20.0,2.0,,1.0,3.0,2.0,5.0,1.0,6.0,31.0,0.8,0.8888888888888888,0.5555555555555556,0.5,0.5555555555555556,0.5,0.5952380952380952,0.5,21.238938053097346,0.6666666666666666,0.2127659574468085,0.21428571428571427,0.3076923076923077,0.1875,0.6111111111111112,0.7272727272727273,0.7272727272727273,0.75,0.5,0.5,0.6111111111111112,0.4994777777777777,0.469425,0.24,4.111111111111111,0.3163265306122449,2.0,4.0,1.0,4.0,1.0,3.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,8.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,0.5,0.5,0.5,0.05555555555555555,0.25,1.0,0.2,0.2222222222222222,0.07142857142857142,0.1590909090909091,0.23076923076923078,0.25,0.15384615384615385,0.09090909090909091,0.16666666666666666,0.2,0.25,0.2857142857142857,0.6666666666666666,0.2222222222222222,0.25,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5342,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,3305.0,55,-9,108,108,42.0,36.0,11,216,2.0,7.0,,,4.0,13.0,13.0,118,,,3.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,8.0,1.0,1.0,,1.0,1.0,2.0,,3.0,42.0,0.5,0.5,0.3076923076923077,,0.3235294117647059,0.75,0.3611111111111111,0.75,15.573770491803279,1.0,0.06521739130434782,0.07017543859649122,0.13333333333333333,,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.5,,,0.6470588235294118,0.5302705882352942,0.44775,0.23076923076923078,7.8076923076923075,0.3888888888888889,1.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,,2.0,,4.0,,1.0,,,1.0,1.0,3.0,1.0,,4.0,2.0,2.0,,,1.0,2.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307693,,,0.08823529411764706,0.09090909090909091,0.0625,0.08,0.23076923076923078,,,0.07692307692307693,0.0625,,0.16666666666666666,0.18181818181818182,,0.058823529411764705,1.0,1.0,,0.29411764705882354,0.2,0.2,1.0,1.0,0.3333333333333333,0.61025,0.05555555555555555,0.07142857142857142,0.15384615384615385,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,0.25,0.5,0.25,0.23529411764705882,0.14285714285714285,0.058823529411764705,1.0,1.0,1.0,0.17647058823529413,0.5,1.0,0.5,25.275,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,3946.0,66,-3,128,128,49.0,43.0,13,256,3.0,4.0,,,11.0,22.0,26.0,143,3.0,7.0,9.0,16.0,2.0,6.0,1.0,16.0,6.0,7.0,8.0,2.0,1.0,1.0,3.0,2.0,7.0,,9.0,49.0,0.7272727272727273,0.7272727272727273,0.5,0.42857142857142855,0.5,0.42857142857142855,0.52,0.5,19.444444444444446,0.6666666666666666,0.10344827586206896,0.1,,0.21052631578947367,0.18181818181818182,0.75,0.75,1.0,,,0.18181818181818182,0.4038227272727272,0.3152285714285714,0.34615384615384615,12.445454545454544,0.3828125,1.0,2.0,3.0,6.0,5.0,12.0,4.0,2.0,3.0,,4.0,3.0,6.0,,,4.0,2.0,1.0,,1.0,1.0,,1.0,,4.0,2.0,1.0,3.0,6.0,,2.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.02631578947368421,0.08333333333333333,,0.01818181818181818,,,0.0625,,0.09523809523809523,0.16666666666666666,,,,0.2727272727272727,0.5,0.5,0.3333333333333333,0.5454545454545454,0.4166666666666667,0.4166666666666667,0.8,0.6666666666666666,0.5,0.44135,0.08333333333333333,0.08333333333333333,0.15384615384615385,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1610612758,Darrick Martin,Darrick Martin,239,SAC,2512.0,42,-2,84,83,43.0,34.0,7,167,5.0,8.0,3.0,4.0,5.0,10.0,36.0,90,3.0,5.0,24.0,4.0,5.0,6.0,4.0,13.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,5.0,1.0,24.0,43.0,0.4,0.4,0.5,0.6,0.6875,0.75,0.75,0.8,28.57142857142857,0.5,0.025,0.058823529411764705,,,0.5,0.625,0.7142857142857143,0.4,0.5,0.75,0.875,0.5393437499999999,0.52854375,0.6666666666666666,3.7600000000000002,0.5119047619047619,1.0,1.0,,,,2.0,14.0,1.0,1.0,2.0,4.0,12.0,6.0,,1.0,1.0,1.0,,,,2.0,,,,2.0,2.0,,2.0,16.0,,4.0,4.0,,,,,,1.0,1.0,1.0,0.1,,,,0.18181818181818182,,,,,,,0.08333333333333333,0.2,0.16666666666666666,,,,,,,0.125,,,,1.0,1.0,0.5786,0.2,0.2857142857142857,0.1111111111111111,1.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,2.0,3.0,9.0,5.0,,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.125,0.0625,1.0,1.0,1.0,0.3125,0.125,1.0,0.25,25.099999999999998,,,,2.0,1.0,3.0,1.0,3.0,3.0,1.0,0.6,0.6,0.6666666666666666,0.5,0.6,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1610612758,Nick Anderson,Nick Anderson,98,SAC,1383.0,23,4,42,43,14.0,10.0,4,85,,,,,,1.0,3.0,43,,1.0,,,3.0,5.0,3.0,12.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,,14.0,,,,,0.375,,0.375,,10.204081632653061,1.0,0.125,0.10526315789473684,0.2,0.16666666666666666,,,,,,,0.75,0.527775,0.3282,,13.9,0.3333333333333333,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,3.0,,1.0,3.0,,,3.0,3.0,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,,,,,0.75,,,,24.766666666666666,1.0,,,1.0,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,2016.0,34,-7,64,65,11.0,13.0,5,129,2.0,3.0,,,4.0,5.0,18.0,78,,,1.0,4.0,2.0,3.0,,7.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,,1.0,11.0,0.5,0.5,0.8,,0.6538461538461539,,0.6428571428571429,0.5,23.61111111111111,0.3333333333333333,0.1111111111111111,0.0967741935483871,0.2727272727272727,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,0.8461538461538461,0.5753346153846154,,0.05555555555555555,5.859999999999999,0.171875,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,,,1.0,1.0,2.0,,1.0,,,1.0,,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,0.05263157894736842,,,0.03571428571428571,,,0.1111111111111111,,,,,,,0.07692307692307693,1.0,1.0,,0.07692307692307693,1.0,1.0,,,,,0.07142857142857142,0.16666666666666666,,2.0,6.0,,,2.0,,3.0,8.0,,,6.0,2.0,,0.6666666666666666,0.375,,0.375,0.6153846153846154,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.15384615384615385,,,,23.400000000000002,,,1.0,,,1.0,,3.0,1.0,,0.5,0.5,1.0,,0.5,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,1496.0,25,3,46,46,8.0,17.0,5,92,1.0,1.0,,,2.0,3.0,7.0,52,1.0,1.0,2.0,4.0,6.0,7.0,5.0,15.0,2.0,2.0,2.0,,,,,,2.0,,2.0,8.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,13.72549019607843,,0.07407407407407407,0.06451612903225806,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,,,0.7142857142857143,0.5333214285714286,0.45295,0.2857142857142857,11.6,0.17391304347826086,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,4.0,2.0,1.0,4.0,,2.0,3.0,4.0,2.0,1.0,0.25,,0.25,0.5714285714285714,,,,,,0.5714285714285714,,,0.6666666666666666,25.225,,,,,,1.0,,,1.0,,0.25,0.25,1.0,,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,170.0,3,1,5,5,,,2,10,,,,,,,6.0,7,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,57.14285714285714,1.0,,,,,,,,,,,1.0,0.45385000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,3.0,,,6.0,3.0,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,,,,,1.0,,,,25.900000000000002,,,1.0,,,2.0,,,2.0,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,420.0,7,-1,14,15,9.0,12.0,3,29,1.0,1.0,1.0,1.0,1.0,1.0,2.0,18,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,2.0,9.0,,,1.0,1.0,0.5,0.5,0.5,0.5,12.5,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,0.6466,0.6466,1.0,,0.6428571428571429,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4671,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,0.5,,,,,,0.5,,,0.5,24.7,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
