EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Clear Path Fouls,OffensiveGoaltends,on,BlockedCorner3,HeaveMakes
133,1610612766,David Wesley,David Wesley,133,CHH,117078.0,1951,74,3661,3644,746.0,572.0,483,7305,69.0,127.0,7.0,14.0,14.0,23.0,14.0,54.0,173.0,400.0,14.0,41.0,2.0,6.0,4.0,8.0,30.0,103.0,5.0,9.0,9.0,29.0,256.0,581.0,44.0,144.0,148.0,792.0,3636,33.0,72.0,7.0,15.0,10.0,97.0,46.0,101.0,13.0,37.0,72.0,203.0,388.0,124.0,123.0,9.0,6.0,1.0,102.0,30.0,36.0,2.0,203.0,33.0,236.0,24.0,9.0,77.0,54.0,72.0,505.0,11.0,31.0,1.0,18.0,76.0,3.0,97.0,43.0,140.0,8.0,84.0,52.0,32.0,58.0,16.0,42.0,42.0,9.0,16.0,4.0,100.0,9.0,21.0,53.0,126.0,2.0,10.0,185.0,8.0,21.0,53.0,2.0,29.0,9.0,1.0,1.0,4.0,4.0,1.0,10.0,3.0,203.0,746.0,13.0,0.7578125,0.766798418972332,0.9318181818181818,0.3055555555555556,0.4666666666666667,0.35135135135135137,0.3076923076923077,0.4406196213425129,0.4583333333333333,0.45544554455445546,0.44413793103448274,0.5,0.4746376811594203,0.4850187265917603,0.5163043478260869,0.559322033898305,0.1986206896551724,0.013888888888888888,0.06196213425129088,0.16535433070866143,0.16666666666666666,0.015,0.019417475728155338,21.19642016015073,0.58,0.030612244897959183,0.007936507936507936,0.051630434782608696,0.02043506921555702,0.05454545454545454,0.037800687285223365,0.05216426193118757,0.023230088495575223,0.033854166666666664,0.015486725663716814,0.016152716593245228,0.046413502109704644,0.030054644808743168,0.047337278106508875,0.06844741235392321,0.05371900826446281,0.056818181818181816,0.020942408376963352,0.3,0.17517241379310344,0.5433070866141733,0.6509433962264151,0.5942028985507246,0.07448275862068965,0.25925925925925924,0.3111111111111111,0.6428571428571429,0.5517241379310345,0.4325,0.43908629441624364,0.8323699421965318,0.05655172413793103,0.34146341463414637,0.34146341463414637,0.8571428571428571,0.14206896551724138,0.2912621359223301,0.297029702970297,0.9666666666666667,0.16091954022988506,0.5,0.42857142857142855,0.06896551724137931,0.3333333333333333,0.5,0.10344827586206896,0.5555555555555556,1.0,0.16666666666666666,0.6086956521739131,0.057971014492753624,0.5,0.21014492753623187,0.3103448275862069,0.3737931034482759,0.29411764705882354,0.47089827348066304,0.44328145161290317,0.4624253623188405,0.07124352331606218,0.08466453674121406,0.0136986301369863,0.12247474747474747,0.2563131313131313,13.901376936316694,25.134027777777778,0.20376946189565692,,,,,,,True,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,105786.0,1763,161,3286,3271,628.0,465.0,447,6557,70.0,134.0,28.0,61.0,17.0,22.0,33.0,77.0,52.0,138.0,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,155.0,349.0,,3.0,103.0,413.0,3214,39.0,84.0,,2.0,35.0,113.0,29.0,57.0,,3.0,40.0,98.0,222.0,88.0,,,48.0,1.0,1.0,,25.0,,59.0,14.0,73.0,12.0,2.0,16.0,18.0,25.0,160.0,29.0,126.0,8.0,44.0,226.0,22.0,292.0,163.0,455.0,15.0,44.0,25.0,19.0,34.0,9.0,18.0,32.0,2.0,16.0,1.0,66.0,9.0,16.0,66.0,146.0,18.0,12.0,120.0,7.0,2.0,52.0,,11.0,47.0,,,27.0,1.0,19.0,47.0,26.0,98.0,628.0,13.0,0.7161290322580646,0.8473282442748091,,,,,,0.44412607449856734,0.4642857142857143,0.5087719298245614,0.4403409090909091,0.45348837209302323,0.48333333333333334,0.5049019607843137,0.5485436893203883,0.6049382716049383,0.008522727272727272,,0.07163323782234957,0.11940298507462686,0.1038961038961039,0.007246376811594203,,12.392156862745098,0.5151515151515151,0.24719101123595505,0.07476635514018691,0.168530947054437,0.09217264081931237,0.15120274914089346,0.1111111111111111,0.16544117647058823,0.0952088452088452,0.07736389684813753,0.13466334164588528,0.07293354943273905,0.12206572769953052,0.17681159420289855,0.17006802721088435,0.16216216216216217,0.1588785046728972,0.12987012987012986,0.08875739644970414,0.5531914893617021,0.3806818181818182,0.5223880597014925,0.5932203389830508,0.5857142857142857,0.21875,0.42857142857142855,0.4782608695652174,0.6363636363636364,0.39204545454545453,0.37681159420289856,0.3795620437956204,0.9423076923076923,0.002840909090909091,,,,0.005681818181818182,,,,0.7093023255813954,0.45901639344262296,0.10714285714285714,0.011627906976744186,,,0.011627906976744186,,,0.36666666666666664,0.7727272727272727,0.016666666666666666,,0.03333333333333333,,0.38920454545454547,,0.46411239316239306,0.5144826923076924,0.44929406779661013,0.1309823677581864,0.1319796954314721,,0.2736077481840194,0.23728813559322035,8.91833810888252,42.833333333333336,0.19111381618989653,2.0,7.0,3.0,0.0625,,,True,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,120904.0,2015,161,3744,3731,739.0,540.0,505,7475,142.0,241.0,20.0,41.0,21.0,40.0,19.0,61.0,42.0,112.0,3.0,9.0,1.0,2.0,1.0,2.0,48.0,162.0,4.0,17.0,18.0,40.0,203.0,414.0,51.0,171.0,134.0,693.0,3674,22.0,58.0,5.0,19.0,3.0,62.0,26.0,59.0,19.0,42.0,54.0,163.0,188.0,218.0,123.0,30.0,32.0,,162.0,48.0,23.0,1.0,315.0,43.0,358.0,32.0,11.0,117.0,66.0,132.0,759.0,6.0,78.0,1.0,38.0,128.0,2.0,168.0,85.0,253.0,10.0,100.0,53.0,47.0,88.0,16.0,58.0,52.0,2.0,30.0,6.0,140.0,10.0,23.0,75.0,175.0,7.0,19.0,199.0,18.0,2.0,80.0,,27.0,18.0,,,6.0,3.0,9.0,18.0,12.0,163.0,739.0,17.0,0.4630541871921182,0.5026737967914439,0.803921568627451,0.2982456140350877,0.2631578947368421,0.4523809523809524,0.2982456140350877,0.49033816425120774,0.3793103448275862,0.4406779661016949,0.4777777777777778,0.38311688311688313,0.5396039603960396,0.5126112759643917,0.3875,0.5821428571428572,0.2923076923076923,0.005847953216374269,0.05555555555555555,0.07468879668049792,0.08196721311475409,,0.006172839506172839,18.738489871086557,0.6285714285714286,0.02,0.007462686567164179,0.08317089018843404,0.050913838120104436,0.11176470588235295,0.01948051948051948,0.0883448642895157,0.04565217391304348,0.07712082262210797,0.047516198704103674,0.03823529411764706,0.023715415019762844,0.08208955223880597,0.07421875,0.0912,0.10080645161290322,0.14130434782608695,0.033003300330033,0.6666666666666666,0.41196581196581195,0.5892116182572614,0.6367713004484304,0.44366197183098594,0.10427350427350428,0.3114754098360656,0.3392857142857143,0.5789473684210527,0.19145299145299147,0.375,0.375,0.47619047619047616,0.015384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.27692307692307694,0.2962962962962963,0.2981366459627329,0.7916666666666666,0.5324675324675324,0.4878048780487805,,0.025974025974025976,0.5,1.0,0.22077922077922077,0.23529411764705882,1.0,0.39603960396039606,0.525,0.019801980198019802,0.5,0.39603960396039606,0.45,0.7042735042735043,0.2962962962962963,0.5136051369863012,0.5075085526315789,0.49483599999999994,0.12364760432766615,0.16806722689075632,,0.08946608946608947,0.2352092352092352,6.369323671497586,25.83157894736842,0.19738247863247863,6.0,,1.0,,1.0,1.0,True,,
1906,1610612766,Tim James,Tim James,1906,CHH,4709.0,78,-20,144,149,5.0,14.0,16,293,1.0,6.0,,4.0,,,4.0,7.0,,3.0,,,,,,,,,,,,,5.0,16.0,,,4.0,14.0,166,,4.0,,,,,1.0,1.0,,,,2.0,10.0,,,,,,,,,,2.0,,2.0,,,,,2.0,4.0,1.0,5.0,,3.0,6.0,1.0,10.0,6.0,16.0,,1.0,,1.0,2.0,,2.0,2.0,,,,4.0,1.0,,6.0,12.0,3.0,1.0,4.0,,,2.0,,,,,,,,,,,2.0,5.0,,1.0,1.0,,,,,,0.3125,,1.0,0.3125,,1.0,0.3888888888888889,,1.0,,,,,,,,13.496932515337424,0.5,0.16666666666666666,,0.09523809523809523,0.08196721311475409,0.23076923076923078,0.16666666666666666,0.11842105263157894,0.08955223880597014,0.06666666666666667,0.12,0.047619047619047616,0.16666666666666666,0.125,0.11764705882352941,0.06666666666666667,0.2727272727272727,,,,0.375,0.16666666666666666,0.16666666666666666,1.0,0.4375,0.5714285714285714,0.5714285714285714,1.0,0.1875,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.375,,0.46733749999999996,0.5207,0.3834,0.1111111111111111,0.1111111111111111,,,0.14285714285714285,8.175,,0.034722222222222224,,,,,,,True,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,140322.0,2339,150,4355,4331,843.0,635.0,571,8686,142.0,249.0,36.0,59.0,24.0,45.0,168.0,420.0,57.0,159.0,,,,,,,,6.0,,1.0,,1.0,367.0,828.0,,6.0,288.0,1022.0,4271,64.0,118.0,,1.0,32.0,160.0,60.0,129.0,,1.0,60.0,180.0,534.0,200.0,,,56.0,2.0,4.0,,60.0,1.0,71.0,33.0,104.0,26.0,7.0,25.0,12.0,34.0,241.0,26.0,125.0,6.0,66.0,356.0,29.0,451.0,157.0,608.0,31.0,60.0,34.0,26.0,61.0,10.0,19.0,83.0,6.0,42.0,20.0,144.0,20.0,22.0,122.0,280.0,36.0,45.0,406.0,18.0,,189.0,,23.0,140.0,,,74.0,7.0,59.0,140.0,89.0,180.0,843.0,14.0,0.7275204359673024,0.7876106194690266,,,,,,0.44323671497584544,0.5423728813559322,0.46511627906976744,0.44004796163069543,0.5378151260504201,0.46153846153846156,0.4970817120622568,0.5594405594405595,0.5,0.007194244604316547,0.16666666666666666,0.07246376811594203,0.08835341365461848,0.0880952380952381,0.006289308176100629,0.16666666666666666,23.263199682413656,0.4236111111111111,0.25217391304347825,0.040268456375838924,0.19843924191750278,0.06991051454138703,0.16966580976863754,0.07580174927113703,0.19331195602382042,0.07085875175973722,0.09865470852017937,0.05321100917431193,0.06524466750313676,0.07446808510638298,0.15184381778741865,0.22504230118443316,0.20619946091644206,0.1951219512195122,0.09803921568627451,0.0775,0.6357142857142857,0.29856115107913667,0.570281124497992,0.6255506607929515,0.6549295774647887,0.5035971223021583,0.4,0.4386422976501306,0.7202380952380952,0.1906474820143885,0.3584905660377358,0.36075949367088606,0.9298245614035088,,,,,0.007194244604316547,,,,0.4957983193277311,0.6101694915254238,0.2777777777777778,,,,0.008403361344537815,,,0.34615384615384615,0.5333333333333333,,,0.007692307692307693,,0.3057553956834532,,0.43495721153846134,0.4780480392156863,0.43478837209302323,0.1880597014925373,0.1891891891891892,,0.15655577299412915,0.1761252446183953,7.841666666666669,32.7,0.19357060849598162,8.0,,2.0,0.08196721311475409,,,True,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,11951.0,199,43,357,352,72.0,57.0,47,709,12.0,15.0,6.0,7.0,2.0,4.0,9.0,22.0,6.0,12.0,,,,,,,,1.0,,1.0,,,27.0,49.0,,1.0,10.0,64.0,314,9.0,13.0,,1.0,4.0,22.0,4.0,11.0,,,3.0,11.0,30.0,24.0,,,10.0,,1.0,,1.0,,12.0,1.0,13.0,1.0,,6.0,4.0,2.0,27.0,2.0,12.0,,1.0,21.0,3.0,25.0,14.0,39.0,2.0,6.0,3.0,3.0,5.0,1.0,3.0,8.0,1.0,2.0,2.0,13.0,,1.0,6.0,21.0,2.0,3.0,14.0,,,7.0,,,1.0,,,,,1.0,1.0,,11.0,72.0,1.0,0.5555555555555556,0.6818181818181818,,,,,,0.5510204081632653,0.6923076923076923,0.36363636363636365,0.54,0.6428571428571429,0.36363636363636365,0.5614035087719298,0.6470588235294118,0.4230769230769231,0.02,,0.02040816326530612,,0.045454545454545456,,,16.908212560386474,0.38461538461538464,0.23076923076923078,,0.1242603550295858,0.08391608391608392,0.047619047619047616,0.09090909090909091,0.11578947368421053,0.08484848484848485,0.04,0.09230769230769231,0.09433962264150944,0.1,0.11428571428571428,0.11666666666666667,0.13513513513513514,0.05,,0.09090909090909091,,0.3,0.8,0.8,0.3333333333333333,0.44,0.4090909090909091,0.42857142857142855,0.6666666666666666,0.24,0.5,0.5,0.8333333333333334,,,,,0.02,,,,0.5,0.8571428571428571,0.16666666666666666,,,,0.07142857142857142,,,0.36363636363636365,0.5,,,,,0.32,,0.435397,0.47562272727272725,0.42829090909090906,0.12280701754385964,0.125,,0.34375,0.171875,8.318367346938775,32.5,0.20168067226890757,,,,,,,True,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,37753.0,629,33,1165,1150,187.0,139.0,148,2315,44.0,55.0,7.0,11.0,7.0,7.0,23.0,48.0,43.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,110.0,207.0,1.0,1.0,38.0,261.0,1162,10.0,26.0,1.0,1.0,7.0,30.0,12.0,22.0,1.0,1.0,5.0,32.0,188.0,32.0,3.0,,14.0,,,,,,37.0,2.0,39.0,2.0,,15.0,5.0,17.0,80.0,5.0,29.0,,10.0,63.0,2.0,75.0,34.0,109.0,4.0,23.0,15.0,8.0,9.0,,4.0,9.0,3.0,5.0,1.0,18.0,1.0,,14.0,27.0,1.0,1.0,46.0,2.0,,22.0,,2.0,13.0,1.0,1.0,8.0,2.0,3.0,14.0,7.0,32.0,187.0,1.0,0.8545454545454545,0.912621359223301,1.0,1.0,1.0,1.0,1.0,0.5314009661835749,0.38461538461538464,0.5454545454545454,0.5360576923076923,0.42592592592592593,0.5869565217391305,0.5673913043478261,0.4838709677419355,0.5925925925925926,0.004807692307692308,,,,,,,18.535127055306425,0.5,0.08,,0.13016528925619836,0.06304347826086956,0.10101010101010101,0.0684931506849315,0.12521440823327615,0.06378986866791744,0.09090909090909091,0.04,0.06635071090047394,0.06666666666666667,0.12213740458015267,0.12987012987012986,0.135678391959799,0.08955223880597014,0.125,0.041666666666666664,0.5,0.2644230769230769,0.8,0.8,0.7954545454545454,0.23076923076923078,0.4791666666666667,0.4791666666666667,0.9565217391304348,0.5,0.41346153846153844,0.41346153846153844,0.8604651162790697,0.004807692307692308,1.0,1.0,1.0,,,,,0.4074074074074074,0.6363636363636364,0.14285714285714285,0.037037037037037035,1.0,1.0,,,,0.30434782608695654,1.0,0.043478260869565216,1.0,,,0.2692307692307692,,0.455496153846154,0.48087599999999997,0.4860347826086956,0.09649122807017543,0.09691629955947137,,0.11494252873563218,0.12260536398467432,10.653140096618356,23.5,0.16051502145922747,,1.0,,0.07692307692307693,,,True,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,650.0,11,11,18,17,11.0,9.0,2,35,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,7,1.0,2.0,,,,2.0,1.0,2.0,,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,1.0,2.0,1.0,2.0,11.0,,0.5,1.0,,,,,,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,,,,,,,,13.636363636363637,,0.5,0.25,0.3,0.125,,,0.25,0.125,,0.3333333333333333,,,0.25,0.25,0.5,,,,0.5,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,0.5,,,,,0.6666666666666666,,0.4153,0.45695,0.45695,,,,0.5,0.5,1.5,,0.6111111111111112,,,,,,,True,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,109486.0,1825,93,3438,3420,727.0,552.0,452,6858,95.0,163.0,14.0,26.0,14.0,31.0,65.0,165.0,116.0,325.0,22.0,46.0,2.0,5.0,4.0,7.0,44.0,116.0,5.0,13.0,8.0,29.0,276.0,653.0,66.0,162.0,141.0,891.0,3381,26.0,67.0,7.0,18.0,12.0,85.0,42.0,118.0,12.0,36.0,54.0,174.0,280.0,272.0,174.0,24.0,24.0,,116.0,44.0,49.0,,215.0,26.0,241.0,21.0,5.0,81.0,52.0,82.0,508.0,5.0,47.0,1.0,49.0,227.0,29.0,305.0,53.0,358.0,12.0,53.0,35.0,18.0,61.0,11.0,34.0,48.0,8.0,27.0,4.0,109.0,11.0,18.0,55.0,107.0,5.0,18.0,186.0,11.0,6.0,71.0,,24.0,5.0,,,4.0,1.0,,5.0,4.0,174.0,727.0,11.0,0.5072463768115942,0.5303030303030303,0.8787878787878788,0.4074074074074074,0.3888888888888889,0.3333333333333333,0.4074074074074074,0.4226646248085758,0.3880597014925373,0.3559322033898305,0.4601226993865031,0.4294117647058823,0.38961038961038963,0.4938820912124583,0.45698924731182794,0.453125,0.19877300613496932,,0.07503828483920368,0.1656441717791411,0.11515151515151516,0.009230769230769232,,25.371255977850492,0.5596330275229358,0.32222222222222224,0.008064516129032258,0.1617961511047755,0.03328611898016997,0.15654952076677317,0.017605633802816902,0.16083916083916083,0.030660377358490566,0.06284153005464481,0.022332506203473945,0.02332814930015552,0.01293103448275862,0.12432432432432433,0.16335540838852097,0.18448275862068966,0.14347826086956522,0.1927710843373494,0.02857142857142857,0.8,0.2,0.5828220858895705,0.6985294117647058,0.5789473684210527,0.20245398773006135,0.3939393939393939,0.4452054794520548,0.4307692307692308,0.3987730061349693,0.3569230769230769,0.36024844720496896,0.49137931034482757,0.05644171779141104,0.4782608695652174,0.4782608695652174,0.8636363636363636,0.1423312883435583,0.3793103448275862,0.3793103448275862,0.8863636363636364,0.3058823529411765,0.5384615384615384,0.14285714285714285,0.058823529411764705,0.4,0.5,0.15294117647058825,0.38461538461538464,0.8,0.2012987012987013,0.45161290322580644,0.045454545454545456,0.5714285714285714,0.18831168831168832,0.27586206896551724,0.3987730061349693,0.3793103448275862,0.4579782555282555,0.4647054054054054,0.43250779220779223,0.08114285714285714,0.09957924263674614,,0.09539842873176206,0.19528619528619529,11.330781010719756,25.172839506172835,0.21146015125072717,1.0,,1.0,0.038461538461538464,,,True,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,17203.0,287,65,516,506,87.0,69.0,61,1022,9.0,17.0,2.0,4.0,,1.0,,6.0,5.0,14.0,,,,,,,12.0,23.0,1.0,2.0,3.0,5.0,14.0,37.0,12.0,23.0,23.0,87.0,456,3.0,7.0,1.0,2.0,2.0,11.0,,3.0,3.0,5.0,10.0,19.0,22.0,6.0,36.0,,2.0,,23.0,12.0,7.0,1.0,29.0,2.0,31.0,1.0,1.0,8.0,8.0,13.0,64.0,1.0,8.0,,6.0,22.0,,28.0,9.0,37.0,,15.0,9.0,6.0,6.0,,2.0,2.0,,4.0,,8.0,1.0,,8.0,18.0,,2.0,27.0,,4.0,7.0,1.0,3.0,6.0,,,1.0,3.0,2.0,6.0,5.0,19.0,87.0,2.0,0.7857142857142857,0.8461538461538461,1.0,0.5217391304347826,0.5,0.6,0.5217391304347826,0.3783783783783784,0.42857142857142855,,0.5333333333333333,0.5,0.5625,0.5915492957746479,0.55,0.6538461538461539,0.38333333333333336,0.043478260869565216,0.1891891891891892,0.17647058823529413,0.16666666666666666,0.21428571428571427,0.043478260869565216,13.2996632996633,0.75,,,0.09523809523809523,0.03755868544600939,0.14634146341463414,0.02564102564102564,0.10294117647058823,0.03571428571428571,0.038461538461538464,0.04285714285714286,0.03296703296703297,0.02857142857142857,0.05555555555555555,0.08695652173913043,0.12037037037037036,0.1388888888888889,0.2,,0.8333333333333334,0.2833333333333333,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.1,,,,0.23333333333333334,0.35714285714285715,0.45454545454545453,0.8,,,,,0.38333333333333336,0.5217391304347826,0.5454545454545454,1.0,0.4444444444444444,0.5,,,,,0.2222222222222222,0.5,1.0,0.125,,,,0.625,0.6,0.6666666666666666,0.5217391304347826,0.5004124999999999,0.4906555555555556,0.5194124999999999,0.11764705882352941,0.1590909090909091,0.041666666666666664,0.12643678160919541,0.21839080459770116,8.754054054054055,25.934782608695652,0.1686046511627907,,,,,,,True,,
