EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Blocked3s,BlockedArc3,BlockedAtRim,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,OffCorner3ReboundPct,on,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1554,1610612748,Jamal Robinson,Jamal Robinson,1554,MIA,622.0,10,-4,16,18,11,13,4,34,,,,,,,,,19,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,11,,,,,,,,,,10.0,1.0,,,,,,,,,,,,0.3554,0.3554,,,0.6875,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
957,1610612748,Todd Fuller,Todd Fuller,957,MIA,219.0,4,2,6,6,6,6,1,12,,,,,,,,2.0,4,,,,2.0,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,6,,,,,1.0,1.0,1.0,1.0,,14.285714285714285,,1.0,1.0,,,,,,,,,,0.4078,0.4078,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.5,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.4078,,,1.0,6.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,829.0,14,9,28,27,16,27,1,55,,,,,,,4.0,14.0,19,,,4.0,8.0,,,,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,4.0,,8.0,16,,,,,1.0,1.0,1.0,1.0,,31.03448275862069,0.5,0.2,0.15384615384615385,,,,,,,,,,0.39814,0.38975,0.5714285714285714,,0.5714285714285714,,,,,5.0,5.0,,,,,,5.0,5.0,,,,,2.0,2.0,8.0,2.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,0.8,0.8,1.0,,1.0,,,,,,,,,,,,0.5,0.25,,,,,,,1.0,1.0,1.0,0.8,,,,,,,,,,0.16666666666666666,0.16666666666666666,,18.479999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
931,1610612748,Don MacLean,Don MacLean,931,MIA,465.0,8,6,17,16,3,14,1,33,,,,,,,,2.0,13,,,,,,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,3,,,,,1.0,,1.0,,,5.555555555555555,,0.16666666666666666,0.14285714285714285,,,,,,,,1.0,,0.6088,,,,0.17647058823529413,1.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,1532.0,26,1,50,52,20,34,5,102,,1.0,,,1.0,3.0,2.0,7.0,45,,,,,3.0,,1.0,,1.0,,1.0,,,2.0,3.0,4.0,4.0,1.0,1.0,,3.0,1.0,,3.0,1.0,2.0,,2.0,,,20,1.0,0.3333333333333333,,0.3333333333333333,0.625,,0.7,,0.75,14.545454545454545,1.0,0.13043478260869565,0.16,,0.25,,,,,,0.75,,0.4877125,,,24.46666666666667,0.4,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,0.14285714285714285,0.2,,,,,,,0.25,1.0,1.0,,0.5,0.5,0.5,1.0,,,,,,0.2,0.5,,19.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,76669.0,1278,108,2352,2336,636,634,263,4688,43.0,146.0,10.0,41.0,54.0,176.0,35.0,257.0,2284,12.0,47.0,21.0,71.0,156.0,6.0,146.0,43.0,70.0,16.0,86.0,13.0,26.0,188.0,100.0,145.0,165.0,50.0,25.0,25.0,24.0,18.0,9.0,33.0,35.0,94.0,1.0,43.0,12.0,71.0,636,0.9629629629629629,0.3068181818181818,0.2553191489361702,0.3068181818181818,0.43700787401574803,0.38461538461538464,0.46455223880597013,0.44594594594594594,0.6929133858267716,11.337099811676083,0.7272727272727273,0.11467889908256881,0.11555959963603275,0.11780104712041885,0.5748031496062992,0.2945205479452055,0.2986111111111111,0.9767441860465116,0.6307692307692307,0.24390243902439024,0.8385826771653543,0.2945205479452055,0.5257523622047243,0.5136438461538462,0.27626459143968873,24.751136363636363,0.27040816326530615,37.0,12.0,5.0,14.0,9.0,27.0,11.0,30.0,2.0,6.0,8.0,30.0,78.0,3.0,15.0,10.0,21.0,7.0,18.0,42.0,18.0,9.0,13.0,14.0,27.0,18.0,20.0,4.0,2.0,6.0,2.0,8.0,7.0,14.0,2.0,6.0,15.0,10.0,12.0,0.7,0.75,0.38461538461538464,0.2,0.3888888888888889,0.42,0.42,0.11538461538461539,0.1891891891891892,0.07142857142857142,0.037037037037037035,0.24324324324324326,0.016867469879518072,0.11894273127753303,0.017009847806624886,0.0058309037900874635,0.09313725490196079,0.1258741258741259,0.11827956989247312,0.6666666666666666,0.14566929133858267,0.05511811023622047,0.35714285714285715,0.38461538461538464,0.1062992125984252,0.3333333333333333,0.34615384615384615,0.7777777777777778,0.11811023622047244,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.32,0.18461538461538463,0.09230769230769231,0.3333333333333333,0.5215388888888889,0.034482758620689655,0.09523809523809523,0.08171206225680934,8.31153846153846,16.0,8.0,6.0,,,3.0,31.0,5.0,2.0,1.0,,6.0,0.017421602787456445,0.03404255319148936,0.015873015873015872,0.016877637130801686,0.012903225806451613,0.43243243243243246,0.5333333333333333,0.875,,0.32,0.5,1.0,4.0,,2.0,5.0,2.0,,,,0.12195121951219512,0.125,,1.0,0.016666666666666666,5.0,5.0,0.5,0.625,1.0,,0.02,False,2.0,2.0,1.0,1.0,0.011363636363636364,0.0136986301369863,0.08,0.005649717514124294,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,150672.0,2511,172,4553,4546,1139,1139,498,9099,58.0,169.0,11.0,43.0,94.0,284.0,93.0,583.0,4449,16.0,70.0,40.0,136.0,279.0,3.0,166.0,58.0,88.0,39.0,127.0,26.0,30.0,293.0,132.0,191.0,234.0,76.0,36.0,40.0,47.0,33.0,24.0,71.0,78.0,252.0,4.0,153.0,,136.0,1139,0.9893617021276596,0.33098591549295775,0.22857142857142856,0.33451957295373663,0.45119705340699817,0.366412213740458,0.4739837398373984,0.4276729559748428,0.5230202578268877,13.294460641399416,0.6619718309859155,0.07445008460236886,0.081374321880651,0.07984293193717278,0.31123388581952116,0.3431952662721893,0.3431952662721893,1.0,0.3282442748091603,0.2558139534883721,0.7200736648250461,0.3493975903614458,0.5213837037037036,0.5055046511627908,0.2332761578044597,24.67711267605634,0.25016472655392047,107.0,23.0,18.0,64.0,25.0,88.0,36.0,115.0,5.0,27.0,22.0,104.0,259.0,11.0,32.0,32.0,63.0,24.0,61.0,118.0,90.0,27.0,13.0,27.0,48.0,11.0,43.0,10.0,4.0,14.0,13.0,52.0,30.0,50.0,11.0,20.0,50.0,24.0,47.0,0.5673076923076923,0.6082474226804123,0.4015444015444015,0.34375,0.39344262295081966,0.3828125,0.42,0.10424710424710425,0.1588785046728972,0.109375,0.03409090909090909,0.09016393442622951,0.016738995660260384,0.10933940774487472,0.019634703196347032,0.01557632398753894,0.06443914081145585,0.07457627118644068,0.09523809523809523,0.48,0.19705340699815838,0.11786372007366483,0.28125,0.3157894736842105,0.16206261510128914,0.2840909090909091,0.29411764705882354,0.64,0.21178637200736647,0.3130434782608696,0.32142857142857145,0.9722222222222222,0.34375,0.17557251908396945,0.20610687022900764,0.18518518518518517,0.518296,0.08888888888888889,0.17275747508305647,0.10806174957118353,8.428571428571429,61.0,17.0,14.0,14.0,3.0,13.0,45.0,16.0,6.0,,,19.0,0.02772963604852686,0.021691973969631236,0.013725490196078431,0.032036613272311214,0.01929260450160772,0.5700934579439252,0.6777777777777778,0.5573770491803278,0.5,0.265625,0.6086956521739131,8.0,14.0,3.0,7.0,7.0,10.0,1.0,,1.0,0.17073170731707318,0.47058823529411764,0.125,,,9.0,9.0,0.28125,0.4090909090909091,1.0,,0.014285714285714285,False,10.0,3.0,,,0.01056338028169014,,0.15625,,0.02608695652173913,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,90600.0,1510,90,2786,2770,850,776,323,5556,5.0,33.0,2.0,21.0,6.0,35.0,58.0,426.0,2633,2.0,22.0,30.0,144.0,9.0,9.0,27.0,5.0,201.0,55.0,256.0,42.0,109.0,567.0,98.0,128.0,169.0,72.0,35.0,37.0,70.0,52.0,42.0,112.0,56.0,144.0,13.0,93.0,1.0,144.0,850,0.5,0.17142857142857143,0.09090909090909091,0.20689655172413793,0.4144144144144144,0.40714285714285714,0.43737166324435317,0.43902439024390244,0.07882882882882883,18.87803340687047,0.625,0.09074074074074075,0.09003690036900369,0.12419700214132762,0.07432432432432433,0.15151515151515152,0.15151515151515152,0.6,0.15,0.09523809523809523,0.34234234234234234,0.18518518518518517,0.45707655172413797,0.432933712121212,0.3380281690140845,31.57714285714286,0.3050969131371141,117.0,28.0,34.0,94.0,74.0,198.0,1.0,2.0,,1.0,3.0,175.0,409.0,19.0,40.0,3.0,44.0,54.0,118.0,186.0,164.0,18.0,20.0,29.0,24.0,6.0,41.0,18.0,6.0,18.0,32.0,26.0,23.0,5.0,1.0,2.0,6.0,3.0,21.0,0.5314285714285715,0.543859649122807,0.4278728606356968,0.475,0.4576271186440678,0.47674418604651164,0.4782608695652174,0.044009779951100246,0.1111111111111111,0.02127659574468085,0.015151515151515152,0.07142857142857142,0.02829268292682927,0.08727272727272728,0.03136954858454476,0.008869179600886918,0.06827309236947791,0.06318681318681318,0.09090909090909091,0.5,0.2635135135135135,0.21171171171171171,0.3617021276595745,0.3695652173913043,0.44594594594594594,0.37373737373737376,0.37948717948717947,0.6486486486486487,0.0045045045045045045,0.5,0.5,,0.06976744186046512,0.2,0.007142857142857143,,0.4201750000000001,0.05603448275862069,0.06060606060606061,0.10328638497652583,11.186308068459658,67.0,9.0,18.0,3.0,6.0,13.0,72.0,12.0,8.0,1.0,,2.0,0.0425531914893617,0.05639097744360902,0.032467532467532464,0.03167420814479638,0.036036036036036036,0.5726495726495726,0.6442307692307693,0.5671641791044776,0.20588235294117646,0.20930232558139536,0.6428571428571429,4.0,8.0,2.0,6.0,5.0,6.0,,,1.0,0.07272727272727272,0.4444444444444444,0.5,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.08196721311475409,False,,,,1.0,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,177531.0,2959,200,5386,5371,1523,1488,574,10757,,,,,,,341.0,1199.0,5263,,,173.0,377.0,,,,,122.0,101.0,223.0,74.0,49.0,547.0,419.0,568.0,727.0,69.0,31.0,38.0,79.0,34.0,84.0,163.0,91.0,204.0,29.0,437.0,,377.0,1523,,,,,0.4875,0.4788732394366197,0.5545790934320074,0.5835913312693498,,20.471014492753625,0.48466257668711654,0.2014423076923077,0.20069605568445475,0.2105843439911797,,,,,,,0.35113636363636364,,0.44013613636363647,0.42566478873239433,0.31442869057547956,,0.2827701448199035,309.0,73.0,174.0,399.0,76.0,172.0,,,,,,429.0,880.0,50.0,114.0,,152.0,102.0,213.0,418.0,440.0,93.0,19.0,112.0,100.0,49.0,159.0,20.0,5.0,45.0,39.0,165.0,73.0,22.0,2.0,11.0,22.0,11.0,27.0,0.48717948717948717,0.5186104218362283,0.4875,0.43859649122807015,0.4788732394366197,0.43859649122807015,0.5170068027210885,0.10568181818181818,0.1553398058252427,0.09022556390977443,0.05232558139534884,0.3223684210526316,0.059290629962943354,0.1976284584980237,0.06113707165109034,0.06140350877192982,0.2,0.19047619047619047,0.19477434679334918,0.5,0.35113636363636364,0.45340909090909093,0.43609022556390975,0.4793388429752066,0.19545454545454546,0.4418604651162791,0.4662576687116564,0.7105263157894737,,,,,,0.3427230046948357,,,0.46131666666666665,0.1636904761904762,0.1636904761904762,0.1267723102585488,7.186704545454548,179.0,63.0,42.0,52.0,,27.0,54.0,45.0,11.0,,,9.0,0.0662739322533137,0.072,0.04568527918781726,0.06273764258555133,0.031161473087818695,0.5792880258899676,0.685823754789272,0.5698324022346368,0.3045977011494253,0.5526315789473685,0.5753424657534246,30.0,52.0,20.0,15.0,15.0,37.0,1.0,,6.0,0.21176470588235294,0.47619047619047616,0.2,2.0,0.013888888888888888,,,,,,,0.0784313725490196,False,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,123185.0,2053,167,3731,3722,1045,911,391,7453,50.0,153.0,16.0,46.0,80.0,215.0,207.0,965.0,3651,26.0,64.0,108.0,304.0,234.0,6.0,149.0,50.0,119.0,38.0,157.0,27.0,50.0,352.0,152.0,199.0,266.0,94.0,66.0,28.0,63.0,42.0,58.0,121.0,61.0,167.0,19.0,247.0,14.0,304.0,1045,0.975,0.37209302325581395,0.40625,0.3791469194312796,0.4928478543563069,0.532608695652174,0.5432801822323462,0.6168032786885246,0.2795838751625488,23.778889683106982,0.5206611570247934,0.1048999309868875,0.10628825820812465,0.11980830670926518,0.19895968790637192,0.32679738562091504,0.32679738562091504,0.98,0.25,0.34782608695652173,0.494148244473342,0.33557046979865773,0.4823766666666667,0.47328194444444455,0.3150259067357513,25.129302325581396,0.28008576789064593,165.0,36.0,40.0,94.0,120.0,295.0,30.0,62.0,10.0,18.0,13.0,259.0,554.0,27.0,51.0,16.0,94.0,59.0,120.0,266.0,252.0,36.0,25.0,47.0,39.0,8.0,67.0,13.0,7.0,21.0,31.0,80.0,44.0,50.0,11.0,20.0,54.0,35.0,23.0,0.5135135135135135,0.5362903225806451,0.4675090252707581,0.5294117647058824,0.49166666666666664,0.5373134328358209,0.5886075949367089,0.06498194945848375,0.13333333333333333,0.0851063829787234,0.020338983050847456,0.07207207207207207,0.03552532123960695,0.11206896551724138,0.036848072562358274,0.044293015332197615,0.055865921787709494,0.12258064516129032,0.10830324909747292,0.6481481481481481,0.21456436931079323,0.1222366710013004,0.425531914893617,0.46511627906976744,0.3836150845253576,0.4067796610169492,0.41522491349480967,0.5083333333333333,0.08062418725617686,0.4838709677419355,0.4838709677419355,0.9666666666666667,0.19402985074626866,0.1956521739130435,0.09782608695652174,0.5555555555555556,0.4919141509433962,0.09592326139088729,0.12924071082390953,0.09740932642487046,11.485920577617328,99.0,23.0,21.0,22.0,4.0,11.0,44.0,18.0,6.0,4.0,4.0,19.0,0.04081632653061224,0.03680981595092025,0.02195121951219512,0.04129793510324484,0.015503875968992248,0.6,0.6923076923076923,0.6161616161616161,0.275,0.34328358208955223,0.5833333333333334,14.0,22.0,11.0,8.0,5.0,15.0,,,,0.1267605633802817,0.6086956521739131,0.21428571428571427,2.0,0.02040816326530612,4.0,6.0,0.375,0.3076923076923077,1.0,,0.0392156862745098,False,3.0,,,,,,0.04477611940298507,,,2.0,1.0,0.6666666666666666,1.0
258,1610612748,Brian Grant,Brian Grant,258,MIA,150806.0,2513,203,4553,4566,1109,1056,490,9119,,1.0,,1.0,,1.0,266.0,1146.0,4469,,1.0,122.0,278.0,,,1.0,,66.0,18.0,84.0,16.0,43.0,186.0,335.0,464.0,662.0,53.0,34.0,19.0,64.0,37.0,86.0,150.0,114.0,271.0,41.0,336.0,,278.0,1109,,,,,0.48034934497816595,0.4482758620689655,0.5365168539325843,0.5604838709677419,0.001091703056768559,23.668869024485037,0.4266666666666667,0.18862612612612611,0.18940754039497307,0.18556701030927836,0.001091703056768559,,,,0.005747126436781609,,0.4181222707423581,,0.4622020196506551,0.4623479885057472,0.2425828970331588,27.0,0.24357566439710082,382.0,78.0,100.0,266.0,115.0,267.0,,,,,,440.0,915.0,59.0,123.0,,174.0,78.0,173.0,632.0,248.0,105.0,12.0,139.0,87.0,42.0,198.0,12.0,8.0,27.0,26.0,131.0,53.0,63.0,6.0,20.0,66.0,47.0,26.0,0.7181818181818181,0.7726161369193154,0.4808743169398907,0.4796747967479675,0.4508670520231214,0.4796747967479675,0.5761589403973509,0.11475409836065574,0.16230366492146597,0.15037593984962405,0.011235955056179775,0.3,0.08601485148514851,0.19247787610619468,0.0889908256880734,0.05571847507331378,0.162291169451074,0.2117039586919105,0.2005420054200542,0.7121212121212122,0.4170305676855895,0.2903930131004367,0.37593984962406013,0.4424778761061947,0.2914847161572052,0.4307116104868914,0.4356060606060606,0.8956521739130435,,,,,,0.4482758620689655,,,0.5112091836734692,0.129064039408867,0.1291913214990138,0.1518324607329843,7.710273224043714,225.0,83.0,43.0,56.0,,2.0,11.0,55.0,28.0,3.0,2.0,37.0,0.0975177304964539,0.11899313501144165,0.09859154929577464,0.10633484162895927,0.07588075880758807,0.5890052356020943,0.703125,0.6888888888888889,0.58,0.6747967479674797,0.5512820512820513,48.0,62.0,10.0,15.0,26.0,32.0,4.0,,14.0,0.1566265060240964,0.5783132530120482,0.20833333333333334,4.0,0.03389830508474576,,,,,,1.0,0.06557377049180328,False,,,,1.0,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,18360.0,306,28,559,560,170,171,74,1119,,1.0,,1.0,,1.0,31.0,177.0,550,,1.0,13.0,55.0,,,1.0,,7.0,5.0,12.0,2.0,6.0,29.0,47.0,66.0,101.0,4.0,2.0,2.0,7.0,1.0,21.0,28.0,7.0,24.0,9.0,55.0,,55.0,170,,,,,0.5177304964539007,0.45652173913043476,0.5331325301204819,0.4583333333333333,0.0070921985815602835,29.984544049459043,0.25,0.20346320346320346,0.19865319865319866,0.17592592592592593,0.0070921985815602835,,,,0.021739130434782608,,0.44680851063829785,,0.4624574468085105,0.45172391304347825,0.3107344632768362,25.1,0.3041144901610018,62.0,15.0,16.0,46.0,12.0,32.0,,,,,,73.0,140.0,14.0,25.0,,32.0,21.0,45.0,92.0,54.0,10.0,,29.0,12.0,7.0,35.0,3.0,3.0,6.0,4.0,23.0,7.0,31.0,,4.0,31.0,20.0,1.0,0.6301369863013698,0.7076923076923077,0.5214285714285715,0.56,0.4666666666666667,0.56,0.5517241379310345,0.07142857142857142,0.0967741935483871,0.08695652173913043,,0.3888888888888889,0.14720812182741116,0.18181818181818182,0.12890625,0.07792207792207792,0.19117647058823528,0.2727272727272727,0.21052631578947367,0.6451612903225806,0.4397163120567376,0.3262411347517731,0.34782608695652173,0.38095238095238093,0.22695035460992907,0.375,0.375,0.8333333333333334,,,,,,0.32608695652173914,,,0.49169999999999997,0.14465408805031446,0.14556962025316456,0.1807909604519774,7.028571428571429,45.0,16.0,12.0,4.0,,3.0,1.0,4.0,7.0,,,27.0,0.06779661016949153,0.2413793103448276,0.14516129032258066,0.044444444444444446,0.12280701754385964,0.7258064516129032,0.8035714285714286,0.5777777777777777,0.625,0.64,0.8,11.0,16.0,1.0,3.0,3.0,5.0,,,4.0,,0.6875,0.18181818181818182,2.0,0.09090909090909091,,,,,,,0.14285714285714285,False,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,22029.0,367,-17,682,679,204,235,80,1361,6.0,16.0,,6.0,10.0,30.0,27.0,179.0,701,1.0,8.0,8.0,47.0,30.0,,15.0,6.0,9.0,3.0,12.0,3.0,5.0,27.0,40.0,49.0,76.0,9.0,4.0,5.0,10.0,5.0,10.0,20.0,22.0,40.0,3.0,31.0,,47.0,204,1.0,0.3333333333333333,0.125,0.3448275862068966,0.4935064935064935,0.4148936170212766,0.5327380952380952,0.46078431372549017,0.19480519480519481,23.88818297331639,0.5,0.145985401459854,0.13813813813813813,0.21666666666666667,0.1038961038961039,0.375,0.375,1.0,0.1276595744680851,,0.7662337662337663,0.4,0.5496830065359476,0.5435695652173912,0.26256983240223464,24.77999999999999,0.2991202346041056,88.0,29.0,5.0,13.0,7.0,23.0,4.0,14.0,1.0,2.0,1.0,61.0,124.0,13.0,32.0,2.0,33.0,18.0,39.0,88.0,34.0,15.0,1.0,21.0,6.0,3.0,27.0,1.0,2.0,5.0,5.0,13.0,4.0,4.0,,1.0,4.0,2.0,3.0,0.7213114754098361,0.8301886792452831,0.49193548387096775,0.40625,0.46153846153846156,0.38235294117647056,0.44594594594594594,0.12096774193548387,0.14772727272727273,0.15384615384615385,,0.10344827586206896,0.08571428571428572,0.1016949152542373,0.08359133126934984,0.02857142857142857,0.07352941176470588,0.10465116279069768,0.11538461538461539,0.5,0.5714285714285714,0.08441558441558442,0.38461538461538464,0.45454545454545453,0.14935064935064934,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.09090909090909091,0.2857142857142857,0.2857142857142857,1.0,0.029411764705882353,0.6170212765957447,0.0425531914893617,0.5,0.5469357142857143,0.07926829268292683,0.09701492537313433,0.18435754189944134,4.531451612903225,49.0,27.0,13.0,7.0,1.0,,3.0,6.0,8.0,,,3.0,0.07692307692307693,0.13157894736842105,0.125,0.061224489795918366,0.12121212121212122,0.5568181818181818,0.6533333333333333,0.7346938775510204,0.6,0.7941176470588235,0.4482758620689655,12.0,16.0,2.0,2.0,,3.0,,,1.0,,0.4444444444444444,0.3333333333333333,,,,,,,,,0.10344827586206896,False,1.0,,,,,,0.029411764705882353,,,,,,
