EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Loose Ball Fouls,on,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,8515.0,142,-62.0,266,270.0,140,109.0,32.0,536,16.0,26.0,5.0,10.0,9.0,12.0,1.0,13.0,2.0,17.0,41.0,9.0,43.0,312.0,5.0,11.0,4.0,14.0,9.0,18.0,1.0,19.0,22.0,12.0,6.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,4.0,18.0,1.0,3.0,22.0,2.0,27.0,23.0,50.0,2.0,5.0,3.0,2.0,3.0,2.0,8.0,1.0,1.0,11.0,1.0,8.0,14.0,23.0,5.0,22.0,10.0,1.0,6.0,4.0,2.0,6.0,5.0,1.0,19.0,140,2.0,0.6470588235294118,0.7857142857142857,0.4146341463414634,0.45454545454545453,0.5,0.4146341463414634,0.45454545454545453,0.5,0.41346153846153844,0.4666666666666667,0.4318181818181818,0.1951219512195122,0.15384615384615385,0.3076923076923077,20.655737704918035,0.2727272727272727,0.3333333333333333,0.0625,0.21153846153846154,0.1956521739130435,0.17647058823529413,0.15384615384615385,0.2066115702479339,0.1864406779661017,0.3157894736842105,0.10714285714285714,0.2,0.10526315789473684,0.2857142857142857,0.21428571428571427,0.1935483870967742,0.2222222222222222,0.21428571428571427,0.125,0.8333333333333334,0.6341463414634146,0.6153846153846154,0.7272727272727273,0.6875,0.3170731707317073,0.07692307692307693,0.1111111111111111,0.04878048780487805,0.9090909090909091,0.5,0.6666666666666666,0.75,0.6341463414634146,0.48579512195121943,0.54423,0.5203166666666665,0.19607843137254902,0.19607843137254902,0.32558139534883723,0.4418604651162791,3.1926829268292685,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,1604.0,27,-1.0,53,52.0,33,12.0,3.0,105,,,,,,,,1.0,4.0,3.0,5.0,,15.0,67.0,,,,,1.0,1.0,,8.0,6.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,8.0,33,,1.0,1.0,0.6,,1.0,0.8333333333333334,,1.3333333333333333,0.8333333333333334,,1.3333333333333333,,,,16.07142857142857,,,,0.05263157894736842,,,,0.045454545454545456,,,,,,,0.125,,,,,,,,,,0.1111111111111111,,,0.4444444444444444,,,,,0.4444444444444444,0.44437777777777776,,0.4628666666666667,,,,0.5333333333333333,16.94,0.6226415094339622,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,9.0,1.0,1.0,0.75,1.0,0.75,0.4444444444444444,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,1.0,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,5904.0,98,-51.0,188,189.0,106,92.0,23.0,377,5.0,5.0,,,2.0,2.0,6.0,9.0,9.0,14.0,23.0,8.0,48.0,225.0,,3.0,1.0,1.0,8.0,11.0,7.0,35.0,6.0,22.0,,,9.0,4.0,13.0,2.0,2.0,1.0,6.0,30.0,,2.0,,1.0,8.0,,9.0,2.0,11.0,,2.0,1.0,1.0,4.0,1.0,,3.0,,4.0,,3.0,1.0,4.0,,12.0,2.0,4.0,,,,,,,35.0,106,1.0,0.21428571428571427,0.21428571428571427,0.6086956521739131,,0.7272727272727273,0.6451612903225806,,0.875,0.6486486486486487,0.1,0.8333333333333334,,,,18.98148148148148,1.0,,,0.12698412698412698,0.029850746268656716,0.08333333333333333,,0.12,0.022727272727272728,0.09090909090909091,,0.029411764705882353,,,0.15384615384615385,0.15,0.1,0.1111111111111111,,,0.16129032258064516,1.0,1.0,0.2,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.2903225806451613,,,0.125,1.0,0.41935483870967744,0.45372833333333334,0.4394166666666666,0.4044433333333332,0.06060606060606061,0.08,0.020833333333333332,0.7291666666666666,10.456521739130435,0.5638297872340425,3.0,1.0,2.0,1.0,1.0,6.0,4.0,8.0,4.0,5.0,6.0,4.0,0.5,0.5,0.8,0.42857142857142855,0.25806451612903225,0.3333333333333333,0.3333333333333333,,0.06451612903225806,0.5,0.5,1.0,0.1935483870967742,0.0625,1.0,26.975,3.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.25,0.25,0.75,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,2758.0,46,-9.0,91,88.0,48,25.0,6.0,179,1.0,2.0,,,1.0,1.0,2.0,3.0,10.0,7.0,15.0,2.0,19.0,107.0,,,,,5.0,8.0,2.0,15.0,8.0,6.0,,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,,1.0,,2.0,5.0,,7.0,1.0,8.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,,3.0,1.0,4.0,1.0,1.0,2.0,,2.0,2.0,2.0,,15.0,48,1.0,0.5714285714285714,0.5714285714285714,0.4666666666666667,,0.625,0.5,,0.7222222222222222,0.5,,0.6818181818181818,,,,22.68041237113402,0.6666666666666666,,,0.1388888888888889,0.04,0.6666666666666666,,0.1794871794871795,0.03333333333333333,,,0.07142857142857142,,,0.1,0.07692307692307693,0.23076923076923078,0.6666666666666666,,1.0,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5882352941176471,,,0.1111111111111111,1.0,0.23529411764705882,0.3877852941176471,,0.3927166666666667,0.05555555555555555,0.0625,,0.7894736842105263,13.313333333333333,0.5274725274725275,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,0.5,1.0,0.5,0.11764705882352941,0.4,0.4,0.75,0.058823529411764705,1.0,1.0,,0.058823529411764705,0.1111111111111111,1.0,26.25,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,3728.0,62,-47.0,119,121.0,63,54.0,18.0,240,1.0,4.0,1.0,1.0,,,2.0,5.0,17.0,13.0,26.0,1.0,27.0,159.0,1.0,1.0,,2.0,7.0,10.0,,14.0,12.0,14.0,2.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,,3.0,,1.0,9.0,1.0,11.0,3.0,14.0,1.0,,,,2.0,1.0,2.0,1.0,,4.0,1.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,,2.0,2.0,,14.0,63,,0.46153846153846156,0.5,0.5,1.0,0.7,0.5,1.0,0.7,0.48214285714285715,1.0,0.6363636363636364,0.038461538461538464,,0.2,23.021582733812952,0.5,0.3333333333333333,,0.20930232558139536,0.07317073170731707,0.2,,0.20833333333333334,0.05172413793103448,,0.125,0.0625,,,0.2727272727272727,0.1875,0.1875,,0.08333333333333333,1.0,0.15384615384615385,0.25,0.25,,0.19230769230769232,0.4,0.5,0.6538461538461539,1.0,1.0,,,0.15384615384615385,0.4073153846153846,0.5425,0.37112,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.5185185185185185,11.819230769230767,0.5294117647058824,10.0,,,,,,,,,,,,,,,,,0.5882352941176471,0.5882352941176471,0.4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,2847.0,47,3.0,92,93.0,38,22.0,6.0,185,,,,,,,,1.0,8.0,6.0,9.0,4.0,22.0,90.0,,,,,3.0,3.0,4.0,13.0,12.0,,,,3.0,1.0,4.0,,2.0,,1.0,9.0,,1.0,,,3.0,,3.0,1.0,4.0,,,,,,,1.0,,,1.0,,,,2.0,1.0,4.0,,2.0,1.0,1.0,,1.0,1.0,,13.0,38,,1.0,1.0,0.6666666666666666,,1.0,0.6,,1.125,0.6470588235294118,,1.0833333333333333,,,,18.181818181818183,,,,0.075,0.045454545454545456,,,0.0625,0.030303030303030304,,,0.06666666666666667,,,,0.15384615384615385,0.0625,,,1.0,,,,,0.06666666666666667,,,0.5333333333333333,,,,,0.4,0.4303333333333334,,0.42713749999999995,,,,0.5909090909090909,16.477777777777774,0.41304347826086957,6.0,,1.0,,,5.0,2.0,6.0,1.0,1.0,6.0,5.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4,0.75,0.75,1.0,0.06666666666666667,,,,0.3333333333333333,,,25.11666666666667,2.0,,1.0,1.0,,,,,2.0,1.0,,0.4,0.4,1.0,,0.25,1.0,0.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,1425.0,24,-6.0,42,44.0,17,15.0,2.0,86,1.0,1.0,,,,,,1.0,1.0,2.0,3.0,,4.0,44.0,,,,,,,,,,4.0,,,4.0,2.0,6.0,,1.0,,3.0,14.0,,,,,2.0,,2.0,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,17,,,,0.6666666666666666,,,0.5,,,0.5,,,,,,11.11111111111111,1.0,,,0.07692307692307693,,,,0.06666666666666667,,,,,,,0.1,0.16666666666666666,,,,1.0,0.25,1.0,1.0,,0.25,,,0.25,,,,,0.5,0.4625333333333333,,,,,,,11.166666666666666,0.40476190476190477,1.0,,,,,1.0,,1.0,,1.0,,,,,,,0.25,1.0,1.0,,,,,,0.25,,,57.2,,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,4827.0,80,-53.0,154,150.0,79,54.0,24.0,304,,,,,,,,1.0,10.0,3.0,11.0,,27.0,184.0,,2.0,,3.0,1.0,6.0,,11.0,6.0,,,,5.0,1.0,6.0,1.0,,1.0,4.0,13.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,4.0,3.0,1.0,1.0,,5.0,1.0,2.0,1.0,4.0,,,,,,,,,,,11.0,79,1.0,1.0,1.0,0.2727272727272727,,0.16666666666666666,0.48214285714285715,0.25,0.4230769230769231,0.48214285714285715,0.25,0.4230769230769231,,,,17.934782608695652,0.8,,,0.03508771929824561,0.01818181818181818,0.1111111111111111,,0.045454545454545456,0.012987012987012988,,,0.041666666666666664,,,,,0.08,0.14285714285714285,,,,,,,0.03571428571428571,,,0.35714285714285715,,,,,0.6071428571428571,0.4645821428571429,0.47545,0.46339230769230777,,,0.1111111111111111,0.4074074074074074,17.709090909090914,0.512987012987013,3.0,2.0,5.0,2.0,4.0,12.0,7.0,17.0,3.0,7.0,15.0,12.0,0.7142857142857143,0.4117647058823529,0.42857142857142855,0.4117647058823529,0.6071428571428571,0.3,0.3,1.0,0.17857142857142858,0.4,0.4,1.0,0.42857142857142855,0.3076923076923077,0.5,24.741176470588236,5.0,4.0,1.0,3.0,4.0,6.0,,,5.0,,,0.4166666666666667,0.4166666666666667,0.6,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.4166666666666667,1.0,,,1.0,1.0,0.25,0.25,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,3620.0,60,-32.0,114,116.0,63,57.0,19.0,230,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,9.0,7.0,13.0,7.0,21.0,135.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,12.0,2.0,,,3.0,1.0,4.0,,2.0,,1.0,9.0,1.0,1.0,,1.0,7.0,2.0,10.0,2.0,12.0,,3.0,3.0,,4.0,2.0,,2.0,,4.0,,3.0,1.0,3.0,,8.0,4.0,,3.0,1.0,2.0,3.0,3.0,,9.0,63,,0.8571428571428571,0.8571428571428571,0.5384615384615384,1.0,0.5,0.3684210526315789,0.3333333333333333,0.375,0.45652173913043476,0.5,0.45,,,,19.565217391304348,1.0,0.5,,0.17073170731707318,0.022222222222222223,0.08333333333333333,0.1,0.1509433962264151,0.03636363636363636,0.08333333333333333,,,0.14285714285714285,,0.08333333333333333,0.3333333333333333,0.19230769230769232,0.1,,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.05263157894736842,,,0.47368421052631576,0.3333333333333333,1.0,0.25,0.5,0.47368421052631576,0.42025555555555555,0.49948333333333333,0.4025571428571429,0.17391304347826086,0.23529411764705882,0.19047619047619047,0.42857142857142855,12.346153846153847,0.5526315789473685,5.0,,2.0,,,4.0,,6.0,,2.0,,3.0,,,,,0.3157894736842105,0.5555555555555556,0.5555555555555556,1.0,0.10526315789473684,,,,0.21052631578947367,,,30.666666666666668,,2.0,,2.0,2.0,,,1.0,,1.0,,,,,0.6666666666666666,0.25,,,,,,,,,,,1.0,0.16666666666666666,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1100.0,18,-6.0,26,31.0,4,4.0,3.0,57,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,7.0,31.0,1.0,1.0,,2.0,1.0,2.0,,2.0,4.0,2.0,2.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,4.0,,4.0,1.0,5.0,,,,,,,2.0,,,2.0,,,1.0,2.0,,3.0,2.0,,1.0,,,1.0,1.0,,2.0,4,,0.6666666666666666,1.0,0.6,1.0,0.5,0.6,1.0,0.5,0.5833333333333334,1.0,0.5,,,,25.806451612903228,,,,0.23529411764705882,0.07692307692307693,,,0.23529411764705882,0.0625,0.5,,,,,0.25,0.375,,,,1.0,0.4,1.0,1.0,0.5,0.4,0.5,0.5,0.2,1.0,1.0,0.5,1.0,0.4,0.40522,0.5589,0.47205,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,7.540000000000001,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,True,,,,,,,,,,,,,,,,,
