EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,RecoveredBlocks,DefFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PtsPutbacks,HeaveAttempts,2pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3Assists,FTOffRebounds,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Clear Path Fouls,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,HeaveMakes
133,1610612766,David Wesley,David Wesley,133,CHH,13828.0,230.0,-5.0,424.0,422.0,131.0,156.0,56.0,846.0,10.0,14.0,1.0,1.0,2.0,3.0,2.0,7.0,22.0,62.0,2.0,3.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,4.0,34.0,83.0,5.0,12.0,34.0,117.0,412.0,6.0,8.0,1.0,2.0,2.0,17.0,7.0,21.0,2.0,5.0,13.0,33.0,48.0,20.0,12.0,3.0,9.0,3.0,7.0,21.0,4.0,25.0,4.0,11.0,3.0,7.0,54.0,1.0,7.0,3.0,12.0,15.0,8.0,23.0,4.0,10.0,6.0,4.0,5.0,1.0,5.0,10.0,2.0,2.0,15.0,4.0,6.0,15.0,3.0,45.0,8.0,12.0,1.0,5.0,2.0,1.0,1.0,2.0,33.0,131.0,5.0,0.7058823529411765,0.7058823529411765,0.8,0.4166666666666667,0.5,0.4,0.4166666666666667,0.40963855421686746,0.75,0.3333333333333333,0.4368421052631579,0.75,0.38461538461538464,0.4911504424778761,0.7272727272727273,0.45454545454545453,0.12631578947368421,0.08433734939759036,0.14285714285714285,0.14285714285714285,0.06451612903225806,26.122448979591834,0.3333333333333333,0.06779661016949153,0.04216867469879518,0.1,0.03571428571428571,0.07246376811594203,0.041237113402061855,0.06666666666666667,0.03636363636363636,0.037037037037037035,0.04,0.06976744186046512,0.09615384615384616,0.04878048780487805,0.10714285714285714,0.0851063829787234,0.14736842105263157,0.7142857142857143,0.8333333333333334,0.8,0.07368421052631578,0.2857142857142857,0.3333333333333333,0.5,0.6526315789473685,0.3548387096774194,0.3793103448275862,0.6818181818181818,0.031578947368421054,0.6666666666666666,0.6666666666666666,0.5,0.09473684210526316,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,0.1,0.1,1.0,1.0,0.11538461538461539,0.6666666666666666,0.038461538461538464,1.0,0.15384615384615385,0.25,0.2736842105263158,0.3333333333333333,0.43381157894736844,0.4447214285714286,0.42763461538461545,0.12037037037037036,0.12631578947368421,0.07692307692307693,0.1452991452991453,0.28205128205128205,14.76385542168675,24.950000000000003,0.3089622641509434,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,7957.0,133.0,53.0,228.0,226.0,63.0,80.0,32.0,454.0,2.0,6.0,,1.0,1.0,2.0,1.0,5.0,4.0,14.0,,,,,,,,,,,,7.0,25.0,,,10.0,24.0,193.0,,2.0,,,2.0,2.0,2.0,9.0,,,2.0,6.0,12.0,2.0,,,,,1.0,10.0,2.0,12.0,2.0,2.0,5.0,3.0,26.0,3.0,8.0,4.0,21.0,27.0,11.0,38.0,3.0,4.0,2.0,2.0,5.0,,4.0,2.0,1.0,,7.0,2.0,6.0,11.0,1.0,12.0,,6.0,,,2.0,2.0,,2.0,6.0,63.0,1.0,0.8571428571428571,0.8571428571428571,,,,,,0.28,,0.2222222222222222,0.28,,0.2222222222222222,0.3870967741935484,0.3333333333333333,0.2727272727272727,,0.04,0.16666666666666666,,,14.12639405204461,0.7142857142857143,0.19811320754716982,0.09411764705882353,0.4,0.21428571428571427,0.21551724137931033,0.1111111111111111,0.045454545454545456,0.14285714285714285,0.08571428571428572,0.21428571428571427,0.11538461538461539,0.16666666666666666,0.26,0.3333333333333333,0.1875,0.24,0.3333333333333333,0.4,0.5,0.2,0.2,0.2,1.0,0.56,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.5,,,,,,,0.2222222222222222,0.5,,,,,0.24,,0.40541199999999994,0.47015,0.3910222222222222,0.1935483870967742,0.1935483870967742,,0.08333333333333333,0.25,11.536000000000001,,0.27631578947368424,2.0,1.0,2.0,2.0,0.2222222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,16104.0,268.0,92.0,492.0,487.0,170.0,179.0,79.0,979.0,14.0,30.0,1.0,3.0,3.0,10.0,4.0,18.0,8.0,20.0,1.0,1.0,,,,6.0,17.0,1.0,4.0,1.0,4.0,26.0,68.0,7.0,18.0,29.0,102.0,429.0,2.0,6.0,1.0,4.0,7.0,14.0,6.0,23.0,1.0,4.0,17.0,32.0,18.0,34.0,15.0,6.0,16.0,6.0,8.0,48.0,5.0,53.0,5.0,23.0,9.0,16.0,111.0,4.0,8.0,8.0,24.0,34.0,12.0,46.0,2.0,15.0,8.0,7.0,13.0,4.0,9.0,8.0,,,21.0,5.0,6.0,24.0,3.0,41.0,1.0,15.0,,6.0,1.0,1.0,,1.0,32.0,170.0,3.0,0.34615384615384615,0.36,0.7142857142857143,0.3888888888888889,0.25,0.25,0.4117647058823529,0.38235294117647056,0.3333333333333333,0.2608695652173913,0.42441860465116277,0.35,0.2777777777777778,0.48095238095238096,0.5,0.42105263157894735,0.20930232558139536,0.11764705882352941,0.16666666666666666,0.1111111111111111,0.05,21.501706484641637,0.6190476190476191,0.1111111111111111,0.039603960396039604,0.21621621621621623,0.12121212121212122,0.12648221343873517,0.05106382978723404,0.08695652173913043,0.037037037037037035,0.013333333333333334,0.13793103448275862,0.08064516129032258,0.1,0.14285714285714285,0.21212121212121213,0.04878048780487805,0.3488372093023256,0.4666666666666667,0.56,0.42857142857142855,0.20930232558139536,0.2222222222222222,0.25,0.5,0.23255813953488372,0.4,0.42105263157894735,0.125,0.011627906976744186,1.0,1.0,1.0,0.19767441860465115,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.3,0.3333333333333333,,,0.4,0.25,1.0,0.37037037037037035,0.3,,,0.14814814814814814,0.25,0.5581395348837209,0.375,0.4646205882352941,0.43611000000000005,0.423376923076923,0.15151515151515152,0.18518518518518517,,0.13725490196078433,0.3137254901960784,7.911764705882353,27.08888888888889,0.34552845528455284,2.0,4.0,3.0,1.0,0.07692307692307693,0.25,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,
1906,1610612766,Tim James,Tim James,1906,CHH,1988.0,33.0,-17.0,64.0,65.0,26.0,32.0,11.0,129.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,6.0,,3.0,,,,,,,,,,,,2.0,14.0,,,4.0,8.0,75.0,1.0,3.0,,,2.0,4.0,1.0,9.0,,,2.0,4.0,2.0,2.0,,,,,,3.0,,3.0,,1.0,,2.0,6.0,,7.0,1.0,2.0,3.0,7.0,10.0,1.0,,,,1.0,,1.0,,,,1.0,,3.0,5.0,,6.0,,3.0,,,,,,,4.0,26.0,1.0,0.5,1.0,,,,,,0.14285714285714285,0.3333333333333333,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.1111111111111111,0.23529411764705882,0.4,0.18181818181818182,,,,,,23.076923076923077,1.0,0.08695652173913043,0.22580645161290322,0.2,,0.10714285714285714,0.21875,0.3333333333333333,0.26666666666666666,0.1,,,,0.14285714285714285,0.2,0.08333333333333333,0.35714285714285715,0.2,0.2,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.21428571428571427,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.4444444444444444,0.25,,,,,0.35714285714285715,,0.4358785714285714,0.5557333333333333,0.4555777777777778,0.17647058823529413,0.17647058823529413,,0.5,0.5,8.257142857142856,,0.40625,,,,,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,28049.0,467.0,29.0,861.0,853.0,288.0,289.0,126.0,1714.0,31.0,48.0,12.0,15.0,11.0,16.0,18.0,48.0,17.0,39.0,,,,,,,1.0,,1.0,,,66.0,135.0,,1.0,31.0,163.0,812.0,17.0,29.0,,1.0,10.0,44.0,19.0,41.0,,,4.0,42.0,86.0,46.0,,,1.0,,7.0,22.0,2.0,24.0,1.0,9.0,5.0,8.0,50.0,4.0,23.0,4.0,52.0,63.0,29.0,92.0,5.0,9.0,4.0,5.0,12.0,3.0,7.0,15.0,1.0,4.0,27.0,7.0,24.0,60.0,6.0,41.0,,22.0,,,4.0,1.0,,5.0,42.0,288.0,8.0,0.6515151515151515,0.7543859649122807,,,,,,0.4888888888888889,0.5862068965517241,0.4634146341463415,0.4852941176470588,0.5666666666666667,0.4634146341463415,0.5258064516129032,0.6111111111111112,0.4883720930232558,0.007352941176470588,0.05185185185185185,0.020833333333333332,0.08333333333333333,0.05128205128205128,18.109452736318406,0.4444444444444444,0.13866666666666666,0.06647398843930635,0.06896551724137931,0.07692307692307693,0.12933025404157045,0.0678391959798995,0.03896103896103896,0.0916030534351145,0.057971014492753624,0.09090909090909091,0.17,0.11965811965811966,0.13291139240506328,0.058823529411764705,0.07936507936507936,0.35294117647058826,0.6458333333333334,0.6595744680851063,0.5161290322580645,0.35294117647058826,0.375,0.4090909090909091,0.6111111111111112,0.2867647058823529,0.4358974358974359,0.4594594594594595,0.9411764705882353,,,,,0.007352941176470588,,,,0.5,0.8,0.25,,0.03333333333333333,,,0.3902439024390244,0.6875,,,,,0.3602941176470588,,0.447745955882353,0.46657799999999994,0.4484585365853658,0.14193548387096774,0.14285714285714285,,0.26993865030674846,0.25766871165644173,7.993333333333336,32.5,0.3344947735191638,7.0,5.0,5.0,2.0,0.1794871794871795,0.14285714285714285,0.4,18.0,,3.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.05128205128205128,,,,,,,True,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,9542.0,159.0,23.0,295.0,290.0,149.0,140.0,47.0,585.0,17.0,25.0,8.0,11.0,9.0,11.0,3.0,13.0,3.0,7.0,,,,,,,1.0,,1.0,,1.0,23.0,45.0,,1.0,9.0,55.0,272.0,8.0,12.0,,1.0,3.0,19.0,12.0,23.0,,1.0,8.0,32.0,28.0,18.0,,,1.0,,4.0,3.0,2.0,5.0,2.0,2.0,1.0,,12.0,4.0,11.0,4.0,21.0,30.0,17.0,47.0,,2.0,2.0,,3.0,,,8.0,1.0,4.0,11.0,5.0,10.0,23.0,3.0,17.0,,6.0,,4.0,11.0,8.0,,11.0,32.0,149.0,2.0,0.6086956521739131,0.875,,,,,,0.5111111111111111,0.6666666666666666,0.5217391304347826,0.5,0.6153846153846154,0.5,0.5188679245283019,0.6333333333333333,0.5161290322580645,0.021739130434782608,0.08888888888888889,0.04,0.23076923076923078,,18.33810888252149,0.2727272727272727,0.16279069767441862,0.09482758620689655,0.16666666666666666,0.2222222222222222,0.16339869281045752,0.11194029850746269,0.10344827586206896,0.09302325581395349,0.09090909090909091,0.2,0.16279069767441862,0.1935483870967742,0.14545454545454545,0.09523809523809523,,0.5434782608695652,0.68,0.7083333333333334,0.47058823529411764,0.2826086956521739,0.23076923076923078,0.3,1.0,0.15217391304347827,0.42857142857142855,0.42857142857142855,1.0,,,,,0.021739130434782608,,,,0.8461538461538461,0.7272727272727273,0.125,,0.07692307692307693,,,0.4583333333333333,0.8181818181818182,,,0.041666666666666664,,0.5652173913043478,,0.45372717391304357,0.5007681818181818,0.4394354166666667,0.12244897959183673,0.125,,0.34545454545454546,0.5818181818181818,5.235555555555555,27.2,0.5050847457627119,5.0,3.0,2.0,8.0,0.29411764705882354,0.6666666666666666,0.7272727272727273,14.0,,3.0,,,,2.0,2.0,,,3.0,0.15384615384615385,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,7092.0,118.0,28.0,232.0,223.0,103.0,111.0,39.0,455.0,9.0,11.0,2.0,2.0,4.0,5.0,3.0,7.0,8.0,23.0,,2.0,,,1.0,3.0,13.0,,,1.0,6.0,20.0,41.0,3.0,15.0,13.0,62.0,201.0,3.0,5.0,,,2.0,8.0,5.0,14.0,1.0,7.0,9.0,22.0,16.0,24.0,6.0,3.0,12.0,3.0,1.0,9.0,3.0,12.0,2.0,4.0,,5.0,27.0,1.0,4.0,2.0,19.0,25.0,5.0,30.0,1.0,2.0,1.0,1.0,4.0,,1.0,2.0,1.0,,6.0,4.0,5.0,11.0,1.0,16.0,,6.0,,3.0,,,,,22.0,103.0,1.0,0.4,0.4444444444444444,0.6666666666666666,0.2,,0.14285714285714285,0.21428571428571427,0.4878048780487805,0.6,0.35714285714285715,0.4375,0.6,0.30952380952380953,0.49206349206349204,0.6666666666666666,0.4230769230769231,0.26785714285714285,0.024390243902439025,0.09090909090909091,,,25.274725274725274,0.6666666666666666,0.19,0.042105263157894736,0.1,0.058823529411764705,0.175,0.044642857142857144,0.08,,0.043478260869565216,,0.06060606060606061,0.14814814814814814,0.325,0.0625,0.03225806451612903,0.19642857142857142,0.8181818181818182,0.9,0.4444444444444444,0.125,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4107142857142857,0.34782608695652173,0.34782608695652173,0.25,0.03571428571428571,,,,0.23214285714285715,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4,1.0,,,,,,0.23809523809523808,0.8,0.047619047619047616,,0.2857142857142857,0.16666666666666666,0.4642857142857143,0.25,0.4531954545454546,0.44252,0.44482999999999995,0.1,0.13333333333333333,,0.12903225806451613,0.3548387096774194,11.963414634146343,29.060000000000002,0.44396551724137934,4.0,3.0,,,0.5714285714285714,0.25,,4.0,1.0,2.0,,,1.0,,,,,,,,,,0.3333333333333333,1.0,,True,,,,,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,15283.0,255.0,-4.0,463.0,463.0,142.0,131.0,59.0,926.0,8.0,13.0,3.0,4.0,1.0,2.0,2.0,10.0,8.0,16.0,,2.0,,,1.0,8.0,15.0,,1.0,4.0,6.0,18.0,39.0,8.0,17.0,21.0,81.0,447.0,4.0,7.0,,1.0,,8.0,1.0,5.0,4.0,7.0,11.0,25.0,24.0,12.0,24.0,,15.0,8.0,3.0,29.0,,29.0,,13.0,8.0,8.0,58.0,,6.0,4.0,22.0,26.0,6.0,32.0,,12.0,9.0,3.0,4.0,,,2.0,1.0,,6.0,1.0,8.0,17.0,1.0,25.0,2.0,7.0,1.0,3.0,2.0,,1.0,2.0,25.0,142.0,1.0,0.6666666666666666,0.7058823529411765,1.0,0.47058823529411764,,0.5714285714285714,0.47058823529411764,0.46153846153846156,0.5714285714285714,0.2,0.5357142857142857,0.5,0.5833333333333334,0.5895522388059702,0.5,0.6578947368421053,0.30357142857142855,0.07692307692307693,0.07692307692307693,0.1,0.0625,13.773584905660378,0.6666666666666666,0.10784313725490197,0.03278688524590164,0.13793103448275862,,0.11158798283261803,0.028708133971291867,,0.06756756756756757,0.015384615384615385,,0.044444444444444446,0.10144927536231885,0.14444444444444443,0.16666666666666666,,0.23214285714285715,0.6153846153846154,0.6666666666666666,0.5,0.17857142857142858,0.2,0.2222222222222222,0.5,0.2857142857142857,0.5,0.5333333333333333,0.875,0.03571428571428571,,,,0.26785714285714285,0.5333333333333333,0.5714285714285714,1.0,0.5,0.75,,,0.125,,,0.16666666666666666,0.5,0.08333333333333333,,0.5,0.6666666666666666,0.5357142857142857,0.5333333333333333,0.4733535714285714,0.5236375000000001,0.5119500000000001,0.125,0.15217391304347827,0.05555555555555555,0.09876543209876543,0.30864197530864196,10.31794871794872,25.605882352941176,0.30669546436285094,,4.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,1.0,,1.0,0.058823529411764705,0.06666666666666667,,,,True,,,,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,6614.0,110.0,-34.0,208.0,212.0,61.0,84.0,33.0,420.0,4.0,8.0,1.0,3.0,1.0,1.0,,1.0,,6.0,,,,,,,,,,,,4.0,15.0,,,4.0,12.0,230.0,1.0,3.0,,,,2.0,1.0,3.0,,,2.0,4.0,6.0,2.0,,,,,1.0,6.0,,6.0,,1.0,3.0,2.0,12.0,,5.0,,8.0,12.0,6.0,18.0,,4.0,1.0,3.0,4.0,1.0,1.0,2.0,,,6.0,4.0,10.0,15.0,,4.0,,1.0,,1.0,2.0,1.0,,2.0,4.0,61.0,2.0,0.75,1.0,,,,,,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.5,,0.06666666666666667,,1.0,,9.583333333333334,0.6666666666666666,0.1,0.060240963855421686,,,0.08888888888888889,0.05319148936170213,0.05555555555555555,0.034482758620689655,0.08333333333333333,,0.037037037037037035,0.14814814814814814,0.11538461538461539,,,0.5333333333333333,0.5,0.5,0.75,0.06666666666666667,,,,0.4,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,,,0.5333333333333333,,0.4777466666666667,0.6204666666666667,0.4300333333333333,0.0625,0.0625,,0.16666666666666666,0.3333333333333333,7.780000000000001,,0.2932692307692308,4.0,3.0,3.0,2.0,0.2857142857142857,,1.0,2.0,,,1.0,,,1.0,1.0,,,1.0,0.1,,,,,,1.0,True,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,11951.0,199.0,43.0,357.0,352.0,72.0,57.0,47.0,709.0,15.0,18.0,1.0,1.0,4.0,4.0,14.0,45.0,1.0,7.0,,,,,,,1.0,,,,1.0,30.0,70.0,,1.0,31.0,91.0,314.0,1.0,7.0,,,2.0,4.0,7.0,13.0,,1.0,4.0,18.0,46.0,14.0,,,,,10.0,7.0,5.0,12.0,5.0,2.0,1.0,4.0,29.0,1.0,8.0,3.0,32.0,39.0,9.0,48.0,1.0,5.0,1.0,4.0,7.0,1.0,2.0,13.0,,3.0,20.0,4.0,11.0,32.0,9.0,43.0,,20.0,,3.0,16.0,4.0,1.0,16.0,18.0,72.0,,0.7666666666666667,0.7931034482758621,,,,,,0.42857142857142855,0.14285714285714285,0.5384615384615384,0.4225352112676056,0.14285714285714285,0.5,0.5,0.25,0.5294117647058824,0.014084507042253521,0.14285714285714285,0.1111111111111111,0.17777777777777778,,26.811594202898554,0.35,0.1893491124260355,0.055944055944055944,0.14285714285714285,0.045454545454545456,0.18421052631578946,0.05454545454545454,0.04,0.046153846153846156,0.07547169811320754,0.05,0.08571428571428572,0.21666666666666667,0.21621621621621623,0.15,0.03333333333333333,0.2535211267605634,0.8333333333333334,0.9375,0.8,0.6338028169014085,0.3111111111111111,0.3783783783783784,0.7142857142857143,0.09859154929577464,0.14285714285714285,0.14285714285714285,1.0,,,,,0.014084507042253521,,,,0.14285714285714285,1.0,,,,,,0.2857142857142857,1.0,,,0.07142857142857142,,0.2676056338028169,,0.42141285714285714,0.3887,0.431,0.22727272727272727,0.22988505747126436,,0.04395604395604396,0.1978021978021978,7.292857142857142,55.1,0.20168067226890757,4.0,5.0,6.0,10.0,0.3076923076923077,,0.625,2.0,1.0,3.0,3.0,,,,2.0,,,11.0,,,,,,,,True,,,,,,
