EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,LostBallTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BlockedAtRim,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Assists,on,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Technical Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,HeaveMakes
2143,1610612755,Pepe Sanchez,Pepe Sanchez,2143,PHI,239.0,4.0,-1.0,8,9,3.0,7.0,,17,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,10.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,12.5,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.676,0.676,,,1.0,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1610612755,Vernon Maxwell,Vernon Maxwell,137,PHI,22444.0,374.0,-15.0,721,722,218.0,150.0,80.0,1443,8.0,17.0,,2.0,17.0,11.0,27.0,21.0,61.0,15.0,120.0,715.0,2.0,7.0,7.0,35.0,16.0,26.0,29.0,13.0,10.0,61.0,7.0,27.0,34.0,37.0,12.0,8.0,4.0,33.0,,22.0,,8.0,3.0,35.0,218.0,2.0,0.3442622950819672,0.2857142857142857,0.42,0.56,0.4411764705882353,0.603448275862069,18.849449204406366,0.08766233766233766,0.10606060606060606,0.09090909090909091,0.05128205128205128,0.1206896551724138,0.08333333333333333,0.136,0.47058823529411764,0.5333333333333333,0.136,0.216,0.4074074074074074,0.4074074074074074,0.08,,0.648,0.49593720000000013,0.49528,0.06015037593984962,0.11594202898550725,0.2916666666666667,10.611475409836062,0.30235783633841884,3.0,5.0,49.0,64.0,4.0,6.0,11.0,2.0,49.0,2.0,3.0,8.0,2.0,18.0,7.0,10.0,0.6666666666666666,0.5,0.5,0.512,0.007874015748031496,0.009174311926605505,0.014285714285714285,0.392,0.45454545454545453,0.6,0.53845,0.09166666666666666,25.235937500000002,18.0,15.0,21.0,18.0,26.0,63.0,,18.0,6.0,,10.0,3.0,0.6190476190476191,0.65,1.0,0.328125,0.328125,0.09836065573770492,0.11764705882352941,0.5555555555555556,,0.1111111111111111,0.7272727272727273,0.3673469387755102,0.3673469387755102,1.0,0.6,0.3673469387755102,3.0,,,,0.23529411764705882,,0.00847457627118644,0.09333333333333334,0.5,0.3333333333333333,3.0,15.0,7.0,0.12,0.2,0.2,1.0,3.0,3.0,3.0,,2.0,0.11764705882352941,0.15384615384615385,0.5,,False,2.0,3.0,1.0,3.0,8.0,1.0,5.0,8.0,1.0,1.0,2.0,1.0,0.2,0.4444444444444444,0.0136986301369863,0.05263157894736842,0.013157894736842105,0.18181818181818182,0.2727272727272727,0.3333333333333333,1.0,0.12,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612755,Nazr Mohammed,Nazr Mohammed,1737,PHI,11892.0,198.0,17.0,392,399,158.0,152.0,53.0,791,26.0,40.0,13.0,20.0,38.0,4.0,10.0,41.0,88.0,14.0,96.0,395.0,21.0,43.0,8.0,50.0,26.0,2.0,2.0,2.0,,4.0,9.0,22.0,37.0,55.0,6.0,3.0,3.0,40.0,3.0,28.0,4.0,14.0,2.0,50.0,158.0,3.0,0.4659090909090909,0.4883720930232558,0.4659090909090909,0.4883720930232558,0.48,0.5208333333333334,24.008810572687224,0.14473684210526316,0.2571428571428571,0.1657754010695187,0.125,0.12903225806451613,0.2,0.45454545454545453,0.65,0.7222222222222222,0.4318181818181818,0.11363636363636363,0.4,0.4,0.46511627906976744,0.65,0.45454545454545453,0.47461590909090906,0.4916325581395349,0.14285714285714285,0.14285714285714285,0.5208333333333334,5.857954545454547,0.4030612244897959,10.0,14.0,,,10.0,19.0,24.0,16.0,,12.0,18.0,7.0,1.0,9.0,4.0,24.0,0.5263157894736842,0.5263157894736842,0.5714285714285714,,0.08163265306122448,0.10588235294117647,0.047619047619047616,,0.7368421052631579,0.7142857142857143,0.5207499999999999,0.25,,,,,,56.0,,,,8.0,6.0,2.0,,0.6829268292682927,0.8484848484848485,,,,0.09090909090909091,0.1,0.2222222222222222,0.4,0.26666666666666666,0.75,,,,,,3.0,7.0,5.0,7.0,0.10526315789473684,0.15384615384615385,0.06060606060606061,0.23076923076923078,0.6153846153846154,0.1,,,2.0,,,,,,,,2.0,11.0,0.2894736842105263,0.3235294117647059,0.8181818181818182,,False,,,,,,,,,6.0,1.0,2.0,,,,0.2608695652173913,,0.02631578947368421,,,,,,,4.0,1.0,4.0,0.2857142857142857,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,49993.0,833.0,-33.0,1576,1585,597.0,512.0,272.0,3161,53.0,78.0,20.0,28.0,32.0,38.0,96.0,96.0,206.0,34.0,283.0,1590.0,34.0,66.0,10.0,87.0,44.0,24.0,29.0,10.0,8.0,63.0,16.0,80.0,119.0,182.0,29.0,18.0,11.0,66.0,2.0,47.0,4.0,21.0,4.0,87.0,597.0,6.0,0.46601941747572817,0.5151515151515151,0.4751908396946565,0.4476744186046512,0.5,0.46774193548387094,16.771819137749738,0.13333333333333333,0.10526315789473684,0.1276595744680851,0.125,0.13852813852813853,0.17857142857142858,0.29770992366412213,0.6794871794871795,0.7464788732394366,0.12213740458015267,0.366412213740458,0.3958333333333333,0.4,0.32558139534883723,0.7142857142857143,0.5114503816793893,0.47360938697318,0.4679953488372094,0.07885304659498207,0.09417040358744394,0.30742049469964666,9.844174757281555,0.37880710659898476,19.0,34.0,40.0,56.0,26.0,53.0,69.0,34.0,39.0,50.0,63.0,22.0,3.0,36.0,12.0,33.0,0.49056603773584906,0.49193548387096775,0.5227272727272727,0.21374045801526717,0.07267441860465117,0.07721518987341772,0.08403361344537816,0.15267175572519084,0.5483870967741935,0.5588235294117647,0.5040136363636364,0.24381625441696114,26.60535714285714,10.0,16.0,19.0,20.0,148.0,54.0,1.0,10.0,16.0,23.0,14.0,7.0,0.7708333333333334,0.9367088607594937,0.9473684210526315,0.3392857142857143,0.34545454545454546,0.07766990291262135,0.08974358974358974,0.3888888888888889,0.4339622641509434,0.08870967741935484,0.9210526315789473,0.25,0.2564102564102564,0.9,0.18604651162790697,0.2564102564102564,2.0,15.0,8.0,15.0,0.25,0.08,0.06,0.1415929203539823,0.660377358490566,0.10526315789473684,9.0,16.0,7.0,0.061068702290076333,0.5625,0.5625,1.0,5.0,5.0,6.0,5.0,5.0,0.15625,0.20833333333333334,0.8,,False,3.0,4.0,2.0,6.0,2.0,3.0,9.0,3.0,11.0,7.0,5.0,,0.3333333333333333,0.15,0.10784313725490197,0.1,0.05511811023622047,0.04838709677419355,0.0967741935483871,0.3333333333333333,1.0,0.046511627906976744,0.125,8.0,8.0,10.0,0.10975609756097561,0.6666666666666666,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.017857142857142856,0.010416666666666666,0.025,0.03278688524590164,0.3333333333333333,1.0,0.25,0.017857142857142856,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,34392.0,573.0,-23.0,1114,1131,389.0,364.0,145.0,2245,88.0,116.0,34.0,45.0,56.0,,2.0,102.0,174.0,41.0,245.0,1147.0,39.0,65.0,12.0,90.0,70.0,8.0,9.0,4.0,2.0,19.0,12.0,77.0,97.0,164.0,7.0,5.0,2.0,89.0,10.0,64.0,6.0,31.0,4.0,90.0,389.0,5.0,0.5862068965517241,0.6,0.5862068965517241,0.6,0.603448275862069,0.5921052631578947,17.751937984496124,0.17073170731707318,0.12121212121212122,0.1618181818181818,0.16129032258064516,0.14634146341463414,0.17391304347826086,0.6666666666666666,0.7586206896551724,0.8543689320388349,0.3218390804597701,0.011494252873563218,,,0.6923076923076923,0.7555555555555555,0.6666666666666666,0.5016281609195403,0.5020153846153848,0.15577889447236182,0.15577889447236182,0.3673469387755102,3.0885057471264368,0.3491921005385996,31.0,46.0,,,33.0,63.0,73.0,54.0,,62.0,67.0,16.0,2.0,26.0,9.0,54.0,0.5238095238095238,0.5238095238095238,0.5367647058823529,,0.14027149321266968,0.12720156555772993,0.0945945945945946,,0.7301587301587301,0.6739130434782609,0.5293516666666667,0.2979591836734694,,,,,,134.0,,,,26.0,8.0,10.0,5.0,0.6568627450980392,0.8933333333333333,,,,0.14942528735632185,0.11206896551724138,0.38461538461538464,0.2,0.10526315789473684,,,,,,,6.0,18.0,14.0,18.0,0.21428571428571427,0.28865979381443296,0.10152284263959391,0.22772277227722773,0.6477272727272727,0.06451612903225806,,,5.0,,,,,1.0,1.0,2.0,3.0,14.0,0.25,0.3181818181818182,0.7142857142857143,,False,,,,,,,,,3.0,5.0,,,,,0.043478260869565216,0.1,0.10869565217391304,,,,,,,7.0,2.0,12.0,0.02040816326530612,0.6666666666666666,,,,,2.0,4.0,,,1.0,,,0.5,,0.05128205128205128,,,,,1.0,5.0,,,,,,,,,
2143,1610612755,Pepe Sanchez,Pepe Sanchez,2143,PHI,6600.0,110.0,10.0,230,221,121.0,94.0,29.0,451,2.0,3.0,1.0,1.0,6.0,6.0,10.0,8.0,19.0,2.0,18.0,202.0,4.0,8.0,2.0,10.0,2.0,33.0,35.0,17.0,5.0,72.0,2.0,10.0,12.0,14.0,9.0,3.0,6.0,18.0,,2.0,,,1.0,10.0,121.0,3.0,0.42105263157894735,0.5,0.4,0.4444444444444444,0.42857142857142855,0.5,9.195402298850576,0.11494252873563218,0.08695652173913043,0.10909090909090909,0.11428571428571428,0.05714285714285714,,0.15,0.6666666666666666,0.6666666666666666,0.3,0.5,0.6,0.6,0.1111111111111111,1.0,0.2,0.41933999999999994,0.3902555555555555,,,0.5555555555555556,12.463157894736844,0.5260869565217391,,,1.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,,3.0,2.0,8.0,,,,0.05,0.01282051282051282,0.021052631578947368,,0.05,,,0.3464,,29.2,,1.0,,1.0,14.0,,,,,,2.0,2.0,0.875,0.875,,,,,,0.6666666666666666,,0.09523809523809523,0.8333333333333334,,,,0.1111111111111111,,,1.0,,1.0,,,0.02564102564102564,0.23529411764705882,1.0,,,,,,,,,2.0,2.0,11.0,1.0,,,,,,False,,,,,,,,,1.0,,1.0,,,,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1610612755,Toni Kukoc,Toni Kukoc,389,PHI,58783.0,980.0,189.0,1879,1872,677.0,498.0,228.0,3751,55.0,78.0,18.0,22.0,78.0,37.0,96.0,119.0,252.0,52.0,386.0,1831.0,32.0,69.0,30.0,124.0,132.0,82.0,93.0,48.0,21.0,197.0,19.0,87.0,115.0,162.0,35.0,22.0,13.0,62.0,4.0,88.0,9.0,31.0,16.0,124.0,677.0,11.0,0.4722222222222222,0.463768115942029,0.5060606060606061,0.47959183673469385,0.5203804347826086,0.512396694214876,20.009350163627865,0.11740890688259109,0.1043956043956044,0.11484290357529794,0.13468013468013468,0.11805555555555555,0.0967741935483871,0.23636363636363636,0.7051282051282052,0.7432432432432432,0.23636363636363636,0.2909090909090909,0.3854166666666667,0.40217391304347827,0.22448979591836735,0.8181818181818182,0.4727272727272727,0.4606920245398772,0.46100212765957443,0.08806818181818182,0.11313868613138686,0.32124352331606215,9.460714285714285,0.3602980308674827,12.0,15.0,58.0,78.0,23.0,36.0,63.0,20.0,54.0,35.0,47.0,13.0,1.0,60.0,22.0,23.0,0.6388888888888888,0.6590909090909091,0.6702127659574468,0.23636363636363636,0.054945054945054944,0.052096569250317665,0.06372549019607843,0.17575757575757575,0.3409090909090909,0.8,0.4768912500000001,0.16321243523316062,26.56410256410256,22.0,21.0,32.0,29.0,106.0,87.0,4.0,22.0,20.0,9.0,47.0,30.0,0.44537815126050423,0.48623853211009177,0.90625,0.41025641025641024,0.43243243243243246,0.07936507936507936,0.05128205128205128,0.7833333333333333,0.17647058823529413,0.10596026490066225,0.7027027027027027,0.3793103448275862,0.38596491228070173,0.8636363636363636,0.21428571428571427,0.4074074074074074,4.0,5.0,2.0,6.0,0.15384615384615385,0.04516129032258064,0.0539568345323741,0.08333333333333333,0.34545454545454546,,10.0,20.0,17.0,0.06060606060606061,0.5,0.5,1.0,11.0,7.0,13.0,3.0,27.0,0.34615384615384615,0.4090909090909091,0.2962962962962963,4.0,False,2.0,8.0,3.0,6.0,5.0,4.0,8.0,10.0,6.0,5.0,7.0,,0.5,0.3448275862068966,0.04,0.029411764705882353,0.032467532467532464,0.045454545454545456,0.13636363636363635,0.5,1.0,0.08163265306122448,0.23809523809523808,5.0,1.0,5.0,0.04310344827586207,0.8333333333333334,1.0,5.0,9.0,1.0,6.0,5.0,,,,1.0,0.01282051282051282,0.041666666666666664,0.017241379310344827,0.08333333333333333,0.5,1.0,0.625,,,,3.0,1.0,1.0,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,31864.0,531.0,24.0,1002,1006,350.0,304.0,156.0,2008,46.0,71.0,23.0,30.0,98.0,15.0,52.0,87.0,221.0,37.0,211.0,981.0,37.0,73.0,12.0,86.0,54.0,11.0,13.0,4.0,5.0,28.0,20.0,60.0,87.0,137.0,11.0,5.0,6.0,72.0,8.0,54.0,2.0,21.0,7.0,86.0,350.0,5.0,0.3936651583710407,0.5068493150684932,0.3901345291479821,0.5,0.42369477911646586,0.5119047619047619,22.948073701842546,0.1566579634464752,0.19801980198019803,0.1652892561983471,0.14619883040935672,0.18055555555555555,0.14285714285714285,0.3183856502242152,0.647887323943662,0.7301587301587301,0.43946188340807174,0.23318385650224216,0.28846153846153844,0.3,0.40540540540540543,0.7666666666666667,0.3273542600896861,0.44546390134529146,0.45580067567567556,0.08677685950413223,0.0875,0.4075829383886256,8.278280542986426,0.34930139720558884,17.0,23.0,1.0,2.0,18.0,41.0,41.0,30.0,1.0,46.0,50.0,13.0,2.0,25.0,8.0,31.0,0.43902439024390244,0.43902439024390244,0.4659090909090909,0.008968609865470852,0.10087719298245613,0.09551656920077972,0.0670391061452514,0.004484304932735426,0.5609756097560976,0.7391304347826086,0.48794249999999995,0.1943127962085308,24.0,,1.0,,1.0,120.0,,,,15.0,7.0,12.0,5.0,0.6896551724137931,0.8333333333333334,,,,0.06787330316742081,0.11267605633802817,0.48,0.2413793103448276,0.20689655172413793,0.8,,,,0.013513513513513514,,7.0,8.0,4.0,8.0,0.05102040816326531,0.1686746987951807,0.10309278350515463,0.1323529411764706,0.6304347826086957,0.11764705882352941,,1.0,7.0,0.004484304932735426,,,,2.0,,2.0,3.0,26.0,0.2653061224489796,0.27956989247311825,0.7307692307692307,2.0,False,,,,,,,,,3.0,4.0,1.0,,,,0.05263157894736842,,0.03333333333333333,,,,,,,5.0,1.0,8.0,0.0625,1.0,,,,,1.0,5.0,,,1.0,,,0.038461538461538464,,0.025,,,,,,2.0,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,143412.0,2390.0,332.0,4539,4532,1642.0,1230.0,615.0,9071,131.0,180.0,46.0,60.0,156.0,93.0,208.0,285.0,544.0,145.0,874.0,4431.0,84.0,167.0,72.0,318.0,296.0,332.0,377.0,157.0,92.0,799.0,63.0,206.0,276.0,309.0,106.0,50.0,56.0,178.0,4.0,190.0,20.0,72.0,29.0,318.0,1642.0,29.0,0.5238970588235294,0.5029940119760479,0.5105042016806722,0.4959677419354839,0.5464824120603015,0.5501730103806228,18.97075579187239,0.1180515759312321,0.125,0.11960871498443752,0.10315186246418338,0.12855007473841554,0.08571428571428572,0.25210084033613445,0.7277777777777777,0.8291139240506329,0.2184873949579832,0.2913165266106443,0.44711538461538464,0.4603960396039604,0.24193548387096775,0.7666666666666667,0.49019607843137253,0.4701235543018336,0.47386530612244887,0.09517601043024772,0.12080536912751678,0.36384439359267734,9.645955882352935,0.361753690240141,6.0,11.0,104.0,170.0,26.0,51.0,74.0,6.0,100.0,27.0,33.0,65.0,10.0,203.0,59.0,58.0,0.5098039215686274,0.47297297297297297,0.4805194805194805,0.23809523809523808,0.0157251019219569,0.015541525012141816,0.017035775127768313,0.14565826330532214,0.14864864864864866,0.5454545454545454,0.43364477611940305,0.08466819221967964,25.795294117647057,26.0,45.0,53.0,81.0,274.0,150.0,4.0,26.0,50.0,7.0,138.0,95.0,0.4807017543859649,0.4858156028368794,0.9433962264150944,0.31176470588235294,0.3192771084337349,0.09191176470588236,0.12222222222222222,0.6798029556650246,0.061946902654867256,0.1313364055299539,0.6451612903225806,0.25,0.26262626262626265,0.8846153846153846,0.1814516129032258,0.26,19.0,8.0,4.0,8.0,0.14102564102564102,0.01272264631043257,0.016282225237449117,0.12698412698412698,0.4732824427480916,0.16666666666666666,27.0,66.0,43.0,0.09243697478991597,0.4090909090909091,0.4153846153846154,1.0,45.0,33.0,83.0,1.0,61.0,0.391025641025641,0.4552238805970149,0.2459016393442623,12.0,False,8.0,36.0,4.0,15.0,10.0,6.0,23.0,26.0,5.0,4.0,21.0,,0.2608695652173913,0.32098765432098764,0.014619883040935672,0.011627906976744186,0.012738853503184714,0.10810810810810811,0.20270270270270271,0.26666666666666666,1.0,0.14516129032258066,0.2222222222222222,4.0,5.0,3.0,0.015625,0.375,2.0,16.0,9.0,6.0,1.0,17.0,,1.0,3.0,,0.03529411764705882,0.028846153846153848,0.04807692307692308,0.005714285714285714,0.25,1.0,0.4444444444444444,0.005847953216374269,,,4.0,,,0.015151515151515152,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,104383.0,1740.0,213.0,3321,3307,1028.0,811.0,488.0,6628,63.0,99.0,22.0,34.0,139.0,69.0,177.0,176.0,415.0,120.0,487.0,3177.0,60.0,130.0,72.0,204.0,174.0,318.0,368.0,149.0,103.0,786.0,29.0,108.0,139.0,166.0,76.0,28.0,48.0,122.0,4.0,152.0,13.0,47.0,32.0,204.0,1028.0,18.0,0.42409638554216866,0.46153846153846156,0.4228110599078341,0.4583333333333333,0.482,0.5519125683060109,16.008209338122114,0.08359133126934984,0.08841463414634146,0.08456790123456791,0.07903780068728522,0.08403361344537816,0.11363636363636363,0.22811059907834103,0.6363636363636364,0.7325581395348837,0.32027649769585254,0.4078341013824885,0.3898305084745763,0.3988439306358382,0.2361111111111111,0.6470588235294118,0.271889400921659,0.43413023255813976,0.4322628571428572,0.10042735042735043,0.10467706013363029,0.4188911704312115,10.890120481927715,0.309545317675399,1.0,2.0,18.0,19.0,9.0,28.0,35.0,2.0,15.0,22.0,27.0,59.0,11.0,124.0,37.0,47.0,0.32142857142857145,0.36363636363636365,0.425,0.04377880184331797,0.015636105188343994,0.016239850093691444,0.011385199240986717,0.041474654377880185,0.06060606060606061,0.5,0.4159870967741935,0.07186858316221766,29.373684210526317,5.0,14.0,5.0,14.0,178.0,12.0,3.0,5.0,29.0,2.0,65.0,50.0,0.5056818181818182,0.5085714285714286,0.8,0.2631578947368421,0.3125,0.06987951807228916,0.13131313131313133,0.5241935483870968,0.022988505747126436,0.08450704225352113,0.6376811594202898,0.2777777777777778,0.3125,0.8,0.09722222222222222,0.3333333333333333,6.0,6.0,1.0,7.0,0.08633093525179857,0.014388489208633094,0.019933554817275746,0.09401709401709402,0.4126984126984127,1.0,,1.0,15.0,0.002304147465437788,,,,50.0,34.0,66.0,2.0,44.0,0.31654676258992803,0.3464566929133858,0.4318181818181818,16.0,False,1.0,,2.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,32.0,,0.4,0.2857142857142857,0.020618556701030927,0.044444444444444446,0.009345794392523364,0.030303030303030304,0.12121212121212122,0.5,1.0,,0.2857142857142857,11.0,7.0,4.0,0.013422818791946308,0.5714285714285714,,,3.0,2.0,1.0,4.0,,,3.0,,0.10526315789473684,0.022598870056497175,0.1111111111111111,0.009009009009009009,,,,,,,5.0,1.0,1.0,,1.0,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,178561.0,2976.0,371.0,5743,5705,1928.0,1413.0,776.0,11448,292.0,455.0,98.0,156.0,451.0,238.0,601.0,664.0,1507.0,585.0,2207.0,5612.0,223.0,501.0,269.0,820.0,836.0,279.0,325.0,136.0,81.0,696.0,63.0,157.0,223.0,273.0,178.0,110.0,68.0,147.0,,719.0,45.0,269.0,85.0,820.0,1928.0,16.0,0.44061048440610484,0.44510978043912175,0.4473248758963045,0.4538714991762768,0.5115239887111948,0.5355731225296443,35.42197571578474,0.06852902662592754,0.10787671232876712,0.07652173913043478,0.05496828752642706,0.08604651162790698,0.15,0.25096525096525096,0.6417582417582418,0.7036144578313253,0.24875896304467732,0.33149476006618867,0.39600665557404324,0.40545144804088584,0.257001647446458,0.6282051282051282,0.419746276889134,0.463289171270718,0.4495162251655628,0.13424791768740812,0.15540150202195263,0.37154508382419577,9.975978765759782,0.33571304196413027,23.0,33.0,270.0,306.0,51.0,118.0,179.0,16.0,267.0,44.0,50.0,103.0,10.0,237.0,67.0,46.0,0.4322033898305085,0.46308724832214765,0.5116279069767442,0.16878102592388305,0.019417475728155338,0.017589820359281437,0.01375,0.14892443463872035,0.2214765100671141,0.696969696969697,0.4374962121212119,0.08110557317625736,25.99640522875817,85.0,93.0,98.0,106.0,492.0,231.0,3.0,85.0,95.0,3.0,134.0,76.0,0.3704819277108434,0.375,0.7857142857142857,0.3202614379084967,0.3234323432343234,0.0630391506303915,0.08791208791208792,0.5654008438818565,0.02097902097902098,0.10119047619047619,0.4369747899159664,0.3148148148148148,0.3159851301115242,0.7647058823529411,0.15321252059308071,0.31835205992509363,25.0,14.0,8.0,20.0,0.09090909090909091,0.01875,0.02434077079107505,0.06391752577319587,0.3835616438356164,0.17391304347826086,13.0,36.0,58.0,0.019856591285162713,0.3611111111111111,0.3611111111111111,0.9230769230769231,46.0,24.0,62.0,2.0,134.0,0.29711751662971175,0.32682926829268294,0.22388059701492538,22.0,False,6.0,13.0,8.0,25.0,30.0,12.0,31.0,35.0,3.0,16.0,28.0,,0.3870967741935484,0.330188679245283,0.007389162561576354,0.010638297872340425,0.01689545934530095,0.040268456375838924,0.16778523489932887,0.32,0.875,0.0214168039538715,0.3225806451612903,41.0,16.0,15.0,0.00641025641025641,0.75,4.0,5.0,63.0,1.0,3.0,16.0,1.0,5.0,4.0,,0.0032679738562091504,0.02329450915141431,0.003703703703703704,0.014018691588785047,0.6666666666666666,0.75,0.38461538461538464,0.016129032258064516,,,42.0,6.0,5.0,,1.0,1.0,1.0,1.0,
