EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted3s,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3
1434,1610612741,Dragan Tarlac,Dragan Tarlac,1434,CHI,35941.0,599,-197,1119,1125,293,378,134,2244,12.0,25.0,5.0,13.0,4.0,5.0,21.0,53.0,6.0,21.0,39.0,99,25.0,103.0,1228,7.0,19.0,11.0,25.0,13.0,24,17.0,43.0,62.0,16.0,6.0,7.0,28.0,3.0,31.0,2.0,1.0,18.0,5.0,5.0,65.0,4.0,31.0,2.0,18.0,60.0,7.0,85.0,37.0,122,1.0,7.0,4.0,3.0,20.0,4.0,16.0,18.0,1.0,4.0,4.0,38.0,7.0,14.0,48.0,95.0,10.0,4.0,33.0,1.0,11.0,6.0,19.0,12.0,7.0,19.0,9.0,3.0,4.0,1.0,43.0,293,8.0,0.7948717948717948,0.8611111111111112,0.3939393939393939,0.3684210526315789,0.5416666666666666,0.3939393939393939,0.3684210526315789,0.5416666666666666,0.44782608695652176,0.5,0.6323529411764706,0.0707070707070707,0.12,0.07547169811320754,12.018853102906519,0.5263157894736842,0.1346153846153846,0.07407407407407407,0.1507537688442211,0.06540084388185655,0.21428571428571427,0.057971014492753624,0.16182572614107885,0.06445672191528545,0.07017543859649122,0.043478260869565216,0.08040201005025126,0.05454545454545454,0.07142857142857142,0.13392857142857142,0.1981981981981982,0.13142857142857142,0.16666666666666666,0.3888888888888889,0.018867924528301886,0.47368421052631576,0.25252525252525254,0.48,0.5454545454545454,0.6666666666666666,0.5353535353535354,0.39622641509433965,0.42857142857142855,0.8095238095238095,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.6842105263157895,0.38461538461538464,0.4,0.20833333333333334,0.8,0.25252525252525254,0.4276525252525253,0.48526470588235293,0.4072416666666667,0.10091743119266056,0.10091743119266056,0.24271844660194175,0.4174757281553398,8.140404040404043,0.26184092940125114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,27188.0,453,-137,840,843,207,268,103,1683,32.0,49.0,1.0,3.0,8.0,10.0,10.0,27.0,44.0,114.0,86.0,190,28.0,209.0,927,5.0,17.0,6.0,16.0,17.0,43,5.0,39.0,98.0,74.0,,7.0,30.0,8.0,38.0,8.0,,9.0,10.0,11.0,84.0,3.0,11.0,,3.0,22.0,2.0,27.0,14.0,41,5.0,16.0,12.0,4.0,12.0,,7.0,8.0,4.0,5.0,,20.0,1.0,7.0,13.0,27.0,1.0,4.0,34.0,2.0,14.0,2.0,3.0,1.0,1.0,3.0,2.0,,,,39.0,207,4.0,0.5697674418604651,0.5697674418604651,0.45263157894736844,0.29411764705882354,0.3953488372093023,0.4525,0.29411764705882354,0.3469387755102041,0.48130841121495327,0.3684210526315789,0.375,0.03684210526315789,0.08163265306122448,0.07407407407407407,24.45141065830721,0.6,0.058823529411764705,,0.07236842105263158,0.031609195402298854,0.05,0.05555555555555555,0.06868131868131869,0.03482587064676617,0.03571428571428571,0.02608695652173913,0.03355704697986577,0.047619047619047616,0.08333333333333333,0.034482758620689655,0.046511627906976744,0.11450381679389313,0.0625,,0.050505050505050504,0.6666666666666666,0.245,0.6530612244897959,0.7111111111111111,0.65625,0.135,0.37037037037037035,0.4,0.3,0.57,0.38596491228070173,0.3893805309734513,0.5681818181818182,0.17647058823529413,0.3333333333333333,1.0,0.20408163265306123,0.8,0.295,0.45452398989898984,0.42684,0.44649270833333343,0.0660377358490566,0.06930693069306931,0.07655502392344497,0.18660287081339713,12.155263157894737,0.24642857142857144,1.0,1.0,3.0,9.0,5.0,3.0,10.0,6.0,9.0,2.0,7.0,3.0,4.0,1.0,1.0,0.3,0.375,0.05,0.008771929824561403,0.005,0.045,0.3333333333333333,0.3333333333333333,1.0,0.02040816326530612,0.10204081632653061,0.42857142857142855,31.009999999999998,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1724,1610612741,Bryce Drew,Bryce Drew,1724,CHI,3160.0,53,-24,105,106,39,34,10,211,,1.0,,,,1.0,,2.0,1.0,6.0,1.0,9,,5.0,122,,,,,,4,,,2.0,,,1.0,13.0,1.0,14.0,1.0,,5.0,3.0,5.0,29.0,,,,,1.0,,1.0,,1,,4.0,3.0,1.0,3.0,,3.0,2.0,,,1.0,5.0,,2.0,4.0,8.0,,,,,,,,,,,,,,,,39,1.0,1.0,1.0,0.1111111111111111,,,0.20833333333333334,,,0.20833333333333334,,,0.1111111111111111,1.0,,14.529914529914532,0.6,,,0.03571428571428571,,,,0.02857142857142857,,,,,,,0.1111111111111111,,,,,,,0.08333333333333333,,,,0.16666666666666666,,,,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,0.25,,0.3333333333333333,0.44121666666666665,,0.38892499999999997,,,,,15.122222222222222,0.37142857142857144,,,1.0,3.0,,1.0,3.0,,,,3.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,,,0.25,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,25.633333333333336,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1736,1610612741,Corey Benjamin,Corey Benjamin,1736,CHI,10128.0,169,-72,312,315,88,107,40,627,10.0,20.0,5.0,7.0,2.0,3.0,3.0,10.0,5.0,21.0,18.0,51,18.0,66.0,346,5.0,11.0,,10.0,5.0,11,4.0,14.0,16.0,20.0,6.0,10.0,9.0,2.0,11.0,2.0,,4.0,2.0,3.0,24.0,2.0,5.0,1.0,3.0,6.0,,9.0,8.0,17,2.0,8.0,5.0,3.0,4.0,3.0,2.0,8.0,,2.0,,12.0,1.0,2.0,14.0,27.0,,4.0,28.0,1.0,10.0,4.0,5.0,3.0,1.0,5.0,3.0,,,,14.0,88,2.0,0.4444444444444444,0.5333333333333333,0.35294117647058826,0.45454545454545453,0.45454545454545453,0.375,0.45454545454545453,0.35714285714285715,0.42857142857142855,0.45454545454545453,0.4117647058823529,0.19607843137254902,0.2,0.5,24.92997198879552,0.3333333333333333,,0.07142857142857142,0.05084745762711865,0.03816793893129771,0.12,0.09523809523809523,0.06293706293706294,0.046052631578947366,0.1,0.023255813953488372,0.017241379310344827,0.06666666666666667,0.16666666666666666,0.03225806451612903,0.0625,0.05454545454545454,0.14285714285714285,,0.06666666666666667,0.6,0.3125,0.5,0.625,0.5,0.15625,0.3,0.6,0.3333333333333333,0.328125,0.23809523809523808,0.25,0.4,0.6363636363636364,0.7142857142857143,0.4,0.21428571428571427,0.6666666666666666,0.515625,0.48086984126984134,0.5167400000000001,0.46316538461538465,0.136986301369863,0.16666666666666666,0.15151515151515152,0.21212121212121213,9.217647058823529,0.28205128205128205,1.0,,4.0,12.0,3.0,4.0,13.0,3.0,12.0,1.0,11.0,4.0,1.0,1.0,1.0,0.3076923076923077,0.3333333333333333,0.203125,0.047619047619047616,0.015625,0.1875,0.3333333333333333,0.3333333333333333,1.0,,0.21428571428571427,0.36363636363636365,26.853846153846156,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1913,1610612741,Michael Ruffin,Michael Ruffin,1913,CHI,2851.0,48,-30,83,85,30,33,10,168,1.0,4.0,,1.0,,1.0,1.0,2.0,,,2.0,6,,4.0,106,1.0,2.0,,2.0,,2,,,4.0,,,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,2.0,,,2.0,1.0,3.0,3.0,6,1.0,1.0,1.0,,,2.0,,7.0,4.0,,,7.0,1.0,2.0,6.0,7.0,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,30,1.0,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.2857142857142857,0.5,,0.16666666666666666,,0.5,14.893617021276597,,0.25,,0.058823529411764705,0.06451612903225806,,0.2,0.05,0.08333333333333333,0.25,,,0.2,,,,0.13333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,0.25,0.25,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,0.5,,,0.5,,0.6666666666666666,0.50455,0.47650000000000003,0.47165,0.14285714285714285,0.14285714285714285,0.5,,2.4,0.3614457831325301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,2086.0,35,-26,59,62,10,16,10,121,1.0,1.0,,,,,1.0,3.0,1.0,1.0,3.0,5,4.0,10.0,81,,1.0,1.0,1.0,1.0,1,1.0,3.0,2.0,4.0,,2.0,3.0,,3.0,,,,,3.0,6.0,1.0,2.0,,1.0,7.0,,8.0,3.0,11,,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,,,2.0,5.0,,1.0,6.0,,2.0,1.0,,,,,,,,,3.0,10,,0.3333333333333333,0.3333333333333333,0.6,,1.0,0.6,,1.0,0.625,0.25,0.75,0.4,,0.6666666666666666,13.698630136986301,0.5,,,0.30434782608695654,0.07692307692307693,0.3333333333333333,0.25,0.3076923076923077,0.1,,0.125,0.08333333333333333,0.3333333333333333,,,0.5714285714285714,0.23076923076923078,0.3333333333333333,,,,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,1.0,,0.2,1.0,1.0,,,,,,,0.2,0.4112,0.3661,0.3899,0.2857142857142857,0.2857142857142857,0.1,0.3,6.319999999999999,0.1694915254237288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,19683.0,328,-132,610,617,115,167,72,1227,22.0,46.0,3.0,5.0,4.0,8.0,6.0,26.0,8.0,23.0,36.0,95,39.0,123.0,703,4.0,9.0,3.0,11.0,7.0,19,13.0,30.0,34.0,38.0,2.0,15.0,24.0,2.0,26.0,2.0,,10.0,5.0,9.0,54.0,1.0,8.0,,,32.0,6.0,38.0,9.0,47,4.0,21.0,11.0,10.0,11.0,,8.0,9.0,2.0,3.0,1.0,20.0,1.0,4.0,11.0,34.0,,4.0,47.0,5.0,21.0,5.0,5.0,4.0,1.0,5.0,1.0,,1.0,,30.0,115,5.0,0.4722222222222222,0.4857142857142857,0.37894736842105264,0.4444444444444444,0.3684210526315789,0.3652173913043478,0.4,0.3269230769230769,0.4522058823529412,0.4583333333333333,0.4411764705882353,0.15789473684210525,0.21739130434782608,0.19230769230769232,22.349570200573066,0.55,0.24,,0.14814814814814814,0.03007518796992481,,0.03225806451612903,0.125,0.030303030303030304,0.06756756756756757,,0.029411764705882353,0.037037037037037035,,0.1,0.20967741935483872,0.14285714285714285,,,0.06896551724137931,0.2,0.4,0.4782608695652174,0.6111111111111112,0.45454545454545453,0.22608695652173913,0.23076923076923078,0.2857142857142857,0.5,0.2,0.34782608695652173,0.34782608695652173,0.5,0.5,0.6,,0.3076923076923077,0.5,0.5739130434782609,0.49390304347826086,0.477105,0.4794442307692307,0.16030534351145037,0.1891891891891892,0.08943089430894309,0.24390243902439024,6.8989473684210525,0.1885245901639344,3.0,,3.0,17.0,7.0,4.0,20.0,7.0,12.0,,17.0,3.0,,,1.0,0.2,0.2,0.17391304347826086,,0.02608695652173913,0.14782608695652175,0.17647058823529413,0.17647058823529413,1.0,,0.2692307692307692,0.17647058823529413,24.944999999999997,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.1,0.14285714285714285,,,,,,,,,,True,,,,,,,,,,,,,
1882,1610612741,Elton Brand,Elton Brand,1882,CHI,18646.0,311,-82,587,582,148,197,74,1169,34.0,41.0,13.0,17.0,5.0,7.0,33.0,75.0,10.0,21.0,77.0,137,48.0,202.0,624,15.0,26.0,7.0,37.0,14.0,29,15.0,43.0,106.0,48.0,20.0,7.0,12.0,6.0,18.0,5.0,1.0,4.0,1.0,7.0,42.0,5.0,28.0,,9.0,37.0,6.0,52.0,33.0,85,3.0,4.0,2.0,2.0,16.0,2.0,7.0,16.0,5.0,9.0,4.0,32.0,5.0,4.0,9.0,29.0,3.0,4.0,61.0,9.0,27.0,8.0,8.0,5.0,2.0,8.0,6.0,2.0,1.0,2.0,43.0,148,10.0,0.6883116883116883,0.7910447761194029,0.5620437956204379,0.5769230769230769,0.4827586206896552,0.5620437956204379,0.5769230769230769,0.4827586206896552,0.6196319018404908,0.6166666666666667,0.5512820512820513,0.051094890510948905,0.0975609756097561,0.04,29.104477611940297,0.5,0.24,,0.178743961352657,0.11290322580645161,0.21428571428571427,0.13157894736842105,0.18473895582329317,0.11538461538461539,0.09836065573770492,0.1411764705882353,0.09803921568627451,0.16666666666666666,,0.13559322033898305,0.20689655172413793,0.18888888888888888,0.21875,0.2,0.05660377358490566,0.75,0.29927007299270075,0.8292682926829268,0.918918918918919,0.6176470588235294,0.5474452554744526,0.44,0.4583333333333333,0.696969696969697,0.15328467153284672,0.47619047619047616,0.47619047619047616,0.9,0.6538461538461539,0.7647058823529411,0.3076923076923077,0.2413793103448276,0.7142857142857143,0.29927007299270075,0.44424233576642336,0.5026,0.4283620689655172,0.17419354838709677,0.17419354838709677,0.18316831683168316,0.21287128712871287,7.3934306569343065,0.252129471890971,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,12141.0,202,-54,378,385,113,131,37,763,9.0,24.0,2.0,4.0,2.0,6.0,9.0,30.0,6.0,20.0,24.0,74,4.0,55.0,409,3.0,8.0,1.0,7.0,5.0,17,2.0,15.0,30.0,18.0,4.0,8.0,11.0,4.0,15.0,3.0,1.0,6.0,3.0,2.0,34.0,3.0,7.0,,4.0,24.0,6.0,34.0,10.0,44,3.0,7.0,4.0,3.0,11.0,1.0,6.0,4.0,,5.0,,15.0,1.0,3.0,6.0,19.0,3.0,2.0,10.0,,3.0,2.0,2.0,2.0,,2.0,1.0,,,,15.0,113,3.0,0.625,0.6818181818181818,0.32432432432432434,0.375,0.29411764705882354,0.3227848101265823,0.375,0.325,0.3273809523809524,0.35,0.32608695652173914,0.10810810810810811,0.08333333333333333,0.16666666666666666,23.51543942992874,0.7333333333333333,0.3157894736842105,,0.18461538461538463,0.04294478527607362,0.125,0.15789473684210525,0.1728395061728395,0.054945054945054944,0.10810810810810811,0.05263157894736842,,0.21428571428571427,,0.08333333333333333,0.2857142857142857,0.1864406779661017,0.1111111111111111,0.2,0.06818181818181818,0.5,0.3037974683544304,0.375,0.4090909090909091,0.6666666666666666,0.379746835443038,0.3,0.36,0.4444444444444444,0.25316455696202533,0.3,0.3157894736842105,0.8333333333333334,0.5,0.5,,0.3,0.3333333333333333,0.3670886075949367,0.4437961038961038,0.4893285714285715,0.4507631578947368,0.036585365853658534,0.03896103896103896,0.12727272727272726,0.2727272727272727,8.622972972972974,0.29894179894179895,,,1.0,5.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,,,1.0,0.2,0.3333333333333333,0.06329113924050633,0.05,,0.06329113924050633,0.2,0.2,1.0,,0.15,0.3333333333333333,34.52,,,,1.0,,1.0,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,
2064,1610612741,Khalid El-Amin,Khalid El-Amin,2064,CHI,14399.0,240,-4,447,448,119,170,61,895,11.0,26.0,,1.0,2.0,6.0,7.0,15.0,10.0,18.0,28.0,59,14.0,97.0,456,1.0,2.0,3.0,5.0,4.0,12,11.0,25.0,20.0,36.0,,7.0,32.0,2.0,34.0,2.0,,12.0,9.0,11.0,70.0,1.0,5.0,,3.0,11.0,2.0,16.0,6.0,22,2.0,14.0,6.0,8.0,7.0,2.0,6.0,6.0,,1.0,1.0,13.0,1.0,4.0,3.0,19.0,,3.0,19.0,,1.0,8.0,1.0,1.0,,1.0,,,,,25.0,119,4.0,0.35714285714285715,0.35714285714285715,0.4745762711864407,0.5,0.3333333333333333,0.5123456790123457,0.2,0.35,0.5388888888888889,0.35714285714285715,0.46296296296296297,0.11864406779661017,0.15384615384615385,0.13333333333333333,19.845857418111752,0.5384615384615384,0.09090909090909091,,0.06358381502890173,0.02631578947368421,0.08823529411764706,0.03225806451612903,0.06763285024154589,0.027149321266968326,0.03636363636363636,0.04225352112676056,,0.041666666666666664,,0.038461538461538464,0.05660377358490566,0.08823529411764706,0.07407407407407407,0.14285714285714285,0.05714285714285714,,0.32098765432098764,0.4230769230769231,0.5,0.45454545454545453,0.18518518518518517,0.4666666666666667,0.5384615384615384,0.2857142857142857,0.2222222222222222,0.5555555555555556,0.5882352941176471,0.3,0.2,,,0.3,0.3333333333333333,0.5925925925925926,0.4852037037037037,0.41374999999999995,0.4742375,0.012195121951219513,0.016666666666666666,0.05154639175257732,0.25773195876288657,8.322033898305083,0.2662192393736018,5.0,3.0,8.0,17.0,5.0,9.0,22.0,8.0,18.0,,17.0,8.0,1.0,,0.6666666666666666,0.4090909090909091,0.4090909090909091,0.2716049382716049,0.05555555555555555,0.06172839506172839,0.20987654320987653,0.47058823529411764,0.47058823529411764,0.625,0.15,0.25,0.47058823529411764,25.05,9.0,1.0,2.0,2.0,3.0,2.0,0.25,0.2,0.2,1.0,0.4,0.4,1.0,0.2,,,,,,,,True,,,,,,,,,,,,,
