EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Travels,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends
1065,1610612763,Erick Strickland,Erick Strickland,1065,VAN,1090.0,18,7,35,36,16,11,2,71,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2.0,2.0,3,11,34,1.0,1.0,1.0,3.0,1.0,3,1.0,1.0,2.0,7,2.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,1.0,5.0,5,1.0,1.0,2.0,1.0,1.0,2.0,1,1,4,2.0,7,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.75,0.625,0.7857142857142857,0.75,0.7,0.4,24.324324324324326,1.0,0.5,0.21428571428571427,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.2,0.5,0.2,1.0,1.0,1.0,0.2,0.2,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,1.0,0.6,1.0,0.49609000000000003,0.49555000000000005,0.476825,0.2857142857142857,0.4,0.2727272727272727,0.6363636363636364,10.6,24.15,0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1134,1610612763,Ike Austin,Ike Austin,1134,VAN,11774.0,196,10,379,377,117,116,48,756,7.0,14.0,,2.0,14,37,,1.0,,,,,,2.0,22.0,65,,3.0,7,51,381,8.0,,1.0,7.0,4.0,16,,,3.0,11,34.0,,2.0,,15.0,3.0,18.0,,4.0,39.0,4.0,26.0,5.0,35.0,48,2.0,1.0,4.0,2.0,2.0,9.0,11,19,13,6.0,11,117,0.7727272727272727,0.85,,,,,,0.3384615384615385,0.25,0.3235294117647059,0.2222222222222222,0.25,0.3493150684931507,0.3181818181818182,0.2894736842105263,0.04411764705882353,19.114219114219114,0.4444444444444444,0.35714285714285715,0.18840579710144928,0.16666666666666666,0.18518518518518517,0.28205128205128205,0.13333333333333333,0.2,0.20588235294117646,0.5,0.7,0.5714285714285714,0.20588235294117646,0.5441176470588235,0.014705882352941176,,,,0.029411764705882353,,,,,,,0.125,,,,0.25,,0.4320801470588235,0.52369375,0.3935375,0.08450704225352113,0.08823529411764706,0.13725490196078433,0.21568627450980393,12.621538461538464,24.133333333333336,0.3087071240105541,2.0,5.0,2.0,13.0,1.0,2.0,3.0,10.0,4.0,8.0,3.0,7.0,4.0,1.0,12.0,13.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,6.0,3.0,3.0,6.0,3.0,0.25,0.12307692307692308,0.2857142857142857,0.21428571428571427,0.02702702702702703,0.08,0.030303030303030304,0.07103825136612021,0.10810810810810811,0.061224489795918366,0.078125,0.043478260869565216,0.1794871794871795,0.1111111111111111,0.05405405405405406,0.5,0.14285714285714285,0.18181818181818182,0.5,0.35135135135135137,0.3611111111111111,0.9230769230769231,0.5555555555555556,0.4,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,24390.0,406,-56,803,814,199,248,99,1617,16.0,25.0,3.0,7.0,21,94,1.0,8.0,,1.0,1.0,4.0,6.0,19.0,76.0,140,7.0,27.0,22,195,842,11.0,1.0,4.0,14.0,14.0,32,2.0,8.0,12.0,46,72.0,18.0,19.0,6.0,76.0,3.0,79.0,2.0,10.0,161.0,12.0,26.0,,38.0,42,15.0,10.0,17.0,8.0,9.0,26.0,11,19,29,8.0,46,199,0.47368421052631576,0.47368421052631576,0.8571428571428571,0.25925925925925924,0.25,0.25,0.25925925925925924,0.5428571428571428,0.4375,0.5179640718562875,0.36666666666666664,0.425,0.5388888888888889,0.4117647058823529,0.46875,0.16167664670658682,22.318526543878654,0.6538461538461539,,0.0896551724137931,0.15584415584415584,0.10354223433242507,0.05128205128205128,0.13559322033898305,0.11290322580645161,0.1497005988023952,0.64,0.8421052631578947,0.375,0.12574850299401197,0.562874251497006,0.04790419161676647,0.125,0.125,1.0,0.11377245508982035,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.06666666666666667,,,0.175,0.42857142857142855,0.1,0.25,0.31137724550898205,0.3157894736842105,0.43479999999999996,0.40800384615384616,0.4210725,0.04597701149425287,0.05442176870748299,0.07179487179487179,0.2358974358974359,13.820000000000002,24.840740740740742,0.24782067247820672,,,10.0,50.0,3.0,4.0,3.0,80.0,,6.0,1.0,33.0,33.0,1.0,3.0,4.0,1.0,5.0,5.0,9.0,2.0,4.0,,,1.0,6.0,2.0,,1.0,2.0,,0.36363636363636365,0.04285714285714286,0.24,,,0.009375,0.020833333333333332,0.010869565217391304,0.014084507042253521,0.023809523809523808,,,0.06382978723404255,0.3333333333333333,0.013157894736842105,,0.47619047619047616,0.47619047619047616,0.2,0.5319148936170213,0.5319148936170213,0.56,,,0.2,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,0.05263157894736842,0.3333333333333333,1.0,0.1,0.25,,,,,,,,,,,,,,,,True,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,VAN,15435.0,257,16,486,505,158,123,62,991,30.0,46.0,7.0,15.0,24,12,,,,,,,,1.0,42.0,82,,1.0,28,112,502,15.0,,,23.0,10.0,26,,1.0,18.0,38,62.0,,1.0,,2.0,,2.0,,1.0,4.0,3.0,23.0,6.0,32.0,57,9.0,4.0,6.0,3.0,3.0,11.0,15,34,47,20.0,38,158,0.7380952380952381,0.8611111111111112,,,,,,0.5121951219512195,0.38461538461538464,0.5060240963855421,0.6,0.37037037037037035,0.5333333333333333,0.6052631578947368,0.4634146341463415,0.012048192771084338,20.640569395017792,0.5454545454545454,0.2857142857142857,0.11219512195121951,0.08571428571428572,0.10833333333333334,0.06,0.09302325581395349,0.07692307692307693,0.5542168674698795,0.6521739130434783,0.6666666666666666,0.7333333333333333,0.2891566265060241,0.14457831325301204,,,,,0.012048192771084338,,,,,,,0.5555555555555556,0.4666666666666667,,,0.5662650602409639,,0.4999861445783134,0.5574857142857143,0.4912092592592593,0.2,0.20202020202020202,0.20535714285714285,0.3392857142857143,5.620731707317074,26.0,0.32510288065843623,8.0,13.0,6.0,6.0,,9.0,5.0,22.0,12.0,6.0,,,1.0,2.0,22.0,25.0,5.0,5.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,5.0,15.0,5.0,7.0,15.0,7.0,0.6,0.07317073170731707,0.021739130434782608,0.20833333333333334,,0.1111111111111111,0.06896551724137931,0.10572687224669604,0.10416666666666667,0.14285714285714285,0.09195402298850575,0.08695652173913043,0.17391304347826086,0.1111111111111111,0.14705882352941177,0.4666666666666667,0.25,0.3157894736842105,0.6666666666666666,0.5,0.5,0.8333333333333334,0.8666666666666667,0.6153846153846154,,,,1.0,,1.0,,3.0,4.0,,,,0.037037037037037035,,1.0,1.0,0.058823529411764705,0.125,,,,,,,,,,,,True,,,,
236,1610612763,Kevin Edwards,Kevin Edwards,236,VAN,37958.0,633,-37,1235,1248,354,350,158,2483,11.0,33.0,4.0,9.0,24,94,4.0,11.0,,,3.0,3.0,1.0,8.0,51.0,151,5.0,19.0,43,160,1264,23.0,,,20.0,10.0,36,4.0,9.0,24.0,56,78.0,15.0,6.0,1.0,44.0,8.0,52.0,5.0,8.0,112.0,8.0,48.0,3.0,59.0,82,29.0,19.0,22.0,15.0,7.0,37.0,17,45,53,17.0,56,354,0.7647058823529411,0.7959183673469388,1.0,0.2631578947368421,,0.4444444444444444,0.29411764705882354,0.33774834437086093,0.2777777777777778,0.34411764705882353,0.391304347826087,0.35555555555555557,0.4076923076923077,0.4166666666666667,0.47413793103448276,0.11176470588235295,16.280701754385966,0.5945945945945946,0.05454545454545454,0.1014799154334038,0.08080808080808081,0.0979020979020979,0.0743801652892562,0.12,0.0684931506849315,0.19411764705882353,0.3333333333333333,0.4074074074074074,0.5454545454545454,0.1411764705882353,0.5529411764705883,0.06470588235294118,0.36363636363636365,0.36363636363636365,1.0,0.047058823529411764,0.125,0.125,1.0,,,,0.2,0.4444444444444444,0.06666666666666667,1.0,0.3058823529411765,0.16666666666666666,0.4361940476190477,0.44543333333333335,0.4332011627906976,0.0918918918918919,0.10240963855421686,0.125,0.35,13.209933774834438,27.242105263157896,0.28663967611336033,3.0,8.0,6.0,34.0,,9.0,2.0,24.0,4.0,15.0,3.0,19.0,17.0,,23.0,23.0,3.0,10.0,6.0,15.0,3.0,9.0,,3.0,2.0,10.0,7.0,3.0,3.0,8.0,5.0,0.391304347826087,0.09933774834437085,0.18181818181818182,0.2916666666666667,0.02127659574468085,0.04590818363273453,,0.03945111492281304,0.06481481481481481,0.02,0.053497942386831275,,0.09868421052631579,0.11538461538461539,0.031578947368421054,0.625,0.25,0.35294117647058826,0.3333333333333333,0.3617021276595745,0.3695652173913043,0.9117647058823529,0.34782608695652173,0.375,,,1.0,6.0,,1.0,1.0,1.0,4.0,,,,0.13333333333333333,0.16666666666666666,,1.0,,,2.0,3.0,1.0,1.0,,,,,,,,True,,,,
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,3245.0,54,2,102,108,39,23,15,210,,,,,3,19,,,,,,,,2.0,13.0,22,,2.0,1,27,101,2.0,,,4.0,4.0,7,,1.0,,8,16.0,,2.0,,7.0,1.0,8.0,1.0,3.0,17.0,,4.0,,4.0,5,3.0,1.0,1.0,1.0,,1.0,4,9,2,1.0,8,39,0.6153846153846154,0.6153846153846154,,,,,,0.5909090909090909,0.5714285714285714,0.5416666666666666,1.0,0.5,0.54,1.0,0.5,0.08333333333333333,21.84873949579832,1.0,,0.08333333333333333,,0.07692307692307693,,0.13636363636363635,,,,,,0.125,0.7916666666666666,,,,,0.08333333333333333,,,,,,,,,,,0.08333333333333333,,0.37319791666666663,0.3577,0.33808125,0.04,0.043478260869565216,0.14814814814814814,0.2962962962962963,17.53181818181818,28.05,0.38235294117647056,,,3.0,10.0,,2.0,,10.0,,,,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,0.02127659574468085,,0.0196078431372549,,,0.043478260869565216,,0.05,,,,1.0,1.0,0.6666666666666666,0.5263157894736842,0.5263157894736842,0.6,,,,,,1.0,,,,,1.0,,,,0.125,,,,,,,,,,1.0,0.5,0.5,,,,,True,,,,
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,16763.0,279,-5,538,547,166,136,61,1085,11.0,17.0,2.0,7.0,9,13,4.0,9.0,,,1.0,3.0,17.0,44.0,22.0,39,21.0,53.0,1,108,554,5.0,1.0,3.0,7.0,7.0,16,4.0,14.0,1.0,27,22.0,45.0,44.0,17.0,55.0,5.0,60.0,,6.0,125.0,5.0,14.0,,19.0,23,8.0,6.0,9.0,7.0,2.0,16.0,2,9,2,1.0,27,166,0.5,0.5238095238095238,0.7142857142857143,0.39622641509433965,0.3333333333333333,0.2857142857142857,0.39622641509433965,0.5641025641025641,0.4375,0.5815217391304348,0.4375,0.43333333333333335,0.5869565217391305,0.4375,0.45,0.5760869565217391,17.61827079934747,0.5625,,0.06572769953051644,0.13157894736842105,0.07569721115537849,0.06779661016949153,0.0898876404494382,0.1111111111111111,0.18478260869565216,0.6470588235294118,0.7333333333333333,0.8181818181818182,0.09782608695652174,0.14130434782608695,0.09782608695652174,0.4444444444444444,0.4444444444444444,1.0,0.4782608695652174,0.38636363636363635,0.38636363636363635,0.6470588235294118,,,,0.23333333333333334,0.2857142857142857,0.1,0.3333333333333333,0.7608695652173914,0.38636363636363635,0.5020364130434783,0.4842416666666667,0.4516416666666666,0.010869565217391304,0.02564102564102564,0.06481481481481481,0.25,8.405128205128205,25.220754716981133,0.30855018587360594,,1.0,6.0,5.0,3.0,2.0,,22.0,2.0,2.0,5.0,21.0,28.0,1.0,3.0,4.0,,2.0,5.0,7.0,,4.0,,,1.0,,,,,,,0.4,0.05128205128205128,0.11764705882352941,,,0.014778325123152709,0.02040816326530612,0.015873015873015872,0.02,,0.02247191011235955,0.02631578947368421,0.03076923076923077,0.18181818181818182,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.38461538461538464,0.38461538461538464,,0.125,,0.375,1.0,3.0,11.0,18.0,2.0,1.0,,1.0,,0.3333333333333333,1.0,0.36666666666666664,0.2727272727272727,,,,,,,,,,,,1.0,,,,True,,,,
763,1610612763,Tony Massenburg,Tony Massenburg,763,VAN,6330.0,106,-42,206,212,69,74,24,418,7.0,10.0,3.0,5.0,14,2,,,,,,,,,11.0,26,,,10,32,222,9.0,,,12.0,4.0,11,,,1.0,9,12.0,,,,,,,,,,1.0,17.0,4.0,22.0,32,,,6.0,1.0,5.0,10.0,7,11,13,7.0,9,69,0.5454545454545454,0.8571428571428571,,,,,,0.4230769230769231,0.36363636363636365,0.4230769230769231,0.4444444444444444,0.36363636363636365,0.5,0.5454545454545454,0.375,,17.796610169491526,0.6,0.3333333333333333,0.19318181818181818,0.07142857142857142,0.17647058823529413,0.13636363636363635,0.26666666666666666,0.1111111111111111,0.38461538461538464,0.7,0.7777777777777778,0.42857142857142855,0.5384615384615384,0.07692307692307693,,,,,,,,,,,,0.45454545454545453,0.6,,,0.38461538461538464,,0.44115,0.4786333333333333,0.44365454545454547,0.21875,0.21875,0.375,0.28125,6.476923076923077,,0.33495145631067963,4.0,6.0,4.0,,,4.0,4.0,10.0,8.0,2.0,,,,,9.0,10.0,1.0,,,4.0,2.0,2.0,,2.0,1.0,,7.0,1.0,6.0,7.0,3.0,0.4444444444444444,0.07692307692307693,0.1,0.07142857142857142,,0.1,,0.0891089108910891,0.15384615384615385,0.0967741935483871,0.08695652173913043,,0.16666666666666666,,0.07692307692307693,0.42857142857142855,0.2857142857142857,0.3076923076923077,0.75,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,2.0,,,,,,1.0,,0.125,,,1.0,,,,,,,,,,True,,,,
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,23111.0,385,-31,764,769,189,230,95,1533,31.0,49.0,6.0,10.0,53,51,,4.0,,,,2.0,,8.0,74.0,153,,12.0,63,211,779,20.0,,1.0,21.0,17.0,28,,7.0,25.0,59,98.0,,7.0,,27.0,5.0,32.0,2.0,3.0,69.0,11.0,60.0,11.0,82.0,107,12.0,8.0,17.0,7.0,10.0,27.0,11,28,71,26.0,59,189,0.6621621621621622,0.7101449275362319,,,,,,0.48366013071895425,0.6071428571428571,0.4484848484848485,0.38095238095238093,0.4857142857142857,0.5283505154639175,0.45652173913043476,0.5957446808510638,0.07272727272727272,25.056689342403626,0.6296296296296297,0.3333333333333333,0.21428571428571427,0.15714285714285714,0.20285714285714285,0.20270270270270271,0.23076923076923078,0.16981132075471697,0.296969696969697,0.6326530612244898,0.7209302325581395,0.6129032258064516,0.3212121212121212,0.3090909090909091,0.024242424242424242,,,,0.048484848484848485,,,,,,,0.2857142857142857,0.6,0.05714285714285714,,0.3696969696969697,,0.46191341463414626,0.4969949999999999,0.41868823529411764,0.14207650273224043,0.15204678362573099,0.0995260663507109,0.2796208530805687,9.383006535947713,28.008333333333336,0.24738219895287958,4.0,13.0,24.0,19.0,1.0,8.0,5.0,50.0,10.0,18.0,3.0,9.0,15.0,5.0,20.0,25.0,2.0,4.0,2.0,10.0,2.0,4.0,2.0,2.0,8.0,11.0,10.0,2.0,8.0,10.0,7.0,0.4,0.11764705882352941,0.12244897959183673,0.1509433962264151,0.0784313725490196,0.06349206349206349,0.10869565217391304,0.06925207756232687,0.07692307692307693,0.05434782608695652,0.06329113924050633,0.09090909090909091,0.20224719101123595,0.11764705882352941,0.02857142857142857,0.7,0.4528301886792453,0.5333333333333333,0.5,0.37254901960784315,0.40425531914893614,0.9473684210526315,0.6190476190476191,0.3076923076923077,0.047619047619047616,,,5.0,,,6.0,,6.0,0.15384615384615385,,,0.14285714285714285,,,2.0,,,1.0,4.0,,,1.0,0.08333333333333333,0.125,,,,,True,,,,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,10008.0,167,2,336,334,129,109,46,670,9.0,16.0,1.0,4.0,6,19,3.0,4.0,,,2.0,3.0,3.0,9.0,19.0,41,6.0,13.0,21,77,348,6.0,,1.0,8.0,2.0,9,5.0,9.0,12.0,31,22.0,15.0,9.0,3.0,13.0,1.0,14.0,,2.0,29.0,2.0,5.0,,7.0,10,4.0,3.0,6.0,3.0,3.0,10.0,4,11,29,8.0,31,129,0.5789473684210527,0.5789473684210527,0.8333333333333334,0.46153846153846156,,0.5555555555555556,0.46153846153846156,0.4634146341463415,0.2222222222222222,0.5185185185185185,0.42857142857142855,0.5277777777777778,0.5661764705882353,0.5,0.5961538461538461,0.24074074074074073,20.155038759689923,0.6,,0.04,0.05405405405405406,0.043209876543209874,0.06451612903225806,0.05660377358490566,0.034482758620689655,0.2962962962962963,0.5625,0.6428571428571429,0.7777777777777778,0.1111111111111111,0.35185185185185186,0.07407407407407407,0.75,0.75,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.2222222222222222,0.25,0.16666666666666666,0.6666666666666666,0.5370370370370371,0.3333333333333333,0.4734453703703703,0.42531428571428576,0.4807583333333333,0.13114754098360656,0.16666666666666666,0.1038961038961039,0.4025974025974026,9.93170731707317,24.65384615384615,0.38392857142857145,1.0,3.0,2.0,8.0,1.0,3.0,2.0,16.0,,4.0,1.0,3.0,8.0,,3.0,3.0,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,7.0,,,,,,0.5,0.0975609756097561,0.125,0.3333333333333333,,0.02702702702702703,,0.022058823529411766,0.037037037037037035,0.02857142857142857,0.02040816326530612,,,0.125,,,0.3333333333333333,0.5,0.5,0.42105263157894735,0.42105263157894735,0.375,0.42857142857142855,0.3333333333333333,0.14285714285714285,,3.0,6.0,3.0,,,,,,,,0.3333333333333333,0.5,,,,1.0,,,,,,,,,,,,True,,,,
