EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,SelfOReb,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,RecoveredBlocks,DefensiveGoaltends,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,ShortMidRangeAssists,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,3SecondViolations,on,BlockedLongMidRange,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,BlockedArc3
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,1549.0,26.0,-5.0,53.0,52.0,9.0,17.0,8.0,105.0,3.0,4.0,1.0,5.0,1.0,3.0,10.0,1.0,2.0,8.0,51.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,9.0,0.6666666666666666,0.6666666666666666,0.3,0.2727272727272727,0.3076923076923077,0.5,0.09090909090909091,0.1,0.25,21.311475409836067,0.5,0.3333333333333333,0.1,0.04,0.14285714285714285,0.1111111111111111,0.034482758620689655,0.1111111111111111,0.5,0.2,0.36363636363636365,0.75,1.0,0.6666666666666666,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.41225,0.25,10.4,27.3,0.16981132075471697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,2377.0,40.0,-11.0,76.0,79.0,36.0,52.0,15.0,155.0,1.0,4.0,3.0,2.0,1.0,2.0,9.0,2.0,2.0,9.0,70.0,2.0,4.0,,4.0,1.0,3.0,3.0,,1.0,3.0,1.0,5.0,3.0,8.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,4.0,36.0,,,0.2222222222222222,0.3181818181818182,0.375,1.0,0.18181818181818182,0.3333333333333333,0.75,14.893617021276597,0.25,,0.125,0.08108108108108109,0.125,0.125,0.0625,,,,0.36363636363636365,0.25,1.0,,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.46880000000000005,0.4444444444444444,8.044444444444444,24.05,0.47368421052631576,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.25,1.0,0.25,0.08333333333333333,0.15384615384615385,0.4,0.07692307692307693,1.0,0.4,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.75,0.3333333333333333,0.25,1.0,0.568075,0.4071,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,3858.0,64.0,,133.0,137.0,80.0,82.0,13.0,270.0,4.0,6.0,6.0,13.0,10.0,13.0,25.0,10.0,15.0,50.0,125.0,9.0,32.0,8.0,18.0,10.0,2.0,1.0,,2.0,2.0,3.0,7.0,1.0,8.0,1.0,1.0,2.0,7.0,21.0,1.0,,,,32.0,80.0,0.3076923076923077,0.3076923076923077,0.52,0.5,0.5681818181818182,0.6666666666666666,0.2857142857142857,0.08,,32.214765100671144,0.2727272727272727,,0.06451612903225806,0.024390243902439025,0.09523809523809523,0.07692307692307693,0.018518518518518517,,,,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.25,0.17142857142857143,0.37142857142857144,0.2857142857142857,0.45714285714285713,0.4222214285714285,0.64,11.592,25.95,0.6015037593984962,,,2.0,,,3.0,3.0,1.0,2.0,1.0,9.0,7.0,11.0,9.0,,3.0,3.0,6.0,3.0,15.0,,,4.0,1.0,4.0,2.0,2.0,,3.0,1.0,0.3,0.3,0.5,0.6363636363636364,0.8333333333333334,0.6052631578947368,0.9,0.0625,,,0.18181818181818182,0.3333333333333333,,0.3333333333333333,0.4,,0.3,0.3,1.0,,,,0.3,0.4938,0.41618157894736846,0.18,1.0,1.0,7.0,1.0,1.0,3.0,8.0,1.0,4.0,3.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,0.375,0.16666666666666666,0.07692307692307693,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.3333333333333333,1.0,1.0,0.05263157894736842,1.0,0.42105263157894735,0.375,0.20930232558139536,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2040,1610612738,Jerome Moiso,Jerome Moiso,2040,BOS,8185.0,136.0,-11.0,282.0,282.0,152.0,179.0,32.0,564.0,6.0,15.0,8.0,6.0,1.0,12.0,29.0,1.0,9.0,33.0,253.0,8.0,30.0,18.0,6.0,1.0,3.0,9.0,1.0,7.0,17.0,6.0,30.0,12.0,42.0,3.0,2.0,18.0,29.0,22.0,5.0,4.0,1.0,4.0,30.0,152.0,0.75,0.75,0.41379310344827586,0.4,0.4024390243902439,0.5357142857142857,0.03333333333333333,0.10344827586206896,0.2,18.38006230529595,0.35294117647058826,0.06666666666666667,0.20987654320987653,0.0891089108910891,0.20588235294117646,0.20869565217391303,0.08527131782945736,0.1282051282051282,0.18181818181818182,0.24,0.5,0.4,0.5,0.8333333333333334,0.26666666666666666,0.2,0.03333333333333333,0.5333333333333333,0.5028716666666666,0.9090909090909091,6.8586206896551705,24.7,0.5390070921985816,,4.0,3.0,,,,,,4.0,,1.0,11.0,19.0,,,,2.0,3.0,1.0,7.0,2.0,1.0,7.0,,18.0,9.0,4.0,3.0,4.0,,,,,0.5789473684210527,,0.55,0.08333333333333333,,0.12903225806451613,0.2,0.23076923076923078,0.1111111111111111,0.13333333333333333,0.375,0.375,,,,,1.0,,,,0.6714333333333333,0.49884749999999994,0.030303030303030304,5.0,9.0,3.0,,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,6.0,,,,,,0.5,0.5,0.6666666666666666,,,,0.45,0.5555555555555556,0.05,,0.16666666666666666,0.17142857142857143,,1.0,2.0,11.0,2.0,8.0,1.0,3.0,3.0,3.0,1.0,0.6111111111111112,0.07142857142857142,0.08333333333333333,0.75,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
753,1610612738,Randy Brown,Randy Brown,753,BOS,1758.0,29.0,-12.0,56.0,59.0,27.0,32.0,10.0,115.0,1.0,1.0,2.0,4.0,,1.0,7.0,,1.0,3.0,51.0,1.0,3.0,2.0,,,1.0,,,1.0,1.0,1.0,3.0,,3.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,3.0,27.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.1875,0.3,,0.14285714285714285,,14.705882352941176,1.0,,0.06666666666666667,,0.1,0.08,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5714285714285714,,0.14285714285714285,0.3844714285714286,1.0,12.485714285714284,,0.48214285714285715,,,,,,,,,,,,1.0,4.0,,,,2.0,2.0,1.0,4.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,0.25,,0.25,,,,0.16666666666666666,,,,,,,,,,,,,,,0.39497499999999997,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.25,1.0,,,,,,,,1.0,1.0,1.0,,,,,,0.5,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,3502.0,58.0,4.0,122.0,117.0,66.0,68.0,15.0,239.0,1.0,2.0,4.0,4.0,3.0,3.0,10.0,5.0,5.0,17.0,98.0,3.0,12.0,4.0,2.0,3.0,,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,7.0,3.0,2.0,4.0,6.0,2.0,,,,12.0,66.0,0.6666666666666666,0.6666666666666666,0.3,0.4,0.4722222222222222,0.5,0.3333333333333333,,,15.602836879432624,,0.16666666666666666,0.07317073170731707,0.02040816326530612,0.15384615384615385,0.09259259259259259,0.017857142857142856,0.05555555555555555,,0.125,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.26666666666666666,0.2,0.4666666666666667,0.4657366666666666,0.7058823529411765,10.53,24.619999999999997,0.5409836065573771,,,,2.0,1.0,1.0,2.0,,,1.0,,3.0,6.0,6.0,,1.0,1.0,3.0,,8.0,,4.0,2.0,,4.0,3.0,,,,1.0,0.4,0.4,,0.5,,0.45,,,,0.2727272727272727,,0.2,,,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.4857,0.501165,,1.0,2.0,2.0,,,,2.0,,,1.0,4.0,2.0,2.0,,2.0,,,1.0,,,0.25,,,0.5,0.5,0.5,,,,0.2,0.5,0.2,,0.0625,0.09090909090909091,,1.0,,2.0,1.0,2.0,,,,,,0.5,,,,,,1.0,1.0,2.0,0.5,0.5,1.0,0.2,0.5,,,True,,,,,,,,,,,,,,,,,,,
713,1610612738,Chris Carr,Chris Carr,713,BOS,2396.0,40.0,-23.0,82.0,84.0,38.0,65.0,9.0,166.0,3.0,4.0,1.0,7.0,1.0,7.0,12.0,4.0,9.0,32.0,98.0,3.0,12.0,6.0,8.0,1.0,,2.0,1.0,,1.0,,1.0,3.0,4.0,,,3.0,11.0,12.0,2.0,,,,12.0,38.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.71875,0.7272727272727273,0.75,0.25,,,30.10752688172043,,0.3333333333333333,0.04,0.07407407407407407,,0.030303030303030304,0.05714285714285714,,,,0.25,0.75,0.75,,0.0625,0.4375,0.0625,0.5,0.44288437499999994,0.375,11.375,23.624999999999996,0.4634146341463415,,,,3.0,,1.0,3.0,1.0,1.0,1.0,6.0,3.0,4.0,9.0,,1.0,,1.0,,3.0,,,3.0,,6.0,4.0,2.0,,5.0,1.0,0.75,0.75,1.0,0.75,1.25,0.9,1.0,0.3333333333333333,,,0.07692307692307693,,,,,0.1875,1.0,1.0,1.0,,,,1.0,0.44895,0.41007,0.1875,,,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,4.0,,1.0,1.0,,,0.5714285714285714,0.5714285714285714,0.75,0.5,1.0,1.0,,,,,0.2,0.25,,,,3.0,1.0,2.0,,1.0,1.0,,,0.5,,,,,,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,,,True,,,,,,,,,,,,,,,,,,,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,2910.0,48.0,10.0,101.0,98.0,56.0,64.0,8.0,199.0,1.0,3.0,3.0,4.0,1.0,6.0,10.0,1.0,1.0,16.0,73.0,,7.0,4.0,8.0,1.0,,1.0,,3.0,,,3.0,2.0,5.0,3.0,1.0,2.0,5.0,1.0,,,,,7.0,56.0,0.3333333333333333,0.5,0.6,0.6818181818181818,0.7272727272727273,0.7,0.09090909090909091,,,16.363636363636363,,,,0.03125,0.23076923076923078,0.06818181818181818,0.045454545454545456,,,0.3,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.4546181818181818,0.4375,9.99,24.8,0.5544554455445545,,,3.0,,,1.0,1.0,2.0,2.0,,4.0,2.0,4.0,,4.0,1.0,1.0,2.0,1.0,5.0,,2.0,4.0,1.0,7.0,3.0,1.0,,1.0,,1.0,1.0,1.0,0.5,1.0,0.7,1.0,0.09090909090909091,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,0.425,0.44816,0.25,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,0.5,0.5,,,,,0.4,,0.2,1.0,0.09090909090909091,0.1,,,1.0,3.0,1.0,1.0,,2.0,,,,0.42857142857142855,0.08333333333333333,0.1,,0.3333333333333333,,,,,,,,,,3.0,,True,,,,,,,,,,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,1952.0,33.0,3.0,68.0,69.0,42.0,62.0,7.0,137.0,2.0,4.0,3.0,2.0,3.0,2.0,9.0,3.0,1.0,11.0,59.0,1.0,6.0,2.0,2.0,3.0,1.0,,,,3.0,,3.0,,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,6.0,42.0,0.5,0.5,0.2222222222222222,0.4166666666666667,0.4230769230769231,0.375,0.25,0.1111111111111111,,17.333333333333332,,,0.15,,,0.12,,,0.2,,0.3333333333333333,0.5,0.5,0.5,0.25,0.16666666666666666,0.25,0.5833333333333334,0.44853750000000003,0.5454545454545454,8.88888888888889,26.733333333333334,0.6176470588235294,,,,,,2.0,2.0,,,,,1.0,5.0,,,2.0,2.0,3.0,1.0,7.0,,1.0,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,,0.2,,0.35714285714285715,,,,,0.16666666666666666,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,,0.40560000000000007,,1.0,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,,1.0,,,,1.0,,,0.5,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,0.2857142857142857,0.5,0.07692307692307693,0.1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,6.0,,True,,,,,,,,,,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,3483.0,58.0,-3.0,122.0,119.0,66.0,62.0,9.0,241.0,2.0,3.0,6.0,4.0,1.0,5.0,13.0,5.0,5.0,24.0,97.0,5.0,9.0,4.0,6.0,1.0,2.0,1.0,,,2.0,,2.0,1.0,3.0,2.0,2.0,4.0,7.0,6.0,1.0,,,,9.0,66.0,0.4,0.4,0.38461538461538464,0.5277777777777778,0.5714285714285714,0.5625,0.2777777777777778,0.15384615384615385,,15.789473684210526,,,0.06060606060606061,0.02564102564102564,,0.0425531914893617,0.018518518518518517,,0.1111111111111111,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.4444444444444444,0.4561166666666667,0.375,10.007692307692308,23.58,0.5409836065573771,1.0,1.0,2.0,4.0,,,3.0,1.0,1.0,,2.0,2.0,4.0,9.0,,,3.0,3.0,2.0,6.0,,,,,,,,,1.0,1.0,0.6,0.6,1.0,0.5,1.0,0.4,1.0,,0.1,,0.058823529411764705,,,0.3333333333333333,0.4,0.2222222222222222,,,,1.0,1.0,,,0.7051,0.46616,0.08333333333333333,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1.0,,,,0.2,1.0,0.2,,0.1,0.13333333333333333,,1.0,,,,,,,,,,,,,,0.5,,3.0,,,0.75,0.75,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
