EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,FTDefRebounds,Loose Ball Fouls,BlockedLongMidRange,DefFTReboundPct,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,HeaveAttempts,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,2971.0,50,-37.0,103,101,45.0,55.0,16,204,1.0,1.0,2.0,7.0,2.0,9.0,1.0,3.0,1.0,6.0,1.0,5.0,17.0,2.0,9.0,5.0,21.0,111,2.0,4.0,3.0,7.0,1.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,45.0,0.6,0.75,1.0,0.2222222222222222,0.2222222222222222,0.29411764705882354,0.5,0.16666666666666666,0.3076923076923077,0.5,0.14285714285714285,0.35,0.5833333333333334,0.3,0.34615384615384615,0.17647058823529413,0.2857142857142857,0.1111111111111111,25.619834710743802,0.08333333333333333,0.05,0.0625,0.07317073170731707,0.05357142857142857,0.06666666666666667,0.05555555555555555,0.08333333333333333,0.1,0.14285714285714285,0.06666666666666667,1.0,0.038461538461538464,1.0,1.0,0.2692307692307692,0.2857142857142857,0.4,0.5,0.34615384615384615,0.2222222222222222,0.25,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.38461538461538464,0.16666666666666666,0.45022884615384623,0.4533333333333333,0.3681,0.13793103448275862,0.2,0.3333333333333333,0.2857142857142857,12.776470588235293,24.499999999999996,0.4368932038834951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,5212.0,87,-27.0,174,172,68.0,94.0,26,346,6.0,8.0,2.0,6.0,2.0,9.0,,1.0,,3.0,1.0,10.0,23.0,,4.0,4.0,24.0,182,,3.0,2.0,2.0,3.0,7.0,1.0,2.0,8.0,4.0,16.0,,,3.0,,1.0,8.0,4.0,12.0,3.0,3.0,28.0,1.0,1.0,2.0,6.0,2.0,8.0,1.0,6.0,2.0,4.0,5.0,,1.0,,4.0,,1.0,1.0,3.0,3.0,,3.0,2.0,8.0,68.0,0.2,0.2,,,,0.43478260869565216,,0.42857142857142855,0.37037037037037035,,0.375,0.41379310344827586,0.2,0.4444444444444444,0.14814814814814814,0.043478260869565216,0.16666666666666666,,16.748768472906406,0.04081632653061224,0.014492753623188406,0.05,0.08955223880597014,0.02247191011235955,0.05,,0.058823529411764705,0.125,,0.0625,0.6666666666666666,0.2962962962962963,0.75,0.75,0.2222222222222222,0.3333333333333333,0.4,,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.037037037037037035,,,,0.1111111111111111,,,,0.125,0.4444444444444444,,0.4755777777777777,0.45805,0.43853125,0.03571428571428571,0.041666666666666664,0.08333333333333333,0.3333333333333333,10.082608695652173,25.549999999999997,0.39080459770114945,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,0.2,0.2222222222222222,0.07142857142857142,0.75,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,7395.0,123,-53.0,248,246,103.0,132.0,35,494,8.0,17.0,2.0,14.0,1.0,3.0,,,,,,11.0,34.0,,,11.0,33.0,271,5.0,9.0,1.0,11.0,5.0,12.0,,6.0,16.0,8.0,14.0,,6.0,,,6.0,2.0,,2.0,,2.0,4.0,3.0,11.0,11.0,13.0,16.0,29.0,,4.0,2.0,2.0,5.0,11.0,19.0,1.0,18.0,1.0,9.0,1.0,3.0,2.0,1.0,3.0,1.0,16.0,103.0,0.36363636363636365,0.5,,,,0.3235294117647059,0.5555555555555556,0.4166666666666667,0.3235294117647059,0.5555555555555556,0.4166666666666667,0.38372093023255816,0.55,0.5,,0.17647058823529413,0.14285714285714285,,16.608996539792386,0.14473684210526316,0.11,0.10714285714285714,0.13541666666666666,0.109375,0.12121212121212122,0.1111111111111111,0.14285714285714285,0.3,0.10344827586206896,,0.3333333333333333,0.5,0.47058823529411764,0.6153846153846154,0.4117647058823529,0.14285714285714285,0.16666666666666666,0.5,0.08823529411764706,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.5,,0.46365294117647066,0.5464111111111111,0.47269999999999995,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.48484848484848486,5.973529411764707,,0.4153225806451613,3.0,7.0,,,,,,2.0,2.0,3.0,,1.0,,,3.0,0.6,0.1,0.14285714285714285,,,0.5833333333333334,0.42857142857142855,4.0,7.0,2.0,1.0,2.0,2.0,0.23529411764705882,0.15384615384615385,0.09090909090909091,0.07407407407407407,0.375,0.7777777777777778,0.5714285714285714,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,995.0,17,-12.0,34,34,16.0,26.0,7,68,,1.0,,,,3.0,,,2.0,2.0,2.0,,4.0,2.0,2.0,,6.0,37,,1.0,,,,1.0,2.0,,6.0,,,6.0,,2.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,2.0,,,,1.0,2.0,,,,,,,,,,,6.0,16.0,,,1.0,1.0,1.0,,,,0.5,,1.0,0.5,,1.0,0.3333333333333333,,,,13.636363636363637,,,,,,,,,,,,,0.16666666666666666,,,,,,,0.5,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.4635416666666667,0.3523,0.5567166666666666,,,,1.0,15.175,25.15,0.47058823529411764,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,855.0,14,-17.0,28,29,11.0,12.0,3,57,1.0,1.0,,3.0,,1.0,,,,,,1.0,5.0,,,,2.0,38,,1.0,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,2.0,5.0,,5.0,,2.0,,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,,1.0,,,1.0,,,11.0,1.0,1.0,,,,0.2,,,0.2,,,0.16666666666666666,,,,0.2,0.3333333333333333,,21.875,0.15384615384615385,,,0.21428571428571427,,,,,,0.14285714285714285,,,0.2,1.0,1.0,0.6,,,,0.2,,,,,,,,,,,,,0.2,,0.44088000000000005,0.3566,0.32565,0.16666666666666666,0.16666666666666666,,,8.26,,0.39285714285714285,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,,,,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,1884.0,31,-7.0,60,61,11.0,27.0,8,121,3.0,3.0,1.0,2.0,2.0,8.0,,,4.0,7.0,2.0,6.0,13.0,4.0,7.0,6.0,30.0,68,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,9.0,6.0,6.0,6.0,,7.0,4.0,,2.0,,2.0,,,4.0,2.0,,,,2.0,2.0,1.0,2.0,1.0,,,2.0,3.0,,8.0,,2.0,2.0,1.0,1.0,,1.0,1.0,9.0,11.0,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.46153846153846156,0.5,0.6666666666666666,0.6,0.5,0.7,0.625,0.5,0.6428571428571429,0.35,,,,35.29411764705882,,,0.2857142857142857,,0.058823529411764705,,,0.2857142857142857,,,0.1,1.0,0.15,1.0,1.0,0.1,0.5,0.5,,0.4,0.25,0.25,,,,,,0.35,0.5714285714285714,0.5714285714285714,0.5,0.4,0.5,0.5714285714285714,0.47479249999999995,0.39749999999999996,0.43847,0.09090909090909091,0.13333333333333333,0.1,0.3,14.130769230769232,25.6,0.18333333333333332,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.5,0.5,,1.0,,,6.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,441.0,7,-17.0,13,14,7.0,6.0,3,27,,1.0,,1.0,,,,,,,,,2.0,,,1.0,1.0,23,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,7.0,,,,,,,,,,,,0.16666666666666666,,,,,,,31.25,,0.125,,,0.1111111111111111,0.3333333333333333,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.503,,,0.3333333333333333,0.3333333333333333,,,3.65,,0.5384615384615384,,,,,,,,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,1231.0,21,2.0,37,38,5.0,15.0,3,75,1.0,1.0,,,2.0,5.0,,,,,,3.0,6.0,,,,6.0,38,,,,,1.0,1.0,,,2.0,6.0,,,,,,,2.0,,2.0,,,4.0,,1.0,1.0,3.0,1.0,4.0,,1.0,,,2.0,1.0,3.0,,,,,,,,,,,2.0,5.0,1.0,1.0,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,20.0,0.09090909090909091,0.07142857142857142,,0.0625,0.05555555555555555,,,,,0.25,,,0.16666666666666666,1.0,1.0,,,,,0.8333333333333334,0.4,0.4,1.0,,,,,,,,,,0.16666666666666666,,0.44209999999999994,,0.3872,,,,0.3333333333333333,15.566666666666665,,0.13513513513513514,,,,,,2.0,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
177,1610612761,Muggsy Bogues,Muggsy Bogues,177,TOR,152.0,3,-3.0,5,5,5.0,,1,10,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,4522.0,75,-21.0,154,153,77.0,86.0,21,307,1.0,2.0,1.0,1.0,9.0,15.0,1.0,3.0,3.0,8.0,6.0,11.0,18.0,4.0,11.0,1.0,35.0,154,,,1.0,4.0,4.0,5.0,6.0,,14.0,14.0,8.0,12.0,,8.0,3.0,,4.0,,4.0,,1.0,8.0,1.0,,2.0,5.0,1.0,6.0,,2.0,2.0,1.0,6.0,1.0,3.0,,2.0,,1.0,,1.0,,1.0,1.0,,14.0,77.0,0.6363636363636364,0.6363636363636364,1.0,0.36363636363636365,0.36363636363636365,0.6111111111111112,,0.8,0.5862068965517241,0.75,0.6363636363636364,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.3793103448275862,,,,19.78021978021978,0.04081632653061224,,0.05555555555555555,0.08196721311475409,0.012195121951219513,,,0.07692307692307693,,0.05263157894736842,,,0.06896551724137931,0.5,0.5,0.034482758620689655,1.0,1.0,,0.5172413793103449,0.6,0.6,0.6666666666666666,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.27586206896551724,0.375,0.375,1.0,0.5454545454545454,0.4482758620689655,0.375,0.4608741379310345,0.406425,0.45738181818181817,0.03333333333333333,0.05263157894736842,0.11428571428571428,0.4,16.933333333333334,24.99090909090909,0.5,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,5.0,1.0,4.0,,2.0,5.0,0.8333333333333334,0.25,0.25,0.25,1.0,0.09090909090909091,1.0,,,,,1.0,,,,,0.05,1.0,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
