EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LostBallSteals,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyFtPoints,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefensiveGoaltends,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,2847.0,47,3.0,92,93,38,22,6,185,7.0,8.0,3.0,3.0,2.0,2.0,2.0,1,7.0,11,3.0,17,90,3.0,3.0,6.0,2.0,5.0,4,8.0,6.0,4.0,1.0,2.0,2.0,12,1.0,13,4.0,17,1.0,1.0,3.0,3.0,1.0,4,7,2.0,8.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4,38,0.5714285714285714,0.8,0.6363636363636364,1.0,0.4,0.6363636363636364,1.0,0.4,0.5666666666666667,1.0,0.3333333333333333,0.09090909090909091,0.125,18.181818181818183,0.5,0.3,0.09090909090909091,0.18181818181818182,0.25,0.12121212121212122,0.13333333333333333,0.1111111111111111,0.5,0.36363636363636365,0.3076923076923077,0.25,0.75,0.7272727272727273,0.875,1.0,0.5714285714285714,0.18181818181818182,0.09090909090909091,1.0,1.0,0.4,1.0,0.7272727272727273,0.53,0.6574,0.46192,0.26666666666666666,0.26666666666666666,0.35294117647058826,0.23529411764705882,3.127272727272727,0.41304347826086957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,2278.0,38,-5.0,72,72,29,16,9,144,,,,,,,,8,3.0,8,,12,80,,,,1.0,1.0,5,4.0,2.0,,1.0,,1.0,3,,3,1.0,4,1.0,,,,,3,8,,,,,,,,,,5,29,0.6666666666666666,0.6666666666666666,0.375,,1.0,0.375,,0.4166666666666667,0.375,,0.4166666666666667,0.125,,19.753086419753085,,0.125,0.045454545454545456,,0.08823529411764706,0.029411764705882353,0.058823529411764705,,,0.3,,,,,,,,,0.5,,,,,0.5,0.45980000000000004,,0.5122583333333334,,,,0.4166666666666667,18.262499999999996,0.4027777777777778,3.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,8.0,1.0,5.0,6.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.25,0.2,0.25,0.5,0.125,0.375,0.42857142857142855,0.6666666666666666,0.25,0.5,0.5,1.0,0.25,0.5,0.3333333333333333,0.3333333333333333,24.4875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,3426.0,57,6.0,114,110,54,40,13,224,5.0,9.0,1.0,2.0,3.0,3.0,2.0,11,11.0,22,7.0,29,115,1.0,2.0,2.0,5.0,9.0,12,10.0,12.0,2.0,2.0,,3.0,7,,9,3.0,12,2.0,1.0,1.0,3.0,,1,8,,11.0,4.0,2.0,1.0,1.0,2.0,1.0,,12,54,0.45454545454545453,0.5,0.5,0.5,0.5555555555555556,0.4583333333333333,0.5,0.5,0.5,0.5,0.46153846153846156,0.09090909090909091,0.2222222222222222,24.806201550387595,,0.1794871794871795,0.07894736842105263,,0.16981132075471697,0.06521739130434782,,,,0.2,0.16666666666666666,0.18181818181818182,0.5,0.375,0.5555555555555556,0.7142857142857143,0.6,0.08333333333333333,0.4583333333333333,1.0,0.5,0.3,1.0,0.4583333333333333,0.45850208333333337,0.5356,0.44183500000000003,0.14814814814814814,0.16,0.06896551724137931,0.41379310344827586,10.25909090909091,0.47368421052631576,5.0,,,,,2.0,1.0,,2.0,,1.0,,2.0,6.0,7.0,1.0,15.0,1.0,,3.0,,,,,0.08333333333333333,,0.45454545454545453,0.45454545454545453,0.4,,,,,0.08333333333333333,,,0.1,26.15,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.125,0.18181818181818182,0.09090909090909091,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,101219.0,1687,391.0,3168,3180,1068,713,381,6348,2.0,7.0,1.0,5.0,1.0,3.0,26.0,186,108.0,219,22.0,448,3029,13.0,28.0,45.0,34.0,68.0,148,180.0,36.0,12.0,7.0,5.0,41.0,142,9.0,168,55.0,223,28.0,21.0,19.0,50.0,4.0,77,169,7.0,30.0,3.0,20.0,11.0,7.0,21.0,15.0,1.0,148,1068,0.8333333333333334,0.8823529411764706,0.4931506849315068,0.4642857142857143,0.5,0.568,0.5365853658536586,0.5871559633027523,0.5760309278350515,0.5357142857142857,0.6125,0.0319634703196347,0.14285714285714285,12.13968957871397,0.09782608695652174,0.10372534696859022,0.036771300448430494,0.018796992481203006,0.09624697336561744,0.0333091962346126,0.05307855626326964,0.02040816326530612,0.014285714285714285,0.11731843575418995,0.0899581589958159,0.10694183864915573,0.7142857142857143,0.018666666666666668,0.2857142857142857,0.3333333333333333,0.5,0.06933333333333333,0.496,0.12195121951219512,0.2,0.027522935779816515,0.3333333333333333,0.43466666666666665,0.4669613636363636,0.47198108108108117,0.4575754629629629,0.007936507936507936,0.013513513513513514,0.10044642857142858,0.33035714285714285,16.317808219178087,0.3371212121212121,94.0,37.0,71.0,10.0,22.0,85.0,19.0,70.0,156.0,20.0,41.0,204.0,84.0,56.0,71.0,21.0,157.0,7.0,17.0,16.0,0.9714285714285714,0.44871794871794873,0.4878048780487805,0.45161290322580644,0.416,0.021505376344086023,0.5053763440860215,0.5164835164835165,0.9042553191489362,0.18933333333333333,0.5211267605633803,0.5211267605633803,1.0,0.22666666666666666,0.2018348623853211,0.45454545454545453,0.1743119266055046,24.36858974358975,12.0,20.0,15.0,9.0,22.0,13.0,17.0,3.0,31.0,4.0,1.0,18.0,,10.0,0.62,0.06007067137809187,0.01593625498007968,0.030534351145038167,0.04672897196261682,0.016042780748663103,0.46153846153846156,0.5,5.0,8.0,33.0,1.0,5.0,10.0,6.0,13.0,1.0,6.0,1.0,33.0,1.0,6.0,9.0,30.0,2.0,3.0,4.0,1.0,1.0,2.0,0.46153846153846156,0.00641025641025641,0.07692307692307693,0.011764705882352941,0.06766917293233082,0.10144927536231885,0.3333333333333333,0.38823529411764707,0.39285714285714285,0.9393939393939394,0.1951219512195122,0.625,1.0,0.12195121951219512,0.2,1.0,0.5263157894736842,0.39285714285714285,,,,,,,,,,True,
345,1610612759,Terry Porter,Terry Porter,345,SAS,55556.0,926,239.0,1723,1725,484,290,206,3448,27.0,51.0,1.0,2.0,6.0,10.0,27.0,72,68.0,150,51.0,319,1587,7.0,17.0,36.0,20.0,33.0,115,40.0,96.0,2.0,16.0,3.0,4.0,75,,92,8.0,100,37.0,25.0,20.0,59.0,1.0,15,45,1.0,61.0,19.0,3.0,1.0,1.0,3.0,1.0,,115,484,0.29411764705882354,0.29850746268656714,0.4533333333333333,0.4117647058823529,0.6060606060606061,0.5134099616858238,0.48484848484848486,0.6232876712328768,0.5487804878048781,0.5142857142857142,0.6609195402298851,0.10666666666666667,0.1568627450980392,17.63506625891947,,0.09689922480620156,0.006535947712418301,0.019230769230769232,0.09766454352441614,0.009114583333333334,,0.008849557522123894,0.046511627906976744,0.06862745098039216,0.09448818897637795,0.11708860759493671,0.3333333333333333,0.19540229885057472,0.5294117647058824,0.627906976744186,0.2962962962962963,0.10344827586206896,0.27586206896551724,0.06060606060606061,0.5,0.136986301369863,0.6,0.6206896551724138,0.5040503846153848,0.4809592592592593,0.49720138888888893,0.06909090909090909,0.11585365853658537,0.11285266457680251,0.3605015673981191,10.539333333333332,0.2809053975623912,32.0,13.0,24.0,4.0,11.0,87.0,29.0,44.0,111.0,17.0,40.0,105.0,86.0,120.0,146.0,56.0,318.0,12.0,3.0,4.0,0.7954545454545454,0.3963963963963964,0.425,0.4,0.42528735632183906,0.041666666666666664,0.4444444444444444,0.463768115942029,0.34375,0.09195402298850575,0.5416666666666666,0.5416666666666666,0.9230769230769231,0.3333333333333333,0.1506849315068493,0.36363636363636365,0.3972602739726027,24.99369369369369,9.0,24.0,26.0,18.0,16.0,48.0,17.0,1.0,39.0,14.0,8.0,15.0,5.0,12.0,0.6610169491525424,0.10119047619047619,0.006944444444444444,0.013100436681222707,0.10077519379844961,0.0078125,0.3333333333333333,0.4090909090909091,1.0,3.0,31.0,5.0,13.0,13.0,6.0,16.0,4.0,27.0,1.0,31.0,1.0,8.0,1.0,31.0,3.0,1.0,4.0,,,1.0,0.375,0.009009009009009009,0.18518518518518517,0.011494252873563218,0.014084507042253521,0.10256410256410256,0.1111111111111111,0.3563218390804598,0.36046511627906974,0.7419354838709677,0.09090909090909091,0.3333333333333333,1.0,0.3939393939393939,0.38461538461538464,0.6,0.4482758620689655,0.36046511627906974,1.0,,,,,,,,,True,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,18698.0,312,6.0,573,577,198,120,83,1150,,,,,,,3.0,33,14.0,36,8.0,90,616,1.0,4.0,16.0,4.0,12.0,33,16.0,12.0,,1.0,1.0,2.0,8,,15,3.0,18,8.0,4.0,2.0,11.0,1.0,8,17,,9.0,,1.0,1.0,,1.0,,,33,198,0.5714285714285714,0.5714285714285714,0.3888888888888889,0.25,0.3333333333333333,0.5857142857142857,0.6363636363636364,0.6190476190476191,0.5958904109589042,0.6666666666666666,0.6458333333333334,0.027777777777777776,,12.593703148425787,,0.03773584905660377,0.010101010101010102,0.017241379310344827,0.05660377358490566,0.01171875,0.018867924528301886,0.024390243902439025,,0.017857142857142856,0.05194805194805195,0.0379746835443038,,,,,,0.04285714285714286,0.4714285714285714,,,,,0.4857142857142857,0.4697635714285715,0.5291875,0.46038809523809526,,,0.17777777777777778,0.36666666666666664,17.377777777777776,0.34554973821989526,13.0,2.0,6.0,1.0,1.0,28.0,8.0,18.0,34.0,6.0,9.0,51.0,28.0,22.0,31.0,7.0,71.0,4.0,,1.0,0.9444444444444444,0.5294117647058824,0.6666666666666666,0.5294117647058824,0.4857142857142857,0.030303030303030304,0.3939393939393939,0.40625,0.6153846153846154,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.4,0.047619047619047616,1.0,0.38095238095238093,24.89117647058824,1.0,7.0,9.0,4.0,2.0,13.0,7.0,,9.0,1.0,5.0,4.0,,3.0,0.8181818181818182,0.1320754716981132,,,0.09302325581395349,,0.3333333333333333,0.3333333333333333,,,16.0,4.0,7.0,5.0,4.0,7.0,2.0,3.0,,16.0,,5.0,,4.0,,,3.0,,,,0.5714285714285714,,,,,0.3,,0.5714285714285714,0.5714285714285714,0.9375,,,,0.6363636363636364,0.5714285714285714,1.0,0.625,0.5714285714285714,,1.0,,,,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,76757.0,1279,343.0,2388,2388,785,500,287,4776,108.0,160.0,21.0,35.0,35.0,48.0,277.0,131,281.0,568,174.0,742,2246,38.0,69.0,105.0,83.0,155.0,247,310.0,252.0,38.0,37.0,17.0,78.0,243,29.0,322,99.0,421,31.0,22.0,45.0,96.0,10.0,60,88,12.0,285.0,115.0,72.0,39.0,31.0,72.0,45.0,7.0,247,785,0.5516014234875445,0.5916030534351145,0.49471830985915494,0.5507246376811594,0.535483870967742,0.49477351916376305,0.5507246376811594,0.5314465408805031,0.5240112994350282,0.5706521739130435,0.57981220657277,0.06514084507042253,0.0625,29.526257803892765,0.4264705882352941,0.22838345864661655,0.09187279151943463,0.08717948717948718,0.23052714398111723,0.09099616858237548,0.0621301775147929,0.09722222222222222,0.058823529411764705,0.2392857142857143,0.2443820224719101,0.20794392523364486,0.625,0.2787456445993031,0.675,0.72,0.5740740740740741,0.48257839721254353,0.22822299651567945,0.5072463768115942,0.6,0.3018867924528302,0.7291666666666666,0.289198606271777,0.4395495636998255,0.4812107142857143,0.44416360759493667,0.17113095238095238,0.17267267267267267,0.14150943396226415,0.3328840970350404,8.475528169014087,0.3287269681742044,56.0,,,,,6.0,4.0,2.0,6.0,1.0,4.0,3.0,5.0,79.0,115.0,43.0,266.0,9.0,6.0,1.0,0.5,0.3333333333333333,0.25,0.4,0.010452961672473868,0.007633587786259542,0.42748091603053434,0.4307692307692308,0.625,,,,,0.010452961672473868,,,0.025157232704402517,27.766666666666666,117.0,78.0,36.0,27.0,7.0,29.0,50.0,17.0,51.0,9.0,29.0,40.0,17.0,36.0,0.53125,0.24154589371980675,0.17277486910994763,0.075,0.24358974358974358,0.06772908366533864,0.4223826714801444,0.46613545816733065,,,2.0,,,1.0,,,29.0,3.0,1.0,2.0,,9.0,4.0,22.0,3.0,13.0,,,,2.0,,,0.09386281588447654,,0.039603960396039604,0.23529411764705882,0.49572649572649574,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.25,0.4,,,1.0,0.09523809523809523,,,,,,True,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,47705.0,795,135.0,1509,1538,579,444,191,3047,40.0,59.0,,3.0,14.0,22.0,59.0,53,88.0,171,59.0,316,1478,5.0,14.0,21.0,31.0,55.0,145,60.0,116.0,,11.0,2.0,6.0,48,,59,8.0,67,23.0,21.0,17.0,39.0,4.0,20,54,2.0,67.0,23.0,3.0,,2.0,3.0,3.0,,145,579,0.3409090909090909,0.3409090909090909,0.5146198830409356,0.35714285714285715,0.5636363636363636,0.5288065843621399,0.47058823529411764,0.5944444444444444,0.5787545787545788,0.525,0.6651376146788991,0.06432748538011696,0.1016949152542373,18.107951247823564,,0.07570977917981073,0.011194029850746268,0.016,0.07722513089005235,0.012102874432677761,0.004608294930875576,0.010416666666666666,0.034482758620689655,0.0650887573964497,0.06086956521739131,0.09787234042553192,1.0,0.24279835390946503,0.6779661016949152,0.7547169811320755,0.5,0.24279835390946503,0.21810699588477367,0.17647058823529413,,0.24444444444444444,0.6363636363636364,0.5390946502057613,0.49933999999999995,0.46646071428571434,0.5058224137931036,0.08846153846153847,0.12234042553191489,0.06645569620253164,0.4588607594936709,8.614035087719296,0.3836978131212724,21.0,4.0,11.0,4.0,9.0,61.0,26.0,27.0,72.0,15.0,35.0,60.0,58.0,107.0,136.0,41.0,301.0,2.0,,6.0,0.7407407407407407,0.375,0.42857142857142855,0.37142857142857144,0.2962962962962963,0.03773584905660377,0.39622641509433965,0.4117647058823529,0.2857142857142857,0.04526748971193416,0.36363636363636365,0.36363636363636365,1.0,0.25102880658436216,0.1,0.4444444444444444,0.28888888888888886,25.85277777777779,27.0,38.0,29.0,15.0,19.0,47.0,11.0,2.0,22.0,10.0,4.0,16.0,6.0,13.0,0.5641025641025641,0.08461538461538462,0.008771929824561403,0.01951219512195122,0.08163265306122448,0.017857142857142856,0.4576271186440678,0.48214285714285715,,,23.0,2.0,3.0,11.0,2.0,3.0,5.0,21.0,2.0,22.0,,14.0,,18.0,1.0,2.0,,,,1.0,0.6666666666666666,,0.05084745762711865,,,0.09375,0.14814814814814814,0.3770491803278688,0.3770491803278688,0.6956521739130435,,,,0.17647058823529413,0.6666666666666666,0.5,0.4230769230769231,0.3793103448275862,,,,,1.0,,,,,True,
1507,1610612759,Derek Anderson,Derek Anderson,1507,SAS,67243.0,1121,406.0,2115,2108,745,463,235,4223,64.0,110.0,9.0,17.0,19.0,36.0,40.0,157,136.0,307,144.0,539,1948,19.0,39.0,52.0,43.0,98.0,203,140.0,132.0,16.0,16.0,6.0,22.0,97,4.0,113,29.0,142,44.0,30.0,31.0,72.0,2.0,23,65,9.0,165.0,46.0,7.0,3.0,4.0,8.0,2.0,,203,745,0.5147058823529411,0.546875,0.44299674267100975,0.48717948717948717,0.4387755102040816,0.4962311557788945,0.44565217391304346,0.4844961240310077,0.5638528138528138,0.47959183673469385,0.5852941176470589,0.05211726384364821,0.09090909090909091,22.26855713094245,0.06451612903225806,0.1030818278427205,0.030136986301369864,0.034482758620689655,0.09680284191829484,0.030973451327433628,0.020134228187919462,0.0234375,0.06521739130434782,0.08097165991902834,0.08333333333333333,0.13513513513513514,0.25,0.27638190954773867,0.5818181818181818,0.64,0.5,0.10050251256281408,0.3944723618090452,0.3695652173913043,0.5294117647058824,0.27906976744186046,0.5277777777777778,0.5050251256281407,0.4957492443324937,0.47971025641025633,0.4756570312499999,0.11441647597254005,0.13450292397660818,0.09647495361781076,0.37662337662337664,10.694788273615634,0.35224586288416077,57.0,15.0,25.0,5.0,8.0,66.0,23.0,41.0,91.0,13.0,31.0,99.0,65.0,98.0,129.0,49.0,289.0,14.0,3.0,9.0,0.8048780487804879,0.45054945054945056,0.41935483870967744,0.45555555555555555,0.228643216080402,,0.3630573248407643,0.3630573248407643,0.543859649122807,0.06281407035175879,0.6,0.6,0.8,0.1658291457286432,0.06201550387596899,0.625,0.17829457364341086,25.095604395604397,15.0,78.0,31.0,20.0,21.0,28.0,12.0,3.0,41.0,10.0,15.0,27.0,11.0,25.0,0.5694444444444444,0.06486486486486487,0.017341040462427744,0.05019305019305019,0.057971014492753624,0.01485148514851485,0.375,0.4411764705882353,,1.0,26.0,1.0,6.0,8.0,1.0,7.0,11.0,24.0,1.0,26.0,1.0,11.0,1.0,26.0,4.0,3.0,21.0,1.0,,,0.14285714285714285,0.01098901098901099,0.15,0.015151515151515152,0.011363636363636364,0.0851063829787234,0.4666666666666667,0.3939393939393939,0.4,0.8076923076923077,0.021739130434782608,,,0.13043478260869565,0.16666666666666666,,0.34782608695652173,0.4,,1.0,,,,4.0,1.0,1.0,0.042105263157894736,True,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,18095.0,302,34.0,563,565,183,149,61,1128,15.0,21.0,3.0,3.0,2.0,6.0,10.0,37,35.0,68,6.0,76,586,5.0,5.0,10.0,9.0,20.0,22,40.0,30.0,,5.0,1.0,4.0,10,,13,5.0,18,4.0,4.0,7.0,13.0,1.0,9,23,,8.0,2.0,1.0,,1.0,2.0,2.0,,22,183,0.5714285714285714,0.5714285714285714,0.5147058823529411,1.0,0.45,0.5072463768115942,1.0,0.42857142857142855,0.5205479452054794,1.0,0.4782608695652174,0.07352941176470588,0.19047619047619047,13.47068145800317,,0.041666666666666664,0.019230769230769232,0.04,0.04659498207885305,0.02145922746781116,0.009708737864077669,0.05555555555555555,,0.034482758620689655,0.050505050505050504,0.03614457831325301,1.0,0.30434782608695654,0.7142857142857143,0.8823529411764706,0.3333333333333333,0.14492753623188406,0.5362318840579711,0.6,1.0,0.2857142857142857,0.3333333333333333,0.3188405797101449,0.46761617647058823,0.48460000000000003,0.442535,0.02857142857142857,0.028985507246376812,0.13157894736842105,0.2894736842105263,10.733823529411763,0.325044404973357,18.0,,,,,1.0,1.0,,1.0,,1.0,,,55.0,67.0,14.0,146.0,,,3.0,,,,,0.014492753623188406,,0.4864864864864865,0.4864864864864865,0.8333333333333334,,,,,0.014492753623188406,,,0.047619047619047616,64.2,2.0,4.0,12.0,5.0,8.0,33.0,3.0,2.0,6.0,3.0,2.0,7.0,1.0,3.0,0.46153846153846156,0.07692307692307693,0.023255813953488372,0.03225806451612903,0.1111111111111111,0.07142857142857142,0.2,0.2222222222222222,,,,,,,,,,,1.0,,,7.0,,4.0,,1.0,,1.0,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,
