EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,HeaveAttempts,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Travels,Clear Path Fouls,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,2844.0,47,13.0,86,90,39,32,17,176,3,5,2.0,4.0,1.0,3.0,1.0,4.0,3.0,4,12,5.0,13,69,2.0,5,4.0,1.0,8,5.0,7,4.0,4,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,7.0,11,2.0,13,7.0,20,3,2,1.0,1.0,1.0,1.0,2,1.0,3,1.0,2,5,1.0,6,1.0,2.0,2.0,1.0,1.0,2.0,7,39,1.0,0.5,0.6666666666666666,0.3333333333333333,0.4,0.125,0.3333333333333333,0.4,0.125,0.43333333333333335,0.4,0.3181818181818182,0.16666666666666666,0.2,0.25,16.9811320754717,0.3333333333333333,0.5,0.2682926829268293,0.19444444444444445,0.23404255319148937,0.14893617021276595,0.1,0.07692307692307693,0.38461538461538464,0.2222222222222222,0.16666666666666666,0.35,0.4166666666666667,0.6,0.75,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.25,0.8,0.5,0.5,0.375,0.3333333333333333,0.4166666666666667,0.44401666666666667,0.52386,0.4398875,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,7.608333333333333,0.45348837209302323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,11335.0,189,-49.0,347,354,184,183,57,701,8,19,,2.0,4.0,8.0,1.0,4.0,14.0,13,37,10.0,45,411,1.0,3,7.0,6.0,15,7.0,25,12.0,14,,4.0,12.0,2.0,14.0,2.0,,4.0,8.0,30.0,14.0,22,4.0,32,18.0,50,9,2,7.0,5.0,,1.0,3,,8,,9,21,1.0,14,8.0,,,,,,25,184,6.0,0.46153846153846156,0.46153846153846156,0.35135135135135137,0.3333333333333333,0.4,0.3645833333333333,0.625,0.391304347826087,0.4090909090909091,0.5833333333333334,0.44642857142857145,0.10810810810810811,0.21052631578947367,,15.254237288135593,0.625,0.26666666666666666,0.19298245614035087,0.10294117647058823,0.19718309859154928,0.09444444444444444,0.04,0.1282051282051282,0.14893617021276595,0.1111111111111111,0.16666666666666666,0.24561403508771928,0.3958333333333333,0.42105263157894735,0.5333333333333333,0.25,0.08333333333333333,0.25,0.25,0.2916666666666667,0.5,,,0.34782608695652173,0.5,0.625,0.4991645833333333,0.41597500000000004,0.4825217391304347,0.14545454545454545,0.18181818181818182,0.15555555555555556,0.5555555555555556,8.132432432432433,0.5302593659942363,4.0,2.0,7.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,11.0,1.0,1.0,2.0,2.0,8.0,9.0,4.0,1.0,3.0,1.0,6.0,5.0,4.0,2.0,2.0,1.0,1.0,0.2727272727272727,1.0,0.25,0.2727272727272727,0.22916666666666666,0.09090909090909091,0.21428571428571427,0.06818181818181818,0.06896551724137931,0.06666666666666667,0.2,0.3333333333333333,0.17857142857142858,0.2857142857142857,0.2857142857142857,1.0,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.08333333333333333,0.25,0.25,1.0,0.25,1.0,1.0,0.2608695652173913,0.16666666666666666,0.08695652173913043,0.5,0.25,24.00909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1594,1610612738,Rick Brunson,Rick Brunson,1594,BOS,4040.0,67,9.0,133,129,36,49,20,262,3,4,,,,,1.0,2.0,4.0,6,10,4.0,19,147,1.0,1,2.0,1.0,3,1.0,3,,12,,1.0,8.0,8.0,16.0,6.0,2.0,4.0,3.0,40.0,1.0,2,,2,2.0,4,5,2,3.0,5.0,1.0,3.0,2,1.0,7,,4,9,,8,2.0,2.0,,,,,3,36,2.0,,,0.6,1.0,0.3333333333333333,0.5357142857142857,0.5,0.3333333333333333,0.5588235294117647,0.5,0.375,0.1,0.25,,15.189873417721518,0.7142857142857143,,0.05555555555555555,0.02564102564102564,0.045454545454545456,0.017857142857142856,,0.07142857142857142,,0.25,,,0.2857142857142857,0.75,1.0,,0.14285714285714285,0.5,0.5,0.2857142857142857,,,,,,0.5714285714285714,0.4657,0.433075,0.38756666666666667,0.13333333333333333,0.18181818181818182,0.10526315789473684,0.15789473684210525,9.879999999999999,0.2706766917293233,2.0,,2.0,,,1.0,2.0,,,,,1.0,4.0,,1.0,,,,3.0,1.0,1.0,,1.0,,,2.0,2.0,,1.0,1.0,0.25,,,0.3333333333333333,0.2857142857142857,0.125,,,,,,,,0.5,0.5,,0.14285714285714285,,,,0.14285714285714285,0.5,0.5,1.0,,,,,,,,1.0,31.325,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,65961.0,1099,-54.0,2117,2083,740,789,260,4200,27,53,6.0,12.0,13.0,22.0,7.0,30.0,72.0,62,155,69.0,325,2156,11.0,25,55.0,24.0,57,35.0,110,78.0,46,6.0,17.0,59.0,18.0,77.0,15.0,3.0,24.0,23.0,172.0,22.0,78,5.0,105,32.0,137,48,28,20.0,23.0,5.0,17.0,15,2.0,38,4.0,35,77,3.0,82,21.0,11.0,6.0,3.0,2.0,6.0,110,740,12.0,0.6290322580645161,0.6610169491525424,0.4,0.44,0.42105263157894735,0.4794007490636704,0.5714285714285714,0.4166666666666667,0.5152027027027027,0.6341463414634146,0.48130841121495327,0.10967741935483871,0.20754716981132076,0.13333333333333333,13.794531897265948,0.6052631578947368,0.05813953488372093,0.11063829787234042,0.029850746268656716,0.11286681715575621,0.03187250996015936,0.03859649122807018,0.020202020202020204,0.027559055118110236,0.09375,0.1256544502617801,0.11180124223602485,0.19850187265917604,0.5094339622641509,0.6428571428571429,0.5185185185185185,0.11235955056179775,0.23333333333333334,0.2692307692307692,0.2696629213483146,0.34285714285714286,0.5,0.16666666666666666,0.24444444444444444,0.5909090909090909,0.6179775280898876,0.4967131578947369,0.49771666666666664,0.4810269662921349,0.07368421052631578,0.12138728323699421,0.16923076923076924,0.3384615384615385,10.711612903225808,0.3495512517713746,28.0,23.0,60.0,3.0,17.0,21.0,52.0,4.0,5.0,6.0,16.0,44.0,112.0,6.0,10.0,15.0,9.0,33.0,129.0,51.0,21.0,10.0,,22.0,5.0,6.0,11.0,6.0,3.0,0.9772727272727273,0.39285714285714285,0.6,0.2727272727272727,0.3963963963963964,0.41947565543071164,,0.12154696132596685,0.03745318352059925,0.04736842105263158,0.012987012987012988,0.11724137931034483,0.1388888888888889,0.03571428571428571,0.3888888888888889,0.4,0.7857142857142857,0.2247191011235955,0.38333333333333336,0.38333333333333336,1.0,0.1947565543071161,0.40384615384615385,0.42,0.9523809523809523,0.14285714285714285,0.8,0.75,0.18888888888888888,0.17647058823529413,0.17777777777777778,0.375,0.4117647058823529,24.41696428571429,5.0,1.0,12.0,21.0,0.14285714285714285,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017857142857142856,0.027777777777777776,0.038461538461538464,0.16666666666666666,0.42857142857142855,0.4,1.0,,,,,,,,,,True,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,114078.0,1901,-81.0,3627,3615,1310,1387,470,7242,102,196,47.0,94.0,30.0,63.0,77.0,168.0,157.0,248,521,115.0,611,3796,61.0,122,149.0,86.0,174,60.0,232,344.0,152,84.0,39.0,40.0,24.0,64.0,18.0,6.0,14.0,21.0,152.0,147.0,195,39.0,289,206.0,495,52,40,12.0,49.0,8.0,24.0,56,5.0,105,19.0,89,228,40.0,158,65.0,21.0,23.0,12.0,10.0,23.0,232,1310,35.0,0.6935483870967742,0.8349514563106796,0.4760076775431862,0.5,0.4942528735632184,0.4760076775431862,0.5,0.4942528735632184,0.515177065767285,0.5321428571428571,0.5446009389671361,0.07485604606525911,0.1326530612244898,0.047619047619047616,16.726575605080278,0.4666666666666667,0.2635135135135135,0.1610239471511148,0.11602209944751381,0.16329196603527107,0.11525229357798165,0.12474012474012475,0.12112676056338029,0.10208816705336426,0.16614420062695925,0.1382636655948553,0.1703958691910499,0.3761996161228407,0.5204081632653061,0.6,0.4803921568627451,0.32245681381957775,0.4583333333333333,0.48125,0.30134357005758156,0.7704918032786885,0.5,0.1276595744680851,0.3620689655172414,0.47619047619047616,0.3761996161228407,0.4544209213051824,0.5156452830188678,0.44095689655172415,0.11363636363636363,0.11363636363636363,0.24386252045826515,0.37970540098199673,8.305566218809977,0.36118003859939346,69.0,,,,,,,,,,,,,,,27.0,,,,,,54.0,5.0,55.0,11.0,25.0,34.0,9.0,14.0,,,,,,,0.037037037037037035,0.171875,0.11320754716981132,0.1111111111111111,0.11851851851851852,0.171875,0.171875,0.047619047619047616,0.4394904458598726,0.45394736842105265,0.927536231884058,,,,,,,,,,,,,,,,,,,,5.0,,,,,,10.0,,1.0,11.0,3.0,2.0,,0.03184713375796178,,0.4782608695652174,0.7662337662337663,,,2.0,18.0,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,83597.0,1393,5.0,2645,2618,848,838,340,5263,112,202,14.0,28.0,39.0,69.0,32.0,90.0,212.0,242,504,236.0,873,2769,22.0,49,71.0,80.0,150,114.0,337,280.0,204,22.0,45.0,70.0,35.0,105.0,23.0,12.0,35.0,23.0,245.0,37.0,141,15.0,185,44.0,229,63,41,22.0,65.0,9.0,34.0,49,8.0,114,12.0,54,123,9.0,314,129.0,36.0,41.0,27.0,6.0,44.0,337,848,22.0,0.5785123966942148,0.6060606060606061,0.4801587301587302,0.4489795918367347,0.5333333333333333,0.4753731343283582,0.45774647887323944,0.538647342995169,0.5383189122373301,0.47333333333333333,0.6194852941176471,0.08928571428571429,0.1188118811881188,0.2,30.381830151415407,0.5701754385964912,0.15625,0.1589627959413754,0.040525739320920046,0.15070921985815602,0.034782608695652174,0.060240963855421686,0.03937007874015748,0.021406727828746176,0.13559322033898305,0.17061611374407584,0.16590909090909092,0.30149253731343284,0.5544554455445545,0.6292134831460674,0.5178571428571429,0.13432835820895522,0.35555555555555557,0.4444444444444444,0.3164179104477612,0.39436619718309857,0.5,0.07142857142857142,0.3333333333333333,0.5652173913043478,0.5492537313432836,0.481281763826607,0.5046610169491527,0.48636723300970863,0.17205692108667528,0.21357615894039736,0.08132875143184422,0.38602520045819017,9.301587301587299,0.3206049149338374,98.0,12.0,30.0,5.0,8.0,39.0,136.0,5.0,18.0,16.0,49.0,51.0,166.0,7.0,22.0,6.0,21.0,57.0,135.0,135.0,39.0,7.0,,29.0,20.0,31.0,29.0,15.0,29.0,0.8823529411764706,0.3072289156626506,0.3181818181818182,0.3684210526315789,0.3090909090909091,0.24776119402985075,,0.12033195020746888,0.019886363636363636,0.019305019305019305,0.021505376344086023,0.11458333333333333,0.14285714285714285,0.06172839506172839,0.46226415094339623,0.4688995215311005,0.6428571428571429,0.04477611940298507,0.4,0.41379310344827586,0.9166666666666666,0.20298507462686566,0.2867647058823529,0.291044776119403,0.8717948717948718,0.2535211267605634,0.2777777777777778,1.0,0.03864734299516908,0.625,0.23671497584541062,0.32653061224489793,0.28888888888888886,25.292771084337346,4.0,1.0,12.0,3.0,0.056338028169014086,2.0,18.0,3.0,10.0,,8.0,27.0,,,0.018072289156626505,0.014150943396226415,0.014705882352941176,0.6136363636363636,0.59375,0.5,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,0.03333333333333333,0.023668639053254437,True,
72,1610612738,Kenny Anderson,Kenny Anderson,72,BOS,22511.0,375,-3.0,725,718,260,293,84,1443,13,29,1.0,4.0,6.0,11.0,11.0,28.0,39.0,43,96,29.0,124,781,4.0,11,14.0,19.0,36,22.0,63,32.0,54,2.0,7.0,39.0,32.0,71.0,20.0,12.0,14.0,13.0,174.0,5.0,13,,22,9.0,31,13,7,6.0,12.0,3.0,8.0,7,1.0,19,1.0,9,31,,34,11.0,7.0,,,,1.0,63,260,8.0,0.37209302325581395,0.38095238095238093,0.4479166666666667,0.36363636363636365,0.5277777777777778,0.4481132075471698,0.39285714285714285,0.47674418604651164,0.5082644628099173,0.4666666666666667,0.5636363636363636,0.07291666666666667,0.10344827586206896,0.14285714285714285,16.949152542372882,0.631578947368421,,0.057777777777777775,0.019083969465648856,0.07508532423208192,0.023121387283236993,0.009433962264150943,0.029411764705882353,0.022727272727272728,0.015384615384615385,0.038461538461538464,0.09259259259259259,0.27358490566037735,0.4482758620689655,0.5,0.46153846153846156,0.2641509433962264,0.39285714285714285,0.4583333333333333,0.36792452830188677,0.2857142857142857,0.25,1.0,0.2558139534883721,0.5454545454545454,0.36792452830188677,0.450025,0.4649863636363636,0.45341627906976745,0.09649122807017543,0.10576923076923077,0.11290322580645161,0.5080645161290323,10.472916666666665,0.3586206896551724,19.0,,1.0,,1.0,3.0,9.0,1.0,3.0,1.0,6.0,3.0,10.0,1.0,3.0,3.0,1.0,7.0,9.0,9.0,3.0,3.0,1.0,9.0,3.0,4.0,5.0,1.0,3.0,1.0,0.3,0.3333333333333333,0.14285714285714285,0.3,0.09433962264150944,0.047619047619047616,0.1323529411764706,0.03571428571428571,0.05660377358490566,,0.12962962962962962,0.14285714285714285,0.058823529411764705,0.48717948717948717,0.48717948717948717,0.47368421052631576,0.009433962264150943,,,,0.08490566037735849,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,1.0,0.023255813953488372,,0.13953488372093023,0.16666666666666666,0.3333333333333333,25.270000000000003,,,12.0,1.0,,,,,,,,1.0,,,,,,1.0,0.09090909090909091,,,,,,,1.0,1.0,,,,True,
753,1610612738,Randy Brown,Randy Brown,753,BOS,30048.0,501,-71.0,940,935,272,318,133,1875,17,26,1.0,2.0,5.0,7.0,2.0,6.0,66.0,50,98,12.0,112,1003,3.0,7,7.0,13.0,23,6.0,32,76.0,24,,8.0,41.0,29.0,70.0,19.0,10.0,15.0,13.0,169.0,11.0,22,,27,14.0,41,21,8,13.0,17.0,5.0,12.0,7,,24,,23,57,2.0,22,6.0,5.0,3.0,2.0,,3.0,32,272,9.0,0.76,0.76,0.5102040816326531,0.42857142857142855,0.5652173913043478,0.5102040816326531,0.42857142857142855,0.5652173913043478,0.5138888888888888,0.4375,0.5333333333333333,0.08163265306122448,0.15384615384615385,0.3333333333333333,12.098991750687443,0.7083333333333334,,0.0728476821192053,0.03197674418604651,0.07086614173228346,0.030634573304157548,0.02459016393442623,0.041237113402061855,0.032,0.056179775280898875,0.0641025641025641,0.08888888888888889,0.2653061224489796,0.6538461538461539,0.7727272727272727,0.5882352941176471,0.061224489795918366,0.3333333333333333,0.5,0.673469387755102,0.2857142857142857,0.5,1.0,0.30434782608695654,0.7142857142857143,0.2653061224489796,0.4447632653061224,0.41153333333333336,0.4438173913043478,0.05825242718446602,0.05825242718446602,0.0625,0.2857142857142857,13.196938775510203,0.28936170212765955,31.0,,,,,,,,,,,,,,,1.0,,,,,,3.0,,5.0,3.0,5.0,10.0,1.0,1.0,,,,,,,,0.06329113924050633,0.02654867256637168,0.039473684210526314,,0.0625,0.06666666666666667,0.07692307692307693,0.4696969696969697,0.484375,0.8709677419354839,,,,,,,,,,,,,,,,,,,,13.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,0.030303030303030304,,0.3333333333333333,0.5,,,,,,,,,,,,True,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,41361.0,689,35.0,1312,1318,546,543,154,2630,50,85,3.0,8.0,21.0,34.0,5.0,17.0,46.0,75,148,58.0,217,1310,4.0,11,13.0,27.0,55,28.0,88,64.0,86,4.0,16.0,66.0,37.0,103.0,26.0,11.0,23.0,28.0,243.0,11.0,36,2.0,52,14.0,66,24,12,12.0,34.0,5.0,14.0,14,,48,4.0,15,44,2.0,65,27.0,7.0,,,,,88,546,10.0,0.4266666666666667,0.4383561643835616,0.5067567567567568,0.36363636363636365,0.4909090909090909,0.47041420118343197,0.39285714285714285,0.42857142857142855,0.5463917525773195,0.43333333333333335,0.5120481927710844,0.10810810810810811,0.15294117647058825,0.11764705882352941,16.198125836680052,0.7083333333333334,0.03278688524590164,0.07708779443254818,0.025522041763341066,0.08361204013377926,0.022435897435897436,0.03468208092485549,0.027777777777777776,0.013333333333333334,0.07563025210084033,0.05042016806722689,0.09170305676855896,0.5029585798816568,0.5882352941176471,0.6944444444444444,0.28,0.10059171597633136,0.29411764705882354,0.3333333333333333,0.27218934911242604,0.5714285714285714,0.375,,0.4857142857142857,0.6176470588235294,0.6272189349112426,0.5152923780487805,0.5000272727272728,0.5136046153846153,0.1443850267379679,0.16265060240963855,0.059907834101382486,0.4055299539170507,6.986486486486487,0.41615853658536583,20.0,1.0,5.0,1.0,3.0,2.0,16.0,1.0,3.0,1.0,12.0,3.0,21.0,1.0,3.0,2.0,2.0,15.0,9.0,13.0,2.0,3.0,,14.0,2.0,20.0,26.0,4.0,9.0,1.0,0.14285714285714285,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.1242603550295858,,0.10687022900763359,0.015544041450777202,0.02054794520547945,,0.10679611650485436,0.10714285714285714,0.030303030303030304,0.43478260869565216,0.4444444444444444,0.75,0.029585798816568046,0.2,0.2,1.0,0.09467455621301775,0.125,0.13333333333333333,1.0,0.21428571428571427,0.3333333333333333,1.0,0.04285714285714286,0.3333333333333333,0.17142857142857143,0.08333333333333333,0.15384615384615385,29.495238095238093,,3.0,15.0,6.0,,,,1.0,1.0,,,,,,0.047619047619047616,0.021739130434782608,0.0625,,0.6,,,,,,,,,,,,True,
677,1610612738,Eric Williams,Eric Williams,677,BOS,60672.0,1011,10.0,1921,1946,791,854,256,3867,35,84,5.0,13.0,9.0,25.0,23.0,60.0,38.0,70,182,85.0,303,1993,10.0,22,40.0,25.0,64,52.0,138,70.0,70,10.0,22.0,41.0,22.0,63.0,16.0,6.0,14.0,19.0,148.0,23.0,52,8.0,69,38.0,107,34,15,19.0,22.0,7.0,15.0,22,2.0,44,4.0,52,117,5.0,125,39.0,24.0,6.0,1.0,3.0,6.0,138,791,19.0,0.5,0.5384615384615384,0.38461538461538464,0.45454545454545453,0.390625,0.4144486692015209,0.48484848484848486,0.43434343434343436,0.471875,0.5128205128205128,0.5227272727272727,0.12087912087912088,0.17857142857142858,0.1,16.38901395767672,0.5,0.1095890410958904,0.08062015503875969,0.034023668639053255,0.07484662576687116,0.03862660944206009,0.03383458646616541,0.0425531914893617,0.02702702702702703,0.10625,0.04093567251461988,0.08917197452229299,0.3193916349809886,0.4166666666666667,0.5072463768115942,0.5428571428571428,0.22813688212927757,0.38333333333333336,0.42592592592592593,0.1444866920152091,0.3939393939393939,0.38461538461538464,0.2,0.25252525252525254,0.36,0.6273764258555133,0.49710418250950567,0.5088854166666666,0.4953570707070708,0.13851351351351351,0.18309859154929578,0.132013201320132,0.45544554455445546,7.209890109890109,0.4117647058823529,12.0,20.0,59.0,9.0,26.0,6.0,22.0,,4.0,3.0,9.0,26.0,81.0,4.0,11.0,8.0,12.0,35.0,72.0,22.0,6.0,13.0,2.0,9.0,7.0,7.0,11.0,10.0,8.0,0.9230769230769231,0.32098765432098764,0.36363636363636365,0.34285714285714286,0.32098765432098764,0.30798479087452474,0.025974025974025976,0.052941176470588235,0.05078125,0.05714285714285714,0.037037037037037035,0.05343511450381679,0.05128205128205128,0.04895104895104895,0.3157894736842105,0.32432432432432434,0.6666666666666666,0.22433460076045628,0.3389830508474576,0.3448275862068966,0.9,0.08365019011406843,0.2727272727272727,0.2727272727272727,1.0,0.12121212121212122,,,0.26262626262626265,0.34615384615384615,0.09090909090909091,0.3333333333333333,0.2727272727272727,23.990123456790123,7.0,,8.0,1.0,0.21212121212121213,4.0,6.0,1.0,,,2.0,3.0,2.0,,0.012345679012345678,0.02631578947368421,,0.5,0.34782608695652173,0.5714285714285714,1.0,,3.0,,2.0,,,,0.01694915254237288,0.024096385542168676,True,
