EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFtPoints,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,AtRimPctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations
109,1610612747,Robert Horry,Robert Horry,109,LAL,17943.0,299,-32.0,557,560,177.0,193,88.0,1117,7.0,11.0,2.0,4.0,1.0,4.0,3.0,12.0,1.0,23.0,3.0,8.0,1.0,3.0,3.0,9.0,25.0,1.0,2.0,3.0,11.0,11.0,46.0,12.0,33.0,13.0,71.0,583,2.0,10.0,1.0,3.0,7.0,3.0,15.0,6.0,14.0,9.0,33.0,10.0,12.0,27.0,9.0,4.0,1.0,24.0,9.0,1.0,19.0,8.0,27.0,7.0,1.0,10.0,5.0,4.0,62.0,8.0,11.0,3.0,10.0,34.0,4.0,48.0,22.0,70.0,2.0,8.0,3.0,5.0,15.0,4.0,11.0,8.0,4.0,1.0,23.0,4.0,5.0,21.0,45.0,4.0,2.0,14.0,4.0,3.0,13.0,11.0,2.0,13.0,6.0,33.0,177.0,5.0,0.45454545454545453,0.5555555555555556,0.75,0.36363636363636365,0.3333333333333333,0.42857142857142855,0.375,0.2391304347826087,0.2,0.2,0.3670886075949367,0.2692307692307692,0.41379310344827586,0.4127906976744186,0.2692307692307692,0.4852941176470588,0.4177215189873418,0.021739130434782608,0.08333333333333333,16.366366366366368,0.6521739130434783,0.23529411764705882,0.10714285714285714,0.1504424778761062,0.05314009661835749,0.17857142857142858,0.1038961038961039,0.15602836879432624,0.06690140845070422,0.045454545454545456,0.07894736842105263,0.034482758620689655,0.13559322033898305,0.14925373134328357,0.1891891891891892,0.11764705882352941,0.1836734693877551,0.14285714285714285,0.04,0.46153846153846156,0.13924050632911392,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.1518987341772152,0.25,0.2727272727272727,0.6666666666666666,0.2911392405063291,0.043478260869565216,0.043478260869565216,1.0,0.10126582278481013,0.375,0.375,0.6666666666666666,0.31645569620253167,0.36,0.36,0.7777777777777778,0.3076923076923077,0.5,0.07692307692307693,0.15384615384615385,0.5,1.0,0.13793103448275862,0.25,0.10344827586206896,1.0,0.3793103448275862,0.2727272727272727,0.5569620253164557,0.375,0.47319935897435894,0.4884214285714286,0.47159285714285726,0.04819277108433735,0.08,0.09859154929577464,0.4647887323943662,11.997826086956522,27.278787878787877,0.3177737881508079,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
166,1610612747,Ron Harper,Ron Harper,166,LAL,2517.0,42,14.0,80,79,25.0,14,15.0,159,3.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,,1.0,1.0,2.0,,,,,,,,,,4.0,9.0,1.0,2.0,,11.0,67,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,4.0,4.0,3.0,,,,,,1.0,4.0,2.0,6.0,,2.0,3.0,1.0,,14.0,1.0,1.0,,1.0,3.0,,4.0,2.0,6.0,,4.0,2.0,2.0,1.0,,1.0,2.0,,,3.0,1.0,,2.0,5.0,,,,,,1.0,,1.0,1.0,1.0,2.0,25.0,,0.5,0.5,1.0,0.5,,,0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.18181818181818182,0.1111111111111111,0.25,13.72549019607843,0.3333333333333333,,,0.1111111111111111,0.029411764705882353,0.14285714285714285,0.1111111111111111,0.11764705882352941,0.046511627906976744,,,0.07692307692307693,0.2,,0.18181818181818182,0.1111111111111111,0.2,,,1.0,0.36363636363636365,0.75,0.75,0.6666666666666666,0.36363636363636365,0.25,0.3333333333333333,,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,,,,,1.0,0.5,,,,,0.5,1.0,,,,,0.5454545454545454,,0.5102545454545454,0.526,0.39690000000000003,,,0.18181818181818182,0.18181818181818182,5.722222222222221,23.1,0.3125,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,35629.0,594,-90.0,1125,1133,409.0,482,175.0,2258,26.0,53.0,10.0,24.0,8.0,18.0,8.0,41.0,15.0,45.0,7.0,21.0,3.0,1.0,7.0,8.0,47.0,1.0,4.0,2.0,11.0,49.0,139.0,15.0,68.0,39.0,182.0,1187,13.0,34.0,2.0,7.0,39.0,16.0,51.0,3.0,18.0,20.0,61.0,48.0,50.0,36.0,9.0,18.0,1.0,46.0,8.0,19.0,16.0,3.0,19.0,3.0,,9.0,4.0,3.0,41.0,7.0,26.0,2.0,11.0,57.0,7.0,75.0,35.0,110.0,4.0,15.0,7.0,8.0,15.0,3.0,10.0,19.0,5.0,1.0,34.0,5.0,16.0,35.0,87.0,4.0,8.0,55.0,23.0,6.0,14.0,6.0,6.0,15.0,11.0,61.0,409.0,16.0,0.4897959183673469,0.6,0.8,0.22058823529411764,0.2857142857142857,0.16666666666666666,0.22388059701492538,0.35251798561151076,0.38235294117647056,0.3137254901960784,0.34541062801932365,0.3902439024390244,0.2971014492753623,0.3905579399141631,0.42391304347826086,0.3765432098765432,0.3285024154589372,0.1366906474820144,0.21951219512195122,19.970082273747195,0.4411764705882353,0.2,0.03333333333333333,0.12895927601809956,0.0625,0.09734513274336283,0.04895104895104895,0.12252252252252252,0.059033989266547404,0.08411214953271028,0.0410958904109589,0.06748466257668712,0.061946902654867256,0.11711711711711711,0.1342281879194631,0.13186813186813187,0.10638297872340426,0.05263157894736842,0.03278688524590164,0.7333333333333333,0.2560386473429952,0.49056603773584906,0.6046511627906976,0.38461538461538464,0.19806763285024154,0.1951219512195122,0.25,0.375,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.10144927536231885,0.3333333333333333,0.3333333333333333,1.0,0.22705314009661837,0.1702127659574468,0.1702127659574468,0.625,0.5853658536585366,0.4166666666666667,0.07317073170731707,0.0975609756097561,0.25,1.0,0.2608695652173913,0.4444444444444444,0.10144927536231885,0.14285714285714285,0.15942028985507245,0.18181818181818182,0.5845410628019324,0.17391304347826086,0.47102281553398057,0.49657941176470594,0.4511169117647061,0.1013215859030837,0.14465408805031446,0.21428571428571427,0.33516483516483514,8.62517985611511,25.448529411764707,0.3635555555555556,4.0,0.1,1.0,7.0,3.0,1.0,1.0,2.0,1.0,0.18867924528301888,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,12472.0,208,-96.0,405,407,164.0,214,75.0,812,12.0,20.0,3.0,7.0,5.0,8.0,5.0,13.0,,3.0,,,,,,,,,,,,17.0,36.0,,,8.0,42.0,456,5.0,11.0,,,13.0,5.0,12.0,,,5.0,15.0,18.0,16.0,,,8.0,,,,4.0,11.0,,11.0,,,3.0,,8.0,22.0,6.0,18.0,1.0,2.0,21.0,1.0,24.0,25.0,49.0,2.0,4.0,4.0,,4.0,,4.0,5.0,,,9.0,,4.0,13.0,33.0,4.0,3.0,14.0,4.0,3.0,2.0,,2.0,2.0,1.0,15.0,164.0,4.0,0.5294117647058824,0.6923076923076923,,,,,,0.4722222222222222,0.45454545454545453,0.4166666666666667,0.4722222222222222,0.45454545454545453,0.4166666666666667,0.4883720930232558,0.5,0.4411764705882353,,0.1111111111111111,0.15384615384615385,10.547667342799189,0.4444444444444444,0.07142857142857142,0.07692307692307693,0.13815789473684212,0.10404624277456648,0.058823529411764705,0.11764705882352941,0.12365591397849462,0.10714285714285714,0.21428571428571427,0.03773584905660377,0.08974358974358974,0.10526315789473684,0.15151515151515152,0.1956521739130435,0.0958904109589041,0.03333333333333333,0.25,0.14285714285714285,0.5,0.5555555555555556,0.6,0.6666666666666666,0.6666666666666666,0.3611111111111111,0.38461538461538464,0.45454545454545453,0.2,0.08333333333333333,,,,,,,,,,,,0.6363636363636364,0.42857142857142855,,,,,0.6666666666666666,0.625,,,,,0.5555555555555556,,0.49795000000000006,0.49776363636363635,0.5367666666666667,0.1,0.1,0.30952380952380953,0.35714285714285715,4.519444444444444,,0.4049382716049383,1.0,,,3.0,,,,,,0.1,,,0.15384615384615385,,,,,,,,,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,11146.0,186,13.0,356,359,138.0,157,58.0,715,12.0,22.0,3.0,7.0,8.0,13.0,12.0,17.0,10.0,42.0,,1.0,,,,4.0,11.0,,,2.0,6.0,34.0,81.0,4.0,12.0,32.0,112.0,346,3.0,11.0,,,12.0,15.0,31.0,2.0,6.0,17.0,53.0,18.0,50.0,9.0,3.0,6.0,2.0,9.0,4.0,4.0,10.0,3.0,13.0,3.0,,6.0,4.0,,29.0,3.0,5.0,,1.0,17.0,,18.0,8.0,26.0,,9.0,5.0,4.0,7.0,3.0,5.0,5.0,2.0,,12.0,,2.0,5.0,17.0,1.0,1.0,40.0,16.0,4.0,4.0,,3.0,4.0,3.0,53.0,138.0,4.0,0.2647058823529412,0.2903225806451613,0.75,0.3333333333333333,,0.3333333333333333,0.4,0.41975308641975306,0.2727272727272727,0.4838709677419355,0.43010752688172044,0.2727272727272727,0.4864864864864865,0.5045871559633027,0.39285714285714285,0.5638297872340425,0.12903225806451613,0.04938271604938271,0.11764705882352941,28.009259259259256,0.5833333333333334,,,0.1118421052631579,0.03355704697986577,0.02857142857142857,0.06976744186046512,0.0962566844919786,0.041666666666666664,,0.06382978723404255,0.034482758620689655,0.06666666666666667,0.13513513513513514,0.09090909090909091,0.11267605633802817,0.03571428571428571,,,0.75,0.23655913978494625,0.5454545454545454,0.6,0.25,0.1827956989247312,0.7058823529411765,0.8,0.25,0.45161290322580644,0.23809523809523808,0.23809523809523808,0.3,0.010752688172043012,,,,0.11827956989247312,0.36363636363636365,0.36363636363636365,0.75,0.6363636363636364,0.42857142857142855,,,,,0.35135135135135137,0.6153846153846154,,,0.16216216216216217,0.3333333333333333,0.3655913978494624,0.4444444444444444,0.45220934065934054,0.43915,0.4534486111111111,0.1619047619047619,0.17391304347826086,0.10714285714285714,0.4732142857142857,11.086419753086421,28.691666666666666,0.38764044943820225,,,,6.0,5.0,,,1.0,,0.09090909090909091,,,0.07692307692307693,2.0,1.0,0.07692307692307693,,,,,,True,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,5370.0,90,-27.0,177,171,103.0,84,30.0,348,2.0,7.0,,3.0,1.0,3.0,1.0,6.0,1.0,2.0,,4.0,,,1.0,2.0,10.0,,2.0,1.0,6.0,4.0,15.0,2.0,14.0,5.0,19.0,174,1.0,4.0,,2.0,4.0,1.0,5.0,1.0,7.0,4.0,9.0,4.0,4.0,6.0,,2.0,,10.0,2.0,4.0,4.0,1.0,5.0,1.0,,2.0,2.0,,11.0,,3.0,,1.0,6.0,2.0,9.0,3.0,12.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,,,3.0,,2.0,2.0,6.0,,,8.0,2.0,2.0,2.0,,1.0,2.0,1.0,9.0,103.0,2.0,0.5,0.6666666666666666,1.0,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.25,0.2,0.2413793103448276,0.16666666666666666,0.20833333333333334,0.2878787878787879,0.25,0.3,0.4827586206896552,0.26666666666666666,0.3333333333333333,16.513761467889907,0.6666666666666666,0.4,,0.1,0.04838709677419355,0.06666666666666667,,0.09333333333333334,0.03,0.13043478260869565,,,,0.1,0.045454545454545456,0.16666666666666666,0.07692307692307693,,0.05263157894736842,0.5,0.2413793103448276,0.2857142857142857,0.3333333333333333,0.5,0.20689655172413793,0.16666666666666666,0.25,,0.06896551724137931,0.5,1.0,1.0,0.13793103448275862,,,,0.3448275862068966,0.2,0.2,1.0,0.5,,,0.3333333333333333,,,0.25,0.3333333333333333,0.08333333333333333,,0.5,0.16666666666666666,0.7241379310344828,0.2,0.4890155172413793,0.49775833333333336,0.5098833333333334,0.06451612903225806,0.11764705882352941,0.21052631578947367,0.47368421052631576,6.706666666666666,25.357142857142858,0.5819209039548022,,,,2.0,,,,1.0,,0.14285714285714285,,,,,,,0.5,,,,,True,,,,,,
375,1610612747,Isaiah Rider,Isaiah Rider,375,LAL,12266.0,204,-20.0,387,383,107.0,109,67.0,770,9.0,12.0,1.0,2.0,5.0,6.0,8.0,21.0,16.0,28.0,,,,,,4.0,14.0,1.0,3.0,1.0,4.0,33.0,61.0,4.0,14.0,6.0,84.0,408,5.0,9.0,1.0,3.0,15.0,10.0,15.0,1.0,4.0,3.0,26.0,30.0,36.0,9.0,3.0,2.0,,14.0,4.0,3.0,23.0,5.0,28.0,3.0,2.0,11.0,8.0,4.0,61.0,1.0,5.0,,4.0,15.0,,19.0,6.0,25.0,,4.0,1.0,3.0,12.0,2.0,7.0,10.0,5.0,4.0,22.0,5.0,5.0,5.0,13.0,1.0,1.0,9.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,26.0,107.0,1.0,0.45454545454545453,0.46875,0.75,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.5409836065573771,0.5555555555555556,0.6666666666666666,0.52,0.5416666666666666,0.6052631578947368,0.5253164556962026,0.5769230769230769,0.6190476190476191,0.18666666666666668,0.04918032786885246,0.09523809523809523,21.814254859611232,0.5454545454545454,,,0.10714285714285714,0.03571428571428571,0.09302325581395349,0.021739130434782608,0.10382513661202186,0.03225806451612903,,0.04477611940298507,0.038461538461538464,0.025,0.06060606060606061,0.11764705882352941,0.125,0.1111111111111111,,,0.25,0.16,0.75,0.8181818181818182,0.3333333333333333,0.28,0.38095238095238093,0.42105263157894735,0.25,0.37333333333333335,0.5714285714285714,0.5714285714285714,0.625,,,,,0.18666666666666668,0.2857142857142857,0.2857142857142857,0.75,0.16666666666666666,0.5,,0.25,0.3333333333333333,1.0,0.3157894736842105,0.8333333333333334,,,0.21052631578947367,0.25,0.3466666666666667,0.2857142857142857,0.44539533333333337,0.447315,0.5048868421052631,0.025974025974025976,0.031746031746031744,0.17857142857142858,0.30952380952380953,11.277049180327868,25.685714285714283,0.27648578811369506,1.0,,,2.0,,,,1.0,,0.08333333333333333,,,,1.0,,,,,,,,True,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,20274.0,338,15.0,614,629,186.0,204,89.0,1243,69.0,93.0,19.0,28.0,19.0,27.0,41.0,94.0,,3.0,,,,,,,1.0,,,,1.0,110.0,190.0,,1.0,59.0,279.0,644,23.0,38.0,,,61.0,28.0,56.0,,1.0,21.0,77.0,136.0,84.0,,,32.0,1.0,,,8.0,19.0,12.0,31.0,11.0,1.0,8.0,3.0,8.0,74.0,9.0,32.0,2.0,18.0,53.0,4.0,75.0,43.0,118.0,8.0,3.0,2.0,1.0,11.0,7.0,8.0,20.0,3.0,3.0,31.0,6.0,11.0,17.0,29.0,3.0,7.0,119.0,53.0,12.0,27.0,13.0,11.0,27.0,12.0,77.0,186.0,2.0,0.6181818181818182,0.723404255319149,,,,,,0.5789473684210527,0.6052631578947368,0.5,0.5759162303664922,0.6052631578947368,0.49122807017543857,0.5693877551020409,0.6630434782608695,0.506578947368421,0.005235602094240838,0.042105263157894736,0.031914893617021274,38.12154696132597,0.3548387096774194,0.25,0.044444444444444446,0.20784313725490197,0.15165876777251186,0.2903225806451613,0.13432835820895522,0.22397476340694006,0.1474820143884892,0.15873015873015872,0.12643678160919541,0.18032786885245902,0.11764705882352941,0.15789473684210525,0.23863636363636365,0.20909090909090908,0.3,0.25,0.1111111111111111,0.4444444444444444,0.4869109947643979,0.7419354838709677,0.7840909090909091,0.6811594202898551,0.49214659685863876,0.43617021276595747,0.45054945054945056,0.5121951219512195,0.015706806282722512,,,,,,,,0.005235602094240838,,,,0.7368421052631579,0.6785714285714286,,,,,0.47368421052631576,0.7037037037037037,,,0.017543859649122806,,0.49214659685863876,,0.4786210526315791,0.5156096774193548,0.46346428571428566,0.22746781115879827,0.22844827586206898,0.21863799283154123,0.27598566308243727,4.2563157894736845,54.2,0.30293159609120524,1.0,0.05263157894736842,,15.0,11.0,,,3.0,2.0,0.053763440860215055,,,0.1875,,,,,1.0,,,,True,,,,,,
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,6374.0,106,-54.0,201,202,97.0,112,33.0,403,3.0,4.0,,,3.0,4.0,3.0,3.0,5.0,12.0,,1.0,,,1.0,,2.0,,1.0,,1.0,11.0,19.0,,3.0,8.0,30.0,233,1.0,2.0,,1.0,2.0,6.0,12.0,,2.0,8.0,20.0,2.0,20.0,,,,,2.0,,,5.0,5.0,10.0,2.0,3.0,4.0,,1.0,25.0,1.0,,,,7.0,,7.0,1.0,8.0,,4.0,3.0,1.0,6.0,2.0,2.0,4.0,4.0,,10.0,,5.0,,6.0,,,10.0,2.0,3.0,,,,,,20.0,97.0,2.0,0.09090909090909091,0.09090909090909091,,,,,,0.5789473684210527,0.5,0.5,0.5,0.3333333333333333,0.42857142857142855,0.5769230769230769,0.3333333333333333,0.5555555555555556,0.13636363636363635,,,15.06276150627615,0.6,,,0.08139534883720931,,,0.03571428571428571,0.0673076923076923,0.00980392156862745,,,,,,0.08,0.15625,,,,,0.18181818181818182,0.75,0.75,,0.13636363636363635,1.0,1.0,,0.5454545454545454,0.4166666666666667,0.4166666666666667,0.2,0.045454545454545456,,,,0.09090909090909091,,,,,,,0.3333333333333333,,,0.2857142857142857,0.75,0.07142857142857142,,0.07142857142857142,,0.3181818181818182,,0.43224545454545454,0.39504999999999996,0.44823214285714286,0.08695652173913043,0.1,0.06666666666666667,0.6666666666666666,11.657894736842104,25.099999999999998,0.48258706467661694,1.0,,,,1.0,,,,,,,,0.1,,,,,,,,,True,,,,,,
2130,1610612747,Mike Penberthy,Mike Penberthy,2130,LAL,13866.0,231,-48.0,449,443,171.0,193,67.0,892,2.0,7.0,,,1.0,4.0,3.0,3.0,1.0,12.0,,3.0,,,1.0,15.0,41.0,,1.0,3.0,13.0,6.0,22.0,15.0,44.0,14.0,71.0,487,,,,1.0,,3.0,9.0,3.0,14.0,10.0,25.0,4.0,8.0,39.0,6.0,,,41.0,15.0,,22.0,3.0,25.0,2.0,1.0,12.0,8.0,2.0,53.0,,2.0,,3.0,11.0,,14.0,2.0,16.0,,6.0,2.0,4.0,7.0,,6.0,2.0,1.0,,9.0,,2.0,6.0,16.0,,2.0,15.0,3.0,4.0,,,,,,25.0,171.0,4.0,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.3409090909090909,,0.21428571428571427,0.3409090909090909,0.2727272727272727,,0.3333333333333333,0.4318181818181818,,0.32608695652173914,0.4794520547945205,,0.44642857142857145,0.6666666666666666,,,15.619047619047619,0.7777777777777778,,,0.0625,0.013513513513513514,0.06521739130434782,,0.06306306306306306,0.009433962264150943,,0.017543859649122806,0.018867924528301886,,0.04878048780487805,0.05,0.08,0.07142857142857142,,,,0.10606060606060606,0.2857142857142857,0.2857142857142857,,0.045454545454545456,1.0,1.0,0.6666666666666666,0.18181818181818182,0.08333333333333333,0.08333333333333333,,0.045454545454545456,,,,0.6212121212121212,0.36585365853658536,0.375,0.8666666666666667,,,,1.0,,,0.17391304347826086,0.25,0.043478260869565216,,0.5652173913043478,0.23076923076923078,0.7727272727272727,0.36585365853658536,0.48316590909090906,0.45255,0.47533260869565214,0.043478260869565216,0.12,,0.352112676056338,10.909090909090908,25.85909090909091,0.38084632516703787,,,,,,,,,,,,,,1.0,,,,,1.0,0.022727272727272728,0.024390243902439025,True,,,,,,
