EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,on,BlockedCorner3
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,124488.0,2075.0,108.0,3987.0,4041.0,1173.0,1480.0,545.0,8028.0,205.0,366.0,51.0,83.0,55.0,102.0,98.0,251.0,195.0,465.0,5.0,13.0,1.0,3.0,4.0,6.0,39.0,108.0,5.0,9.0,6.0,26.0,498.0,1082.0,44.0,121.0,271.0,1399.0,4136.0,75.0,137.0,6.0,12.0,37.0,205.0,131.0,296.0,10.0,32.0,109.0,401.0,448.0,548.0,114.0,18.0,90.0,1.0,107.0,39.0,72.0,190.0,50.0,240.0,43.0,7.0,113.0,26.0,51.0,530.0,20.0,109.0,2.0,37.0,205.0,15.0,257.0,131.0,388.0,51.0,78.0,55.0,23.0,97.0,13.0,55.0,36.0,7.0,42.0,10.0,133.0,17.0,36.0,42.0,103.0,5.0,4.0,378.0,37.0,176.0,32.0,74.0,4.0,4.0,34.0,13.0,27.0,78.0,42.0,1.0,401.0,1173.0,23.0,0.4497991967871486,0.49448123620309054,0.8636363636363636,0.36363636363636365,0.5,0.3125,0.36666666666666664,0.4602587800369686,0.5474452554744526,0.44256756756756754,0.4688279301745636,0.5637583892617449,0.4451219512195122,0.5090975254730713,0.5857142857142857,0.5025062656641605,0.10058187863674148,0.066543438077634,0.1092896174863388,0.09561752988047809,0.017204301075268817,32.49946085831357,0.7293233082706767,0.09036144578313253,0.012422360248447204,0.1331168831168831,0.07228116710875332,0.10946745562130178,0.04938271604938271,0.1288604898828541,0.06743335075797177,0.1258426966292135,0.0748663101604278,0.036284470246734396,0.05654761904761905,0.014492753623188406,0.11421911421911422,0.13186813186813187,0.14634146341463414,0.11196911196911197,0.10126582278481013,0.08717948717948718,0.5384615384615384,0.30423940149625933,0.5601092896174863,0.6288343558282209,0.4878048780487805,0.2086450540315877,0.3904382470119522,0.43171806167400884,0.30612244897959184,0.3865336658354115,0.41935483870967744,0.42669584245076586,0.48205128205128206,0.010806317539484621,0.38461538461538464,0.38461538461538464,1.0,0.08977556109725686,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.5570469798657718,0.6144578313253012,0.09803921568627451,0.020134228187919462,0.3333333333333333,1.0,0.06040268456375839,0.5555555555555556,1.0,0.31097560975609756,0.5392156862745098,0.018292682926829267,0.6666666666666666,0.07926829268292683,0.23076923076923078,0.40482128013300084,0.3644859813084112,0.4673288093255619,0.4900932,0.4568377300613497,0.13114754098360656,0.14414414414414414,0.14653323802716225,0.28663330950679056,10.020055452865066,25.583471074380164,0.2942061700526712,,,,,,,,,,,,,,True,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,30023.0,500.0,31.0,986.0,988.0,360.0,387.0,129.0,1974.0,31.0,51.0,5.0,10.0,6.0,16.0,5.0,21.0,23.0,49.0,1.0,4.0,1.0,2.0,,2.0,10.0,52.0,,3.0,5.0,24.0,59.0,121.0,11.0,56.0,37.0,188.0,1025.0,9.0,16.0,1.0,5.0,2.0,23.0,14.0,38.0,5.0,26.0,22.0,65.0,38.0,80.0,24.0,9.0,6.0,4.0,48.0,10.0,13.0,54.0,24.0,78.0,20.0,4.0,26.0,2.0,26.0,180.0,3.0,17.0,,9.0,21.0,2.0,32.0,20.0,52.0,2.0,16.0,10.0,6.0,33.0,8.0,24.0,15.0,3.0,9.0,,48.0,3.0,19.0,10.0,36.0,,1.0,45.0,4.0,15.0,5.0,1.0,,,1.0,,,1.0,,,65.0,360.0,7.0,0.3220338983050847,0.3392857142857143,0.7272727272727273,0.19642857142857142,0.2,0.19230769230769232,0.21153846153846154,0.48760330578512395,0.5625,0.3684210526315789,0.4265536723163842,0.5,0.3359375,0.47164948453608246,0.5,0.41333333333333333,0.3163841807909605,0.10743801652892562,0.17647058823529413,0.19047619047619047,,21.19089316987741,0.6875,0.0625,,0.058333333333333334,0.052307692307692305,0.08108108108108109,0.031914893617021274,0.06369426751592357,0.0477326968973747,0.050505050505050504,0.046511627906976744,0.05714285714285714,0.024691358024691357,0.07692307692307693,0.057692307692307696,0.0392156862745098,0.07142857142857142,0.08888888888888889,0.047619047619047616,0.023809523809523808,,0.288135593220339,0.6078431372549019,0.7380952380952381,0.2903225806451613,0.11864406779661017,0.23809523809523808,0.29411764705882354,0.2,0.2768361581920904,0.46938775510204084,0.46938775510204084,0.391304347826087,0.022598870056497175,0.25,0.3333333333333333,1.0,0.2937853107344633,0.19230769230769232,0.20408163265306123,0.7,0.47619047619047616,0.5,0.2,0.09523809523809523,0.5,1.0,0.14285714285714285,,,0.25,0.375,0.03125,,0.375,0.20833333333333334,0.6045197740112994,0.20833333333333334,0.4960387283236996,0.5192710526315789,0.48714583333333333,0.08465608465608465,0.11363636363636363,0.12234042553191489,0.34574468085106386,9.206611570247935,26.86964285714286,0.36511156186612576,4.0,2.0,6.0,1.0,0.07142857142857142,0.25,0.057692307692307696,0.017543859649122806,,,,,,True,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,50799.0,847.0,64.0,1581.0,1592.0,485.0,586.0,223.0,3173.0,23.0,48.0,7.0,20.0,6.0,15.0,7.0,31.0,109.0,245.0,,,,,,,,2.0,,,,1.0,139.0,324.0,,2.0,35.0,313.0,1592.0,22.0,54.0,,,8.0,52.0,36.0,97.0,,1.0,17.0,89.0,254.0,24.0,,,14.0,,2.0,,14.0,29.0,9.0,38.0,9.0,,11.0,3.0,15.0,85.0,12.0,26.0,5.0,19.0,74.0,13.0,106.0,43.0,149.0,4.0,21.0,13.0,8.0,18.0,5.0,12.0,15.0,,6.0,2.0,33.0,6.0,5.0,89.0,144.0,5.0,7.0,41.0,2.0,13.0,8.0,23.0,,,15.0,,8.0,23.0,14.0,,89.0,485.0,15.0,0.9136690647482014,0.9621212121212122,,,,,,0.42901234567901236,0.4074074074074074,0.3711340206185567,0.4263803680981595,0.4074074074074074,0.3673469387755102,0.45217391304347826,0.4482758620689655,0.4158878504672897,0.006134969325153374,0.043209876543209874,0.1875,0.0967741935483871,0.00816326530612245,20.35541195476575,0.5454545454545454,0.21666666666666667,0.09090909090909091,0.125,0.04100946372239748,0.13380281690140844,0.08163265306122448,0.12670299727520437,0.04865556978233035,0.047619047619047616,0.03225806451612903,0.04093567251461988,0.075,0.1111111111111111,0.13815789473684212,0.11797752808988764,0.12213740458015267,0.13761467889908258,0.12121212121212122,0.023255813953488372,0.6086956521739131,0.147239263803681,0.4791666666666667,0.5897435897435898,0.6956521739130435,0.0950920245398773,0.22580645161290322,0.25,0.5714285714285714,0.7515337423312883,0.4448979591836735,0.448559670781893,0.981651376146789,,,,,0.006134969325153374,,,,0.37037037037037035,0.35,0.14285714285714285,,,,,,,0.15306122448979592,0.4,,,0.01020408163265306,,0.15337423312883436,,0.4303684049079754,0.45885476190476193,0.42865765306122444,0.03857566765578635,0.03880597014925373,0.16613418530351437,0.28434504792332266,14.536111111111113,25.65,0.30676786843769766,,,1.0,,,,,,2.0,,,,,True,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,39170.0,653.0,28.0,1236.0,1222.0,520.0,559.0,181.0,2458.0,14.0,33.0,3.0,12.0,5.0,12.0,9.0,31.0,33.0,97.0,11.0,21.0,1.0,1.0,6.0,12.0,34.0,74.0,1.0,3.0,17.0,31.0,56.0,161.0,45.0,95.0,34.0,281.0,1307.0,10.0,33.0,2.0,4.0,5.0,31.0,25.0,61.0,23.0,43.0,24.0,143.0,64.0,48.0,135.0,,4.0,,74.0,34.0,10.0,18.0,4.0,22.0,3.0,1.0,7.0,3.0,8.0,48.0,5.0,16.0,1.0,10.0,42.0,7.0,59.0,22.0,81.0,4.0,12.0,10.0,2.0,13.0,3.0,6.0,19.0,1.0,7.0,4.0,32.0,2.0,13.0,48.0,101.0,5.0,8.0,38.0,4.0,11.0,7.0,2.0,,,1.0,,1.0,2.0,,,143.0,520.0,18.0,0.5714285714285714,0.5925925925925926,1.0,0.47368421052631576,0.5,0.5348837209302325,0.47368421052631576,0.34782608695652173,0.30303030303030304,0.4098360655737705,0.482421875,0.35135135135135137,0.5721153846153846,0.5166051660516605,0.3974358974358974,0.6173913043478261,0.37109375,0.062111801242236024,0.15151515151515152,0.0967741935483871,0.020618556701030927,20.696721311475407,0.40625,0.1346153846153846,0.016666666666666666,0.09610983981693363,0.03389830508474576,0.08130081300813008,0.03571428571428571,0.09285714285714286,0.03431372549019608,0.01935483870967742,0.034782608695652174,0.04455445544554455,0.02564102564102564,0.08695652173913043,0.1,0.09836065573770492,0.09230769230769231,0.07,0.13043478260869565,0.027972027972027972,,0.12890625,0.42424242424242425,0.5,0.35714285714285715,0.12109375,0.2903225806451613,0.32142857142857145,0.2222222222222222,0.37890625,0.3402061855670103,0.3473684210526316,0.7575757575757576,0.08203125,0.5238095238095238,0.5238095238095238,1.0,0.2890625,0.4594594594594595,0.4594594594594595,1.0,0.32432432432432434,0.25,,0.02702702702702703,1.0,1.0,0.08108108108108109,0.3333333333333333,1.0,0.11538461538461539,0.4166666666666667,0.11538461538461539,0.5,0.2980769230769231,0.5483870967741935,0.5,0.4594594594594595,0.46780898437500007,0.44874629629629625,0.4764860576923077,0.05303030303030303,0.06547619047619048,0.1103202846975089,0.5088967971530249,13.21863354037267,24.942105263157895,0.42071197411003236,,,1.0,3.0,,,,0.03125,4.0,2.0,1.0,1.0,,True,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,152266.0,2538.0,137.0,4864.0,4906.0,1440.0,1776.0,675.0,9770.0,195.0,288.0,49.0,84.0,63.0,91.0,26.0,68.0,4.0,10.0,,,,,,,1.0,2.0,,,1.0,2.0,225.0,366.0,1.0,2.0,129.0,582.0,5022.0,52.0,98.0,,,24.0,128.0,73.0,118.0,1.0,2.0,52.0,201.0,316.0,134.0,,3.0,60.0,1.0,,,38.0,163.0,62.0,225.0,44.0,18.0,72.0,14.0,77.0,512.0,42.0,167.0,2.0,62.0,281.0,65.0,408.0,211.0,619.0,12.0,105.0,77.0,28.0,71.0,20.0,52.0,70.0,8.0,19.0,13.0,141.0,19.0,43.0,113.0,241.0,14.0,20.0,224.0,18.0,91.0,32.0,133.0,4.0,4.0,90.0,8.0,35.0,137.0,74.0,4.0,201.0,1440.0,37.0,0.7022222222222222,0.8102564102564103,,0.5,,0.5,,0.6147540983606558,0.5306122448979592,0.6186440677966102,0.6154891304347826,0.5306122448979592,0.6208333333333333,0.6152219873150105,0.5203252032520326,0.5946745562130178,0.005434782608695652,0.10382513661202186,0.09375,0.16176470588235295,,10.776014109347441,0.5035460992907801,0.34210526315789475,0.010309278350515464,0.1492299522039299,0.09100817438692098,0.1493975903614458,0.08588957055214724,0.14926022628372498,0.08993115318416524,0.09532374100719425,0.09706546275395034,0.08492822966507177,0.08780487804878048,0.0759493670886076,0.14204545454545456,0.15591397849462366,0.1493099121706399,0.14106583072100312,0.17708333333333334,0.12121212121212122,0.5401459854014599,0.782608695652174,0.6770833333333334,0.7471264367816092,0.7230769230769231,0.18478260869565216,0.38235294117647056,0.45614035087719296,0.5769230769230769,0.02717391304347826,0.4,0.4,0.5,,,,,0.005434782608695652,0.5,0.5,,0.8571428571428571,0.5833333333333334,0.30612244897959184,,,,,,,0.7583333333333333,0.6923076923076923,,,0.016666666666666666,0.5,0.7880434782608695,,0.5447979564032697,0.5408413793103449,0.5297978991596638,0.20634920634920634,0.2072892938496583,0.21993127147766323,0.34536082474226804,2.0221311475409833,36.1,0.29605263157894735,,,,,,,,,4.0,,7.0,,1.0,True,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,88954.0,1483.0,104.0,2874.0,2895.0,755.0,1014.0,388.0,5769.0,61.0,95.0,8.0,16.0,12.0,19.0,15.0,49.0,78.0,180.0,16.0,44.0,2.0,6.0,2.0,12.0,87.0,207.0,10.0,18.0,16.0,44.0,154.0,324.0,103.0,251.0,60.0,677.0,2966.0,19.0,39.0,12.0,24.0,7.0,81.0,30.0,64.0,18.0,56.0,29.0,143.0,206.0,102.0,297.0,12.0,18.0,,207.0,87.0,12.0,71.0,22.0,93.0,15.0,7.0,31.0,11.0,29.0,208.0,9.0,28.0,3.0,27.0,123.0,5.0,155.0,40.0,195.0,9.0,35.0,23.0,12.0,34.0,7.0,20.0,28.0,3.0,14.0,5.0,62.0,3.0,16.0,55.0,114.0,4.0,11.0,81.0,8.0,29.0,16.0,11.0,,,7.0,3.0,1.0,11.0,9.0,,143.0,755.0,17.0,0.6688311688311688,0.7103448275862069,0.9611650485436893,0.4103585657370518,0.5,0.32142857142857145,0.4103585657370518,0.47530864197530864,0.48717948717948717,0.46875,0.5365217391304348,0.5873015873015873,0.475,0.5531045751633987,0.6044776119402985,0.5143884892086331,0.4365217391304348,0.037037037037037035,0.042105263157894736,0.12244897959183673,0.011111111111111112,20.185684336627734,0.5483870967741935,0.03937007874015748,0.02857142857142857,0.10742358078602621,0.02681992337164751,0.13170731707317074,0.025936599423631124,0.1111111111111111,0.026599568655643422,0.027950310559006212,0.019762845849802372,0.029850746268656716,0.027874564459930314,0.016666666666666666,0.059375,0.08547008547008547,0.15611814345991562,0.125,0.15555555555555556,0.029801324503311258,0.8181818181818182,0.16521739130434782,0.6421052631578947,0.6703296703296703,0.5901639344262295,0.08521739130434783,0.30612244897959184,0.3488372093023256,0.5333333333333333,0.3130434782608696,0.43333333333333335,0.43820224719101125,0.7564102564102564,0.07652173913043478,0.36363636363636365,0.36363636363636365,1.0,0.36,0.42028985507246375,0.4223300970873786,0.9540229885057471,0.25396825396825395,0.5,0.125,0.09523809523809523,0.3333333333333333,1.0,0.2857142857142857,0.5555555555555556,0.9,0.15833333333333333,0.631578947368421,0.1,0.16666666666666666,0.36666666666666664,0.36363636363636365,0.6017391304347826,0.42028985507246375,0.5107054006968642,0.49492019230769235,0.5076441176470589,0.04865771812080537,0.08405797101449275,0.11964549483013294,0.21122599704579026,11.903395061728393,25.080876494023904,0.2627000695894224,1.0,,,,0.00398406374501992,,0.004830917874396135,,,,,,,True,
244,1610612753,Dee Brown,Dee Brown,244,ORL,3536.0,59.0,35.0,112.0,110.0,50.0,56.0,16.0,222.0,,,,,,,,,3.0,7.0,2.0,4.0,,1.0,,,4.0,7.0,,,1.0,1.0,3.0,7.0,6.0,11.0,1.0,25.0,99.0,1.0,3.0,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,4.0,15.0,3.0,,,7.0,4.0,,6.0,2.0,8.0,,2.0,1.0,,5.0,18.0,,,,1.0,2.0,,3.0,,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,3.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,6.0,50.0,,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5454545454545454,,1.0,0.5454545454545454,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.625,0.6666666666666666,0.25,0.625,0.6111111111111112,,,,,15.555555555555555,0.6666666666666666,,,0.04,,0.125,,0.05172413793103448,,,,,,,,0.1111111111111111,,0.14285714285714285,,,,,,,,,,,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.75,,,,0.25,,,,,,,,,,0.25,1.0,0.6111111111111112,0.5714285714285714,0.5014194444444444,0.4428,0.4300875,,,0.08,0.24,19.542857142857144,24.481818181818184,0.44642857142857145,,,1.0,,,,,,,,,,,True,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,116768.0,1946.0,96.0,3720.0,3763.0,1065.0,1358.0,541.0,7483.0,52.0,98.0,5.0,10.0,21.0,33.0,26.0,71.0,111.0,224.0,18.0,45.0,3.0,9.0,6.0,13.0,89.0,235.0,14.0,33.0,25.0,66.0,189.0,393.0,107.0,280.0,116.0,815.0,3881.0,25.0,45.0,17.0,42.0,12.0,113.0,51.0,106.0,31.0,79.0,52.0,247.0,124.0,254.0,243.0,78.0,12.0,2.0,233.0,89.0,15.0,306.0,65.0,371.0,59.0,6.0,142.0,25.0,139.0,807.0,18.0,46.0,1.0,26.0,121.0,19.0,166.0,65.0,231.0,18.0,90.0,68.0,22.0,84.0,31.0,71.0,53.0,9.0,13.0,1.0,137.0,12.0,35.0,27.0,106.0,3.0,4.0,132.0,4.0,22.0,20.0,6.0,2.0,2.0,1.0,2.0,3.0,8.0,5.0,,247.0,1065.0,20.0,0.328042328042328,0.33879781420765026,0.7570093457943925,0.3821428571428571,0.40476190476190477,0.3924050632911392,0.38489208633093525,0.48091603053435117,0.5555555555555556,0.4811320754716981,0.5193164933135216,0.5804597701149425,0.527027027027027,0.5448179271708683,0.6032608695652174,0.562200956937799,0.4160475482912333,0.03816793893129771,0.08163265306122448,0.08450704225352113,0.004464285714285714,19.531787927473033,0.6131386861313869,0.12418300653594772,0.006896551724137931,0.08299039780521263,0.031966643502432245,0.08524590163934426,0.046753246753246755,0.08338060124787294,0.03508771929824561,0.018561484918793503,0.03197674418604651,0.04066265060240964,0.047021943573667714,0.045454545454545456,0.056372549019607844,0.08505747126436781,0.0991869918699187,0.09606986899563319,0.05263157894736842,0.05128205128205128,0.625,0.14561664190193166,0.5306122448979592,0.5777777777777777,0.40384615384615385,0.10549777117384844,0.36619718309859156,0.4,0.23076923076923078,0.3328380386329866,0.4955357142857143,0.4977578475336323,0.3153153153153153,0.06686478454680535,0.4,0.4,0.7777777777777778,0.3491827637444279,0.37872340425531914,0.3852813852813853,0.7528089887640449,0.11494252873563218,0.5,0.2,0.10344827586206896,0.3333333333333333,1.0,0.3793103448275862,0.42424242424242425,0.7142857142857143,0.1783783783783784,0.6363636363636364,0.07027027027027027,0.46153846153846156,0.3567567567567568,0.3787878787878788,0.5616641901931649,0.38197424892703863,0.4963561102831594,0.493554347826087,0.4862248633879783,0.03602305475504323,0.0535279805352798,0.13865030674846626,0.3030674846625767,11.894147582697201,25.090714285714284,0.2862903225806452,4.0,,42.0,3.0,0.014285714285714285,,0.01702127659574468,0.01060070671378092,,,,,,True,
42,1610612753,Monty Williams,Monty Williams,42,ORL,29109.0,485.0,-9.0,910.0,923.0,316.0,361.0,124.0,1833.0,48.0,86.0,7.0,18.0,15.0,25.0,8.0,27.0,4.0,16.0,1.0,3.0,1.0,1.0,,1.0,,4.0,,,,4.0,60.0,129.0,1.0,7.0,43.0,166.0,898.0,7.0,21.0,1.0,1.0,3.0,20.0,16.0,34.0,,5.0,20.0,52.0,78.0,42.0,3.0,,12.0,3.0,1.0,,13.0,25.0,5.0,30.0,5.0,,14.0,4.0,7.0,65.0,8.0,20.0,,12.0,43.0,5.0,60.0,28.0,88.0,,13.0,8.0,5.0,19.0,4.0,7.0,20.0,1.0,12.0,4.0,39.0,4.0,12.0,22.0,54.0,3.0,7.0,74.0,8.0,29.0,12.0,7.0,1.0,1.0,4.0,,3.0,8.0,5.0,2.0,52.0,316.0,9.0,0.65,0.7222222222222222,1.0,0.14285714285714285,1.0,,0.25,0.46511627906976744,0.3333333333333333,0.47058823529411764,0.4522058823529412,0.38636363636363635,0.41025641025641024,0.4911242603550296,0.4166666666666667,0.45614035087719296,0.051470588235294115,0.10077519379844961,0.11627906976744186,0.1111111111111111,,19.715639810426538,0.48717948717948717,0.19230769230769232,,0.12146892655367232,0.05847953216374269,0.11538461538461539,0.125,0.12008733624454149,0.06896551724137931,0.06956521739130435,0.10975609756097561,0.020689655172413793,0.12280701754385964,0.14285714285714285,0.08411214953271028,0.1271186440677966,0.14728682170542637,0.14814814814814814,,,0.625,0.6323529411764706,0.5581395348837209,0.631578947368421,0.6875,0.19852941176470587,0.2962962962962963,0.3333333333333333,0.375,0.11764705882352941,0.25,0.25,0.75,0.022058823529411766,0.3333333333333333,0.3333333333333333,1.0,0.029411764705882353,,,,0.8181818181818182,0.3888888888888889,,0.045454545454545456,1.0,1.0,,,,0.6410256410256411,0.6,0.02564102564102564,,0.10256410256410256,,0.6838235294117647,,0.5177306818181818,0.5301444444444444,0.5224328571428571,0.18471337579617833,0.19333333333333333,0.12048192771084337,0.3132530120481928,4.193023255813953,45.114285714285714,0.34725274725274724,,,,,,,,,,,,,,True,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,39714.0,662.0,79.0,1285.0,1292.0,173.0,166.0,170.0,2577.0,68.0,108.0,25.0,42.0,14.0,22.0,9.0,21.0,4.0,14.0,,,,,,,,,,,,,81.0,143.0,,,35.0,197.0,1318.0,27.0,46.0,,,8.0,62.0,17.0,28.0,,,9.0,43.0,120.0,42.0,,,40.0,,,,23.0,18.0,9.0,27.0,8.0,1.0,10.0,1.0,7.0,63.0,9.0,51.0,2.0,8.0,91.0,8.0,107.0,62.0,169.0,9.0,31.0,18.0,13.0,18.0,1.0,12.0,21.0,,6.0,1.0,39.0,7.0,7.0,83.0,150.0,5.0,10.0,62.0,8.0,27.0,8.0,22.0,,,13.0,,9.0,22.0,11.0,5.0,43.0,173.0,4.0,0.7407407407407407,0.9836065573770492,,,,,,0.5664335664335665,0.5869565217391305,0.6071428571428571,0.5664335664335665,0.5869565217391305,0.6071428571428571,0.5794117647058824,0.62,0.5657894736842105,,0.16083916083916083,0.1388888888888889,0.3333333333333333,0.07142857142857142,14.055144586415603,0.46153846153846156,0.24242424242424243,0.058823529411764705,0.16883116883116883,0.10920770877944326,0.10126582278481013,0.06428571428571428,0.16019417475728157,0.09884678747940692,0.17857142857142858,0.09174311926605505,0.07339449541284404,0.059322033898305086,0.09090909090909091,0.13157894736842105,0.18125,0.18502202643171806,0.05,0.2631578947368421,0.23076923076923078,0.5,0.7552447552447552,0.6296296296296297,0.7311827956989247,0.6911764705882353,0.14685314685314685,0.42857142857142855,0.6428571428571429,1.0,0.0979020979020979,0.2857142857142857,0.3076923076923077,1.0,,,,,,,,,0.9130434782608695,0.5952380952380952,0.16,,,,,,,0.7857142857142857,0.6363636363636364,,,,,0.7552447552447552,,0.5342986013986015,0.5299375000000001,0.5238321428571427,0.16666666666666666,0.16666666666666666,0.3147208121827411,0.2182741116751269,3.137062937062937,,0.13463035019455252,,,,,,,,,2.0,,,1.0,,True,
