EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,SecondChanceTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,on,BlockedCorner3,Corner3PctBlocked
2106,1610612760,Ruben Wolkowyski,Ruben Wolkowyski,2106,SEA,3884.0,65,5,127,125,43,48,24,252,3.0,8,2.0,4.0,,1.0,2.0,5.0,1.0,2.0,,,,,,,,,,6.0,15,,,1.0,13,141,4.0,7.0,,,8.0,1.0,5.0,,,1.0,3.0,8.0,4.0,,,2.0,,,,2.0,,,1.0,1.0,,1.0,,,,3.0,,3.0,2.0,3.0,3.0,8.0,3.0,11.0,,1.0,,1.0,,,,2.0,,,2.0,,2.0,9,,2.0,2.0,,,1.0,3.0,2.0,,3.0,1.0,,3.0,43,1.0,0.6666666666666666,0.8,,,,,0.4,0.5714285714285714,0.2,0.4,0.5714285714285714,0.2,0.40625,0.5714285714285714,0.25,,,0.13333333333333333,0.25,,,11.612903225806452,,0.42857142857142855,0.058823529411764705,0.0625,0.14285714285714285,,0.07692307692307693,0.04838709677419355,0.10526315789473684,0.07142857142857142,,,,,,0.12,0.18181818181818182,,,0.3333333333333333,0.5333333333333333,0.375,0.5,0.6666666666666666,0.3333333333333333,0.4,0.4,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,0.5714285714285714,0.5,,0.2,,,,,,0.5333333333333333,,0.48917999999999995,0.4713666666666667,0.41980000000000006,,,0.6153846153846154,0.23076923076923078,6.606666666666667,,0.33858267716535434,,,,1.0,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,
442,1610612760,Pervis Ellison,Pervis Ellison,442,SEA,1344.0,22,-1,43,44,19,20,6,87,2.0,3,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,5,,,,4,41,2.0,2.0,,,4.0,1.0,1.0,,,,2.0,2.0,2.0,,,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,,3.0,9,1.0,,,,,,1.0,,1.0,1.0,,,2.0,19,3.0,0.5,1.0,,,,,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,,,0.2,,1.0,,10.204081632653061,,,0.06666666666666667,0.07692307692307693,0.16666666666666666,0.2,0.09523809523809523,0.1111111111111111,,,0.16666666666666666,0.2,,,,0.25,,0.3333333333333333,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,0.2,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.6,,0.47931999999999997,0.4107,0.4107,,,1.0,0.5,5.9399999999999995,,0.4418604651162791,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,5236.0,87,7,154,160,36,30,18,314,4.0,8,1.0,4.0,,,,3.0,,,,,,,,,,,,4.0,11,,,2.0,10,147,1.0,6.0,,,2.0,,,,,,,6.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,10.0,1.0,8.0,3.0,12.0,12.0,24.0,1.0,3.0,2.0,1.0,2.0,,2.0,3.0,3.0,,5.0,1.0,7.0,22,1.0,,2.0,,1.0,,3.0,1.0,2.0,3.0,3.0,1.0,,36,2.0,0.75,1.0,,,,,0.36363636363636365,0.16666666666666666,,0.36363636363636365,0.16666666666666666,,0.4166666666666667,0.16666666666666666,,,,0.09090909090909091,0.125,,,9.6045197740113,0.4,0.2727272727272727,0.13114754098360656,0.17543859649122806,0.05263157894736842,0.1111111111111111,0.1125,0.16666666666666666,0.23529411764705882,0.058823529411764705,0.21739130434782608,,0.5,0.16666666666666666,0.12,0.125,0.07692307692307693,,0.16666666666666666,1.0,0.7272727272727273,0.5,0.5714285714285714,0.75,0.2727272727272727,,,,,,,,,,,,,,,0.6666666666666666,0.25,,,,,,,,0.7272727272727273,,0.5108090909090909,0.50746,,0.08333333333333333,0.08333333333333333,0.2,,2.1636363636363636,,0.23376623376623376,1.0,,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,True,,
1023,1610612760,Emanual Davis,Emanual Davis,1023,SEA,47434.0,791,29,1501,1500,309,349,184,3001,22.0,39,3.0,4.0,4.0,6.0,16.0,39.0,13.0,39.0,18.0,36.0,4.0,6.0,17.0,44.0,4.0,4.0,9.0,51.0,117,35.0,80.0,22.0,229,1543,4.0,7.0,6.0,4.0,18.0,8.0,18.0,8.0,15.0,6.0,46.0,58.0,44.0,99.0,6.0,8.0,,44.0,17.0,13.0,,73.0,12.0,85.0,10.0,2.0,46.0,16.0,11.0,182.0,2.0,9.0,20.0,56.0,3.0,79.0,11.0,90.0,2.0,41.0,21.0,20.0,25.0,11.0,17.0,27.0,3.0,8.0,52.0,7.0,25.0,58,,4.0,26.0,3.0,13.0,1.0,8.0,6.0,2.0,8.0,4.0,,46.0,309,5.0,0.5686274509803921,0.6170212765957447,0.9428571428571428,0.4375,0.5333333333333333,0.4375,0.4358974358974359,0.5714285714285714,0.4444444444444444,0.5253807106598984,0.5384615384615384,0.6060606060606061,0.5504807692307693,0.6,0.6571428571428571,0.40609137055837563,,0.1111111111111111,0.1794871794871795,0.07692307692307693,,15.151515151515152,0.4807692307692308,0.0967741935483871,0.10181818181818182,0.015306122448979591,0.1092896174863388,0.01694915254237288,0.10368349249658936,0.015580736543909348,0.010810810810810811,0.02100840336134454,0.012121212121212121,0.012658227848101266,0.02564102564102564,0.10655737704918032,0.08247422680412371,0.11538461538461539,0.10317460317460317,0.12280701754385964,0.02040816326530612,0.5,0.19796954314720813,0.5641025641025641,0.6875,0.5454545454545454,0.19796954314720813,0.41025641025641024,0.4444444444444444,0.19796954314720813,0.3333333333333333,0.3611111111111111,0.6923076923076923,0.18274111675126903,0.5,0.5,0.9444444444444444,0.2233502538071066,0.38636363636363635,0.38636363636363635,0.9411764705882353,0.3076923076923077,0.75,0.3076923076923077,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.2727272727272727,0.4444444444444444,0.6040609137055838,0.38636363636363635,0.5066126903553296,0.532695,0.5076818181818181,0.06280193236714976,0.10236220472440945,0.07860262008733625,0.20087336244541484,8.964102564102564,24.346250000000005,0.20586275816122585,,5.0,2.0,,1.0,,,0.5,,,,,0.07692307692307693,1.0,2.0,1.0,2.0,,0.3333333333333333,0.15384615384615385,0.5,1.0,0.25,1.0,,,,,False,,
121,1610612760,Patrick Ewing,Patrick Ewing,121,SEA,83099.0,1385,-14,2632,2632,607,545,326,5264,95.0,174,25.0,47.0,24.0,38.0,82.0,211.0,36.0,93.0,,,,,,,,,,213.0,478,,,119.0,545,2757,34.0,73.0,,17.0,85.0,43.0,93.0,,,26.0,112.0,264.0,162.0,,,40.0,,,,48.0,,42.0,20.0,62.0,17.0,3.0,29.0,6.0,7.0,144.0,7.0,63.0,64.0,218.0,27.0,309.0,76.0,385.0,13.0,40.0,26.0,14.0,48.0,4.0,26.0,41.0,13.0,22.0,89.0,21.0,63.0,155,12.0,15.0,173.0,14.0,88.0,6.0,61.0,21.0,29.0,62.0,30.0,1.0,112.0,607,10.0,0.6197183098591549,0.6839378238341969,,,,,0.4456066945606695,0.4657534246575342,0.46236559139784944,0.4456066945606695,0.4657534246575342,0.46236559139784944,0.4883512544802867,0.5059523809523809,0.49557522123893805,,,0.100418410041841,0.14367816091954022,0.0947867298578199,,21.402580218326165,0.5393258426966292,0.42857142857142855,0.21499013806706113,0.0603448275862069,0.2140468227424749,0.03571428571428571,0.21477532368621477,0.056451612903225805,0.06451612903225806,0.07228915662650602,0.03819444444444445,0.03496503496503497,0.03773584905660377,0.18548387096774194,0.23314606741573032,0.21707317073170732,0.18396226415094338,0.28735632183908044,0.06074766355140187,0.4838709677419355,0.36401673640167365,0.5459770114942529,0.6375838926174496,0.5684210526315789,0.44142259414225943,0.3886255924170616,0.4293193717277487,0.19456066945606695,0.3870967741935484,0.4,0.9444444444444444,,,,,,,,,0.6438356164383562,0.5319148936170213,,0.40860215053763443,0.631578947368421,,,,,0.36401673640167365,,0.4353972803347281,0.49748823529411756,0.4415010752688173,0.15942028985507245,0.15942028985507245,0.1559633027522936,0.20550458715596331,7.245815899581589,,0.23062310030395136,6.0,4.0,8.0,11.0,4.0,,0.07142857142857142,0.5365853658536586,0.28,1.0,,3.0,0.03225806451612903,,,,,,,,,,,,,,,,False,1.0,
1739,1610612760,Ruben Patterson,Ruben Patterson,1739,SEA,54437.0,907,113,1770,1763,591,589,218,3533,134.0,203,25.0,48.0,46.0,70.0,28.0,78.0,15.0,46.0,,4.0,,3.0,2.0,13.0,,2.0,11.0,177.0,327,2.0,17.0,123.0,483,1801,33.0,66.0,,31.0,97.0,57.0,99.0,2.0,14.0,42.0,162.0,212.0,142.0,6.0,,48.0,2.0,11.0,2.0,40.0,,57.0,24.0,81.0,14.0,10.0,31.0,11.0,15.0,186.0,10.0,80.0,19.0,58.0,13.0,90.0,93.0,183.0,16.0,55.0,39.0,16.0,40.0,5.0,17.0,37.0,5.0,23.0,77.0,23.0,25.0,88,10.0,11.0,185.0,25.0,96.0,9.0,19.0,9.0,7.0,25.0,13.0,,162.0,591,21.0,0.5988700564971752,0.6928104575163399,1.0,0.11764705882352941,0.14285714285714285,0.13333333333333333,0.5412844036697247,0.5,0.5757575757575758,0.5232558139534884,0.5,0.5309734513274337,0.5695754716981132,0.5773809523809523,0.5785714285714286,0.04941860465116279,,0.12232415902140673,0.11822660098522167,0.1794871794871795,,24.546790788829004,0.5194805194805194,0.21311475409836064,0.09090909090909091,0.12598425196850394,0.09895833333333333,0.06756756756756757,0.0927710843373494,0.11494252873563218,0.18226600985221675,0.12903225806451613,0.059782608695652176,0.07,0.0625,0.06818181818181818,0.11557788944723618,0.08745247148288973,0.08450704225352113,0.14,0.13445378151260504,0.52,0.5901162790697675,0.6600985221674877,0.7486033519553073,0.6044776119402985,0.22674418604651161,0.358974358974359,0.4375,0.13372093023255813,0.32608695652173914,0.3409090909090909,0.7333333333333333,0.011627906976744186,,,,0.0377906976744186,0.15384615384615385,0.15384615384615385,1.0,0.7272727272727273,0.5208333333333334,,0.6194690265486725,0.6571428571428571,0.02654867256637168,,0.09734513274336283,0.18181818181818182,0.6395348837209303,0.18181818181818182,0.5075711143695014,0.48346774193548375,0.5170313636363636,0.23132530120481928,0.24120603015075376,0.20082815734989648,0.33540372670807456,4.675229357798164,30.823529411764707,0.3338983050847458,3.0,10.0,8.0,3.0,,2.0,0.0379746835443038,0.5,0.12,6.0,5.0,,0.043478260869565216,,,,,,,,,,,,,,,,False,1.0,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,86533.0,1442,91,2754,2749,702,675,346,5503,104.0,154,21.0,40.0,27.0,41.0,42.0,114.0,30.0,89.0,15.0,36.0,5.0,12.0,44.0,99.0,11.0,14.0,28.0,176.0,357,59.0,135.0,101.0,630,2870,36.0,69.0,18.0,12.0,108.0,35.0,77.0,19.0,40.0,48.0,175.0,244.0,108.0,177.0,,42.0,1.0,98.0,44.0,29.0,,44.0,19.0,63.0,13.0,6.0,20.0,8.0,16.0,145.0,15.0,68.0,39.0,156.0,9.0,204.0,84.0,288.0,15.0,41.0,31.0,10.0,31.0,8.0,17.0,35.0,7.0,14.0,66.0,15.0,42.0,97,11.0,10.0,118.0,11.0,46.0,16.0,21.0,9.0,10.0,23.0,14.0,,175.0,702,9.0,0.6931818181818182,0.7870967741935484,1.0,0.43703703703703706,0.475,0.44029850746268656,0.49299719887955185,0.5217391304347826,0.45454545454545453,0.5376016260162602,0.5517241379310345,0.5427350427350427,0.578268876611418,0.5806451612903226,0.6161971830985915,0.27439024390243905,,0.08123249299719888,0.09740259740259741,0.08771929824561403,,19.169027384324835,0.4696969696969697,0.1267605633802817,0.15279138099902057,0.06427221172022685,0.1196319018404908,0.0635593220338983,0.1447661469933185,0.06414219474497682,0.06006006006006006,0.04861111111111111,0.09215017064846416,0.0755813953488372,0.03125,0.08235294117647059,0.18155619596541786,0.1718377088305489,0.11688311688311688,0.12631578947368421,0.06637168141592921,0.6086956521739131,0.3130081300813008,0.6753246753246753,0.7482014388489209,0.6442307692307693,0.23170731707317074,0.3684210526315789,0.40384615384615385,0.18089430894308944,0.33707865168539325,0.35294117647058826,0.8333333333333334,0.07317073170731707,0.4166666666666667,0.4166666666666667,1.0,0.20121951219512196,0.4444444444444444,0.4444444444444444,1.0,0.45977011494252873,0.525,0.12643678160919541,0.3504273504273504,0.6585365853658537,0.10256410256410256,0.4166666666666667,0.23931623931623933,0.5,0.5873983739837398,0.4489795918367347,0.4950344195519348,0.4860946666666666,0.49174658119658116,0.0872865275142315,0.11734693877551021,0.17142857142857143,0.2777777777777778,7.5235294117647085,24.816296296296304,0.2549019607843137,1.0,7.0,4.0,2.0,,,0.012195121951219513,0.7142857142857143,0.047619047619047616,2.0,1.0,2.0,0.0449438202247191,3.0,7.0,5.0,8.0,,0.4444444444444444,0.08045977011494253,0.42857142857142855,1.0,0.45454545454545453,1.0,,,,4.0,False,1.0,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,28949.0,482,6,932,927,330,341,113,1859,10.0,24,,1.0,1.0,8.0,9.0,27.0,15.0,41.0,7.0,12.0,1.0,4.0,18.0,44.0,3.0,7.0,19.0,34.0,92,25.0,56.0,39.0,182,976,3.0,6.0,4.0,,18.0,9.0,30.0,8.0,23.0,21.0,63.0,14.0,54.0,51.0,24.0,,1.0,43.0,18.0,5.0,,64.0,17.0,81.0,14.0,3.0,32.0,13.0,19.0,179.0,5.0,9.0,13.0,28.0,,41.0,14.0,55.0,3.0,7.0,6.0,1.0,19.0,4.0,14.0,13.0,2.0,5.0,32.0,10.0,10.0,31,1.0,3.0,44.0,2.0,14.0,6.0,2.0,,2.0,2.0,1.0,,63.0,330,8.0,0.20588235294117646,0.20588235294117646,0.68,0.44642857142857145,0.34782608695652173,0.45454545454545453,0.3695652173913043,0.5,0.3,0.4831081081081081,0.9,0.39622641509433965,0.5331325301204819,0.9,0.48412698412698413,0.3783783783783784,,0.05434782608695652,0.16666666666666666,0.037037037037037035,,18.556701030927837,0.59375,,0.07650273224043716,0.027777777777777776,0.12745098039215685,0.05,0.0876068376068376,0.0330188679245283,0.050505050505050504,0.023076923076923078,0.010526315789473684,0.06578947368421052,,0.037037037037037035,0.10091743119266056,0.087248322147651,0.10666666666666667,0.18518518518518517,0.037037037037037035,0.5,0.16216216216216217,0.4166666666666667,0.5,0.3,0.18243243243243243,0.3333333333333333,0.34615384615384615,0.27702702702702703,0.36585365853658536,0.36585365853658536,0.13333333333333333,0.08108108108108109,0.5833333333333334,0.5833333333333334,1.0,0.2972972972972973,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.1,,0.3,0.1509433962264151,0.125,0.07547169811320754,0.25,0.3584905660377358,0.3684210526315789,0.5405405405405406,0.4186046511627907,0.4616880136986301,0.4592555555555555,0.4538009803921567,0.0875,0.1346153846153846,0.0989010989010989,0.34615384615384615,10.817391304347822,25.485714285714288,0.3540772532188841,,3.0,,,,,,0.2222222222222222,,,,,,1.0,1.0,3.0,4.0,,1.0,0.1,1.0,1.0,1.0,0.6666666666666666,,,,6.0,False,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,94579.0,1576,48,3028,3022,802,808,375,6050,135.0,219,8.0,14.0,48.0,80.0,82.0,230.0,94.0,222.0,12.0,32.0,2.0,5.0,33.0,96.0,4.0,9.0,24.0,311.0,671,45.0,128.0,102.0,859,3141,23.0,49.0,11.0,4.0,65.0,95.0,193.0,11.0,29.0,66.0,289.0,184.0,438.0,99.0,36.0,6.0,1.0,95.0,33.0,31.0,3.0,251.0,69.0,320.0,51.0,18.0,147.0,58.0,46.0,709.0,2.0,25.0,36.0,91.0,6.0,133.0,27.0,160.0,9.0,60.0,37.0,23.0,67.0,8.0,45.0,35.0,4.0,22.0,102.0,37.0,30.0,91,4.0,12.0,136.0,14.0,46.0,21.0,10.0,3.0,5.0,11.0,6.0,,289.0,802,23.0,0.2958199356913183,0.2987012987012987,0.7333333333333333,0.3515625,0.3793103448275862,0.3543307086614173,0.46348733233979134,0.46938775510204084,0.49222797927461137,0.4737171464330413,0.5083333333333333,0.5022522522522522,0.4988276670574443,0.5245901639344263,0.55859375,0.16020025031289112,0.0234375,0.046199701937406856,0.0684931506849315,0.06521739130434782,0.020833333333333332,27.434645216891695,0.6568627450980392,0.06976744186046512,0.08183453237410072,0.02147766323024055,0.10315186246418338,0.007751937984496124,0.08692676249144421,0.0189873417721519,0.02127659574468085,0.026030368763557483,0.01529051987767584,0.0106951871657754,,0.06934306569343066,0.08205128205128205,0.08928571428571429,0.09795918367346938,0.11538461538461539,0.022443890274314215,0.5454545454545454,0.27409261576971217,0.6164383561643836,0.6617647058823529,0.31851851851851853,0.2878598247809762,0.3565217391304348,0.3813953488372093,0.27784730913642053,0.42342342342342343,0.4253393665158371,0.3404255319148936,0.04005006257822278,0.375,0.3870967741935484,0.8333333333333334,0.12015018773466833,0.34375,0.35106382978723405,0.696969696969697,0.23333333333333334,0.5714285714285714,0.06666666666666667,0.36036036036036034,0.6,0.02252252252252252,0.4,0.10810810810810811,0.375,0.43429286608260326,0.3473684210526316,0.46448844221105506,0.44647450980392156,0.4665191780821916,0.056490384615384616,0.06543385490753911,0.07566938300349244,0.33643771827706637,8.964381520119229,25.364062500000003,0.26486129458388374,,6.0,11.0,2.0,1.0,,,0.2073170731707317,0.25,1.0,1.0,,0.0045045045045045045,4.0,7.0,1.0,5.0,,0.45454545454545453,0.11666666666666667,0.5714285714285714,1.0,0.25,1.0,,1.0,0.007751937984496124,12.0,False,,0.03125
699,1610612760,Brent Barry,Brent Barry,699,SEA,41921.0,699,16,1391,1395,486,447,162,2786,26.0,35,5.0,7.0,12.0,16.0,2.0,12.0,5.0,20.0,3.0,11.0,,1.0,40.0,74.0,7.0,12.0,22.0,33.0,67,43.0,85.0,31.0,226,1438,5.0,10.0,8.0,1.0,26.0,12.0,28.0,12.0,23.0,15.0,75.0,38.0,28.0,123.0,6.0,10.0,,74.0,40.0,2.0,,66.0,9.0,75.0,4.0,5.0,38.0,18.0,10.0,159.0,2.0,8.0,19.0,43.0,1.0,63.0,11.0,74.0,3.0,31.0,22.0,9.0,30.0,6.0,20.0,12.0,1.0,10.0,42.0,16.0,23.0,49,3.0,2.0,40.0,4.0,19.0,1.0,4.0,,2.0,4.0,2.0,,75.0,486,9.0,0.5757575757575758,0.6785714285714286,0.9534883720930233,0.5058823529411764,0.5217391304347826,0.5058823529411764,0.4925373134328358,0.5,0.42857142857142855,0.6414473684210527,0.6944444444444444,0.5882352941176471,0.6666666666666666,0.6842105263157895,0.6379310344827587,0.5592105263157895,,0.029850746268656716,0.02857142857142857,0.08333333333333333,,13.282732447817837,0.7142857142857143,0.02040816326530612,0.08365758754863813,0.015873015873015872,0.13380281690140844,0.01818181818181818,0.09451219512195122,0.016286644951140065,0.006211180124223602,0.014423076923076924,0.02962962962962963,0.025974025974025976,,0.09090909090909091,0.05232558139534884,0.10407239819004525,0.16037735849056603,0.05555555555555555,0.04225352112676056,0.5,0.23026315789473684,0.7428571428571429,0.7647058823529411,0.46153846153846156,0.07894736842105263,0.16666666666666666,0.18181818181818182,0.13157894736842105,0.25,0.25,1.0,0.07236842105263158,0.2727272727272727,0.2727272727272727,1.0,0.4868421052631579,0.5405405405405406,0.5405405405405406,0.95,0.3888888888888889,0.7142857142857143,0.3888888888888889,0.3137254901960784,0.75,0.0196078431372549,,0.43137254901960786,0.5454545454545454,0.7894736842105263,0.5405405405405406,0.519711184210526,0.48596562500000007,0.517707843137255,0.11377245508982035,0.23170731707317074,0.11504424778761062,0.33185840707964603,7.125373134328357,25.35176470588235,0.3493889288281812,1.0,1.0,3.0,2.0,,,0.0196078431372549,1.0,,,,,,,1.0,5.0,5.0,,0.625,0.05555555555555555,,,0.7142857142857143,1.0,,,,4.0,False,,
1741,1610612760,Jelani McCoy,Jelani McCoy,1741,SEA,54020.0,900,-114,1691,1693,302,292,207,3384,93.0,153,29.0,47.0,20.0,28.0,16.0,54.0,,1.0,,,,,,,,,,109.0,208,,,27.0,245,1771,31.0,52.0,,6.0,68.0,22.0,32.0,,,4.0,48.0,138.0,80.0,,,42.0,,,,31.0,,36.0,12.0,48.0,8.0,4.0,15.0,8.0,13.0,108.0,8.0,66.0,24.0,81.0,8.0,113.0,76.0,189.0,9.0,12.0,7.0,5.0,21.0,3.0,12.0,39.0,6.0,9.0,60.0,7.0,50.0,108,5.0,13.0,68.0,14.0,36.0,6.0,35.0,16.0,17.0,35.0,21.0,,48.0,302,3.0,0.6330275229357798,0.7840909090909091,,,,,0.5240384615384616,0.5961538461538461,0.6875,0.5240384615384616,0.5961538461538461,0.6875,0.5190677966101694,0.5964912280701754,0.6,,,0.14903846153846154,0.1437908496732026,0.16666666666666666,,15.368639667705088,0.35,0.25,0.12143928035982009,0.09954751131221719,0.12121212121212122,0.05673758865248227,0.12138728323699421,0.09203980099502487,0.10426540284360189,0.09774436090225563,0.0967741935483871,0.038834951456310676,0.10526315789473684,0.10429447852760736,0.1228813559322034,0.13059701492537312,0.1292517006802721,0.09803921568627451,0.1323529411764706,0.6,0.7355769230769231,0.6078431372549019,0.7099236641221374,0.6451612903225806,0.25961538461538464,0.2962962962962963,0.35555555555555557,0.004807692307692308,,,,,,,,,,,,0.9038461538461539,0.6170212765957447,,0.875,0.7142857142857143,,,,,0.7355769230769231,,0.5162293269230771,0.5431530612244899,0.555215625,0.1565217391304348,0.1565217391304348,0.27755102040816326,0.19591836734693877,2.6591346153846156,,0.1785925487876996,2.0,12.0,7.0,2.0,2.0,1.0,0.03571428571428571,0.5625,0.20689655172413793,,,2.0,,,,,,,,,,,,,,,,,False,,
