EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,Fg2aBlocked,FTDefRebounds,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Corner3Assists,AtRimAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,ShortMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,HeaveMakes,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,280.0,5,2,11,11,11,22,4,1.0,1.0,2.0,2.0,0.3333333333333333,0.5,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,2863.0,48,-2,97,93,66,190,83,,5.0,5.0,6.0,0.1282051282051282,,0.1,,,42.0,7.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,2.0,3.0,2.0,14.0,1.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,1.0,1.0,6.0,2.0,8.0,2.0,2.0,4.0,18.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,6.0,42.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.2727272727272727,0.42857142857142855,0.75,0.4666666666666667,0.75,0.21428571428571427,18.867924528301884,0.6,0.024390243902439025,0.0196078431372549,0.05,0.23076923076923078,0.15384615384615385,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.35714285714285715,0.2,0.2,0.21428571428571427,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.42857142857142855,1.0,0.4583607142857142,0.3307,0.4383875,0.06666666666666667,0.08333333333333333,0.42857142857142855,9.254545454545454,24.099999999999998,0.4329896907216495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,2023.0,34,14,71,70,50,141,43,2.0,4.0,7.0,9.0,0.13793103448275862,0.2222222222222222,0.15789473684210525,0.1,0.16666666666666666,21.0,4.0,2.0,9.0,,1.0,,,,,,,,,,2.0,10.0,,,,4.0,2.0,5.0,,,,4.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,2.0,,,3.0,1.0,4.0,8.0,1.0,,,,21.0,2.0,1.0,1.0,,,,,0.2,0.2,,0.2,,,16.883116883116884,0.3333333333333333,0.07692307692307693,0.058823529411764705,,0.15384615384615385,0.16666666666666666,0.9,0.2222222222222222,0.4,1.0,0.1,,,,,,,,,,,,,,,,0.9,,0.56792,0.4228,0.48250000000000004,,,,0.8300000000000001,,0.29577464788732394,2.0,4.0,4.0,1.0,1.0,7.0,4.0,3.0,7.0,6.0,1.0,0.4,0.4444444444444444,0.25,0.18181818181818182,0.3333333333333333,0.8571428571428571,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
760,1610612749,Jerome Kersey,Jerome Kersey,760,MIL,14714.0,245,4,475,475,218,950,471,7.0,20.0,37.0,45.0,0.13333333333333333,0.16666666666666666,0.140625,0.1568627450980392,0.07692307692307693,127.0,59.0,4.0,7.0,7.0,12.0,49.0,,,,,,1.0,,1.0,32.0,68.0,,1.0,8.0,72.0,15.0,19.0,,1.0,23.0,52.0,12.0,,,,11.0,4.0,15.0,,2.0,1.0,34.0,8.0,8.0,14.0,6.0,4.0,3.0,2.0,,1.0,6.0,4.0,16.0,36.0,2.0,16.0,5.0,23.0,127.0,7.0,0.8125,0.8666666666666667,,,,,0.47058823529411764,0.463768115942029,0.4,0.4675324675324675,0.46,0.014492753623188406,15.145985401459853,0.6666666666666666,0.04371584699453552,0.03375527426160337,0.05,0.14583333333333334,0.09803921568627451,0.10144927536231885,0.5714285714285714,0.6666666666666666,,0.17391304347826086,0.5833333333333334,0.5833333333333334,0.7101449275362319,,,,,0.014492753623188406,,,,,,0.05,,0.11594202898550725,,0.4038367647058824,0.4674999999999999,0.4274736842105263,0.06756756756756757,0.0684931506849315,0.3194444444444444,14.830882352941178,80.6,0.2673684210526316,5.0,4.0,1.0,10.0,,8.0,8.0,,8.0,7.0,1.0,0.014705882352941176,0.14285714285714285,0.45454545454545453,0.0392156862745098,0.20689655172413793,0.875,0.3333333333333333,0.2,4.0,2.0,21.0,7.0,14.0,8.0,7.0,4.0,1.0,4.0,8.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,0.4666666666666667,0.42105263157894735,0.4666666666666667,0.4666666666666667,0.038461538461538464,0.02857142857142857,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.9523809523809523,0.8,0.5,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
998,1610612749,Mark Pope,Mark Pope,998,MIL,2807.0,47,-2,95,92,56,187,83,1.0,4.0,5.0,7.0,0.11764705882352941,0.1,0.11363636363636363,0.1111111111111111,0.2,22.0,10.0,1.0,4.0,,1.0,1.0,,,,,,,,,1.0,6.0,,,3.0,5.0,,,,,2.0,2.0,,,,,1.0,2.0,3.0,,,1.0,8.0,2.0,2.0,1.0,1.0,,,,,,,,3.0,5.0,,4.0,1.0,2.0,22.0,,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,,0.3125,1.0,,7.4074074074074066,,0.044444444444444446,0.037037037037037035,,0.15384615384615385,0.08333333333333333,0.6666666666666666,0.25,0.5,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,0.6666666666666666,,0.5094500000000001,,,0.14285714285714285,0.14285714285714285,0.4,3.75,,0.23157894736842105,,,3.0,,,,,,,,,0.5,0.5,,0.1,,,,,,,,,,,2.0,,,2.0,,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,7603.0,127,-20,245,244,117,489,267,2.0,7.0,10.0,13.0,0.1,0.1,0.1,0.15,,80.0,31.0,5.0,10.0,3.0,10.0,8.0,1.0,3.0,,,3.0,9.0,1.0,2.0,9.0,28.0,4.0,12.0,8.0,38.0,4.0,6.0,1.0,2.0,14.0,16.0,2.0,12.0,8.0,3.0,4.0,,4.0,,1.0,3.0,8.0,3.0,3.0,2.0,1.0,7.0,1.0,8.0,1.0,6.0,15.0,3.0,3.0,11.0,,11.0,3.0,14.0,80.0,3.0,0.8888888888888888,0.8888888888888888,1.0,0.3333333333333333,0.5,0.36363636363636365,0.32142857142857145,0.375,0.4375,0.4222222222222222,0.5833333333333334,0.3,21.27659574468085,0.4666666666666667,0.03296703296703297,0.025210084033613446,0.022727272727272728,0.047619047619047616,0.10344827586206896,0.25,0.5,0.5555555555555556,1.0,0.25,0.3,0.3,0.2,0.075,0.3333333333333333,0.3333333333333333,1.0,0.225,0.3333333333333333,0.3333333333333333,1.0,,,0.25,0.5,0.55,0.375,0.48657692307692313,0.46857499999999996,0.5309785714285714,0.06976744186046512,0.0967741935483871,0.3684210526315789,8.92142857142857,28.45,0.32653061224489793,2.0,3.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,3.0,,0.03571428571428571,0.1,0.125,,0.125,0.6,0.4,0.375,,2.0,1.0,,2.0,2.0,7.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,0.3333333333333333,,0.16666666666666666,0.06896551724137931,0.04,1.0,0.125,0.125,,,0.6666666666666666,0.05263157894736842,,1.0,1.0,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
283,1610612749,Lindsey Hunter,Lindsey Hunter,283,MIL,10405.0,173,1,329,331,140,660,338,4.0,11.0,15.0,20.0,0.11,0.13793103448275862,0.11627906976744186,0.06451612903225806,0.14285714285714285,93.0,43.0,5.0,7.0,4.0,9.0,25.0,4.0,11.0,1.0,5.0,9.0,25.0,3.0,8.0,20.0,41.0,13.0,36.0,4.0,83.0,7.0,7.0,4.0,13.0,18.0,16.0,24.0,33.0,25.0,9.0,21.0,5.0,26.0,2.0,6.0,8.0,57.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,,4.0,8.0,,7.0,11.0,,6.0,3.0,18.0,93.0,1.0,0.4,0.4,0.8461538461538461,0.3611111111111111,0.3076923076923077,0.3611111111111111,0.4878048780487805,0.512987012987013,0.45,0.51875,0.45,0.4675324675324675,22.797927461139896,0.625,0.023076923076923078,0.028901734104046242,0.016666666666666666,0.11538461538461539,0.13953488372093023,0.09090909090909091,0.7142857142857143,0.8333333333333334,0.4,0.11688311688311688,0.4444444444444444,0.4444444444444444,0.3246753246753247,0.14285714285714285,0.36363636363636365,0.36363636363636365,1.0,0.3246753246753247,0.36,0.36,0.7777777777777778,0.25,0.2,0.4,0.375,0.5584415584415584,0.36,0.4722902597402597,0.4718649999999999,0.47393,0.0375,0.06818181818181818,0.21686746987951808,13.741463414634145,25.11388888888889,0.2826747720364742,2.0,1.0,1.0,,1.0,,,,,,,0.024390243902439025,0.14285714285714285,,0.03125,0.13636363636363635,,0.16666666666666666,0.05,1.0,1.0,11.0,4.0,14.0,3.0,,,,3.0,7.0,2.0,1.0,1.0,,,,,0.5714285714285714,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.02631578947368421,0.047619047619047616,,0.44,0.44,0.5454545454545454,0.5,1.0,0.1686746987951807,,4.0,5.0,,,0.3333333333333333,1.0,1.0,1.0,2.0,6.0,2.0,0.4,0.046511627906976744,0.06666666666666667,0.08333333333333333,1.0,1.0,0.25,1.0,,,,,,,,,,True,,,,,,,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,5596.0,93,-13,181,180,86,361,190,,8.0,8.0,9.0,0.14814814814814814,,0.11940298507462686,0.1111111111111111,,43.0,23.0,2.0,5.0,8.0,12.0,12.0,,2.0,,1.0,,1.0,,,15.0,29.0,,3.0,7.0,37.0,4.0,3.0,,1.0,5.0,6.0,24.0,,1.0,,15.0,3.0,18.0,2.0,6.0,5.0,39.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,1.0,4.0,2.0,,8.0,2.0,9.0,3.0,5.0,43.0,6.0,0.2,0.21428571428571427,,,,,0.5172413793103449,0.46875,0.5,0.5,0.5,0.09375,19.32367149758454,0.75,0.015151515151515152,0.012048192771084338,0.03333333333333333,0.05555555555555555,0.2777777777777778,0.15625,0.4,0.5,0.5,0.375,0.6666666666666666,0.7272727272727273,0.375,0.0625,,,,0.03125,,,,0.25,,,,0.25,,0.44102343750000006,0.46382,0.41850000000000004,0.08571428571428572,0.09375,0.13513513513513514,10.568965517241379,25.166666666666668,0.23756906077348067,1.0,,2.0,,,,,,,,,0.06896551724137931,0.2,,,,,0.2,,,,5.0,3.0,6.0,2.0,1.0,2.0,,1.0,4.0,,2.0,1.0,,1.0,,,0.75,0.6666666666666666,0.6,0.6,,,0.25,0.4166666666666667,0.4166666666666667,,,,0.16216216216216217,0.08333333333333333,,1.0,,1.0,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,
281,1610612749,Scott Williams,Scott Williams,281,MIL,1564.0,26,-3,52,51,27,103,52,,5.0,5.0,5.0,0.45454545454545453,,0.35714285714285715,0.25,,19.0,3.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,1.0,2.0,5.0,,1.0,,4.0,,1.0,,1.0,,4.0,,,,,,,,,,,,,,2.0,2.0,,,3.0,,,3.0,1.0,4.0,7.0,1.0,,,,19.0,1.0,1.0,1.0,,,,,0.4,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,16.07142857142857,,,,,0.5,0.6,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.16666666666666666,,,,,,0.5,,0.3333333333333333,,0.43104,,0.3218,,,,9.84,78.6,0.36538461538461536,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,0.2,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,7102.0,118,17,230,232,118,462,228,3.0,12.0,17.0,25.0,0.16901408450704225,0.15789473684210525,0.16666666666666666,0.25806451612903225,,73.0,32.0,7.0,16.0,18.0,33.0,20.0,1.0,1.0,,,2.0,9.0,2.0,3.0,34.0,69.0,3.0,10.0,17.0,94.0,7.0,17.0,2.0,3.0,25.0,34.0,34.0,9.0,9.0,2.0,10.0,2.0,12.0,1.0,3.0,4.0,26.0,6.0,8.0,8.0,6.0,9.0,4.0,3.0,,5.0,12.0,5.0,6.0,12.0,,22.0,9.0,25.0,73.0,3.0,0.5,0.5483870967741935,1.0,0.3,0.6666666666666666,0.3,0.4927536231884058,0.4873417721518987,0.5,0.5224719101123596,0.5208333333333334,0.12658227848101267,37.827715355805246,0.75,0.06976744186046512,0.07017543859649122,0.05405405405405406,0.08695652173913043,0.11764705882352941,0.20253164556962025,0.4375,0.4666666666666667,0.5714285714285714,0.4177215189873418,0.5454545454545454,0.6206896551724138,0.25316455696202533,0.012658227848101266,1.0,1.0,1.0,0.11392405063291139,0.2222222222222222,0.2222222222222222,1.0,,,0.15,0.6666666666666666,0.3291139240506329,0.2222222222222222,0.4483088607594936,0.46445714285714285,0.446485,0.10344827586206896,0.11688311688311688,0.26595744680851063,9.128985507246377,25.14,0.3173913043478261,3.0,5.0,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0.07246376811594203,0.0625,0.16666666666666666,0.045454545454545456,0.2,1.0,0.42857142857142855,0.25,2.0,2.0,9.0,5.0,14.0,7.0,5.0,6.0,,1.0,3.0,2.0,2.0,,1.0,2.0,,,0.7142857142857143,0.4117647058823529,0.7142857142857143,0.7777777777777778,0.1111111111111111,0.05405405405405406,0.4444444444444444,0.45,0.45,0.5555555555555556,0.6666666666666666,0.4,0.14893617021276595,0.12121212121212122,,,4.0,1.0,,,,,,,2.0,,0.07142857142857142,0.047619047619047616,,,,,,2.0,1.0,0.14285714285714285,,,,,,,True,,,,,,,,,,,,
