EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,on
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,13016.0,217,-26,418,412,107.0,128.0,62.0,830,4.0,11.0,2.0,6.0,1.0,3.0,4.0,10.0,8.0,20.0,6.0,20.0,2.0,2.0,6.0,10.0,26.0,2.0,2.0,4.0,8.0,16.0,41.0,16.0,46.0,6.0,86.0,451,4.0,10.0,2.0,4.0,2.0,16.0,4.0,10.0,6.0,14.0,2.0,28.0,14.0,18.0,42.0,6.0,4.0,26.0,10.0,5.0,7.0,7.0,4.0,2.0,1.0,14.0,1.0,7.0,6.0,13.0,1.0,20.0,8.0,28.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,6.0,1.0,2.0,9.0,22.0,1.0,1.0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,28.0,107.0,7.0,0.4375,0.5,0.875,0.34782608695652173,0.5,0.42857142857142855,0.34782608695652173,0.3902439024390244,0.4,0.4,0.45977011494252873,0.5,0.5416666666666666,0.4722222222222222,0.5,0.54,0.5287356321839081,0.12195121951219512,0.2727272727272727,0.1,0.05,19.472616632860042,0.5,0.07692307692307693,0.09420289855072464,0.04216867469879518,0.17647058823529413,0.017241379310344827,0.11046511627906977,0.03571428571428571,0.02,0.0625,0.047619047619047616,0.05555555555555555,0.06818181818181818,0.11904761904761904,0.09615384615384616,0.16,0.2222222222222222,0.04,1.0,0.12643678160919541,0.36363636363636365,0.5,0.11494252873563218,0.4,0.4444444444444444,0.25,0.22988505747126436,0.4,0.42105263157894735,0.75,0.22988505747126436,0.3,0.3,1.0,0.2988505747126437,0.38461538461538464,0.38461538461538464,0.8,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,0.125,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.6551724137931034,0.38461538461538464,0.5031051724137932,0.5015727272727273,0.49137083333333337,0.044444444444444446,0.09090909090909091,0.18604651162790697,0.32558139534883723,11.339024390243901,24.491304347826084,0.25598086124401914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,94421.0,1574,242,3021,3008,852.0,849.0,436.0,6029,63.0,95.0,4.0,8.0,10.0,18.0,29.0,77.0,91.0,248.0,6.0,16.0,2.0,,6.0,19.0,62.0,,8.0,5.0,23.0,183.0,420.0,25.0,78.0,72.0,513.0,3075,14.0,33.0,,10.0,10.0,38.0,41.0,114.0,5.0,29.0,50.0,147.0,192.0,174.0,48.0,27.0,8.0,57.0,19.0,21.0,238.0,301.0,90.0,23.0,125.0,665.0,7.0,22.0,21.0,96.0,,117.0,31.0,148.0,3.0,89.0,52.0,37.0,43.0,12.0,31.0,29.0,12.0,72.0,4.0,14.0,38.0,114.0,2.0,6.0,100.0,6.0,4.0,27.0,17.0,12.0,2.0,17.0,10.0,147.0,852.0,23.0,0.5245901639344263,0.5363128491620112,0.64,0.32051282051282054,,0.1724137931034483,0.3424657534246575,0.4357142857142857,0.42424242424242425,0.35964912280701755,0.4427710843373494,0.32558139534883723,0.33916083916083917,0.4696132596685083,0.37755102040816324,0.42196531791907516,0.1566265060240964,0.05,0.16842105263157894,0.05194805194805195,0.004032258064516129,17.353273137697517,0.5972222222222222,,0.08067226890756303,0.017727639000805803,0.08235294117647059,0.02734375,0.0809688581314879,0.019372077488309953,0.024054982817869417,0.019230769230769232,0.014106583072100314,,0.07714285714285714,0.06868131868131869,0.09243697478991597,0.07777777777777778,0.09333333333333334,0.012,0.5882352941176471,0.19076305220883535,0.6631578947368421,0.7974683544303798,0.15461847389558234,0.37662337662337664,0.3972602739726027,0.4827586206896552,0.4979919678714859,0.36693548387096775,0.3684210526315789,0.6373626373626373,0.0321285140562249,0.375,0.375,0.6666666666666666,0.12449799196787148,0.3064516129032258,0.3114754098360656,0.631578947368421,0.18604651162790697,0.5,0.046511627906976744,0.18604651162790697,,,0.1258741258741259,0.5555555555555556,0.04195804195804196,,0.16083916083916083,0.21739130434782608,0.3473895582329317,0.3333333333333333,0.4527265784114052,0.46439428571428565,0.4111726277372263,0.05202312138728324,0.061224489795918366,0.07407407407407407,0.28654970760233917,12.88809523809524,27.073076923076922,0.282025819265144,5.0,1.0,63.0,45.0,18.0,2.0,2.0,3.0,24.0,3.0,1.0,0.01282051282051282,0.016129032258064516,0.020202020202020204,0.037037037037037035,0.38095238095238093,,,,,,,,,,,,,,,,True
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,1884.0,31,-7,60,61,11.0,27.0,8.0,121,2.0,5.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,2.0,7.0,,,2.0,6.0,68,1.0,2.0,,,,2.0,,,,,,,4.0,,,,,,,2.0,,,,,,,,1.0,,3.0,,3.0,2.0,5.0,,1.0,,1.0,,,,,,,,,1.0,4.0,,,4.0,,,2.0,1.0,1.0,,1.0,,,11.0,,1.0,1.0,,,,,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,0.3333333333333333,0.5,,,0.2857142857142857,0.2,1.0,,13.235294117647058,,,0.2,0.037037037037037035,,,0.13636363636363635,0.029411764705882353,,,0.0625,,0.2857142857142857,,0.2,,,,,0.7142857142857143,0.4,0.5,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,0.7142857142857143,,0.5420142857142858,0.6307,,0.2222222222222222,0.2222222222222222,0.3333333333333333,,4.0,,0.18333333333333332,,,,,,1.0,,,,,,,,0.25,,1.0,1.0,,,,,,,,,,,,,,,True
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,178809.0,2980,323,5668,5653,1500.0,1406.0,833.0,11321,255.0,419.0,70.0,116.0,77.0,135.0,88.0,255.0,257.0,585.0,29.0,71.0,15.0,6.0,15.0,133.0,326.0,8.0,27.0,32.0,89.0,600.0,1259.0,162.0,397.0,384.0,2070.0,5790,102.0,199.0,14.0,42.0,75.0,321.0,149.0,331.0,38.0,104.0,201.0,613.0,670.0,530.0,375.0,111.0,92.0,323.0,133.0,56.0,252.0,291.0,106.0,38.0,108.0,621.0,25.0,151.0,50.0,181.0,9.0,240.0,176.0,416.0,48.0,114.0,75.0,39.0,85.0,28.0,50.0,82.0,35.0,167.0,22.0,38.0,83.0,205.0,13.0,22.0,502.0,27.0,19.0,174.0,76.0,34.0,9.0,82.0,51.0,613.0,1500.0,30.0,0.5583333333333333,0.6046931407942239,0.7716049382716049,0.4080604534005038,0.3333333333333333,0.36538461538461536,0.41116751269035534,0.4765687053216839,0.5125628140703518,0.4501510574018127,0.5090579710144928,0.5103734439834025,0.4735632183908046,0.5459373340414233,0.5555555555555556,0.5409252669039146,0.23973429951690822,0.04447974583002383,0.081145584725537,0.06666666666666667,0.008547008547008548,30.664471715055377,0.5089820359281437,0.058823529411764705,0.08023049645390071,0.06428267347807577,0.10548523206751055,0.048828125,0.08461538461538462,0.06151695211464523,0.078125,0.06369426751592357,0.05764192139737991,0.02654867256637168,0.06487341772151899,0.06685633001422475,0.10097719869706841,0.11078717201166181,0.0916030534351145,0.05825242718446602,0.6219512195121951,0.2530193236714976,0.6085918854415274,0.6623376623376623,0.1539855072463768,0.34509803921568627,0.3697478991596639,0.4659090909090909,0.3532608695652174,0.4393162393162393,0.44310344827586207,0.6342412451361867,0.042874396135265704,0.4084507042253521,0.4084507042253521,0.9310344827586207,0.19685990338164253,0.40797546012269936,0.40923076923076923,0.7368421052631579,0.48132780082987553,0.603448275862069,0.06224066390041494,0.11203319502074689,0.2962962962962963,0.75,0.3103448275862069,0.5703703703703704,0.034482758620689655,0.4,0.2045977011494253,0.3595505617977528,0.4927536231884058,0.4117647058823529,0.47961377118644066,0.5008026442307691,0.47700058004640367,0.0975609756097561,0.12375533428165007,0.15507246376811595,0.2961352657004831,10.501667990468624,25.406297229219142,0.2646436132674665,3.0,1.0,39.0,26.0,13.0,,4.0,10.0,79.0,33.0,2.0,0.0025188916876574307,0.003067484662576687,,0.05513784461152882,0.5137254901960784,0.3,6.0,1.0,2.0,6.0,5.0,1.0,2.0,3.0,5.0,0.4,1.0,0.005025125628140704,,,True
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,39570.0,660,64,1255,1263,358.0,340.0,185.0,2518,86.0,121.0,22.0,31.0,33.0,42.0,16.0,54.0,7.0,26.0,,,,,,,1.0,,,,1.0,109.0,201.0,,1.0,54.0,272.0,1275,27.0,42.0,,,8.0,62.0,42.0,65.0,,1.0,18.0,102.0,144.0,74.0,,,24.0,,,18.0,19.0,26.0,10.0,1.0,8.0,59.0,11.0,36.0,17.0,83.0,13.0,113.0,47.0,160.0,4.0,15.0,6.0,9.0,15.0,2.0,4.0,13.0,11.0,28.0,5.0,6.0,51.0,91.0,8.0,2.0,84.0,14.0,,44.0,71.0,48.0,3.0,73.0,40.0,102.0,358.0,13.0,0.6605504587155964,0.7422680412371134,,,,,,0.5422885572139303,0.6428571428571429,0.6461538461538462,0.5396039603960396,0.6428571428571429,0.6363636363636364,0.5738396624472574,0.6739130434782609,0.6710526315789473,0.0049504950495049506,0.08955223880597014,0.09917355371900827,0.09259259259259259,0.038461538461538464,18.002717391304348,0.5357142857142857,0.30952380952380953,0.162426614481409,0.07515657620041753,0.14285714285714285,0.09166666666666666,0.15873015873015872,0.07846410684474124,0.1415929203539823,0.03968253968253968,0.0625,0.18181818181818182,0.11888111888111888,0.17647058823529413,0.1813953488372093,0.1827956989247312,,0.05405405405405406,0.547945205479452,0.599009900990099,0.7107438016528925,0.7889908256880734,0.26732673267326734,0.2962962962962963,0.32653061224489793,0.5625,0.12871287128712872,0.2692307692307692,0.28,0.2857142857142857,,,,,0.0049504950495049506,,,,0.7380952380952381,0.7096774193548387,,,,,0.6363636363636364,0.7857142857142857,,,0.015151515151515152,,0.6039603960396039,,0.5065457711442787,0.5106916666666668,0.5097723076923079,0.1896551724137931,0.19047619047619047,0.22794117647058823,0.375,4.608457711442786,42.7,0.2852589641434263,1.0,,7.0,4.0,3.0,,1.0,6.0,5.0,20.0,,,,,0.05747126436781609,0.7093023255813954,0.2727272727272727,,,,2.0,1.0,1.0,1.0,,2.0,,,,,,True
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,139177.0,2320,309,4397,4389,1091.0,1050.0,628.0,8786,37.0,67.0,19.0,37.0,12.0,16.0,7.0,20.0,211.0,532.0,3.0,6.0,2.0,1.0,2.0,6.0,33.0,,3.0,,16.0,255.0,619.0,9.0,39.0,103.0,640.0,4453,38.0,78.0,1.0,5.0,26.0,105.0,44.0,108.0,1.0,18.0,62.0,153.0,442.0,68.0,24.0,3.0,30.0,33.0,6.0,14.0,168.0,223.0,83.0,30.0,55.0,501.0,23.0,85.0,58.0,382.0,48.0,488.0,115.0,603.0,10.0,65.0,32.0,33.0,65.0,28.0,53.0,47.0,12.0,112.0,18.0,26.0,116.0,218.0,14.0,8.0,121.0,6.0,16.0,28.0,37.0,25.0,2.0,37.0,19.0,153.0,1091.0,19.0,0.8666666666666667,0.9208333333333333,0.8888888888888888,0.23076923076923078,0.2,0.05555555555555555,0.23076923076923078,0.41195476575121165,0.48717948717948717,0.4074074074074074,0.40805471124620063,0.4759036144578313,0.3611111111111111,0.4435028248587571,0.5412371134020618,0.46855345911949686,0.05927051671732523,0.022617124394184167,0.08955223880597014,0.1,0.011278195488721804,15.862870424171993,0.5803571428571429,0.4,0.21594120972300734,0.04642271982523211,0.1554959785522788,0.0610079575596817,0.20541549953314658,0.04891304347826087,0.04504504504504504,0.047619047619047616,0.046486486486486484,0.08860759493670886,0.19635627530364372,0.23062730627306274,0.21828103683492497,0.1575091575091575,0.15,0.026881720430107527,0.5135135135135135,0.10182370820668693,0.5522388059701493,0.6065573770491803,0.030395136778115502,0.35,0.3888888888888889,0.7142857142857143,0.8085106382978723,0.3966165413533835,0.4011406844106464,0.957345971563981,0.00911854103343465,0.5,0.5,0.6666666666666666,0.05015197568389058,0.18181818181818182,0.1935483870967742,1.0,0.4457831325301205,0.5135135135135135,0.024096385542168676,0.03614457831325301,,,0.12698412698412698,0.75,0.015873015873015872,0.5,0.12698412698412698,,0.16109422492401215,0.18181818181818182,0.42205919452887536,0.47181159420289853,0.42439682539682544,0.041176470588235294,0.0436817472698908,0.1640625,0.2390625,16.447011308562196,25.67179487179487,0.2481237207186718,,2.0,55.0,42.0,13.0,7.0,1.0,3.0,28.0,10.0,2.0,0.05128205128205128,0.06060606060606061,0.05,0.053691275167785234,0.3783783783783784,0.05263157894736842,1.0,,,,,,4.0,1.0,,0.5,1.0,,,,True
164,1610612761,Chris Childs,Chris Childs,164,TOR,22844.0,381,63,728,724,202.0,199.0,117.0,1452,8.0,17.0,,1.0,1.0,2.0,1.0,6.0,11.0,22.0,,,,,,6.0,25.0,,1.0,1.0,6.0,20.0,45.0,6.0,25.0,18.0,76.0,698,3.0,5.0,,1.0,2.0,8.0,1.0,7.0,1.0,6.0,13.0,18.0,22.0,18.0,9.0,9.0,2.0,24.0,6.0,4.0,62.0,78.0,28.0,4.0,30.0,172.0,1.0,7.0,6.0,31.0,,37.0,9.0,46.0,,14.0,7.0,7.0,25.0,8.0,21.0,13.0,4.0,38.0,1.0,8.0,21.0,55.0,2.0,4.0,22.0,2.0,4.0,3.0,6.0,,1.0,6.0,3.0,18.0,202.0,11.0,0.55,0.5789473684210527,0.5,0.24,,0.16666666666666666,0.25,0.4444444444444444,0.6,0.14285714285714285,0.4142857142857143,0.5,0.19230769230769232,0.46794871794871795,0.5714285714285714,0.425,0.35714285714285715,0.08888888888888889,0.17647058823529413,0.16666666666666666,,13.425925925925926,0.6578947368421053,,0.1111111111111111,0.024822695035460994,0.09090909090909091,0.013888888888888888,0.1072463768115942,0.022598870056497175,0.02857142857142857,,0.03759398496240601,,0.14285714285714285,0.06666666666666667,0.12605042016806722,0.07692307692307693,0.14285714285714285,,0.5,0.24285714285714285,0.47058823529411764,0.5714285714285714,0.08571428571428572,0.16666666666666666,0.2,,0.3142857142857143,0.5,0.5,0.7272727272727273,,,,,0.35714285714285715,0.24,0.24,0.5,0.16666666666666666,,,0.16666666666666666,,,0.15384615384615385,0.5,,,0.46153846153846156,0.16666666666666666,0.6,0.25,0.48484275362318846,0.4484,0.40958749999999994,0.04225352112676056,0.06521739130434782,0.10526315789473684,0.23684210526315788,10.493333333333332,27.399999999999995,0.2774725274725275,1.0,,16.0,10.0,6.0,1.0,1.0,,7.0,5.0,,,,0.04,0.018867924528301886,0.375,,,,,,,,1.0,,,,,,,,True
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,80443.0,1341,192,2551,2555,518.0,488.0,369.0,5106,101.0,171.0,26.0,43.0,20.0,25.0,20.0,71.0,43.0,125.0,24.0,53.0,3.0,5.0,12.0,25.0,66.0,4.0,6.0,6.0,21.0,164.0,367.0,49.0,119.0,71.0,546.0,2622,29.0,65.0,7.0,9.0,12.0,91.0,25.0,52.0,11.0,33.0,23.0,106.0,220.0,108.0,135.0,12.0,40.0,63.0,25.0,36.0,68.0,77.0,28.0,7.0,33.0,163.0,19.0,71.0,14.0,89.0,,103.0,91.0,194.0,15.0,46.0,26.0,20.0,23.0,6.0,18.0,27.0,5.0,50.0,7.0,7.0,48.0,117.0,8.0,9.0,101.0,12.0,1.0,47.0,16.0,8.0,2.0,17.0,13.0,106.0,518.0,10.0,0.6707317073170732,0.7638888888888888,0.9183673469387755,0.4117647058823529,0.7777777777777778,0.3333333333333333,0.4224137931034483,0.44686648501362397,0.4461538461538462,0.4807692307692308,0.4886831275720165,0.5337837837837838,0.48823529411764705,0.5141509433962265,0.5548780487804879,0.5198019801980198,0.2448559670781893,0.09809264305177112,0.15204678362573099,0.09859154929577464,0.024,19.30116472545757,0.46,,0.08380414312617702,0.06679209783631232,0.07179487179487179,0.08370044052863436,0.08194112967382657,0.06976744186046512,0.1015625,0.05226480836236934,0.057692307692307696,0.06666666666666667,0.08143322475570032,0.06976744186046512,0.09732360097323602,0.06299212598425197,0.08823529411764706,0.06437768240343347,0.7647058823529411,0.35185185185185186,0.5906432748538012,0.696551724137931,0.14609053497942387,0.28169014084507044,0.3125,0.55,0.257201646090535,0.344,0.3524590163934426,0.7441860465116279,0.10905349794238683,0.4528301886792453,0.4528301886792453,0.875,0.13580246913580246,0.3787878787878788,0.3787878787878788,0.96,0.581081081081081,0.6046511627906976,0.04054054054054054,0.08108108108108109,0.6666666666666666,1.0,0.29411764705882354,0.8,0.1411764705882353,0.4166666666666667,0.24705882352941178,0.2857142857142857,0.5967078189300411,0.3968253968253968,0.5117356107660455,0.5113007692307692,0.5017807228915663,0.09021113243761997,0.11691542288557213,0.16666666666666666,0.19413919413919414,8.264032697547682,25.264705882352942,0.20305762446099568,3.0,,9.0,6.0,3.0,1.0,5.0,1.0,9.0,6.0,1.0,,,0.0125,0.08982035928143713,0.6633663366336634,0.07692307692307693,3.0,,,1.0,,1.0,,,1.0,1.0,0.6666666666666666,,,,True
209,1610612761,Dell Curry,Dell Curry,209,TOR,24063.0,401,47,781,753,297.0,307.0,116.0,1534,2.0,3.0,,,,1.0,1.0,8.0,30.0,67.0,12.0,22.0,4.0,5.0,12.0,17.0,42.0,2.0,6.0,4.0,12.0,33.0,78.0,29.0,64.0,12.0,165.0,802,5.0,11.0,5.0,10.0,1.0,26.0,11.0,33.0,9.0,24.0,9.0,58.0,54.0,12.0,75.0,12.0,2.0,41.0,17.0,6.0,22.0,25.0,11.0,4.0,7.0,53.0,1.0,6.0,8.0,14.0,,22.0,7.0,29.0,,11.0,6.0,5.0,6.0,1.0,4.0,7.0,2.0,13.0,,3.0,8.0,33.0,2.0,2.0,13.0,,1.0,3.0,4.0,3.0,,5.0,2.0,58.0,297.0,7.0,0.8181818181818182,0.84375,0.8620689655172413,0.453125,0.5,0.375,0.4603174603174603,0.4230769230769231,0.45454545454545453,0.3333333333333333,0.5387323943661971,0.5952380952380952,0.4298245614035088,0.5540540540540541,0.5952380952380952,0.46774193548387094,0.4507042253521127,0.07692307692307693,0.3333333333333333,0.125,0.05970149253731343,17.71177117711771,0.46153846153846156,,0.05,0.020134228187919462,0.11267605633802817,0.012345679012345678,0.06267806267806268,0.018469656992084433,,0.0136986301369863,0.03125,,0.02531645569620253,0.036585365853658534,0.07563025210084033,0.11864406779661017,0.08333333333333333,,0.4,0.02112676056338028,0.6666666666666666,1.0,0.056338028169014086,0.125,0.14285714285714285,1.0,0.47183098591549294,0.44776119402985076,0.47619047619047616,0.8,0.15492957746478872,0.5454545454545454,0.5714285714285714,0.9166666666666666,0.29577464788732394,0.40476190476190477,0.40476190476190477,0.8235294117647058,,,0.19047619047619047,0.2857142857142857,0.3333333333333333,1.0,0.017543859649122806,,0.21052631578947367,0.4166666666666667,0.21052631578947367,0.3333333333333333,0.47183098591549294,0.4146341463414634,0.47367695035460994,0.44377500000000003,0.4567330357142857,0.020689655172413793,0.037037037037037035,0.15757575757575756,0.3515151515151515,17.73717948717949,25.082812500000003,0.38028169014084506,1.0,1.0,3.0,3.0,,,1.0,1.0,3.0,1.0,,0.015625,,,0.015384615384615385,1.0,,3.0,,,1.0,1.0,,1.0,,,0.75,1.0,,0.045454545454545456,,True
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,129497.0,2158,284,4077,4056,1049.0,931.0,596.0,8133,173.0,313.0,50.0,103.0,32.0,56.0,62.0,196.0,65.0,180.0,,,,,,,,,,,,300.0,689.0,,,259.0,859.0,4128,62.0,140.0,,,41.0,165.0,61.0,135.0,,,91.0,213.0,404.0,196.0,,,64.0,,,74.0,67.0,81.0,26.0,9.0,32.0,176.0,39.0,173.0,69.0,299.0,36.0,404.0,219.0,623.0,24.0,19.0,12.0,7.0,52.0,5.0,23.0,55.0,29.0,107.0,17.0,25.0,92.0,187.0,12.0,26.0,340.0,26.0,,154.0,127.0,83.0,3.0,127.0,85.0,213.0,1049.0,21.0,0.6733333333333333,0.753731343283582,,,,,,0.43541364296081275,0.44285714285714284,0.45185185185185184,0.43541364296081275,0.44285714285714284,0.45185185185185184,0.5076832151300237,0.5030487804878049,0.5605263157894737,,0.10740203193033382,0.13738019169329074,0.12244897959183673,0.03888888888888889,19.84176556318967,0.48598130841121495,0.34951456310679613,0.18110236220472442,0.10122878876535986,0.20909090909090908,0.10626702997275204,0.18576476527006563,0.10211946050096339,0.1280193236714976,0.09462365591397849,0.09156626506024096,0.07792207792207792,0.14316702819956617,0.16287878787878787,0.22205438066465258,0.21645021645021645,0.1919191919191919,0.07643312101910828,0.6692913385826772,0.45428156748911463,0.5527156549520766,0.6407407407407407,0.2844702467343977,0.3163265306122449,0.36046511627906974,0.4032258064516129,0.2612481857764877,0.3611111111111111,0.37572254335260113,0.8307692307692308,,,,,,,,,0.7357142857142858,0.4854368932038835,,,,,0.4148148148148148,0.5714285714285714,,,,,0.45428156748911463,,0.4728396226415095,0.515035,0.4479725925925926,0.18849449204406366,0.18849449204406366,0.1920838183934808,0.2479627473806752,7.046298984034834,,0.2572970321314692,,,14.0,10.0,4.0,7.0,7.0,9.0,29.0,41.0,1.0,,,0.0546875,0.11379310344827587,0.7109826589595376,0.26,,,,,,,2.0,,5.0,,,,,,True
