EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGA,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,Corner3Frequency,HeaveMakes,HeaveAttempts,Clear Path Fouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,17781.0,296,-54.0,576,573,150.0,125.0,95.0,1149,11.0,25.0,4.0,14.0,2.0,7.0,20.0,57.0,1.0,6.0,32.0,88.0,5.0,69.0,584.0,6.0,27.0,12.0,7.0,22.0,3.0,17.0,40.0,24.0,10.0,10.0,8.0,3.0,11.0,3.0,6.0,2.0,25.0,6.0,24.0,3.0,47.0,6.0,56.0,30.0,86.0,5.0,9.0,6.0,3.0,14.0,1.0,7.0,5.0,7.0,19.0,3.0,4.0,16.0,26.0,2.0,2.0,13.0,1.0,4.0,3.0,33.0,20.0,2.0,11.0,33.0,18.0,1.0,17.0,150.0,0.625,0.7407407407407407,0.36363636363636365,0.2222222222222222,0.3181818181818182,0.36363636363636365,0.2222222222222222,0.3181818181818182,0.3670212765957447,0.21428571428571427,0.34,0.11363636363636363,0.15789473684210525,0.16666666666666666,16.005665722379604,0.7368421052631579,0.42857142857142855,0.2,0.07894736842105263,0.07692307692307693,0.16666666666666666,0.18248175182481752,0.08823529411764706,0.10909090909090909,0.0916030534351145,0.05084745762711865,0.2,0.1780821917808219,0.2077922077922078,0.21176470588235294,0.1,0.10869565217391304,0.5454545454545454,0.2840909090909091,0.44,0.44,0.45454545454545453,0.6477272727272727,0.3508771929824561,0.4166666666666667,0.7,0.06818181818181818,0.16666666666666666,0.2,1.0,0.5185185185185185,0.2857142857142857,0.3181818181818182,0.2857142857142857,0.2840909090909091,0.42714545454545444,0.4638,0.4147681818181819,0.04395604395604396,0.04395604395604396,0.17391304347826086,0.2463768115942029,6.036363636363635,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1531,1610612744,Marc Jackson,Marc Jackson,1531,GSW,12170.0,203,-36.0,395,390,136.0,130.0,55.0,785,14.0,17.0,3.0,5.0,4.0,5.0,13.0,19.0,16.0,30.0,43.0,66.0,23.0,115.0,436.0,4.0,6.0,12.0,11.0,18.0,16.0,41.0,56.0,30.0,6.0,4.0,4.0,2.0,6.0,,1.0,1.0,14.0,1.0,7.0,3.0,31.0,3.0,37.0,9.0,46.0,,5.0,2.0,3.0,7.0,3.0,3.0,4.0,4.0,11.0,2.0,3.0,3.0,15.0,,,28.0,2.0,12.0,3.0,5.0,3.0,,2.0,5.0,1.0,,41.0,136.0,0.6511627906976745,0.7,0.6515151515151515,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.7857142857142857,0.6578947368421053,0.7012195121951219,0.75,0.7321428571428571,0.06060606060606061,0.10526315789473684,0.03333333333333333,20.666666666666668,0.6363636363636364,0.42857142857142855,0.23846153846153847,0.04794520547945205,0.08333333333333333,0.030303030303030304,0.20481927710843373,0.0446927374301676,0.08695652173913043,0.046511627906976744,0.0375,,0.21875,0.23255813953488372,0.2545454545454545,0.1111111111111111,,0.2,0.2463768115942029,0.8235294117647058,0.875,0.5,0.2753623188405797,0.6842105263157895,0.7647058823529411,0.5384615384615384,0.43478260869565216,0.5333333333333333,0.5517241379310345,0.875,0.7142857142857143,0.6,0.2631578947368421,0.8,0.2898550724637681,0.43744782608695654,0.48841666666666667,0.42358947368421057,0.1518987341772152,0.15789473684210525,0.10434782608695652,0.3565217391304348,10.571212121212122,0.34430379746835443,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.043478260869565216,0.058823529411764705,0.1111111111111111,0.14285714285714285,0.043478260869565216,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,0.05263157894736842,1.0,0.6666666666666666,24.53333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,15468.0,258,-92.0,487,485,158.0,121.0,70.0,972,11.0,18.0,2.0,4.0,5.0,7.0,8.0,36.0,14.0,41.0,33.0,95.0,30.0,96.0,514.0,7.0,13.0,21.0,11.0,34.0,11.0,33.0,36.0,30.0,4.0,3.0,25.0,5.0,30.0,4.0,11.0,10.0,65.0,1.0,8.0,8.0,20.0,,28.0,9.0,37.0,3.0,12.0,9.0,3.0,14.0,1.0,6.0,5.0,8.0,19.0,,5.0,6.0,13.0,,,42.0,2.0,13.0,7.0,5.0,3.0,,2.0,5.0,2.0,,33.0,158.0,0.5454545454545454,0.5806451612903226,0.3473684210526316,0.5384615384615384,0.3235294117647059,0.3173076923076923,0.5384615384615384,0.2894736842105263,0.38524590163934425,0.5882352941176471,0.35555555555555557,0.031578947368421054,0.05555555555555555,0.024390243902439025,24.390243902439025,0.7368421052631579,,0.10471204188481675,0.036036036036036036,0.13793103448275862,0.02631578947368421,0.11244979919678715,0.03461538461538462,0.05555555555555555,0.047619047619047616,0.0196078431372549,0.03125,0.125,0.07017543859649122,0.11538461538461539,0.17073170731707318,0.045454545454545456,0.4,0.17307692307692307,0.6111111111111112,0.6111111111111112,0.7272727272727273,0.34615384615384615,0.2222222222222222,0.23529411764705882,0.25,0.3942307692307692,0.34146341463414637,0.35,0.5714285714285714,0.3076923076923077,0.5,0.18421052631578946,0.7142857142857143,0.25961538461538464,0.44015096153846156,0.46691666666666665,0.44087631578947356,0.11304347826086956,0.12264150943396226,0.21875,0.34375,11.316842105263158,0.324435318275154,,9.0,,,,4.0,,9.0,,,7.0,,4.0,,9.0,,1.0,4.0,,2.0,3.0,,,,,,0.08653846153846154,,,,0.08653846153846154,,,,,,,0.10526315789473684,,,25.12222222222222,4.0,2.0,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
228,1610612744,Adam Keefe,Adam Keefe,228,GSW,50509.0,842,-172.0,1624,1631,478.0,474.0,253.0,3255,39.0,70.0,16.0,36.0,9.0,18.0,12.0,38.0,12.0,48.0,63.0,156.0,39.0,168.0,1738.0,18.0,42.0,51.0,15.0,36.0,12.0,45.0,86.0,40.0,22.0,20.0,30.0,6.0,36.0,5.0,11.0,12.0,78.0,10.0,73.0,19.0,90.0,10.0,119.0,90.0,209.0,5.0,28.0,15.0,13.0,20.0,3.0,14.0,20.0,6.0,40.0,10.0,10.0,46.0,102.0,12.0,11.0,63.0,5.0,25.0,9.0,20.0,13.0,,7.0,20.0,12.0,1.0,45.0,478.0,0.6825396825396826,0.8269230769230769,0.40384615384615385,0.42857142857142855,0.4166666666666667,0.4056603773584906,0.45348837209302323,0.4342105263157895,0.44680851063829785,0.4811320754716981,0.4787234042553192,0.1282051282051282,0.18421052631578946,0.020833333333333332,11.66837256908905,0.5,0.2631578947368421,0.1507537688442211,0.09759358288770054,0.14285714285714285,0.08264462809917356,0.14931506849315068,0.09551208285385501,0.08695652173913043,0.12014134275618374,0.08256880733944955,0.07526881720430108,0.09202453987730061,0.15873015873015872,0.1836734693877551,0.1276595744680851,0.06666666666666667,0.6,0.44025157232704404,0.5571428571428572,0.6724137931034483,0.6410256410256411,0.2389937106918239,0.3157894736842105,0.3870967741935484,0.6666666666666666,0.3018867924528302,0.25,0.2553191489361702,0.8333333333333334,0.8372093023255814,0.4444444444444444,0.47368421052631576,0.5,0.4591194968553459,0.4636481132075473,0.5027624999999999,0.4594315789473685,0.13966480446927373,0.14204545454545456,0.30357142857142855,0.26785714285714285,8.218589743589744,0.29433497536945813,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,12.0,1.0,2.0,3.0,2.0,1.0,1.0,7.0,7.0,1.0,13.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.018867924528301886,0.17142857142857143,0.11290322580645161,0.10714285714285714,0.012578616352201259,0.5,0.5,1.0,0.023255813953488372,1.0,1.0,0.05263157894736842,0.5,0.5,24.3,,1.0,0.1794871794871795,0.25,1.0,3.0,1.0,1.0,0.006289308176100629,,,,,,,,,,,,,,,,,,,,,,,True,,,
988,1610612744,Randy Livingston,Randy Livingston,988,GSW,260.0,4,-3.0,9,8,5.0,4.0,1.0,17,,,,,,,,,,1.0,,1.0,,,8.0,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.3961,,0.3954,,,,,16.9,0.5555555555555556,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,0.5,,,,,,,1.0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2084,1610612744,Chris Porter,Chris Porter,2084,GSW,15988.0,266,-64.0,524,529,139.0,121.0,88.0,1053,20.0,29.0,4.0,7.0,6.0,9.0,11.0,39.0,11.0,35.0,42.0,103.0,26.0,110.0,599.0,5.0,18.0,11.0,11.0,28.0,5.0,27.0,58.0,26.0,4.0,6.0,15.0,2.0,17.0,2.0,8.0,3.0,36.0,3.0,12.0,1.0,17.0,,18.0,15.0,33.0,1.0,9.0,5.0,4.0,9.0,1.0,7.0,4.0,2.0,13.0,1.0,5.0,12.0,21.0,,1.0,37.0,3.0,18.0,2.0,2.0,,,2.0,2.0,2.0,,27.0,139.0,0.6904761904761905,0.725,0.4077669902912621,0.2777777777777778,0.39285714285714285,0.3925233644859813,0.2631578947368421,0.36666666666666664,0.4435483870967742,0.2619047619047619,0.421875,0.05825242718446602,0.07692307692307693,,21.18380062305296,0.6923076923076923,,0.08717948717948718,0.045454545454545456,0.030303030303030304,0.09375,0.07894736842105263,0.05067567567567568,0.08888888888888889,0.045871559633027525,0.02727272727272727,0.06896551724137931,0.05,0.08536585365853659,0.1095890410958904,,0.017241379310344827,1.0,0.27102803738317754,0.6896551724137931,0.7692307692307693,0.65,0.3644859813084112,0.28205128205128205,0.3055555555555556,0.8181818181818182,0.32710280373831774,0.3142857142857143,0.3142857142857143,0.6363636363636364,0.3684210526315789,0.5714285714285714,0.3,0.6666666666666666,0.308411214953271,0.44035327102803734,0.45839411764705873,0.43996666666666673,0.14754098360655737,0.15254237288135594,0.1,0.24545454545454545,9.659223300970872,0.2652671755725191,,4.0,,1.0,,2.0,,4.0,,1.0,1.0,,2.0,,4.0,,,4.0,,,3.0,,,,,,0.037383177570093455,0.10344827586206896,,0.3333333333333333,0.037383177570093455,,,,0.05263157894736842,,,0.06666666666666667,,,25.0,,,0.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
219,1610612744,Vinny Del Negro,Vinny Del Negro,219,GSW,7150.0,119,-15.0,227,231,88.0,78.0,34.0,458,3.0,3.0,,,,,2.0,4.0,8.0,29.0,13.0,36.0,6.0,35.0,254.0,1.0,3.0,2.0,3.0,10.0,3.0,12.0,14.0,12.0,,1.0,19.0,4.0,23.0,4.0,7.0,7.0,50.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,6.0,,5.0,2.0,1.0,8.0,1.0,2.0,5.0,15.0,,,6.0,1.0,1.0,1.0,,,,,,,,12.0,88.0,0.5384615384615384,0.5384615384615384,0.3611111111111111,0.3333333333333333,0.3,0.3625,0.25,0.4090909090909091,0.3902439024390244,0.25,0.4583333333333333,0.027777777777777776,0.25,,18.421052631578945,0.75,,0.037037037037037035,0.011235955056179775,,,0.02857142857142857,0.009433962264150943,,,0.019230769230769232,,,0.03333333333333333,0.06896551724137931,,0.04,,0.075,1.0,1.0,0.3333333333333333,0.1,0.5,0.6666666666666666,,0.725,0.27586206896551724,0.27586206896551724,0.75,,,,,0.175,0.420647435897436,0.40635,0.36858,0.025,0.027777777777777776,0.05714285714285714,0.34285714285714286,15.694444444444445,0.3876651982378855,1.0,4.0,,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,3.0,2.0,,,5.0,,,1.0,1.0,0.25,,1.0,,0.1,,,,0.1,0.25,0.25,1.0,0.25,,,0.09090909090909091,1.0,,30.025,3.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,26697.0,445,-4.0,855,848,208.0,195.0,129.0,1703,13.0,23.0,1.0,2.0,1.0,3.0,4.0,21.0,36.0,88.0,53.0,132.0,16.0,182.0,864.0,7.0,19.0,19.0,10.0,28.0,5.0,46.0,36.0,70.0,4.0,2.0,91.0,6.0,97.0,6.0,37.0,25.0,200.0,1.0,17.0,9.0,32.0,2.0,43.0,19.0,62.0,2.0,33.0,18.0,15.0,14.0,6.0,9.0,8.0,5.0,22.0,1.0,6.0,12.0,26.0,,1.0,20.0,2.0,8.0,3.0,1.0,,1.0,,1.0,1.0,,46.0,208.0,0.33962264150943394,0.35294117647058826,0.4015151515151515,0.3684210526315789,0.35714285714285715,0.45108695652173914,0.3695652173913043,0.4880952380952381,0.47150259067357514,0.38,0.5111111111111111,0.015151515151515152,0.047619047619047616,0.011363636363636364,21.14060963618486,0.6363636363636364,0.15384615384615385,0.0955223880597015,0.043701799485861184,0.13043478260869565,0.015873015873015872,0.10148514851485149,0.03982300884955752,,0.03424657534246575,0.06779661016949153,0.021739130434782608,0.1,0.1,0.088,0.14,0.01904761904761905,1.0,0.125,0.5652173913043478,0.5652173913043478,0.3076923076923077,0.11413043478260869,0.19047619047619047,0.2,,0.4782608695652174,0.4090909090909091,0.41379310344827586,0.3888888888888889,0.08695652173913043,0.5,0.07142857142857142,0.3333333333333333,0.4076086956521739,0.4554909340659342,0.4447690476190476,0.43562439024390254,0.042105263157894736,0.057971014492753624,0.1043956043956044,0.25274725274725274,13.687121212121212,0.2432748538011696,15.0,40.0,,2.0,4.0,9.0,20.0,52.0,1.0,4.0,2.0,7.0,14.0,42.0,38.0,15.0,,29.0,1.0,,1.0,0.7,0.38461538461538464,0.25,0.5,0.4,0.2826086956521739,,0.03225806451612903,,0.21739130434782608,0.375,0.375,0.6,0.08695652173913043,,,0.21428571428571427,0.4444444444444444,0.39473684210526316,26.807692307692303,,1.0,0.10526315789473684,,12.0,,,,0.06521739130434782,,2.0,,5.0,1.0,2.0,3.0,5.0,18.0,0.4166666666666667,0.4166666666666667,1.0,0.08695652173913043,0.5,1.0,0.11904761904761904,0.6,,,,,,True,,,
1612,1610612744,Chris Garner,Chris Garner,1612,GSW,2486.0,41,-8.0,82,81,31.0,37.0,9.0,163,,,,,,,2.0,4.0,,3.0,2.0,7.0,,4.0,84.0,,,,,2.0,,,,4.0,,2.0,5.0,,5.0,,2.0,2.0,10.0,,,,2.0,,2.0,,2.0,,4.0,1.0,3.0,,1.0,,2.0,,2.0,,,3.0,5.0,,,,,,,1.0,1.0,,,1.0,,,,31.0,,,0.2857142857142857,,,0.2222222222222222,,,0.2222222222222222,,,0.2857142857142857,0.5,,11.702127659574469,,,0.06451612903225806,,,,0.05555555555555555,,,,,,,,0.15384615384615385,,,,,,,,0.4444444444444444,0.5,1.0,,0.3333333333333333,,,,,,,,0.2222222222222222,0.4388833333333333,,0.3994,,,,,12.757142857142856,0.3780487804878049,,2.0,,,,,,2.0,,,,,,,2.0,,,1.0,,,1.0,,,,,,0.2222222222222222,,,,0.2222222222222222,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,29891.0,498,-47.0,966,962,202.0,237.0,155.0,1928,42.0,60.0,9.0,17.0,7.0,12.0,37.0,99.0,32.0,94.0,111.0,253.0,55.0,295.0,999.0,22.0,45.0,56.0,18.0,44.0,18.0,57.0,162.0,60.0,22.0,16.0,21.0,3.0,24.0,,6.0,9.0,51.0,5.0,33.0,10.0,37.0,,47.0,39.0,86.0,11.0,20.0,8.0,12.0,18.0,3.0,6.0,11.0,12.0,29.0,1.0,8.0,12.0,31.0,4.0,4.0,79.0,12.0,38.0,6.0,4.0,2.0,,2.0,4.0,1.0,,57.0,202.0,0.7297297297297297,0.81,0.43873517786561267,0.4888888888888889,0.4090909090909091,0.43010752688172044,0.5102040816326531,0.39,0.47106109324758844,0.5283018867924528,0.45901639344262296,0.06324110671936758,0.10101010101010101,0.010638297872340425,29.25989672977625,0.6206896551724138,,0.10136986301369863,0.07236842105263158,0.136986301369863,0.07246376811594203,0.10730593607305935,0.07238095238095238,0.10588235294117647,0.056179775280898875,0.07253886010362694,0.057692307692307696,0.12244897959183673,0.05042016806722689,0.12837837837837837,0.15384615384615385,0.07692307692307693,0.25,0.21505376344086022,0.7,0.7636363636363637,0.7142857142857143,0.3548387096774194,0.37373737373737376,0.4157303370786517,0.6486486486486487,0.33691756272401435,0.3404255319148936,0.34408602150537637,0.84375,0.3469387755102041,0.5294117647058824,0.24,0.5833333333333334,0.30824372759856633,0.45268781362007166,0.45673837209302326,0.438623,0.12459016393442623,0.13620071684587814,0.18983050847457628,0.19322033898305085,9.91660079051383,0.20910973084886128,6.0,21.0,2.0,4.0,1.0,5.0,6.0,26.0,2.0,4.0,6.0,1.0,6.0,18.0,21.0,6.0,3.0,6.0,1.0,2.0,1.0,1.0,0.23076923076923078,0.5,0.16666666666666666,0.23076923076923078,0.0931899641577061,0.08333333333333333,0.038461538461538464,0.11764705882352941,0.07526881720430108,0.2857142857142857,0.3,1.0,0.08163265306122448,0.5,1.0,0.1,0.2,0.2857142857142857,24.711538461538456,3.0,,0.09523809523809523,,5.0,1.0,,1.0,0.017921146953405017,,,,,,,,1.0,,,,,,,,0.02,,1.0,0.038461538461538464,0.047619047619047616,,,True,,,
