EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,on
147,1610612754,Jalen Rose,Jalen Rose,147,IND,176856.0,2948,-40,5506,5499,1645,1611,639.0,11005,104.0,178.0,4.0,14.0,37.0,66.0,184.0,390.0,220.0,500.0,29.0,76.0,3.0,9.0,7.0,20.0,30.0,98.0,4.0,21.0,12.0,41.0,508.0,1068.0,59.0,174.0,285.0,1478.0,5638,31.0,78.0,7.0,30.0,19.0,102.0,148.0,318.0,19.0,61.0,157.0,510.0,536.0,480.0,153.0,24.0,14.0,98.0,30.0,51.0,2.0,347.0,88.0,435.0,54.0,34.0,137.0,73.0,137.0,958.0,6.0,29.0,2.0,73.0,229.0,20.0,322.0,37.0,359.0,10.0,65.0,33.0,32.0,118.0,34.0,78.0,93.0,3.0,40.0,8.0,211.0,4.0,61.0,81.0,230.0,1.0,8.0,42.0,344.0,27.0,6.0,121.0,1.0,60.0,43.0,18.0,8.0,17.0,43.0,22.0,2.0,510.0,1645,32.0,0.5275590551181102,0.5349301397205589,0.864406779661017,0.3390804597701149,0.23333333333333334,0.3114754098360656,0.3390804597701149,0.4756554307116105,0.3974358974358974,0.46540880503144655,0.48027375201288247,0.38425925925925924,0.4656992084432718,0.5268432355046528,0.42857142857142855,0.5427350427350427,0.14009661835748793,0.011494252873563218,0.047752808988764044,0.10112359550561797,0.07692307692307693,0.006,0.02040816326530612,25.707434052757794,0.5592417061611374,0.12269938650306748,0.011494252873563218,0.09909130246646473,0.014222658165767533,0.14341846758349705,0.011235955056179775,0.10709219858156029,0.013602798289933929,0.010752688172043012,0.02092050209205021,0.010501750291715286,0.011594202898550725,0.010582010582010581,0.0738362760834671,0.1,0.11546840958605664,0.1444141689373297,0.14084507042253522,0.016366612111292964,0.5116279069767442,0.143317230273752,0.5842696629213483,0.65,0.46153846153846156,0.3140096618357488,0.4717948717948718,0.5111111111111111,0.40217391304347827,0.4025764895330113,0.44,0.4426559356136821,0.6636363636363637,0.061191626409017714,0.3815789473684211,0.3815789473684211,0.896551724137931,0.07890499194847021,0.30612244897959184,0.3125,0.8333333333333334,0.12962962962962962,0.2857142857142857,0.5,0.08333333333333333,0.3333333333333333,1.0,0.19444444444444445,0.19047619047619047,1.0,0.1741424802110818,0.5606060606060606,0.052770448548812667,0.35,0.10817941952506596,0.2926829268292683,0.2834138486312399,0.30612244897959184,0.43077864625302187,0.43838956043956046,0.4202589947089948,0.0912490650710546,0.10413080895008606,0.005714285714285714,0.06901217861975643,0.34506089309878213,11.771910112359553,24.811494252873572,0.2987649836541954,,,,,,,,,True
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,69961.0,1166,-17,2227,2208,794,724,253.0,4435,66.0,121.0,22.0,32.0,24.0,38.0,25.0,73.0,32.0,88.0,18.0,51.0,3.0,10.0,3.0,15.0,28.0,84.0,6.0,10.0,7.0,36.0,123.0,282.0,46.0,135.0,143.0,527.0,2305,28.0,45.0,9.0,20.0,28.0,111.0,39.0,85.0,10.0,51.0,60.0,168.0,128.0,118.0,126.0,12.0,40.0,81.0,28.0,35.0,3.0,44.0,9.0,53.0,7.0,2.0,16.0,11.0,17.0,115.0,12.0,58.0,,20.0,116.0,6.0,142.0,70.0,212.0,10.0,21.0,14.0,7.0,36.0,8.0,22.0,46.0,1.0,14.0,12.0,82.0,7.0,19.0,57.0,114.0,,5.0,24.0,168.0,8.0,,73.0,,15.0,37.0,21.0,3.0,13.0,37.0,19.0,1.0,168.0,794,8.0,0.5203252032520326,0.6213592233009708,0.9130434782608695,0.34074074074074073,0.45,0.19607843137254902,0.3484848484848485,0.43617021276595747,0.6222222222222222,0.4588235294117647,0.460431654676259,0.6384615384615384,0.39705882352941174,0.5301810865191147,0.7025316455696202,0.49122807017543857,0.3237410071942446,0.022222222222222223,0.12411347517730496,0.19834710743801653,0.1095890410958904,0.03409090909090909,,22.948870392390013,0.43902439024390244,0.09375,,0.1288888888888889,0.07661822985468957,0.0947867298578199,0.04633204633204633,0.1224122412241224,0.0688976377952756,0.13513513513513514,0.053231939163498096,0.061488673139158574,0.037037037037037035,0.061855670103092786,0.13425925925925927,0.11437908496732026,0.13756613756613756,0.10067114093959731,0.08064516129032258,0.04830917874396135,0.5135135135135135,0.290167865707434,0.5454545454545454,0.6804123711340206,0.4393939393939394,0.1750599520383693,0.3424657534246575,0.38461538461538464,0.4,0.21103117505995203,0.36363636363636365,0.3764705882352941,0.78125,0.1223021582733813,0.35294117647058826,0.375,0.9444444444444444,0.2014388489208633,0.3333333333333333,0.3333333333333333,0.8928571428571429,0.49230769230769234,0.6875,0.09090909090909091,0.15384615384615385,0.3,0.6666666666666666,0.15384615384615385,0.6,0.8333333333333334,0.27941176470588236,0.631578947368421,0.11029411764705882,0.2,0.2647058823529412,0.19444444444444445,0.6139088729016786,0.345679012345679,0.48239963768115945,0.5163372727272727,0.4701288888888889,0.15145228215767634,0.21037463976945245,,0.21062618595825428,0.3187855787476281,8.342198581560282,25.171851851851855,0.35653345307588685,3.0,0.058823529411764705,,,,,,,True
1733,1610612754,Al Harrington,Al Harrington,1733,IND,81054.0,1351,-43,2522,2543,726,710,297.0,5065,77.0,142.0,21.0,45.0,18.0,37.0,41.0,121.0,41.0,99.0,,1.0,,,,1.0,1.0,6.0,,1.0,,3.0,159.0,362.0,1.0,7.0,75.0,396.0,2600,26.0,58.0,,1.0,13.0,65.0,30.0,80.0,,4.0,35.0,95.0,214.0,104.0,,3.0,38.0,5.0,1.0,35.0,,76.0,21.0,97.0,8.0,13.0,29.0,17.0,30.0,215.0,13.0,64.0,3.0,30.0,147.0,13.0,190.0,80.0,270.0,10.0,49.0,25.0,24.0,47.0,4.0,30.0,50.0,6.0,17.0,7.0,97.0,6.0,27.0,52.0,155.0,,15.0,26.0,112.0,8.0,,44.0,,16.0,14.0,3.0,3.0,8.0,14.0,11.0,,95.0,726,15.0,0.6729559748427673,0.7642857142857142,,0.14285714285714285,,,0.16666666666666666,0.43922651933701656,0.4482758620689655,0.375,0.4349593495934959,0.4406779661016949,0.35714285714285715,0.47030878859857483,0.4642857142857143,0.42792792792792794,0.018970189701897018,,0.09668508287292818,0.14788732394366197,0.08264462809917356,0.04040404040404041,,18.055071453468106,0.4845360824742268,0.15853658536585366,0.037037037037037035,0.14013346043851288,0.06618407445708377,0.13452914798206278,0.06220095693779904,0.1391509433962264,0.06547619047619048,0.09361702127659574,0.06830601092896176,0.04644808743169399,0.055944055944055944,0.07575757575757576,0.10247349823321555,0.150997150997151,0.1566265060240964,0.14743589743589744,0.1044776119402985,0.05813953488372093,0.7857142857142857,0.38482384823848237,0.5422535211267606,0.6363636363636364,0.6883116883116883,0.32791327913279134,0.33884297520661155,0.36936936936936937,0.5365853658536586,0.2682926829268293,0.41414141414141414,0.43157894736842106,0.7804878048780488,0.0027100271002710027,,,,0.016260162601626018,0.16666666666666666,0.16666666666666666,,0.7627118644067796,0.4666666666666667,0.047619047619047616,,,,0.01694915254237288,,,0.44047619047619047,0.4864864864864865,0.011904761904761904,,0.03571428571428571,,0.4037940379403794,0.2,0.45304279891304355,0.508445,0.4487373493975904,0.10864197530864197,0.11055276381909548,,0.16414141414141414,0.2398989898989899,8.275690607734806,28.04285714285714,0.28786677240285485,1.0,,1.0,2.0,,,,,True
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,15363.0,256,-59,512,514,187,188,51.0,1026,12.0,21.0,,,3.0,4.0,8.0,17.0,10.0,33.0,,6.0,,,,3.0,1.0,12.0,,1.0,,4.0,30.0,71.0,1.0,18.0,27.0,90.0,515,1.0,3.0,,1.0,2.0,4.0,10.0,23.0,,7.0,11.0,31.0,48.0,12.0,3.0,,2.0,11.0,1.0,2.0,,10.0,3.0,13.0,2.0,1.0,2.0,1.0,7.0,29.0,1.0,5.0,,6.0,24.0,1.0,31.0,6.0,37.0,1.0,4.0,4.0,,7.0,,4.0,11.0,1.0,3.0,,18.0,,6.0,21.0,40.0,,,7.0,33.0,2.0,,14.0,1.0,2.0,11.0,8.0,,3.0,11.0,6.0,,31.0,187,6.0,0.8,0.8275862068965517,1.0,0.05555555555555555,,,0.058823529411764705,0.4225352112676056,0.3333333333333333,0.43478260869565216,0.3539325842696629,0.25,0.3333333333333333,0.4326923076923077,0.4,0.4305555555555556,0.20224719101123595,,0.028169014084507043,,0.058823529411764705,0.030303030303030304,,21.291448516579404,0.3888888888888889,0.047619047619047616,,0.11428571428571428,0.02824858757062147,0.14634146341463414,0.02,0.11952191235059761,0.02643171806167401,0.02040816326530612,,0.05194805194805195,,0.0625,0.16417910447761194,0.08955223880597014,0.09210526315789473,0.07407407407407407,0.2857142857142857,0.018867924528301886,0.5454545454545454,0.23595505617977527,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.19101123595505617,0.47058823529411764,0.5,0.625,0.3707865168539326,0.30303030303030304,0.3125,0.8,0.06741573033707865,,,,0.1348314606741573,0.08333333333333333,0.08333333333333333,1.0,,,,,,,0.25,,,0.13333333333333333,0.75,0.1,,0.13333333333333333,,0.43820224719101125,0.09090909090909091,0.4654517045454545,0.4360666666666666,0.44176379310344827,0.14705882352941177,0.1686746987951807,0.05263157894736842,0.044444444444444446,0.34444444444444444,11.084507042253522,27.861111111111107,0.365234375,1.0,,1.0,1.0,,,,,True
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,49812.0,830,9,1540,1569,542,537,205.0,3109,53.0,86.0,25.0,46.0,15.0,25.0,5.0,20.0,6.0,26.0,,1.0,,,,,2.0,3.0,,,2.0,2.0,64.0,132.0,2.0,4.0,36.0,170.0,1544,27.0,53.0,,,12.0,66.0,19.0,40.0,2.0,2.0,15.0,59.0,80.0,48.0,6.0,,44.0,3.0,2.0,7.0,,20.0,3.0,23.0,2.0,1.0,14.0,2.0,4.0,49.0,18.0,81.0,5.0,24.0,135.0,16.0,175.0,104.0,279.0,12.0,32.0,22.0,10.0,13.0,3.0,7.0,21.0,,6.0,2.0,34.0,4.0,8.0,56.0,118.0,,13.0,13.0,70.0,2.0,,24.0,,12.0,21.0,12.0,1.0,8.0,21.0,14.0,,59.0,542,17.0,0.625,0.9523809523809523,1.0,0.5,,1.0,0.5,0.48484848484848486,0.5094339622641509,0.475,0.49264705882352944,0.5094339622641509,0.5238095238095238,0.5,0.5238095238095238,0.49166666666666664,0.029411764705882353,,0.05303030303030303,0.08139534883720931,,,,11.415780637940681,0.38235294117647056,0.3404255319148936,0.08064516129032258,0.21462639109697934,0.1361344537815126,0.16326530612244897,0.13636363636363635,0.20489690721649484,0.1361760660247593,0.14893617021276595,0.16666666666666666,0.10546875,0.1125,0.17307692307692307,0.25165562913907286,0.22065727699530516,0.18867924528301888,0.1559633027522936,0.18421052631578946,0.19047619047619047,0.6666666666666666,0.6323529411764706,0.6162790697674418,0.6708860759493671,0.5849056603773585,0.14705882352941177,0.25,0.25,0.6,0.19117647058823528,0.23076923076923078,0.23076923076923078,1.0,0.007352941176470588,,,,0.022058823529411766,0.6666666666666666,0.6666666666666666,1.0,0.8679245283018868,0.5434782608695652,0.12,,,,,,,0.5952380952380952,0.6,,,0.047619047619047616,1.0,0.6617647058823529,0.6666666666666666,0.5036661764705883,0.5465808510638297,0.4971642857142857,0.1518987341772152,0.15584415584415584,,0.38823529411764707,0.34705882352941175,5.409090909090909,24.625,0.35194805194805195,,,,2.0,,,,,True
371,1610612754,Terry Mills,Terry Mills,371,IND,4633.0,77,-41,152,156,64,53,13.0,308,1.0,2.0,,1.0,,,1.0,2.0,3.0,5.0,,2.0,,,,1.0,,10.0,,,,5.0,5.0,9.0,,12.0,,10.0,169,,1.0,,,,,1.0,3.0,,6.0,,2.0,8.0,2.0,,,,9.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,,11.0,1.0,12.0,1.0,13.0,,2.0,2.0,,2.0,2.0,2.0,5.0,,,1.0,7.0,,3.0,3.0,11.0,,1.0,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,64,2.0,0.8,0.8,,,,,,0.5555555555555556,,0.3333333333333333,0.23809523809523808,,0.1111111111111111,0.23809523809523808,,0.1111111111111111,0.5714285714285714,,,,,,,16.867469879518072,0.2857142857142857,0.1,,0.16176470588235295,0.0196078431372549,,,0.13924050632911392,0.014285714285714285,,,0.043478260869565216,,,0.16666666666666666,0.25925925925925924,0.06896551724137931,,,,1.0,0.09523809523809523,0.5,0.5,1.0,0.09523809523809523,0.5,0.5,,0.23809523809523808,0.6,0.6,1.0,0.09523809523809523,,,,0.47619047619047616,,,,1.0,,,,,,,,,,,0.1111111111111111,,0.5555555555555556,,0.6666666666666666,,0.5073375,,0.51566875,,,,,0.2,13.744444444444445,28.708333333333332,0.42105263157894735,1.0,,,,,,,,True
440,1610612754,Zan Tabak,Zan Tabak,440,IND,29331.0,489,2,905,909,178,250,115.0,1814,33.0,51.0,14.0,23.0,6.0,8.0,25.0,48.0,5.0,26.0,,,,,,,,,,,,,63.0,125.0,,,12.0,138.0,916,20.0,30.0,,,4.0,44.0,10.0,17.0,,,6.0,26.0,84.0,42.0,,,28.0,,,7.0,,18.0,3.0,21.0,2.0,1.0,9.0,3.0,6.0,45.0,6.0,37.0,1.0,15.0,73.0,9.0,97.0,44.0,141.0,3.0,7.0,6.0,1.0,8.0,3.0,5.0,22.0,1.0,3.0,2.0,30.0,4.0,7.0,33.0,74.0,,9.0,12.0,28.0,2.0,,10.0,,5.0,20.0,7.0,,13.0,20.0,9.0,2.0,26.0,178,4.0,0.6666666666666666,0.8571428571428571,,,,,,0.504,0.6666666666666666,0.5882352941176471,0.504,0.6666666666666666,0.5882352941176471,0.5,0.6666666666666666,0.5909090909090909,,,0.056,0.0784313725490196,0.0625,,,16.263310745401743,0.26666666666666666,0.375,0.043478260869565216,0.18114143920595532,0.10632183908045977,0.2054794520547945,0.09375,0.18487394957983194,0.10436893203883495,0.08333333333333333,0.15384615384615385,0.08163265306122448,0.025,0.20833333333333334,0.1619047619047619,0.20155038759689922,0.17751479289940827,0.20408163265306123,0.20833333333333334,0.05454545454545454,0.45,0.408,0.6470588235294118,0.7021276595744681,0.5757575757575758,0.384,0.5208333333333334,0.5555555555555556,0.76,0.208,0.19230769230769232,0.19230769230769232,0.8,,,,,,,,,0.7666666666666667,0.6086956521739131,0.07142857142857142,,,,,,,0.47058823529411764,0.75,,,,,0.408,,0.4464984000000001,0.4856777777777777,0.45505294117647055,0.07518796992481203,0.07518796992481203,,0.3188405797101449,0.18840579710144928,6.990399999999999,,0.19668508287292819,,,1.0,3.0,,,,,True
696,1610612754,Travis Best,Travis Best,696,IND,96426.0,1607,91,2990,2957,1008,985,345.0,5947,58.0,105.0,8.0,9.0,19.0,39.0,33.0,100.0,92.0,208.0,,7.0,,,,3.0,25.0,57.0,4.0,8.0,11.0,21.0,183.0,413.0,25.0,64.0,118.0,559.0,3005,14.0,22.0,4.0,8.0,8.0,48.0,59.0,140.0,11.0,24.0,64.0,215.0,126.0,240.0,51.0,24.0,8.0,54.0,25.0,26.0,1.0,234.0,57.0,291.0,29.0,28.0,67.0,40.0,127.0,639.0,6.0,20.0,,27.0,85.0,1.0,113.0,26.0,139.0,6.0,69.0,30.0,39.0,55.0,6.0,40.0,19.0,2.0,15.0,2.0,74.0,4.0,32.0,69.0,163.0,,4.0,7.0,149.0,10.0,,50.0,,29.0,8.0,,4.0,4.0,9.0,7.0,1.0,215.0,1008,33.0,0.3442622950819672,0.35195530726256985,0.68,0.390625,0.5,0.4583333333333333,0.4098360655737705,0.4430992736077482,0.6363636363636364,0.42142857142857143,0.46226415094339623,0.6666666666666666,0.4603658536585366,0.5119047619047619,0.6857142857142857,0.524390243902439,0.13417190775681342,0.015625,0.06295399515738499,0.12380952380952381,0.09,0.019230769230769232,0.017543859649122806,18.278301886792452,0.7432432432432432,0.011627906976744186,,0.06778309409888357,0.017953321364452424,0.09310344827586207,0.02027027027027027,0.07253886010362694,0.018439716312056736,0.01556420233463035,0.016172506738544475,0.0205761316872428,0.028089887640449437,0.00847457627118644,0.05475504322766571,0.0705596107055961,0.07459677419354839,0.09223300970873786,0.09523809523809523,0.02564102564102564,0.7777777777777778,0.22012578616352202,0.5523809523809524,0.6304347826086957,0.20689655172413793,0.20964360587002095,0.33,0.3626373626373626,0.3333333333333333,0.4360587002096436,0.4423076923076923,0.45098039215686275,0.43478260869565216,0.014675052410901468,,,,0.11949685534591195,0.43859649122807015,0.44642857142857145,0.68,0.3,0.8888888888888888,0.25,,,,0.26666666666666666,0.5,1.0,0.23780487804878048,0.48717948717948717,0.018292682926829267,,0.12804878048780488,0.5238095238095238,0.35429769392033544,0.46296296296296297,0.4401838607594936,0.4553388888888889,0.4309683229813665,0.09671179883945841,0.11037527593818984,,0.08586762075134168,0.38461538461538464,11.756174334140438,26.398437500000004,0.33712374581939797,3.0,,,,1.0,1.0,,,True
721,1610612754,Tyus Edney,Tyus Edney,721,IND,5378.0,90,-30,184,183,98,81,29.0,367,2.0,8.0,,,1.0,5.0,2.0,6.0,3.0,12.0,,,,,,,,2.0,,,,1.0,7.0,26.0,,2.0,8.0,22.0,206,2.0,3.0,,,,4.0,5.0,16.0,,1.0,7.0,17.0,10.0,4.0,,,,2.0,,3.0,,12.0,2.0,14.0,1.0,1.0,7.0,2.0,3.0,30.0,,1.0,,3.0,5.0,,8.0,1.0,9.0,,5.0,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,,4.0,,3.0,2.0,6.0,,,,10.0,,,3.0,,2.0,,,,,,,,17.0,98,,0.7142857142857143,0.7142857142857143,,,,,,0.2692307692307692,0.6666666666666666,0.3125,0.25,0.6666666666666666,0.29411764705882354,0.3333333333333333,0.6666666666666666,0.40476190476190477,0.07142857142857142,,0.11538461538461539,0.25,0.16666666666666666,,,17.370892018779344,0.75,,,0.08620689655172414,0.013333333333333334,0.15789473684210525,,0.1038961038961039,0.01098901098901099,,,0.02631578947368421,,,0.15384615384615385,,0.12,0.08333333333333333,0.2857142857142857,,,0.2857142857142857,0.25,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,0.4,0.5,0.42857142857142855,0.25,0.25,0.6666666666666666,,,,,0.07142857142857142,,,,,,,,,,,,,0.29411764705882354,0.2,,,0.058823529411764705,,0.35714285714285715,,0.4502535714285714,0.40485,0.4389588235294118,0.0967741935483871,0.10344827586206896,,0.18181818181818182,0.7727272727272727,10.849999999999998,25.049999999999997,0.532608695652174,,,,,,,,,True
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,122577.0,2043,-14,3761,3755,883,875,449.0,7516,182.0,300.0,38.0,78.0,39.0,58.0,88.0,264.0,40.0,87.0,,1.0,,1.0,,,,2.0,,1.0,,2.0,310.0,651.0,,3.0,186.0,806.0,3811,48.0,111.0,,2.0,40.0,136.0,57.0,119.0,,2.0,57.0,171.0,382.0,238.0,,,70.0,2.0,,64.0,,59.0,15.0,74.0,11.0,4.0,24.0,6.0,29.0,163.0,28.0,152.0,,66.0,305.0,49.0,420.0,180.0,600.0,21.0,36.0,20.0,16.0,51.0,4.0,17.0,71.0,6.0,34.0,12.0,122.0,16.0,22.0,113.0,214.0,,19.0,31.0,299.0,25.0,,133.0,,29.0,189.0,116.0,5.0,68.0,189.0,112.0,4.0,171.0,883,20.0,0.6161290322580645,0.6945454545454546,,,,,,0.47619047619047616,0.43243243243243246,0.4789915966386555,0.4740061162079511,0.4247787610619469,0.47107438016528924,0.5094816687737042,0.4788732394366197,0.5119760479041916,0.0045871559633027525,,0.09831029185867896,0.12,0.10606060606060606,,,21.257275902211873,0.4180327868852459,0.4298245614035088,,0.18307322929171668,0.10540915395284327,0.18911174785100288,0.08069164265129683,0.18411910669975187,0.10061486864169927,0.12658227848101267,0.10877862595419847,0.09136212624584718,0.09051724137931035,0.06086956521739131,0.13347921225382933,0.1945945945945946,0.20795107033639143,0.16862745098039217,0.24468085106382978,0.07581227436823104,0.5925925925925926,0.45871559633027525,0.6066666666666667,0.6893939393939394,0.6098901098901099,0.4036697247706422,0.3333333333333333,0.3728813559322034,0.5568181818181818,0.13302752293577982,0.45977011494252873,0.45977011494252873,0.775,0.0015290519877675841,,,,0.0030581039755351682,,,,0.6902654867256637,0.48717948717948717,0.13157894736842105,0.008849557522123894,,,0.008849557522123894,,,0.4793388429752066,0.6724137931034483,,,0.01652892561983471,,0.463302752293578,,0.45779021406727827,0.5020970873786408,0.44895619834710754,0.17454068241469817,0.17523056653491437,,0.1687344913151365,0.21215880893300249,6.077726574500768,24.633333333333336,0.23477798457856952,,,1.0,12.0,,,4.0,,True
