EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Travels,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APct,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,Technical Free Throw Trips,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,DefensiveGoaltends,on,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,HeaveMakes,Corner3PctBlocked
1562,1610612764,Gerard King,Gerard King,1562,WAS,42280.0,705,-119,1360,1359,511,506,193,2719,30,40,7.0,11.0,11.0,17,26.0,58,34.0,78.0,90,176,36.0,216,1421,16.0,28.0,4.0,36.0,27.0,62,19.0,73,136,44,20.0,11,25.0,6.0,31,5.0,1.0,12.0,6.0,7.0,68,6.0,31,2.0,19.0,60,11.0,90,39,129,2.0,14.0,7.0,7.0,26.0,3.0,12.0,21.0,14.0,47.0,7.0,12.0,48,94,5.0,16.0,45.0,3.0,16.0,8.0,11.0,4.0,7.0,11.0,5.0,1.0,73,511,12.0,0.7555555555555555,0.85,0.5113636363636364,0.5714285714285714,0.43548387096774194,0.5113636363636364,0.5714285714285714,0.43548387096774194,0.5482233502538071,0.5806451612903226,0.49324324324324326,0.0625,0.15,0.06896551724137931,0.01282051282051282,15.273412947831552,0.5531914893617021,0.24444444444444444,0.041666666666666664,0.13186813186813187,0.056466302367941715,0.15702479338842976,0.056074766355140186,0.1371527777777778,0.056402439024390245,0.0660377358490566,0.06422018348623854,0.044444444444444446,0.0449438202247191,0.1111111111111111,0.14705882352941177,0.09395973154362416,0.15196078431372548,0.18604651162790697,0.08571428571428572,0.02666666666666667,0.45454545454545453,0.22727272727272727,0.75,0.8823529411764706,0.6666666666666666,0.32954545454545453,0.4482758620689655,0.48148148148148145,0.6153846153846154,0.4431818181818182,0.4358974358974359,0.44155844155844154,0.9411764705882353,0.39285714285714285,0.6363636363636364,0.27419354838709675,0.6470588235294118,0.22727272727272727,0.42131079545454536,0.4479125,0.4303661290322581,0.08465608465608465,0.08465608465608465,0.16666666666666666,0.33796296296296297,10.849999999999996,0.37573529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1732,1610612764,Felipe Lopez,Felipe Lopez,1732,WAS,13163.0,219,-41,425,426,206,193,59,851,13,17,,2.0,8.0,10,5.0,13,9.0,33.0,27,63,24.0,78,442,2.0,6.0,5.0,9.0,15.0,32,14.0,44,38,16,,6,9.0,4.0,13,2.0,2.0,1.0,2.0,6.0,30,,3,1.0,6.0,20,1.0,27,4,31,,14.0,8.0,6.0,6.0,2.0,4.0,4.0,2.0,10.0,,7.0,13,19,,1.0,31.0,1.0,14.0,2.0,5.0,1.0,3.0,5.0,3.0,,44,206,2.0,0.7037037037037037,0.7037037037037037,0.42857142857142855,0.3333333333333333,0.46875,0.38028169014084506,0.2857142857142857,0.40540540540540543,0.45348837209302323,0.4090909090909091,0.4782608695652174,0.09523809523809523,0.058823529411764705,0.23076923076923078,0.06060606060606061,19.12350597609562,0.6,0.05263157894736842,0.047619047619047616,0.14492753623188406,0.017241379310344827,0.14285714285714285,,0.14444444444444443,0.014563106796116505,,0.015384615384615385,0.028169014084507043,,,0.0967741935483871,0.1956521739130435,0.13114754098360656,0.1724137931034483,0.07692307692307693,,0.6,0.23943661971830985,0.7647058823529411,0.8125,0.6923076923076923,0.18309859154929578,0.38461538461538464,0.5,0.8,0.4647887323943662,0.2727272727272727,0.2903225806451613,0.6666666666666666,0.2857142857142857,,0.2702702702702703,0.8,0.352112676056338,0.4371072463768116,0.38025,0.4380785714285714,0.16666666666666666,0.18421052631578946,0.11538461538461539,0.5641025641025641,11.358730158730157,0.48470588235294115,1.0,1.0,7.0,1.0,4.0,8.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,0.11267605633802817,0.014084507042253521,0.09859154929577464,0.14285714285714285,0.02702702702702703,0.10810810810810811,31.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,10318.0,172,-42,328,330,83,63,41,658,11,25,3.0,8.0,3.0,6,2.0,5,,1.0,13,31,14.0,40,345,3.0,10.0,4.0,10.0,3.0,9,2.0,8,14,12,6.0,5,4.0,1.0,5,,1.0,1.0,,3.0,11,4.0,17,,4.0,28,3.0,35,21,56,3.0,6.0,4.0,2.0,4.0,1.0,1.0,7.0,3.0,11.0,,2.0,12,21,4.0,,28.0,4.0,13.0,3.0,13.0,6.0,5.0,13.0,4.0,2.0,8,83,1.0,0.5384615384615384,0.7,0.41935483870967744,0.3,0.3333333333333333,0.41935483870967744,0.3,0.3333333333333333,0.46511627906976744,0.35714285714285715,0.3076923076923077,0.16129032258064516,0.12,0.4,,14.136125654450263,0.36363636363636365,0.375,,0.208955223880597,0.1223021582733813,0.19047619047619047,0.19047619047619047,0.2064516129032258,0.13125,0.22857142857142856,0.06382978723404255,0.10526315789473684,0.1111111111111111,0.6666666666666666,0.17647058823529413,0.1702127659574468,0.2641509433962264,0.07142857142857142,0.42857142857142855,0.23076923076923078,0.3076923076923077,0.8064516129032258,0.44,0.5,0.45454545454545453,0.16129032258064516,0.4,0.6666666666666666,1.0,0.03225806451612903,,,,0.8,0.375,0.6666666666666666,0.5,0.8064516129032258,0.5389,0.5378428571428572,0.4961,0.325,0.325,0.25,0.2,2.487096774193548,0.2530487804878049,,,,,,,,,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,9929.0,165,-40,318,318,106,126,44,636,11,13,1.0,1.0,2.0,2,5.0,15,6.0,17.0,22,45,12.0,74,335,2.0,3.0,7.0,14.0,3.0,9,6.0,15,26,18,,2,7.0,,7,,,4.0,2.0,1.0,14,2.0,3,,5.0,6,,11,5,16,1.0,4.0,4.0,,2.0,2.0,2.0,6.0,,8.0,1.0,3.0,7,19,1.0,2.0,14.0,,6.0,1.0,,,,,,,15,106,3.0,0.5909090909090909,0.5909090909090909,0.4888888888888889,0.6666666666666666,0.3333333333333333,0.5166666666666667,0.7,0.4090909090909091,0.5522388059701493,0.7777777777777778,0.5357142857142857,0.044444444444444446,,0.13333333333333333,,20.491803278688522,0.25,,,0.05504587155963303,0.02608695652173913,0.16129032258064516,0.06666666666666667,0.07857142857142857,0.034482758620689655,,0.047619047619047616,0.018867924528301886,0.07142857142857142,,,0.030303030303030304,0.1,0.15384615384615385,0.2,0.03333333333333333,,0.21666666666666667,0.8461538461538461,0.8461538461538461,0.7272727272727273,0.25,0.3333333333333333,0.38461538461538464,0.4,0.2833333333333333,0.35294117647058826,0.35294117647058826,0.5,0.2,1.0,0.18181818181818182,1.0,0.4666666666666667,0.4658633333333334,0.48786666666666667,0.42977727272727273,0.09090909090909091,0.11764705882352941,0.1891891891891892,0.20270270270270271,10.09111111111111,0.3333333333333333,2.0,,13.0,1.0,2.0,15.0,2.0,2.0,,13.0,,,,0.25,0.03333333333333333,0.21666666666666667,0.2,,0.18181818181818182,24.90666666666667,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,15.0,3.0,5.0,0.8333333333333334,0.4,0.5,0.5,0.4,0.5,0.5,1.0,0.38461538461538464,0.38461538461538464,0.8,1.0,0.2,1.0,1.0,0.5,0.38461538461538464,,,,,,,,,,,,True,,,,,,,,
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,25943.0,432,-37,837,833,315,297,119,1670,15,23,2.0,3.0,4.0,5,43.0,99,30.0,78.0,88,200,51.0,257,878,10.0,19.0,4.0,27.0,26.0,66,31.0,98,80,96,8.0,8,31.0,7.0,38,5.0,2.0,13.0,6.0,12.0,83,3.0,8,,5.0,25,1.0,31,11,42,2.0,14.0,9.0,5.0,15.0,5.0,9.0,18.0,6.0,33.0,2.0,8.0,10,40,1.0,8.0,54.0,6.0,16.0,13.0,3.0,1.0,,3.0,3.0,,98,315,6.0,0.45454545454545453,0.47619047619047616,0.44,0.5263157894736842,0.3939393939393939,0.4345991561181435,0.4423076923076923,0.3941176470588235,0.49230769230769234,0.48214285714285715,0.49,0.04,0.13043478260869565,0.030303030303030304,0.02564102564102564,29.685916919959475,0.45454545454545453,0.037037037037037035,,0.09328358208955224,0.023255813953488372,0.07352941176470588,0.0410958904109589,0.08928571428571429,0.026378896882494004,,0.027972027972027972,0.028985507246376812,0.05,,0.0392156862745098,0.09574468085106383,0.11382113821138211,0.041666666666666664,0.15,0.015748031496062992,1.0,0.0970464135021097,0.6521739130434783,0.75,0.4,0.4177215189873418,0.43434343434343436,0.4479166666666667,0.3488372093023256,0.3291139240506329,0.38461538461538464,0.39473684210526316,0.6333333333333333,0.11538461538461539,0.6666666666666666,0.058823529411764705,0.8,0.25316455696202533,0.424780720338983,0.4167184210526315,0.40907941176470586,0.06477732793522267,0.0761904761904762,0.10505836575875487,0.38132295719844356,11.602999999999998,0.3763440860215054,14.0,8.0,23.0,5.0,11.0,37.0,7.0,19.0,,23.0,1.0,2.0,,0.15611814345991562,0.05907172995780591,0.0970464135021097,0.19230769230769232,0.09411764705882353,0.12941176470588237,25.46216216216216,1.0,6.0,2.0,4.0,1.0,2.0,10.0,1.0,5.0,30.0,,4.0,1.0,0.2702702702702703,0.14285714285714285,0.2631578947368421,0.2702702702702703,0.42857142857142855,0.42857142857142855,1.0,0.17391304347826086,0.17391304347826086,1.0,,0.07692307692307693,0.2,1.0,0.18181818181818182,0.17391304347826086,3.0,2.0,0.375,,,,,,,,,True,,,,,,,,
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,2123.0,35,-4,73,74,37,56,9,147,2,4,,,1.0,2,,8,,,2,12,,4,66,,,,,1.0,6,,2,2,2,,7,3.0,,3,,,,3.0,,6,,1,,1.0,2,,3,1,4,,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,,2.0,1,2,,,,,,,2.0,,1.0,2.0,1.0,,2,37,,0.5,0.5,0.16666666666666666,,0.16666666666666666,0.15384615384615385,,0.14285714285714285,0.15384615384615385,,0.14285714285714285,0.5833333333333334,0.25,0.75,,20.238095238095237,0.75,,,0.08333333333333333,0.03125,0.14285714285714285,,0.0967741935483871,0.027777777777777776,0.25,,,,,0.25,,0.07142857142857142,0.14285714285714285,,,0.5,0.3076923076923077,0.5,0.6666666666666666,0.5,0.6153846153846154,,,,,,,,,,0.2857142857142857,0.5,0.38461538461538464,0.4188692307692308,,0.4126571428571429,,,,0.5,6.216666666666668,0.5068493150684932,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,0.07692307692307693,,0.07692307692307693,,,0.14285714285714285,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
43,1610612764,Chris Whitney,Chris Whitney,43,WAS,23571.0,393,-44,769,769,299,284,103,1538,8,14,,1.0,3.0,6,4.0,16,13.0,43.0,25,73,45.0,161,794,2.0,6.0,3.0,16.0,9.0,26,28.0,73,16,34,,6,55.0,5.0,60,2.0,3.0,19.0,19.0,17.0,125,2.0,1,,7.0,17,,24,3,27,2.0,16.0,10.0,6.0,26.0,4.0,22.0,6.0,4.0,32.0,2.0,15.0,18,41,4.0,1.0,48.0,2.0,13.0,10.0,1.0,,1.0,1.0,1.0,,73,299,9.0,0.32,0.32,0.3424657534246575,0.3333333333333333,0.34615384615384615,0.38666666666666666,0.43333333333333335,0.3813559322033898,0.4590643274853801,0.46875,0.4863013698630137,0.0821917808219178,0.07142857142857142,0.25,0.023255813953488372,22.544642857142854,0.8125,,,0.06640625,0.0034602076124567475,0.10144927536231885,0.025974025974025976,0.07384615384615385,0.00819672131147541,0.018867924528301886,,,0.03125,,0.03773584905660377,0.0875,0.06504065040650407,0.1,0.10526315789473684,0.02127659574468085,1.0,0.09333333333333334,0.5714285714285714,0.6153846153846154,0.125,0.10666666666666667,0.25,0.3333333333333333,0.5,0.2866666666666667,0.3023255813953488,0.30952380952380953,0.38461538461538464,0.06666666666666667,,0.1016949152542373,0.5,0.6066666666666667,0.4727033333333335,0.42197777777777773,0.47404322033898294,0.08695652173913043,0.15476190476190477,0.09937888198757763,0.453416149068323,13.008219178082191,0.38881664499349805,14.0,2.0,63.0,7.0,31.0,77.0,9.0,33.0,,63.0,1.0,,,0.5133333333333333,0.09333333333333334,0.42,0.4666666666666667,0.03389830508474576,0.5254237288135594,25.28311688311689,,6.0,2.0,16.0,2.0,7.0,22.0,3.0,9.0,51.0,15.0,16.0,0.7727272727272727,0.2857142857142857,0.3333333333333333,0.2727272727272727,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.25396825396825395,0.25396825396825395,0.6875,,0.13333333333333333,0.2857142857142857,1.0,0.22580645161290322,0.25396825396825395,2.0,4.0,1.0,1.0,1.0,1.0,0.5,1.0,0.012987012987012988,,,True,,,,,,,,
393,1610612764,Rod Strickland,Rod Strickland,393,WAS,14295.0,238,-56,459,456,171,175,66,915,16,30,1.0,4.0,6.0,14,1.0,11,10.0,35.0,27,76,30.0,87,486,3.0,12.0,5.0,11.0,10.0,25,21.0,44,8,46,,6,57.0,5.0,62,1.0,4.0,13.0,17.0,27.0,129,,6,,4.0,19,1.0,24,6,30,2.0,11.0,8.0,3.0,16.0,7.0,9.0,12.0,7.0,28.0,1.0,12.0,5,14,1.0,2.0,43.0,4.0,17.0,6.0,,,,,,,44,171,4.0,0.14814814814814814,0.14814814814814814,0.35526315789473684,0.25,0.4,0.3392857142857143,0.23076923076923078,0.38333333333333336,0.4223300970873786,0.3235294117647059,0.5116279069767442,0.07894736842105263,0.16666666666666666,,0.02857142857142857,24.577861163227016,0.5714285714285714,0.06666666666666667,,0.11875,0.030612244897959183,0.10810810810810811,,0.116751269035533,0.027522935779816515,0.02631578947368421,0.05714285714285714,0.011363636363636364,,,0.06976744186046512,0.08620689655172414,0.1864406779661017,0.13043478260869565,0.07142857142857142,0.0425531914893617,,0.35714285714285715,0.5333333333333333,0.64,0.125,0.13095238095238096,0.09090909090909091,0.09090909090909091,,0.4166666666666667,0.2857142857142857,0.29411764705882354,0.2,0.3076923076923077,0.25,0.4666666666666667,0.42857142857142855,0.4523809523809524,0.4813560240963855,0.4589115384615385,0.49597413793103445,0.17525773195876287,0.19101123595505617,0.12643678160919541,0.5057471264367817,9.773684210526316,0.37254901960784315,,,8.0,1.0,5.0,8.0,1.0,5.0,,8.0,,,,0.09523809523809523,,0.09523809523809523,0.07692307692307693,,0.16666666666666666,26.9375,2.0,,,1.0,,1.0,1.0,,1.0,,3.0,1.0,,0.125,,0.2,0.125,,,,0.125,0.125,,1.0,,,,0.2,0.125,,,,,,,,,,1.0,,True,,,,,,,,
436,1610612764,Juwan Howard,Juwan Howard,436,WAS,19945.0,332,-75,634,630,232,212,95,1264,23,38,5.0,10.0,10.0,17,29.0,68,9.0,20.0,61,126,30.0,152,697,11.0,20.0,3.0,25.0,17.0,43,19.0,53,86,36,8.0,10,20.0,5.0,25,4.0,1.0,9.0,3.0,8.0,55,3.0,21,,10.0,24,3.0,37,24,61,3.0,11.0,5.0,6.0,14.0,2.0,9.0,15.0,5.0,29.0,4.0,5.0,6,26,2.0,7.0,45.0,3.0,17.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,53,232,4.0,0.7049180327868853,0.7543859649122807,0.48412698412698413,0.55,0.3953488372093023,0.48412698412698413,0.55,0.3953488372093023,0.5170068027210885,0.5434782608695652,0.4818181818181818,0.07936507936507936,0.05263157894736842,0.11764705882352941,,23.497997329773032,0.4827586206896552,0.17647058823529413,,0.11650485436893204,0.08076923076923077,0.17857142857142858,0.06521739130434782,0.1297709923664122,0.0784313725490196,0.1320754716981132,0.053763440860215055,0.07894736842105263,0.08333333333333333,,0.08928571428571429,0.1388888888888889,0.11538461538461539,0.21621621621621623,0.10526315789473684,0.05555555555555555,0.5,0.30158730158730157,0.6052631578947368,0.6388888888888888,0.7391304347826086,0.5396825396825397,0.4264705882352941,0.48333333333333334,0.5862068965517241,0.15873015873015872,0.45,0.45,1.0,0.5,0.5,0.3953488372093023,0.5882352941176471,0.30158730158730157,0.44217619047619044,0.4288588235294118,0.46172325581395346,0.12142857142857143,0.12142857142857143,0.16447368421052633,0.34868421052631576,7.884126984126984,0.3659305993690852,,,,,,,,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,
782,1610612764,Mitch Richmond,Mitch Richmond,782,WAS,8725.0,145,-24,284,283,66,87,46,567,2,6,1.0,2.0,1.0,3,5.0,15,12.0,31.0,19,52,16.0,75,298,4.0,7.0,4.0,12.0,4.0,13,5.0,19,20,18,2.0,5,11.0,,11,,,3.0,5.0,3.0,22,1.0,3,,2.0,2,,4,4,8,,5.0,4.0,1.0,5.0,2.0,3.0,5.0,2.0,10.0,,2.0,5,11,1.0,1.0,17.0,2.0,7.0,1.0,2.0,,1.0,2.0,1.0,,19,66,1.0,0.5263157894736842,0.5555555555555556,0.36538461538461536,0.5714285714285714,0.3076923076923077,0.427536231884058,0.5714285714285714,0.3888888888888889,0.48,0.75,0.4523809523809524,0.09615384615384616,0.3333333333333333,0.2,,25.602409638554217,0.5,,,0.020833333333333332,0.024793388429752067,0.09090909090909091,0.05555555555555555,0.03389830508474576,0.02877697841726619,0.07407407407407407,0.02127659574468085,,0.0625,,,0.03333333333333333,0.022727272727272728,0.16666666666666666,,,0.5,0.08695652173913043,0.3333333333333333,0.5,,0.21739130434782608,0.3333333333333333,0.4166666666666667,0.4,0.4492753623188406,0.3870967741935484,0.3870967741935484,0.6666666666666666,0.2857142857142857,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4398739130434783,0.42355000000000004,0.4312027777777778,0.0945945945945946,0.12280701754385964,0.16,0.25333333333333335,13.56153846153846,0.2323943661971831,4.0,,13.0,,5.0,17.0,,5.0,,13.0,1.0,1.0,,0.2463768115942029,0.057971014492753624,0.18840579710144928,,,0.2777777777777778,24.911764705882348,1.0,3.0,,4.0,,2.0,7.0,,2.0,21.0,,4.0,1.0,0.4117647058823529,,0.4,0.4117647058823529,0.75,0.75,1.0,0.3076923076923077,0.3076923076923077,1.0,,,,,0.4,0.3076923076923077,,3.0,,,,,,,,,,True,,,,,,,,
