EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,DefCorner3ReboundPct,3SecondViolations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveMakes,Clear Path Fouls,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,2758.0,46,-9,91,88,48,25,6,179,3.0,5,1.0,1.0,2.0,3.0,1.0,5.0,4,10,1.0,9,107,1.0,1.0,2.0,2.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,9.0,4.0,13,2.0,1.0,1.0,2.0,2,1.0,4.0,5.0,1.0,4.0,2.0,4.0,48,0.5,0.5,0.4,1.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.375,0.5,0.2857142857142857,0.2,0.2,0.2,14.43298969072165,1.0,0.19444444444444445,0.12,0.2,0.1794871794871795,0.13333333333333333,0.25,0.14285714285714285,0.2,0.2,0.07692307692307693,0.3076923076923077,0.5,0.6,0.75,0.6666666666666666,0.5,0.2,0.25,1.0,1.0,0.5,0.6666666666666666,0.5,0.41994999999999993,0.2811,0.4756833333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.4444444444444444,4.66,0.5274725274725275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,3076.0,51,-5,101,102,67,30,9,203,1.0,1,,,1.0,1.0,,1.0,6,9,,21,118,1.0,1.0,2.0,3.0,4.0,12.0,6.0,6.0,,3.0,3.0,,1.0,6.0,,1.0,4.0,,5.0,1.0,6,2.0,2.0,,,1,1.0,3.0,4.0,,2.0,1.0,12.0,67,0.5,0.5,0.6666666666666666,1.0,0.75,0.6176470588235294,0.5,0.6,0.5833333333333334,0.5,0.6,,,,17.117117117117115,,0.10810810810810811,0.04,,0.10416666666666667,0.02857142857142857,,0.05555555555555555,,0.15384615384615385,,0.11764705882352941,0.058823529411764705,1.0,1.0,,0.058823529411764705,,,,,0.1,1.0,0.5294117647058824,0.47291176470588236,0.3967,0.5049300000000001,0.05555555555555555,0.1,0.09523809523809523,0.5714285714285714,15.144444444444446,0.6633663366336634,5.0,7.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,3.0,8.0,1.0,2.0,6.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,0.375,0.3333333333333333,0.375,0.47058823529411764,1.0,0.09090909090909091,0.1111111111111111,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.6,0.29411764705882354,0.6,0.6,1.0,0.17647058823529413,0.5,0.4,0.5,0.2,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,5296.0,88,-3,169,175,80,60,17,344,10.0,10,,,3.0,3.0,7.0,8.0,19,22,3.0,59,206,1.0,1.0,8.0,8.0,9.0,30.0,12.0,26.0,,9.0,12.0,1.0,5.0,27.0,,1.0,8.0,,10.0,1.0,11,1.0,1.0,,1.0,4,2.0,1.0,6.0,,6.0,3.0,30.0,80,0.3157894736842105,0.3157894736842105,0.8636363636363636,1.0,0.8888888888888888,0.9333333333333333,1.3333333333333333,1.0,0.921875,1.3333333333333333,1.0,,,,19.047619047619047,,0.13114754098360656,0.018518518518518517,,0.136986301369863,0.016666666666666666,,,,0.09090909090909091,0.1724137931034483,0.09523809523809523,0.3333333333333333,1.0,1.0,0.2,0.26666666666666666,0.875,0.875,,,0.21428571428571427,1.0,0.6,0.5240133333333333,0.5257166666666667,0.44098571428571426,0.09375,0.125,0.13559322033898305,0.5084745762711864,6.581818181818181,0.47337278106508873,2.0,4.0,1.0,2.0,,1.0,6.0,1.0,4.0,6.0,8.0,2.0,4.0,5.0,15.0,6.0,3.0,2.0,3.0,2.0,0.8333333333333334,0.75,0.8,0.75,0.26666666666666666,0.75,0.16666666666666666,0.2,0.13333333333333333,0.5,0.5,0.5,0.06666666666666667,0.5,0.5,1.0,0.2,0.3333333333333333,0.07142857142857142,,0.2857142857142857,24.375,1.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,1.0,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.8,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,12257.0,204,18,387,392,192,139,50,779,15.0,24,5.0,6.0,9.0,10.0,5.0,9.0,34,73,12.0,86,414,6.0,11.0,12.0,18.0,35.0,49.0,40.0,28.0,6.0,14.0,21.0,6.0,6.0,49.0,1.0,11.0,19.0,,26.0,12.0,38,4.0,3.0,1.0,7.0,12,6.0,5.0,22.0,2.0,21.0,7.0,49.0,192,0.5882352941176471,0.625,0.4657534246575342,0.5454545454545454,0.5142857142857142,0.4457831325301205,0.46153846153846156,0.4772727272727273,0.46236559139784944,0.46153846153846156,0.47115384615384615,0.0821917808219178,0.20833333333333334,0.1111111111111111,23.437499999999996,,0.12666666666666668,0.08029197080291971,0.034482758620689655,0.13756613756613756,0.07228915662650602,0.1724137931034483,0.041666666666666664,0.05555555555555555,0.15789473684210525,0.11320754716981132,0.11864406779661017,0.2891566265060241,0.625,0.7894736842105263,0.6,0.10843373493975904,0.5555555555555556,0.625,0.46153846153846156,0.8333333333333334,0.22727272727272727,0.9,0.40963855421686746,0.4584795180722892,0.5158666666666666,0.444606818181818,0.07865168539325842,0.08860759493670886,0.13953488372093023,0.5697674418604651,10.967123287671235,0.49612403100775193,14.0,40.0,1.0,2.0,1.0,2.0,8.0,1.0,7.0,2.0,10.0,2.0,2.0,9.0,,8.0,2.0,7.0,5.0,3.0,,0.2,0.2222222222222222,0.2,0.12048192771084337,0.4166666666666667,0.1794871794871795,0.23333333333333334,0.4819277108433735,0.35,0.35,0.7142857142857143,0.024096385542168676,0.5,0.5,,0.0963855421686747,0.07692307692307693,0.045454545454545456,0.5,0.1590909090909091,25.889999999999997,,1.0,1.0,,1.0,,7.0,6.0,1.0,7.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,,6.0,2.0,6.0,4.0,6.0,,0.08333333333333333,0.025,0.6666666666666666,0.2,0.125,0.125,,0.07692307692307693,,,,,0.14285714285714285,0.125,4.0,2.0,1.0,4.0,4.0,1.0,0.4,,,,,,,,,,,True,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,6865.0,114,-6,224,222,113,77,29,446,4.0,6,,,1.0,1.0,4.0,10.0,19,38,8.0,46,239,,,4.0,6.0,12.0,17.0,14.0,24.0,1.0,4.0,6.0,,1.0,14.0,,8.0,16.0,1.0,19.0,8.0,27,2.0,2.0,,3.0,5,4.0,10.0,14.0,1.0,12.0,5.0,17.0,113,0.3684210526315789,0.3684210526315789,0.5,,0.5,0.5,,0.5,0.5227272727272727,1.0,0.53125,0.02631578947368421,,0.1,18.992248062015502,0.2,0.18604651162790697,0.0963855421686747,,0.16981132075471697,0.07920792079207921,0.11764705882352941,0.08,,0.09090909090909091,0.1875,0.25,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.2631578947368421,0.4,0.4444444444444444,,,0.08333333333333333,1.0,0.15789473684210525,0.4205921052631579,,0.385325,0.11627906976744186,0.11627906976744186,0.08695652173913043,0.3695652173913043,11.439473684210526,0.5044642857142857,11.0,22.0,,,,,,,,,,,,,,,3.0,2.0,2.0,,,,,,,0.4,0.1,,0.5789473684210527,0.5,0.5,0.36363636363636365,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,,2.0,1.0,2.0,1.0,,,4.0,2.0,4.0,3.0,,,0.125,0.1111111111111111,0.75,0.25,,,,,,,,,,,,,,1.0,2.0,,,4.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,3426.0,57,6,114,110,54,40,13,224,,1,,1.0,,1.0,1.0,3.0,6,13,,15,115,2.0,4.0,4.0,3.0,7.0,6.0,10.0,2.0,,1.0,1.0,,,2.0,,1.0,4.0,,6.0,1.0,7,,,,1.0,2,1.0,2.0,3.0,,,,6.0,54,0.8333333333333334,0.8333333333333334,0.46153846153846156,0.5,0.42857142857142855,0.5,0.5,0.375,0.5,0.5,0.375,,,,13.178294573643411,,0.10256410256410256,0.02631578947368421,,0.11320754716981132,0.021739130434782608,,0.043478260869565216,,0.2,0.1111111111111111,,0.06666666666666667,,,,0.2,0.3333333333333333,0.3333333333333333,0.25,,0.125,,0.2,0.41533666666666663,0.45952499999999996,0.44745625,,,0.26666666666666666,0.4,12.484615384615385,0.47368421052631576,5.0,9.0,,1.0,,1.0,1.0,,,1.0,2.0,,,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,0.5,,0.5,0.13333333333333333,0.5,0.14285714285714285,0.18181818181818182,0.6,0.5555555555555556,0.5555555555555556,1.0,0.06666666666666667,,,,0.06666666666666667,,0.125,,,24.6,,,1.0,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,3958.0,66,17,120,123,55,41,21,243,4.0,5,,,1.0,1.0,,1.0,6,12,2.0,32,114,,,8.0,2.0,3.0,13.0,,12.0,,9.0,10.0,3.0,3.0,21.0,2.0,3.0,3.0,,6.0,5.0,11,1.0,,1.0,3.0,4,3.0,2.0,4.0,,2.0,1.0,13.0,55,,,0.5,,0.6666666666666666,0.7142857142857143,0.75,0.8125,0.7272727272727273,0.8,0.8125,,,,17.449664429530202,,0.057692307692307696,0.058823529411764705,0.16666666666666666,0.09090909090909091,0.07936507936507936,,0.08333333333333333,,0.13333333333333333,,0.05,0.23809523809523808,0.8,0.8,,0.047619047619047616,,,,,0.125,1.0,0.6666666666666666,0.5258428571428572,0.5589375000000001,0.54559375,0.045454545454545456,0.07692307692307693,0.25,0.40625,9.725,0.4583333333333333,2.0,6.0,3.0,5.0,,2.0,4.0,1.0,3.0,6.0,9.0,4.0,3.0,5.0,12.0,4.0,3.0,3.0,1.0,,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.42857142857142855,0.25,0.21428571428571427,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.23809523809523808,0.6,0.6,1.0,0.19047619047619047,0.25,0.25,,0.375,24.255555555555556,2.0,3.0,3.0,,3.0,2.0,,6.0,3.0,1.0,,1.0,1.0,3.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,0.5,0.058823529411764705,0.1111111111111111,1.0,,0.75,0.75,0.3333333333333333,0.75,0.6666666666666666,1.0,,,1.0,0.75,,,,,1.0,,,2.0,,,,0.3333333333333333,,,,,,True,,,,,,,,,,,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,5861.0,98,-7,191,189,94,72,22,380,1.0,2,,,1.0,2.0,,1.0,5,14,3.0,31,200,,2.0,,2.0,6.0,13.0,2.0,8.0,,8.0,10.0,1.0,7.0,22.0,,1.0,,,,1.0,1,5.0,2.0,3.0,1.0,2,,2.0,4.0,,3.0,,13.0,94,0.2,0.2,0.35714285714285715,,0.3333333333333333,0.5384615384615384,,0.38461538461538464,0.5555555555555556,,0.42857142857142855,,,,13.488372093023257,,,0.015151515151515152,,,0.011627906976744186,,0.02702702702702703,,,,,0.07692307692307693,0.5,0.5,,0.038461538461538464,,,,,0.15384615384615385,0.5,0.5384615384615384,0.45928653846153844,0.44525000000000003,0.49033461538461537,,,,0.41935483870967744,14.92857142857143,0.49214659685863876,4.0,11.0,1.0,1.0,,,11.0,1.0,7.0,6.0,12.0,1.0,2.0,7.0,9.0,11.0,,,1.0,1.0,0.5,0.5,0.2857142857142857,0.5,0.46153846153846156,0.5,,,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.25,0.038461538461538464,1.0,1.0,1.0,0.4230769230769231,0.3333333333333333,,,0.5384615384615384,25.108333333333334,,,5.0,,2.0,,3.0,9.0,5.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,0.45454545454545453,0.45454545454545453,0.4,,,,,,0.2857142857142857,0.45454545454545453,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,2929.0,49,10,92,96,49,34,12,188,2.0,3,,,,1.0,3.0,6.0,6,13,6.0,18,96,,,2.0,3.0,6.0,10.0,8.0,4.0,2.0,1.0,2.0,,1.0,5.0,,1.0,8.0,2.0,11.0,2.0,13,,,,1.0,3,1.0,2.0,3.0,,6.0,1.0,10.0,49,0.6666666666666666,0.6666666666666666,0.46153846153846156,,0.5,0.46153846153846156,,0.5,0.5625,1.0,0.625,0.15384615384615385,0.3333333333333333,0.16666666666666666,18.095238095238095,0.4,0.21052631578947367,0.03225806451612903,,0.1836734693877551,0.02857142857142857,,0.07692307692307693,,,0.4,0.21052631578947367,0.23076923076923078,0.6666666666666666,1.0,1.0,0.46153846153846156,0.5,0.6,,,0.16666666666666666,,0.23076923076923078,0.4406846153846154,,0.38219999999999993,0.07142857142857142,0.07142857142857142,0.1111111111111111,0.5555555555555556,9.123076923076924,0.532608695652174,1.0,4.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,0.6666666666666666,0.09090909090909091,0.125,0.3076923076923077,0.25,0.25,1.0,,,,,,,,,,,,,,,,,4.0,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,2.0,1.0,,,2.0,,,1.0,,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,2059.0,34,13,62,61,16,4,10,123,1.0,3,1.0,1.0,,,,,3,6,,6,61,1.0,1.0,2.0,,,,2.0,4.0,,6.0,7.0,2.0,3.0,15.0,,,1.0,,4.0,,4,,,,,2,2.0,1.0,1.0,,,,,16,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,10.666666666666666,,0.04,,,0.12903225806451613,,,,,,,0.1111111111111111,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,0.5,0.4555,0.564,,,,0.3333333333333333,,9.450000000000001,0.25806451612903225,2.0,3.0,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,,,,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,
