EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,Travels,Clear Path Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,on
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,11178.0,186,37,370,368,115,120,36.0,738,8.0,13.0,1.0,2.0,2.0,2.0,2.0,3.0,18.0,3.0,10.0,2.0,6.0,18.0,1.0,2.0,3.0,13.0,33.0,9.0,28.0,5.0,58.0,372,1.0,3.0,1.0,1.0,3.0,2.0,7.0,2.0,5.0,2.0,12.0,12.0,14.0,27.0,18.0,6.0,4.0,8.0,2.0,10.0,2.0,6.0,2.0,22.0,1.0,7.0,11.0,18.0,1.0,19.0,7.0,7.0,6.0,2.0,4.0,5.0,2.0,2.0,11.0,1.0,1.0,3,15,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,12.0,115,1.0,0.46153846153846156,0.46153846153846156,1.0,0.32142857142857145,0.4,0.32142857142857145,0.3939393939393939,0.3333333333333333,0.2857142857142857,0.4344262295081967,0.25,0.4166666666666667,0.4461538461538462,0.3,0.42857142857142855,0.45901639344262296,0.12121212121212122,0.23076923076923078,0.05555555555555555,18.159806295399516,0.5454545454545454,0.07586206896551724,0.009174311926605505,0.2,0.1,0.006329113924050633,0.027777777777777776,0.043478260869565216,0.02040816326530612,0.16,0.13793103448275862,0.5,0.21311475409836064,0.6153846153846154,0.8,0.5,0.03278688524590164,1.0,1.0,0.29508196721311475,0.16666666666666666,0.17647058823529413,0.6666666666666666,0.16393442622950818,0.3,0.3,1.0,0.29508196721311475,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.16666666666666666,1.0,0.16666666666666666,0.25,0.6666666666666666,0.6721311475409836,0.3333333333333333,0.5037418032786886,0.4787,0.4897833333333333,0.0625,0.1111111111111111,0.05172413793103448,0.20689655172413793,10.687878787878788,24.364285714285717,0.3108108108108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,187377.0,3123,533,6100,6069,1526,1785,648.0,12169,186.0,270.0,52.0,41.0,60.0,91.0,221.0,163.0,366.0,49.0,118.0,26.0,102.0,272.0,30.0,24.0,72.0,440.0,857.0,151.0,390.0,451.0,1784.0,6121,58.0,109.0,37.0,51.0,200.0,100.0,193.0,34.0,98.0,154.0,456.0,530.0,350.0,429.0,266.0,102.0,49.0,132.0,41.0,173.0,31.0,74.0,32.0,387.0,85.0,97.0,451.0,635.0,119.0,754.0,79.0,68.0,81.0,19.0,57.0,75.0,11.0,24.0,156.0,10.0,43.0,146,245,22.0,538.0,49.0,208.0,39.0,98.0,6.0,26.0,101.0,456.0,1526,32.0,0.6022727272727273,0.6400966183574879,0.9470198675496688,0.3871794871794872,0.3469387755102041,0.3932291666666667,0.5134189031505251,0.5321100917431193,0.5181347150259067,0.5344827586206896,0.5102739726027398,0.5189003436426117,0.6015678254942058,0.5751445086705202,0.6154891304347826,0.31275060144346434,0.057176196032672114,0.08148148148148149,0.02185792349726776,23.606461941493233,0.5192307692307693,0.19045608108108109,0.03955328059562587,0.16782006920415224,0.18601493550577053,0.04227353463587922,0.03498190591073583,0.16076294277929154,0.22547770700636943,0.18374558303886926,0.16704805491990846,0.1702127659574468,0.2165196471531676,0.6888888888888889,0.75,0.5752688172043011,0.17722534081796312,0.4117647058823529,0.4504950495049505,0.293504410585405,0.4453551912568306,0.4553072625698324,0.6993865030674846,0.0946271050521251,0.4152542372881356,0.4188034188034188,0.9795918367346939,0.2181234963913392,0.375,0.3763837638376384,0.9313725490196079,0.3561643835616438,0.2054794520547945,0.20618556701030927,0.6833333333333333,0.08934707903780069,0.24742268041237114,0.3333333333333333,0.529270248596632,0.38345864661654133,0.49339701853344103,0.5031226495726497,0.4773827526132405,0.1638655462184874,0.2047244094488189,0.11210762331838565,0.2556053811659193,9.934889148191367,25.045384615384613,0.25016393442622953,33.0,2.0,7.0,10.0,9.0,11.0,24.0,52.0,6.0,2.0,10.0,26.0,34.0,87.0,11.0,11.0,13.0,1.0,18.0,4.0,24.0,26.0,3.0,2.0,66.0,1.0,58.0,1.0,1.0,0.2972972972972973,0.005128205128205128,0.08597285067873303,0.00847457627118644,0.003676470588235294,0.4027777777777778,0.05105105105105105,0.05075187969924812,0.03680203045685279,0.0486815415821501,0.057803468208092484,0.01839464882943144,0.5742574257425742,0.4835164835164835,0.6346153846153846,0.09090909090909091,0.04794520547945205,0.2857142857142857,1.0,0.3,0.8888888888888888,0.38461538461538464,0.06310679611650485,,,,,True
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,35380.0,590,110,1113,1109,274,376,139.0,2222,44.0,78.0,15.0,13.0,27.0,11.0,46.0,3.0,11.0,,3.0,1.0,1.0,3.0,,,1.0,58.0,135.0,1.0,6.0,42.0,161.0,1142,8.0,26.0,,9.0,25.0,19.0,41.0,,2.0,17.0,55.0,78.0,38.0,3.0,3.0,1.0,22.0,16.0,14.0,30.0,10.0,6.0,5.0,74.0,37.0,15.0,47.0,68.0,43.0,111.0,28.0,14.0,9.0,1.0,4.0,11.0,4.0,5.0,20.0,6.0,6.0,38,82,3.0,59.0,9.0,29.0,5.0,5.0,2.0,1.0,6.0,55.0,274,14.0,0.6724137931034483,0.7358490566037735,1.0,0.16666666666666666,,0.16666666666666666,0.42962962962962964,0.3076923076923077,0.4634146341463415,0.4219858156028369,0.3076923076923077,0.4418604651162791,0.48493975903614456,0.390625,0.5092592592592593,0.0425531914893617,0.16296296296296298,0.1794871794871795,0.09090909090909091,14.576802507836991,0.45,0.12401055408970976,0.09462915601023018,0.11363636363636363,0.12133072407045009,0.08155339805825243,0.0703125,0.058823529411764705,0.14173228346456693,0.16541353383458646,0.10526315789473684,0.13513513513513514,0.5531914893617021,0.5641025641025641,0.6875,0.7272727272727273,0.3262411347517731,0.2391304347826087,0.28205128205128205,0.07801418439716312,0.2727272727272727,0.3,0.3333333333333333,0.02127659574468085,,,,0.02127659574468085,0.3333333333333333,0.3333333333333333,1.0,0.5769230769230769,,0.627906976744186,0.48148148148148145,0.023255813953488372,0.023255813953488372,,0.5957446808510638,0.3333333333333333,0.5026953900709219,0.4865954545454546,0.5110046511627906,0.18012422360248448,0.1870967741935484,0.15527950310559005,0.3416149068322981,4.23037037037037,24.25,0.24618149146451032,6.0,,,,,,,10.0,,,4.0,5.0,5.0,6.0,8.0,14.0,1.0,,5.0,,,,1.0,1.0,2.0,,5.0,,,,,0.15217391304347827,,,0.11764705882352941,0.04032258064516129,0.10909090909090909,0.10457516339869281,0.021505376344086023,0.0967741935483871,0.13559322033898305,0.8333333333333334,0.5454545454545454,0.4,0.3333333333333333,,,,,,,,1.0,0.038461538461538464,,,True
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,49114.0,819,197,1627,1614,369,415,163.0,3241,42.0,65.0,8.0,8.0,11.0,84.0,181.0,22.0,57.0,,,,,1.0,,,,148.0,303.0,,1.0,84.0,380.0,1599,11.0,21.0,,19.0,41.0,32.0,60.0,,,25.0,89.0,182.0,114.0,,1.0,,21.0,45.0,15.0,60.0,13.0,24.0,8.0,135.0,34.0,18.0,89.0,119.0,45.0,164.0,25.0,21.0,40.0,3.0,34.0,24.0,1.0,6.0,64.0,3.0,16.0,36,82,13.0,109.0,9.0,50.0,9.0,12.0,,3.0,12.0,89.0,369,9.0,0.6148648648648649,0.6363636363636364,,,,,0.4884488448844885,0.5238095238095238,0.5333333333333333,0.4868421052631579,0.5238095238095238,0.5333333333333333,0.536723163841808,0.640625,0.5933333333333334,0.003289473684210526,0.06930693069306931,0.12307692307692308,,22.967032967032967,0.625,0.13949843260188088,0.058823529411764705,0.11842105263157894,0.13544303797468354,0.06311360448807854,0.05102040816326531,0.12560386473429952,0.12385321100917432,0.16901408450704225,0.10810810810810811,0.14634146341463414,0.2138157894736842,0.6461538461538462,0.7368421052631579,0.6666666666666666,0.5953947368421053,0.46408839779005523,0.5,0.1875,0.38596491228070173,0.38596491228070173,0.8636363636363636,,,,,0.003289473684210526,,,,0.38095238095238093,,0.18333333333333332,0.7272727272727273,,,,0.21710526315789475,,0.43774934210526323,0.47078,0.4199983333333333,0.14492753623188406,0.14534883720930233,0.10789473684210527,0.23421052631578948,8.658415841584159,24.5,0.2267977873386601,5.0,,,,,,,10.0,,,2.0,13.0,11.0,12.0,5.0,4.0,3.0,1.0,6.0,,,,,,9.0,,9.0,1.0,,,,0.0718232044198895,,,0.24,0.08148148148148149,0.04411764705882353,0.07317073170731707,0.05,0.17142857142857143,0.03731343283582089,0.75,0.5238095238095238,0.625,,,,,,,,,,,1.0,,True
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,108754.0,1813,317,3539,3504,922,1127,392.0,7043,39.0,82.0,4.0,10.0,21.0,26.0,89.0,48.0,138.0,10.0,38.0,9.0,73.0,168.0,12.0,23.0,47.0,113.0,309.0,83.0,206.0,63.0,538.0,3543,4.0,17.0,17.0,3.0,35.0,30.0,78.0,25.0,56.0,40.0,175.0,72.0,154.0,171.0,167.0,73.0,17.0,165.0,55.0,220.0,38.0,64.0,69.0,495.0,12.0,26.0,104.0,133.0,20.0,153.0,82.0,53.0,47.0,11.0,40.0,32.0,4.0,7.0,79.0,7.0,27.0,55,165,6.0,75.0,4.0,18.0,18.0,8.0,2.0,5.0,8.0,175.0,922,37.0,0.3185840707964602,0.3185840707964602,0.6867469879518072,0.4029126213592233,0.44642857142857145,0.40487804878048783,0.3656957928802589,0.23529411764705882,0.38461538461538464,0.46116504854368934,0.47058823529411764,0.503731343283582,0.48628884826325414,0.4861111111111111,0.5612903225806452,0.4,0.05501618122977346,0.0975609756097561,0.014492753623188406,15.638271296527604,0.5949367088607594,0.07738095238095238,0.009623095429029671,0.07854984894259819,0.07761194029850746,0.01144578313253012,0.006072874493927126,0.07444168734491315,0.07510729613733906,0.08210526315789474,0.07751937984496124,0.0821917808219178,0.15922330097087378,0.47560975609756095,0.527027027027027,0.1794871794871795,0.17281553398058253,0.29213483146067415,0.3170731707317073,0.26796116504854367,0.34782608695652173,0.35294117647058826,0.4791666666666667,0.07378640776699029,0.2631578947368421,0.2702702702702703,0.8,0.3262135922330097,0.43452380952380953,0.43452380952380953,0.6712328767123288,0.11764705882352941,0.35294117647058826,0.15671641791044777,0.47619047619047616,0.06716417910447761,0.35074626865671643,0.48936170212765956,0.5592233009708738,0.437125748502994,0.48173635477582855,0.4876807692307692,0.4645378787878789,0.034026465028355386,0.05572755417956656,0.06505576208178439,0.3252788104089219,10.8831715210356,24.93203883495146,0.26052557219553546,3.0,1.0,5.0,2.0,7.0,8.0,78.0,,1.0,1.0,17.0,32.0,7.0,3.0,4.0,29.0,3.0,1.0,5.0,,7.0,,,,1.0,,2.0,,,0.47058823529411764,0.0048543689320388345,0.07865168539325842,0.02631578947368421,,0.022900763358778626,0.01694915254237288,0.006329113924050633,0.016018306636155607,0.016891891891891893,0.017094017094017096,0.013745704467353952,0.25,0.23076923076923078,0.75,,0.14705882352941177,0.2,1.0,0.5833333333333334,0.7142857142857143,0.2222222222222222,,1.0,0.012987012987012988,,,True
714,1610612742,Michael Finley,Michael Finley,714,DAL,168639.0,2811,505,5499,5469,1308,1539,583.0,10968,213.0,293.0,43.0,49.0,63.0,122.0,339.0,171.0,406.0,26.0,65.0,17.0,53.0,157.0,12.0,17.0,52.0,506.0,1038.0,79.0,222.0,205.0,1454.0,5529,53.0,106.0,17.0,11.0,132.0,106.0,212.0,23.0,69.0,100.0,381.0,458.0,554.0,207.0,152.0,53.0,56.0,189.0,103.0,292.0,63.0,89.0,61.0,687.0,57.0,61.0,183.0,254.0,90.0,344.0,105.0,89.0,89.0,18.0,74.0,57.0,9.0,15.0,146.0,6.0,30.0,60,142,11.0,262.0,16.0,102.0,32.0,25.0,2.0,8.0,25.0,381.0,1308,30.0,0.4525691699604743,0.4731404958677686,0.8734177215189873,0.35585585585585583,0.3333333333333333,0.3640552995391705,0.48747591522157996,0.5,0.5,0.49563492063492065,0.491869918699187,0.5,0.5264492753623189,0.5116279069767442,0.5636094674556213,0.1761904761904762,0.05394990366088632,0.09897610921501707,0.007389162561576354,24.600742055170187,0.6095890410958904,0.08648393194706994,0.02945736434108527,0.11753371868978806,0.09259962049335864,0.03449627597020776,0.01740294511378849,0.08169440242057488,0.08238636363636363,0.09454061251664447,0.11421319796954314,0.128,0.23253968253968255,0.726962457337884,0.8068181818181818,0.5821596244131455,0.26904761904761904,0.35988200589970504,0.3873015873015873,0.32222222222222224,0.4211822660098522,0.42431761786600497,0.4327485380116959,0.051587301587301584,0.4,0.4,1.0,0.1246031746031746,0.3375796178343949,0.3375796178343949,0.8113207547169812,0.34959349593495936,0.0975609756097561,0.22419928825622776,0.7777777777777778,0.060498220640569395,0.18505338078291814,0.3269230769230769,0.4087301587301587,0.34868421052631576,0.47038080606544275,0.47860376344086025,0.45446286231884053,0.0771513353115727,0.09074733096085409,0.0907840440165062,0.2620357634112792,10.140558766859344,25.37792792792793,0.23786142935079105,27.0,1.0,5.0,6.0,4.0,5.0,30.0,44.0,5.0,,40.0,39.0,31.0,10.0,18.0,16.0,10.0,,5.0,,2.0,2.0,,,15.0,,13.0,1.0,,0.29411764705882354,,0.07079646017699115,,,0.053475935828877004,0.05032467532467533,0.047516198704103674,0.030344827586206897,0.045951859956236324,0.06289308176100629,0.029801324503311258,0.52,0.2540983606557377,0.627906976744186,0.14814814814814814,0.04065040650406504,0.2,1.0,0.3333333333333333,1.0,0.35294117647058826,0.008928571428571428,2.0,0.017857142857142856,2.0,,True
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,94327.0,1572,389,2989,2978,835,809,326.0,5967,98.0,163.0,65.0,27.0,41.0,40.0,102.0,24.0,71.0,1.0,1.0,1.0,,4.0,,,1.0,162.0,336.0,1.0,5.0,106.0,433.0,2846,43.0,83.0,,23.0,109.0,40.0,83.0,1.0,2.0,43.0,126.0,226.0,98.0,3.0,2.0,,31.0,22.0,7.0,29.0,5.0,10.0,6.0,65.0,100.0,58.0,265.0,351.0,123.0,474.0,28.0,23.0,32.0,6.0,22.0,32.0,3.0,10.0,64.0,4.0,14.0,99,200,11.0,136.0,12.0,60.0,14.0,178.0,6.0,58.0,178.0,126.0,835,18.0,0.6975308641975309,0.8692307692307693,1.0,0.2,0.5,0.3333333333333333,0.48214285714285715,0.5180722891566265,0.4819277108433735,0.47947214076246336,0.5180722891566265,0.48823529411764705,0.5372208436724566,0.5677083333333334,0.5727272727272728,0.01466275659824047,0.09226190476190477,0.11042944785276074,0.028169014084507043,13.87815750371471,0.5,0.20558572536850273,0.09293680297397769,0.18238993710691823,0.20099564405724954,0.0882986360373295,0.07231920199501247,0.195,0.22195121951219512,0.20041753653444677,0.19230769230769232,0.15476190476190477,0.4780058651026393,0.6012269938650306,0.6758620689655173,0.6428571428571429,0.2991202346041056,0.39215686274509803,0.43956043956043955,0.20821114369501467,0.3380281690140845,0.34782608695652173,1.0,0.002932551319648094,1.0,1.0,1.0,0.011730205278592375,,,,0.7831325301204819,,0.4823529411764706,0.6585365853658537,0.011764705882352941,0.011764705882352941,,0.49266862170087977,,0.4700501474926254,0.5144040540540541,0.4702154761904762,0.15424164524421594,0.15625,0.2517321016166282,0.2909930715935335,6.218154761904763,45.959999999999994,0.27935764469722313,36.0,,,1.0,,,,64.0,2.0,,2.0,6.0,23.0,28.0,11.0,5.0,6.0,,30.0,,,,,,114.0,,106.0,2.0,2.0,,,0.10784313725490197,,,0.3076923076923077,0.07255520504731862,0.14682539682539683,0.08037825059101655,0.06666666666666667,0.09090909090909091,0.07801418439716312,0.5955056179775281,0.65,0.5538461538461539,0.1388888888888889,,,,,,1.0,,,,5.0,4.0,True
959,1610612742,Steve Nash,Steve Nash,959,DAL,122386.0,2040,420,4003,3999,915,1071,400.0,8002,125.0,206.0,10.0,20.0,42.0,54.0,134.0,78.0,151.0,13.0,37.0,8.0,63.0,144.0,13.0,20.0,41.0,257.0,491.0,76.0,181.0,191.0,933.0,4046,15.0,30.0,16.0,2.0,44.0,44.0,91.0,24.0,49.0,106.0,266.0,104.0,410.0,135.0,143.0,63.0,39.0,332.0,101.0,433.0,77.0,154.0,119.0,967.0,22.0,36.0,99.0,145.0,38.0,183.0,65.0,55.0,110.0,31.0,90.0,64.0,6.0,20.0,174.0,11.0,38.0,37,129,12.0,214.0,5.0,37.0,43.0,4.0,,2.0,4.0,266.0,915,27.0,0.20233463035019456,0.20392156862745098,0.5921052631578947,0.4198895027624309,0.4897959183673469,0.4222222222222222,0.5234215885947047,0.5,0.4835164835164835,0.5520833333333334,0.45652173913043476,0.5714285714285714,0.5882352941176471,0.45652173913043476,0.6597938144329897,0.2693452380952381,0.07942973523421588,0.0970873786407767,0.033112582781456956,20.617173524150267,0.632183908045977,0.062264150943396226,0.016430171769977596,0.09703504043126684,0.06884242733299337,0.02131239484015704,0.023952095808383235,0.03944773175542406,0.05313092979127135,0.09172661870503597,0.09929078014184398,0.0898876404494382,0.30654761904761907,0.6067961165048543,0.6720430107526881,0.2,0.19940476190476192,0.40298507462686567,0.45,0.22470238095238096,0.5165562913907285,0.5342465753424658,0.24358974358974358,0.05505952380952381,0.35135135135135137,0.35135135135135137,0.9230769230769231,0.21428571428571427,0.4375,0.4375,0.5238095238095238,0.21739130434782608,0.2826086956521739,0.3,0.47619047619047616,0.05714285714285714,0.29285714285714287,0.4878048780487805,0.5758928571428571,0.4405594405594406,0.5063328614008941,0.46231935483870973,0.4992989208633095,0.05390070921985816,0.07074569789674952,0.04715969989281887,0.28510182207931406,7.900203665987777,24.574033149171267,0.2285785660754434,6.0,,3.0,4.0,4.0,4.0,93.0,4.0,1.0,,24.0,59.0,16.0,10.0,9.0,10.0,6.0,,8.0,,56.0,1.0,,,2.0,,3.0,,1.0,0.25,,0.1044776119402985,,,0.06802721088435375,0.036036036036036036,0.017391304347826087,0.008113590263691683,0.034161490683229816,0.040983606557377046,0.030201342281879196,0.75,0.14814814814814814,0.6,0.3333333333333333,0.06521739130434782,,,0.3076923076923077,1.0,0.5,0.005494505494505495,,,2.0,,True
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,13108.0,218,9,435,443,86,124,50.0,878,18.0,27.0,9.0,,1.0,13.0,29.0,7.0,9.0,,,,,,,,,38.0,65.0,,,11.0,87.0,437,9.0,13.0,,2.0,20.0,2.0,5.0,,,3.0,7.0,52.0,24.0,,,,9.0,9.0,3.0,12.0,2.0,6.0,2.0,27.0,14.0,3.0,33.0,37.0,20.0,57.0,12.0,8.0,10.0,2.0,9.0,6.0,1.0,1.0,16.0,,3.0,22,43,1.0,17.0,1.0,7.0,2.0,23.0,,5.0,23.0,7.0,86,3.0,0.6842105263157895,0.896551724137931,,,,,0.5846153846153846,0.6923076923076923,0.4,0.5846153846153846,0.6923076923076923,0.4,0.5958904109589042,0.6666666666666666,0.4375,,0.13846153846153847,0.18518518518518517,,18.126272912423623,0.625,0.17553191489361702,0.0880503144654088,0.08333333333333333,0.16071428571428573,0.09523809523809523,0.11475409836065574,0.2222222222222222,0.14754098360655737,0.15625,0.07407407407407407,0.1111111111111111,0.4153846153846154,0.6666666666666666,0.8181818181818182,0.6111111111111112,0.4461538461538462,0.4482758620689655,0.52,0.13846153846153847,0.7777777777777778,0.7777777777777778,1.0,,,,,,,,,0.6923076923076923,,0.2,,,,,0.4153846153846154,,0.46896153846153843,0.5261199999999999,0.37717999999999996,0.09859154929577464,0.09859154929577464,0.22988505747126436,0.08045977011494253,6.129230769230768,,0.19770114942528735,6.0,,,,,,,18.0,,,1.0,1.0,6.0,1.0,,4.0,2.0,,3.0,,,,,,18.0,,13.0,,,,,0.13793103448275862,,,0.07142857142857142,0.11764705882352941,0.0967741935483871,0.05970149253731343,0.12195121951219512,0.1,,0.5652173913043478,0.6153846153846154,0.6666666666666666,,,,,,,,,,,,,True
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,995.0,17,-15,34,36,15,21,4.0,70,1.0,1.0,,1.0,1.0,,1.0,1.0,5.0,,,,,,,,,2.0,7.0,,,6.0,10.0,47,,1.0,,,,2.0,2.0,,,2.0,6.0,2.0,2.0,,,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,3,6,,8.0,,3.0,1.0,,,,,6.0,15,1.0,0.5,0.5,,,,,0.2857142857142857,,1.0,0.2857142857142857,,1.0,0.45454545454545453,,1.0,,0.2857142857142857,,0.2,28.205128205128204,,0.07692307692307693,0.1,,0.07142857142857142,0.06666666666666667,,,,0.2,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,0.7142857142857143,0.2,0.25,1.0,,,,,,,,,,,0.5,1.0,,,,0.14285714285714285,,0.4130857142857143,0.394,0.475,0.3,0.3,,0.6,14.142857142857142,,0.4411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,True
