EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,AtRimAssists,LongMidRangeAssists,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveAttempts,Clear Path Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,on,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,13054.0,218,-5.0,403,414,68,71,44.0,817,20.0,27.0,6.0,10.0,1.0,2.0,3.0,10.0,3.0,7.0,26.0,44.0,11.0,63.0,422.0,6.0,11.0,3.0,15.0,1.0,5.0,4.0,6.0,34.0,18.0,6.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,14.0,6.0,24.0,2.0,32.0,17.0,49.0,3.0,5.0,4.0,1.0,5.0,1.0,2.0,8.0,3.0,2.0,13,3.0,2.0,24.0,33.0,4.0,22.0,2.0,10.0,2.0,11.0,6.0,5.0,11.0,6.0,1.0,4.0,6.0,68,0.6538461538461539,0.7391304347826086,0.5909090909090909,0.5454545454545454,0.2,0.5909090909090909,0.5454545454545454,0.2,0.5833333333333334,0.5,0.3333333333333333,0.045454545454545456,0.037037037037037035,0.1,14.757709251101321,0.38461538461538464,0.25,0.16666666666666666,0.0958904109589041,0.15384615384615385,0.07692307692307693,0.16393442622950818,0.0918918918918919,0.14035087719298245,0.075,0.061224489795918366,0.1111111111111111,0.21052631578947367,0.15,0.15151515151515152,0.16,0.14285714285714285,0.1875,0.5454545454545454,0.6136363636363636,0.7407407407407407,0.7692307692307693,0.6,0.22727272727272727,0.3,0.3333333333333333,0.6666666666666666,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.9090909090909091,0.6,0.3333333333333333,0.4,0.5,0.6136363636363636,0.48090227272727276,0.5561727272727274,0.44139999999999996,0.19230769230769232,0.19230769230769232,0.23809523809523808,0.09523809523809523,5.718181818181819,0.1687344913151365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,6557.0,109,-19.0,208,210,83,102,36.0,418,7.0,13.0,2.0,5.0,2.0,4.0,,4.0,2.0,8.0,9.0,25.0,8.0,35.0,207.0,3.0,6.0,2.0,11.0,2.0,6.0,8.0,12.0,8.0,10.0,4.0,4.0,7.0,,7.0,,,14.0,,9.0,2.0,14.0,4.0,20.0,9.0,29.0,3.0,7.0,3.0,4.0,4.0,,,4.0,4.0,1.0,8,,2.0,4.0,16.0,3.0,8.0,,3.0,1.0,2.0,1.0,1.0,2.0,2.0,,,12.0,83,0.4444444444444444,0.5714285714285714,0.36,0.5,0.3333333333333333,0.45,0.6428571428571429,0.25,0.5147058823529411,0.6875,0.5,0.16,0.3076923076923077,,16.935483870967744,0.5,0.36363636363636365,0.21212121212121213,0.09574468085106383,0.11764705882352941,,0.1927710843373494,0.08181818181818182,0.0625,0.2,0.03125,,0.23529411764705882,0.21052631578947367,0.2,0.07142857142857142,0.3333333333333333,0.23076923076923078,1.0,0.43333333333333335,0.5384615384615384,0.7777777777777778,0.2857142857142857,0.13333333333333333,,,,0.26666666666666666,0.25,0.25,1.0,0.7142857142857143,0.4,,0.5,0.5,0.6,0.48986034482758617,0.5274285714285715,0.4875642857142858,0.09090909090909091,0.10714285714285714,0.3142857142857143,0.34285714285714286,7.611999999999999,0.39903846153846156,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,5.0,2.0,5.0,0.6666666666666666,0.6,1.0,0.6,0.16666666666666666,0.13333333333333333,0.75,0.75,0.6666666666666666,0.03333333333333333,0.14285714285714285,1.0,0.125,0.125,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,62090.0,1035,-69.0,1963,1976,358,400,239.0,3939,97.0,166.0,9.0,17.0,19.0,27.0,31.0,84.0,73.0,161.0,201.0,411.0,154.0,718.0,2060.0,17.0,42.0,5.0,60.0,42.0,71.0,60.0,195.0,240.0,162.0,14.0,25.0,66.0,24.0,90.0,14.0,11.0,204.0,11.0,28.0,20.0,114.0,12.0,146.0,40.0,186.0,15.0,47.0,35.0,12.0,61.0,7.0,26.0,38.0,35.0,9.0,99,10.0,20.0,34.0,87.0,7.0,220.0,24.0,93.0,26.0,23.0,15.0,4.0,24.0,11.0,,,195.0,358,0.5970149253731343,0.6185567010309279,0.48905109489051096,0.40476190476190477,0.5915492957746479,0.5271028037383177,0.49107142857142855,0.6617647058823529,0.5682539682539682,0.4918032786885246,0.7014388489208633,0.06082725060827251,0.0783132530120482,0.13095238095238096,32.57372654155496,0.6161616161616161,0.23529411764705882,0.1645021645021645,0.04005722460658083,0.10638297872340426,0.047619047619047616,0.15209988649262202,0.041935483870967745,0.05263157894736842,0.07222222222222222,0.007352941176470588,0.05263157894736842,0.14414414414414414,0.1566265060240964,0.18360655737704917,0.10738255033557047,0.10256410256410256,0.05976095617529881,0.4583333333333333,0.3102803738317757,0.5843373493975904,0.6339869281045751,0.5463917525773195,0.15700934579439252,0.36904761904761907,0.4246575342465753,0.5483870967741935,0.30093457943925234,0.453416149068323,0.45625,0.684931506849315,0.30357142857142855,0.5294117647058824,0.1111111111111111,0.2647058823529412,0.7037037037037037,0.5420560747663551,0.4816378504672898,0.4663302325581395,0.46037450980392164,0.15728476821192053,0.19375,0.08356545961002786,0.27158774373259054,9.045012165450121,0.1823739174732552,11.0,27.0,3.0,5.0,6.0,97.0,25.0,54.0,124.0,7.0,14.0,31.0,147.0,15.0,97.0,30.0,25.0,13.0,10.0,0.9074074074074074,0.43548387096774194,0.5,0.43548387096774194,0.23177570093457944,0.05046728971962617,0.4074074074074074,0.4074074074074074,1.0,0.18130841121495328,0.08928571428571429,0.6,0.058823529411764705,0.24509803921568626,24.95967741935484,3.0,43.0,4.0,9.0,14.0,17.0,43.0,2.0,10.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,4.0,0.5483870967741935,0.016129032258064516,0.006211180124223602,0.020618556701030927,0.014285714285714285,0.03333333333333333,0.44329896907216493,0.45263157894736844,0.8837209302325582,1.0,0.16071428571428573,0.4444444444444444,1.0,0.5,0.56,0.44329896907216493,0.016129032258064516,,,,,,,True,
2040,1610612738,Jerome Moiso,Jerome Moiso,2040,BOS,1758.0,29,-12.0,56,59,27,32,10.0,115,2.0,4.0,,2.0,2.0,2.0,1.0,2.0,,3.0,3.0,9.0,2.0,8.0,51.0,,2.0,,,3.0,5.0,1.0,7.0,4.0,2.0,,1.0,,,,,,,,5.0,1.0,3.0,,4.0,5.0,9.0,1.0,1.0,,1.0,5.0,,4.0,2.0,1.0,,7,1.0,3.0,2.0,6.0,1.0,8.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,7.0,27,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6,0.3333333333333333,,0.6,0.3076923076923077,,0.5,0.1111111111111111,0.25,,29.41176470588235,0.7142857142857143,,0.2,0.18518518518518517,0.1,,0.16,0.1724137931034483,,0.09090909090909091,0.36363636363636365,,0.16666666666666666,0.2,0.25,0.14285714285714285,,0.2,1.0,0.4444444444444444,0.5,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,,1.0,,,0.4,1.0,0.4444444444444444,0.4854111111111112,0.54765,0.493,0.18181818181818182,0.18181818181818182,,0.875,8.98888888888889,0.48214285714285715,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,
753,1610612738,Randy Brown,Randy Brown,753,BOS,74283.0,1238,-81.0,2349,2367,501,574,291.0,4716,32.0,61.0,4.0,7.0,8.0,13.0,4.0,16.0,64.0,157.0,100.0,234.0,23.0,223.0,2451.0,6.0,15.0,1.0,13.0,21.0,43.0,16.0,58.0,154.0,46.0,6.0,16.0,79.0,75.0,154.0,21.0,21.0,383.0,5.0,18.0,20.0,55.0,1.0,76.0,23.0,99.0,5.0,62.0,20.0,42.0,37.0,10.0,25.0,19.0,12.0,1.0,56,,14.0,50.0,132.0,3.0,40.0,1.0,10.0,9.0,10.0,6.0,3.0,10.0,3.0,,,58.0,501,0.77,0.7938144329896907,0.42735042735042733,0.4,0.4883720930232558,0.4219409282700422,0.4,0.4666666666666667,0.43333333333333335,0.38235294117647056,0.5,0.06837606837606838,0.16393442622950818,0.25,11.591502049944093,0.6607142857142857,0.014705882352941176,0.06674757281553398,0.021377672209026127,0.091324200913242,0.01845018450184502,0.07190795781399809,0.020664869721473494,0.023255813953488372,0.02643171806167401,0.01592356687898089,0.020833333333333332,0.057034220532319393,0.052884615384615384,0.0821529745042493,0.09826589595375723,0.06521739130434782,0.042735042735042736,0.3,0.25738396624472576,0.5245901639344263,0.6274509803921569,0.5,0.06751054852320675,0.25,0.3333333333333333,0.75,0.6624472573839663,0.40764331210191085,0.4129032258064516,0.90625,0.4666666666666667,0.5714285714285714,0.25,0.28888888888888886,0.6153846153846154,0.270042194092827,0.4457764957264958,0.4662285714285714,0.4363232558139534,0.04065040650406504,0.0411522633744856,0.05829596412556054,0.2600896860986547,13.139743589743588,0.21328224776500637,,,,,,3.0,2.0,,3.0,,,2.0,,,,36.0,22.0,6.0,20.0,,,,,0.012658227848101266,,,,,0.012658227848101266,,,,0.044444444444444446,49.06666666666666,,,,,,,,,54.0,,2.0,,3.0,,,,1.0,,,0.012738853503184714,,,0.012658227848101266,,,,,,,,,,,,,3.0,1.0,1.0,,,True,
677,1610612738,Eric Williams,Eric Williams,677,BOS,26578.0,443,29.0,839,854,297,319,110.0,1693,16.0,36.0,2.0,7.0,5.0,11.0,5.0,26.0,5.0,16.0,26.0,78.0,38.0,147.0,863.0,3.0,11.0,2.0,14.0,11.0,29.0,18.0,55.0,28.0,24.0,4.0,6.0,29.0,5.0,34.0,,4.0,73.0,4.0,9.0,4.0,24.0,6.0,34.0,17.0,51.0,1.0,12.0,7.0,5.0,8.0,2.0,6.0,7.0,2.0,2.0,15,1.0,2.0,19.0,44.0,3.0,46.0,3.0,18.0,6.0,8.0,3.0,5.0,8.0,4.0,,,55.0,297,0.5384615384615384,0.5833333333333334,0.3333333333333333,0.2727272727272727,0.3793103448275862,0.45416666666666666,0.375,0.44047619047619047,0.5212765957446809,0.4117647058823529,0.5288461538461539,0.07692307692307693,0.08333333333333333,0.11538461538461539,16.049382716049383,0.5333333333333333,0.1935483870967742,0.08602150537634409,0.03125,0.04878048780487805,0.04040404040404041,0.07756232686980609,0.03359173126614987,0.029411764705882353,0.023255813953488372,0.04,0.041666666666666664,0.08695652173913043,0.037037037037037035,0.12264150943396226,0.06153846153846154,,0.014705882352941176,0.5,0.3,0.4444444444444444,0.48484848484848486,0.5625,0.21666666666666667,0.19230769230769232,0.21739130434782608,0.6,0.13333333333333333,0.3125,0.3125,0.4,0.4375,0.2857142857142857,,0.2619047619047619,0.45454545454545453,0.65,0.4995750000000001,0.4558708333333333,0.48376904761904754,0.13333333333333333,0.1935483870967742,0.09523809523809523,0.3741496598639456,6.943589743589742,0.3539928486293206,19.0,33.0,2.0,3.0,10.0,9.0,3.0,19.0,42.0,2.0,5.0,13.0,54.0,3.0,9.0,14.0,11.0,3.0,4.0,0.9473684210526315,0.4523809523809524,0.4,0.4523809523809524,0.35,0.275,0.5757575757575758,0.5757575757575758,0.9473684210526315,0.075,0.1875,0.6666666666666666,0.23809523809523808,0.07142857142857142,23.842857142857138,5.0,,,2.0,,5.0,,,5.0,4.0,,,1.0,,,,,0.38461538461538464,,,,0.1111111111111111,0.037037037037037035,,,,1.0,0.125,,,0.5,,,,1.0,,,,,,True,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,68924.0,1149,-41.0,2175,2182,429,492,271.0,4357,108.0,212.0,12.0,31.0,12.0,26.0,29.0,97.0,22.0,58.0,159.0,367.0,84.0,609.0,2265.0,15.0,40.0,11.0,62.0,22.0,52.0,32.0,106.0,140.0,178.0,14.0,42.0,155.0,28.0,183.0,10.0,13.0,394.0,6.0,42.0,40.0,130.0,16.0,186.0,49.0,235.0,12.0,43.0,23.0,20.0,51.0,19.0,30.0,59.0,21.0,12.0,110,9.0,19.0,23.0,74.0,4.0,124.0,13.0,52.0,16.0,16.0,13.0,3.0,17.0,7.0,,,106.0,429,0.44025157232704404,0.4605263157894737,0.4332425068119891,0.375,0.4230769230769231,0.47382671480144406,0.4636363636363636,0.43023255813953487,0.5,0.49206349206349204,0.4953271028037383,0.11444141689373297,0.1509433962264151,0.09278350515463918,28.928283642224013,0.4636363636363636,0.24242424242424243,0.16731016731016732,0.054404145077720206,0.20100502512562815,0.0234375,0.17418032786885246,0.04669260700389105,0.07394366197183098,0.03414634146341464,0.04946996466431095,0.03278688524590164,0.13008130081300814,0.18974358974358974,0.18154761904761904,0.1987179487179487,0.20930232558139536,0.042704626334519574,0.4117647058823529,0.38267148014440433,0.5094339622641509,0.6,0.46296296296296297,0.17509025270758122,0.29896907216494845,0.32954545454545453,0.41379310344827586,0.10469314079422383,0.3793103448275862,0.38596491228070173,0.36363636363636365,0.5636363636363636,0.3870967741935484,0.08333333333333333,0.3023255813953488,0.46153846153846156,0.720216606498195,0.5088871841155235,0.5085574468085107,0.48026744186046516,0.08768971332209106,0.12807881773399016,0.10180623973727422,0.17405582922824303,5.481198910081743,0.19724137931034483,5.0,21.0,,,4.0,166.0,30.0,69.0,187.0,7.0,15.0,34.0,186.0,21.0,166.0,77.0,65.0,20.0,7.0,0.8985507246376812,0.3689839572192513,0.4666666666666667,0.3689839572192513,0.33754512635379064,0.03790613718411552,0.23809523809523808,0.23809523809523808,1.0,0.2996389891696751,,,0.046511627906976744,0.3488372093023256,25.21871657754012,,64.0,7.0,15.0,10.0,10.0,64.0,,18.0,1.0,5.0,,1.0,,1.0,1.0,,0.29411764705882354,,0.017241379310344827,,0.012658227848101266,,0.3855421686746988,0.3855421686746988,0.890625,,0.2727272727272727,0.4666666666666667,0.8571428571428571,,0.3333333333333333,0.3855421686746988,,1.0,,,,,,True,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,51514.0,859,-55.0,1632,1637,279,328,190.0,3269,26.0,44.0,3.0,8.0,8.0,10.0,7.0,26.0,22.0,54.0,55.0,124.0,52.0,282.0,1711.0,5.0,18.0,5.0,21.0,13.0,24.0,18.0,65.0,70.0,40.0,6.0,9.0,41.0,28.0,69.0,7.0,9.0,166.0,5.0,12.0,16.0,46.0,,62.0,18.0,80.0,5.0,35.0,23.0,12.0,14.0,3.0,8.0,18.0,6.0,2.0,32,6.0,8.0,25.0,67.0,3.0,64.0,4.0,18.0,8.0,4.0,2.0,2.0,4.0,,,2.0,65.0,279,0.6363636363636364,0.6730769230769231,0.4435483870967742,0.2777777777777778,0.5416666666666666,0.5227272727272727,0.34782608695652173,0.6025641025641025,0.5576131687242798,0.4,0.63,0.07258064516129033,0.11363636363636363,0.11538461538461539,14.921323928377646,0.4375,,0.07849829351535836,0.020905923344947737,0.10596026490066225,0.02717391304347826,0.08412483039348712,0.022427440633245383,0.019230769230769232,0.012987012987012988,0.02830188679245283,0.01639344262295082,0.08994708994708994,0.06,0.08097165991902834,0.09401709401709402,0.14705882352941177,0.043859649122807015,,0.2,0.5909090909090909,0.6666666666666666,0.6923076923076923,0.11818181818181818,0.2692307692307692,0.30434782608695654,0.2857142857142857,0.24545454545454545,0.4074074074074074,0.41509433962264153,0.6818181818181818,0.34782608695652173,0.375,0.3333333333333333,0.2564102564102564,0.8,0.6363636363636364,0.5017695454545454,0.49352894736842107,0.479724358974359,0.08085106382978724,0.13043478260869565,0.07446808510638298,0.23049645390070922,10.196774193548386,0.17095588235294118,21.0,51.0,1.0,4.0,8.0,45.0,7.0,40.0,96.0,2.0,5.0,15.0,120.0,,45.0,13.0,19.0,7.0,5.0,1.0,0.4166666666666667,0.4,0.4166666666666667,0.43636363636363634,0.2318181818181818,0.4117647058823529,0.4117647058823529,1.0,0.20454545454545456,0.17391304347826086,0.25,0.20512820512820512,0.1794871794871795,24.313541666666666,1.0,19.0,1.0,1.0,6.0,7.0,19.0,,21.0,1.0,3.0,,13.0,1.0,,,,0.4666666666666667,,0.018518518518518517,,0.017543859649122806,0.04838709677419355,0.4222222222222222,0.4222222222222222,1.0,1.0,0.043478260869565216,1.0,1.0,0.125,0.8571428571428571,0.4222222222222222,0.010309278350515464,1.0,,,1.0,,,True,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,30048.0,501,-71.0,940,935,272,318,133.0,1875,28.0,52.0,16.0,32.0,6.0,13.0,20.0,45.0,12.0,34.0,60.0,131.0,21.0,141.0,1003.0,20.0,41.0,6.0,46.0,15.0,30.0,8.0,38.0,74.0,46.0,30.0,10.0,9.0,4.0,13.0,1.0,,30.0,10.0,43.0,10.0,51.0,10.0,71.0,55.0,126.0,3.0,14.0,12.0,2.0,14.0,3.0,8.0,17.0,6.0,6.0,31,5.0,6.0,17.0,57.0,14.0,28.0,2.0,12.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,38.0,272,0.6166666666666667,0.8222222222222222,0.4580152671755725,0.4878048780487805,0.5,0.4580152671755725,0.4878048780487805,0.5,0.4895833333333333,0.5227272727272727,0.5428571428571428,0.07633587786259542,0.09615384615384616,0.08888888888888889,16.040329972502292,0.45161290322580644,0.2777777777777778,0.16887417218543047,0.125,0.12658227848101267,0.08849557522123894,0.16010498687664043,0.11597374179431072,0.13114754098360656,0.13402061855670103,0.112,0.10526315789473684,0.15730337078651685,0.1282051282051282,0.2,0.125,0.13333333333333333,0.05,0.4,0.3969465648854962,0.5384615384615384,0.5957446808510638,0.39285714285714285,0.3435114503816794,0.4444444444444444,0.4878048780487805,0.75,0.2595419847328244,0.35294117647058826,0.36363636363636365,0.9166666666666666,0.7804878048780488,0.5,0.125,0.43333333333333335,0.46153846153846156,0.3969465648854962,0.45735572519083967,0.5176868421052632,0.45278,0.0851063829787234,0.0851063829787234,0.3262411347517731,0.2695035460992908,7.9015267175572514,0.28936170212765955,,,,,,,,,,,,,,,,4.0,5.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,,,,,,,,,0.029411764705882353,,0.05555555555555555,0.05405405405405406,,,,,,,,,,,,1.0,,,1.0,,,True,
713,1610612738,Chris Carr,Chris Carr,713,BOS,2446.0,41,-28.0,87,85,16,23,10.0,172,,4.0,,,,1.0,,,1.0,6.0,1.0,10.0,6.0,8.0,83.0,,1.0,,,,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,4.0,1.0,5.0,1.0,6.0,,,,,2.0,1.0,,1.0,2.0,,3,1.0,,1.0,2.0,,8.0,,4.0,,,,,,,,,2.0,16,1.0,1.0,0.1,,,0.07142857142857142,,,0.2222222222222222,,0.25,0.2,0.5,,21.649484536082475,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.02631578947368421,,,0.11428571428571428,0.022222222222222223,,,0.058823529411764705,,,0.16666666666666666,0.1875,,,,,0.2857142857142857,,,,,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,,,,0.5,,0.5714285714285714,0.4742428571428571,0.3946,0.4599,0.2222222222222222,0.2857142857142857,,0.25,12.67,0.1839080459770115,,2.0,,,,2.0,,,4.0,,,,,,2.0,,1.0,,,,,,,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,,,,,24.825,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.5,,True,
