EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Clear Path Fouls,Corner3PctBlocked,on
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,171525.0,2859,278,5536,5541,1485,1519,704,11077,216.0,328,70.0,112.0,75.0,103.0,172.0,402.0,148.0,348.0,18.0,51.0,1.0,4.0,7.0,18.0,3.0,31.0,5.0,2.0,13.0,536.0,1078,21.0,82.0,234.0,1369.0,5325,96.0,186.0,1.0,9.0,45.0,240.0,138.0,237,9.0,31.0,102.0,405.0,720.0,352.0,63.0,130.0,3.0,28.0,3.0,58.0,1.0,128,32.0,160,22.0,10.0,55.0,24.0,49.0,352,31.0,182.0,7.0,89.0,462,77.0,628,220.0,848,53.0,132.0,95.0,37.0,74.0,16.0,37.0,55.0,14.0,37.0,4.0,129,11.0,33.0,123.0,211,4.0,12.0,289.0,31.0,10.0,133.0,22.0,107.0,1.0,58.0,1.0,8.0,41.0,108.0,65.0,1.0,3.0,405.0,1485,26.0,0.6716417910447762,0.7643312101910829,1.0,0.25609756097560976,0.1111111111111111,0.2903225806451613,0.26582278481012656,0.4972170686456401,0.5161290322580645,0.5822784810126582,0.4892241379310345,0.5,0.5652985074626866,0.5299844236760125,0.5504587155963303,0.6169230769230769,0.0706896551724138,0.012195121951219513,0.05380333951762523,0.08841463414634146,0.05721393034825871,0.017241379310344827,0.03225806451612903,22.213488445213017,0.5736434108527132,0.4583333333333333,0.046052631578947366,0.21309963099630996,0.08337150710032067,0.2225,0.06485355648535565,0.21456386292834892,0.08004509582863585,0.11923076923076924,0.07712418300653595,0.06792873051224944,0.0625,0.07042253521126761,0.18416523235800344,0.2112676056338028,0.233751425313569,0.2280130293159609,0.20430107526881722,0.09869646182495345,0.6018518518518519,0.2827586206896552,0.6585365853658537,0.7224080267558528,0.6018518518518519,0.34655172413793106,0.42786069651741293,0.45382585751978893,0.6104651162790697,0.3,0.42528735632183906,0.4327485380116959,0.8445945945945946,0.04396551724137931,0.35294117647058826,0.35294117647058826,1.0,0.026724137931034484,0.0967741935483871,0.1,1.0,0.5743589743589743,0.625,0.11428571428571428,0.020512820512820513,0.25,1.0,0.02564102564102564,0.3843283582089552,0.7281553398058253,0.06716417910447761,0.3888888888888889,0.048507462686567165,0.15384615384615385,0.35344827586206895,0.10714285714285714,0.46444217128027665,0.4937864406779662,0.4876535849056604,0.10538827258320127,0.11271186440677966,0.17531044558071585,0.295836376917458,9.03024118738404,25.413414634146342,0.2682442196531792,,,,,,,,,,,,,True
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,28928.0,482,3,903,911,78,86,120,1814,15.0,29,11.0,22.0,,,9.0,27.0,,,,,,,,,,,,,,24.0,56,,,13.0,61.0,877,12.0,24.0,,,,24.0,2.0,4,,,5.0,9.0,22.0,26.0,,22.0,,,,5.0,,12,4.0,16,3.0,1.0,4.0,2.0,6.0,36,5.0,43.0,1.0,14.0,73,7.0,94,49.0,143,2.0,10.0,7.0,3.0,4.0,,,16.0,2.0,4.0,2.0,20,5.0,1.0,29.0,87,12.0,7.0,33.0,1.0,,12.0,5.0,22.0,,14.0,,,8.0,22.0,12.0,1.0,,9.0,78,7.0,0.4583333333333333,0.8461538461538461,,,,,,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.5,0.4236111111111111,0.46153846153846156,0.45,,,0.08928571428571429,0.06896551724137931,0.1111111111111111,,,8.753568030447193,0.2,0.2413793103448276,0.0625,0.1994535519125683,0.10941475826972011,0.21875,0.054945054945054944,0.20232558139534884,0.09917355371900827,0.12222222222222222,0.1357142857142857,0.07975460122699386,0.0625,0.037037037037037035,0.1511627906976744,0.1984126984126984,0.22727272727272727,0.2558139534883721,0.14285714285714285,0.07692307692307693,0.5454545454545454,0.5178571428571429,0.5172413793103449,0.5555555555555556,0.26666666666666666,0.48214285714285715,0.3333333333333333,0.375,0.7777777777777778,,,,,,,,,,,,,0.9166666666666666,0.5,,,,,,,,,,,,0.5178571428571429,,0.47542678571428576,0.5477608695652173,0.34550000000000003,0.1791044776119403,0.1791044776119403,0.39344262295081966,0.14754098360655737,3.4732142857142856,,0.08637873754152824,4.0,,,,,,,,,,,,True
2101,1610612756,Paul McPherson,Paul McPherson,2101,PHX,8866.0,148,21,300,306,126,151,47,606,14.0,25,2.0,5.0,7.0,13.0,2.0,8.0,3.0,5.0,,,,,,,,2.0,,,1.0,19.0,38,,2.0,7.0,45.0,290,2.0,6.0,,,,4.0,7.0,19,,1.0,3.0,17.0,24.0,14.0,,4.0,1.0,1.0,,1.0,,3,4.0,7,3.0,1.0,,3.0,,18,2.0,8.0,,,8,,8,10.0,18,3.0,10.0,4.0,6.0,4.0,1.0,3.0,6.0,,1.0,1.0,10,,3.0,10.0,25,1.0,1.0,11.0,3.0,,6.0,1.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,17.0,126,5.0,0.631578947368421,0.7058823529411765,,,,,,0.5,0.3333333333333333,0.3684210526315789,0.475,0.3333333333333333,0.35,0.5113636363636364,0.3333333333333333,0.38636363636363635,0.05,,0.02631578947368421,0.04,,,,15.126050420168069,0.4,,,0.07272727272727272,0.07017543859649122,,0.05714285714285714,0.06153846153846154,0.06711409395973154,0.058823529411764705,0.1111111111111111,0.045454545454545456,0.03333333333333333,0.2,0.037037037037037035,0.125,0.046511627906976744,,,0.16666666666666666,1.0,0.625,0.56,0.5833333333333334,0.6428571428571429,0.2,0.25,0.25,0.5,0.125,0.6,0.6,0.6666666666666666,,,,,0.05,,,,0.8333333333333334,0.4,,,,,,0.65,0.5384615384615384,,,0.05,,0.675,,0.5422551282051281,0.466275,0.5452473684210526,0.13953488372093023,0.14634146341463414,0.08888888888888889,0.37777777777777777,4.423684210526315,39.85,0.42,,,,,,,,,,,,,True
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,124406.0,2073,152,3985,3987,946,915,482,7972,106.0,185,23.0,41.0,28.0,49.0,109.0,293.0,97.0,255.0,12.0,44.0,,7.0,5.0,12.0,46.0,135.0,11.0,11.0,38.0,312.0,733,58.0,179.0,188.0,986.0,3853,40.0,75.0,4.0,18.0,32.0,124.0,54.0,135,16.0,50.0,53.0,209.0,470.0,154.0,174.0,42.0,2.0,133.0,46.0,47.0,,159,36.0,195,20.0,16.0,78.0,33.0,48.0,426,12.0,70.0,4.0,20.0,128,11.0,159,86.0,245,16.0,66.0,51.0,15.0,81.0,18.0,55.0,61.0,10.0,26.0,5.0,142,20.0,27.0,81.0,201,6.0,18.0,264.0,24.0,,116.0,27.0,63.0,1.0,37.0,,4.0,22.0,64.0,39.0,4.0,,209.0,946,24.0,0.7532051282051282,0.8075601374570447,1.0,0.3240223463687151,0.2222222222222222,0.32,0.327683615819209,0.4256480218281037,0.5333333333333333,0.4,0.4375,0.4946236559139785,0.42162162162162165,0.478176527643065,0.5486725663716814,0.46651785714285715,0.1962719298245614,,0.06412005457025921,0.0972972972972973,0.08873720136518772,0.011764705882352941,,25.75824175824176,0.5704225352112676,0.102803738317757,0.03669724770642202,0.08075709779179811,0.04484304932735426,0.07092198581560284,0.0345821325648415,0.07927155865024103,0.0429769392033543,0.046831955922865015,0.04498269896193772,0.043548387096774194,0.02531645569620253,0.05454545454545454,0.0660377358490566,0.06019417475728155,0.10681114551083591,0.07964601769911504,0.03571428571428571,0.0326530612244898,0.609375,0.20285087719298245,0.572972972972973,0.6347305389221557,0.6981132075471698,0.32127192982456143,0.3720136518771331,0.40823970037453183,0.6422018348623854,0.27960526315789475,0.3803921568627451,0.38492063492063494,0.9381443298969072,0.04824561403508772,0.2727272727272727,0.2727272727272727,1.0,0.14802631578947367,0.34074074074074073,0.34074074074074073,1.0,0.44086021505376344,0.5609756097560976,0.17391304347826086,0.07526881720430108,,,0.11827956989247312,0.2648648648648649,0.5714285714285714,0.06486486486486487,0.4166666666666667,0.20540540540540542,0.2894736842105263,0.3991228070175439,0.3458646616541353,0.4622724725274725,0.5020901234567902,0.4669377717391304,0.11653386454183266,0.1406060606060606,0.1257606490872211,0.21196754563894524,9.587585266030015,24.723463687150833,0.23739021329987453,4.0,4.0,1.0,1.0,1.0,1.0,0.36363636363636365,1.0,0.00558659217877095,,,,True
386,1610612756,Elliot Perry,Elliot Perry,386,PHX,14437.0,241,53,477,468,117,109,46,945,4.0,7,,,,3.0,5.0,7.0,19.0,46.0,,,,,,,1.0,1.0,,,,28.0,60,1.0,1.0,8.0,67.0,431,2.0,3.0,,,1.0,5.0,5.0,13,,,4.0,14.0,22.0,34.0,,2.0,,1.0,1.0,4.0,,32,7.0,39,6.0,1.0,11.0,5.0,16.0,85,1.0,3.0,,1.0,20,,21,4.0,25,1.0,7.0,4.0,3.0,10.0,2.0,9.0,5.0,,1.0,1.0,15,,1.0,3.0,17,,,12.0,,,2.0,4.0,1.0,,,,1.0,,1.0,,,,14.0,117,4.0,0.39285714285714285,0.4074074074074074,,1.0,,,1.0,0.4666666666666667,0.6666666666666666,0.38461538461538464,0.48360655737704916,0.6666666666666666,0.38461538461538464,0.5,0.625,0.4375,0.01639344262295082,,0.06666666666666667,0.2857142857142857,0.14285714285714285,0.021739130434782608,,15.311909262759924,0.6666666666666666,,,0.09523809523809523,0.01764705882352941,0.043478260869565216,0.029411764705882353,0.09012875536480687,0.0196078431372549,0.029411764705882353,,0.024096385542168676,0.038461538461538464,,0.07142857142857142,0.058823529411764705,0.1348314606741573,,0.1111111111111111,0.03571428571428571,,0.11475409836065574,0.5714285714285714,0.8,0.25,0.11475409836065574,0.7142857142857143,0.8333333333333334,,0.7540983606557377,0.41304347826086957,0.4222222222222222,0.5263157894736842,,,,,0.01639344262295082,1.0,1.0,,,,,,,,,0.23076923076923078,,,,,,0.13114754098360656,1.0,0.4386303278688524,0.4157,0.45336153846153837,0.031746031746031744,0.03225806451612903,0.07462686567164178,0.208955223880597,15.828333333333335,24.7,0.24528301886792453,,,,,,,,,,3.0,1.0,,True
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,140966.0,2349,246,4560,4567,1241,1247,589,9127,132.0,207,11.0,18.0,27.0,54.0,49.0,141.0,110.0,300.0,6.0,19.0,,4.0,2.0,2.0,45.0,150.0,17.0,16.0,58.0,291.0,648,51.0,169.0,262.0,997.0,4374,17.0,49.0,5.0,21.0,10.0,59.0,76.0,170,18.0,60.0,173.0,379.0,204.0,378.0,120.0,12.0,4.0,146.0,45.0,34.0,,513,68.0,581,47.0,21.0,204.0,111.0,198.0,1230,15.0,41.0,2.0,35.0,250,9.0,294,58.0,352,16.0,134.0,93.0,41.0,135.0,45.0,103.0,79.0,10.0,32.0,5.0,214,13.0,61.0,51.0,134,4.0,12.0,324.0,14.0,33.0,79.0,69.0,16.0,,7.0,,2.0,7.0,16.0,7.0,1.0,,379.0,1241,27.0,0.35051546391752575,0.35789473684210527,0.7843137254901961,0.30177514792899407,0.23809523809523808,0.3,0.3090909090909091,0.44907407407407407,0.3469387755102041,0.4470588235294118,0.44981640146878826,0.35,0.44782608695652176,0.5099685204616999,0.3933333333333333,0.5707692307692308,0.20685434516523868,,0.05246913580246913,0.1111111111111111,0.04964539007092199,0.013333333333333334,,22.25400457665904,0.6308411214953271,0.06766917293233082,0.016129032258064516,0.14013452914798205,0.022727272727272728,0.10086455331412104,0.036585365853658534,0.1337400281557954,0.025293586269196026,0.02968036529680365,0.0202808112324493,0.020689655172413793,0.03900709219858156,0.03125,0.12258064516129032,0.16193656093489148,0.13333333333333333,0.11808118081180811,0.039473684210526314,0.037209302325581395,0.4375,0.2533659730722154,0.6376811594202898,0.717391304347826,0.4090909090909091,0.17258261933904528,0.3475177304964539,0.3656716417910448,0.20408163265306123,0.3671970624235006,0.36666666666666664,0.3716216216216216,0.34545454545454546,0.023255813953488372,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.1835985312117503,0.3,0.3,0.7777777777777778,0.2571428571428571,0.6111111111111112,0.2727272727272727,0.05714285714285714,,,0.24285714285714285,0.23478260869565218,0.5,0.008695652173913044,1.0,0.25217391304347825,0.27586206896551724,0.4602203182374541,0.3082191780821918,0.4833327183271832,0.46768606557377046,0.45457544247787607,0.0916289592760181,0.11079943899018233,0.05917753259779338,0.3801404212637914,10.551234567901231,25.633136094674555,0.27214912280701753,,5.0,,2.0,,1.0,0.29411764705882354,1.0,0.011695906432748537,33.0,1.0,,True
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,76620.0,1277,116,2517,2516,878,960,320,5033,111.0,178,24.0,37.0,47.0,71.0,33.0,111.0,49.0,106.0,5.0,21.0,,,4.0,7.0,29.0,84.0,10.0,6.0,22.0,193.0,395,34.0,105.0,122.0,610.0,2465,30.0,57.0,3.0,10.0,14.0,83.0,72.0,128,10.0,29.0,69.0,243.0,254.0,132.0,102.0,32.0,,84.0,29.0,31.0,,78,13.0,91,9.0,4.0,32.0,14.0,32.0,195,7.0,43.0,4.0,27.0,118,10.0,155,54.0,209,6.0,59.0,41.0,18.0,55.0,6.0,30.0,50.0,11.0,25.0,5.0,105,8.0,28.0,73.0,161,13.0,21.0,152.0,15.0,3.0,62.0,20.0,24.0,1.0,13.0,1.0,1.0,10.0,25.0,13.0,3.0,,243.0,878,30.0,0.6580310880829016,0.7175141242937854,1.0,0.3238095238095238,0.3,0.3448275862068966,0.3238095238095238,0.48860759493670886,0.5263157894736842,0.5625,0.488,0.5149253731343284,0.554140127388535,0.5352733686067019,0.538961038961039,0.6185567010309279,0.21,,0.07848101265822785,0.07865168539325842,0.12612612612612611,0.02830188679245283,,23.2284825440719,0.5238095238095238,0.12345679012345678,0.05128205128205128,0.128680479825518,0.04618689581095596,0.1377551020408163,0.030042918454935622,0.1302785265049416,0.0429553264604811,0.06224066390041494,0.051194539249146756,0.0327455919395466,0.023255813953488372,0.04918032786885246,0.11328125,0.16216216216216217,0.11232876712328767,0.11409395973154363,0.2127659574468085,0.025,0.52,0.356,0.6235955056179775,0.676829268292683,0.6036036036036037,0.222,0.2972972972972973,0.3402061855670103,0.5757575757575758,0.212,0.46226415094339623,0.47572815533980584,0.8367346938775511,0.042,0.23809523809523808,0.23809523809523808,1.0,0.168,0.34523809523809523,0.34523809523809523,1.0,0.5522388059701493,0.6486486486486487,0.2916666666666667,,,,0.14925373134328357,0.45222929936305734,0.6619718309859155,0.044585987261146494,0.5714285714285714,0.14012738853503184,0.2727272727272727,0.566,0.34523809523809523,0.49115239999999993,0.49121724137931033,0.5082786624203821,0.113345521023766,0.14027149321266968,0.1360655737704918,0.3983606557377049,7.318987341772153,24.662857142857142,0.3488279698053238,3.0,3.0,,,,2.0,0.3,1.0,,,,,True
960,1610612756,Tony Delk,Tony Delk,960,PHX,88784.0,1480,160,2923,2923,986,1045,368,5846,71.0,131,11.0,27.0,35.0,54.0,28.0,83.0,110.0,266.0,10.0,31.0,,2.0,4.0,10.0,23.0,67.0,10.0,7.0,26.0,209.0,480,33.0,98.0,116.0,633.0,2892,24.0,54.0,2.0,12.0,4.0,58.0,63.0,134,11.0,36.0,55.0,214.0,270.0,148.0,75.0,20.0,3.0,64.0,23.0,35.0,2.0,83,13.0,96,11.0,2.0,30.0,24.0,29.0,205,11.0,37.0,1.0,18.0,86,1.0,105,49.0,154,10.0,49.0,27.0,22.0,50.0,5.0,32.0,21.0,4.0,18.0,3.0,71,6.0,21.0,41.0,114,6.0,7.0,150.0,11.0,5.0,53.0,22.0,6.0,1.0,4.0,,1.0,1.0,7.0,3.0,1.0,1.0,214.0,986,27.0,0.645933014354067,0.678391959798995,0.7575757575757576,0.336734693877551,0.16666666666666666,0.3055555555555556,0.3473684210526316,0.4354166666666667,0.4444444444444444,0.4701492537313433,0.4472318339100346,0.4090909090909091,0.4676470588235294,0.48990683229813664,0.4264705882352941,0.5325,0.1695501730103806,0.02040816326530612,0.07291666666666667,0.1297709923664122,0.1566265060240964,0.018796992481203006,0.029850746268656716,21.292435973793925,0.704225352112676,0.009523809523809525,0.011627906976744186,0.07918968692449356,0.0333033303330333,0.08256880733944955,0.04721030042918455,0.07975460122699386,0.03571428571428571,0.05185185185185185,0.0226628895184136,0.030737704918032786,0.052941176470588235,0.031746031746031744,0.08881578947368421,0.05604719764011799,0.09029345372460497,0.08284023668639054,0.08163265306122448,0.03424657534246575,0.42857142857142855,0.22664359861591696,0.5419847328244275,0.6228070175438597,0.5492957746478874,0.14359861591695502,0.3373493975903614,0.4,0.5,0.4602076124567474,0.41353383458646614,0.421455938697318,0.7454545454545455,0.05363321799307959,0.3225806451612903,0.3225806451612903,1.0,0.11591695501730104,0.34328358208955223,0.35384615384615387,0.6521739130434783,0.4090909090909091,0.4074074074074074,,0.030303030303030304,,,0.15151515151515152,0.3176470588235294,0.6481481481481481,0.058823529411764705,0.4,0.15294117647058825,0.2692307692307692,0.3961937716262976,0.359375,0.4751612565445024,0.5051772727272728,0.5044860606060606,0.08842443729903537,0.10153256704980843,0.09162717219589257,0.3380726698262243,11.766666666666664,25.452040816326523,0.3373246664385905,,2.0,,2.0,1.0,,0.2,0.5,0.02,24.0,,,True
916,1610612756,Corie Blount,Corie Blount,916,PHX,15283.0,255,13,486,489,147,168,59,975,9.0,16,1.0,5.0,3.0,3.0,2.0,7.0,3.0,5.0,,,,,,,,,,,,14.0,28,,,6.0,34.0,473,3.0,10.0,,,1.0,7.0,5.0,7,,,2.0,12.0,26.0,2.0,,,,,,4.0,,4,2.0,6,1.0,1.0,,1.0,3.0,14,4.0,17.0,1.0,6.0,25,1.0,32,22.0,54,,8.0,7.0,1.0,3.0,1.0,2.0,8.0,,1.0,,11,1.0,3.0,15.0,46,6.0,6.0,13.0,2.0,,7.0,1.0,2.0,,1.0,,,1.0,2.0,2.0,,,12.0,147,7.0,0.9285714285714286,0.9285714285714286,,,,,,0.5,0.3,0.7142857142857143,0.5,0.3,0.7142857142857143,0.5,0.3181818181818182,0.6666666666666666,,,0.14285714285714285,0.125,0.2857142857142857,,,8.07899461400359,0.2727272727272727,0.09090909090909091,0.1111111111111111,0.13227513227513227,0.08717948717948718,0.16666666666666666,0.1,0.13777777777777778,0.08936170212765958,0.14285714285714285,0.04477611940298507,0.09302325581395349,0.11538461538461539,0.07142857142857142,0.17073170731707318,0.14754098360655737,0.10344827586206896,0.13793103448275862,0.2857142857142857,,1.0,0.5714285714285714,0.5625,0.6428571428571429,1.0,0.25,0.2857142857142857,0.4,0.5,0.17857142857142858,0.6,0.6,1.0,,,,,,,,,0.5,0.2,1.0,,,,,0.42857142857142855,1.0,,,,,0.5714285714285714,,0.4864607142857143,0.48552500000000004,0.4641571428571428,0.21212121212121213,0.21212121212121213,0.20588235294117646,0.35294117647058826,4.971428571428572,,0.30246913580246915,1.0,,,,,,,,,,,,True
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,16860.0,281,34,535,537,179,163,66,1072,1.0,5,,1.0,,1.0,7.0,15.0,25.0,44.0,,2.0,,,,1.0,,1.0,,,,33.0,64,,3.0,12.0,78.0,534,3.0,8.0,,,,6.0,8.0,20,,1.0,6.0,22.0,34.0,32.0,,,,1.0,,1.0,,35,6.0,41,6.0,,8.0,6.0,21.0,88,2.0,4.0,,5.0,18,,23,6.0,29,,11.0,10.0,1.0,9.0,1.0,8.0,1.0,,1.0,,10,2.0,3.0,7.0,18,,,13.0,1.0,6.0,1.0,3.0,2.0,,2.0,,,,2.0,2.0,,,22.0,179,3.0,0.5151515151515151,0.5151515151515151,,,,,,0.515625,0.375,0.4,0.4925373134328358,0.375,0.38095238095238093,0.5214285714285715,0.375,0.4583333333333333,0.04477611940298507,,0.015625,0.2,,,,13.029315960912053,0.9,,,0.08955223880597014,0.018433179723502304,0.14285714285714285,0.05,0.09745762711864407,0.023346303501945526,,0.014285714285714285,0.028037383177570093,0.05714285714285714,,0.1,0.1044776119402985,0.06756756756756757,0.1724137931034483,,,1.0,0.07462686567164178,0.2,0.25,,0.22388059701492538,0.4666666666666667,0.4666666666666667,,0.6567164179104478,0.5681818181818182,0.5681818181818182,0.68,0.029850746268656716,,,,0.014925373134328358,,,,0.125,,,,,,,0.047619047619047616,,0.047619047619047616,,,,0.11940298507462686,,0.4089820895522388,0.39435,0.3839547619047619,0.014925373134328358,0.015625,0.07692307692307693,0.28205128205128205,14.398437499999998,24.166666666666668,0.33457943925233646,,,,,,,,,,,,,True
