EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Arc3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Loose Ball Fouls,PenaltyCorner3FGA,OffThreePtRebounds,Travels,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,3SecondViolations,BlockedShortMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,HeaveAttempts,Defensive 3 Seconds Violations,Clear Path Fouls,on,LongMidRangePctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,6155.0,103,-1.0,212,203,89,116,34,415,8,12,,,3.0,6.0,,2.0,3.0,6,,1.0,2.0,8.0,,5.0,11,20,2.0,9.0,5.0,33,211,1.0,2.0,,2.0,4,9,,6.0,5.0,13,18.0,4.0,6.0,2.0,7.0,2.0,4.0,7.0,1.0,8.0,,2.0,2.0,17.0,5.0,1.0,6,,7,5.0,12,,5.0,3.0,2.0,5.0,2.0,,,3.0,5,1.0,3.0,6,,5.0,,1.0,2.0,,,,,13,89,1.0,0.8181818181818182,0.9,1.0,0.2222222222222222,,0.25,0.55,0.5,0.4444444444444444,0.4827586206896552,0.5,0.26666666666666666,0.532258064516129,0.5,0.38235294117647056,0.3103448275862069,0.2,0.25,0.5,14.457831325301203,1.0,,0.07142857142857142,0.05434782608695652,0.1111111111111111,0.07526881720430108,0.04854368932038835,,,0.13157894736842105,0.07142857142857142,0.1,0.05555555555555555,0.16666666666666666,,,,0.41379310344827586,0.6666666666666666,0.8888888888888888,0.875,0.06896551724137931,,,,0.20689655172413793,0.5,0.5,0.6666666666666666,0.034482758620689655,,,,0.27586206896551724,0.25,0.25,1.0,,,0.4,0.5,0.3333333333333333,,0.7241379310344828,0.2857142857142857,0.5200982142857143,0.2915,0.5154642857142857,0.034482758620689655,0.05,0.06060606060606061,0.3939393939393939,6.984999999999999,29.41111111111111,0.419811320754717,,,,1.0,3.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,0.06666666666666667,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,9961.0,166,4.0,320,312,124,158,46,632,11,17,4.0,7.0,3.0,5.0,4.0,7.0,1.0,2,,,,,,,16,26,,,13.0,45,312,4.0,7.0,7.0,15.0,4,7,,,7.0,15,20.0,12.0,,4.0,,,2.0,2.0,,2.0,,1.0,,4.0,13.0,6.0,16,4.0,26,17.0,43,,2.0,1.0,1.0,3.0,2.0,4.0,,1.0,7,2.0,15.0,27,1.0,18.0,,10.0,1.0,18.0,9.0,18.0,11.0,15,124,5.0,0.625,0.7142857142857143,,,,,0.6153846153846154,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.5714285714285714,0.5714285714285714,0.6818181818181818,0.6818181818181818,0.75,,0.07692307692307693,0.11764705882352941,,10.723860589812332,0.42857142857142855,0.3076923076923077,0.1322314049586777,0.11206896551724138,0.1875,0.1437908496732026,0.11347517730496454,0.16216216216216217,0.10810810810810811,0.07142857142857142,0.043478260869565216,0.2127659574468085,0.09803921568627451,0.22727272727272727,0.1,,0.6111111111111112,0.6538461538461539,0.6470588235294118,0.7333333333333333,0.6363636363636364,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.75,0.07692307692307693,0.5,0.5,,,,,,,,,,1.0,0.5714285714285714,0.7142857142857143,0.6,,,0.6538461538461539,,0.4963807692307692,0.5766428571428571,0.5206142857142857,0.3125,0.3125,0.3333333333333333,0.3333333333333333,3.892307692307693,,0.3875,,,,,1.0,1.0,1.0,1.0,,,0.08333333333333333,0.5,,3.0,,3.0,1.0,4.0,2.0,0.12,0.17647058823529413,,1.0,7.0,1.0,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,1093.0,18,2.0,42,40,34,39,6,82,1,3,,2.0,1.0,3.0,,,,1,,,1.0,1.0,,,1,4,1.0,1.0,4.0,9,33,,2.0,,,1,4,,,4.0,6,,2.0,3.0,,1.0,1.0,,,,,,,,,3.0,,3,3.0,6,3.0,9,,2.0,2.0,,,,1.0,1.0,,1,1.0,2.0,2,,6.0,,3.0,,,,,,6,34,,,,1.0,1.0,,1.0,0.25,,0.25,0.5,,0.25,0.5625,,0.42857142857142855,0.2,,,,18.367346938775512,,0.5,0.21428571428571427,0.1875,,0.2,0.16666666666666666,0.2857142857142857,,0.25,0.25,,0.3333333333333333,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,1.0,,0.75,0.3333333333333333,,,0.8,1.0,0.53023,0.6594,0.53435,0.375,0.42857142857142855,,0.6666666666666666,4.025,23.8,0.8095238095238095,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
128,1610612762,David Benoit,David Benoit,128,UTA,21789.0,363,21.0,698,696,233,307,75,1394,23,35,6.0,9.0,9.0,14.0,9.0,22.0,23.0,53,,1.0,3.0,7.0,2.0,4.0,55,110,3.0,8.0,19.0,138,709,7.0,14.0,,14.0,21,36,2.0,4.0,6.0,54,80.0,30.0,3.0,10.0,7.0,3.0,12.0,14.0,3.0,17.0,,7.0,1.0,37.0,13.0,7.0,38,5.0,50,16.0,66,1.0,4.0,1.0,3.0,9.0,3.0,13.0,1.0,6.0,22,2.0,22.0,57,5.0,24.0,1.0,9.0,3.0,5.0,4.0,5.0,3.0,54,233,12.0,0.7272727272727273,0.8,0.3333333333333333,0.375,0.5,0.375,0.5,0.5,0.5833333333333334,0.5042372881355932,0.5,0.6,0.5310077519379846,0.5,0.6136363636363636,0.06779661016949153,0.10909090909090909,0.17142857142857143,0.22727272727272727,19.260204081632654,0.4090909090909091,0.20833333333333334,0.1589958158995816,0.051181102362204724,0.10144927536231885,0.1461038961038961,0.05653710247349823,0.016129032258064516,0.08571428571428572,0.04918032786885246,0.16981132075471697,0.16,0.15315315315315314,0.07692307692307693,0.17647058823529413,0.020833333333333332,0.6,0.2966101694915254,0.6571428571428571,0.7931034482758621,0.6956521739130435,0.1864406779661017,0.4090909090909091,0.5294117647058824,0.4444444444444444,0.4491525423728814,0.4339622641509434,0.4423076923076923,0.8695652173913043,0.00847457627118644,,,,0.059322033898305086,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6428571428571429,0.6666666666666666,0.35,0.6428571428571429,0.1,0.5,0.3644067796610169,0.42857142857142855,0.4477508474576271,0.5160384615384616,0.4612662500000001,0.07142857142857142,0.07627118644067797,0.10144927536231885,0.391304347826087,10.954545454545453,24.4875,0.333810888252149,,,6.0,3.0,6.0,,3.0,2.0,,,,0.16666666666666666,,6.0,,3.0,2.0,1.0,,0.10344827586206896,0.09523809523809523,,,1.0,,,,,,,,,,,,,,,2.0,,False,0.018867924528301886,0.125,,,,,,,,,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,87289.0,1455,-159.0,2652,2641,970,1073,340,5293,48,94,1.0,3.0,21.0,35.0,10.0,30.0,63.0,154,3.0,6.0,24.0,65.0,8.0,34.0,121,278,27.0,71.0,104.0,427,2829,10.0,23.0,6.0,44.0,40,91,11.0,38.0,57.0,170,86.0,156.0,42.0,,64.0,24.0,19.0,244.0,46.0,290.0,21.0,106.0,32.0,626.0,15.0,17.0,90,2.0,109,15.0,124,1.0,45.0,16.0,29.0,65.0,54.0,45.0,4.0,11.0,110,32.0,28.0,131,14.0,133.0,35.0,31.0,18.0,2.0,,2.0,1.0,170,970,23.0,0.35537190082644626,0.35537190082644626,0.5185185185185185,0.38028169014084506,0.2894736842105263,0.38571428571428573,0.4352517985611511,0.43478260869565216,0.43956043956043955,0.46275071633237824,0.6129032258064516,0.437984496124031,0.5050377833753149,0.6142857142857143,0.4968944099378882,0.2034383954154728,0.0683453237410072,0.1595744680851064,0.03333333333333333,16.50358773646445,0.5909090909090909,0.020618556701030927,0.09771986970684039,0.014423076923076924,0.068,0.09137489325362938,0.012335526315789474,0.022653721682847898,0.006944444444444444,0.013544018058690745,0.12184873949579832,0.07407407407407407,0.09927360774818401,0.07216494845360824,0.05357142857142857,0.005847953216374269,0.5,0.2693409742120344,0.5106382978723404,0.6075949367088608,0.4375,0.08595988538681948,0.3333333333333333,0.3448275862068966,0.1,0.44126074498567336,0.4090909090909091,0.41721854304635764,0.3333333333333333,0.017191977077363897,0.5,0.5,1.0,0.18624641833810887,0.36923076923076925,0.36923076923076925,0.4583333333333333,0.0967741935483871,0.3333333333333333,0.2713178294573643,0.6,0.26356589147286824,0.23529411764705882,0.47277936962750716,0.375,0.46824655172413787,0.4409603448275861,0.46209140625,0.08443271767810026,0.10097719869706841,0.10304449648711944,0.3981264637002342,11.594964028776976,25.257746478873237,0.36576168929110103,7.0,8.0,39.0,25.0,106.0,,18.0,7.0,,,,,0.22580645161290322,5.0,4.0,,5.0,2.0,1.0,,,0.031007751937984496,,1.0,1.0,1.0,1.0,3.0,6.0,,0.75,0.03225806451612903,1.0,1.0,0.75,5.0,0.7142857142857143,1.0,,1.0,False,0.01948051948051948,,1.0,0.2,0.013888888888888888,,,,,,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,93638.0,1561,112.0,2894,2884,604,630,347,5778,108,183,42.0,79.0,18.0,35.0,83.0,193.0,7.0,22,,,,1.0,,1.0,198,398,,1.0,17.0,413,2979,53.0,112.0,4.0,110.0,28,65,,1.0,4.0,60,254.0,142.0,,82.0,1.0,,22.0,25.0,6.0,31.0,1.0,14.0,1.0,68.0,128.0,42.0,149,22.0,213,155.0,368,16.0,26.0,16.0,10.0,29.0,15.0,47.0,4.0,14.0,76,12.0,78.0,232,17.0,65.0,,25.0,8.0,70.0,40.0,70.0,50.0,60,604,25.0,0.6414141414141414,0.8089171974522293,,,,,0.49748743718592964,0.4732142857142857,0.4307692307692308,0.49624060150375937,0.4732142857142857,0.42424242424242425,0.47800925925925924,0.4583333333333333,0.4,0.002506265664160401,0.05527638190954774,0.06557377049180328,0.046632124352331605,15.307971014492756,0.3815789473684211,0.3013698630136986,0.13990610328638498,0.11247803163444639,0.16666666666666666,0.14502657555049356,0.11455108359133127,0.13864306784660768,0.1103448275862069,0.0962671905697446,0.13261648745519714,0.16181229773462782,0.129979035639413,0.16847826086956522,0.16176470588235295,0.09090909090909091,0.7142857142857143,0.45864661654135336,0.5901639344262295,0.631578947368421,0.5925925925925926,0.48370927318295737,0.43005181347150256,0.45108695652173914,0.7108433734939759,0.05513784461152882,0.3181818181818182,0.3333333333333333,0.5714285714285714,,,,,0.002506265664160401,,,,0.7053571428571429,0.5316455696202531,0.5303030303030303,0.5142857142857142,0.015151515151515152,,0.46115288220551376,,0.4723798994974875,0.518479207920792,0.4760430769230769,0.0589622641509434,0.0591016548463357,0.26634382566585957,0.14527845036319612,5.030402010050252,39.4,0.20870767104353835,,,,5.0,10.0,7.0,6.0,15.0,,,0.08235294117647059,0.047619047619047616,,22.0,,20.0,5.0,,1.0,0.12987012987012986,0.10810810810810811,,11.0,29.0,5.0,,,,,,,,,,,,,,10.0,,False,0.045454545454545456,0.18604651162790697,,,,1.0,,,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,22487.0,375,52.0,701,694,177,238,88,1395,17,28,3.0,6.0,5.0,9.0,6.0,26.0,15.0,40,2.0,7.0,7.0,15.0,,2.0,38,94,9.0,22.0,14.0,117,670,6.0,17.0,2.0,20.0,9,24,,3.0,3.0,21,62.0,14.0,24.0,4.0,15.0,7.0,11.0,16.0,2.0,18.0,1.0,9.0,4.0,38.0,14.0,8.0,24,,32,14.0,46,,9.0,2.0,7.0,1.0,1.0,15.0,2.0,,16,3.0,25.0,73,7.0,20.0,,8.0,2.0,9.0,3.0,10.0,6.0,21,177,10.0,0.8157894736842105,0.8611111111111112,0.8888888888888888,0.4090909090909091,,0.4090909090909091,0.40425531914893614,0.35294117647058826,0.375,0.44396551724137934,0.47368421052631576,0.3333333333333333,0.4642857142857143,0.5,0.3620689655172414,0.1896551724137931,0.11702127659574468,0.10714285714285714,0.2692307692307692,17.66169154228856,0.0625,,0.09876543209876543,0.05343511450381679,0.10810810810810811,0.10094637223974763,0.046357615894039736,0.04878048780487805,0.0684931506849315,0.04672897196261682,0.07547169811320754,0.0958904109589041,0.1111111111111111,0.10909090909090909,0.10526315789473684,,0.6,0.2413793103448276,0.6071428571428571,0.68,0.8235294117647058,0.22413793103448276,0.23076923076923078,0.3157894736842105,0.6666666666666666,0.3448275862068966,0.375,0.38461538461538464,0.8666666666666667,0.0603448275862069,0.2857142857142857,0.3333333333333333,1.0,0.12931034482758622,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.3157894736842105,0.5,0.3333333333333333,0.5555555555555556,0.07407407407407407,,0.43103448275862066,0.4666666666666667,0.4660073275862069,0.45752352941176466,0.4575925925925926,0.06451612903225806,0.0784313725490196,0.17094017094017094,0.1794871794871795,10.706382978723406,24.313636363636366,0.2524964336661912,1.0,2.0,3.0,1.0,3.0,,2.0,,1.0,1.0,,,0.05263157894736842,3.0,1.0,,1.0,,3.0,,,0.037037037037037035,2.0,3.0,,1.0,1.0,,2.0,,1.0,0.05263157894736842,1.0,1.0,,1.0,1.0,,,,False,0.025,,,,,,1.0,0.045454545454545456,0.14285714285714285,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,165252.0,2754,354.0,5197,5192,1882,2000,632,10389,294,439,39.0,58.0,96.0,153.0,96.0,248.0,249.0,584,,,2.0,4.0,1.0,3.0,639,1271,2.0,4.0,511.0,1795,5379,65.0,115.0,54.0,184.0,204,430,1.0,3.0,265.0,676,1054.0,224.0,6.0,46.0,4.0,2.0,81.0,292.0,53.0,345.0,17.0,165.0,39.0,743.0,82.0,95.0,352,76.0,523,103.0,626,29.0,89.0,28.0,61.0,145.0,113.0,92.0,12.0,32.0,237,78.0,77.0,202,31.0,644.0,5.0,268.0,85.0,59.0,31.0,59.0,30.0,676,1882,27.0,0.8247261345852895,0.8555194805194806,1.0,0.5,0.3333333333333333,0.5,0.5027537372147916,0.5652173913043478,0.4744186046511628,0.5035294117647059,0.5652173913043478,0.4745958429561201,0.573943661971831,0.6388888888888888,0.575809199318569,0.003137254901960784,0.06372934697088907,0.10478359908883828,0.10080645161290322,30.27600134634803,0.6118143459915611,0.4222222222222222,0.2,0.04350132625994695,0.18095238095238095,0.19562363238512034,0.045596781403665625,0.0756578947368421,0.029535864978902954,0.0273972602739726,0.210989010989011,0.19342359767891681,0.19796954314720813,0.18204488778054864,0.1774193548387097,0.052823315118397086,0.5084745762711864,0.34431372549019607,0.6697038724373576,0.7480916030534351,0.8605442176870748,0.19450980392156864,0.3870967741935484,0.4304932735426009,0.6875,0.45803921568627454,0.4263698630136986,0.4337979094076655,0.8353413654618473,,,,,0.003137254901960784,0.5,0.5,1.0,0.5043478260869565,0.6724137931034483,0.3533487297921478,0.6274509803921569,0.006928406466512702,0.3333333333333333,0.3474509803921569,0.5,0.4605310588235294,0.47168942307692324,0.45753602771362595,0.1814488828706838,0.18194161575016973,0.10250696378830083,0.3766016713091922,10.025806451612905,24.55,0.3621319992303252,,,,36.0,88.0,1.0,28.0,19.0,,,0.005263157894736842,0.41025641025641024,,14.0,,20.0,9.0,66.0,7.0,0.056818181818181816,0.053231939163498096,,9.0,21.0,4.0,,,,,,,,,,,,,,1.0,,False,0.017123287671232876,0.06741573033707865,,,,,,,,,
317,1610612762,John Starks,John Starks,317,UTA,127566.0,2126,165.0,4011,4004,1393,1487,486,8015,67,123,3.0,12.0,18.0,36.0,13.0,65.0,129.0,316,37.0,89.0,27.0,93.0,8.0,34.0,209,504,64.0,182.0,89.0,699,4186,12.0,40.0,2.0,44.0,55,128,22.0,72.0,63.0,239,342.0,76.0,183.0,4.0,92.0,27.0,28.0,162.0,16.0,178.0,4.0,81.0,29.0,372.0,20.0,25.0,96,4.0,125,29.0,154,9.0,73.0,41.0,32.0,50.0,37.0,44.0,9.0,13.0,94,32.0,63.0,217,15.0,111.0,6.0,22.0,30.0,9.0,3.0,10.0,7.0,239,1393,63.0,0.8181818181818182,0.8260869565217391,0.953125,0.3516483516483517,0.3055555555555556,0.35359116022099446,0.4146825396825397,0.3,0.4296875,0.4446064139941691,0.375,0.44,0.4708276797829037,0.375,0.502127659574468,0.2653061224489796,0.05555555555555555,0.15447154471544716,0.09230769230769231,18.132227798385337,0.5319148936170213,0.03076923076923077,0.07007299270072993,0.013559322033898305,0.06613756613756613,0.06922196796338673,0.015945330296127564,0.020316027088036117,0.016,0.0076103500761035,0.07584269662921349,0.06265060240963856,0.07178631051752922,0.06785714285714285,0.061224489795918366,0.02425876010781671,0.7,0.1793002915451895,0.5447154471544715,0.6442307692307693,0.7611940298507462,0.09475218658892129,0.2,0.22033898305084745,0.5384615384615384,0.4606413994169096,0.40822784810126583,0.41214057507987223,0.875968992248062,0.12973760932944606,0.4157303370786517,0.42045454545454547,1.0,0.13556851311953352,0.2903225806451613,0.3,0.8888888888888888,0.21428571428571427,0.25,0.18,0.5,0.17,0.23529411764705882,0.4446064139941691,0.29347826086956524,0.4776994143484627,0.4860372549019607,0.4727159090909092,0.03253182461103253,0.04198473282442748,0.06294706723891273,0.3419170243204578,13.334325396825399,24.449999999999992,0.3472949389179756,9.0,16.0,9.0,12.0,52.0,1.0,13.0,2.0,1.0,1.0,0.00684931506849315,,0.16071428571428573,10.0,38.0,8.0,4.0,2.0,3.0,0.028469750889679714,0.019801980198019802,0.19,,3.0,5.0,4.0,7.0,14.0,6.0,,0.375,0.125,0.5714285714285714,1.0,0.3684210526315789,2.0,0.2222222222222222,1.0,3.0,1.0,False,0.00949367088607595,0.05063291139240506,1.0,1.0,0.00546448087431694,,4.0,0.02197802197802198,0.011235955056179775,0.03225806451612903,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,142308.0,2372,281.0,4411,4405,1622,1761,553,8816,122,216,17.0,36.0,34.0,66.0,14.0,60.0,66.0,174,36.0,70.0,57.0,151.0,18.0,63.0,202,450,93.0,221.0,217.0,900,4558,23.0,56.0,22.0,92.0,56,141,27.0,88.0,127.0,320,310.0,94.0,267.0,20.0,151.0,57.0,40.0,131.0,21.0,152.0,10.0,70.0,19.0,325.0,71.0,46.0,166,17.0,229,89.0,318,12.0,91.0,50.0,41.0,64.0,49.0,44.0,5.0,15.0,108,39.0,97.0,223,16.0,280.0,,86.0,60.0,18.0,7.0,20.0,11.0,320,1622,54.0,0.7673267326732673,0.8072916666666666,0.956989247311828,0.42081447963800905,0.3068181818181818,0.42081447963800905,0.4488888888888889,0.4107142857142857,0.3971631205673759,0.5089418777943369,0.44871794871794873,0.42139737991266374,0.5590062111801242,0.5,0.5211726384364821,0.3293591654247392,0.08888888888888889,0.1388888888888889,0.15,17.891625615763548,0.5925925925925926,0.10059171597633136,0.1089238845144357,0.04418170504044804,0.107981220657277,0.10871794871794872,0.04275286757038582,0.044921875,0.020689655172413793,0.05909090909090909,0.06878306878306878,0.09917355371900827,0.13897280966767372,0.10736196319018405,0.11,0.037037037037037035,0.55,0.32190760059612517,0.5648148148148148,0.6559139784946236,0.7213114754098361,0.08941877794336811,0.23333333333333334,0.27450980392156865,0.7857142857142857,0.2593144560357675,0.3793103448275862,0.3815028901734104,0.8484848484848485,0.10432190760059612,0.5142857142857142,0.5142857142857142,0.9722222222222222,0.22503725782414308,0.37748344370860926,0.37748344370860926,0.9473684210526315,0.46153846153846156,0.4722222222222222,0.28820960698689957,0.5151515151515151,0.27510917030567683,0.2857142857142857,0.6512667660208644,0.37748344370860926,0.5052659463487332,0.5084669117647059,0.4890213973799126,0.11543624161073826,0.16412213740458015,0.10222222222222223,0.35555555555555557,8.638666666666666,24.49502262443439,0.3677170709589662,15.0,22.0,12.0,11.0,42.0,7.0,14.0,5.0,2.0,1.0,0.04142011834319527,0.17647058823529413,0.19230769230769232,8.0,25.0,11.0,3.0,12.0,1.0,0.03536977491961415,0.02643171806167401,0.1091703056768559,,10.0,1.0,3.0,7.0,9.0,8.0,1.0,0.36363636363636365,0.08974358974358974,0.42857142857142855,1.0,0.36,5.0,0.3333333333333333,,3.0,,False,0.005747126436781609,0.05952380952380952,,1.0,,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,131350.0,2189,316.0,4147,4132,1287,1492,513,8279,277,431,64.0,114.0,71.0,112.0,39.0,113.0,48.0,130,13.0,32.0,24.0,84.0,14.0,38.0,364,674,37.0,116.0,191.0,1030,4198,69.0,132.0,42.0,189.0,96,168,17.0,48.0,67.0,310,504.0,224.0,108.0,98.0,83.0,24.0,88.0,107.0,19.0,126.0,5.0,66.0,14.0,271.0,141.0,74.0,256,38.0,368,165.0,533,19.0,82.0,61.0,21.0,71.0,42.0,47.0,5.0,29.0,118,36.0,80.0,183,15.0,256.0,,117.0,24.0,66.0,23.0,75.0,56.0,310,1287,32.0,0.6923076923076923,0.8,0.972972972972973,0.31896551724137934,0.3541666666666667,0.3217391304347826,0.5400593471810089,0.5227272727272727,0.5714285714285714,0.5310126582278482,0.5034246575342466,0.5625,0.569060773480663,0.546242774566474,0.6007751937984496,0.1468354430379747,0.13056379821958458,0.15081206496519722,0.1592920353982301,21.428571428571427,0.6016949152542372,0.24516129032258063,0.17889587700908455,0.09331568497683654,0.16554809843400448,0.1757188498402556,0.08800448430493274,0.11466165413533834,0.08136482939632546,0.08193979933110368,0.14325068870523416,0.18274111675126903,0.19584569732937684,0.17559523809523808,0.13513513513513514,0.06418918918918919,0.7466666666666667,0.5455696202531646,0.642691415313225,0.7568306010928961,0.703971119133574,0.14303797468354432,0.34513274336283184,0.4105263157894737,0.5128205128205128,0.16455696202531644,0.36923076923076925,0.384,0.7708333333333334,0.04050632911392405,0.40625,0.41935483870967744,1.0,0.10632911392405063,0.2857142857142857,0.2857142857142857,0.9583333333333334,0.7808219178082192,0.5614035087719298,0.5185185185185185,0.6339285714285714,0.17592592592592593,0.3684210526315789,0.6924050632911393,0.2891566265060241,0.5181012055837563,0.5366069767441861,0.5136348130841122,0.13280363223609534,0.15294117647058825,0.18349514563106797,0.30097087378640774,5.097774480712165,24.9,0.3103448275862069,12.0,14.0,3.0,14.0,27.0,8.0,8.0,8.0,9.0,6.0,0.058394160583941604,0.140625,0.0821917808219178,15.0,10.0,16.0,10.0,26.0,22.0,0.05860805860805861,0.06763285024154589,0.046296296296296294,4.0,21.0,2.0,,2.0,3.0,3.0,3.0,0.21428571428571427,0.0136986301369863,,,0.3,3.0,0.25,1.0,1.0,,False,0.038461538461538464,0.030303030303030304,,1.0,,1.0,1.0,0.008620689655172414,0.03125,,
