EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SelfOReb,Steals,LostBallSteals,NonShootingPenaltyNonTakeFouls,SelfORebPct,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,PtsUnassisted3s,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Technical Free Throw Trips,AtRimPctBlocked,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,SecondChanceFtPoints,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,518.0,9,-4.0,17,19,9.0,8,,36,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,20.0,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,9.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,5.88235294117647,,0.2,,0.2,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.7163,,,,,0.5,,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,84048.0,1401,-36.0,2617,2599,688.0,771,383.0,5216,16.0,34.0,1.0,3.0,4.0,6.0,11.0,28.0,144.0,124.0,95.0,206.0,142.0,369.0,2606.0,8.0,14.0,28.0,13.0,38.0,77.0,58.0,132.0,,123.0,7.0,81.0,103.0,14.0,117.0,49.0,36.0,70.0,77.0,688.0,0.3052631578947368,0.3052631578947368,0.4611650485436893,0.5714285714285714,0.3421052631578947,0.492816091954023,0.5,0.4,0.5013774104683195,0.4827586206896552,0.4529411764705882,0.4080459770114942,14.06707912732009,0.7,0.075,0.0063926940639269,0.0749625187406296,0.0090634441087613,0.0075,0.0850515463917525,0.0704225352112676,0.0977011494252873,0.4705882352941176,0.5161290322580645,0.4375,0.0804597701149425,0.3928571428571428,0.4583333333333333,0.1818181818181818,0.4137931034482758,0.3563218390804598,0.1071428571428571,0.3333333333333333,0.0857142857142857,0.6666666666666666,0.5057471264367817,0.4709299132947977,0.4622080000000001,0.4638107142857142,0.075880758807588,0.2086720867208672,14.599029126213598,25.586619718309866,0.2628964463125716,26.0,21.0,127.0,154.0,33.0,335.0,19.0,3.0,13.0,4.0,18.0,35.0,94.0,34.0,,2.0,0.04,0.0748031496062992,0.0022675736961451,0.0676691729323308,0.064516129032258,1.0,0.0057142857142857,0.0096153846153846,42.0,9.0,30.0,51.0,10.0,32.0,114.0,42.0,27.0,18.0,68.0,9.0,21.0,13.0,0.7450980392156863,0.3591549295774648,0.3125,0.3617021276595745,0.3387096774193548,0.3442622950819672,0.6904761904761905,0.4285714285714285,0.3,0.3414634146341463,68.0,10.0,26.0,0.0485436893203883,0.1428571428571428,0.4722222222222222,0.4822695035460992,0.2941176470588235,4.0,56.0,31.0,20.0,0.0218579234972677,2.0,3.0,0.0285714285714285,39.0,9.0,18.0,0.0517241379310344,0.5,0.5,5.0,1.0,4.0,5.0,2.0,0.4,5.0,0.088235294117647,False,1.0,2.0,4.0,14.0,4.0,14.0,1.0,2.0,9.0,5.0,25.0,5.0,4.0,1.0,2.0,1.0,0.2857142857142857,0.0140845070422535,0.0208333333333333,0.0161290322580645,0.0218340611353711,0.0118110236220472,0.0273224043715847,0.1029411764705882,1.0,0.5,0.2857142857142857,1.0,0.0285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,
1510,1610612737,Brevin Knight,Brevin Knight,1510,ATL,82091.0,1368,-229.0,2712,2726,495.0,645,349.0,5438,35.0,73.0,,3.0,4.0,11.0,22.0,74.0,199.0,10.0,136.0,346.0,10.0,324.0,2878.0,9.0,21.0,21.0,25.0,56.0,69.0,118.0,154.0,4.0,9.0,19.0,107.0,139.0,22.0,161.0,50.0,41.0,84.0,69.0,495.0,0.4338235294117647,0.4402985074626865,0.3930635838150289,0.4285714285714285,0.4464285714285714,0.3862359550561798,0.4565217391304347,0.3968253968253968,0.4205729166666667,0.4565217391304347,0.4662162162162162,0.0280898876404494,14.99039077514414,0.5952380952380952,0.1024904214559387,0.0162532078699743,0.1088328075709779,0.0165041260315078,0.0202702702702702,0.0857908847184986,0.1280788177339901,0.2050561797752809,0.4794520547945205,0.5737704918032787,0.0571428571428571,0.2078651685393258,0.2972972972972973,0.3283582089552239,0.2727272727272727,0.5589887640449438,0.0280898876404494,0.1304347826086956,,0.1746031746031746,0.3636363636363636,0.2331460674157303,0.4387171830985917,0.4266375,0.4084153225806451,0.0648148148148148,0.2129629629629629,12.10086705202312,30.91,0.1825221238938053,49.0,19.0,236.0,286.0,85.0,622.0,31.0,1.0,9.0,6.0,12.0,55.0,138.0,60.0,3.0,22.0,0.0128205128205128,0.1383928571428571,0.0156599552572706,0.0867924528301886,0.1538461538461538,,0.0586666666666666,0.0602739726027397,1.0,,7.0,1.0,,7.0,3.0,1.0,50.0,42.0,104.0,22.0,34.0,9.0,1.0,0.1,,0.1111111111111111,0.1,0.1,1.0,0.1111111111111111,,0.1111111111111111,79.0,20.0,47.0,0.0578034682080924,0.0945945945945946,0.3969849246231156,0.398989898989899,0.6455696202531646,2.0,95.0,48.0,20.0,0.0105263157894736,,2.0,,,,,,,,3.0,2.0,,3.0,1.0,0.3333333333333333,1.0,0.1643835616438356,False,,,1.0,2.0,1.0,2.0,1.0,,8.0,3.0,47.0,2.0,3.0,,2.0,,0.5,,0.0050251256281407,,0.0182926829268292,0.0107913669064748,0.0238095238095238,0.0909090909090909,,0.0869565217391304,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
1728,1610612737,Roshown McLeod,Roshown McLeod,1728,ATL,54192.0,903,-29.0,1689,1684,417.0,393,236.0,3373,33.0,50.0,8.0,11.0,9.0,14.0,48.0,123.0,136.0,14.0,142.0,309.0,21.0,335.0,1672.0,14.0,35.0,35.0,34.0,62.0,90.0,184.0,100.0,8.0,14.0,33.0,63.0,81.0,37.0,118.0,27.0,17.0,57.0,90.0,417.0,0.647887323943662,0.6666666666666666,0.459546925566343,0.4,0.5483870967741935,0.4393939393939394,0.3684210526315789,0.4797297297297297,0.4771428571428571,0.4375,0.5487804878048781,0.0636363636363636,20.6494165398275,0.4736842105263157,0.0927835051546391,0.0434210526315789,0.0936374549819928,0.0411764705882352,0.0446735395189003,0.1153846153846153,0.0753968253968253,0.1515151515151515,0.66,0.75,0.6060606060606061,0.3727272727272727,0.3902439024390244,0.4444444444444444,0.4583333333333333,0.4121212121212121,0.0424242424242424,0.2894736842105263,0.7272727272727273,0.1891891891891892,0.6428571428571429,0.2151515151515151,0.4267788753799393,0.4694333333333333,0.4364609589041096,0.1044776119402985,0.2686567164179104,11.41326860841424,25.614285714285717,0.2468916518650089,45.0,19.0,49.0,58.0,15.0,125.0,15.0,3.0,10.0,6.0,12.0,45.0,88.0,51.0,10.0,23.0,0.0625,0.0974025974025974,0.0388349514563106,0.0838323353293413,0.0754716981132075,0.375,0.0670553935860058,0.0714285714285714,1.0,,8.0,2.0,1.0,12.0,6.0,1.0,9.0,7.0,23.0,5.0,30.0,7.0,1.0,0.0952380952380952,0.0833333333333333,0.0952380952380952,0.0714285714285714,0.0714285714285714,1.0,0.1081081081081081,,0.0714285714285714,61.0,23.0,11.0,0.0744336569579288,0.1219512195121951,0.4485294117647059,0.4552238805970149,0.819672131147541,5.0,23.0,10.0,7.0,0.0306748466257668,2.0,4.0,0.074074074074074,,1.0,7.0,0.0212121212121212,0.1428571428571428,0.1428571428571428,8.0,4.0,4.0,8.0,6.0,0.75,1.0,0.12,False,1.0,4.0,,3.0,,3.0,,,2.0,2.0,13.0,3.0,5.0,,9.0,,,,0.0147058823529411,,0.0222222222222222,0.05,,0.1458333333333333,1.0,0.0789473684210526,,,0.054054054054054,0.25,,7.0,2.0,0.08,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,184319.0,3072,-293.0,5977,5954,1471.0,1719,788.0,11931,107.0,194.0,9.0,16.0,37.0,63.0,117.0,316.0,540.0,252.0,472.0,1050.0,311.0,1610.0,6197.0,35.0,82.0,130.0,120.0,264.0,474.0,320.0,624.0,18.0,247.0,33.0,176.0,225.0,42.0,267.0,153.0,106.0,237.0,474.0,1471.0,0.3389830508474576,0.345572354211663,0.4495238095238095,0.4268292682926829,0.4545454545454545,0.4812637766348273,0.5,0.4808823529411765,0.5238568588469185,0.5121951219512195,0.5548926014319809,0.2285084496693607,25.28236316246742,0.6455696202531646,0.0746395250212044,0.01316839584996,0.0768695652173913,0.0139077340569877,0.0134983127109111,0.073170731707317,0.0873108265424912,0.1425422483468038,0.5515463917525774,0.656441717791411,0.2149532710280373,0.2321822189566495,0.370253164556962,0.4270072992700729,0.2307692307692307,0.3967670830271859,0.1851579720793534,0.1391304347826087,0.5625,0.1852941176470588,0.5873015873015873,0.3710506980161646,0.4568044247787612,0.4496288659793814,0.4411959701492539,0.0807453416149068,0.2944099378881987,12.010666666666667,25.38102893890675,0.2461100886732474,300.0,147.0,353.0,398.0,151.0,841.0,45.0,4.0,47.0,15.0,73.0,86.0,201.0,354.0,21.0,109.0,0.0212765957446808,0.0870406189555125,0.0146627565982404,0.0586264656616415,0.0824468085106382,,0.076498966230186,0.0957820738137082,102.0,27.0,67.0,122.0,29.0,76.0,282.0,101.0,45.0,29.0,128.0,35.0,84.0,58.0,0.7704918032786885,0.3922829581993569,0.3815789473684211,0.3941368078175896,0.4047619047619047,0.408,0.7352941176470589,0.1970588235294117,0.4029850746268656,0.4089068825910931,248.0,85.0,74.0,0.0809523809523809,0.1329113924050632,0.4592592592592592,0.4696969696969697,0.4435483870967742,16.0,103.0,41.0,37.0,0.0239880059970015,1.0,1.0,0.0066225165562913,84.0,20.0,59.0,0.0433504775900073,0.3389830508474576,0.3389830508474576,12.0,5.0,5.0,12.0,7.0,0.5833333333333334,32.0,0.1597938144329896,False,2.0,9.0,11.0,27.0,15.0,33.0,4.0,2.0,16.0,8.0,62.0,14.0,11.0,1.0,8.0,5.0,0.4545454545454545,0.0064308681672025,0.0222222222222222,0.0079365079365079,0.0180995475113122,0.0101010101010101,0.0178571428571428,0.0992907801418439,0.95,0.2347826086956521,0.4074074074074074,0.7272727272727273,0.0264705882352941,0.2222222222222222,2.0,15.0,,0.0188679245283018,4.0,6.0,1.0,2.0,2.0,0.0521739130434782,0.6666666666666666,1.0,0.0063897763578274,,,,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,118460.0,1974,-284.0,3800,3800,915.0,1058,498.0,7600,169.0,267.0,54.0,95.0,46.0,67.0,123.0,353.0,187.0,1.0,363.0,807.0,2.0,879.0,4007.0,69.0,147.0,171.0,89.0,181.0,236.0,448.0,278.0,102.0,1.0,154.0,246.0,354.0,179.0,533.0,52.0,27.0,125.0,236.0,915.0,0.6170798898071626,0.717948717948718,0.449814126394052,0.4693877551020408,0.4917127071823204,0.4487021013597033,0.4693877551020408,0.4863387978142076,0.4850993377483443,0.5150602409638554,0.5339366515837104,0.0024721878862793,23.56571428571429,0.416,0.1619486504279131,0.0958904109589041,0.166305525460455,0.0949538795442213,0.0793388429752066,0.1542461005199306,0.1648148148148148,0.3300370828182942,0.6329588014981273,0.6869918699186992,0.4852071005917159,0.4363411619283066,0.348441926345609,0.384375,0.6260162601626016,0.2311495673671199,0.0012360939431396,0.6462585034013606,0.5684210526315789,0.366120218579235,0.6865671641791045,0.3325092707045735,0.4489454882571078,0.4878255639097745,0.4461196721311475,0.1945392491467577,0.2684869169510808,7.747335811648077,24.9,0.2407894736842105,153.0,58.0,64.0,85.0,25.0,191.0,61.0,47.0,25.0,7.0,26.0,108.0,231.0,214.0,20.0,96.0,0.3790322580645161,0.1865443425076452,0.0995405819295559,0.1691542288557214,0.2016460905349794,0.037037037037037,0.1084745762711864,0.1087202718006795,,,1.0,,,2.0,,,21.0,15.0,28.0,7.0,73.0,21.0,,,,,,,,0.0054644808743169,,,71.0,57.0,11.0,0.070631970260223,0.093484419263456,0.3796791443850267,0.3858695652173913,0.9154929577464788,20.0,41.0,21.0,25.0,0.0515463917525773,4.0,19.0,0.0449438202247191,,,1.0,0.0012360939431396,,,60.0,23.0,31.0,61.0,42.0,0.6885245901639344,,0.0786516853932584,False,,1.0,,,,,,,6.0,21.0,20.0,14.0,7.0,,35.0,5.0,,,0.0160427807486631,,0.0886075949367088,0.1178160919540229,0.0604395604395604,0.1428571428571428,,,,,0.0054644808743169,,6.0,33.0,6.0,0.1818181818181818,,,,,8.0,,,,,1.0,1.0,1.0,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,58205.0,970,-227.0,1891,1904,581.0,713,222.0,3795,46.0,78.0,15.0,24.0,14.0,25.0,29.0,87.0,104.0,3.0,120.0,269.0,3.0,311.0,1988.0,22.0,39.0,58.0,36.0,72.0,103.0,168.0,72.0,18.0,3.0,38.0,95.0,122.0,49.0,171.0,31.0,14.0,65.0,103.0,581.0,0.7,0.7567567567567568,0.4460966542750929,0.5641025641025641,0.5,0.4411764705882353,0.5641025641025641,0.4931506849315068,0.4952229299363057,0.6170212765957447,0.5722222222222222,0.0110294117647058,17.693744164332397,0.4769230769230769,0.13268156424581,0.0506666666666666,0.1281464530892448,0.0503833515881708,0.0622710622710622,0.1322314049586777,0.1309090909090909,0.2867647058823529,0.5897435897435898,0.6571428571428571,0.5217391304347826,0.3198529411764705,0.3333333333333333,0.4328358208955223,0.5862068965517241,0.3823529411764705,0.0110294117647058,0.6153846153846154,0.625,0.3424657534246575,0.56,0.2977941176470588,0.4383404411764705,0.47618125,0.4336561643835616,0.1864951768488746,0.3311897106109325,9.597026022304837,27.5,0.3072448439978847,71.0,31.0,16.0,22.0,5.0,50.0,17.0,10.0,17.0,5.0,16.0,78.0,158.0,88.0,4.0,40.0,0.1666666666666666,0.1075949367088607,0.0423452768729641,0.135678391959799,0.1176470588235294,0.2666666666666666,0.1298701298701298,0.1311475409836065,,,1.0,,,1.0,,,6.0,4.0,8.0,6.0,34.0,6.0,,,,,,,,0.0136986301369863,,,45.0,32.0,3.0,0.1189591078066914,0.2298850574712643,0.4326923076923077,0.45,0.9555555555555556,3.0,11.0,5.0,24.0,0.0254237288135593,3.0,13.0,0.0576923076923076,,,,,,,9.0,5.0,4.0,9.0,6.0,0.6666666666666666,,0.1025641025641025,False,,,,,,,,,2.0,8.0,6.0,2.0,3.0,,19.0,1.0,,,0.0384615384615384,,0.0490797546012269,0.0470588235294117,0.0508474576271186,0.0769230769230769,,,,,,,,14.0,2.0,0.0444444444444444,,,,,2.0,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,107975.0,1800,-258.0,3469,3460,816.0,962,467.0,6929,182.0,306.0,56.0,102.0,42.0,73.0,86.0,280.0,83.0,1.0,297.0,669.0,1.0,766.0,3634.0,68.0,145.0,165.0,64.0,143.0,180.0,318.0,276.0,90.0,1.0,149.0,167.0,225.0,179.0,404.0,64.0,27.0,126.0,180.0,816.0,0.5353535353535354,0.6309523809523809,0.4439461883408072,0.4689655172413793,0.4475524475524475,0.4432835820895522,0.4689655172413793,0.4475524475524475,0.4835858585858585,0.5,0.4918032786885246,0.0014925373134328,22.71714922048998,0.5079365079365079,0.1294573643410852,0.1018455228981544,0.1286438529784537,0.1040327293980128,0.0789473684210526,0.15,0.1239669421487603,0.4567164179104477,0.5947712418300654,0.674074074074074,0.521978021978022,0.417910447761194,0.3071428571428571,0.3628691983122363,0.4767441860465116,0.1238805970149253,0.0014925373134328,0.7034482758620689,0.5490196078431373,0.5104895104895105,0.5753424657534246,0.4582089552238806,0.4770804477611942,0.5259425196850392,0.4907937062937064,0.2154046997389034,0.2349869451697128,5.715246636771302,25.1,0.2352262899971173,172.0,52.0,35.0,49.0,13.0,112.0,36.0,22.0,37.0,15.0,33.0,74.0,162.0,269.0,25.0,129.0,0.1964285714285714,0.125,0.099009900990099,0.107361963190184,0.109090909090909,0.1428571428571428,0.1666666666666666,0.166882276843467,,,,,,,,,14.0,11.0,14.0,9.0,62.0,18.0,,,,,,,,,,,29.0,82.0,8.0,0.1225710014947683,0.1535714285714285,0.3493975903614458,0.3625,0.7931034482758621,17.0,51.0,15.0,25.0,0.0592334494773519,1.0,11.0,0.0103092783505154,,,,,,,29.0,8.0,20.0,29.0,18.0,0.6206896551724138,,0.1176470588235294,False,,,,,,,,,3.0,29.0,36.0,13.0,7.0,1.0,19.0,1.0,,,0.036144578313253,,0.1169354838709677,0.1377410468319559,0.1243243243243243,0.1764705882352941,,,,,,,1.0,29.0,5.0,0.0952380952380952,,,,,1.0,,,,,,,1.0,,,,,
87,1610612737,Dikembe Mutombo,Dikembe Mutombo,87,ATL,102975.0,1716,-24.0,3184,3193,737.0,717,437.0,6377,111.0,175.0,59.0,92.0,24.0,37.0,57.0,172.0,7.0,,169.0,354.0,,445.0,3101.0,64.0,116.0,167.0,32.0,59.0,108.0,118.0,220.0,98.0,,166.0,395.0,505.0,188.0,693.0,37.0,19.0,92.0,108.0,737.0,0.3491124260355029,0.4916666666666666,0.4774011299435028,0.5517241379310345,0.5423728813559322,0.4774011299435028,0.5517241379310345,0.5423728813559322,0.5260047281323877,0.5880281690140845,0.6067415730337079,,13.8544474393531,0.4021739130434782,0.2797450424929179,0.1206395348837209,0.2747058823529412,0.1174603174603174,0.0789473684210526,0.3021201413427561,0.2966601178781925,0.4943502824858757,0.6342857142857142,0.7302631578947368,0.3693693693693693,0.4858757062146893,0.3313953488372093,0.3518518518518518,0.2982456140350877,0.019774011299435,,0.7931034482758621,0.6413043478260869,0.6271186440677966,0.6486486486486487,0.4943502824858757,0.4740146892655366,0.5198838095238095,0.4894169491525425,0.3752808988764045,0.2426966292134831,4.286723163841807,,0.2314698492462311,107.0,44.0,39.0,54.0,13.0,123.0,72.0,38.0,18.0,5.0,16.0,72.0,139.0,154.0,17.0,65.0,0.4418604651162791,0.25,0.1294718909710391,0.2166172106824926,0.2757009345794392,0.0847457627118644,0.1616915422885572,0.1616915422885572,,,,,,,,,15.0,13.0,16.0,5.0,55.0,21.0,,,,,,,,,,,1.0,33.0,10.0,0.0932203389830508,0.0581395348837209,0.1428571428571428,0.1428571428571428,1.0,19.0,20.0,7.0,7.0,0.1266666666666666,3.0,14.0,0.0461538461538461,,,,,,,137.0,92.0,45.0,137.0,91.0,0.6642335766423357,,0.1314285714285714,False,,,,,,,,,2.0,19.0,13.0,1.0,13.0,,26.0,8.0,,,,,0.0954773869346733,0.1728813559322033,0.1055900621118012,0.1756756756756756,,,,,,,,39.0,9.0,0.0526315789473684,,,,,15.0,,,,,,,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,41955.0,699,-51.0,1391,1404,294.0,396,199.0,2795,87.0,143.0,38.0,69.0,20.0,30.0,34.0,97.0,32.0,1.0,130.0,272.0,1.0,331.0,1471.0,43.0,84.0,98.0,33.0,62.0,87.0,158.0,102.0,62.0,1.0,80.0,109.0,150.0,95.0,245.0,28.0,10.0,54.0,87.0,294.0,0.6076923076923076,0.797979797979798,0.4779411764705882,0.5119047619047619,0.532258064516129,0.4761904761904761,0.5119047619047619,0.532258064516129,0.5253968253968254,0.5384615384615384,0.5723684210526315,0.0036630036630036,22.610294117647054,0.5185185185185185,0.2088122605363984,0.1393728222996515,0.2075471698113207,0.134393063583815,0.0437158469945355,0.1955307262569832,0.2427184466019417,0.5238095238095238,0.6083916083916084,0.6796875,0.5632183908045977,0.3553113553113553,0.3505154639175257,0.4047619047619047,0.6176470588235294,0.1172161172161172,0.0036630036630036,0.8214285714285714,0.5507246376811594,0.4838709677419355,0.6666666666666666,0.5274725274725275,0.4834263736263736,0.5341708860759494,0.4705274193548388,0.29607250755287,0.2628398791540785,4.969117647058823,33.0,0.2113587347232207,71.0,21.0,13.0,16.0,10.0,35.0,23.0,18.0,18.0,8.0,8.0,43.0,71.0,93.0,9.0,45.0,0.4390243902439024,0.2017543859649122,0.1629955947136563,0.1751824817518248,0.2179487179487179,0.1842105263157894,0.145631067961165,0.1461038961038961,,,,,,,,,3.0,2.0,1.0,3.0,26.0,6.0,,,,,,,,,,,9.0,30.0,2.0,0.1102941176470588,0.134020618556701,0.28125,0.3,1.0,16.0,23.0,7.0,9.0,0.1428571428571428,2.0,5.0,0.05,,,,,,,28.0,13.0,12.0,28.0,14.0,0.5,,0.1048951048951049,False,,,,,,,,1.0,1.0,13.0,16.0,7.0,6.0,,6.0,,,1.0,0.0625,1.0,0.1101694915254237,0.2134146341463414,0.0989010989010989,0.1666666666666666,,,,,,,3.0,12.0,3.0,0.1481481481481481,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,55091.0,918,-63.0,1788,1813,445.0,615,232.0,3601,77.0,134.0,13.0,29.0,14.0,27.0,24.0,76.0,77.0,38.0,131.0,287.0,45.0,333.0,1841.0,18.0,42.0,43.0,28.0,61.0,82.0,132.0,130.0,20.0,37.0,34.0,72.0,91.0,39.0,130.0,30.0,17.0,54.0,82.0,445.0,0.5038167938931297,0.5454545454545454,0.4564459930313589,0.4285714285714285,0.4590163934426229,0.4307228915662651,0.4148936170212766,0.3875,0.4574175824175824,0.4215686274509804,0.4456521739130434,0.1355421686746988,20.21276595744681,0.5555555555555556,0.0989010989010989,0.0463215258855585,0.1002252252252252,0.0460992907801418,0.0284552845528455,0.0794701986754966,0.1132075471698113,0.4036144578313253,0.5746268656716418,0.6581196581196581,0.5584415584415584,0.2289156626506024,0.3157894736842105,0.3692307692307692,0.2083333333333333,0.2319277108433735,0.1144578313253012,0.6170212765957447,0.4482758620689655,0.3375,0.5185185185185185,0.5391566265060241,0.4784268181818183,0.4842547619047619,0.4330205128205128,0.1291291291291291,0.2462462462462462,7.040766550522648,27.013333333333325,0.2488814317673378,47.0,20.0,56.0,67.0,31.0,145.0,17.0,2.0,13.0,5.0,12.0,47.0,91.0,69.0,5.0,35.0,0.0357142857142857,0.10625,0.0633333333333333,0.1118012422360248,0.096,0.0769230769230769,0.0966850828729281,0.1104100946372239,6.0,2.0,15.0,8.0,2.0,19.0,15.0,6.0,11.0,5.0,14.0,2.0,24.0,2.0,0.625,0.1777777777777777,0.1052631578947368,0.1818181818181818,0.1578947368421052,0.1621621621621621,0.6666666666666666,0.1875,0.1333333333333333,0.1621621621621621,30.0,28.0,11.0,0.0975609756097561,0.1447368421052631,0.3896103896103896,0.3896103896103896,0.6,7.0,49.0,17.0,14.0,0.0466666666666666,,2.0,,9.0,2.0,7.0,0.0210843373493975,0.2857142857142857,0.2857142857142857,10.0,4.0,4.0,10.0,8.0,0.8,,0.126865671641791,False,,4.0,,3.0,1.0,5.0,1.0,1.0,6.0,5.0,32.0,5.0,6.0,,5.0,,0.2,0.0222222222222222,,0.0263157894736842,0.0446428571428571,0.0425531914893617,0.0425531914893617,0.1428571428571428,0.5,0.0638297872340425,,,0.05,,2.0,4.0,,0.0555555555555555,1.0,2.0,,,,0.0425531914893617,0.5,,,,,,,,,,
