EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedCorner3,SecondChanceArc3PctAssisted,HeaveAttempts,on,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
128,1610612762,David Benoit,David Benoit,128,UTA,26623.0,444,-14.0,859,857,310,391,97,1716,28,43,8.0,12.0,12.0,19.0,11.0,30,27.0,61,1.0,3.0,4.0,10.0,3.0,6.0,66,134,5.0,13.0,31.0,178,891,9.0,17,2.0,20.0,28,50,3.0,6.0,11.0,76,96,36,9.0,6.0,14.0,10.0,4.0,14,18.0,4.0,22,3.0,1.0,10.0,2.0,6.0,48,3.0,17,10.0,43.0,8.0,61.0,20,81,2.0,6,2.0,4.0,12.0,3.0,4.0,16,2.0,8.0,2.0,28,2.0,5.0,31,75,6.0,7.0,39.0,1.0,2.0,14.0,5.0,6.0,5.0,1.0,6.0,4.0,2.0,76,310,14.0,0.7272727272727273,0.8135593220338984,0.6,0.38461538461538464,0.5,0.38461538461538464,0.4925373134328358,0.5294117647058824,0.56,0.5,0.5294117647058824,0.5803571428571429,0.5363636363636364,0.5263157894736842,0.6031746031746031,0.08843537414965986,0.1044776119402985,0.16279069767441862,0.2,0.01639344262295082,19.93801652892562,0.42857142857142855,0.2857142857142857,0.15087719298245614,0.054313099041533544,0.12048192771084337,0.07142857142857142,0.14402173913043478,0.056338028169014086,0.02564102564102564,0.09195402298850575,0.0472972972972973,0.06451612903225806,0.09090909090909091,0.16666666666666666,0.14942528735632185,0.14393939393939395,0.09836065573770492,0.18181818181818182,0.03225806451612903,0.6666666666666666,0.2925170068027211,0.6511627906976745,0.7777777777777778,0.6785714285714286,0.20408163265306123,0.36666666666666664,0.4583333333333333,0.5454545454545454,0.41496598639455784,0.4426229508196721,0.45,0.8518518518518519,0.02040816326530612,0.3333333333333333,0.3333333333333333,1.0,0.06802721088435375,0.4,0.4,0.5,0.7058823529411765,0.6666666666666666,0.125,0.3392857142857143,0.631578947368421,0.10714285714285714,0.5,0.38095238095238093,0.4,0.4462217687074831,0.51223125,0.44868392857142864,0.0875,0.09523809523809523,0.11235955056179775,0.42696629213483145,10.639552238805967,24.39230769230769,0.3608847497089639,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,16801.0,280,,532,528,195,232,65,1060,11,17,,,5.0,9.0,1.0,6,6.0,22,,,7.0,13.0,4.0,9.0,18,45,7.0,13.0,29.0,86,539,1.0,3,2.0,10.0,7,21,4.0,9.0,11.0,37,16,20,9.0,12.0,,13.0,7.0,6,46.0,9.0,55,6.0,3.0,19.0,9.0,18.0,119,,6,5.0,27.0,,32.0,6,38,,4,1.0,3.0,10.0,4.0,10.0,8,1.0,,,18,3.0,2.0,8,19,,2.0,33.0,1.0,3.0,10.0,6.0,,,,,,,37,195,1.0,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.5384615384615384,0.4444444444444444,0.5384615384615384,0.4,0.3333333333333333,0.3333333333333333,0.49137931034482757,0.8,0.43333333333333335,0.5753424657534246,0.8333333333333334,0.4861111111111111,0.22413793103448276,0.13333333333333333,0.23529411764705882,0.16666666666666666,0.045454545454545456,14.900662251655628,0.5555555555555556,,0.14835164835164835,0.03015075376884422,0.08196721311475409,,0.13168724279835392,0.02654867256637168,0.041666666666666664,0.018518518518518517,0.030927835051546393,,,0.0975609756097561,0.08333333333333333,0.2222222222222222,0.06666666666666667,0.125,,,0.29310344827586204,0.6470588235294118,0.8461538461538461,0.36363636363636365,0.10344827586206896,0.16666666666666666,0.2,1.0,0.3793103448275862,0.2727272727272727,0.2857142857142857,0.5,,,,,0.22413793103448276,0.5384615384615384,0.5384615384615384,0.42857142857142855,,,,0.3,0.5555555555555556,0.3,0.4444444444444444,0.5172413793103449,0.5384615384615384,0.47456379310344843,0.42991999999999997,0.47292999999999996,0.14925373134328357,0.18518518518518517,0.11627906976744186,0.43023255813953487,10.173333333333336,24.96923076923077,0.36654135338345867,2.0,2.0,2.0,2.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,3975.0,66,-6.0,128,127,27,49,15,255,9,10,3.0,3.0,1.0,1.0,1.0,11,2.0,4,,,,,,,12,25,,,,24,124,3.0,3,,6.0,2,6,,,,4,16,8,,,6.0,,,2,1.0,,1,,,,,1.0,2,,4,1.0,5.0,1.0,7.0,5,12,,1,,1.0,2.0,,2.0,6,,,,8,1.0,,1,7,1.0,4.0,2.0,,,1.0,,5.0,1.0,4.0,5.0,5.0,1.0,4,27,,0.6666666666666666,0.8888888888888888,,,,,0.48,1.0,0.3333333333333333,0.48,1.0,0.3333333333333333,0.46153846153846156,0.75,0.3333333333333333,,0.08,0.1,0.09090909090909091,,23.61111111111111,0.25,0.3333333333333333,0.10204081632653061,0.07407407407407407,0.2,,0.1111111111111111,0.06779661016949153,0.1,0.11764705882352941,0.037037037037037035,,,0.15384615384615385,0.1,0.0625,,0.25,,1.0,0.4,0.9,1.0,0.6666666666666666,0.44,0.09090909090909091,0.1,,0.16,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,0.16666666666666666,1.0,,,0.4,,0.44855199999999995,0.5755333333333333,0.3787666666666667,0.038461538461538464,0.038461538461538464,0.25,0.16666666666666666,6.223999999999998,,0.2109375,,,,,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,4379.0,73,27.0,139,137,38,57,22,276,4,5,1.0,1.0,1.0,1.0,1.0,4,2.0,7,,2.0,2.0,2.0,,,7,16,2.0,4.0,1.0,21,114,1.0,3,,2.0,2,3,,1.0,1.0,5,12,2,6.0,,2.0,2.0,2.0,2,5.0,,5,,,3.0,1.0,1.0,10,,3,3.0,4.0,,7.0,3,10,,1,,1.0,,,,1,,,,1,,,7,17,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,5,38,1.0,0.8571428571428571,1.0,1.0,0.5,,0.5,0.4375,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.5,0.525,0.3333333333333333,0.625,0.2,0.125,,0.25,0.14285714285714285,12.727272727272728,,,0.07017543859649122,0.05084745762711865,0.1875,,0.0958904109589041,0.046153846153846156,0.07142857142857142,,0.07407407407407407,,,0.07142857142857142,0.06666666666666667,0.07142857142857142,0.18181818181818182,0.2,,1.0,0.25,0.8,0.8,0.75,0.2,0.25,0.3333333333333333,1.0,0.35,0.2857142857142857,0.3333333333333333,1.0,0.1,,,,0.1,1.0,1.0,1.0,0.3333333333333333,1.0,,0.25,1.0,,,0.45,1.0,0.46948500000000004,0.4628333333333334,0.47730000000000006,0.05,0.0625,0.09523809523809523,0.23809523809523808,10.1125,23.45,0.2733812949640288,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,True,,,,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,8913.0,149,5.0,295,295,163,183,31,590,17,22,,1.0,11.0,15.0,3.0,9,9.0,27,,,,,,,29,58,,,39.0,97,324,3.0,5,4.0,10.0,14,32,,,21.0,49,54,4,,,,,,3,18.0,3.0,21,2.0,1.0,9.0,,9.0,45,,4,8.0,10.0,5.0,23.0,4,27,2.0,4,2.0,2.0,4.0,1.0,3.0,3,,1.0,,7,,3.0,2,11,1.0,2.0,50.0,1.0,1.0,18.0,7.0,2.0,1.0,1.0,2.0,1.0,,49,163,3.0,0.9310344827586207,0.9310344827586207,,,,,0.5,0.6,0.4375,0.5,0.6,0.4375,0.5914634146341463,0.625,0.5568181818181818,,0.05172413793103448,0.045454545454545456,0.1111111111111111,0.037037037037037035,27.217125382262996,0.5714285714285714,0.5,0.14084507042253522,0.0380952380952381,0.27586206896551724,,0.18,0.03333333333333333,0.1111111111111111,,0.018518518518518517,,,0.10526315789473684,0.1875,0.1388888888888889,0.2727272727272727,0.2857142857142857,0.08333333333333333,0.5,0.3793103448275862,0.7727272727272727,0.8095238095238095,0.9411764705882353,0.15517241379310345,0.3333333333333333,0.375,1.0,0.46551724137931033,0.3333333333333333,0.34615384615384615,0.8888888888888888,,,,,,,,,0.2,,,0.46875,0.7333333333333333,,,0.3793103448275862,,0.45856551724137934,0.37556,0.4649875,0.24,0.24,0.10309278350515463,0.5051546391752577,9.410344827586208,,0.5525423728813559,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,4834.0,81,-35.0,161,161,77,84,22,322,5,10,,,2.0,4.0,1.0,8,1.0,7,,,,3.0,,1.0,7,25,,3.0,3.0,17,182,,1,,,4,10,,1.0,2.0,10,10,4,,,,3.0,,5,4.0,,4,,,4.0,,,8,,2,,,,,2,2,1.0,4,3.0,1.0,5.0,,4.0,2,,1.0,1.0,7,1.0,4.0,3,7,,,6.0,,,2.0,1.0,,,,,,,10,77,1.0,0.7142857142857143,0.7142857142857143,,,,,0.28,,0.4,0.25,,0.36363636363636365,0.27419354838709675,,0.38461538461538464,0.10714285714285714,0.2,0.1,0.5,,20.652173913043477,0.7142857142857143,,,0.03389830508474576,,,,0.027777777777777776,0.0625,,0.038461538461538464,,,,,,,,0.0625,,0.35714285714285715,0.5,0.5555555555555556,0.8,0.2857142857142857,0.125,0.25,1.0,0.25,0.14285714285714285,0.14285714285714285,,,,,,0.10714285714285714,,,,,,,0.36363636363636365,0.5,0.09090909090909091,,0.4642857142857143,,0.4665428571428572,0.4523,0.4404772727272727,0.06666666666666667,0.07407407407407407,,0.5882352941176471,7.988,25.566666666666666,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
330,1610612762,Danny Manning,Danny Manning,330,UTA,12218.0,204,-28.0,387,384,109,141,41,771,9,14,4.0,5.0,4.0,4.0,14.0,25,13.0,28,,,1.0,3.0,1.0,2.0,36,67,1.0,3.0,9.0,84,399,4.0,8,,8.0,10,14,1.0,2.0,3.0,26,48,24,3.0,,4.0,3.0,1.0,2,23.0,1.0,24,1.0,,13.0,4.0,6.0,49,,5,8.0,11.0,2.0,21.0,6,27,,9,3.0,6.0,9.0,5.0,5.0,13,,4.0,4.0,22,3.0,4.0,16,39,2.0,2.0,12.0,2.0,,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,26,109,5.0,0.6666666666666666,0.7058823529411765,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5373134328358209,0.5,0.7142857142857143,0.5357142857142857,0.5,0.71875,0.56,0.5,0.7222222222222222,0.04285714285714286,0.029850746268656716,0.07142857142857142,0.04,,22.247706422018346,0.4090909090909091,0.15384615384615385,0.0763888888888889,0.03496503496503497,0.2,,0.10326086956521739,0.03125,0.08333333333333333,0.045454545454545456,,,,0.02631578947368421,0.13333333333333333,0.06557377049180328,0.20689655172413793,0.18181818181818182,,1.0,0.2,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.35714285714285715,0.56,0.5833333333333334,0.5714285714285714,0.4,0.4642857142857143,0.4642857142857143,0.7692307692307693,,,,,0.04285714285714286,0.3333333333333333,0.3333333333333333,1.0,0.625,0.8,0.25,0.25,1.0,0.125,0.5,0.24285714285714285,0.3333333333333333,0.40928999999999993,0.4737,0.41526875,0.0684931506849315,0.07142857142857142,0.09523809523809523,0.30952380952380953,10.9,25.53333333333333,0.28165374677002586,,,,,,,,1.0,1.0,,0.07692307692307693,,,,,,,,,,,,,,,,True,,,,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,9495.0,158,28.0,304,306,106,149,42,610,19,34,5.0,9.0,7.0,15.0,2.0,8,2.0,10,2.0,5.0,1.0,3.0,1.0,2.0,23,52,3.0,8.0,11.0,66,302,5.0,10,4.0,17.0,8,20,1.0,3.0,4.0,23,26,20,9.0,,8.0,3.0,1.0,6,8.0,1.0,9,1.0,,6.0,1.0,1.0,19,,12,7.0,25.0,3.0,35.0,12,47,3.0,3,2.0,1.0,4.0,,3.0,6,,1.0,2.0,10,,4.0,5,18,3.0,3.0,13.0,1.0,,5.0,2.0,4.0,3.0,,5.0,4.0,,23,106,7.0,0.5652173913043478,0.6842105263157895,1.0,0.375,0.3333333333333333,0.375,0.4423076923076923,0.5,0.4,0.4583333333333333,0.5416666666666666,0.41304347826086957,0.5,0.6071428571428571,0.46,0.13333333333333333,0.11538461538461539,0.14705882352941177,0.125,,21.52974504249292,0.4,0.25,0.24509803921568626,0.1016949152542373,0.19444444444444445,,0.2318840579710145,0.09090909090909091,0.17142857142857143,0.07407407407407407,0.07142857142857142,,,0.2608695652173913,0.36,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.10714285714285714,0.8,0.5666666666666667,0.5588235294117647,0.6551724137931034,0.631578947368421,0.13333333333333333,0.25,0.2857142857142857,,0.16666666666666666,0.2,0.2,0.5,0.08333333333333333,0.4,0.4,1.0,0.05,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5555555555555556,0.2,0.6521739130434783,0.4666666666666667,0.08695652173913043,0.5,0.7,0.3333333333333333,0.5160849999999999,0.5345875000000001,0.5083739130434782,0.078125,0.08928571428571429,0.25757575757575757,0.3484848484848485,5.092307692307693,23.9375,0.34868421052631576,,1.0,1.0,2.0,0.5,0.08333333333333333,,,,,,1.0,0.043478260869565216,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,,,,,,True,,,,,,,,,
317,1610612762,John Starks,John Starks,317,UTA,8183.0,136,-25.0,261,265,105,132,28,526,3,5,,,,,,4,11.0,27,3.0,5.0,1.0,4.0,,2.0,14,36,4.0,9.0,9.0,49,284,2.0,3,,4.0,5,10,1.0,5.0,7.0,20,22,6,12.0,,,4.0,1.0,1,12.0,,12,,,7.0,5.0,,24,,2,1.0,6.0,,7.0,2,9,1.0,3,2.0,1.0,5.0,1.0,4.0,5,1.0,1.0,,10,,1.0,3,16,,3.0,10.0,,,2.0,3.0,1.0,,,1.0,1.0,,20,105,5.0,0.7857142857142857,0.7857142857142857,1.0,0.4444444444444444,0.2,0.4444444444444444,0.3888888888888889,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.43333333333333335,0.49,0.6666666666666666,0.5263157894736842,0.2,0.027777777777777776,0.2,,,20.547945205479454,0.5,,0.08,0.01834862385321101,0.03333333333333333,,0.06666666666666667,0.016666666666666666,0.03571428571428571,0.03571428571428571,,,,0.0625,0.07407407407407407,0.09375,0.047619047619047616,,0.04,1.0,0.1111111111111111,0.6,0.75,0.6666666666666666,0.08888888888888889,,,,0.6,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.1111111111111111,0.6,0.6,1.0,0.08888888888888889,0.25,0.25,1.0,,,,,,0.13333333333333333,,0.3111111111111111,0.25,0.45468666666666663,0.40409999999999996,0.43732666666666664,0.0425531914893617,0.05263157894736842,0.08163265306122448,0.40816326530612246,15.452777777777774,24.22222222222222,0.40229885057471265,,,,,,,,,,,,3.0,0.2,,,,,1.0,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,9827.0,164,15.0,331,318,120,138,34,649,9,14,,1.0,2.0,5.0,1.0,4,5.0,12,,2.0,3.0,9.0,1.0,5.0,15,30,3.0,11.0,18.0,57,319,1.0,3,4.0,6.0,5,10,1.0,6.0,10.0,23,20,10,9.0,,,9.0,3.0,2,14.0,2.0,16,2.0,,7.0,1.0,6.0,34,,3,3.0,18.0,,21.0,4,25,1.0,6,3.0,3.0,8.0,2.0,6.0,4,,2.0,,12,3.0,4.0,4,13,,2.0,25.0,1.0,,9.0,4.0,,,,1.0,1.0,,23,120,5.0,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.5,0.3333333333333333,0.5,0.47560975609756095,0.25,0.40625,0.5377358490566038,0.5,0.5227272727272727,0.2682926829268293,0.06666666666666667,0.07142857142857142,0.25,,17.663043478260867,0.6666666666666666,,0.18181818181818182,0.026785714285714284,0.11538461538461539,,0.168,0.0234375,0.06060606060606061,,0.02127659574468085,,,0.18181818181818182,0.1875,0.17777777777777778,0.10526315789473684,0.14285714285714285,0.05,1.0,0.34146341463414637,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.0975609756097561,0.25,0.3333333333333333,,0.2926829268292683,0.4166666666666667,0.4166666666666667,0.8,0.04878048780487805,,,,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.3125,0.4,0.3125,0.2,0.6097560975609756,0.3333333333333333,0.4907268292682927,0.4816125,0.46240625,0.1836734693877551,0.23684210526315788,0.10526315789473684,0.40350877192982454,8.353333333333333,25.118181818181814,0.36253776435045315,,1.0,,1.0,,0.25,,1.0,,,0.07142857142857142,1.0,0.0625,,,1.0,,,,,,,,1.0,,,True,,,,,,,,,
