EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,Corner3Assists,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Technical Free Throw Trips,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,on
137,1610612755,Vernon Maxwell,Vernon Maxwell,137,PHI,13266.0,221,-21.0,430,423,127,60,43,853,2.0,9.0,1.0,2.0,1.0,9.0,7.0,16.0,2.0,11.0,2.0,2.0,12.0,31.0,6.0,11.0,10.0,34.0,14.0,42.0,12.0,74.0,441,1.0,2.0,2.0,2.0,2.0,6.0,6.0,13.0,7.0,29.0,14.0,6.0,42.0,31.0,12.0,3.0,18.0,3.0,21.0,3.0,10.0,3.0,5.0,45.0,1.0,5.0,13.0,18.0,1.0,19.0,9.0,6.0,3.0,6.0,1.0,1.0,6.0,5.0,2.0,12.0,4.0,8.0,22.0,3.0,16.0,5.0,3.0,1.0,29.0,127,2.0,0.7,0.7,1.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.29411764705882354,0.5,0.3333333333333333,0.40789473684210525,0.25,0.5789473684210527,0.44047619047619047,0.25,0.6304347826086957,0.5526315789473685,0.08823529411764706,0.1111111111111111,0.2222222222222222,19.79381443298969,0.5,0.06806282722513089,0.13513513513513514,0.023255813953488372,0.07894736842105263,0.005235602094240838,0.09090909090909091,0.058823529411764705,0.028985507246376812,0.11267605633802817,0.125,0.2,0.11842105263157894,0.2222222222222222,0.25,0.5,0.11842105263157894,0.1111111111111111,0.14285714285714285,1.0,0.21052631578947367,0.4375,0.4375,0.7142857142857143,0.14473684210526316,0.18181818181818182,0.18181818181818182,1.0,0.40789473684210525,0.3870967741935484,0.3870967741935484,1.0,0.25,0.5,0.10526315789473684,0.10526315789473684,0.5789473684210527,0.5454545454545454,0.6710526315789473,0.3870967741935484,0.5067539473684209,0.5729833333333333,0.5058868421052631,0.06172839506172839,0.1282051282051282,0.02702702702702703,0.3918918918918919,10.788235294117646,25.109523809523814,0.29534883720930233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1737,1610612755,Nazr Mohammed,Nazr Mohammed,1737,PHI,2345.0,39,,74,76,10,13,12,150,2.0,4.0,1.0,,1.0,6.0,1.0,2.0,,,,,,,,,4.0,12.0,,,2.0,10.0,73,,1.0,,,,,,,,,4.0,4.0,,,,3.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,3.0,7.0,2.0,9.0,2.0,2.0,,,,,,,,,,2.0,5.0,,4.0,2.0,,,,10,,0.5,0.5,,,,,0.3333333333333333,,,0.3333333333333333,,,0.35714285714285715,,,,0.25,0.5,0.16666666666666666,16.27906976744186,,0.09375,0.4,0.25,0.13513513513513514,0.05263157894736842,,0.25,0.08333333333333333,,0.4,,0.3333333333333333,0.5,1.0,1.0,0.5,0.16666666666666666,0.2,,0.16666666666666666,0.5,0.5,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.4542083333333333,0.5706,,0.14285714285714285,0.14285714285714285,,,7.425000000000001,,0.13513513513513514,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.029411764705882353,0.1,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,9602.0,160,-9.0,303,303,132,75,55,606,13.0,20.0,8.0,4.0,2.0,12.0,6.0,17.0,2.0,5.0,,2.0,3.0,11.0,,4.0,21.0,49.0,5.0,16.0,6.0,63.0,305,5.0,12.0,1.0,11.0,6.0,16.0,,6.0,,12.0,34.0,8.0,12.0,11.0,3.0,5.0,3.0,2.0,5.0,2.0,3.0,,,12.0,3.0,1.0,21.0,25.0,18.0,43.0,7.0,4.0,3.0,5.0,1.0,2.0,6.0,3.0,2.0,11.0,7.0,9.0,16.0,,7.0,4.0,,,12.0,132,,0.8095238095238095,1.0,0.8,0.3125,,0.3125,0.42857142857142855,0.4166666666666667,0.375,0.43846153846153846,0.38461538461538464,0.2727272727272727,0.4701492537313433,0.4230769230769231,0.2727272727272727,0.24615384615384617,0.10204081632653061,0.05,0.3333333333333333,21.195652173913043,0.45454545454545453,0.16535433070866143,0.03225806451612903,0.1111111111111111,0.13924050632911392,0.1111111111111111,,0.2222222222222222,0.12280701754385964,0.19230769230769232,0.03571428571428571,,0.3076923076923077,0.65,0.6842105263157895,0.6923076923076923,0.18461538461538463,0.16666666666666666,0.25,1.0,0.26153846153846155,0.35294117647058826,0.35294117647058826,1.0,0.07692307692307693,0.4,0.4,1.0,0.16923076923076924,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6153846153846154,,0.18181818181818182,0.09090909090909091,0.18181818181818182,,0.5538461538461539,0.2727272727272727,0.4870107692307692,0.49507916666666674,0.43113636363636354,0.07462686567164178,0.0784313725490196,0.1746031746031746,0.19047619047619047,8.777551020408163,25.6625,0.43564356435643564,14.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.375,0.1111111111111111,0.07692307692307693,0.15,1.0,5.0,3.0,1.0,1.0,3.0,8.0,1.0,3.0,2.0,2.0,1.0,1.0,0.1,0.12903225806451613,0.10526315789473684,0.09090909090909091,0.625,0.2,0.07692307692307693,0.75,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,108096.0,1802,225.0,3427,3407,1087,665,455,6834,100.0,149.0,49.0,32.0,108.0,248.0,20.0,60.0,,,,,,,,,228.0,457.0,,,165.0,621.0,3279,43.0,86.0,,108.0,53.0,106.0,,,81.0,187.0,276.0,180.0,,,,31.0,41.0,17.0,58.0,12.0,21.0,6.0,14.0,133.0,19.0,57.0,211.0,288.0,125.0,413.0,30.0,21.0,9.0,49.0,6.0,18.0,77.0,31.0,14.0,126.0,35.0,60.0,165.0,33.0,217.0,78.0,36.0,5.0,187.0,1087,14.0,0.6052631578947368,0.6934673366834171,,,,,0.4989059080962801,0.5,0.5,0.4989059080962801,0.5,0.5,0.5544642857142857,0.5454545454545454,0.603225806451613,,0.06783369803063458,0.08053691275167785,0.07258064516129033,17.353908423981785,0.3888888888888889,0.1482782853127196,0.1676470588235294,0.07421875,0.1520136131593874,0.07795527156549521,0.08823529411764706,0.090625,0.13725490196078433,0.1937269372693727,0.16549295774647887,0.17857142857142858,0.32603938730853393,0.6711409395973155,0.7299270072992701,0.64,0.5426695842450766,0.43548387096774194,0.46956521739130436,0.5370370370370371,0.13129102844638948,0.3333333333333333,0.3389830508474576,0.8,,,,,,,,,0.5697674418604651,,0.3018867924528302,,,,0.32603938730853393,,0.43696061269146613,0.47970493827160493,0.4260811320754717,0.14885496183206107,0.14885496183206107,0.17391304347826086,0.30112721417069244,7.235010940919035,,0.3171870440618617,103.0,20.0,17.0,186.0,93.0,86.0,187.0,124.0,0.2631578947368421,0.07868601986249045,0.08278145695364239,0.06914893617021277,0.6631016042780749,29.0,22.0,,22.0,,58.0,3.0,5.0,4.0,11.0,,,0.024390243902439025,0.08495575221238938,0.06787330316742081,0.02577319587628866,0.5918367346938775,0.06896551724137931,,0.6875,,5.0,22.0,1.0,1.0,7.0,2.0,13.0,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,True
727,1610612755,Eric Snow,Eric Snow,727,PHI,29061.0,484,78.0,942,940,324,202,126,1882,19.0,34.0,1.0,10.0,13.0,32.0,20.0,53.0,,,,,,3.0,,2.0,52.0,119.0,,3.0,45.0,149.0,842,1.0,7.0,,6.0,19.0,40.0,,2.0,29.0,67.0,60.0,44.0,,3.0,,11.0,82.0,14.0,96.0,9.0,43.0,17.0,22.0,206.0,,10.0,43.0,53.0,9.0,62.0,21.0,9.0,12.0,20.0,10.0,16.0,20.0,4.0,2.0,40.0,13.0,16.0,34.0,2.0,55.0,15.0,14.0,,67.0,324,3.0,0.5769230769230769,0.5769230769230769,,,,,0.4369747899159664,0.14285714285714285,0.475,0.4262295081967213,0.14285714285714285,0.4523809523809524,0.506896551724138,0.3,0.5789473684210527,0.02459016393442623,0.09243697478991597,0.14705882352941177,0.15625,16.910420475319928,0.5,0.11405835543766578,0.11235955056179775,,0.11373390557939914,0.020224719101123594,,0.10810810810810811,0.09467455621301775,0.1417910447761194,0.11594202898550725,0.1,0.2786885245901639,0.5588235294117647,0.6551724137931034,0.5263157894736842,0.26229508196721313,0.40625,0.48148148148148145,0.46153846153846156,0.4344262295081967,0.37735849056603776,0.38461538461538464,0.7,,,,,0.02459016393442623,,,,0.14285714285714285,,0.23809523809523808,,0.047619047619047616,,0.30327868852459017,,0.44209834710743806,0.40495,0.4386634146341463,0.11450381679389313,0.1171875,0.040268456375838924,0.44966442953020136,10.694957983193277,29.0,0.34394904458598724,9.0,,2.0,3.0,1.0,1.0,3.0,1.0,,0.02349869451697128,0.02247191011235955,,0.3333333333333333,,6.0,,4.0,,,,,3.0,6.0,,,,0.026490066225165563,0.02097902097902098,,,,,0.6,,5.0,,,,1.0,,,0.018867924528301886,2.0,,,,,,,,,,,,,,,,,,,,,,True
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,71617.0,1194,251.0,2283,2266,805,505,301,4549,67.0,93.0,6.0,27.0,26.0,73.0,37.0,93.0,14.0,36.0,5.0,20.0,16.0,57.0,4.0,20.0,130.0,259.0,30.0,93.0,63.0,413.0,2139,13.0,25.0,14.0,38.0,36.0,77.0,12.0,40.0,35.0,143.0,122.0,138.0,87.0,55.0,16.0,27.0,182.0,24.0,206.0,19.0,86.0,49.0,47.0,436.0,2.0,26.0,120.0,149.0,18.0,167.0,62.0,26.0,36.0,70.0,14.0,50.0,35.0,20.0,6.0,105.0,34.0,26.0,89.0,8.0,85.0,29.0,16.0,,143.0,805,15.0,0.46923076923076923,0.4728682170542636,0.9666666666666667,0.3225806451612903,0.3,0.32967032967032966,0.5019305019305019,0.52,0.4675324675324675,0.4971590909090909,0.48717948717948717,0.46153846153846156,0.5310077519379846,0.475,0.5181159420289855,0.26420454545454547,0.10424710424710425,0.12903225806451613,0.1643835616438356,18.742857142857144,0.6666666666666666,0.128068303094984,0.10569105691056911,0.010810810810810811,0.12341504649196956,0.017769002961500493,0.02,0.1506849315068493,0.13019390581717452,0.11204481792717087,0.1111111111111111,0.07692307692307693,0.26420454545454547,0.7204301075268817,0.8271604938271605,0.44776119402985076,0.20738636363636365,0.3561643835616438,0.4262295081967213,0.3076923076923077,0.26420454545454547,0.3978494623655914,0.4111111111111111,0.6216216216216216,0.10227272727272728,0.3888888888888889,0.3888888888888889,1.0,0.16193181818181818,0.2807017543859649,0.2909090909090909,0.9375,0.15384615384615385,0.1282051282051282,0.23076923076923078,0.17094017094017094,0.17094017094017094,0.2,0.5284090909090909,0.2909090909090909,0.4785225714285714,0.45564305555555557,0.478710775862069,0.08086253369272237,0.10469314079422383,0.09200968523002422,0.34624697336561744,9.09034749034749,25.425806451612896,0.35260621988611474,16.0,3.0,4.0,4.0,,2.0,4.0,1.0,0.06382978723404255,0.01932367149758454,0.015306122448979591,0.007407407407407408,0.25,4.0,21.0,9.0,,3.0,2.0,,3.0,1.0,11.0,,1.0,,0.025139664804469275,0.014598540145985401,0.018518518518518517,0.6666666666666666,0.25,0.23076923076923078,0.7777777777777778,0.010638297872340425,5.0,12.0,,,2.0,,,0.03225806451612903,2.0,8.0,4.0,4.0,2.0,2.0,0.2857142857142857,0.021505376344086023,0.03508771929824561,0.4444444444444444,1.0,0.4,,,,,,,,,,,True
248,1610612755,George Lynch,George Lynch,248,PHI,75304.0,1255,90.0,2357,2365,645,426,315,4722,67.0,108.0,35.0,26.0,23.0,70.0,19.0,62.0,8.0,23.0,,4.0,5.0,14.0,2.0,5.0,109.0,240.0,13.0,37.0,53.0,310.0,2288,27.0,58.0,,72.0,31.0,57.0,2.0,9.0,30.0,98.0,154.0,64.0,36.0,12.0,4.0,39.0,63.0,4.0,67.0,2.0,33.0,18.0,12.0,138.0,16.0,26.0,144.0,183.0,97.0,280.0,47.0,40.0,7.0,27.0,6.0,20.0,20.0,7.0,2.0,47.0,14.0,45.0,100.0,5.0,79.0,33.0,11.0,,98.0,645,11.0,0.7064220183486238,0.8191489361702128,0.9230769230769231,0.35135135135135137,0.2222222222222222,0.3333333333333333,0.45416666666666666,0.46551724137931033,0.543859649122807,0.463898916967509,0.46551724137931033,0.5151515151515151,0.4967948717948718,0.5294117647058824,0.5697674418604651,0.13357400722021662,0.1625,0.1574074074074074,0.3,13.179148311306902,0.574468085106383,0.14906832298136646,0.10699588477366255,0.0903954802259887,0.14061207609594706,0.08605072463768115,0.1111111111111111,0.1318181818181818,0.15343915343915343,0.15489130434782608,0.10194174757281553,0.13513513513513514,0.3898916967509025,0.6203703703703703,0.7362637362637363,0.6716417910447762,0.2527075812274368,0.32857142857142857,0.46938775510204084,0.7391304347826086,0.22382671480144403,0.3064516129032258,0.3114754098360656,0.7894736842105263,0.08303249097472924,0.34782608695652173,0.36363636363636365,1.0,0.05054151624548736,0.35714285714285715,0.38461538461538464,0.8,0.603448275862069,,0.3939393939393939,0.06060606060606061,0.07575757575757576,0.4,0.5234657039711191,0.3333333333333333,0.49545434782608694,0.4985925925925926,0.484555303030303,0.10963455149501661,0.125,0.23225806451612904,0.3161290322580645,7.232083333333334,24.762162162162163,0.2736529486635554,79.0,13.0,5.0,17.0,6.0,8.0,17.0,14.0,0.2708333333333333,0.08522114347357065,0.11057692307692307,0.08333333333333333,0.8235294117647058,18.0,19.0,,18.0,3.0,30.0,2.0,18.0,4.0,9.0,,,0.024096385542168676,0.07035175879396985,0.08722741433021806,0.1592920353982301,0.5142857142857142,0.1111111111111111,,0.7307692307692307,,2.0,4.0,,,3.0,1.0,2.0,0.016129032258064516,,,,,1.0,2.0,,0.05405405405405406,0.07142857142857142,,,,1.0,2.0,0.043478260869565216,,,,,,,,True
389,1610612755,Toni Kukoc,Toni Kukoc,389,PHI,29297.0,488,127.0,930,916,350,181,107,1846,20.0,29.0,2.0,8.0,20.0,37.0,20.0,44.0,9.0,14.0,1.0,6.0,13.0,32.0,3.0,10.0,60.0,110.0,22.0,46.0,23.0,209.0,872,10.0,14.0,6.0,31.0,15.0,31.0,7.0,16.0,13.0,64.0,52.0,68.0,60.0,32.0,13.0,8.0,32.0,6.0,38.0,4.0,14.0,8.0,10.0,82.0,2.0,11.0,52.0,68.0,16.0,84.0,15.0,8.0,7.0,23.0,1.0,14.0,5.0,9.0,,28.0,13.0,14.0,38.0,3.0,39.0,11.0,10.0,,64.0,350,7.0,0.43333333333333335,0.4642857142857143,0.9090909090909091,0.4782608695652174,0.4375,0.4782608695652174,0.5454545454545454,0.7142857142857143,0.4838709677419355,0.5961538461538461,0.725,0.5425531914893617,0.6023391812865497,0.7380952380952381,0.5517241379310345,0.2948717948717949,0.07272727272727272,0.10344827586206896,0.10810810810810811,18.916349809885933,0.8214285714285714,0.1368421052631579,0.12790697674418605,0.024691358024691357,0.1351931330472103,0.03664921465968586,,0.1368421052631579,0.13636363636363635,0.13725490196078433,0.14084507042253522,0.06666666666666667,0.1858974358974359,0.6896551724137931,0.7692307692307693,0.4,0.23717948717948717,0.5405405405405406,0.6060606060606061,0.25,0.28205128205128205,0.45454545454545453,0.46511627906976744,0.65,0.08974358974358974,0.6428571428571429,0.6428571428571429,1.0,0.20512820512820512,0.40625,0.41935483870967744,0.8461538461538461,0.1,0.05,0.1702127659574468,0.1276595744680851,0.2127659574468085,0.3,0.4807692307692308,0.40625,0.4580544871794871,0.425725,0.45224255319148937,0.06832298136645963,0.09565217391304348,0.14832535885167464,0.3062200956937799,10.11,25.05,0.3763440860215054,12.0,5.0,2.0,2.0,2.0,,2.0,1.0,0.22727272727272727,0.03986710963455149,0.0379746835443038,0.03225806451612903,0.5,2.0,6.0,5.0,2.0,6.0,8.0,2.0,1.0,1.0,6.0,,,0.0625,0.032,0.05154639175257732,0.015384615384615385,1.0,,0.25,0.75,,2.0,3.0,,,,,,0.022727272727272728,3.0,4.0,2.0,3.0,,1.0,0.5,0.021739130434782608,0.03125,0.4,1.0,0.6666666666666666,,1.0,,1.0,1.0,1.0,,,,,True
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,97125.0,1619,234.0,3100,3068,982,605,411,6168,163.0,259.0,18.0,79.0,68.0,227.0,114.0,295.0,6.0,17.0,3.0,6.0,40.0,133.0,15.0,47.0,345.0,781.0,46.0,150.0,288.0,1116.0,2963,26.0,62.0,19.0,92.0,104.0,236.0,17.0,53.0,138.0,397.0,240.0,450.0,111.0,131.0,40.0,55.0,147.0,32.0,179.0,15.0,73.0,30.0,44.0,390.0,2.0,41.0,88.0,130.0,22.0,152.0,91.0,56.0,35.0,74.0,13.0,44.0,48.0,30.0,7.0,122.0,29.0,23.0,74.0,13.0,360.0,134.0,48.0,,397.0,982,6.0,0.34782608695652173,0.3508771929824561,0.8043478260869565,0.30666666666666664,0.32075471698113206,0.3108108108108108,0.44174135723431496,0.41935483870967744,0.4406779661016949,0.4446831364124597,0.4506172839506173,0.44809688581314877,0.5087235996326905,0.5,0.5380434782608695,0.1611170784103115,0.07042253521126761,0.10810810810810811,0.0881057268722467,33.87412587412587,0.6065573770491803,0.0682699767261443,0.13758389261744966,0.008888888888888889,0.08128544423440454,0.014788732394366197,0.016666666666666666,0.07291666666666667,0.05847953216374269,0.07581967213114754,0.1394422310756972,0.1276595744680851,0.2781954887218045,0.6293436293436293,0.7056277056277056,0.3374233128834356,0.24382384532760473,0.29955947136563876,0.3285024154589372,0.17647058823529413,0.31686358754027927,0.3864406779661017,0.3958333333333333,0.4649122807017544,0.018259935553168637,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.14285714285714285,0.3007518796992481,0.3007518796992481,0.8,0.2222222222222222,0.037037037037037035,0.27335640138408307,0.020761245674740483,0.16262975778546712,0.3191489361702128,0.439312567132116,0.3053435114503817,0.46825053821313245,0.4456253623188406,0.453433275261324,0.13064361191162344,0.15073115860517436,0.08243727598566308,0.3557347670250896,9.6303457106274,25.835333333333327,0.3167741935483871,19.0,1.0,,11.0,1.0,7.0,14.0,12.0,0.014285714285714285,0.015899581589958158,0.0071174377224199285,0.006060606060606061,0.8571428571428571,13.0,49.0,16.0,19.0,27.0,6.0,1.0,7.0,6.0,26.0,,2.0,0.009259259259259259,0.023391812865497075,0.012468827930174564,0.014553014553014554,0.7222222222222222,0.15384615384615385,0.19753086419753085,0.620253164556962,0.013157894736842105,17.0,13.0,3.0,2.0,3.0,,,0.023728813559322035,15.0,2.0,5.0,7.0,2.0,,0.3684210526315789,,,0.3125,1.0,0.3333333333333333,,,,2.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,True
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,65192.0,1087,127.0,2031,2016,536,297,275,4047,78.0,112.0,39.0,23.0,35.0,114.0,7.0,26.0,,,,,,1.0,,1.0,120.0,252.0,,1.0,80.0,320.0,1968,34.0,66.0,,95.0,28.0,57.0,,1.0,28.0,84.0,160.0,80.0,,1.0,,22.0,15.0,4.0,19.0,4.0,9.0,6.0,,42.0,15.0,29.0,158.0,197.0,113.0,310.0,17.0,10.0,7.0,27.0,2.0,13.0,32.0,14.0,3.0,59.0,15.0,33.0,102.0,14.0,127.0,50.0,18.0,,84.0,536,9.0,0.6666666666666666,0.8602150537634409,,,,,0.47619047619047616,0.5151515151515151,0.49122807017543857,0.4743083003952569,0.5151515151515151,0.4827586206896552,0.5128205128205128,0.59375,0.5185185185185185,0.003952569169960474,0.0873015873015873,0.07142857142857142,0.10526315789473684,15.72700296735905,0.4576271186440678,0.1839348079161816,0.13942307692307693,0.11538461538461539,0.17525773195876287,0.11510031678986272,0.1388888888888889,0.18090452261306533,0.22608695652173913,0.13968253968253969,0.14201183431952663,0.1282051282051282,0.4426877470355731,0.6964285714285714,0.75,0.6410256410256411,0.4505928853754941,0.30701754385964913,0.3431372549019608,0.6857142857142857,0.10276679841897234,0.2692307692307692,0.2916666666666667,0.8571428571428571,,,,,0.003952569169960474,,,,0.5909090909090909,,0.39655172413793105,,0.017241379310344827,,0.44664031620553357,,0.46535316205533594,0.49646140350877194,0.45965775862068964,0.17006802721088435,0.17064846416382254,0.296875,0.2625,5.806349206349207,24.6,0.2639094042343673,94.0,10.0,13.0,16.0,9.0,6.0,17.0,11.0,0.2222222222222222,0.11505507955936352,0.14285714285714285,0.10638297872340426,0.6470588235294118,27.0,17.0,,27.0,,54.0,4.0,12.0,6.0,9.0,,,0.05405405405405406,0.13101604278074866,0.07462686567164178,0.10810810810810811,0.6923076923076923,0.037037037037037035,,0.7391304347826086,,,2.0,1.0,,1.0,,7.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,1.0,True
