EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,on,3pt And 1 Free Throw Trips,HeaveMakes,BlockedArc3
1138,1610612739,Michael Hawkins,Michael Hawkins,1138,CLE,292.0,5,4,10,7,4,6,1.0,17,5,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4,0.3333333333333333,0.3333333333333333,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1538,1610612739,Cedric Henderson,Cedric Henderson,1538,CLE,16158.0,269,-66,506,516,111,123,63.0,1022,569,22.0,,22.0,,8.0,44.0,3.0,5.0,30.0,9.0,21.0,111,0.013953488372093023,0.0211864406779661,0.011363636363636364,0.21936758893280633,15.0,25.0,2.0,2.0,2.0,3.0,4.0,10.0,7.0,39.0,1.0,1.0,2.0,1.0,26.0,74.0,1.0,3.0,5.0,60.0,2.0,3.0,1.0,4.0,4.0,12.0,2.0,10.0,38.0,14.0,3.0,2.0,3.0,10.0,4.0,2.0,4.0,18.0,3.0,25.0,5.0,2.0,3.0,13.0,5.0,6.0,9.0,7.0,1.0,22.0,1.0,7.0,2.0,7.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,6.0,3.0,1.0,10.0,3.0,0.7307692307692307,0.7307692307692307,1.0,0.3333333333333333,0.3333333333333333,0.35135135135135137,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.5,0.3333333333333333,0.375,0.5,0.38461538461538464,0.03896103896103896,0.04054054054054054,0.12,17.465753424657535,0.5909090909090909,0.25,0.09278350515463918,0.08163265306122448,0.09523809523809523,0.09053497942386832,0.016666666666666666,0.014925373134328358,0.125,0.09803921568627451,0.08695652173913043,0.0945945945945946,0.06896551724137931,0.1,0.5,0.3246753246753247,0.6,0.6818181818181818,0.6,0.12987012987012986,0.4,0.4,0.75,0.5064935064935064,0.1794871794871795,0.1794871794871795,1.0,0.012987012987012988,1.0,1.0,1.0,0.025974025974025976,0.5,1.0,0.5,0.25,0.25,0.6666666666666666,0.36363636363636365,0.4764,0.5544,0.4354750000000001,0.0379746835443038,0.039473684210526314,0.06666666666666667,0.16666666666666666,10.521621621621621,24.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,14952.0,249,-25,477,476,156,145,64.0,953,501,14.0,2.0,16.0,,3.0,34.0,3.0,3.0,23.0,12.0,28.0,156,0.016042780748663103,0.013636363636363636,0.02564102564102564,0.3270440251572327,2.0,7.0,,1.0,,1.0,2.0,8.0,14.0,29.0,,5.0,24.0,2.0,18.0,44.0,6.0,29.0,14.0,68.0,,1.0,2.0,3.0,2.0,6.0,11.0,21.0,28.0,8.0,18.0,24.0,7.0,8.0,3.0,,6.0,13.0,1.0,20.0,7.0,6.0,1.0,10.0,,9.0,5.0,1.0,,15.0,3.0,3.0,3.0,16.0,,2.0,5.0,3.0,1.0,,2.0,3.0,2.0,,21.0,4.0,0.7777777777777778,0.7777777777777778,1.0,0.20689655172413793,0.20689655172413793,0.4090909090909091,,0.3333333333333333,0.3698630136986301,0.5,0.35714285714285715,0.4125,0.5,0.5,0.3972602739726027,0.1590909090909091,0.2857142857142857,17.36745886654479,0.6666666666666666,0.08333333333333333,0.07103825136612021,0.13636363636363635,,0.08370044052863436,0.0196078431372549,,,0.08928571428571429,0.08620689655172414,0.043478260869565216,0.13333333333333333,0.14285714285714285,0.6666666666666666,0.0958904109589041,0.2857142857142857,0.4,0.5,0.1095890410958904,0.25,0.4,1.0,0.3972602739726027,0.4827586206896552,0.5185185185185185,0.7857142857142857,0.0684931506849315,,,,0.3287671232876712,0.3333333333333333,,,0.6666666666666666,0.07142857142857142,,0.4931506849315068,0.4682986301369863,0.449525,0.47181071428571425,0.02666666666666667,0.043478260869565216,0.04411764705882353,0.3088235294117647,12.786363636363639,24.93793103448276,3.0,6.0,1.0,2.0,5.0,1.0,2.0,8.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,0.10344827586206896,0.375,0.06896551724137931,0.2,0.08333333333333333,0.02564102564102564,0.25,0.2727272727272727,1.0,0.5,1.0,0.21428571428571427,0.35714285714285715,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,
2036,1610612739,Chris Mihm,Chris Mihm,2036,CLE,69904.0,1165,-75,2210,2204,547,422,306.0,4414,2306,13.0,3.0,16.0,,6.0,35.0,98.0,106.0,280.0,78.0,156.0,547,0.10092687950566426,0.09671361502347418,0.08860759493670886,0.24751131221719458,75.0,152.0,35.0,76.0,12.0,26.0,53.0,145.0,45.0,93.0,,,1.0,,173.0,390.0,,1.0,100.0,446.0,48.0,101.0,,116.0,33.0,72.0,43.0,109.0,214.0,132.0,,1.0,49.0,4.0,3.0,5.0,27.0,138.0,9.0,174.0,20.0,13.0,7.0,30.0,2.0,13.0,50.0,17.0,12.0,80.0,12.0,25.0,21.0,126.0,9.0,50.0,18.0,53.0,34.0,1.0,18.0,53.0,28.0,2.0,109.0,6.0,0.6184971098265896,0.7588652482269503,,,,0.44358974358974357,0.4752475247524752,0.4583333333333333,0.4424552429667519,0.4752475247524752,0.4520547945205479,0.4955555555555556,0.5132743362831859,0.545,0.0025575447570332483,0.12564102564102564,0.15789473684210525,20.559657986785854,0.375,0.15789473684210525,0.1547085201793722,0.13432835820895522,0.05319148936170213,0.15096065873741996,0.14859437751004015,0.07951070336391437,0.04477611940298507,0.15873015873015872,0.16161616161616163,0.1457725947521866,0.12698412698412698,0.14666666666666667,0.5283018867924528,0.3887468030690537,0.4934210526315789,0.5859375,0.4666666666666667,0.37084398976982097,0.36551724137931035,0.4344262295081967,0.5849056603773585,0.23785166240409208,0.4838709677419355,0.4945054945054945,0.9111111111111111,,,,,0.0025575447570332483,0.7524752475247525,0.4605263157894737,0.08571428571428572,,0.3561643835616438,0.46153846153846156,0.391304347826087,0.4599815856777492,0.5265170212765958,0.4233506849315069,0.11574074074074074,0.11600928074245939,0.2600896860986547,0.24439461883408073,7.444102564102563,31.3,,,,,1.0,,,1.0,,,3.0,16.0,12.0,10.0,,,,,0.15862068965517243,0.021505376344086023,,,0.09523809523809523,,,,,,,0.0136986301369863,,,20.0,64.0,3.0,2.0,0.05454545454545454,0.07407407407407407,,,,,,,,,,,,,,,,,True,,,
423,1610612739,Chris Gatling,Chris Gatling,423,CLE,6453.0,108,-15,200,197,54,48,20.0,397,206,3.0,2.0,5.0,1.0,2.0,12.0,8.0,8.0,24.0,4.0,11.0,54,0.10810810810810811,0.09302325581395349,,0.27,5.0,9.0,2.0,3.0,,,3.0,8.0,4.0,13.0,3.0,3.0,4.0,,12.0,30.0,5.0,7.0,10.0,49.0,3.0,7.0,,8.0,1.0,4.0,4.0,18.0,12.0,12.0,15.0,4.0,3.0,1.0,,,1.0,13.0,2.0,16.0,4.0,2.0,2.0,4.0,,4.0,2.0,,,6.0,,2.0,1.0,15.0,1.0,6.0,2.0,,,,,,,,18.0,1.0,0.5,0.6,1.0,0.7142857142857143,0.7142857142857143,0.4,0.42857142857142855,0.25,0.527027027027027,0.42857142857142855,0.7,0.5568181818181818,0.4,0.6923076923076923,0.1891891891891892,0.1,0.1111111111111111,22.123893805309738,0.6666666666666666,0.25,0.19696969696969696,0.047619047619047616,,0.16091954022988506,0.2777777777777778,0.11538461538461539,,0.2,0.14285714285714285,0.2222222222222222,0.09090909090909091,,,0.24324324324324326,0.5555555555555556,0.625,0.4,0.21621621621621623,0.375,0.5,,0.35135135135135137,0.3076923076923077,0.3076923076923077,1.0,0.08108108108108109,1.0,1.0,1.0,0.10810810810810811,0.42857142857142855,0.6666666666666666,,,,,0.43243243243243246,0.4425810810810811,0.41708571428571434,0.46382500000000004,0.14285714285714285,0.17142857142857143,0.16326530612244897,0.3673469387755102,10.073333333333332,24.342857142857138,3.0,2.0,,1.0,3.0,,4.0,6.0,2.0,,1.0,2.0,1.0,1.0,,,0.6666666666666666,,0.25,,,,0.11764705882352941,0.5,0.5,1.0,,,0.3,0.3,0.3333333333333333,0.5,2.0,4.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,True,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,24896.0,415,-1,798,791,241,177,108.0,1589,828,22.0,4.0,26.0,2.0,6.0,56.0,14.0,16.0,73.0,12.0,28.0,241,0.041916167664670656,0.0427807486631016,0.046875,0.30200501253132833,21.0,38.0,5.0,13.0,6.0,11.0,9.0,29.0,31.0,68.0,8.0,13.0,20.0,,61.0,135.0,16.0,33.0,41.0,211.0,7.0,19.0,2.0,20.0,16.0,32.0,18.0,68.0,82.0,40.0,42.0,19.0,7.0,8.0,8.0,2.0,18.0,34.0,5.0,57.0,17.0,12.0,5.0,17.0,2.0,12.0,6.0,5.0,2.0,23.0,2.0,5.0,2.0,48.0,4.0,20.0,3.0,3.0,2.0,,1.0,3.0,2.0,,68.0,,0.6721311475409836,0.7321428571428571,0.875,0.48484848484848486,0.5,0.45185185185185184,0.3684210526315789,0.5,0.5059523809523809,0.40476190476190477,0.5208333333333334,0.5582010582010583,0.45454545454545453,0.5862068965517241,0.19642857142857142,0.05185185185185185,0.10526315789473684,22.869471413160735,0.7391304347826086,0.29411764705882354,0.11333333333333333,0.21686746987951808,0.05,0.13577023498694518,0.06521739130434782,0.017543859649122806,0.034482758620689655,0.06862745098039216,0.0449438202247191,0.21100917431192662,0.18867924528301888,0.26666666666666666,0.6666666666666666,0.2261904761904762,0.5526315789473685,0.6176470588235294,0.5714285714285714,0.17261904761904762,0.3103448275862069,0.34615384615384615,0.5555555555555556,0.40476190476190477,0.45588235294117646,0.45588235294117646,0.7741935483870968,0.07738095238095238,0.6153846153846154,0.6153846153846154,0.875,0.11904761904761904,0.6190476190476191,0.38461538461538464,,,0.22916666666666666,0.5454545454545454,0.4226190476190476,0.472721856287425,0.50858,0.476118085106383,0.11827956989247312,0.13245033112582782,0.0947867298578199,0.3222748815165877,11.305925925925928,25.8969696969697,5.0,8.0,,3.0,11.0,1.0,6.0,16.0,8.0,,2.0,4.0,,2.0,,0.5,0.375,,0.10344827586206896,,,,0.04819277108433735,0.4,0.4,0.875,,,0.10416666666666667,0.22916666666666666,0.2727272727272727,0.42105263157894735,3.0,10.0,,,,0.09090909090909091,3.0,,0.6,1.0,2.0,6.0,1.0,2.0,0.09523809523809523,0.5,1.0,0.05714285714285714,,,,,True,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,10022.0,167,25,314,316,114,113,47.0,630,288,8.0,1.0,9.0,,4.0,19.0,13.0,16.0,41.0,12.0,26.0,114,0.0962962962962963,0.10884353741496598,0.09090909090909091,0.3630573248407643,16.0,23.0,4.0,7.0,5.0,8.0,7.0,17.0,1.0,3.0,,1.0,,,24.0,43.0,,1.0,12.0,60.0,6.0,11.0,1.0,15.0,7.0,17.0,8.0,22.0,24.0,24.0,,,5.0,2.0,2.0,3.0,4.0,18.0,3.0,25.0,7.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,,5.0,,1.0,1.0,22.0,2.0,10.0,2.0,15.0,9.0,1.0,5.0,15.0,9.0,,22.0,3.0,0.5,0.5454545454545454,,,,0.5581395348837209,0.5454545454545454,0.4117647058823529,0.5454545454545454,0.5,0.4117647058823529,0.5555555555555556,0.5357142857142857,0.4782608695652174,0.022727272727272728,0.11627906976744186,0.08695652173913043,15.86021505376344,0.6,0.3,0.13636363636363635,0.13333333333333333,0.25,0.13580246913580246,0.05555555555555555,0.13636363636363635,0.3333333333333333,0.07894736842105263,0.10526315789473684,0.19642857142857142,0.25,,0.6,0.5227272727272727,0.6956521739130435,0.7619047619047619,0.4375,0.38636363636363635,0.4117647058823529,0.5,0.5714285714285714,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.022727272727272728,,,,,0.5833333333333334,0.5714285714285714,0.5,,0.47058823529411764,0.625,0.5454545454545454,0.4801875000000001,0.49257727272727275,0.4414,0.19230769230769232,0.19607843137254902,0.25,0.36666666666666664,4.425581395348837,23.2,,,,,,,,,,,1.0,1.0,,1.0,,,,,0.17647058823529413,,,,0.07142857142857142,,,,,,,,,,3.0,4.0,,,,0.16666666666666666,,,,,1.0,,,,0.08333333333333333,,,,,,,,True,,,
221,1610612739,Clar. Weatherspoon,Clar. Weatherspoon,221,CLE,51530.0,859,-83,1631,1626,345,240,234.0,3257,1741,31.0,3.0,34.0,1.0,13.0,71.0,64.0,68.0,247.0,26.0,46.0,345,0.08672086720867209,0.08468244084682441,0.08,0.21152667075413856,71.0,121.0,22.0,32.0,13.0,25.0,34.0,84.0,18.0,38.0,,,,,123.0,243.0,,,88.0,334.0,26.0,41.0,,65.0,20.0,43.0,45.0,85.0,132.0,114.0,,,28.0,9.0,9.0,4.0,19.0,142.0,18.0,179.0,24.0,19.0,5.0,25.0,2.0,10.0,14.0,15.0,1.0,39.0,6.0,13.0,5.0,109.0,7.0,48.0,10.0,32.0,16.0,2.0,14.0,33.0,17.0,2.0,85.0,4.0,0.5365853658536586,0.616822429906542,,,,0.5061728395061729,0.6341463414634146,0.46511627906976744,0.5061728395061729,0.6341463414634146,0.46511627906976744,0.5680272108843537,0.6632653061224489,0.625,,0.11522633744855967,0.14049586776859505,17.498686284813452,0.6410256410256411,0.4864864864864865,0.21037037037037037,0.13013698630136986,0.06153846153846154,0.1961023142509135,0.09473684210526316,0.08870967741935484,0.0625,0.19672131147540983,0.23529411764705882,0.1968503937007874,0.14432989690721648,0.10204081632653061,0.5151515151515151,0.49794238683127573,0.5867768595041323,0.6826923076923077,0.5352112676056338,0.345679012345679,0.40476190476190477,0.4657534246575342,0.5,0.15637860082304528,0.47368421052631576,0.47368421052631576,0.6111111111111112,,,,,,0.7804878048780488,0.6875,0.13636363636363635,,0.5813953488372093,0.52,0.49794238683127573,0.4849477366255144,0.5308948717948717,0.4929093023255814,0.16901408450704225,0.16901408450704225,0.19461077844311378,0.25449101796407186,5.906172839506172,,,,,,,,,,,,2.0,9.0,1.0,4.0,,,,,0.13095238095238096,,,,0.0989010989010989,,,,,,,,,,13.0,32.0,,1.0,,0.058823529411764705,,,,,,,,,,,,,1.0,1.0,1.0,,True,,,
1510,1610612739,Brevin Knight,Brevin Knight,1510,CLE,850.0,14,2,24,24,6,8,,48,25,5.0,3.0,8.0,,3.0,19.0,,,1.0,1.0,4.0,6,,,,0.25,,1.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.1,,,0.08333333333333333,,,,,0.25,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,0.3333333333333333,0.4519666666666667,,,,,,,11.166666666666666,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1723,1610612739,Matt Harpring,Matt Harpring,1723,CLE,35172.0,586,-51,1105,1109,253,139,163.0,2214,1159,29.0,3.0,32.0,1.0,11.0,67.0,27.0,32.0,81.0,20.0,39.0,253,0.0531496062992126,0.058394160583941604,0.045,0.22895927601809954,27.0,48.0,9.0,16.0,4.0,9.0,20.0,54.0,40.0,90.0,,7.0,10.0,3.0,87.0,192.0,4.0,17.0,50.0,236.0,17.0,30.0,3.0,47.0,16.0,36.0,10.0,42.0,134.0,40.0,9.0,10.0,11.0,11.0,7.0,5.0,8.0,35.0,6.0,49.0,16.0,8.0,8.0,16.0,5.0,13.0,15.0,3.0,,31.0,3.0,6.0,5.0,63.0,3.0,27.0,5.0,6.0,2.0,,4.0,6.0,1.0,,42.0,4.0,0.7701149425287356,0.8481012658227848,0.75,0.23529411764705882,0.23529411764705882,0.453125,0.5666666666666667,0.4444444444444444,0.4449760765550239,0.5606060606060606,0.3902439024390244,0.49369747899159666,0.5875,0.42857142857142855,0.08133971291866028,0.057291666666666664,0.10416666666666667,20.78825347758887,0.5161290322580645,0.16216216216216217,0.0755939524838013,0.08602150537634409,0.125,0.07733812949640288,0.06504065040650407,0.05405405405405406,0.12,0.035398230088495575,0.062111801242236024,0.1111111111111111,0.06557377049180328,0.125,0.16666666666666666,0.22966507177033493,0.5625,0.627906976744186,0.6666666666666666,0.2583732057416268,0.37037037037037035,0.40816326530612246,0.65,0.430622009569378,0.4444444444444444,0.449438202247191,0.9,0.03349282296650718,,,,0.04784688995215311,0.48484848484848486,0.5625,0.1111111111111111,0.09090909090909091,0.21951219512195122,0.4444444444444444,0.31100478468899523,0.46059617224880384,0.47459482758620686,0.45789268292682933,0.11587982832618025,0.125,0.19915254237288135,0.17796610169491525,11.422395833333335,24.617647058823525,3.0,4.0,1.0,,2.0,1.0,,5.0,4.0,,2.0,5.0,3.0,3.0,1.0,0.3333333333333333,,,0.09259259259259259,0.011111111111111112,,,0.04672897196261682,0.4,0.4,0.75,0.3333333333333333,,0.07317073170731707,0.04878048780487805,,0.4,10.0,16.0,,2.0,,0.13333333333333333,,,,,,3.0,,,,,,,,,,,True,,,
