EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3SecondViolations,DefensiveGoaltends,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveMakes
680,1610612753,John Amaechi,John Amaechi,680,ORL,25161.0,419,-8,802,802,186,221,100,1604,29.0,59.0,2.0,8.0,8.0,14.0,12.0,38.0,14.0,44.0,,,,,,,,1.0,,,,1.0,55.0,141,,1.0,48.0,158.0,812,4.0,14.0,,,4.0,12.0,14.0,31.0,,1.0,17.0,45.0,66.0,44.0,,,6.0,,,21.0,8.0,5.0,13.0,5.0,,4.0,,4.0,31.0,1.0,17.0,2.0,4.0,44.0,7.0,55.0,20.0,75.0,4.0,7.0,7.0,,16.0,3.0,8.0,12.0,2.0,8.0,2.0,28,5.0,5.0,20.0,32.0,1.0,4.0,74.0,3.0,35.0,4.0,6.0,,,4.0,,,2.0,6.0,2.0,1.0,45.0,186,1.0,0.6,0.6346153846153846,,,,,,0.3900709219858156,0.2857142857142857,0.45161290322580644,0.3873239436619718,0.2857142857142857,0.4375,0.4438202247191011,0.375,0.5113636363636364,0.007042253521126761,0.14893617021276595,0.2033898305084746,0.21052631578947367,0.022727272727272728,22.464558342420936,0.5714285714285714,0.2692307692307692,0.0625,0.14193548387096774,0.05105105105105105,0.0547945205479452,0.021739130434782608,0.12532637075718014,0.047493403693931395,0.07446808510638298,0.056338028169014086,0.03571428571428571,0.024390243902439025,,0.14736842105263157,0.136986301369863,0.14084507042253522,0.019230769230769232,0.14285714285714285,0.06153846153846154,0.3333333333333333,0.4154929577464789,0.4915254237288136,0.6170212765957447,0.4827586206896552,0.2676056338028169,0.3157894736842105,0.4,0.5,0.30985915492957744,0.3181818181818182,0.32558139534883723,0.9285714285714286,,,,,0.007042253521126761,,,,0.5714285714285714,0.25,,,,,,,,0.4375,0.5714285714285714,,,0.03125,,0.4225352112676056,,0.48019574468085097,0.5142428571428571,0.4965870967741936,0.20114942528735633,0.2023121387283237,0.0759493670886076,0.2848101265822785,8.170921985815603,44.7,0.23192019950124687,1.0,,,,,,,,,1.0,1.0,True,,,
690,1610612753,Don Reid,Don Reid,690,ORL,8192.0,137,-34,260,262,99,129,40,522,15.0,21.0,2.0,5.0,5.0,6.0,1.0,5.0,,,,,,,,,,,,,,,16.0,26,,,11.0,43.0,291,2.0,6.0,,,3.0,7.0,5.0,6.0,,,5.0,15.0,26.0,6.0,,,4.0,,,3.0,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,2.0,13.0,,1.0,15.0,5.0,21.0,15.0,36.0,1.0,4.0,3.0,1.0,1.0,,1.0,2.0,,,,3,2.0,2.0,22.0,30.0,2.0,,17.0,1.0,9.0,,6.0,,,3.0,,,3.0,6.0,1.0,,15.0,99,2.0,0.8125,0.9285714285714286,,,,,,0.6153846153846154,0.3333333333333333,0.8333333333333334,0.6153846153846154,0.3333333333333333,0.8333333333333334,0.6323529411764706,0.4375,0.75,,0.11538461538461539,0.09523809523809523,0.2,,12.091503267973856,0.3333333333333333,0.25,,0.15306122448979592,0.125,0.09090909090909091,0.07407407407407407,0.14678899082568808,0.11450381679389313,0.22727272727272727,0.03225806451612903,0.13725490196078433,0.09090909090909091,,0.14285714285714285,0.15625,0.15555555555555556,0.125,,0.14285714285714285,0.16666666666666666,0.8076923076923077,0.7142857142857143,0.7894736842105263,0.8,0.19230769230769232,0.2,0.25,1.0,,,,,,,,,,,,,0.8333333333333334,0.4,,,,,,,,1.0,0.8333333333333334,,,,,0.8076923076923077,,0.520826923076923,0.57096,0.5282000000000001,0.2647058823529412,0.2647058823529412,0.16279069767441862,0.3488372093023256,1.6192307692307693,,0.38076923076923075,,,,,,,,,,1.0,,True,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,2275.0,38,13,70,72,34,58,12,142,1.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,5,,,3.0,7.0,55,,2.0,,,,,1.0,1.0,,,2.0,4.0,4.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,1.0,3.0,1.0,5.0,2.0,7.0,,1.0,,1.0,1.0,,1.0,1.0,,,,2,1.0,1.0,4.0,6.0,,,8.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,,4.0,34,,1.0,1.0,,,,,,0.4,,1.0,0.4,,1.0,0.3888888888888889,,0.6666666666666666,,0.2,0.3333333333333333,,,12.941176470588236,0.5,0.3333333333333333,,0.1111111111111111,0.05714285714285714,0.1111111111111111,,0.1111111111111111,0.045454545454545456,0.14285714285714285,,0.047619047619047616,,,0.2,,0.09090909090909091,0.16666666666666666,,,,0.6,0.3333333333333333,0.5,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,0.6,,0.50778,0.5954,0.5852,0.375,0.375,,0.5714285714285714,2.54,,0.4857142857142857,,,,,,,,,,1.0,,True,,,
724,1610612753,Cory Alexander,Cory Alexander,724,ORL,5233.0,87,-22,179,177,57,78,13,356,,3.0,,1.0,,,,,6.0,14.0,,2.0,,,,1.0,2.0,8.0,,,1.0,5.0,6.0,17,2.0,10.0,6.0,24.0,202,,1.0,,,,,1.0,4.0,1.0,6.0,4.0,9.0,4.0,8.0,6.0,,,7.0,2.0,,16.0,5.0,21.0,3.0,2.0,7.0,,9.0,47.0,,,,3.0,6.0,1.0,10.0,,10.0,,6.0,1.0,5.0,8.0,1.0,8.0,1.0,,,,9,,3.0,8.0,12.0,,,8.0,,3.0,1.0,,,,,,,,,,,9.0,57,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.16666666666666666,0.2222222222222222,0.35294117647058826,,0.25,0.3333333333333333,,0.25,0.3870967741935484,,0.375,0.37037037037037035,,,,,20.408163265306122,0.8888888888888888,0.1,,0.10526315789473684,,0.375,,0.13846153846153847,,,,,,,0.07692307692307693,0.05263157894736842,0.16,0.3333333333333333,0.5,,,0.1111111111111111,,,,,,,,0.5185185185185185,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.07407407407407407,,,,0.2962962962962963,0.25,0.25,1.0,1.0,,,,,,,,,,,0.1,,0.5,0.2,0.48148148148148145,0.2857142857142857,0.46014807692307697,0.5699,0.43427777777777776,0.1,0.15,,0.375,14.941176470588236,27.65,0.31843575418994413,1.0,,,,,,,,,,,True,,,
386,1610612753,Elliot Perry,Elliot Perry,386,ORL,1182.0,20,1,35,37,8,8,4,72,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,4,,,,2.0,36,,,,,,,,,,,,,,2.0,,,,,,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,1.0,,,1.0,,1.0,1.0,2.0,,2.0,2.0,,,,,2.0,1.0,,,2,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,8,,,,,,,,,0.25,,,0.25,,,0.25,,,,0.5,1.0,,0.3333333333333333,15.0,,,,0.07142857142857142,0.06666666666666667,,,0.05555555555555555,0.06666666666666667,,,0.125,,,0.2,,,,,,,0.25,,,,,,,,0.75,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.465825,,,,,,,13.774999999999999,,0.22857142857142856,,,,,,,,,,,,True,,,
381,1610612753,James Robinson,James Robinson,381,ORL,1127.0,19,-10,36,37,13,12,4,73,1.0,1.0,,,,,,,1.0,2.0,,,,,,,2.0,2.0,,,2.0,2.0,2.0,3,2.0,2.0,,10.0,41,,,,,,,,1.0,2.0,2.0,,6.0,2.0,2.0,6.0,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,2.0,2.0,,1.0,,,,,1.0,,1,,1.0,,2.0,,,,,,,,,,,,,,,,,6.0,13,1.0,0.5,0.5,1.0,1.0,,1.0,1.0,0.6666666666666666,,,1.0,,1.0,1.0,,1.0,0.4,0.3333333333333333,,,0.5,14.634146341463415,1.0,,,0.25,,0.5,,0.2857142857142857,,,,,,,,0.6666666666666666,0.14285714285714285,0.5,,,,0.2,1.0,1.0,,,,,,0.4,0.5,1.0,1.0,,,,,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,1.0,0.6,1.0,0.4894,,0.4904,,,,0.6,11.5,25.2,0.3611111111111111,,,,,,,,,,,,True,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,121963.0,2033,62,3953,3980,1168,1414,540,7933,184.0,341.0,49.0,86.0,43.0,88.0,105.0,259.0,195.0,461.0,5.0,9.0,,,3.0,4.0,37.0,102.0,3.0,7.0,8.0,27.0,484.0,1061,42.0,111.0,278.0,1372.0,4106,77.0,144.0,3.0,7.0,43.0,206.0,114.0,270.0,11.0,31.0,106.0,367.0,422.0,546.0,96.0,30.0,86.0,97.0,37.0,64.0,168.0,59.0,227.0,48.0,11.0,114.0,22.0,32.0,513.0,23.0,102.0,,35.0,201.0,25.0,261.0,125.0,386.0,45.0,81.0,52.0,29.0,91.0,14.0,51.0,43.0,7.0,40.0,8.0,134,16.0,36.0,38.0,103.0,7.0,7.0,395.0,34.0,182.0,33.0,79.0,3.0,3.0,35.0,,16.0,28.0,82.0,43.0,,367.0,1168,21.0,0.4359504132231405,0.47845804988662133,0.7619047619047619,0.3783783783783784,0.42857142857142855,0.3548387096774194,0.39622641509433965,0.45617342130065974,0.5347222222222222,0.4222222222222222,0.4667235494880546,0.5397350993377483,0.4335548172757475,0.5070214338507022,0.5754189944134078,0.48673740053050396,0.0947098976109215,0.060320452403393024,0.11436950146627566,0.06563706563706563,0.01735357917570499,32.36830648672181,0.6791044776119403,0.1404494382022472,,0.13188976377952755,0.06854838709677419,0.10385756676557864,0.052873563218390804,0.12681354110693177,0.06500260010400416,0.11088295687885011,0.07216494845360824,0.03262642740619902,0.0521978021978022,0.056338028169014086,0.1,0.13432835820895522,0.152,0.099601593625498,0.11627906976744186,0.07880910683012259,0.524390243902439,0.2909556313993174,0.5395894428152492,0.609271523178808,0.4673913043478261,0.22098976109215018,0.40540540540540543,0.43388429752066116,0.2761904761904762,0.39334470989761094,0.4229934924078091,0.4304635761589404,0.49230769230769234,0.007679180887372013,0.5555555555555556,0.5555555555555556,1.0,0.08703071672354949,0.3627450980392157,0.3627450980392157,0.7297297297297297,0.5695364238410596,0.5697674418604651,0.12244897959183673,,,,0.046357615894039736,0.42857142857142855,0.6666666666666666,0.292358803986711,0.48863636363636365,0.013289036544850499,0.75,0.08970099667774087,0.2962962962962963,0.3856655290102389,0.38144329896907214,0.4621599056603774,0.47663902439024386,0.4436368243243244,0.13787878787878788,0.15053763440860216,0.15014577259475217,0.26749271137026237,10.088501413760605,26.536936936936936,0.2954717935745004,5.0,,,,,,,,,2.0,,False,3.0,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,41132.0,686,-7,1375,1365,495,512,172,2740,35.0,70.0,5.0,8.0,11.0,28.0,10.0,37.0,26.0,66.0,2.0,9.0,2.0,3.0,,2.0,9.0,64.0,,6.0,5.0,26.0,71.0,173,11.0,73.0,54.0,229.0,1409,10.0,16.0,2.0,9.0,2.0,28.0,20.0,60.0,5.0,28.0,32.0,87.0,60.0,82.0,30.0,3.0,4.0,59.0,9.0,14.0,80.0,29.0,109.0,23.0,6.0,38.0,8.0,34.0,247.0,5.0,19.0,1.0,10.0,33.0,6.0,49.0,25.0,74.0,4.0,28.0,16.0,12.0,41.0,9.0,29.0,17.0,3.0,12.0,,58,6.0,18.0,16.0,46.0,,1.0,68.0,4.0,18.0,12.0,2.0,,,1.0,,,1.0,2.0,1.0,,87.0,495,10.0,0.4225352112676056,0.43478260869565216,0.9090909090909091,0.1506849315068493,0.2222222222222222,0.17857142857142858,0.16176470588235295,0.41040462427745666,0.625,0.3333333333333333,0.3556910569105691,0.52,0.3125,0.4065934065934066,0.5185185185185185,0.3915094339622642,0.2967479674796748,0.08092485549132948,0.15714285714285714,0.08108108108108109,,20.843828715365238,0.7068965517241379,0.10909090909090909,0.017857142857142856,0.06432748538011696,0.03877551020408163,0.07874015748031496,0.034722222222222224,0.0671875,0.03785488958990536,0.03428571428571429,0.031746031746031744,0.047619047619047616,0.03278688524590164,0.045454545454545456,0.05921052631578947,0.05844155844155844,0.07246376811594203,0.08,0.07407407407407407,0.029197080291970802,0.5,0.2845528455284553,0.5,0.5932203389830508,0.37142857142857144,0.15040650406504066,0.2702702702702703,0.29411764705882354,0.4,0.2682926829268293,0.3939393939393939,0.3939393939393939,0.5,0.036585365853658534,0.2222222222222222,0.25,1.0,0.2601626016260163,0.140625,0.14516129032258066,0.8888888888888888,0.32,0.625,0.2,0.12,0.6666666666666666,1.0,0.24,,,0.3181818181818182,0.39285714285714285,0.022727272727272728,,0.29545454545454547,0.19230769230769232,0.5813008130081301,0.15254237288135594,0.4899601659751039,0.5123068181818181,0.4905397590361446,0.07279693486590039,0.0962566844919786,0.1222707423580786,0.3799126637554585,9.026011560693641,26.591780821917812,0.36,5.0,3.0,1.0,8.0,0.0410958904109589,0.03125,1.0,0.013513513513513514,0.1111111111111111,,,False,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,67259.0,1121,-51,2174,2160,893,930,294,4334,15.0,35.0,3.0,14.0,7.0,16.0,15.0,48.0,51.0,141.0,16.0,35.0,3.0,5.0,7.0,16.0,60.0,137.0,2.0,6.0,27.0,53.0,81.0,224,76.0,172.0,67.0,457.0,2245,12.0,42.0,5.0,11.0,9.0,48.0,30.0,84.0,34.0,69.0,36.0,198.0,104.0,58.0,222.0,6.0,2.0,137.0,60.0,9.0,27.0,11.0,38.0,8.0,3.0,12.0,3.0,12.0,87.0,8.0,24.0,5.0,26.0,78.0,14.0,118.0,37.0,155.0,6.0,29.0,23.0,6.0,19.0,6.0,10.0,32.0,2.0,9.0,6.0,51,1.0,23.0,86.0,180.0,13.0,14.0,74.0,6.0,23.0,11.0,13.0,,,7.0,,1.0,5.0,13.0,5.0,5.0,198.0,893,34.0,0.6419753086419753,0.65,0.9736842105263158,0.4418604651162791,0.45454545454545453,0.4927536231884058,0.4418604651162791,0.36160714285714285,0.2857142857142857,0.35714285714285715,0.49242424242424243,0.36792452830188677,0.5294117647058824,0.5305882352941177,0.41228070175438597,0.5739644970414202,0.43434343434343436,0.04017857142857143,0.05714285714285714,0.0625,0.028368794326241134,18.814229249011856,0.37254901960784315,0.13861386138613863,0.05154639175257732,0.09873417721518987,0.02902055622732769,0.1326530612244898,0.030418250950570342,0.10547667342799188,0.029357798165137616,0.014652014652014652,0.039301310043668124,0.033846153846153845,0.022321428571428572,0.07692307692307693,0.11009174311926606,0.11788617886178862,0.07668711656441718,0.13793103448275862,0.11764705882352941,0.02666666666666667,0.38461538461538464,0.08838383838383838,0.42857142857142855,0.45454545454545453,0.6,0.12121212121212122,0.3125,0.3333333333333333,0.26666666666666666,0.3560606060606061,0.3617021276595745,0.3722627737226277,0.7647058823529411,0.08838383838383838,0.45714285714285713,0.45714285714285713,1.0,0.34595959595959597,0.43795620437956206,0.4411764705882353,0.9666666666666667,0.2641509433962264,0.21428571428571427,0.3333333333333333,0.09433962264150944,0.6,1.0,0.11320754716981132,0.3333333333333333,1.0,0.10457516339869281,0.4375,0.10457516339869281,0.4375,0.3464052287581699,0.5094339622641509,0.5227272727272727,0.43795620437956206,0.4739135101010102,0.4737589743589743,0.47542385620915045,0.06521739130434782,0.0954356846473029,0.1050328227571116,0.43326039387308535,13.701785714285707,24.92325581395349,0.4107635694572217,,1.0,,6.0,0.005813953488372093,0.0072992700729927005,4.0,0.023121387283236993,,,1.0,False,1.0,3.0,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,104912.0,1749,6,3435,3430,914,1109,451,6865,62.0,111.0,7.0,18.0,9.0,20.0,20.0,64.0,84.0,197.0,22.0,51.0,1.0,3.0,4.0,13.0,86.0,213.0,11.0,21.0,12.0,37.0,166.0,372,108.0,264.0,69.0,725.0,3556,16.0,39.0,12.0,24.0,7.0,75.0,31.0,77.0,16.0,50.0,35.0,145.0,222.0,110.0,303.0,21.0,16.0,213.0,86.0,19.0,72.0,25.0,97.0,18.0,7.0,35.0,11.0,26.0,219.0,13.0,34.0,3.0,30.0,146.0,7.0,183.0,50.0,233.0,13.0,33.0,22.0,11.0,34.0,9.0,17.0,33.0,2.0,17.0,6.0,67,5.0,18.0,79.0,147.0,6.0,11.0,97.0,8.0,33.0,20.0,13.0,,,6.0,,3.0,4.0,13.0,9.0,,145.0,914,18.0,0.6686746987951807,0.7025316455696202,0.9351851851851852,0.4090909090909091,0.5,0.32,0.4090909090909091,0.44623655913978494,0.41025641025641024,0.4025974025974026,0.5157232704402516,0.5396825396825397,0.4330708661417323,0.5323054331864905,0.5434782608695652,0.48013245033112584,0.41509433962264153,0.051075268817204304,0.07207207207207207,0.140625,0.01015228426395939,18.84130982367758,0.5074626865671642,0.04697986577181208,0.023622047244094488,0.10541516245487365,0.027091633466135457,0.12048192771084337,0.031476997578692496,0.10771113831089352,0.02817745803357314,0.028985507246376812,0.025157232704402517,0.02676864244741874,0.03197674418604651,0.028985507246376812,0.06361323155216285,0.10022779043280182,0.13924050632911392,0.11578947368421053,0.13559322033898305,0.03812316715542522,0.6923076923076923,0.17452830188679244,0.5585585585585585,0.6019417475728155,0.5806451612903226,0.10062893081761007,0.3125,0.36363636363636365,0.45,0.30974842767295596,0.4263959390862944,0.4307692307692308,0.7857142857142857,0.08018867924528301,0.43137254901960786,0.43137254901960786,1.0,0.33490566037735847,0.40375586854460094,0.4056603773584906,0.9186046511627907,0.2857142857142857,0.3888888888888889,,0.047619047619047616,0.3333333333333333,1.0,0.3333333333333333,0.5238095238095238,0.9090909090909091,0.15748031496062992,0.45,0.10236220472440945,0.3076923076923077,0.29133858267716534,0.32432432432432434,0.589622641509434,0.40375586854460094,0.5063236635220127,0.5026,0.48605078740157487,0.049924357034795766,0.08312342569269521,0.10344827586206896,0.2,11.588978494623655,25.035606060606067,0.2660844250363901,,1.0,,,0.003787878787878788,0.004694835680751174,,,,,,False,,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,8187.0,136,-22,256,258,97,94,33,514,,1.0,,,,,,1.0,2.0,8.0,2.0,5.0,,,,,7.0,21.0,,2.0,1.0,6.0,2.0,10,9.0,26.0,4.0,35.0,260,,4.0,,2.0,,,,2.0,1.0,6.0,4.0,7.0,,4.0,24.0,3.0,,21.0,7.0,,8.0,3.0,11.0,,3.0,2.0,,6.0,25.0,,,,5.0,5.0,1.0,11.0,,11.0,,4.0,2.0,2.0,4.0,2.0,3.0,2.0,,1.0,,6,1.0,4.0,3.0,9.0,,,5.0,,,1.0,,,,,,,,,,,7.0,97,1.0,,,0.8888888888888888,0.34615384615384615,,0.16666666666666666,0.34615384615384615,0.2,,,0.4305555555555556,,0.1875,0.43243243243243246,,0.2222222222222222,0.7222222222222222,,,,,14.527027027027028,0.6666666666666666,0.1111111111111111,,0.04504504504504504,,0.2777777777777778,,0.07751937984496124,,,,,,,,0.13513513513513514,,0.14285714285714285,0.75,,,0.027777777777777776,,,,0.027777777777777776,,,,0.2222222222222222,0.25,0.25,,0.1388888888888889,0.4,0.4,1.0,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.8571428571428571,,,,,,,0.3333333333333333,,,,,,,0.75,0.16666666666666666,0.75,0.3333333333333333,0.50295,0.453375,0.47767499999999996,,,,0.2,16.91,24.8076923076923,0.37890625,,,,3.0,,,,,,,,False,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,105974.0,1766,20,3446,3467,1025,1250,484,6913,48.0,97.0,5.0,8.0,17.0,33.0,28.0,76.0,91.0,208.0,16.0,42.0,3.0,8.0,5.0,10.0,82.0,219.0,13.0,31.0,21.0,57.0,167.0,381,98.0,261.0,142.0,770.0,3640,22.0,40.0,16.0,39.0,9.0,101.0,44.0,111.0,26.0,67.0,81.0,247.0,122.0,212.0,213.0,81.0,12.0,217.0,82.0,20.0,254.0,79.0,333.0,68.0,11.0,116.0,27.0,111.0,745.0,13.0,42.0,3.0,20.0,109.0,15.0,144.0,58.0,202.0,12.0,87.0,71.0,16.0,80.0,22.0,67.0,43.0,5.0,13.0,1.0,123,9.0,43.0,32.0,102.0,3.0,5.0,167.0,2.0,26.0,33.0,5.0,2.0,2.0,1.0,,2.0,2.0,7.0,2.0,,247.0,1025,23.0,0.3652694610778443,0.37888198757763975,0.7244897959183674,0.37547892720306514,0.41025641025641024,0.3880597014925373,0.3783783783783784,0.43832020997375326,0.55,0.3963963963963964,0.48909657320872274,0.5822784810126582,0.46629213483146065,0.5241820768136558,0.5975609756097561,0.5388127853881278,0.40654205607476634,0.05249343832020997,0.14432989690721648,0.06578947368421052,0.004807692307692308,20.57797708021923,0.6504065040650406,0.10135135135135136,0.021739130434782608,0.08195488721804511,0.032134659525631215,0.0711743772241993,0.03350515463917526,0.08007448789571694,0.032448377581120944,0.016129032258064516,0.030303030303030304,0.04604051565377532,0.037383177570093455,0.014925373134328358,0.06299212598425197,0.07862407862407862,0.09778597785977859,0.0761904761904762,0.056338028169014086,0.03519061583577713,0.2857142857142857,0.15109034267912771,0.4948453608247423,0.5783132530120482,0.4166666666666667,0.11838006230529595,0.3684210526315789,0.39436619718309857,0.25,0.32398753894080995,0.4375,0.4396135265700483,0.37362637362637363,0.06542056074766354,0.38095238095238093,0.38095238095238093,0.75,0.3411214953271028,0.3744292237442922,0.38317757009345793,0.7195121951219512,0.10126582278481013,0.625,0.2,0.10126582278481013,0.375,1.0,0.3924050632911392,0.41935483870967744,0.6923076923076923,0.1853932584269663,0.5151515151515151,0.056179775280898875,0.5,0.3202247191011236,0.3684210526315789,0.557632398753894,0.3778801843317972,0.49635344287949923,0.4915126984126983,0.48156278409090925,0.04477611940298507,0.06419753086419754,0.13116883116883116,0.3207792207792208,11.69265091863517,25.181226053639847,0.2974463145676146,2.0,5.0,,38.0,0.019157088122605363,0.0228310502283105,4.0,0.01509433962264151,,,,False,,,
