EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes
1023,1610612760,Emanual Davis,Emanual Davis,1023,SEA,15440.0,257,2,486,482,155,149,51,968,5,11,2.0,2.0,7.0,19.0,2.0,15.0,4.0,12.0,3.0,6.0,8.0,14.0,1.0,4.0,6.0,14,45,12.0,26.0,16.0,80,499,1.0,4.0,9,7.0,12.0,8.0,37,6.0,22.0,27.0,9.0,14.0,8.0,6.0,22.0,7.0,29.0,6.0,1.0,10.0,5.0,7.0,65.0,2.0,5.0,3.0,20.0,4.0,27.0,7.0,34.0,1.0,15.0,9.0,6.0,8.0,3.0,8.0,4.0,12.0,4.0,12.0,26,1.0,1.0,20.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,37,155,3.0,0.21428571428571427,0.21428571428571427,0.75,0.46153846153846156,0.5833333333333334,0.46153846153846156,0.3111111111111111,0.4444444444444444,0.4507042253521127,0.6904761904761905,0.5,0.7115384615384616,0.36619718309859156,0.13333333333333333,0.18181818181818182,0.15789473684210525,0.06666666666666667,17.037037037037035,0.6666666666666666,0.19047619047619047,0.11695906432748537,0.03048780487804878,0.06382978723404255,0.05,0.10550458715596331,0.03431372549019608,0.058823529411764705,0.020833333333333332,0.045454545454545456,0.05555555555555555,0.1,0.12698412698412698,0.11538461538461539,0.06451612903225806,0.0625,0.02564102564102564,1.0,0.15492957746478872,0.45454545454545453,0.5555555555555556,0.4,0.2676056338028169,0.3684210526315789,0.4375,0.2112676056338028,0.13333333333333333,0.14285714285714285,0.5,0.16901408450704225,0.3333333333333333,0.3333333333333333,1.0,0.19718309859154928,0.5714285714285714,0.5714285714285714,0.625,1.0,0.09523809523809523,1.0,0.2857142857142857,0.5,0.2857142857142857,0.6666666666666666,0.5211267605633803,0.5714285714285714,0.47121690140845074,0.5043,0.47195238095238096,0.1038961038961039,0.1568627450980392,0.4625,9.984444444444446,24.123076923076926,0.31893004115226337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
121,1610612760,Patrick Ewing,Patrick Ewing,121,SEA,41713.0,695,-94,1355,1353,423,326,159,2708,32,75,7.0,22.0,38.0,92.0,18.0,44.0,,1.0,,1.0,,1.0,,,1.0,88,211,,2.0,52.0,228,1460,,19.0,58,,2.0,16.0,54,100.0,76.0,,,1.0,,25.0,24.0,6.0,30.0,5.0,1.0,17.0,3.0,4.0,66.0,3.0,37.0,29.0,119.0,16.0,164.0,41.0,205.0,4.0,15.0,8.0,7.0,28.0,2.0,12.0,22.0,50.0,15.0,31.0,71,4.0,6.0,69.0,6.0,36.0,2.0,36.0,18.0,36.0,22.0,54,423,7.0,0.5681818181818182,0.6329113924050633,,,,,0.41706161137440756,0.3275862068965517,0.4131455399061033,0.31666666666666665,0.46530612244897956,0.38028169014084506,0.009389671361502348,0.11848341232227488,0.21333333333333335,0.09782608695652174,,19.04454486765655,0.56,0.43243243243243246,0.22796934865900384,0.07184466019417475,0.2283464566929134,0.026785714285714284,0.2280431432973806,0.06379585326953748,0.07960199004975124,0.05517241379310345,0.023529411764705882,0.037037037037037035,0.2396694214876033,0.26063829787234044,0.19248826291079812,0.1702127659574468,0.3939393939393939,0.04040404040404041,0.6111111111111112,0.352112676056338,0.4266666666666667,0.5423728813559322,0.5,0.431924882629108,0.41304347826086957,0.4578313253012048,0.20657276995305165,0.4090909090909091,0.4090909090909091,0.9444444444444444,0.004694835680751174,,,,0.004694835680751174,,,,,0.36666666666666664,0.3181818181818182,0.016666666666666666,,0.016666666666666666,,0.3615023474178404,,0.4268896713615024,0.5096925925925926,0.4365733333333334,0.14814814814814814,0.14937759336099585,0.23684210526315788,7.445023696682463,24.0,0.3121771217712177,9.0,20.0,13.0,31.0,3.0,29.0,18.0,1.0,9.0,16.0,2.0,6.0,10.0,8.0,2.0,1.0,1.0,1.0,0.41935483870967744,0.41935483870967744,0.4142857142857143,0.022222222222222223,0.07692307692307693,0.4473684210526316,0.6451612903225806,0.45,0.1111111111111111,0.12719298245614036,,,,,,,,,,,,,,,,,,,,,,,True,
1739,1610612760,Ruben Patterson,Ruben Patterson,1739,SEA,61963.0,1033,161,1954,1975,631,642,246,3929,161,250,50.0,82.0,33.0,91.0,17.0,42.0,,3.0,,2.0,,9.0,1.0,,6.0,211,383,,12.0,134.0,556,2073,1.0,65.0,116,,8.0,44.0,174,256.0,166.0,,,8.0,,51.0,46.0,25.0,71.0,18.0,7.0,25.0,9.0,12.0,167.0,10.0,79.0,21.0,69.0,19.0,109.0,93.0,202.0,9.0,48.0,35.0,13.0,46.0,9.0,19.0,37.0,83.0,24.0,30.0,93,11.0,8.0,194.0,22.0,92.0,16.0,20.0,8.0,24.0,15.0,174,631,17.0,0.6066350710900474,0.6918918918918919,,,,,0.5509138381201044,0.5603448275862069,0.5341772151898734,0.5241935483870968,0.577962577962578,0.5761589403973509,0.030379746835443037,0.13315926892950392,0.156,0.13186813186813187,,25.044404973357018,0.5542168674698795,0.2375,0.09324324324324325,0.113997113997114,0.0995260663507109,0.05917159763313609,0.0946372239747634,0.10324825986078887,0.11194029850746269,0.08585858585858586,0.05042016806722689,0.08,0.07272727272727272,0.1076923076923077,0.09615384615384616,0.09937888198757763,0.1,0.072,0.625,0.6329113924050633,0.644,0.7630331753554502,0.5900621118012422,0.23037974683544304,0.3626373626373626,0.4177215189873418,0.10632911392405063,0.40476190476190477,0.40476190476190477,0.8823529411764706,0.007594936708860759,,,,0.02278481012658228,,,,0.013333333333333334,0.6612903225806451,0.6097560975609756,0.016129032258064516,,0.04838709677419355,,0.6632911392405063,,0.5004234771573604,0.4806507462686566,0.5005634146341463,0.1978494623655914,0.20309050772626933,0.3129496402877698,4.298433420365535,29.40833333333333,0.32292732855680656,29.0,53.0,40.0,74.0,28.0,108.0,52.0,4.0,2.0,27.0,8.0,10.0,9.0,3.0,1.0,2.0,3.0,,0.5405405405405406,0.5333333333333333,0.6,0.06666666666666667,0.14096916299559473,0.5454545454545454,0.7066666666666667,0.5471698113207547,0.10344827586206896,0.19424460431654678,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,True,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,63685.0,1061,56,2066,2059,812,751,256,4125,62,94,27.0,41.0,35.0,82.0,23.0,64.0,14.0,35.0,3.0,11.0,32.0,83.0,7.0,13.0,40.0,120,240,46.0,118.0,80.0,458,2222,10.0,42.0,83,16.0,51.0,53.0,185,178.0,62.0,138.0,,82.0,32.0,24.0,29.0,11.0,40.0,10.0,1.0,16.0,4.0,9.0,91.0,10.0,44.0,23.0,132.0,18.0,173.0,56.0,229.0,7.0,26.0,20.0,6.0,33.0,11.0,16.0,33.0,66.0,24.0,31.0,69,4.0,9.0,97.0,10.0,36.0,16.0,16.0,8.0,17.0,10.0,185,812,8.0,0.7416666666666667,0.8018018018018018,1.0,0.3898305084745763,0.3137254901960784,0.39316239316239315,0.5,0.5060240963855421,0.5279329608938548,0.4925373134328358,0.57,0.5674846625766872,0.329608938547486,0.1,0.11702127659574468,0.14634146341463414,0.015625,19.604543542280187,0.5,0.2571428571428571,0.17765814266487215,0.06027397260273973,0.09956709956709957,0.053763440860215055,0.1591375770020534,0.05895196506550218,0.04529616724738676,0.09615384615384616,0.05755395683453238,0.0425531914893617,0.116751269035533,0.199203187250996,0.2,0.11428571428571428,0.05357142857142857,0.04242424242424243,0.5882352941176471,0.26256983240223464,0.6595744680851063,0.7469879518072289,0.7258064516129032,0.22905027932960895,0.4268292682926829,0.5,0.1787709497206704,0.359375,0.36507936507936506,0.9130434782608695,0.09776536312849161,0.4,0.4,1.0,0.23184357541899442,0.3855421686746988,0.3902439024390244,1.0,0.14285714285714285,0.30597014925373134,0.6585365853658537,0.08208955223880597,0.2727272727272727,0.29850746268656714,0.325,0.5921787709497207,0.3902439024390244,0.486862745098039,0.47067499999999995,0.4907349624060151,0.09375,0.13533834586466165,0.4039301310043668,7.870833333333332,24.950000000000006,0.39303000968054214,9.0,19.0,18.0,39.0,19.0,67.0,18.0,2.0,7.0,17.0,4.0,3.0,7.0,1.0,,,2.0,,0.46153846153846156,0.4897959183673469,0.5775862068965517,0.029850746268656716,0.04680851063829787,0.6571428571428571,0.3877551020408163,0.47368421052631576,0.1111111111111111,0.1462882096069869,1.0,1.0,1.0,,3.0,4.0,4.0,1.0,3.0,0.4,0.00847457627118644,0.012048192771084338,0.061224489795918366,0.5714285714285714,1.0,,,,,,,,True,
699,1610612760,Brent Barry,Brent Barry,699,SEA,106846.0,1781,94,3410,3414,1135,1086,419,6824,63,85,18.0,26.0,11.0,39.0,15.0,48.0,13.0,36.0,1.0,3.0,96.0,193.0,20.0,30.0,58.0,89,172,109.0,229.0,84.0,589,3618,23.0,24.0,55,31.0,61.0,41.0,182,114.0,64.0,306.0,21.0,193.0,96.0,13.0,186.0,39.0,225.0,25.0,14.0,108.0,39.0,39.0,489.0,11.0,20.0,51.0,118.0,9.0,178.0,33.0,211.0,9.0,80.0,55.0,25.0,57.0,15.0,43.0,29.0,86.0,34.0,63.0,126,5.0,6.0,103.0,8.0,40.0,10.0,14.0,4.0,14.0,7.0,182,1135,19.0,0.6404494382022472,0.6867469879518072,0.9357798165137615,0.4759825327510917,0.5081967213114754,0.4759825327510917,0.5174418604651163,0.43636363636363634,0.6296758104738155,0.6077586206896551,0.654627539503386,0.6485507246376812,0.571072319201995,0.0755813953488372,0.047058823529411764,0.20512820512820512,0.020833333333333332,13.50383631713555,0.6627906976744186,0.075,0.09357652656621729,0.016353229762878167,0.1440677966101695,0.03618421052631579,0.10464396284829722,0.020301244269810084,0.014989293361884369,0.021798365122615803,0.045662100456621,0.011764705882352941,0.08459214501510574,0.07174887892376682,0.11983471074380166,0.1520912547528517,0.12087912087912088,0.049723756906077346,0.5,0.2119700748129676,0.7411764705882353,0.7777777777777778,0.5714285714285714,0.09725685785536159,0.28205128205128205,0.3548387096774194,0.11970074812967581,0.3125,0.3191489361702128,1.0,0.08977556109725686,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.48129675810473815,0.49740932642487046,0.49740932642487046,0.9479166666666666,0.4878048780487805,0.22413793103448276,0.6923076923076923,0.02586206896551724,0.3333333333333333,0.5,0.5172413793103449,0.7830423940149626,0.49740932642487046,0.5155976309226933,0.4866818181818182,0.5087103448275863,0.09237875288683603,0.19607843137254902,0.3089983022071307,7.161046511627906,25.163318777292574,0.33284457478005863,8.0,12.0,8.0,18.0,3.0,49.0,12.0,2.0,4.0,14.0,1.0,10.0,7.0,3.0,,,,1.0,0.4444444444444444,0.5609756097560976,0.5697674418604651,0.017391304347826087,0.012853470437017995,0.5454545454545454,0.2926829268292683,0.6666666666666666,0.25,0.0831918505942275,,,,,3.0,10.0,10.0,,12.0,0.43478260869565216,,,0.07317073170731707,0.5,1.0,,,,,,,,True,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,45056.0,751,70,1420,1424,417,406,187,2844,42,59,10.0,16.0,9.0,36.0,33.0,87.0,3.0,18.0,,5.0,8.0,20.0,1.0,2.0,7.0,84,182,11.0,38.0,37.0,238,1482,2.0,23.0,46,2.0,12.0,13.0,65,124.0,44.0,33.0,,18.0,8.0,8.0,14.0,16.0,30.0,12.0,4.0,11.0,,3.0,76.0,6.0,22.0,18.0,56.0,13.0,87.0,31.0,118.0,1.0,19.0,11.0,8.0,8.0,2.0,6.0,17.0,25.0,3.0,31.0,74,10.0,5.0,48.0,6.0,25.0,2.0,10.0,7.0,11.0,3.0,65,417,10.0,0.7380952380952381,0.8157894736842105,1.0,0.2894736842105263,0.16666666666666666,0.3055555555555556,0.46153846153846156,0.5,0.45681818181818185,0.4482758620689655,0.49377593360995853,0.48507462686567165,0.17272727272727273,0.04395604395604396,0.06779661016949153,0.05555555555555555,0.022988505747126436,16.18989653073646,0.32,0.25,0.10546139359698682,0.041666666666666664,0.13533834586466165,0.047619047619047616,0.11144578313253012,0.04281345565749235,0.035897435897435895,0.048484848484848485,0.05813953488372093,0.025,0.061068702290076333,0.10880829015544041,0.13043478260869565,0.12631578947368421,0.15789473684210525,0.008771929824561403,0.2727272727272727,0.2681818181818182,0.711864406779661,0.7636363636363637,0.6428571428571429,0.16363636363636364,0.25,0.2647058823529412,0.39545454545454545,0.3793103448275862,0.38823529411764707,0.8787878787878788,0.08181818181818182,0.16666666666666666,0.17647058823529413,1.0,0.09090909090909091,0.4,0.4,1.0,0.03571428571428571,0.27586206896551724,0.625,0.08620689655172414,,0.1206896551724138,0.2857142857142857,0.4409090909090909,0.4444444444444444,0.46844885321100915,0.4822037037037037,0.4617535714285715,0.10460251046025104,0.12437810945273632,0.27310924369747897,10.94120879120879,26.107894736842105,0.2936619718309859,9.0,10.0,16.0,26.0,12.0,47.0,16.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,,,1.0,1.0,0.6153846153846154,0.625,0.6714285714285714,0.05555555555555555,0.041666666666666664,0.6666666666666666,0.35714285714285715,0.9,0.1111111111111111,0.19747899159663865,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.5,0.02631578947368421,,0.03571428571428571,1.0,1.0,0.05555555555555555,,,,,,,True,
1741,1610612760,Jelani McCoy,Jelani McCoy,1741,SEA,18783.0,313,-85,611,615,143,152,63,1226,29,46,8.0,9.0,8.0,18.0,,1.0,,,,,,,,,,37,65,,,9.0,83,645,,10.0,11,,,3.0,23,38.0,36.0,,,,,6.0,14.0,3.0,17.0,3.0,,3.0,5.0,6.0,37.0,1.0,17.0,9.0,33.0,5.0,47.0,18.0,65.0,3.0,3.0,2.0,1.0,14.0,2.0,9.0,14.0,28.0,5.0,19.0,45,1.0,2.0,29.0,6.0,16.0,2.0,15.0,7.0,15.0,10.0,23,143,2.0,0.5135135135135135,0.6333333333333333,,,,,0.5692307692307692,0.9090909090909091,0.5692307692307692,0.9090909090909091,0.538961038961039,0.8846153846153846,,0.09230769230769231,0.06521739130434782,0.16666666666666666,,15.486725663716813,0.5,0.38461538461538464,0.14601769911504425,0.07657657657657657,0.14516129032258066,0.018518518518518517,0.14583333333333334,0.06521739130434782,0.044444444444444446,0.03225806451612903,0.02631578947368421,,0.17307692307692307,0.1518987341772152,0.12631578947368421,0.10869565217391304,0.25,0.13636363636363635,0.6666666666666666,0.7076923076923077,0.6304347826086957,0.6744186046511628,0.5517241379310345,0.27692307692307694,0.4444444444444444,0.5333333333333333,0.015384615384615385,,,,,,,,,,,,,0.8181818181818182,0.8888888888888888,,,,,0.7076923076923077,,0.5134984615384617,0.5454363636363637,0.5930181818181818,0.21333333333333335,0.21333333333333335,0.27710843373493976,2.9076923076923076,,0.23404255319148937,7.0,10.0,8.0,11.0,1.0,17.0,14.0,,3.0,5.0,5.0,5.0,7.0,1.0,,1.0,,,0.7272727272727273,0.7272727272727273,0.6538461538461539,,0.15714285714285714,0.375,0.9090909090909091,0.7,0.14285714285714285,0.20481927710843373,,,,,,,,,,,,,,,,,,,,,,,True,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,6765.0,113,46,205,207,91,76,25,412,10,14,5.0,5.0,1.0,6.0,,,,,,,,,,,,11,20,,,8.0,30,187,,6.0,8,,,3.0,15,12.0,10.0,,,,,3.0,,,,,,,,,,,13.0,2.0,13.0,3.0,18.0,13.0,31.0,1.0,5.0,4.0,1.0,2.0,,1.0,6.0,8.0,2.0,7.0,25,2.0,3.0,11.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,15,91,5.0,0.5454545454545454,0.8571428571428571,,,,,0.55,0.75,0.55,0.75,0.6,0.75,,0.15,0.07142857142857142,0.3333333333333333,,14.042553191489361,0.25,0.2727272727272727,0.15853658536585366,0.21311475409836064,0.09090909090909091,,0.14423076923076922,0.16883116883116883,0.13043478260869565,0.25,,,0.09090909090909091,0.1891891891891892,0.14705882352941177,0.15384615384615385,,0.16666666666666666,0.75,0.7,0.7142857142857143,0.7692307692307693,0.5,0.3,0.16666666666666666,0.25,,,,,,,,,,,,,,0.625,1.0,,,,,0.7,,0.4831200000000001,0.54355,0.4610875,0.17391304347826086,0.17391304347826086,0.5,2.505,,0.44390243902439025,5.0,6.0,5.0,8.0,1.0,11.0,8.0,,2.0,1.0,,,1.0,,,,1.0,1.0,0.625,0.625,0.6111111111111112,,0.2857142857142857,1.0,0.75,0.8333333333333334,,0.36666666666666664,,,,,,,,,,,,,,,,,,,,,,,True,
452,1610612760,Vin Baker,Vin Baker,452,SEA,64925.0,1082,78,2019,2019,649,639,257,4038,114,195,35.0,54.0,34.0,116.0,42.0,102.0,,,,,,5.0,,,4.0,190,413,,5.0,119.0,499,2180,,69.0,130,,4.0,28.0,166,232.0,148.0,,,5.0,,47.0,28.0,23.0,51.0,21.0,2.0,18.0,,10.0,125.0,22.0,60.0,23.0,105.0,10.0,138.0,83.0,221.0,16.0,20.0,9.0,11.0,32.0,2.0,12.0,40.0,72.0,26.0,44.0,130,16.0,25.0,166.0,13.0,79.0,9.0,50.0,23.0,50.0,27.0,166,649,14.0,0.6105263157894737,0.703030303030303,,,,,0.4600484261501211,0.5307692307692308,0.45454545454545453,0.5149253731343284,0.5050607287449392,0.5460526315789473,0.011961722488038277,0.11380145278450363,0.14871794871794872,0.14655172413793102,0.00980392156862745,24.302275654787465,0.4444444444444444,0.14084507042253522,0.14056224899598393,0.08344923504867872,0.10849056603773585,0.1134020618556701,0.1334723670490094,0.08981380065717415,0.07722007722007722,0.05172413793103448,0.1056338028169014,0.1346153846153846,0.14285714285714285,0.1386861313868613,0.14068441064638784,0.11464968152866242,0.09090909090909091,0.09090909090909091,0.54,0.4665071770334928,0.5846153846153846,0.6867469879518072,0.5,0.27751196172248804,0.29310344827586204,0.3434343434343434,0.24401913875598086,0.4117647058823529,0.4158415841584158,0.8809523809523809,,,,,0.011961722488038277,,,,,0.40298507462686567,0.6481481481481481,,,0.029850746268656716,,0.4784688995215311,,0.4502647129186604,0.49992678571428584,0.42568470149253734,0.16494845360824742,0.1649269311064718,0.33266533066132264,6.972639225181599,27.639999999999997,0.3214462605250124,28.0,48.0,31.0,63.0,21.0,83.0,50.0,1.0,4.0,20.0,5.0,8.0,25.0,2.0,,1.0,3.0,1.0,0.49206349206349204,0.49206349206349204,0.5608108108108109,0.015625,0.12280701754385964,0.6470588235294118,0.7619047619047619,0.5833333333333334,0.10714285714285714,0.16633266533066132,,,,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,,,,True,
56,1610612760,Gary Payton,Gary Payton,56,SEA,75421.0,1257,84,2444,2436,878,867,313,4880,122,189,56.0,83.0,69.0,193.0,56.0,148.0,10.0,25.0,2.0,9.0,26.0,65.0,6.0,7.0,17.0,247,530,36.0,90.0,132.0,734,2597,10.0,102.0,194,9.0,26.0,89.0,320,152.0,342.0,78.0,30.0,65.0,26.0,27.0,197.0,58.0,255.0,48.0,10.0,101.0,44.0,52.0,568.0,8.0,20.0,26.0,84.0,3.0,113.0,28.0,141.0,8.0,52.0,31.0,21.0,53.0,7.0,33.0,28.0,81.0,35.0,27.0,77,7.0,6.0,168.0,15.0,45.0,36.0,8.0,3.0,9.0,5.0,320,878,23.0,0.3076923076923077,0.31020408163265306,0.7222222222222222,0.4,0.34615384615384615,0.4,0.4660377358490566,0.5257731958762887,0.4854838709677419,0.525,0.5254730713245997,0.5895522388059702,0.14516129032258066,0.0509433962264151,0.07936507936507936,0.05699481865284974,0.006756756756756757,27.214741318214035,0.654320987654321,0.03333333333333333,0.09545454545454546,0.022172949002217297,0.09923664122137404,0.03571428571428571,0.09632224168126094,0.02486678507992895,0.02865329512893983,0.011494252873563218,0.03636363636363636,0.03389830508474576,0.06382978723404255,0.10862619808306709,0.10542168674698796,0.10256410256410256,0.08955223880597014,0.026143790849673203,0.5555555555555556,0.30483870967741933,0.6455026455026455,0.7011494252873564,0.3114754098360656,0.31129032258064515,0.35751295336787564,0.3791208791208791,0.23870967741935484,0.3783783783783784,0.38095238095238093,0.3392857142857143,0.04032258064516129,0.4,0.4,0.8,0.10483870967741936,0.4,0.4,0.6923076923076923,0.09836065573770492,0.37727272727272726,0.6746987951807228,0.04090909090909091,0.2222222222222222,0.07727272727272727,0.4117647058823529,0.45,0.4,0.4664187399030693,0.43260612244897967,0.47624200913242015,0.0706605222734255,0.08035714285714286,0.4359673024523161,8.175660377358493,24.848888888888894,0.35924713584288054,12.0,17.0,25.0,51.0,12.0,68.0,4.0,,4.0,20.0,7.0,4.0,4.0,1.0,,,,,0.49019607843137253,0.45901639344262296,0.49264705882352944,,0.023972602739726026,0.2753623188405797,0.2786885245901639,0.7058823529411765,0.3333333333333333,0.09264305177111716,,1.0,1.0,,4.0,2.0,2.0,,17.0,0.2,,,0.06557377049180328,0.3333333333333333,1.0,,,1.0,0.01098901098901099,,,,True,
