EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FG3APct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,DefThreePtRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Travels,DefArc3ReboundPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffThreePtRebounds,Loose Ball Fouls,OffThreePtReboundPct,OffArc3ReboundPct,BlockedLongMidRange,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Clear Path Fouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,1770.0,30,-2.0,56,58,1,15,7.0,114,2.0,2.0,2.0,4.0,7.0,6.0,11.0,3.0,15.0,63.0,1.0,2.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1,1.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,0.5,0.5454545454545454,0.5,0.625,0.5,0.18181818181818182,0.5,0.14285714285714285,20.634920634920636,0.13333333333333333,0.125,0.16666666666666666,0.2,0.18181818181818182,1.0,1.0,0.5,0.18181818181818182,0.6363636363636364,0.5714285714285714,0.6666666666666666,1.0,0.18181818181818182,0.4401000000000001,0.3592,0.16666666666666666,0.16666666666666666,0.13333333333333333,12.318181818181818,0.017857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,1610612737,Roshown McLeod,Roshown McLeod,1728,ATL,1270.0,21,1.0,40,40,16,17,6.0,80,3.0,3.0,1.0,1.0,5.0,4.0,9.0,4.0,12.0,39.0,1.0,1.0,2.0,6.0,2.0,,2.0,2.0,1.0,4.0,2.0,4.0,7.0,,,,,1.0,3.0,,4.0,,,16,,0.75,0.75,0.4444444444444444,1.0,0.4444444444444444,1.0,0.5454545454545454,1.0,,,,25.531914893617024,0.15384615384615385,0.11764705882352941,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2,0.2,1.0,0.3333333333333333,0.40538888888888885,0.3812,,,0.16666666666666666,11.422222222222224,0.4,1.0,1.0,1.0,2.0,4.0,6.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,0.5,0.5,0.75,1.0,0.5,0.17647058823529413,0.17647058823529413,0.2727272727272727,0.2,0.5,1.0,0.4526,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1610612737,Tony Smith,Tony Smith,380,ATL,4658.0,78,-18.0,151,153,34,52,17.0,304,1.0,3.0,5.0,6.0,13.0,8.0,21.0,1.0,17.0,160.0,2.0,3.0,4.0,12.0,4.0,1.0,9.0,10.0,5.0,21.0,1.0,1.0,3.0,7.0,3.0,4.0,4.0,9.0,12.0,,2.0,,1.0,34,2.0,0.75,0.75,0.38095238095238093,0.6666666666666666,0.34782608695652173,0.6666666666666666,0.3541666666666667,0.6666666666666666,0.047619047619047616,,0.07692307692307693,19.07514450867052,0.021739130434782608,0.016666666666666666,0.047619047619047616,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.21739130434782608,0.5652173913043478,0.46153846153846156,0.5,1.0,0.21739130434782608,0.417275,0.3907,0.041666666666666664,0.045454545454545456,0.23529411764705882,12.885714285714284,0.2251655629139073,,,3.0,5.0,,6.0,4.0,2.0,,2.0,1.0,5.0,,5.0,,6.0,0.6,0.42857142857142855,0.42857142857142855,0.5555555555555556,,0.03076923076923077,0.030303030303030304,,0.08333333333333333,,,0.32797499999999996,0.35294117647058826,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,0.08695652173913043,0.16666666666666666,0.03125,0.2,0.2,0.08695652173913043,0.2857142857142857,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,3497.0,58,-17.0,113,116,18,47,13.0,229,7.0,9.0,16.0,3.0,5.0,13.0,30.0,8.0,34.0,122.0,4.0,5.0,8.0,8.0,18.0,6.0,3.0,3.0,1.0,6.0,4.0,6.0,11.0,2.0,1.0,1.0,,2.0,3.0,,10.0,,5.0,18,,0.3076923076923077,0.4444444444444444,0.43333333333333335,0.8,0.41935483870967744,0.8,0.4722222222222222,0.8,0.2,0.25,,29.6875,0.11764705882352941,0.11627906976744186,0.14285714285714285,0.07142857142857142,0.2903225806451613,0.7777777777777778,1.0,0.42857142857142855,0.5161290322580645,0.16129032258064516,0.6,0.6,0.3333333333333333,0.3225806451612903,0.4383741935483871,0.48818,0.1388888888888889,0.14285714285714285,0.23529411764705882,7.380000000000001,0.1592920353982301,1.0,1.0,3.0,5.0,,6.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0,3.0,,6.0,0.6,0.6,0.6,1.0,0.14285714285714285,0.09615384615384616,0.09615384615384616,,0.09090909090909091,0.2,1.0,0.42466,0.17647058823529413,3.0,1.0,,1.0,,1.0,,,,,,,,0.03225806451612903,0.6666666666666666,0.11538461538461539,0.1875,0.25,0.03225806451612903,,25.1,3.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1610612737,Dikembe Mutombo,Dikembe Mutombo,87,ATL,2265.0,38,7.0,71,73,18,17,12.0,144,2.0,2.0,1.0,,,2.0,3.0,1.0,5.0,65.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,5.0,9.0,14.0,18.0,1.0,,1.0,1.0,3.0,,,2.0,,1.0,18,,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,0.3333333333333333,1.0,,8.13953488372093,0.375,0.375,0.08333333333333333,0.75,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,0.6666666666666666,0.5771999999999999,0.5568,0.25,0.25,0.4,1.5333333333333334,0.2535211267605634,,,,,,,1.0,4.0,2.0,4.0,,2.0,1.0,,,,,,,0.6666666666666666,0.4,0.1111111111111111,0.10810810810810811,0.14285714285714285,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,0.25,0.05555555555555555,,,,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,,0.375,0.5,,1.0,1.0,1.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,2553.0,43,-15.0,83,83,21,29,13.0,166,1.0,1.0,3.0,6.0,12.0,8.0,16.0,6.0,25.0,88.0,,2.0,,6.0,10.0,,5.0,5.0,2.0,10.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,,8.0,1.0,1.0,21,1.0,0.375,0.375,0.5,,0.5277777777777778,,0.5714285714285714,,,,,23.0,0.10526315789473684,0.13793103448275862,0.2,,0.05555555555555555,1.0,1.0,,0.16666666666666666,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.41782222222222226,0.4457166666666666,0.05555555555555555,0.0625,,15.2375,0.25301204819277107,,,1.0,4.0,5.0,10.0,3.0,,,,,1.0,,1.0,3.0,10.0,0.25,0.5,0.5625,0.5,,,,,,,,0.35313,0.4,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,26.2,,,,2.0,,,,,,,0.2,,,,,,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,2024.0,34,-22.0,63,63,15,9,8.0,126,2.0,3.0,2.0,,1.0,3.0,6.0,,6.0,81.0,1.0,2.0,2.0,,6.0,,2.0,2.0,,4.0,4.0,4.0,8.0,,,,2.0,6.0,3.0,1.0,,,,15,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,15.789473684210526,0.26666666666666666,0.2,0.2222222222222222,0.25,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.16666666666666666,,,,0.5,0.5484,0.6605,,,0.3333333333333333,5.699999999999999,0.23809523809523808,,,,1.0,,,2.0,3.0,,4.0,,4.0,1.0,1.0,,,,,,0.6666666666666666,,0.12,0.15384615384615385,0.2,,,,0.4145,,1.0,,,,,,,,,3.0,1.0,,,,,0.08333333333333333,0.5,0.5,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,0.5,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,305.0,5,2.0,10,10,6,9,,20,1.0,1.0,,,,1.0,1.0,,2.0,10.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,6,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,10.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.593,,,,,,0.6,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.593,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,2279.0,38,-11.0,78,79,18,31,3.0,157,5.0,7.0,2.0,2.0,3.0,8.0,12.0,1.0,17.0,81.0,,,,8.0,8.0,1.0,3.0,3.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,,,4.0,2.0,,1.0,1.0,1.0,18,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.7083333333333334,,0.08333333333333333,0.5,,19.51219512195122,0.10714285714285714,0.08571428571428572,0.14285714285714285,,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.6,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.5322916666666667,,0.08333333333333333,0.08333333333333333,,6.108333333333333,0.23076923076923078,1.0,2.0,2.0,3.0,1.0,5.0,2.0,,,,,4.0,3.0,2.0,,5.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,,,,,,0.6666666666666666,0.5,0.5728,0.29411764705882354,1.0,,,,,,,,,1.0,,,2.0,,,,0.5,1.0,,,,,,,,2.0,,,2.0,1.0,,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,1187.0,20,-7.0,42,41,8,19,1.0,83,1.0,1.0,2.0,,3.0,1.0,6.0,,2.0,40.0,,,,2.0,,,,,,,4.0,6.0,6.0,,,,2.0,2.0,6.0,2.0,,,,8,,1.0,1.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,18.6046511627907,0.23529411764705882,0.25,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,,,,0.16666666666666666,0.45186666666666664,,,,,12.1,0.19047619047619047,,,,,,,,,1.0,,,,,3.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.25,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
