EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,on,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations
109,1610612747,Robert Horry,Robert Horry,109,LAL,11770.0,196.0,49.0,374,371,193.0,148,53,745,9.0,14.0,3.0,6.0,6.0,10.0,3.0,5.0,2.0,12.0,1.0,4.0,1.0,5.0,13.0,3.0,8.0,14.0,31.0,6.0,17.0,6.0,52.0,389.0,5.0,12.0,10.0,9.0,16.0,3.0,9.0,5.0,32.0,14.0,14.0,18.0,8.0,1.0,12.0,5.0,1.0,13.0,2.0,15.0,1.0,1.0,11.0,2.0,32.0,5.0,14.0,4.0,26.0,1.0,31.0,19.0,50.0,2.0,5.0,2.0,3.0,8.0,1.0,5.0,4.0,3.0,12.0,4.0,3.0,12.0,33.0,1.0,3.0,11.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,32.0,193.0,7.0,0.5,0.7,1.0,0.35294117647058826,0.3333333333333333,0.375,0.45161290322580644,0.4166666666666667,0.5625,0.4791666666666667,0.4166666666666667,0.54,0.49056603773584906,0.4166666666666667,0.5517241379310345,0.3541666666666667,0.03225806451612903,0.08333333333333333,14.672686230248308,0.6666666666666666,0.07692307692307693,0.22608695652173913,0.109375,0.09302325581395349,0.13157894736842105,0.189873417721519,0.1144578313253012,0.17647058823529413,0.10526315789473684,0.07142857142857142,0.13333333333333333,0.125,0.3125,0.2647058823529412,0.14285714285714285,0.11764705882352941,0.08,0.3333333333333333,0.2916666666666667,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.10416666666666667,0.6,0.6,0.3333333333333333,0.25,0.16666666666666666,0.18181818181818182,1.0,0.08333333333333333,0.25,0.25,1.0,0.2708333333333333,0.38461538461538464,0.38461538461538464,1.0,0.5,0.5,0.4,0.6,0.04,0.32,0.375,0.6458333333333334,0.4166666666666667,0.4888776595744681,0.5010181818181818,0.5243687499999999,0.0784313725490196,0.11764705882352941,0.19230769230769232,0.6153846153846154,8.538709677419355,29.04705882352941,0.516042780748663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,132.0,2.0,-1.0,6,9,6.0,7,1,15,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,9.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,2.0,6.0,,,,,,,,,,,,,,1.0,,1.0,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,20364.0,339.0,77.0,647,647,235.0,181,90,1294,13.0,34.0,,7.0,6.0,13.0,8.0,14.0,6.0,16.0,1.0,1.0,1.0,10.0,27.0,8.0,13.0,27.0,64.0,11.0,28.0,9.0,96.0,654.0,2.0,12.0,10.0,7.0,19.0,9.0,14.0,8.0,49.0,30.0,24.0,33.0,2.0,1.0,26.0,10.0,5.0,38.0,15.0,53.0,11.0,4.0,17.0,7.0,121.0,6.0,11.0,9.0,31.0,7.0,47.0,17.0,64.0,3.0,13.0,8.0,5.0,14.0,1.0,12.0,5.0,2.0,19.0,,5.0,12.0,26.0,,,10.0,,2.0,3.0,3.0,1.0,2.0,3.0,3.0,49.0,235.0,8.0,0.5555555555555556,0.5769230769230769,1.0,0.39285714285714285,0.6428571428571429,0.4074074074074074,0.421875,0.16666666666666666,0.3684210526315789,0.47282608695652173,0.3333333333333333,0.6212121212121212,0.4948453608247423,0.3333333333333333,0.6621621621621622,0.30434782608695654,0.078125,,15.384615384615385,0.7368421052631579,0.4117647058823529,0.14351851851851852,0.04824561403508772,0.1267605633802817,0.10526315789473684,0.13937282229965156,0.05964912280701754,0.039473684210526314,0.09230769230769231,0.022988505747126436,0.12,,0.17777777777777778,0.10256410256410256,0.16129032258064516,0.14814814814814814,0.06382978723404255,1.0,0.3695652173913043,0.38235294117647056,0.4482758620689655,0.6923076923076923,0.15217391304347827,0.5714285714285714,0.5714285714285714,0.125,0.17391304347826086,0.375,0.375,0.8333333333333334,0.010869565217391304,1.0,1.0,1.0,0.29347826086956524,0.37037037037037035,0.38461538461538464,1.0,0.4666666666666667,,0.3939393939393939,0.46153846153846156,0.030303030303030304,0.3939393939393939,0.6153846153846154,0.6739130434782609,0.38461538461538464,0.5012307692307691,0.4876125,0.5136484375,0.02127659574468085,0.030303030303030304,0.10416666666666667,0.5104166666666666,6.887499999999999,26.403571428571432,0.36321483771251933,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,14.0,3.0,1.0,0.6666666666666666,0.03571428571428571,0.14705882352941177,0.037037037037037035,0.058823529411764705,0.06666666666666667,1.0,1.0,0.13333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,32654.0,544.0,153.0,1040,1028,350.0,248,138,2068,32.0,52.0,2.0,4.0,14.0,19.0,7.0,16.0,5.0,23.0,10.0,18.0,5.0,30.0,61.0,14.0,27.0,44.0,91.0,40.0,79.0,20.0,228.0,1053.0,5.0,10.0,32.0,17.0,31.0,17.0,32.0,8.0,93.0,60.0,28.0,96.0,6.0,1.0,60.0,30.0,12.0,59.0,8.0,67.0,7.0,1.0,31.0,5.0,142.0,1.0,15.0,7.0,35.0,8.0,50.0,17.0,67.0,2.0,17.0,9.0,8.0,24.0,3.0,19.0,8.0,5.0,32.0,2.0,11.0,24.0,56.0,3.0,2.0,25.0,2.0,9.0,3.0,6.0,,4.0,6.0,4.0,93.0,350.0,8.0,0.6818181818181818,0.7317073170731707,0.8,0.5063291139240507,0.53125,0.5128205128205128,0.4835164835164835,0.5,0.5483870967741935,0.611764705882353,0.7380952380952381,0.6746031746031746,0.6243093922651933,0.7619047619047619,0.6764705882352942,0.4647058823529412,0.13186813186813187,0.08695652173913043,17.60797342192691,0.75,0.26666666666666666,0.09510869565217392,0.0398936170212766,0.06862745098039216,0.01098901098901099,0.08936170212765958,0.034261241970021415,0.03937007874015748,0.03333333333333333,0.046511627906976744,0.0136986301369863,,0.08860759493670886,0.08333333333333333,0.10828025477707007,0.06578947368421052,0.028169014084507043,0.6666666666666666,0.3058823529411765,0.6153846153846154,0.7272727272727273,0.6875,0.09411764705882353,0.4375,0.5,0.42857142857142855,0.13529411764705881,0.21739130434782608,0.23809523809523808,1.0,0.10588235294117647,0.5555555555555556,0.5882352941176471,0.9,0.3588235294117647,0.4918032786885246,0.5,0.7666666666666667,0.19047619047619047,0.5,0.30158730158730157,0.7368421052631579,0.07936507936507936,0.42857142857142855,0.5185185185185185,0.7705882352941177,0.5,0.527125147928994,0.49548235294117643,0.515666129032258,0.056179775280898875,0.09183673469387756,0.14035087719298245,0.40789473684210525,6.325274725274724,25.843037974683547,0.33653846153846156,,,3.0,7.0,11.0,7.0,11.0,2.0,23.0,3.0,,0.6363636363636364,0.02531645569620253,0.15384615384615385,0.01639344262295082,0.07692307692307693,,,,0.5238095238095238,0.6363636363636364,0.7142857142857143,0.6,1.0,24.0,1.0,2.0,1.0,2.0,0.125,0.05555555555555555,0.02564102564102564,0.0125,,,,True,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,42634.0,711.0,172.0,1356,1352,486.0,385,183,2708,9.0,19.0,1.0,1.0,2.0,6.0,4.0,12.0,39.0,93.0,3.0,10.0,3.0,22.0,53.0,9.0,27.0,52.0,124.0,25.0,63.0,50.0,229.0,1375.0,1.0,4.0,16.0,11.0,39.0,10.0,30.0,33.0,85.0,66.0,38.0,66.0,2.0,1.0,52.0,22.0,6.0,67.0,20.0,87.0,16.0,4.0,40.0,14.0,194.0,,5.0,22.0,31.0,1.0,54.0,5.0,59.0,1.0,39.0,19.0,20.0,19.0,2.0,10.0,10.0,9.0,29.0,4.0,14.0,17.0,50.0,1.0,4.0,62.0,3.0,17.0,12.0,2.0,,1.0,2.0,1.0,85.0,486.0,7.0,0.6346153846153846,0.6470588235294118,0.88,0.3968253968253968,0.3333333333333333,0.4032258064516129,0.41935483870967744,0.25,0.28205128205128205,0.4786096256684492,0.4583333333333333,0.37681159420289856,0.5280373831775701,0.5714285714285714,0.47126436781609193,0.33689839572192515,0.04838709677419355,0.021505376344086023,15.399239543726237,0.6551724137931034,0.025,0.06418219461697723,0.01,0.16058394160583941,,0.08548387096774193,0.008116883116883116,0.012738853503184714,0.006369426751592357,0.010752688172043012,,,0.01818181818181818,0.08187134502923976,0.07425742574257425,0.16346153846153846,0.00980392156862745,0.5,0.10160427807486631,0.47368421052631576,0.5294117647058824,0.5555555555555556,0.06417112299465241,0.3333333333333333,0.4,,0.49732620320855614,0.41935483870967744,0.42857142857142855,0.717948717948718,0.053475935828877004,0.3,0.3,1.0,0.28342245989304815,0.41509433962264153,0.41509433962264153,0.8636363636363636,0.08333333333333333,1.0,0.08695652173913043,0.3333333333333333,0.043478260869565216,0.391304347826087,0.3333333333333333,0.4385026737967914,0.4230769230769231,0.4581201612903226,0.49201818181818185,0.4491404411764706,0.0891089108910891,0.12318840579710146,0.06986899563318777,0.37117903930131,14.931451612903226,25.653968253968255,0.3584070796460177,,1.0,1.0,3.0,7.0,3.0,8.0,,13.0,1.0,2.0,0.375,,0.10526315789473684,,0.15151515151515152,0.08333333333333333,,,0.5833333333333334,0.42857142857142855,0.6666666666666666,0.3333333333333333,5.0,9.0,,4.0,1.0,1.0,0.16666666666666666,,,0.015625,,,,True,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,37056.0,618.0,173.0,1185,1181,414.0,291,153,2366,114.0,160.0,20.0,30.0,35.0,50.0,47.0,132.0,1.0,5.0,,,,,1.0,,1.0,162.0,297.0,,1.0,151.0,475.0,1212.0,25.0,45.0,89.0,46.0,83.0,,1.0,74.0,166.0,216.0,108.0,,32.0,1.0,,,14.0,39.0,19.0,58.0,19.0,,28.0,1.0,135.0,10.0,49.0,28.0,100.0,15.0,143.0,62.0,205.0,15.0,14.0,10.0,4.0,20.0,3.0,9.0,29.0,11.0,49.0,6.0,14.0,30.0,52.0,6.0,8.0,222.0,25.0,95.0,29.0,35.0,18.0,17.0,35.0,22.0,166.0,414.0,2.0,0.6666666666666666,0.7397260273972602,,,,,0.5454545454545454,0.5555555555555556,0.5542168674698795,0.5436241610738255,0.5555555555555556,0.5476190476190477,0.5982367758186398,0.6846153846153846,0.6287878787878788,0.003355704697986577,0.04713804713804714,,32.410779315367805,0.40816326530612246,0.42857142857142855,0.2375296912114014,0.11502347417840375,0.22764227642276422,0.10752688172043011,0.23529411764705882,0.11368015414258188,0.16428571428571428,0.08823529411764706,0.09333333333333334,0.0684931506849315,0.25,0.18681318681318682,0.2684563758389262,0.23756906077348067,0.20430107526881722,0.12396694214876033,0.6285714285714286,0.5369127516778524,0.7125,0.7354838709677419,0.7280701754385965,0.4429530201342282,0.3560606060606061,0.3821138211382114,0.5106382978723404,0.016778523489932886,0.2,0.2,1.0,,,,,0.003355704697986577,,,,0.6666666666666666,0.6666666666666666,0.5952380952380952,0.7,,0.011904761904761904,,0.540268456375839,,0.48912424242424246,0.5184307692307693,0.49739879518072294,0.25815217391304346,0.25885558583106266,0.18736842105263157,0.3494736842105263,4.028956228956229,54.2,0.3493670886075949,,,,,,,,,10.0,6.0,3.0,,,0.03125,,0.3,,,,,,,,39.0,,3.0,,,,0.06818181818181818,,0.057692307692307696,,2.0,7.0,0.15,True,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,16785.0,280.0,102.0,541,540,180.0,127,78,1081,21.0,30.0,2.0,4.0,7.0,14.0,15.0,33.0,25.0,61.0,,2.0,1.0,3.0,8.0,1.0,5.0,61.0,124.0,3.0,10.0,45.0,176.0,535.0,11.0,15.0,22.0,19.0,46.0,1.0,6.0,20.0,61.0,48.0,74.0,6.0,6.0,,8.0,3.0,4.0,34.0,11.0,45.0,7.0,4.0,17.0,5.0,101.0,1.0,5.0,5.0,26.0,,31.0,6.0,37.0,2.0,12.0,8.0,4.0,9.0,4.0,5.0,11.0,4.0,20.0,1.0,7.0,9.0,23.0,,3.0,55.0,7.0,24.0,7.0,3.0,,1.0,3.0,3.0,61.0,180.0,4.0,0.39344262295081966,0.41379310344827586,0.6666666666666666,0.3,0.16666666666666666,0.3,0.49193548387096775,0.7333333333333333,0.41304347826086957,0.48880597014925375,0.7333333333333333,0.3942307692307692,0.5569620253164557,0.7333333333333333,0.4765625,0.07462686567164178,0.03225806451612903,0.01639344262295082,27.94348508634223,0.45,,0.12149532710280374,0.023923444976076555,0.09259259259259259,0.023255813953488372,0.11567164179104478,0.023809523809523808,0.029411764705882353,0.028169014084507043,0.014285714285714285,0.03225806451612903,,0.04081632653061224,0.12162162162162163,0.16483516483516483,0.05263157894736842,0.030303030303030304,1.0,0.22388059701492538,0.7,0.75,0.47619047619047616,0.2462686567164179,0.45454545454545453,0.46875,0.13333333333333333,0.4552238805970149,0.4098360655737705,0.4166666666666667,0.48,0.014925373134328358,,,,0.05970149253731343,0.375,0.375,0.6666666666666666,0.26666666666666666,0.5,0.2692307692307692,0.5,0.019230769230769232,0.09615384615384616,0.2,0.29850746268656714,0.375,0.4469537313432836,0.4419666666666667,0.44237980769230767,0.15894039735099338,0.1702127659574468,0.125,0.3465909090909091,11.124193548387098,25.95,0.33271719038817005,,,,,,,,,12.0,2.0,,,,0.06666666666666667,,0.1875,,,,,,,,,3.0,,,,2.0,0.030303030303030304,,,,,,,True,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,6787.0,113.0,1.0,211,218,64.0,94,29,429,6.0,11.0,2.0,6.0,1.0,3.0,4.0,10.0,4.0,14.0,,1.0,1.0,1.0,5.0,,,14.0,35.0,1.0,6.0,7.0,38.0,204.0,2.0,7.0,5.0,5.0,14.0,,1.0,3.0,13.0,16.0,12.0,3.0,4.0,,5.0,1.0,4.0,5.0,1.0,6.0,1.0,,4.0,,13.0,2.0,7.0,3.0,16.0,1.0,20.0,9.0,29.0,,5.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,4.0,10.0,18.0,,2.0,11.0,1.0,4.0,2.0,3.0,2.0,,3.0,2.0,13.0,64.0,2.0,0.5714285714285714,0.6666666666666666,1.0,0.16666666666666666,,0.16666666666666666,0.4,0.2857142857142857,0.35714285714285715,0.3780487804878049,0.2857142857142857,0.3333333333333333,0.41304347826086957,0.3125,0.38235294117647056,0.14634146341463414,0.11428571428571428,,21.370967741935484,0.2857142857142857,0.16666666666666666,0.18823529411764706,0.08045977011494253,0.125,0.09090909090909091,0.1743119266055046,0.08256880733944955,0.043478260869565216,0.11538461538461539,0.07894736842105263,0.11764705882352941,,0.16666666666666666,0.21428571428571427,0.18181818181818182,0.10526315789473684,,0.6666666666666666,0.2682926829268293,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.24390243902439024,0.4,0.5,0.5,0.34146341463414637,0.2857142857142857,0.2857142857142857,0.5,0.024390243902439025,,,,0.12195121951219512,0.2,0.2,1.0,0.8571428571428571,0.3333333333333333,0.2,0.3333333333333333,0.06666666666666667,,,0.4146341463414634,0.2,0.4433621951219512,0.47798333333333326,0.4073366666666667,0.09090909090909091,0.10526315789473684,0.13157894736842105,0.34210526315789475,10.042857142857143,25.38333333333333,0.3033175355450237,,,,,,,,,1.0,1.0,,,,0.18181818181818182,,0.2,,,,,,,,1.0,,,,,1.0,0.2,,,,,,,True,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,5550.0,92.0,6.0,177,181,93.0,101,27,358,4.0,11.0,,3.0,1.0,3.0,1.0,5.0,1.0,3.0,,,,,,,,6.0,19.0,,,6.0,18.0,179.0,,3.0,,2.0,7.0,,,6.0,10.0,10.0,2.0,,,,,,6.0,4.0,1.0,5.0,1.0,,3.0,,11.0,1.0,6.0,3.0,8.0,1.0,12.0,8.0,20.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,2.0,6.0,15.0,1.0,,6.0,,1.0,2.0,2.0,1.0,,2.0,2.0,10.0,93.0,3.0,0.8333333333333334,0.8333333333333334,,,,,0.3157894736842105,,0.2857142857142857,0.3157894736842105,,0.2857142857142857,0.4090909090909091,,0.5,,0.3157894736842105,0.3333333333333333,11.538461538461538,0.5,0.125,0.16326530612244897,0.08823529411764706,0.125,0.05,0.1506849315068493,0.07954545454545454,0.23529411764705882,0.043478260869565216,0.03571428571428571,0.06666666666666667,,0.1,0.23529411764705882,0.13636363636363635,0.10526315789473684,0.14285714285714285,1.0,0.5789473684210527,0.36363636363636365,0.5,1.0,0.2631578947368421,0.2,0.3333333333333333,,0.15789473684210525,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,,0.42857142857142855,0.3333333333333333,,,,0.5789473684210527,,0.49891578947368415,0.559,0.45128571428571423,0.05,0.05,,0.5555555555555556,4.589473684210527,,0.5254237288135594,,,,,,,,,1.0,1.0,,,,0.2727272727272727,,0.2,,,,,,,,,,1.0,,,1.0,0.4,,0.2,,,,,True,,,,,,,
2130,1610612747,Mike Penberthy,Mike Penberthy,2130,LAL,2534.0,42.0,,82,83,34.0,32,11,165,,,,,,,,,,,,1.0,,5.0,7.0,,1.0,,,5.0,8.0,6.0,21.0,89.0,,,,,,,1.0,3.0,3.0,,,15.0,,,7.0,5.0,,6.0,,6.0,,,4.0,1.0,12.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,2.0,,1.0,3.0,,1.0,2.0,3.0,,,6.0,,,1.0,,,,,,3.0,34.0,,,,1.0,0.625,,0.625,,,,0.9375,,,1.0,,0.5,1.0,,,13.829787234042554,1.0,,,0.03125,,,,0.025,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.875,0.7142857142857143,0.7142857142857143,1.0,,,,,,1.0,,1.0,0.7142857142857143,0.5770687499999999,,0.50595,0.1111111111111111,,,0.14285714285714285,,24.775000000000002,0.4146341463414634,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.1111111111111111,,,,True,,,,,,,
