EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,OffensiveGoaltends,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,HeaveMakes,BlockedArc3
1138,1610612739,Michael Hawkins,Michael Hawkins,1138,CLE,1.0,2,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1538,1610612739,Cedric Henderson,Cedric Henderson,1538,CLE,37434.0,-71,1178,384,2370,384,0.32597623089983024,624.0,1192.0,386.0,158.0,32.0,56.0,3.0,4.0,11.0,20.0,7.0,25.0,25.0,70.0,2.0,1.0,3.0,1.0,64.0,151.0,5.0,17.0,145.0,1247.0,8.0,13.0,1.0,16.0,14.0,36.0,1.0,8.0,36.0,96.0,32.0,2.0,3.0,9.0,47.0,5.0,52.0,1.0,4.0,23.0,8.0,16.0,109.0,3.0,11.0,13.0,27.0,3.0,43.0,14.0,57.0,1.0,17.0,7.0,10.0,27.0,3.0,19.0,12.0,8.0,5.0,39.0,12.0,25.0,57.0,1.0,3.0,25.0,5.0,12.0,3.0,13.0,3.0,4.0,6.0,13.0,7.0,1.0,1.0,36.0,10.0,0.75,0.7619047619047619,0.423841059602649,0.6153846153846154,0.3888888888888889,0.41025641025641024,0.5714285714285714,0.3783783783783784,0.4367469879518072,0.5714285714285714,0.42857142857142855,0.03205128205128205,0.059602649006622516,0.08928571428571429,0.16,15.040352164343359,0.6923076923076923,0.10714285714285714,0.05806451612903226,0.022964509394572025,0.11016949152542373,0.046875,0.0686106346483705,0.02578268876611418,0.032467532467532464,0.006493506493506494,0.029239766081871343,0.07894736842105263,0.05172413793103448,0.04861111111111111,0.06829268292682927,0.0945945945945946,0.13636363636363635,0.012345679012345678,0.5384615384615384,0.358974358974359,0.5714285714285714,0.6274509803921569,0.71875,0.16025641025641027,0.28,0.3333333333333333,0.42857142857142855,0.44871794871794873,0.35714285714285715,0.35714285714285715,0.88,0.01282051282051282,0.019230769230769232,0.2857142857142857,0.75,0.3333333333333333,0.07142857142857142,0.5405405405405406,0.55,0.02702702702702703,0.391025641025641,0.48259294871794867,0.4402,0.49961351351351346,0.0736196319018405,0.0759493670886076,0.1103448275862069,0.2482758620689655,10.02317880794702,24.700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1723,1610612739,Matt Harpring,Matt Harpring,1723,CLE,82400.0,-71,2614,750,5232,750,0.2869166029074216,1373.0,2618.0,658.0,378.0,87.0,140.0,23.0,47.0,25.0,38.0,29.0,79.0,87.0,187.0,20.0,9.0,27.0,4.0,203.0,406.0,47.0,101.0,540.0,2737.0,39.0,76.0,6.0,104.0,48.0,98.0,17.0,36.0,141.0,306.0,100.0,40.0,26.0,35.0,78.0,8.0,86.0,4.0,4.0,30.0,20.0,28.0,180.0,12.0,59.0,21.0,96.0,12.0,129.0,73.0,202.0,8.0,37.0,19.0,18.0,49.0,6.0,31.0,28.0,18.0,2.0,77.0,24.0,68.0,140.0,7.0,14.0,125.0,7.0,46.0,18.0,15.0,5.0,2.0,8.0,15.0,8.0,2.0,1.0,141.0,20.0,0.7536945812807881,0.8360655737704918,0.5,0.5131578947368421,0.4897959183673469,0.4845474613686534,0.5304878048780488,0.45652173913043476,0.5274509803921569,0.5591397849462365,0.5109489051094891,0.10375275938189846,0.08620689655172414,0.1357142857142857,0.1518987341772152,19.18300653594771,0.6363636363636364,0.13953488372093023,0.08897126969416126,0.05324909747292419,0.0846774193548387,0.10344827586206896,0.08816880180859081,0.05800653594771242,0.06229508196721312,0.06166219839142091,0.03953488372093023,0.125,0.060810810810810814,0.08163265306122448,0.11363636363636363,0.06832298136645963,0.11494252873563218,0.03980099502487562,0.5333333333333333,0.3090507726269316,0.6214285714285714,0.71900826446281,0.6666666666666666,0.17439293598233996,0.3670886075949367,0.43283582089552236,0.6206896551724138,0.41280353200883,0.46524064171123,0.47540983606557374,0.8850574712643678,0.04415011037527594,0.059602649006622516,0.573170731707317,0.48936170212765956,0.08695652173913043,0.04878048780487805,0.33043478260869563,0.6578947368421053,0.0782608695652174,0.41280353200883,0.4857776548672565,0.49614375,0.4878131578947368,0.09349593495934959,0.10337078651685393,0.1925925925925926,0.2611111111111111,10.392364532019705,24.840425531914892,4.0,2.0,2.0,2.0,7.0,1.0,1.0,8.0,11.0,3.0,17.0,3.0,27.0,6.0,1.0,7.0,2.0,3.0,11.0,1.0,3.0,0.8181818181818182,0.23404255319148937,0.5,0.17647058823529413,0.2391304347826087,0.0213903743315508,0.0273972602739726,0.06818181818181818,0.2,0.2,0.75,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.024390243902439025,1.0,1.0,0.25,0.2222222222222222,0.06956521739130435,0.125,0.2692307692307692,,,,,,,,,,,,True,,,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,170805.0,-54,5434,1561,10871,1561,0.28726536621273463,2847.0,5437.0,1540.0,743.0,172.0,298.0,15.0,33.0,60.0,109.0,130.0,306.0,133.0,331.0,4.0,3.0,60.0,3.0,435.0,935.0,64.0,375.0,1296.0,5647.0,39.0,85.0,3.0,105.0,121.0,276.0,35.0,176.0,442.0,212.0,658.0,24.0,45.0,91.0,583.0,74.0,657.0,42.0,32.0,275.0,86.0,222.0,1388.0,8.0,82.0,65.0,195.0,6.0,266.0,94.0,360.0,27.0,119.0,75.0,44.0,158.0,42.0,105.0,107.0,53.0,19.0,265.0,69.0,78.0,229.0,9.0,26.0,450.0,32.0,169.0,62.0,28.0,13.0,3.0,12.0,28.0,19.0,,,442.0,49.0,0.24367816091954023,0.25059101654846333,0.46524064171123,0.4588235294117647,0.4384057971014493,0.46096096096096095,0.4602272727272727,0.42765273311897106,0.5350584307178631,0.5198019801980198,0.5316301703163017,0.06406406406406406,0.09732620320855614,0.14429530201342283,0.13071895424836602,23.145071982281284,0.5962264150943396,0.03550295857988166,0.09172154280338664,0.03593339176161262,0.12596899224806202,0.029197080291970802,0.0984102952308857,0.035211267605633804,0.03522205206738132,0.031914893617021274,0.039908779931584946,0.046242774566473986,0.07325383304940375,0.06901615271659324,0.12237762237762238,0.15142857142857144,0.07228915662650602,0.0630841121495327,0.6785714285714286,0.2982982982982983,0.5771812080536913,0.6745098039215687,0.2616279069767442,0.3063063063063063,0.42483660130718953,0.48872180451127817,0.17692307692307693,0.33133133133133136,0.40181268882175225,0.4117647058823529,0.2857142857142857,0.004004004004004004,0.06006006006006006,0.375,0.45454545454545453,0.26666666666666666,0.03409090909090909,0.3504823151125402,0.5504587155963303,0.00964630225080386,0.36236236236236236,0.4624822267620021,0.4349012500000001,0.46173422818791937,0.1487676056338028,0.15764925373134328,0.08101851851851852,0.3410493827160494,9.389411764705885,34.628125000000004,1.0,,,1.0,16.0,1.0,7.0,32.0,17.0,1.0,24.0,8.0,27.0,24.0,15.0,16.0,4.0,11.0,15.0,1.0,19.0,0.5294117647058824,0.265625,0.3333333333333333,0.22857142857142856,0.3469387755102041,0.02416918429003021,0.02631578947368421,,0.25,0.25,1.0,0.26666666666666666,0.2711864406779661,0.5,,,,0.3333333333333333,0.3333333333333333,0.10289389067524116,0.21875,0.35555555555555557,1.0,1.0,0.015625,0.016666666666666666,,,,,,,,True,,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,39928.0,41,1279,424,2554,424,0.3315089913995309,665.0,1275.0,449.0,170.0,17.0,26.0,,2.0,7.0,8.0,4.0,20.0,23.0,59.0,20.0,8.0,60.0,6.0,44.0,105.0,80.0,34.0,227.0,1299.0,2.0,8.0,8.0,21.0,13.0,28.0,25.0,19.0,78.0,62.0,26.0,,60.0,11.0,40.0,6.0,46.0,1.0,5.0,16.0,9.0,15.0,98.0,1.0,6.0,10.0,35.0,1.0,46.0,7.0,53.0,3.0,20.0,14.0,6.0,16.0,1.0,10.0,10.0,6.0,,26.0,8.0,33.0,69.0,4.0,5.0,38.0,2.0,9.0,7.0,6.0,2.0,,4.0,6.0,2.0,,,78.0,10.0,0.7045454545454546,0.7045454545454546,0.41904761904761906,0.25,0.4642857142857143,0.5216216216216216,0.59375,0.5566037735849056,0.5527638190954773,0.6176470588235294,0.6129032258064516,0.43243243243243246,0.10476190476190476,0.19230769230769232,0.2,15.202702702702702,0.6153846153846154,0.027777777777777776,0.07128309572301425,0.012048192771084338,0.08849557522123894,0.011627906976744186,0.07450331125827815,0.011986301369863013,0.013793103448275862,0.011695906432748537,0.01098901098901099,,0.08264462809917356,0.08045977011494253,0.05612244897959184,0.0759493670886076,0.11764705882352941,0.03333333333333333,0.3333333333333333,0.14054054054054055,0.6538461538461539,0.8095238095238095,0.7058823529411765,0.10810810810810811,0.2,0.25,0.25,0.31891891891891894,0.3898305084745763,0.40350877192982454,0.782608695652174,0.10810810810810811,0.32432432432432434,0.125,,,0.375,0.1509433962264151,0.875,0.1509433962264151,0.572972972972973,0.479217837837838,0.44939642857142864,0.45804716981132093,0.046875,0.08035714285714286,0.09251101321585903,0.3436123348017621,11.930476190476192,24.93125,10.0,,2.0,3.0,25.0,5.0,8.0,17.0,35.0,5.0,2.0,11.0,99.0,6.0,,25.0,,,2.0,,9.0,0.9428571428571428,0.4375,0.625,0.44,0.4375,0.03389830508474576,,0.038461538461538464,0.5,0.5263157894736842,1.0,0.4166666666666667,0.43859649122807015,0.92,0.125,,,0.8333333333333334,0.375,0.32075471698113206,0.47058823529411764,0.4166666666666667,4.0,,0.05,0.05,0.05,1.0,,,,,,True,,,
1510,1610612739,Brevin Knight,Brevin Knight,1510,CLE,621.0,7,23,17,46,17,0.7391304347826086,10.0,23.0,7.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,2.0,21.0,,,,,,1.0,,2.0,2.0,,,,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,0.5,,0.5,,,,,8.0,,,0.16666666666666666,,0.3333333333333333,,0.2222222222222222,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3816,,0.3816,,,,1.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
462,1610612739,J.R. Reid,J.R. Reid,462,CLE,922.0,-7,30,9,61,9,0.3,15.0,31.0,5.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,2.0,35.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,4.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,0.5,,,,,9.67741935483871,,,,0.1111111111111111,,,,0.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.4045,,,0.6666666666666666,0.6666666666666666,0.5,0.5,17.7,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,38144.0,11,1221,379,2454,379,0.3104013104013104,636.0,1233.0,449.0,171.0,70.0,110.0,15.0,31.0,21.0,32.0,16.0,56.0,1.0,9.0,1.0,,1.0,,87.0,175.0,2.0,38.0,212.0,1250.0,19.0,43.0,1.0,48.0,25.0,52.0,1.0,8.0,58.0,116.0,58.0,32.0,1.0,26.0,22.0,8.0,30.0,6.0,2.0,12.0,1.0,9.0,68.0,9.0,49.0,17.0,66.0,8.0,91.0,61.0,152.0,3.0,25.0,19.0,6.0,20.0,,6.0,28.0,14.0,3.0,48.0,16.0,45.0,112.0,10.0,14.0,74.0,8.0,36.0,5.0,41.0,22.0,3.0,16.0,41.0,21.0,,5.0,58.0,22.0,0.6666666666666666,0.8169014084507042,0.49714285714285716,0.4418604651162791,0.4807692307692308,0.4915254237288136,0.4318181818181818,0.4716981132075472,0.5047619047619047,0.47058823529411764,0.453125,0.011299435028248588,0.14857142857142858,0.15454545454545454,0.16071428571428573,18.04195804195804,0.4166666666666667,0.18181818181818182,0.14601769911504425,0.098,0.15178571428571427,0.15254237288135594,0.14716312056737588,0.1037567084078712,0.14465408805031446,0.08433734939759036,0.06857142857142857,0.13513513513513514,0.10344827586206896,0.16083916083916083,0.16062176165803108,0.15384615384615385,0.14705882352941177,0.04918032786885246,0.5121951219512195,0.6214689265536724,0.6363636363636364,0.7526881720430108,0.6428571428571429,0.3163841807909605,0.2857142857142857,0.3404255319148936,0.75,0.05084745762711865,0.1111111111111111,0.1111111111111111,1.0,0.005649717514124294,0.005649717514124294,0.7045454545454546,0.4838709677419355,0.06666666666666667,,0.6037735849056604,0.65625,,0.632768361581921,0.5222612994350284,0.5101085365853659,0.5128622641509435,0.17560975609756097,0.17733990147783252,0.22641509433962265,0.27358490566037735,3.8348571428571425,24.049999999999997,,,1.0,,,,,1.0,,,10.0,,,,,,3.0,2.0,3.0,,,,,,,,,0.06,0.18181818181818182,,,,,,,0.022727272727272728,,,,,0.018867924528301886,,,,,,,,,2.0,,,,,True,,,
221,1610612739,Clar. Weatherspoon,Clar. Weatherspoon,221,CLE,139354.0,-115,4426,1201,8849,1201,0.27135110709444193,2323.0,4423.0,1183.0,605.0,175.0,308.0,45.0,86.0,50.0,86.0,69.0,181.0,45.0,89.0,,,,,289.0,578.0,,193.0,771.0,4636.0,57.0,108.0,,152.0,69.0,138.0,,98.0,236.0,366.0,212.0,64.0,,77.0,84.0,11.0,95.0,7.0,4.0,34.0,16.0,34.0,201.0,19.0,157.0,75.0,353.0,49.0,477.0,182.0,659.0,19.0,73.0,61.0,12.0,52.0,5.0,21.0,41.0,31.0,7.0,93.0,27.0,65.0,140.0,16.0,14.0,241.0,17.0,102.0,27.0,89.0,53.0,8.0,28.0,90.0,48.0,3.0,6.0,236.0,17.0,0.6332179930795848,0.7120622568093385,0.5,0.5277777777777778,0.5,0.5,0.5277777777777778,0.5,0.558695652173913,0.5714285714285714,0.6051282051282051,,0.13321799307958476,0.14935064935064934,0.15469613259668508,15.260183200155915,0.5591397849462365,0.3769230769230769,0.2,0.08298097251585623,0.17985611510791366,0.08796296296296297,0.19615032080659944,0.08349146110056926,0.0898876404494382,0.08695652173913043,0.07462686567164178,0.09352517985611511,0.15725806451612903,0.22530329289428075,0.20953757225433525,0.16723549488054607,0.20967741935483872,0.09047619047619047,0.5333333333333333,0.532871972318339,0.5681818181818182,0.6679389312977099,0.6514285714285715,0.31314878892733566,0.3812154696132597,0.45098039215686275,0.5217391304347826,0.15397923875432526,0.5056179775280899,0.5232558139534884,0.7333333333333333,,,0.7962962962962963,0.5232558139534884,0.17777777777777778,,0.6231884057971014,0.5813953488372093,,0.532871972318339,0.4885780276816609,0.5193643564356435,0.500789855072464,0.15384615384615385,0.15384615384615385,0.19714656290531776,0.30609597924773024,5.707785467128028,,,,,,,,,,,,38.0,,,,,,6.0,4.0,14.0,,,,,,,,0.033707865168539325,0.05504587155963303,0.07792207792207792,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,True,,,
423,1610612739,Chris Gatling,Chris Gatling,423,CLE,58200.0,-3,1854,649,3703,649,0.35005393743257823,970.0,1849.0,709.0,239.0,74.0,124.0,29.0,41.0,27.0,42.0,46.0,106.0,60.0,138.0,32.0,13.0,24.0,2.0,180.0,368.0,56.0,84.0,507.0,2000.0,40.0,67.0,4.0,107.0,60.0,128.0,26.0,40.0,190.0,214.0,146.0,44.0,24.0,25.0,25.0,4.0,29.0,2.0,2.0,8.0,4.0,13.0,62.0,7.0,51.0,28.0,123.0,22.0,173.0,61.0,234.0,15.0,27.0,20.0,7.0,34.0,5.0,18.0,29.0,16.0,2.0,63.0,20.0,33.0,100.0,5.0,13.0,131.0,16.0,54.0,18.0,17.0,7.0,1.0,9.0,17.0,12.0,2.0,,190.0,17.0,0.5944444444444444,0.6772151898734177,0.4891304347826087,0.5970149253731343,0.46875,0.4988207547169811,0.6267605633802817,0.487012987012987,0.527027027027027,0.6369047619047619,0.5191256830601093,0.1320754716981132,0.06793478260869565,0.11290322580645161,0.08490566037735849,25.32588454376164,0.5396825396825397,0.3235294117647059,0.19158878504672897,0.06986301369863014,0.15217391304347827,0.059322033898305086,0.18280871670702178,0.06839622641509434,0.10606060606060606,0.08823529411764706,0.030612244897959183,0.056338028169014086,0.23529411764705882,0.1783783783783784,0.17037037037037037,0.13114754098360656,0.1935483870967742,0.07614213197969544,0.7058823529411765,0.29245283018867924,0.5967741935483871,0.6727272727272727,0.5135135135135135,0.25,0.4339622641509434,0.4742268041237113,0.41304347826086957,0.32547169811320753,0.43478260869565216,0.4411764705882353,0.8333333333333334,0.07547169811320754,0.05660377358490566,0.5774647887323944,0.7073170731707317,0.20689655172413793,0.028169014084507043,0.2727272727272727,0.6428571428571429,0.08441558441558442,0.42452830188679247,0.4676941037735849,0.5061825,0.47050454545454545,0.11879049676025918,0.1330049261083744,0.21104536489151873,0.3747534516765286,9.34891304347826,24.06964285714286,17.0,2.0,2.0,7.0,4.0,1.0,3.0,13.0,21.0,3.0,18.0,10.0,63.0,,,4.0,3.0,5.0,8.0,1.0,,1.0,0.375,0.75,0.38461538461538464,0.375,0.014492753623188406,0.04918032786885246,0.06382978723404255,0.53125,0.53125,1.0,0.16666666666666666,0.16666666666666666,1.0,0.028169014084507043,1.0,1.0,0.5,0.5384615384615384,0.08441558441558442,0.23076923076923078,0.16666666666666666,,3.0,,,,1.0,1.0,,,1.0,0.017543859649122806,True,,,
