EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,BadPassSteals,Loose Ball Fouls,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,BlockedCorner3
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,7629.0,127,-23,238,235,70.0,71,26,473,12.0,17.0,3.0,4.0,3.0,3.0,2.0,9.0,5.0,17.0,19.0,43,20.0,58.0,248,4.0,12.0,1.0,9.0,7.0,13.0,8.0,22.0,30.0,8.0,4.0,4.0,7.0,1.0,8.0,1.0,4.0,1.0,2.0,17.0,9.0,4.0,15.0,1.0,20.0,9.0,29.0,3.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,1.0,2.0,12.0,2.0,3.0,7.0,15.0,4.0,22.0,2.0,12.0,2.0,1.0,1.0,2.0,2.0,22.0,70.0,1.0,0.7894736842105263,0.8823529411764706,0.4418604651162791,0.3333333333333333,0.5384615384615384,0.4418604651162791,0.3333333333333333,0.5384615384615384,0.5471698113207547,0.34615384615384615,0.6470588235294118,0.09302325581395349,0.11764705882352941,0.2222222222222222,23.89705882352941,0.25,0.25,0.21428571428571427,0.08571428571428572,0.2857142857142857,0.2261904761904762,0.0782608695652174,0.14285714285714285,0.08,0.06779661016949153,0.1875,0.05263157894736842,0.3142857142857143,0.14285714285714285,0.42857142857142855,0.15789473684210525,1.0,0.3953488372093023,0.7058823529411765,0.8,0.6666666666666666,0.20930232558139536,0.2222222222222222,0.2857142857142857,1.0,0.3953488372093023,0.29411764705882354,0.29411764705882354,1.0,0.3333333333333333,0.75,0.3333333333333333,0.23076923076923078,1.0,0.3953488372093023,0.4540906976744186,0.4271545454545454,0.40588461538461534,0.22641509433962265,0.22641509433962265,0.15517241379310345,0.3793103448275862,8.61860465116279,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1536,1610612751,Stephen Jackson,Stephen Jackson,1536,NJN,3876.0,65,-24,127,126,44.0,64,14,253,1.0,6.0,1.0,1.0,,4.0,1.0,3.0,2.0,11.0,4.0,20,5.0,22.0,123,1.0,1.0,,5.0,,7.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,2.0,,2.0,1.0,3.0,3.0,6.0,1.0,4.0,,5.0,1.0,3.0,2.0,,2.0,,7.0,,2.0,1.0,4.0,,6.0,,2.0,,,,,,2.0,44.0,2.0,0.5,0.6666666666666666,0.2,1.0,,0.29310344827586204,0.625,,0.34375,0.625,0.09090909090909091,0.1,,0.6666666666666666,26.71232876712329,0.7142857142857143,0.2,0.037037037037037035,0.034482758620689655,,0.03076923076923077,0.029850746268656716,,,0.06896551724137931,0.1111111111111111,,,,,0.05,,0.20689655172413793,0.16666666666666666,0.16666666666666666,,0.10344827586206896,0.3333333333333333,1.0,1.0,0.3793103448275862,0.18181818181818182,0.18181818181818182,0.5,0.25,1.0,,0.4,,0.5172413793103449,0.47659642857142853,0.574225,0.5132277777777777,0.06451612903225806,0.09090909090909091,0.22727272727272727,0.09090909090909091,11.695000000000004,0.3464566929133858,1.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,9.0,1.0,3.0,3.0,9.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.3103448275862069,0.2,0.13793103448275862,0.25,0.25,1.0,0.1724137931034483,0.4,0.4,1.0,0.25,0.5,0.5,1.0,0.1,0.2,0.5,28.266666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,6059.0,101,-31,191,189,45.0,66,20,380,8.0,9.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,13.0,13.0,29,9.0,35.0,195,1.0,1.0,,2.0,3.0,5.0,,6.0,22.0,4.0,2.0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,5.0,9.0,,14.0,4.0,18.0,1.0,6.0,1.0,8.0,,4.0,,,4.0,,8.0,,2.0,7.0,11.0,,16.0,,8.0,5.0,5.0,,5.0,1.0,6.0,45.0,3.0,0.8461538461538461,0.9166666666666666,0.4482758620689655,1.0,0.6,0.4482758620689655,1.0,0.6,0.47297297297297297,1.0,0.5,,,,20.737327188940093,1.0,,0.15,0.02531645569620253,0.3125,0.18421052631578946,0.043478260869565216,0.047619047619047616,0.043478260869565216,,0.0625,0.15789473684210525,0.2,0.4444444444444444,0.14285714285714285,0.0625,0.2,0.3103448275862069,0.8888888888888888,0.8888888888888888,0.75,0.2413793103448276,0.14285714285714285,0.14285714285714285,1.0,0.4482758620689655,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,,0.4,1.0,0.3103448275862069,0.43988620689655167,0.5624,0.44318,0.21621621621621623,0.21621621621621623,0.05714285714285714,0.17142857142857143,10.251724137931035,0.2356020942408377,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.15384615384615385,0.1111111111111111,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
29,1610612751,Jim McIlvaine,Jim McIlvaine,29,NJN,11668.0,194,-43,373,371,121.0,152,40,744,2.0,5.0,1.0,3.0,2.0,4.0,6.0,16.0,2.0,7.0,10.0,28,8.0,28.0,370,1.0,6.0,,2.0,3.0,9.0,4.0,10.0,14.0,6.0,2.0,3.0,4.0,,4.0,,2.0,,2.0,8.0,7.0,4.0,19.0,4.0,27.0,8.0,35.0,3.0,7.0,5.0,1.0,1.0,,8.0,2.0,1.0,1.0,9.0,2.0,5.0,19.0,35.0,4.0,12.0,,3.0,15.0,11.0,3.0,15.0,10.0,10.0,121.0,1.0,0.7,0.7777777777777778,0.35714285714285715,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.3333333333333333,0.4117647058823529,0.16666666666666666,0.38461538461538464,0.10714285714285714,0.2,0.125,10.117647058823529,0.1111111111111111,0.3333333333333333,0.15079365079365079,0.04242424242424243,0.14814814814814814,0.1503267973856209,0.043478260869565216,0.05128205128205128,0.046511627906976744,0.03614457831325301,0.11764705882352941,0.10256410256410256,0.20754716981132076,0.11764705882352941,0.2,0.2,0.6666666666666666,0.17857142857142858,0.4,0.5,0.5,0.5714285714285714,0.375,0.42857142857142855,0.6666666666666666,0.25,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,,0.4444444444444444,0.5,0.17857142857142858,0.40857142857142853,0.44413333333333344,0.44809999999999994,0.0967741935483871,0.0967741935483871,0.07142857142857142,0.35714285714285715,8.742857142857144,0.32439678284182305,,,,,,,,,,,,,,,,,,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.05263157894736842,0.06666666666666667,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
950,1610612751,Stephon Marbury,Stephon Marbury,950,NJN,4990.0,83,-32,168,164,61.0,92,14,332,9.0,18.0,1.0,3.0,4.0,7.0,3.0,8.0,4.0,10.0,16.0,36,8.0,52.0,170,1.0,4.0,2.0,4.0,5.0,13.0,4.0,17.0,8.0,24.0,2.0,6.0,10.0,5.0,15.0,3.0,3.0,1.0,6.0,35.0,7.0,5.0,8.0,1.0,14.0,7.0,21.0,1.0,1.0,1.0,7.0,,5.0,1.0,1.0,2.0,,8.0,,2.0,,,,12.0,,5.0,,,,,,17.0,61.0,,0.25,0.26666666666666666,0.4444444444444444,0.25,0.38461538461538464,0.4583333333333333,0.2,0.3611111111111111,0.48148148148148145,0.3333333333333333,0.425,0.16666666666666666,0.2222222222222222,0.125,32.97872340425532,0.875,0.1111111111111111,0.15384615384615385,0.09722222222222222,0.38461538461538464,0.2,0.08333333333333333,0.1875,0.08695652173913043,0.06060606060606061,0.10526315789473684,,0.3,0.2222222222222222,0.75,0.05,,0.375,0.5,0.6428571428571429,0.3333333333333333,0.16666666666666666,0.375,0.42857142857142855,,0.20833333333333334,0.4,0.4444444444444444,0.25,0.6,0.3333333333333333,,0.3888888888888889,0.5714285714285714,0.625,0.5016708333333334,0.504,0.4937083333333334,0.09433962264150944,0.12195121951219512,0.07692307692307693,0.3269230769230769,6.919444444444444,0.3630952380952381,,,,,4.0,12.0,,1.0,5.0,4.0,12.0,,1.0,5.0,9.0,,12.0,4.0,,,,1.0,0.75,0.3333333333333333,,0.3333333333333333,0.25,,,,,,0.25,0.3333333333333333,0.3333333333333333,0.75,,0.2,,,,0.2777777777777778,0.3333333333333333,25.96666666666667,,,,,,1.0,1.0,3.0,2.0,0.2,0.1,0.2,,,,,,,True,,,,,,,,,,,,,,,
271,1610612751,Johnny Newman,Johnny Newman,271,NJN,5295.0,88,-19,167,165,57.0,68,19,332,2.0,7.0,,1.0,,2.0,1.0,1.0,1.0,10.0,4.0,18,12.0,23.0,161,,1.0,2.0,2.0,1.0,8.0,1.0,3.0,4.0,4.0,,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,2.0,,4.0,1.0,5.0,2.0,7.0,,4.0,3.0,5.0,,1.0,2.0,1.0,4.0,1.0,7.0,,,2.0,8.0,,12.0,,5.0,1.0,1.0,,1.0,1.0,3.0,57.0,4.0,0.5,0.5,0.2222222222222222,,0.125,0.2619047619047619,,0.1111111111111111,0.40384615384615385,0.5,0.1111111111111111,0.16666666666666666,0.42857142857142855,,17.277486910994764,0.7142857142857143,0.14285714285714285,0.06779661016949153,0.024390243902439025,,0.057971014492753624,0.022727272727272728,0.045454545454545456,0.05,,,0.15789473684210525,0.041666666666666664,,,,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,0.047619047619047616,1.0,1.0,1.0,0.47619047619047616,0.1,0.1,,1.0,,,0.2222222222222222,,0.47619047619047616,0.44681904761904756,0.5296,0.4080333333333333,0.19230769230769232,0.21739130434782608,0.08695652173913043,0.13043478260869565,10.55,0.3413173652694611,1.0,2.0,,,,1.0,,,1.0,1.0,3.0,,,1.0,3.0,,1.0,,,1.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.14285714285714285,,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,,,,,,,,,0.1111111111111111,,24.900000000000002,,,,,,,,,,,,,1.0,1.0,2.0,0.3333333333333333,1.0,,True,,,,,,,,,,,,,,,
428,1610612751,Sherman Douglas,Sherman Douglas,428,NJN,6878.0,115,-24,211,212,47.0,41,20,423,2.0,6.0,,,,1.0,4.0,8.0,9.0,20.0,15.0,34,10.0,46.0,217,1.0,2.0,,2.0,3.0,7.0,6.0,15.0,10.0,20.0,,4.0,17.0,1.0,18.0,1.0,6.0,3.0,8.0,37.0,1.0,1.0,4.0,,5.0,1.0,6.0,,5.0,2.0,4.0,1.0,3.0,2.0,,1.0,,6.0,,2.0,3.0,12.0,1.0,13.0,1.0,6.0,,,,,,15.0,47.0,1.0,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.5,0.42857142857142855,0.47368421052631576,0.5,0.5,0.5227272727272727,0.5,0.5769230769230769,0.11764705882352941,0.5,0.125,21.09704641350211,0.6666666666666666,,0.058823529411764705,0.01098901098901099,0.07142857142857142,0.06097560975609756,0.01020408163265306,,0.06666666666666667,,0.125,,0.06451612903225806,0.14285714285714285,,,,0.15789473684210525,0.3333333333333333,0.6666666666666666,,0.21052631578947367,0.5,0.5714285714285714,,0.5263157894736842,0.45,0.45,0.5555555555555556,,,,0.1111111111111111,,0.2631578947368421,0.42529594594594594,0.37234999999999996,0.397875,0.13953488372093023,0.15384615384615385,0.043478260869565216,0.32608695652173914,13.323529411764707,0.22274881516587677,,,,,2.0,4.0,,,2.0,2.0,4.0,,,2.0,3.0,1.0,3.0,2.0,,3.0,,1.0,0.5,0.5,,0.6666666666666666,0.10526315789473684,,,,,,0.10526315789473684,0.5,0.5,0.5,,,,,,0.2222222222222222,0.6666666666666666,29.1,,,,,,1.0,1.0,3.0,,0.5,,0.5,,,,,,,True,,,,,,,,,,,,,,,
383,1610612751,Kendall Gill,Kendall Gill,383,NJN,3360.0,56,-6,118,116,61.0,85,9,234,1.0,3.0,,,1.0,2.0,1.0,4.0,3.0,12.0,5.0,19,3.0,19.0,116,,1.0,,,2.0,8.0,1.0,8.0,6.0,4.0,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,10.0,,,7.0,,7.0,,7.0,,3.0,2.0,1.0,,,2.0,,1.0,1.0,3.0,,2.0,2.0,3.0,,4.0,,1.0,,,,,,8.0,61.0,,0.6,0.6,0.2631578947368421,,0.25,0.38095238095238093,,0.3888888888888889,0.41304347826086957,,0.4,0.10526315789473684,0.3333333333333333,0.25,20.0,0.3333333333333333,,0.16666666666666666,,,0.14,,,,,0.2,0.3,0.058823529411764705,,,,,0.14285714285714285,0.3333333333333333,0.5,,0.19047619047619047,0.25,0.3333333333333333,1.0,0.5714285714285714,0.25,0.25,0.6666666666666666,,,,0.2222222222222222,0.5,0.23809523809523808,0.40632857142857143,0.4098,0.4182277777777778,0.045454545454545456,0.05,,0.42105263157894735,12.826315789473686,0.5169491525423728,,,,,2.0,2.0,,,1.0,2.0,2.0,,,1.0,6.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,0.09523809523809523,,,,,,0.09523809523809523,1.0,1.0,1.0,,,,,,0.1111111111111111,1.0,25.3,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,6415.0,107,-10,199,202,52.0,51,23,401,2.0,5.0,,1.0,,,2.0,3.0,7.0,21.0,11.0,29,5.0,36.0,200,1.0,4.0,,2.0,5.0,5.0,4.0,14.0,8.0,14.0,,2.0,6.0,,6.0,,,1.0,5.0,12.0,4.0,2.0,7.0,1.0,10.0,4.0,14.0,1.0,7.0,4.0,4.0,,2.0,1.0,1.0,2.0,,5.0,1.0,1.0,1.0,3.0,,9.0,,3.0,,,,,,14.0,52.0,,0.36363636363636365,0.36363636363636365,0.3793103448275862,0.25,1.0,0.4305555555555556,0.25,0.7142857142857143,0.4375,0.25,0.7222222222222222,0.06896551724137931,0.2,0.3333333333333333,19.73684210526316,0.8,0.2,0.1044776119402985,0.045454545454545456,0.15384615384615385,0.1125,0.042105263157894736,0.05,,0.061224489795918366,0.125,0.15789473684210525,0.0625,0.125,0.2,0.05,,0.1388888888888889,0.4,0.5,,0.08333333333333333,0.6666666666666666,1.0,,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.25,,,,,0.3333333333333333,0.4466236111111111,0.43670000000000003,0.43117857142857147,0.07692307692307693,0.09375,0.05555555555555555,0.3888888888888889,14.286206896551722,0.2613065326633166,,,,,3.0,7.0,,,2.0,3.0,7.0,,,2.0,6.0,,7.0,3.0,,3.0,,1.0,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.19444444444444445,,,,,,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,0.2857142857142857,0.42857142857142855,24.87142857142857,,,,,,,,3.0,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,
1563,1610612751,Kevin Ollie,Kevin Ollie,1563,NJN,811.0,14,-1,26,26,16.0,23,7,52,,3.0,,,,1.0,,,,,,3,3.0,3.0,16,,,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,6.0,,3.0,,,,,,,16.0,,,,,,,,,,0.25,1.0,,0.3333333333333333,0.3333333333333333,,23.52941176470588,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,0.5779,,0.5324,0.5,0.5,0.6666666666666666,,0.6,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
