EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyArc3FGA,PenaltyFG3A,PtsPutbacks,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3
1138,1610612739,Michael Hawkins,Michael Hawkins,1138,CLE,3398.0,57,-26.0,108,106,28,41,12.0,214,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,5.0,121,1.0,2.0,3.0,2.0,1.0,9.0,1.0,10.0,1.0,5.0,4.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,11.0,28,2.0,1.0,0.5,0.5,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,8.19672131147541,0.5,0.05714285714285714,0.044444444444444446,0.1111111111111111,0.05555555555555555,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.416725,0.2068,13.425,25.7,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1538,1610612739,Cedric Henderson,Cedric Henderson,1538,CLE,27034.0,451,-67.0,860,863,251,323,110.0,1723,24.0,45.0,42.0,,2.0,46.0,113.0,,3.0,103.0,908,28.0,34.0,,2.0,,38.0,5.0,43.0,1.0,19.0,13.0,91.0,21.0,29.0,36.0,16.0,7.0,16.0,2.0,14.0,12.0,28.0,8.0,21.0,57.0,251,11.0,,,,0.40707964601769914,0.39655172413793105,0.4153225806451613,0.02586206896551724,15.384615384615383,0.5714285714285714,0.06907894736842106,0.0731070496083551,0.07608695652173914,0.06153846153846154,0.3879310344827586,0.5333333333333333,0.6,0.3620689655172414,0.017241379310344827,,,,0.41379310344827586,,0.4709077586206896,0.45627500000000004,9.014159292035398,25.266666666666666,0.29186046511627906,1.0,7.0,13.0,7.0,26.0,15.0,1.0,1.0,11.0,3.0,7.0,1.0,2.0,8.0,11.0,4.0,26.0,58.0,10.0,4.0,6.0,1.0,6.0,7.0,1.0,7.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,3.0,19.0,3.0,10.0,1.0,14.0,5.0,2.0,7.0,14.0,8.0,1.0,26.0,0.6304347826086957,0.6304347826086957,0.42857142857142855,0.39285714285714285,0.375,0.39285714285714285,0.4444444444444444,0.41935483870967744,0.08849557522123894,0.1111111111111111,0.15384615384615385,0.023809523809523808,0.029411764705882353,0.017341040462427744,0.08860759493670886,0.016666666666666666,0.017241379310344827,0.010309278350515464,0.016666666666666666,0.023255813953488372,0.03225806451612903,0.07317073170731707,0.05660377358490566,0.15384615384615385,0.01694915254237288,0.5714285714285714,0.7916666666666666,0.22413793103448276,0.2692307692307692,0.3181818181818182,0.2857142857142857,0.35714285714285715,0.36585365853658536,0.5333333333333333,0.008620689655172414,0.125,0.125,0.4642857142857143,0.5384615384615384,0.42758333333333337,0.08130081300813008,0.08333333333333333,0.07766990291262135,0.2524271844660194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,32292.0,538,-59.0,1023,1029,242,257,133.0,2052,54.0,91.0,7.0,,1.0,67.0,141.0,,1.0,164.0,1079,29.0,48.0,,1.0,,25.0,6.0,31.0,3.0,12.0,10.0,68.0,51.0,73.0,136.0,27.0,20.0,18.0,2.0,6.0,29.0,47.0,10.0,43.0,94.0,242,11.0,,,,0.475177304964539,0.47183098591549294,0.5,0.007042253521126761,17.79089376053963,0.3829787234042553,0.15269461077844312,0.15560640732265446,0.1440677966101695,0.17266187050359713,0.6408450704225352,0.5934065934065934,0.6923076923076923,0.04929577464788732,0.007042253521126761,,,,0.647887323943662,,0.5165795774647888,0.5403966666666666,3.6836879432624112,24.9,0.23655913978494625,29.0,11.0,21.0,11.0,43.0,2.0,,,30.0,17.0,37.0,,10.0,44.0,12.0,7.0,31.0,86.0,23.0,3.0,3.0,9.0,52.0,17.0,5.0,63.0,4.0,7.0,1.0,12.0,7.0,7.0,6.0,12.0,55.0,11.0,30.0,3.0,27.0,15.0,1.0,11.0,27.0,19.0,,31.0,0.6417910447761194,0.8113207547169812,0.4594594594594595,0.41379310344827586,0.4594594594594595,0.4,0.5116279069767442,0.4305555555555556,0.16312056737588654,0.14285714285714285,0.23255813953488372,,0.11904761904761904,0.12590799031476999,0.1650485436893204,0.14516129032258066,0.12842105263157894,0.17857142857142858,0.1037037037037037,0.10843373493975904,0.15384615384615385,0.12987012987012986,0.14084507042253522,0.21875,0.08,0.7037037037037037,0.6481481481481481,0.3028169014084507,0.2558139534883721,0.3333333333333333,0.5454545454545454,0.2857142857142857,0.2857142857142857,1.0,,0.7837837837837838,,0.7,0.5238095238095238,0.5261583333333334,0.18633540372670807,0.1875,0.2682926829268293,0.18902439024390244,15.0,1.0,1.0,28.0,2.0,1.0,5.0,0.05128205128205128,0.13043478260869565,0.5172413793103449,0.13333333333333333,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1723,1610612739,Matt Harpring,Matt Harpring,1723,CLE,26752.0,446,-113.0,859,866,346,384,121.0,1725,33.0,47.0,49.0,3.0,10.0,60.0,118.0,5.0,15.0,182.0,988,47.0,44.0,15.0,9.0,3.0,26.0,4.0,30.0,3.0,6.0,12.0,64.0,25.0,36.0,61.0,9.0,3.0,16.0,2.0,12.0,7.0,23.0,8.0,28.0,60.0,346,13.0,1.0,0.3333333333333333,0.35714285714285715,0.5084745762711864,0.5075187969924813,0.5691823899371069,0.11278195488721804,18.045862412761718,0.6956521739130435,0.08532423208191127,0.08152173913043478,0.08571428571428572,0.1015625,0.3533834586466165,0.7021276595744681,0.7857142857142857,0.3684210526315789,0.07518796992481203,0.3,0.3,1.0,0.46616541353383456,0.3333333333333333,0.4952098484848486,0.4734826923076923,9.14491525423729,25.58,0.40279394644935973,12.0,11.0,17.0,6.0,22.0,21.0,5.0,1.0,47.0,9.0,19.0,2.0,8.0,29.0,19.0,27.0,68.0,76.0,11.0,1.0,8.0,4.0,17.0,5.0,6.0,25.0,1.0,6.0,,4.0,1.0,5.0,5.0,3.0,59.0,6.0,22.0,10.0,3.0,2.0,,1.0,3.0,2.0,,68.0,0.6333333333333333,0.6909090909090909,0.47368421052631576,0.40425531914893614,0.5,0.3867924528301887,0.5576923076923077,0.49264705882352944,0.09322033898305085,0.10638297872340426,0.22727272727272727,0.02040816326530612,0.16216216216216217,0.04857142857142857,0.06666666666666667,0.08695652173913043,0.05303030303030303,0.08139534883720931,0.047244094488188976,0.029197080291970802,0.0967741935483871,0.06315789473684211,0.06,0.08,0.01818181818181818,0.6666666666666666,0.6060606060606061,0.16541353383458646,0.2727272727272727,0.35294117647058826,0.16666666666666666,0.42857142857142855,0.4375,0.8095238095238095,0.03759398496240601,0.5714285714285714,0.047619047619047616,0.32075471698113206,0.6470588235294118,0.4831611111111111,0.1476510067114094,0.16417910447761194,0.15934065934065933,0.37362637362637363,6.0,5.0,6.0,10.0,4.0,,1.0,0.1,0.06666666666666667,0.5,,0.09433962264150944,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.16666666666666666,0.4,0.4,1.0,1.0,1.0,0.047619047619047616,0.018867924528301886,1.0,,,,,,,,,,,,,,,True,,,,,
423,1610612739,Chris Gatling,Chris Gatling,423,CLE,100438.0,1674,-195.0,3182,3190,956,1105,401.0,6372,135.0,223.0,228.0,8.0,43.0,301.0,641.0,28.0,92.0,842.0,3417,182.0,230.0,84.0,42.0,8.0,50.0,11.0,61.0,7.0,16.0,28.0,133.0,209.0,292.0,391.0,52.0,35.0,57.0,13.0,34.0,62.0,119.0,32.0,68.0,185.0,956,24.0,1.0,0.30434782608695654,0.3076923076923077,0.46957878315132606,0.4679399727148704,0.5054021608643458,0.12551159618008187,25.98962598962599,0.4789915966386555,0.18948322756119673,0.1812990720913633,0.1753846153846154,0.18494623655913978,0.3042291950886767,0.6053811659192825,0.6716417910447762,0.31105047748976805,0.058663028649386086,0.18604651162790697,0.18604651162790697,1.0,0.4297407912687585,0.19047619047619047,0.46605450819672134,0.45215818181818196,9.050234009360373,24.65760869565217,0.3004399748585795,60.0,32.0,50.0,70.0,190.0,96.0,49.0,3.0,156.0,55.0,99.0,6.0,30.0,149.0,82.0,58.0,258.0,372.0,48.0,4.0,6.0,13.0,82.0,45.0,38.0,99.0,24.0,17.0,7.0,23.0,8.0,10.0,8.0,26.0,228.0,27.0,97.0,29.0,27.0,15.0,1.0,11.0,27.0,16.0,2.0,258.0,0.6179401993355482,0.6863468634686347,0.5555555555555556,0.45054945054945056,0.5666666666666667,0.45248868778280543,0.5866141732283464,0.49049429657794674,0.0748829953198128,0.09865470852017937,0.11052631578947368,0.021929824561403508,0.3220338983050847,0.06371406371406371,0.15100671140939598,0.06372549019607843,0.06371562709590879,0.08982035928143713,0.07990867579908675,0.03300970873786408,0.04918032786885246,0.2108626198083067,0.15121951219512195,0.15053763440860216,0.06779661016949153,0.5925925925925926,0.5703703703703704,0.2592087312414734,0.3684210526315789,0.41420118343195267,0.4142857142857143,0.42105263157894735,0.4304932735426009,0.8333333333333334,0.06684856753069578,0.5714285714285714,0.02857142857142857,0.22624434389140272,0.64,0.4939758426966292,0.12189054726368159,0.13642756680731363,0.17695961995249407,0.30641330166270786,41.0,20.0,39.0,60.0,4.0,1.0,1.0,0.0380952380952381,0.08536585365853659,0.6833333333333333,0.1951219512195122,0.09049773755656108,20.0,2.0,8.0,19.0,3.0,3.0,12.0,1.0,,0.5,0.3076923076923077,0.40816326530612246,0.40816326530612246,1.0,0.6666666666666666,1.0,0.02857142857142857,0.08597285067873303,0.42105263157894735,1.0,4.0,2.0,1.0,3.0,0.3333333333333333,1.0,0.2,0.010752688172043012,,,,,,True,,,,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,32344.0,539,-20.0,1031,1031,263,338,120.0,2062,15.0,22.0,49.0,16.0,36.0,40.0,85.0,23.0,54.0,184.0,1070,19.0,24.0,66.0,36.0,16.0,31.0,6.0,37.0,2.0,14.0,12.0,80.0,25.0,37.0,43.0,15.0,7.0,12.0,2.0,8.0,10.0,22.0,3.0,31.0,57.0,263,4.0,0.9565217391304348,0.42592592592592593,0.42592592592592593,0.47058823529411764,0.5359712230215827,0.5876623376623377,0.38848920863309355,14.97872340425532,0.5454545454545454,0.06775067750677506,0.07526881720430108,0.047244094488188976,0.05921052631578947,0.15827338129496402,0.6818181818181818,0.8823529411764706,0.35251798561151076,0.2589928057553957,0.4444444444444444,0.45714285714285713,0.9375,0.5467625899280576,0.4444444444444444,0.4866302158273381,0.459202857142857,12.032941176470588,24.479629629629624,0.2550921435499515,,2.0,3.0,8.0,14.0,17.0,18.0,2.0,35.0,5.0,7.0,7.0,5.0,27.0,8.0,14.0,48.0,56.0,11.0,4.0,5.0,1.0,5.0,10.0,2.0,6.0,3.0,8.0,3.0,4.0,1.0,1.0,2.0,3.0,40.0,3.0,11.0,6.0,3.0,1.0,,2.0,3.0,1.0,2.0,48.0,0.7,0.7,0.7142857142857143,0.42105263157894735,0.7857142857142857,0.4857142857142857,0.84375,0.5595238095238095,0.12941176470588237,0.22727272727272727,0.21428571428571427,0.061224489795918366,0.058823529411764705,0.012690355329949238,0.10416666666666667,0.013888888888888888,0.012875536480686695,0.009523809523809525,,0.025157232704402517,,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.047619047619047616,0.3333333333333333,0.6,0.10071942446043165,0.5714285714285714,0.7272727272727273,0.5,0.3469387755102041,0.3695652173913043,0.8823529411764706,0.12949640287769784,,0.14285714285714285,0.08571428571428572,0.6666666666666666,0.4348653846153846,0.08108108108108109,0.11827956989247312,0.14673913043478262,0.2608695652173913,,12.0,16.0,,,,,,0.038461538461538464,,,0.34285714285714286,7.0,,1.0,4.0,5.0,4.0,6.0,,6.0,0.5714285714285714,0.375,0.3888888888888889,0.3888888888888889,1.0,,,0.35714285714285715,0.11428571428571428,0.25,4.0,5.0,,1.0,,0.8,1.0,0.4166666666666667,0.01818181818181818,3.0,1.0,0.018518518518518517,0.027777777777777776,,True,,,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,58181.0,970,-102.0,1851,1849,541,601,232.0,3700,62.0,104.0,154.0,12.0,34.0,156.0,330.0,26.0,75.0,466.0,2003,76.0,148.0,72.0,32.0,11.0,40.0,7.0,47.0,3.0,16.0,13.0,101.0,62.0,94.0,150.0,35.0,26.0,27.0,8.0,14.0,29.0,56.0,19.0,37.0,76.0,541,12.0,0.9230769230769231,0.3466666666666667,0.33783783783783783,0.4727272727272727,0.48148148148148145,0.5154867256637168,0.18518518518518517,23.79391100702576,0.48214285714285715,0.09904153354632587,0.09641532756489493,0.10989010989010989,0.08846153846153847,0.25679012345679014,0.5961538461538461,0.6888888888888889,0.3802469135802469,0.08395061728395062,0.35294117647058826,0.375,0.8333333333333334,0.4419753086419753,0.34375,0.47130297029702967,0.46230336538461536,10.595151515151517,24.673333333333336,0.2922744462452728,23.0,15.0,22.0,23.0,72.0,71.0,41.0,4.0,76.0,25.0,44.0,9.0,10.0,69.0,32.0,26.0,117.0,164.0,25.0,4.0,11.0,6.0,49.0,16.0,16.0,56.0,12.0,9.0,1.0,13.0,5.0,5.0,2.0,11.0,105.0,10.0,49.0,7.0,16.0,11.0,2.0,3.0,16.0,11.0,,117.0,0.5256410256410257,0.5734265734265734,0.5681818181818182,0.42105263157894735,0.5566037735849056,0.43333333333333335,0.5948275862068966,0.47950819672131145,0.07575757575757576,0.1346153846153846,0.125,0.012987012987012988,0.25396825396825395,0.06438896189224705,0.08743169398907104,0.048,0.062076749435665914,0.10194174757281553,0.06589147286821706,0.037037037037037035,0.06756756756756757,0.10326086956521739,0.09836065573770492,0.06557377049180328,0.061224489795918366,0.6875,0.532258064516129,0.17777777777777778,0.3194444444444444,0.36507936507936506,0.30434782608695654,0.461038961038961,0.46710526315789475,0.5915492957746479,0.10123456790123457,0.4339622641509434,0.07547169811320754,0.20952380952380953,0.6818181818181818,0.4984072916666666,0.11235955056179775,0.13279132791327913,0.148068669527897,0.2510729613733906,15.0,16.0,29.0,26.0,1.0,,,0.017543859649122806,0.0196078431372549,0.6521739130434783,0.13333333333333333,0.1523809523809524,14.0,2.0,3.0,13.0,5.0,3.0,9.0,1.0,,0.3333333333333333,0.3103448275862069,0.34146341463414637,0.34146341463414637,1.0,0.5,1.0,0.09433962264150944,0.12380952380952381,0.23076923076923078,1.0,6.0,1.0,1.0,,0.2,1.0,0.375,0.013157894736842105,6.0,2.0,0.02666666666666667,0.058823529411764705,1.0,True,,,,,
221,1610612739,Clar. Weatherspoon,Clar. Weatherspoon,221,CLE,50243.0,837,-75.0,1599,1591,568,685,213.0,3190,60.0,96.0,23.0,,,100.0,187.0,,,263.0,1727,60.0,64.0,,,,25.0,4.0,29.0,2.0,14.0,10.0,62.0,106.0,145.0,210.0,24.0,20.0,15.0,2.0,7.0,18.0,33.0,11.0,30.0,61.0,568,9.0,,,,0.5347593582887701,0.5347593582887701,0.5844444444444444,,13.983739837398375,0.45454545454545453,0.1840277777777778,0.17565698478561548,0.25316455696202533,0.19313304721030042,0.5133689839572193,0.625,0.75,0.12299465240641712,,,,,0.5133689839572193,,0.49145347593582894,0.50415,5.4556149732620325,,0.35522201375859913,26.0,22.0,35.0,28.0,68.0,12.0,,,63.0,21.0,37.0,,20.0,62.0,32.0,30.0,94.0,136.0,30.0,2.0,1.0,9.0,55.0,21.0,18.0,65.0,3.0,4.0,1.0,8.0,4.0,4.0,5.0,7.0,82.0,6.0,34.0,10.0,21.0,11.0,3.0,7.0,21.0,14.0,2.0,94.0,0.68,0.7816091954022989,0.5675675675675675,0.5333333333333333,0.5675675675675675,0.5333333333333333,0.62,0.5949367088607594,0.16042780748663102,0.16666666666666666,0.20588235294117646,,0.2903225806451613,0.0832072617246596,0.14285714285714285,0.08737864077669903,0.08376963350785341,0.09941520467836257,0.08520179372197309,0.07116104868913857,0.08771929824561403,0.11351351351351352,0.102803738317757,0.25,0.05263157894736842,0.6666666666666666,0.7333333333333333,0.36363636363636365,0.4117647058823529,0.5185185185185185,0.5,0.5217391304347826,0.5217391304347826,0.8333333333333334,,0.7027027027027027,,0.5833333333333334,0.6285714285714286,0.5140918918918919,0.15813953488372093,0.15813953488372093,0.23574144486692014,0.3574144486692015,12.0,,,26.0,1.0,,2.0,0.018867924528301886,0.08695652173913043,0.46153846153846156,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,2339.0,39,-7.0,81,74,48,39,10.0,155,3.0,6.0,1.0,,,5.0,12.0,,,13.0,85,7.0,8.0,,,,,1.0,1.0,1.0,,,3.0,2.0,2.0,8.0,,,3.0,1.0,2.0,4.0,7.0,5.0,1.0,4.0,48,2.0,,,,0.4166666666666667,0.4166666666666667,0.43333333333333335,,23.913043478260867,0.42857142857142855,0.07407407407407407,0.05714285714285714,,0.13333333333333333,0.5,0.5,0.6,0.08333333333333333,,,,,0.5,,0.5254333333333333,0.5757285714285715,4.633333333333334,,0.5925925925925926,6.0,2.0,4.0,2.0,5.0,,,,3.0,3.0,6.0,,,6.0,2.0,1.0,5.0,2.0,1.0,,,,6.0,,,6.0,,,,1.0,1.0,1.0,3.0,,6.0,,3.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,0.2,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.3125,0.08333333333333333,0.16666666666666666,,,,0.21428571428571427,,,0.17142857142857143,0.375,0.15384615384615385,0.14285714285714285,,,,,,1.0,,0.4166666666666667,0.4,0.4,0.5,,,,,1.0,,0.5714285714285714,0.5,0.65195,0.2,0.2,0.46153846153846156,0.38461538461538464,3.0,,,6.0,,,2.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,
2036,1610612739,Chris Mihm,Chris Mihm,2036,CLE,6453.0,108,-15.0,200,197,54,48,20.0,397,5.0,9.0,5.0,,,12.0,26.0,,,34.0,206,3.0,14.0,,,,,,,,,,,7.0,12.0,20.0,3.0,2.0,4.0,,3.0,5.0,9.0,4.0,4.0,12.0,54,2.0,,,,0.46153846153846156,0.46153846153846156,0.5151515151515151,,18.58407079646018,0.4444444444444444,0.10606060606060606,0.11494252873563218,0.14285714285714285,0.1111111111111111,0.34615384615384615,0.5555555555555556,0.7142857142857143,0.19230769230769232,,,,,0.34615384615384615,,0.44113846153846153,0.3915333333333333,7.61153846153846,,0.27,5.0,1.0,1.0,4.0,12.0,3.0,,,10.0,3.0,5.0,,4.0,10.0,3.0,4.0,10.0,10.0,4.0,,,,8.0,3.0,2.0,8.0,,1.0,2.0,1.0,2.0,,2.0,1.0,14.0,,6.0,1.0,5.0,5.0,,,5.0,1.0,,10.0,0.4166666666666667,0.5555555555555556,0.6,1.0,0.6,1.0,0.7142857142857143,0.8333333333333334,0.15384615384615385,0.2222222222222222,0.16666666666666666,,0.25,0.10810810810810811,0.14285714285714285,,0.09302325581395349,0.1111111111111111,0.07692307692307693,0.13333333333333333,,0.08,0.09090909090909091,0.2,,0.2,0.2,0.46153846153846156,0.3333333333333333,0.4,0.25,0.6,0.6,1.0,,1.0,,0.3333333333333333,1.0,0.5669599999999999,0.1875,0.1875,0.29411764705882354,0.29411764705882354,3.0,,,6.0,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
