EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveMakes,HeaveAttempts,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,on
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,121.0,2,4.0,4,5,4,5,1.0,9,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,65955.0,1099,-66.0,2094,2096,353,372,226.0,4190,353,0.16857688634192933,70.0,115.0,38.0,53.0,7.0,14.0,23.0,63.0,8.0,22.0,101.0,200.0,46.0,248.0,2145.0,40.0,59.0,14.0,94.0,12.0,20.0,10.0,34.0,112.0,90.0,62.0,21.0,22.0,10.0,32.0,8.0,2.0,9.0,1.0,12.0,74.0,12.0,80.0,5.0,22.0,101.0,11.0,134.0,97.0,231.0,2.0,39.0,29.0,10.0,24.0,4.0,8.0,38.0,7.0,16.0,6.0,62.0,10.0,12.0,88.0,183.0,28.0,8.0,66.0,6.0,33.0,3.0,75.0,1.0,54.0,1.0,21.0,76.0,43.0,1.0,3.0,5.0,34.0,15.0,0.5544554455445545,0.8,0.505,0.6779661016949152,0.6,0.505,0.6779661016949152,0.6,0.5391304347826087,0.6911764705882353,0.6538461538461539,0.105,0.12173913043478261,0.1111111111111111,12.420246703530411,0.3870967741935484,0.16923076923076924,0.08333333333333333,0.12998712998713,0.10973936899862825,0.10891089108910891,0.04316546762589928,0.12563840653728295,0.0913604766633565,0.14022140221402213,0.10426540284360189,0.08097165991902834,0.05339805825242718,0.013888888888888888,0.13127413127413126,0.16304347826086957,0.11077844311377245,0.10909090909090909,0.10810810810810811,0.02564102564102564,0.5657894736842105,0.575,0.6086956521739131,0.693069306930693,0.45714285714285713,0.315,0.36507936507936506,0.4107142857142857,0.6956521739130435,0.11,0.36363636363636365,0.36363636363636365,1.0,0.8983050847457628,0.7169811320754716,0.10526315789473684,0.7,0.5,0.575,0.49623100000000003,0.5351264150943397,0.503165,0.14537444933920704,0.14537444933920704,0.3790322580645161,0.13709677419354838,5.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,45052.0,751,-49.0,1429,1426,177,180,149.0,2855,177,0.12386284114765571,18.0,34.0,4.0,5.0,4.0,6.0,9.0,24.0,22.0,49.0,49.0,107.0,35.0,202.0,1469.0,6.0,11.0,1.0,13.0,8.0,15.0,9.0,37.0,58.0,40.0,8.0,9.0,29.0,27.0,56.0,20.0,7.0,14.0,9.0,6.0,139.0,8.0,8.0,1.0,14.0,52.0,1.0,67.0,17.0,84.0,4.0,19.0,12.0,7.0,16.0,2.0,9.0,9.0,2.0,7.0,2.0,25.0,5.0,5.0,21.0,53.0,6.0,3.0,42.0,4.0,16.0,3.0,6.0,,5.0,,1.0,6.0,1.0,,,,37.0,6.0,0.5918367346938775,0.6444444444444445,0.45794392523364486,0.5454545454545454,0.5333333333333333,0.47988505747126436,0.4,0.56,0.5185185185185185,0.43333333333333335,0.6206896551724138,0.08411214953271028,0.14705882352941177,0.16666666666666666,13.391739674593241,0.64,0.02564102564102564,0.027777777777777776,0.09454545454545454,0.015717092337917484,0.10606060606060606,0.04419889502762431,0.0967741935483871,0.02318840579710145,0.020618556701030927,0.0070921985815602835,0.017241379310344827,0.05,0.024390243902439025,0.10824742268041238,0.06923076923076923,0.09734513274336283,0.102803738317757,0.12,0.044444444444444446,0.16666666666666666,0.19540229885057472,0.5294117647058824,0.6206896551724138,0.4444444444444444,0.13793103448275862,0.375,0.45,0.3333333333333333,0.28160919540229884,0.4489795918367347,0.4489795918367347,0.8181818181818182,0.3333333333333333,0.8,0.25,0.24,0.6666666666666666,0.5804597701149425,0.4903166666666667,0.484335,0.5077099999999999,0.08602150537634409,0.13445378151260504,0.06435643564356436,0.18316831683168316,10.421495327102804,12.0,27.0,2.0,4.0,11.0,40.0,4.0,2.0,6.0,23.0,67.0,4.0,4.0,10.0,66.0,3.0,40.0,11.0,2.0,8.0,0.9565217391304348,0.34328358208955223,0.4,0.34328358208955223,0.3850574712643678,0.029850746268656716,0.037037037037037035,0.025,0.15517241379310345,0.4444444444444444,0.46153846153846156,1.0,0.22988505747126436,0.275,0.28205128205128205,0.9090909090909091,0.26666666666666666,0.16,0.5,0.24,0.3333333333333333,0.275,24.71492537313433,,,,,,,,,,,,,,,,,,,,,True
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,14981.0,250,-29.0,477,478,130,152,49.0,955,130,0.27253668763102723,17.0,28.0,,2.0,8.0,11.0,3.0,6.0,4.0,15.0,24.0,49.0,15.0,75.0,481.0,,3.0,4.0,4.0,9.0,13.0,8.0,32.0,22.0,26.0,,3.0,15.0,12.0,27.0,9.0,3.0,7.0,3.0,5.0,66.0,1.0,5.0,,5.0,14.0,2.0,21.0,6.0,27.0,1.0,14.0,8.0,6.0,13.0,3.0,6.0,8.0,1.0,7.0,4.0,21.0,2.0,12.0,6.0,13.0,,,17.0,1.0,7.0,2.0,,,,,,,,,,,32.0,2.0,0.4583333333333333,0.4583333333333333,0.4897959183673469,,0.6923076923076923,0.5555555555555556,,0.8,0.6048387096774194,0.4,0.8421052631578947,0.061224489795918366,0.07142857142857142,0.16666666666666666,15.601503759398495,0.6190476190476191,0.08,,0.09210526315789473,0.03125,0.11627906976744186,0.016129032258064516,0.09743589743589744,0.02702702702702703,0.030303030303030304,0.025,0.037037037037037035,0.022222222222222223,,0.1111111111111111,0.05263157894736842,0.10144927536231885,0.1111111111111111,0.14285714285714285,0.043478260869565216,,0.5185185185185185,0.6071428571428571,0.6538461538461539,0.35294117647058826,0.1111111111111111,0.5,0.6,0.3333333333333333,0.2777777777777778,0.26666666666666666,0.26666666666666666,1.0,0.6666666666666666,,,0.7333333333333333,0.7272727272727273,0.6111111111111112,0.5145547169811321,0.47000000000000003,0.5669892857142856,0.11666666666666667,0.12727272727272726,0.05333333333333334,0.4266666666666667,6.969387755102041,1.0,2.0,,,3.0,3.0,,2.0,2.0,4.0,5.0,,2.0,2.0,9.0,3.0,1.0,2.0,,,0.75,0.8,1.0,0.75,0.09259259259259259,,,,0.037037037037037035,0.5,0.5,1.0,0.05555555555555555,1.0,1.0,0.6666666666666666,,,,0.13333333333333333,1.0,2.0,28.02,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True
677,1610612738,Eric Williams,Eric Williams,677,BOS,24387.0,406,-30.0,773,778,208,213,88.0,1551,208,0.2690815006468305,14.0,29.0,1.0,3.0,2.0,5.0,1.0,21.0,2.0,7.0,17.0,57.0,40.0,113.0,771.0,1.0,6.0,2.0,7.0,2.0,10.0,17.0,27.0,22.0,12.0,2.0,5.0,19.0,10.0,29.0,9.0,1.0,5.0,3.0,11.0,68.0,1.0,8.0,1.0,6.0,31.0,5.0,42.0,10.0,52.0,3.0,17.0,11.0,6.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,13.0,1.0,3.0,12.0,28.0,2.0,4.0,53.0,2.0,22.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,27.0,1.0,0.6470588235294118,0.6875,0.2982456140350877,0.16666666666666666,0.2,0.37244897959183676,0.2777777777777778,0.21739130434782608,0.45934959349593496,0.3181818181818182,0.4090909090909091,0.08771929824561403,0.13793103448275862,0.047619047619047616,15.489749430523919,0.3076923076923077,0.16129032258064516,0.03225806451612903,0.11397058823529412,0.031007751937984496,0.07317073170731707,0.008771929824561403,0.10451977401129943,0.024193548387096774,0.03333333333333333,0.036585365853658534,0.023255813953488372,0.012195121951219513,,0.11627906976744186,0.07936507936507936,0.13008130081300814,0.08450704225352113,,0.047619047619047616,1.0,0.29591836734693877,0.4827586206896552,0.56,0.6428571428571429,0.21428571428571427,0.047619047619047616,0.05,1.0,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,,0.21739130434782608,0.4,0.7142857142857143,0.5016387755102041,0.47925625,0.4877304347826087,0.19327731092436976,0.2857142857142857,0.061946902654867256,0.23893805309734514,5.664912280701755,12.0,30.0,2.0,10.0,1.0,11.0,1.0,,3.0,13.0,41.0,3.0,2.0,13.0,39.0,,11.0,1.0,,,1.0,0.3170731707317073,0.15384615384615385,0.3170731707317073,0.41836734693877553,,,,0.30612244897959184,0.4,0.4,1.0,0.11224489795918367,0.09090909090909091,0.09090909090909091,1.0,0.1111111111111111,0.43478260869565216,0.2,0.13043478260869565,,0.09090909090909091,23.985365853658532,,,,1.0,2.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5,1.0,0.023809523809523808,,,,,,,,,True
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,3684.0,61,13.0,114,120,40,58,17.0,234,40,0.3508771929824561,3.0,6.0,2.0,2.0,1.0,2.0,3.0,6.0,,4.0,6.0,16.0,4.0,25.0,103.0,2.0,2.0,,4.0,3.0,6.0,3.0,9.0,2.0,10.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,,2.0,15.0,,2.0,,2.0,6.0,2.0,10.0,2.0,12.0,1.0,5.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,,,3.0,4.0,,,5.0,,3.0,,1.0,,1.0,,,1.0,,,,,9.0,1.0,0.16666666666666666,0.25,0.375,1.0,0.5,0.4772727272727273,1.0,0.375,0.5,1.0,0.45,0.0625,0.16666666666666666,,20.0,0.5,0.4,,0.15,0.0425531914893617,0.3333333333333333,,0.17391304347826086,0.03333333333333333,0.05263157894736842,0.06666666666666667,,,,0.23076923076923078,0.09090909090909091,0.125,0.3333333333333333,,0.09090909090909091,,0.2727272727272727,0.5,0.6,0.3333333333333333,0.2727272727272727,0.5,0.5,,0.18181818181818182,,,,1.0,1.0,,0.25,0.5,0.5454545454545454,0.48895476190476195,0.54635,0.4660357142857143,0.12,0.15789473684210525,0.16,0.36,7.23125,2.0,3.0,,,1.0,3.0,,,2.0,3.0,6.0,,,2.0,9.0,,2.0,1.0,,,1.0,0.5,,0.6,0.2727272727272727,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,0.5,29.916666666666668,,1.0,,,,,,,,,,,,,,,,,,,True
1594,1610612738,Rick Brunson,Rick Brunson,1594,BOS,959.0,16,-6.0,31,33,21,25,3.0,64,21,0.6774193548387096,,,,,,,,,,2.0,,2.0,,3.0,38.0,,1.0,,,,2.0,,3.0,,,,,,2.0,2.0,,2.0,,,,6.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,,,,8.571428571428571,,,,0.125,,,,0.1,,,,,,,,,0.5,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.42783333333333334,0.4001,0.42783333333333334,,,,1.0,18.15,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,24.4,,,,,,,,,,,,,,,,,,,,,True
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,55619.0,927,-76.0,1766,1751,237,218,194.0,3517,237,0.13420158550396377,70.0,126.0,6.0,9.0,10.0,11.0,27.0,70.0,67.0,147.0,164.0,343.0,139.0,611.0,1828.0,17.0,31.0,4.0,62.0,27.0,44.0,35.0,98.0,198.0,130.0,10.0,18.0,43.0,27.0,70.0,15.0,12.0,23.0,6.0,14.0,167.0,7.0,16.0,1.0,21.0,102.0,5.0,128.0,24.0,152.0,7.0,41.0,23.0,18.0,39.0,9.0,16.0,33.0,5.0,23.0,8.0,72.0,6.0,8.0,25.0,67.0,5.0,10.0,188.0,17.0,80.0,17.0,18.0,3.0,9.0,,4.0,21.0,10.0,1.0,,,98.0,2.0,0.6036585365853658,0.6226415094339622,0.478134110787172,0.5483870967741935,0.6136363636363636,0.5209713024282561,0.7073170731707317,0.5431034482758621,0.5710280373831775,0.7045454545454546,0.6363636363636364,0.052478134110787174,0.07936507936507936,0.08571428571428572,30.61018658598084,0.5416666666666666,0.1,0.02,0.15813953488372093,0.025806451612903226,0.12352941176470589,0.029411764705882353,0.150920245398773,0.026806526806526808,0.021367521367521368,0.04678362573099415,0.013953488372093023,0.03977272727272727,,0.1267605633802817,0.15436241610738255,0.18374558303886926,0.12949640287769784,0.0967741935483871,0.0319634703196347,0.47619047619047616,0.2781456953642384,0.5555555555555556,0.603448275862069,0.5571428571428572,0.1545253863134658,0.38571428571428573,0.421875,0.6666666666666666,0.32450331125827814,0.4557823129251701,0.46206896551724136,0.6268656716417911,0.21951219512195122,0.6666666666666666,0.3333333333333333,0.1896551724137931,0.9090909090909091,0.5209713024282561,0.48785453539823037,0.47046142857142864,0.44373771929824557,0.1640926640926641,0.19704433497536947,0.10147299509001637,0.16039279869067102,9.891545189504374,13.0,32.0,,2.0,35.0,78.0,7.0,3.0,12.0,48.0,110.0,10.0,3.0,14.0,135.0,9.0,78.0,35.0,1.0,2.0,0.9375,0.43636363636363634,0.21428571428571427,0.43636363636363634,0.24282560706401765,0.00909090909090909,0.03125,,0.0706401766004415,0.40625,0.41935483870967744,0.9230769230769231,0.17218543046357615,0.44871794871794873,0.44871794871794873,0.9428571428571428,0.17073170731707318,0.034482758620689655,,0.20689655172413793,0.25,0.44871794871794873,24.911818181818184,,,,2.0,3.0,8.0,5.0,0.8,0.07317073170731707,0.6666666666666666,1.0,0.044642857142857144,6.0,3.0,3.0,5.0,0.013605442176870748,0.8571428571428571,1.0,,True
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,57866.0,964,-40.0,1835,1823,226,249,201.0,3658,226,0.12316076294277929,97.0,192.0,14.0,26.0,7.0,15.0,33.0,103.0,14.0,50.0,144.0,345.0,57.0,552.0,1896.0,20.0,35.0,10.0,62.0,17.0,36.0,9.0,58.0,112.0,176.0,22.0,34.0,118.0,27.0,145.0,21.0,6.0,62.0,17.0,39.0,317.0,6.0,31.0,1.0,36.0,97.0,18.0,151.0,38.0,189.0,16.0,45.0,30.0,15.0,41.0,12.0,26.0,49.0,7.0,15.0,14.0,90.0,4.0,9.0,24.0,70.0,4.0,13.0,83.0,14.0,41.0,7.0,12.0,,10.0,,2.0,12.0,5.0,,,,58.0,6.0,0.3888888888888889,0.42105263157894735,0.41739130434782606,0.5714285714285714,0.4722222222222222,0.46261682242990654,0.5909090909090909,0.4083333333333333,0.484182776801406,0.6078431372549019,0.4393939393939394,0.09855072463768116,0.140625,0.06796116504854369,32.02137998056366,0.45555555555555555,0.3103448275862069,0.02040816326530612,0.14243759177679882,0.04821150855365474,0.21176470588235294,0.024193548387096774,0.1562867215041128,0.04152637485970819,0.07755102040816327,0.0213903743315508,0.037914691943127965,0.02717391304347826,0.015625,0.13596491228070176,0.1656441717791411,0.13448275862068965,0.2014388489208633,0.25806451612903225,0.056140350877192984,0.4166666666666667,0.35887850467289717,0.5052083333333334,0.5878787878787879,0.44329896907216493,0.1925233644859813,0.32038834951456313,0.34375,0.24242424242424243,0.09345794392523364,0.28,0.28,0.35714285714285715,0.5909090909090909,0.5384615384615384,0.14285714285714285,0.25,0.4666666666666667,0.7140186915887851,0.506730018761726,0.5101806451612904,0.4767655172413794,0.07295373665480427,0.11021505376344086,0.11231884057971014,0.10507246376811594,5.471594202898551,6.0,16.0,,1.0,63.0,174.0,7.0,5.0,23.0,69.0,190.0,9.0,5.0,24.0,189.0,18.0,172.0,63.0,,1.0,0.9130434782608695,0.3631578947368421,0.20833333333333334,0.3670212765957447,0.35514018691588783,,,,0.029906542056074768,0.375,0.375,0.8333333333333334,0.3252336448598131,0.3620689655172414,0.3620689655172414,0.9206349206349206,0.1590909090909091,0.016666666666666666,,0.38333333333333336,0.21739130434782608,0.36627906976744184,25.51526315789474,,2.0,,1.0,2.0,4.0,,0.4444444444444444,0.045454545454545456,0.5,,,3.0,,,,,0.42857142857142855,1.0,1.0,True
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,5906.0,98,-15.0,193,200,67,52,18.0,393,67,0.3471502590673575,4.0,6.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,8.0,8.0,18.0,10.0,44.0,198.0,2.0,4.0,,7.0,3.0,9.0,7.0,16.0,12.0,4.0,2.0,2.0,5.0,4.0,9.0,,4.0,3.0,1.0,1.0,22.0,3.0,2.0,,1.0,9.0,1.0,11.0,5.0,16.0,,3.0,2.0,1.0,3.0,3.0,2.0,5.0,,1.0,,8.0,1.0,3.0,7.0,14.0,2.0,,12.0,,4.0,2.0,2.0,,1.0,,1.0,2.0,1.0,,,,16.0,1.0,0.75,0.8571428571428571,0.4444444444444444,0.5,0.3333333333333333,0.5,0.7,0.45,0.55,0.7,0.5714285714285714,0.1111111111111111,,0.5,22.325581395348838,0.375,0.25,,0.1125,0.037037037037037035,0.045454545454545456,0.09375,0.09803921568627451,0.05813953488372093,,0.05263157894736842,0.05263157894736842,0.13043478260869565,,0.15,0.10526315789473684,0.0975609756097561,,0.2,,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.75,0.11764705882352941,0.5,1.0,0.5,0.23529411764705882,0.25,0.25,1.0,0.6,0.6666666666666666,0.5,0.3,0.6666666666666666,0.6470588235294118,0.5103161764705881,0.5064666666666667,0.44989,0.10526315789473684,0.18181818181818182,0.1590909090909091,0.36363636363636365,10.394444444444444,2.0,5.0,,,4.0,11.0,1.0,1.0,1.0,6.0,16.0,1.0,1.0,1.0,15.0,3.0,11.0,4.0,,,0.8333333333333334,0.375,1.0,0.375,0.47058823529411764,,,,0.14705882352941177,0.4,0.4,1.0,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,0.2,,,0.1,1.0,0.36363636363636365,24.69375,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,True
