EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,DefCorner3ReboundPct,2pt And 1 Free Throw Trips,BlockedShortMidRange,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Blocked3s,BlockedCorner3,on,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,6519.0,109,-5.0,191,195,54.0,65,27.0,386,9.0,18.0,3.0,4.0,2.0,3.0,7.0,18.0,2.0,7.0,18.0,43.0,17.0,53.0,172,5.0,9.0,3.0,13.0,5.0,8.0,6.0,16.0,18.0,18.0,6.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,8.0,2.0,10.0,2.0,14.0,10.0,24.0,1.0,3.0,3.0,4.0,2.0,6.0,2.0,3.0,10.0,1.0,1.0,10.0,15.0,1.0,2.0,22.0,9.0,2.0,3.0,3.0,3.0,1.0,1.0,16.0,54.0,1.0,0.5,0.6,0.4186046511627907,0.5555555555555556,0.625,0.4186046511627907,0.5555555555555556,0.625,0.4907407407407407,0.5909090909090909,0.6153846153846154,0.0697674418604651,0.1111111111111111,0.0555555555555555,28.828828828828826,0.4,0.3333333333333333,0.1612903225806451,0.0952380952380952,0.0909090909090909,0.1428571428571428,0.1428571428571428,0.1020408163265306,0.16,0.0666666666666666,0.0689655172413793,0.0909090909090909,0.3333333333333333,0.1052631578947368,0.0526315789473684,0.2916666666666667,0.1176470588235294,0.0454545454545454,0.3333333333333333,0.4186046511627907,0.5,0.5625,0.3333333333333333,0.4186046511627907,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.1627906976744186,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.75,0.375,0.6666666666666666,0.4186046511627907,0.4505604651162791,0.4547,0.4295,0.173076923076923,0.173076923076923,0.2452830188679245,0.3018867924528302,6.234883720930232,0.2827225130890052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612751,Stephen Jackson,Stephen Jackson,1536,NJN,4709.0,78,-20.0,149,150,63.0,80,18.0,299,3.0,8.0,,,2.0,5.0,1.0,4.0,3.0,12.0,7.0,24.0,3.0,29.0,136,,1.0,,,4.0,12.0,2.0,16.0,8.0,6.0,,2.0,5.0,5.0,4.0,,10.0,,2.0,1.0,5.0,,6.0,3.0,9.0,1.0,3.0,3.0,6.0,1.0,1.0,5.0,,7.0,,1.0,3.0,4.0,,,4.0,1.0,1.0,,,,,,16.0,63.0,,0.5714285714285714,0.5714285714285714,0.2916666666666667,,0.3333333333333333,0.3823529411764705,,0.3684210526315789,0.4027777777777778,,0.4,0.0833333333333333,0.25,,25.74850299401198,0.8571428571428571,,0.0980392156862745,0.0294117647058823,0.0588235294117647,,0.088235294117647,0.025,0.0476190476190476,,0.0344827586206896,,,0.0833333333333333,0.0625,0.1304347826086956,0.0769230769230769,0.0476190476190476,,0.2352941176470588,0.375,0.5,0.3333333333333333,0.1176470588235294,0.25,0.25,,0.3529411764705882,0.25,0.25,1.0,,,0.2631578947368421,0.4,0.5294117647058824,0.4769117647058823,0.5059,0.4754263157894736,0.0285714285714285,0.04,,0.5517241379310345,11.633333333333333,0.4228187919463087,4.0,10.0,2.0,2.0,7.0,4.0,10.0,2.0,2.0,7.0,12.0,10.0,4.0,1.0,1.0,1.0,1.0,0.4,0.2857142857142857,0.4,0.2941176470588235,0.125,0.2941176470588235,0.4,0.4,1.0,0.6666666666666666,0.3684210526315789,0.2857142857142857,0.4,25.36,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612751,Kevin Ollie,Kevin Ollie,1563,NJN,9679.0,161,-23.0,293,297,96.0,114,40.0,590,1.0,13.0,,,,4.0,3.0,6.0,1.0,8.0,5.0,27.0,12.0,22.0,272,,,2.0,2.0,1.0,8.0,7.0,9.0,2.0,8.0,,3.0,21.0,25.0,5.0,13.0,54.0,1.0,2.0,4.0,15.0,1.0,20.0,3.0,23.0,1.0,5.0,3.0,3.0,1.0,6.0,2.0,2.0,9.0,,1.0,3.0,14.0,1.0,1.0,19.0,7.0,2.0,,,,,,9.0,96.0,1.0,0.2,0.2,0.1851851851851851,,0.125,0.1851851851851851,,0.125,0.3055555555555556,1.0,0.375,0.1111111111111111,0.2307692307692307,,13.353115727002969,0.3333333333333333,0.0909090909090909,0.15,0.0153846153846153,0.1333333333333333,0.0434782608695652,0.1461538461538461,0.0196078431372549,0.05,,,0.0526315789473684,,0.1851851851851851,0.088235294117647,0.1794871794871795,0.15,0.0526315789473684,,0.4814814814814814,0.0769230769230769,0.1,,0.2222222222222222,0.5,0.5,,0.2962962962962963,0.125,0.125,1.0,,,0.5,,0.4814814814814814,0.478125925925926,,0.4713875,0.2058823529411764,0.2058823529411764,0.0909090909090909,0.4090909090909091,7.477777777777777,0.3276450511945392,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,4.0,3.0,1.0,2.0,2.0,1.0,0.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1610612751,Evan Eschmeyer,Evan Eschmeyer,1915,NJN,3924.0,65,-7.0,121,121,32.0,28,10.0,242,4.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,,,6.0,12.0,3.0,15.0,106,1.0,4.0,1.0,3.0,3.0,5.0,1.0,7.0,8.0,4.0,2.0,1.0,,,,,,,4.0,,3.0,2.0,5.0,4.0,9.0,,3.0,2.0,,,1.0,,,1.0,,,3.0,7.0,1.0,,9.0,4.0,1.0,5.0,2.0,5.0,4.0,,7.0,32.0,1.0,0.6666666666666666,0.8,0.5,0.25,0.6,0.5,0.25,0.6,0.46875,0.3,0.5,0.0833333333333333,,0.1666666666666666,12.781954887218044,,0.4,0.0697674418604651,0.0851063829787234,,,0.0566037735849056,0.0714285714285714,0.0666666666666666,0.0714285714285714,0.1111111111111111,,,0.1111111111111111,0.0555555555555555,0.0625,,,0.8,0.5,0.6666666666666666,0.6666666666666666,0.75,0.5,0.3333333333333333,0.4,0.5,,,,,0.5,0.5,0.2,1.0,0.5,0.4270166666666666,0.4252,0.35548,0.2666666666666666,0.2666666666666666,0.2,0.4666666666666667,2.958333333333333,0.2644628099173554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1610612751,Johnny Newman,Johnny Newman,271,NJN,7106.0,118,-28.0,210,211,51.0,49,27.0,421,3.0,9.0,,,,1.0,1.0,2.0,8.0,16.0,12.0,27.0,10.0,40.0,208,,1.0,4.0,4.0,,2.0,2.0,2.0,12.0,12.0,,5.0,5.0,6.0,1.0,4.0,13.0,1.0,1.0,1.0,3.0,,4.0,2.0,6.0,,3.0,1.0,3.0,1.0,4.0,2.0,3.0,7.0,,3.0,1.0,13.0,1.0,1.0,11.0,3.0,1.0,,,,,,2.0,51.0,2.0,0.5,0.5,0.4444444444444444,,,0.4285714285714285,,,0.4743589743589743,0.4,,0.1851851851851851,0.4444444444444444,0.5,19.24686192468619,0.4285714285714285,,0.0441176470588235,0.0111111111111111,0.0555555555555555,0.0555555555555555,0.0465116279069767,0.0185185185185185,,0.0357142857142857,,0.0714285714285714,,0.0526315789473684,0.0833333333333333,,0.0833333333333333,,,0.2571428571428571,0.3333333333333333,0.6,0.3333333333333333,0.0571428571428571,0.5,1.0,,0.4571428571428571,0.5,0.5,0.625,,,0.3333333333333333,,0.4857142857142857,0.4568,0.4742833333333333,0.4796,0.0789473684210526,0.1,0.1,0.05,11.67777777777778,0.2428571428571428,1.0,5.0,1.0,,,2.0,8.0,2.0,,1.0,6.0,5.0,1.0,,,,1.0,0.25,,0.25,0.2285714285714285,,0.1428571428571428,0.2,0.2,1.0,0.3333333333333333,,,0.2,25.0125,1.0,1.0,,2.0,,3.0,,,,1.0,3.0,1.0,1.0,0.0857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,4933.0,82,-4.0,148,147,45.0,61,24.0,295,4.0,4.0,2.0,2.0,1.0,1.0,2.0,13.0,4.0,12.0,10.0,29.0,10.0,30.0,140,3.0,5.0,3.0,9.0,2.0,8.0,2.0,6.0,14.0,6.0,4.0,1.0,2.0,3.0,,1.0,7.0,1.0,5.0,1.0,7.0,3.0,11.0,6.0,17.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,7.0,1.0,,16.0,7.0,1.0,1.0,1.0,1.0,1.0,,6.0,45.0,2.0,0.7,0.875,0.3448275862068966,0.6,0.25,0.3333333333333333,0.6,0.25,0.3947368421052631,0.6428571428571429,0.3,0.0344827586206896,,0.0769230769230769,23.428571428571427,0.6666666666666666,0.4285714285714285,0.1489361702127659,0.072463768115942,0.0555555555555555,0.0909090909090909,0.123076923076923,0.075,0.1,0.1111111111111111,0.032258064516129,,0.5,0.125,0.2727272727272727,0.1,0.0833333333333333,0.0526315789473684,1.0,0.1333333333333333,1.0,1.0,0.5,0.4333333333333333,0.1538461538461538,0.1666666666666666,0.5,0.4,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,0.125,1.0,0.1666666666666666,0.4025100000000001,0.42978,0.370825,0.1891891891891892,0.1944444444444444,0.3,0.2,11.141379310344826,0.304054054054054,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,0.0333333333333333,,0.0333333333333333,,,,,,,,24.9,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1610612751,Kendall Gill,Kendall Gill,383,NJN,450.0,8,-6.0,14,16,5.0,8,,30,,1.0,,,,1.0,,,,2.0,,3.0,2.0,2.0,16,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,5.0,,,,,,,,,,0.25,,,,,,28.57142857142857,,,,,0.5,,0.1111111111111111,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,1.0,,0.3333333333333333,0.4248666666666666,,0.5393,0.25,0.25,,,10.966666666666669,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,5400.0,90,-7.0,155,159,29.0,38,23.0,314,1.0,2.0,1.0,1.0,,,,2.0,7.0,15.0,8.0,19.0,2.0,18.0,142,2.0,2.0,1.0,5.0,,3.0,,,12.0,4.0,2.0,2.0,5.0,6.0,,4.0,13.0,,2.0,2.0,5.0,,7.0,2.0,9.0,,5.0,3.0,,,1.0,,,1.0,,1.0,,2.0,,,3.0,2.0,,,,,,,,29.0,1.0,0.75,0.8571428571428571,0.4210526315789473,1.0,,0.3636363636363636,0.6666666666666666,,0.391304347826087,0.8333333333333334,,0.1052631578947368,0.5,0.5,13.186813186813186,,,0.0980392156862745,0.0266666666666666,0.1428571428571428,,0.1076923076923077,0.024390243902439,0.0454545454545454,0.0434782608695652,,,,0.0625,0.2222222222222222,,0.1111111111111111,,,0.0909090909090909,0.5,1.0,,0.0909090909090909,,,,0.6818181818181818,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.3333333333333333,1.0,,,0.2272727272727272,0.4362954545454545,0.5133000000000001,0.3655666666666666,0.0869565217391304,0.1,0.2777777777777778,,16.068421052631578,0.1870967741935484,,2.0,1.0,,,,3.0,1.0,,,,2.0,,1.0,,,,,,,0.1363636363636363,,0.0909090909090909,,,,0.3333333333333333,,,,24.4,1.0,1.0,,2.0,1.0,,0.2,1.0,,,1.0,,,0.0454545454545454,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612751,Stephon Marbury,Stephon Marbury,950,NJN,1383.0,23,1.0,48,51,35.0,42,8.0,99,2.0,3.0,,,1.0,2.0,,,2.0,3.0,4.0,6.0,6.0,17.0,48,,,,,2.0,3.0,4.0,11.0,,8.0,,,,1.0,,,3.0,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,1.0,,3.0,,3.0,,3.0,,1.0,7.0,2.0,2.0,,,,,,11.0,35.0,1.0,,,0.6666666666666666,,0.6666666666666666,0.4583333333333333,,0.4375,0.5666666666666667,,0.55,,,,32.14285714285714,0.3333333333333333,,,,0.1428571428571428,,0.05,,,,,,,,,,,,,0.25,0.6666666666666666,0.6666666666666666,,,,,,0.25,0.6666666666666666,0.6666666666666666,,,,0.25,0.5,0.75,0.486575,0.4626,0.49409375,0.1538461538461538,0.2857142857142857,,0.6470588235294118,9.266666666666666,0.7291666666666666,1.0,5.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,5.0,3.0,5.0,1.0,,,1.0,1.0,0.1666666666666666,0.2,0.1666666666666666,0.5,,0.4166666666666667,0.2,0.2,1.0,1.0,0.5,0.25,0.2,25.96666666666667,1.0,1.0,,,,,0.5,1.0,,,1.0,,1.0,0.0833333333333333,,,,,0.125,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,1610612751,Soumaila Samake,Soumaila Samake,2066,NJN,2738.0,46,-14.0,87,89,44.0,52,12.0,176,3.0,5.0,2.0,3.0,1.0,1.0,,3.0,2.0,4.0,5.0,12.0,1.0,11.0,81,2.0,3.0,,4.0,2.0,6.0,1.0,5.0,6.0,4.0,4.0,,,,,,,2.0,3.0,1.0,5.0,,6.0,5.0,11.0,,,,2.0,1.0,,1.0,,2.0,,2.0,,4.0,2.0,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,,5.0,44.0,2.0,0.6,1.0,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.3666666666666666,0.4,0.3125,,,,17.171717171717173,1.0,,0.1388888888888889,0.0769230769230769,0.1428571428571428,0.3333333333333333,0.1395348837209302,0.1111111111111111,0.1666666666666666,0.0833333333333333,,0.3333333333333333,,,0.1538461538461538,0.2,0.25,,1.0,0.4166666666666667,0.6,0.6,0.3333333333333333,0.25,,,,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666666,0.1666666666666666,1.0,0.4166666666666667,0.4265166666666666,0.48325,0.3598666666666666,0.0769230769230769,0.0769230769230769,0.3636363636363636,0.4545454545454545,7.408333333333334,0.5057471264367817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
