EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,SecondChanceArc3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedCorner3,on,Defensive 3 Seconds Violations
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,49410.0,824,42,1573,1597,619,523.0,179.0,3170,99.0,139.0,22.0,29.0,42.0,53.0,15.0,57.0,11.0,40.0,,,,,,,,4.0,1.0,,3.0,125.0,236.0,,4.0,44,294,1548,24.0,39.0,,1.0,7.0,55.0,50.0,81.0,,3.0,24,124,148.0,102.0,,,3.0,,18.0,40.0,5.0,45.0,5.0,,28.0,3.0,9.0,95.0,9.0,41.0,20.0,114.0,145.0,50.0,195.0,9.0,21.0,12.0,9.0,31.0,8.0,12.0,31.0,7.0,19.0,5.0,62.0,5.0,25.0,45.0,79.0,2.0,4.0,98,6.0,,39,,12.0,49.0,27.0,3.0,19.0,50.0,29.0,124,619,7.0,0.592,0.6915887850467289,,,,,,0.5296610169491526,0.6153846153846154,0.6172839506172839,0.5208333333333334,0.6,0.5952380952380952,0.5157894736842106,0.6111111111111112,0.5904761904761905,0.016666666666666666,0.07627118644067797,0.1079136690647482,0.05263157894736842,,19.42889137737962,0.5,0.16939078751857356,0.07564575645756458,0.13793103448275862,0.06666666666666667,0.16381418092909536,0.07385524372230429,0.11038961038961038,0.08152173913043478,0.04411764705882353,0.05504587155963303,0.11538461538461539,0.17073170731707318,0.18061674008810572,0.1595744680851064,0.12389380530973451,0.1875,0.09375,0.58,0.5791666666666667,0.7122302158273381,0.7983870967741935,0.6161616161616161,0.2375,0.2631578947368421,0.2777777777777778,0.4666666666666667,0.16666666666666666,0.275,0.275,0.5454545454545454,,,,,0.016666666666666666,,,,0.725,0.7586206896551724,0.13636363636363635,,,,0.025,0.6309523809523809,0.7924528301886793,,,0.03571428571428571,,0.5958333333333333,,0.5229673640167363,0.5316069444444443,0.5429271084337348,0.14285714285714285,0.1449814126394052,,0.1870748299319728,0.4217687074829932,5.070762711864407,30.6,0.39351557533375714,36.0,,11.0,1.0,,0.1864406779661017,,,1.0,,,,,,,,,,1.0,1.0,True,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,41773.0,696,22,1312,1319,494,435.0,149.0,2631,17.0,28.0,9.0,17.0,6.0,9.0,14.0,38.0,32.0,99.0,,,,,,,,,,,,63.0,165.0,,,50,176,1336,15.0,34.0,,,16.0,46.0,15.0,48.0,,,32,62,96.0,30.0,,,,,8.0,34.0,7.0,41.0,4.0,3.0,24.0,4.0,6.0,89.0,7.0,33.0,10.0,67.0,88.0,41.0,129.0,6.0,13.0,10.0,3.0,12.0,6.0,9.0,12.0,,3.0,1.0,24.0,2.0,10.0,65.0,101.0,2.0,3.0,66,4.0,,24,,11.0,28.0,18.0,1.0,9.0,28.0,11.0,62,494,6.0,0.7619047619047619,0.8727272727272727,,,,,,0.38181818181818183,0.4411764705882353,0.3125,0.38181818181818183,0.4411764705882353,0.3125,0.4489795918367347,0.5227272727272727,0.4626865671641791,,0.048484848484848485,0.14285714285714285,0.07894736842105263,0.010101010101010102,14.666666666666666,0.5,0.12072072072072072,0.07081545064377683,0.09090909090909091,0.07,0.11578947368421053,0.0706713780918728,0.10091743119266056,0.058823529411764705,0.06372549019607843,0.06097560975609756,0.1111111111111111,0.10071942446043165,0.13297872340425532,0.12280701754385964,0.08235294117647059,0.12,0.06382978723404255,0.39285714285714285,0.1696969696969697,0.6071428571428571,0.7083333333333334,0.47058823529411764,0.23030303030303031,0.3684210526315789,0.4,0.5714285714285714,0.6,0.32323232323232326,0.32653061224489793,1.0,,,,,,,,,0.5,0.5294117647058824,0.1111111111111111,,,,,0.1875,0.6666666666666666,,,,,0.1696969696969697,,0.41282242424242427,0.45210322580645157,0.41198125,0.12972972972972974,0.12972972972972974,,0.26136363636363635,0.3522727272727273,12.580000000000002,,0.37652439024390244,16.0,1.0,11.0,,1.0,0.21568627450980393,0.013513513513513514,,,,,,,,1.0,,,,,,True,
400,1610612746,Derek Strong,Derek Strong,400,LAC,10814.0,180,-5,317,319,101,85.0,53.0,636,13.0,22.0,3.0,9.0,7.0,10.0,3.0,7.0,6.0,18.0,,,,,,,,1.0,,,1.0,22.0,47.0,,1.0,10,54,311,5.0,15.0,,,6.0,16.0,8.0,16.0,,1.0,3,19,32.0,12.0,,,1.0,,4.0,1.0,,1.0,,,,1.0,,2.0,1.0,13.0,7.0,21.0,32.0,15.0,47.0,1.0,6.0,5.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,,8.0,,3.0,8.0,14.0,,2.0,14,,,7,,,,,,,,,19,101,2.0,0.7272727272727273,0.8421052631578947,,,,,,0.46808510638297873,0.3333333333333333,0.5,0.4583333333333333,0.3333333333333333,0.47058823529411764,0.4909090909090909,0.4444444444444444,0.5,0.020833333333333332,0.0851063829787234,0.13636363636363635,0.14285714285714285,,16.449086161879894,0.375,0.15671641791044777,0.10483870967741936,0.25925925925925924,0.029411764705882353,0.17391304347826086,0.08860759493670886,0.12121212121212122,0.06976744186046512,0.125,0.038461538461538464,,0.24,0.16363636363636364,0.1111111111111111,0.2631578947368421,0.25,0.047619047619047616,,0.4583333333333333,0.5909090909090909,0.6842105263157895,0.6923076923076923,0.14583333333333334,0.42857142857142855,0.5,0.6666666666666666,0.375,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,,0.020833333333333332,,,,0.6,0.3333333333333333,,,,,,0.5882352941176471,0.7,,,0.058823529411764705,,0.4791666666666667,,0.45422812500000015,0.48092666666666667,0.46581470588235296,0.12727272727272726,0.12962962962962962,,0.2962962962962963,0.35185185185185186,8.561702127659574,26.9,0.3186119873817035,6.0,1.0,4.0,,1.0,0.3076923076923077,0.07142857142857142,,,,,,,,,,,,,,True,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,11319.0,189,-46,348,353,152,193.0,41.0,701,4.0,6.0,,,,1.0,10.0,22.0,6.0,13.0,,,,,,,5.0,15.0,1.0,1.0,5.0,20.0,41.0,5.0,15.0,22,77,410,2.0,3.0,,1.0,2.0,6.0,5.0,16.0,1.0,5.0,17,30,6.0,34.0,15.0,,15.0,5.0,2.0,20.0,3.0,23.0,3.0,,7.0,7.0,6.0,49.0,1.0,2.0,4.0,9.0,13.0,4.0,17.0,,4.0,2.0,2.0,6.0,,6.0,2.0,,,,8.0,,4.0,3.0,19.0,1.0,1.0,26,1.0,1.0,8,,5.0,,,,,,,30,152,4.0,0.15,0.15,1.0,0.3333333333333333,,0.2,0.3333333333333333,0.4878048780487805,0.6666666666666666,0.3125,0.49107142857142855,0.5,0.30952380952380953,0.5588235294117647,0.6,0.5,0.26785714285714285,0.04878048780487805,,0.09090909090909091,,19.240506329113924,0.75,0.07258064516129033,0.016666666666666666,0.13333333333333333,0.03225806451612903,0.08441558441558442,0.019867549668874173,,0.02,0.022727272727272728,0.04,,0.038461538461538464,0.08,0.08333333333333333,0.16666666666666666,,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,,0.39285714285714285,0.45454545454545453,0.5,0.2,0.23214285714285715,0.46153846153846156,0.46153846153846156,0.16666666666666666,,,,,0.26785714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.25,0.047619047619047616,,,,0.23809523809523808,0.2,0.375,0.3333333333333333,0.4176196428571429,0.508875,0.3894904761904763,0.12698412698412698,0.16666666666666666,,0.07792207792207792,0.38961038961038963,10.639024390243904,26.646666666666665,0.4367816091954023,,1.0,,,,,0.07692307692307693,,,,,,,,,,,,,,True,
1985,1610612746,Zendon Hamilton,Zendon Hamilton,1985,LAC,1041.0,17,-10,35,34,7,,8.0,69,2.0,7.0,2.0,5.0,1.0,5.0,,,,2.0,,,,,,,,,,,,2.0,9.0,,,2,6,37,2.0,6.0,,,,4.0,1.0,6.0,,,1,3,,4.0,,,,,1.0,,,,,,,,,,,3.0,2.0,1.0,5.0,3.0,8.0,2.0,,,,,,,2.0,1.0,,,2.0,,,1.0,4.0,,1.0,4,,,2,,,,,,,,,3,7,,,,,,,,,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.2727272727272727,0.3333333333333333,0.21428571428571427,,0.1111111111111111,0.14285714285714285,,,28.88888888888889,,0.07142857142857142,0.16666666666666666,1.0,,0.1875,0.15,0.2727272727272727,,,,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,,0.7777777777777778,0.2857142857142857,0.3333333333333333,,,,,,0.2222222222222222,,,,,,,,,,,,0.8333333333333334,0.4,,,,,,0.8333333333333334,0.2,,,,,0.7777777777777778,,0.5106555555555556,0.51246,0.5064166666666666,0.18181818181818182,0.18181818181818182,,0.6666666666666666,0.5,4.522222222222222,,0.2,4.0,,2.0,,,1.0,,,,,,,,,,,,,,,True,
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,94747.0,1579,-67,2968,2936,811,818.0,361.0,5904,51.0,83.0,9.0,20.0,16.0,25.0,26.0,74.0,48.0,119.0,21.0,53.0,3.0,8.0,11.0,20.0,67.0,166.0,14.0,9.0,31.0,125.0,276.0,88.0,219.0,124,638,3150,19.0,46.0,10.0,22.0,6.0,74.0,32.0,69.0,20.0,51.0,55,179,158.0,92.0,234.0,30.0,165.0,67.0,16.0,66.0,11.0,77.0,9.0,2.0,29.0,16.0,21.0,165.0,12.0,27.0,35.0,98.0,134.0,39.0,173.0,7.0,32.0,22.0,10.0,33.0,8.0,24.0,25.0,2.0,9.0,2.0,58.0,6.0,10.0,34.0,87.0,3.0,8.0,139,6.0,20.0,39,1.0,21.0,11.0,2.0,1.0,8.0,14.0,10.0,179,811,17.0,0.632,0.6638655462184874,0.8863636363636364,0.4018264840182648,0.45454545454545453,0.39215686274509803,0.4036697247706422,0.4528985507246377,0.41304347826086957,0.463768115942029,0.5191919191919192,0.5,0.5166666666666667,0.5627272727272727,0.5068493150684932,0.597972972972973,0.44242424242424244,0.057971014492753624,0.07228915662650602,0.05405405405405406,0.05042016806722689,17.92452830188679,0.5689655172413793,0.08333333333333333,0.024368231046931407,0.11986301369863013,0.04240282685512368,0.09059945504087194,0.028037383177570093,0.028688524590163935,0.016736401673640166,0.031088082901554404,0.04310344827586207,0.0392156862745098,0.0711743772241993,0.07929515418502203,0.09523809523809523,0.0944206008583691,0.22033898305084745,0.027237354085603113,0.7142857142857143,0.16767676767676767,0.6144578313253012,0.6623376623376623,0.6666666666666666,0.1494949494949495,0.35135135135135137,0.37142857142857144,0.38461538461538464,0.2404040404040404,0.40336134453781514,0.4247787610619469,0.7291666666666666,0.10707070707070707,0.39622641509433965,0.4117647058823529,0.9523809523809523,0.33535353535353535,0.4036144578313253,0.40853658536585363,0.8656716417910447,0.29411764705882354,0.45,0.2222222222222222,0.11764705882352941,0.375,1.0,0.20588235294117646,0.20833333333333334,0.64,0.16666666666666666,0.55,0.25833333333333336,0.2903225806451613,0.6101010101010101,0.40606060606060607,0.49141544715447155,0.4848953703703704,0.47728262711864405,0.07561436672967864,0.1262135922330097,0.004545454545454545,0.11598746081504702,0.28056426332288403,10.601811594202903,25.599086757990854,0.27324797843665766,12.0,,1.0,,,0.01,,7.0,3.0,2.0,,0.5,0.8571428571428571,4.0,1.0,0.0182648401826484,0.03773584905660377,0.012048192771084338,1.0,1.0,False,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,106237.0,1771,-201,3224,3212,503,521.0,429.0,6436,91.0,156.0,30.0,54.0,15.0,21.0,173.0,421.0,3.0,29.0,,,,,,,,,,,,267.0,606.0,,,67,601,3414,43.0,87.0,,,10.0,96.0,35.0,67.0,,,19,89,278.0,256.0,,,,,48.0,27.0,11.0,38.0,11.0,,12.0,4.0,11.0,87.0,22.0,101.0,45.0,226.0,298.0,131.0,429.0,18.0,26.0,22.0,4.0,46.0,5.0,21.0,89.0,4.0,25.0,26.0,135.0,8.0,14.0,94.0,209.0,21.0,37.0,128,6.0,,57,,10.0,92.0,48.0,5.0,39.0,92.0,62.0,89,503,10.0,0.5205992509363296,0.5864978902953587,,,,,,0.4405940594059406,0.4942528735632184,0.5223880597014925,0.4405940594059406,0.4942528735632184,0.5223880597014925,0.4505247376311844,0.5,0.5235294117647059,,0.07920792079207921,0.08974358974358974,0.07363420427553444,0.10344827586206896,21.478307445099087,0.34074074074074073,0.17005267118133935,0.07859922178988327,0.1595744680851064,0.07407407407407407,0.16821849782743636,0.0777496839443742,0.12152777777777778,0.051118210862619806,0.09164420485175202,0.07114624505928854,0.09090909090909091,0.16716417910447762,0.17564870259481039,0.1663286004056795,0.15625,0.1724137931034483,0.06206896551724138,0.6739130434782609,0.25742574257425743,0.5833333333333334,0.6408450704225352,0.5934065934065934,0.6947194719471947,0.41092636579572445,0.44358974358974357,0.4797687861271676,0.04785478547854786,0.10344827586206896,0.11538461538461539,0.6666666666666666,,,,,,,,,0.6206896551724138,0.5555555555555556,0.1,,,,,0.31343283582089554,0.7142857142857143,,,,,0.25742574257425743,,0.42502854785478555,0.4957958904109589,0.430065671641791,0.0867579908675799,0.0867579908675799,,0.15973377703826955,0.1480865224625624,6.441089108910891,,0.15601736972704713,60.0,8.0,27.0,4.0,11.0,0.34615384615384615,0.07920792079207921,,,,1.0,,,,,,,,,,False,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,25341.0,422,-75,779,779,109,115.0,116.0,1558,34.0,59.0,10.0,20.0,6.0,7.0,15.0,50.0,2.0,12.0,,,,,,,,,,,,51.0,121.0,,,20,122,803,13.0,30.0,,,7.0,33.0,8.0,17.0,,,7,23,62.0,40.0,,,,,24.0,10.0,3.0,13.0,3.0,,4.0,3.0,3.0,29.0,10.0,23.0,12.0,53.0,75.0,35.0,110.0,3.0,11.0,9.0,2.0,8.0,1.0,3.0,13.0,1.0,5.0,7.0,21.0,,2.0,21.0,48.0,4.0,1.0,30,6.0,,15,,3.0,7.0,6.0,,1.0,7.0,7.0,23,109,5.0,0.6078431372549019,0.7045454545454546,,,,,,0.4214876033057851,0.43333333333333335,0.47058823529411764,0.4214876033057851,0.43333333333333335,0.47058823529411764,0.45864661654135336,0.5,0.5476190476190477,,0.19834710743801653,0.1864406779661017,0.24,0.08333333333333333,16.885964912280702,0.38095238095238093,0.16257668711656442,0.0744336569579288,0.16901408450704225,0.12658227848101267,0.163727959697733,0.08505154639175258,0.11842105263157894,0.07432432432432433,0.03529411764705882,0.125,0.14285714285714285,0.14130434782608695,0.16363636363636364,0.1774193548387097,0.16326530612244897,0.18181818181818182,0.06521739130434782,1.0,0.48760330578512395,0.576271186440678,0.7083333333333334,0.6470588235294118,0.4132231404958678,0.3,0.39473684210526316,0.5333333333333333,0.09917355371900827,0.16666666666666666,0.18181818181818182,0.5,,,,,,,,,0.6666666666666666,0.5,0.1,,,,,0.4117647058823529,0.8571428571428571,,,,,0.48760330578512395,,0.473810743801653,0.5155227272727273,0.463935294117647,0.11538461538461539,0.11538461538461539,,0.27049180327868855,0.1885245901639344,4.900826446280992,,0.1399229781771502,14.0,2.0,10.0,,2.0,0.45454545454545453,0.07692307692307693,,,,,,,,,,,,,,False,
1838,1610612746,Tyrone Nesby,Tyrone Nesby,1838,LAC,15504.0,258,-62,483,492,127,120.0,73.0,975,15.0,19.0,5.0,6.0,4.0,5.0,5.0,21.0,4.0,17.0,2.0,6.0,,,,1.0,6.0,33.0,3.0,2.0,10.0,24.0,57.0,8.0,39.0,14,86,515,6.0,14.0,,3.0,,12.0,6.0,12.0,2.0,11.0,7,25,20.0,28.0,24.0,,33.0,6.0,6.0,11.0,,11.0,,,5.0,4.0,2.0,22.0,2.0,11.0,3.0,18.0,21.0,13.0,34.0,5.0,7.0,3.0,4.0,4.0,,1.0,4.0,2.0,3.0,1.0,8.0,1.0,3.0,13.0,27.0,1.0,1.0,19,3.0,,10,,1.0,1.0,,,1.0,1.0,,25,127,7.0,0.4166666666666667,0.5,1.0,0.20512820512820512,,0.18181818181818182,0.20512820512820512,0.42105263157894735,0.42857142857142855,0.5,0.375,0.35294117647058826,0.391304347826087,0.41346153846153844,0.35294117647058826,0.4807692307692308,0.40625,0.10526315789473684,0.10526315789473684,0.19047619047619047,,19.71830985915493,0.5,0.08823529411764706,0.05392156862745098,0.08823529411764706,0.03571428571428571,0.08823529411764706,0.05,0.04878048780487805,0.056074766355140186,0.05357142857142857,0.04,,0.022222222222222223,0.10638297872340426,0.1076923076923077,0.11538461538461539,,0.08928571428571429,,0.19791666666666666,0.7894736842105263,0.8823529411764706,0.4,0.21875,0.23809523809523808,0.29411764705882354,0.4,0.17708333333333334,0.23529411764705882,0.23529411764705882,0.5,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.34375,0.18181818181818182,0.18181818181818182,1.0,0.35294117647058826,0.8333333333333334,0.2,,,,0.17647058823529413,0.21739130434782608,0.8,0.043478260869565216,,0.43478260869565216,0.2,0.6041666666666666,0.18181818181818182,0.4779765625000001,0.48116538461538466,0.48822173913043476,0.0970873786407767,0.15625,,0.13953488372093023,0.29069767441860467,8.926315789473684,26.043589743589745,0.2629399585921325,8.0,,,,,,,,,,,,,,,,,,,,False,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,158428.0,2640,-220,4907,4895,1167,1209.0,643.0,9802,57.0,90.0,1.0,5.0,17.0,28.0,182.0,362.0,121.0,296.0,2.0,7.0,,2.0,2.0,4.0,45.0,122.0,10.0,13.0,39.0,360.0,748.0,47.0,129.0,108,969,5202,23.0,61.0,4.0,12.0,11.0,69.0,84.0,158.0,15.0,43.0,44,257,220.0,500.0,123.0,18.0,121.0,45.0,28.0,328.0,96.0,424.0,83.0,13.0,136.0,87.0,105.0,944.0,7.0,28.0,36.0,127.0,166.0,37.0,203.0,11.0,71.0,38.0,33.0,68.0,17.0,50.0,37.0,7.0,18.0,,105.0,11.0,19.0,49.0,180.0,6.0,5.0,135,9.0,17.0,43,,21.0,6.0,1.0,3.0,2.0,7.0,3.0,257,1167,38.0,0.3055555555555556,0.3089887640449438,0.8723404255319149,0.3643410852713178,0.3333333333333333,0.3488372093023256,0.3671875,0.48128342245989303,0.3770491803278688,0.5316455696202531,0.4908779931584949,0.3972602739726027,0.5298507462686567,0.5123390557939914,0.43670886075949367,0.5567685589519651,0.14709236031927023,0.0374331550802139,0.05555555555555555,0.04419889502762431,0.02364864864864865,18.249075215782984,0.6476190476190476,0.06369107321965897,0.014690451206715634,0.08,0.016018306636155607,0.06669394435351882,0.014938113529662825,0.015730337078651686,0.01762632197414806,0.009836065573770493,0.01891891891891892,,0.05555555555555555,0.04933333333333333,0.08378378378378379,0.09169054441260745,0.039603960396039604,0.025821596244131457,0.42857142857142855,0.10262257696693272,0.6333333333333333,0.6705882352941176,0.22807017543859648,0.4127708095781072,0.5027624309392266,0.5260115606936416,0.29120879120879123,0.33751425313568983,0.40878378378378377,0.4186851211072664,0.36363636363636365,0.00798175598631699,0.2857142857142857,0.2857142857142857,1.0,0.13911060433295325,0.36885245901639346,0.36885245901639346,0.8666666666666667,0.0684931506849315,0.2,,0.0273972602739726,,,0.136986301369863,0.13930348258706468,0.6071428571428571,0.01990049751243781,0.5,0.19402985074626866,0.3333333333333333,0.24971493728620298,0.371900826446281,0.4255899313501144,0.41395403225806443,0.4137838383838385,0.04720087815587267,0.054987212276214836,,0.07120743034055728,0.26522187822497423,11.358021390374333,26.37131782945737,0.23782351742408803,8.0,2.0,3.0,,,0.02,0.011235955056179775,4.0,1.0,1.0,,0.4,1.0,,1.0,,,,1.0,,False,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,134784.0,2246,-96,4147,4134,978,916.0,551.0,8281,160.0,255.0,37.0,61.0,39.0,64.0,96.0,230.0,68.0,156.0,1.0,9.0,,1.0,,1.0,63.0,196.0,23.0,15.0,60.0,324.0,641.0,64.0,205.0,175,1015,4318,57.0,94.0,6.0,24.0,11.0,143.0,76.0,141.0,15.0,61.0,77,274,268.0,380.0,135.0,57.0,195.0,63.0,46.0,265.0,56.0,321.0,45.0,11.0,114.0,82.0,69.0,698.0,12.0,77.0,47.0,307.0,381.0,89.0,470.0,39.0,54.0,39.0,15.0,129.0,32.0,82.0,90.0,12.0,47.0,4.0,219.0,17.0,57.0,96.0,187.0,10.0,30.0,264,34.0,,119,,30.0,88.0,48.0,7.0,33.0,91.0,61.0,274,978,12.0,0.41358024691358025,0.45733788395904434,0.703125,0.3121951219512195,0.25,0.2459016393442623,0.3137254901960784,0.5054602184087363,0.6063829787234043,0.5390070921985816,0.49645390070921985,0.559322033898305,0.4876237623762376,0.5280957336108221,0.5674603174603174,0.548,0.24231678486997635,0.0717628705148206,0.09019607843137255,0.08695652173913043,0.019230769230769232,24.55264253017062,0.589041095890411,0.18101415094339623,0.04876504116529449,0.11959287531806616,0.03225806451612903,0.1694590713259933,0.04561763198359815,0.07633587786259542,0.04519774011299435,0.03138075313807531,0.0375,,0.20293398533007334,0.17981072555205047,0.16845329249617153,0.09904153354632587,0.2,0.0962962962962963,0.6703296703296703,0.30141843971631205,0.6274509803921569,0.6896551724137931,0.4,0.2718676122931442,0.41739130434782606,0.45714285714285713,0.28125,0.18439716312056736,0.4358974358974359,0.4444444444444444,0.6323529411764706,0.010638297872340425,0.1111111111111111,0.1111111111111111,1.0,0.23167848699763594,0.32142857142857145,0.3230769230769231,0.6984126984126984,0.5169491525423728,0.6065573770491803,0.13513513513513514,0.00847457627118644,,,0.19491525423728814,0.31683168316831684,0.609375,0.0049504950495049506,,0.297029702970297,0.25,0.5437352245862884,0.3230769230769231,0.469830154028436,0.5110418269230768,0.45083059701492534,0.12781954887218044,0.16391184573002754,,0.14088669950738916,0.26995073891625615,7.451794071762871,26.356585365853658,0.23583313238485654,62.0,,27.0,1.0,1.0,0.21774193548387097,,6.0,3.0,3.0,,0.2608695652173913,0.8333333333333334,1.0,,0.004878048780487805,,0.00510204081632653,1.0,,False,5.0
