EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,PtsAssisted2s,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,Avg2ptShotDistance,ShortMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,LongMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeFGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,NonHeaveArc3FGM,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,SelfORebPct,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Travels,DefensiveGoaltends,Corner3PctBlocked,SecondChanceAtRimPctAssisted,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,1694.0,28,-8,59,61,24,44,4,120,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4,1.0,4.0,7,59,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,24,1.0,0.25,0.25,0.5,1.0,0.4375,0.5,0.4375,0.5,0.5,0.25,0.25,12.698412698412698,0.5,0.10526315789473684,1.0,0.5,0.5,0.6666666666666666,0.125,1.0,1.0,1.0,0.375,1.0,0.5,1.0,0.5,1.0,0.65645,0.56235,0.678925,0.2857142857142857,24.475,0.4067796610169492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,1610612748,Jamal Robinson,Jamal Robinson,1554,MIA,4298.0,72,-12,131,136,39,76,23,267,1.0,6.0,,1.0,,,2.0,1.0,2.0,3.0,20,,2.0,6,120,1.0,,4.0,2.0,,2.0,,2.0,2.0,2.0,2.0,1.0,4.0,,8.0,11.0,6.0,2.0,4.0,7.0,,39,,,,0.15,,0.13636363636363635,,0.13636363636363635,,0.09090909090909091,0.1,0.3333333333333333,15.92356687898089,,0.16326530612244897,,0.2727272727272727,0.16666666666666666,0.25,,,,,0.09090909090909091,0.25,0.16666666666666666,,0.3333333333333333,0.36363636363636365,0.4532454545454545,0.48235,0.46631666666666666,,25.4,0.29770992366412213,2.0,3.0,2.0,11.0,3.0,4.0,1.0,1.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1951219512195122,0.028985507246376812,0.09090909090909091,0.0375,0.1,0.09090909090909091,0.14285714285714285,0.3,0.13636363636363635,0.5,0.18181818181818182,0.18181818181818182,1.0,0.5,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,2644.0,44,-10,81,82,17,37,17,163,,,,,,,,,,1.0,9,,,2,67,,,2.0,,,2.0,,,1.0,8.0,8.0,5.0,16.0,,5.0,5.0,1.0,1.0,,1.0,,17,,,,0.1111111111111111,,0.1111111111111111,,0.1111111111111111,,,0.1111111111111111,,14.0,,0.125,,,,,,,,,,,,,,,0.3841333333333333,,0.37595,,,0.20987654320987653,,2.0,1.0,7.0,,,1.0,,,4.0,,5.0,4.0,,1.0,5.0,2.0,,,,,1.0,0.14814814814814814,,,,,,0.1111111111111111,0.06666666666666667,0.2222222222222222,0.7777777777777778,0.14285714285714285,0.16666666666666666,,,15.755555555555556,2.0,1.0,1.0,0.14285714285714285,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,2607.0,43,-1,76,81,20,33,13,157,2.0,2.0,,,,,,,,3.0,8,,,6,68,,,2.0,,,2.0,,,1.0,5.0,6.0,3.0,13.0,2.0,6.0,7.0,1.0,,1.0,4.0,,20,,,,0.375,,0.375,,0.375,,,0.125,,14.444444444444445,0.5,0.1935483870967742,,0.25,1.0,1.0,,,,,,,,,,0.25,0.4128375,,0.35235,,,0.2631578947368421,,2.0,,4.0,,4.0,2.0,,1.0,4.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.4,0.14814814814814814,0.024390243902439025,,0.02127659574468085,,,0.18181818181818182,0.15384615384615385,0.25,0.5,,,,,10.1,,,1.0,0.25,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.6666666666666666,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,1421.0,24,6,40,40,12,17,12,80,3.0,3.0,1.0,1.0,,,,,,5.0,9,,,15,36,,2.0,3.0,,8.0,6.0,,,1.0,2.0,2.0,1.0,4.0,,4.0,9.0,1.0,1.0,,5.0,8.0,12,,,,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6818181818181818,0.8,,0.1111111111111111,,21.428571428571427,,0.25,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,0.4501444444444444,0.4659,0.46713333333333334,0.5333333333333333,,0.3,2.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,,,1.0,1.0,2.0,,0.4,0.5,1.0,0.2727272727272727,0.15384615384615385,0.3333333333333333,0.1724137931034483,0.08333333333333333,0.3333333333333333,,0.42857142857142855,0.5555555555555556,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,6.388888888888889,,1.0,,,0.5,,1.0,,,,,,,,,0.25,,,0.3333333333333333,0.2,0.25,2.0,5.0,2.0,5.0,9.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.9,0.2,1.0,0.2222222222222222,0.2222222222222222,0.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,694.0,12,3,19,22,6,11,2,41,1.0,1.0,,,,,3.0,,1.0,3.0,4,1.0,3.0,11,17,,1.0,1.0,1.0,4.0,2.0,3.0,3.0,,,,,,,,,,,,,4.0,6,1.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6428571428571429,0.5,0.6875,0.6666666666666666,0.42857142857142855,,,36.36363636363637,,,,0.14285714285714285,1.0,1.0,,,,,0.42857142857142855,,,,0.5,0.5714285714285714,0.4731,,0.45465,0.36363636363636365,24.96666666666667,0.3157894736842105,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,12.325,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,2.0,,,2.0,,1.0,,,,,,,0.125,0.2,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,2021.0,34,-9,61,62,5,26,10,123,,,,,,,,,,1.0,6,,,2,50,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,,,,3.0,,5,,,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,0.3333333333333333,,8.450704225352114,0.16666666666666666,0.08,,,,,,,,,,,,,,,0.3637666666666666,0.3646,,,,0.08196721311475409,,4.0,1.0,2.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,0.05263157894736842,0.05714285714285714,,0.05128205128205128,,,,,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,,12.033333333333333,,2.0,,,0.6666666666666666,0.5,,,,,,,,,,0.1111111111111111,0.5,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,1610612748,Don MacLean,Don MacLean,931,MIA,761.0,13,-3,28,29,14,21,2,57,1.0,1.0,,,,,,,,1.0,1,,,5,26,,,,,,,,,,1.0,1.0,,2.0,1.0,2.0,4.0,1.0,1.0,,2.0,,14,,,,1.0,,1.0,,0.8333333333333334,,,,,16.666666666666668,0.5,0.08333333333333333,,1.0,1.0,1.0,,,,,,,,,,1.0,0.7442,,,,,0.5,,,,,,2.0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,0.1,0.5,0.16666666666666666,,0.5,,,,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,,0.2,0.5,,1.0,,,,3.0,,,,,,,4.0,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,1610612748,Todd Fuller,Todd Fuller,957,MIA,1980.0,33,-9,64,64,22,53,11,128,2.0,6.0,1.0,2.0,,,,,,7.0,18,,,22,58,,3.0,5.0,,10.0,6.0,,,1.0,,1.0,,3.0,,6.0,13.0,3.0,2.0,1.0,5.0,10.0,22,,,,0.3888888888888889,0.6,0.3888888888888889,0.6,0.5,0.7142857142857143,,0.05555555555555555,0.16666666666666666,31.57894736842105,,0.21739130434782608,,0.3333333333333333,0.3333333333333333,0.4,,,,,,,0.4,0.5,,0.3333333333333333,0.44843888888888894,0.46918000000000004,0.45877999999999997,0.45454545454545453,,0.34375,2.0,6.0,1.0,6.0,6.0,8.0,,,7.0,5.0,7.0,1.0,,1.0,1.0,2.0,,3.0,,0.5714285714285714,0.8,0.5,0.2777777777777778,0.2,,0.17073170731707318,0.5714285714285714,,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,8.738888888888887,,1.0,,,0.25,0.2,4.0,1.0,,,1.0,,1.0,,,0.05263157894736842,,,1.0,0.6666666666666666,0.6666666666666666,,8.0,3.0,,6.0,4.0,4.0,1.0,8.0,,4.0,,0.5,0.5,0.5,,,0.18181818181818182,0.18181818181818182,0.2727272727272727,,,0.25,,,,,1.0,2.0,1.0,1.0,1.0,0.2222222222222222,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,622.0,10,-4,16,18,11,13,4,34,,1.0,,,,,,,,,3,,,1,19,,,1.0,,,,,,,,,,,,1.0,3.0,,,,,,11,,,,,,,,0.125,,,,,20.0,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,0.38656666666666667,0.3545,0.4682,,,0.6875,1.0,2.0,,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,0.14285714285714285,0.2222222222222222,,0.2,0.2,,,0.3333333333333333,0.6666666666666666,,,,,0.5,4.3,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,,,,0.16666666666666666,,,0.25,0.25,1.0,,,,,,,,,1.0,,,,,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
