EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeAssists,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyFtPoints,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SelfOReb,Loose Ball Fouls,BlockedAtRim,SelfORebPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,LostBallSteals,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,3SecondViolations,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,3pt And 1 Free Throw Trips
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,96.0,2,-6.0,2,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,1072.0,18,-11.0,39,37,76,40,7.0,25.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,0.3333333333333333,0.5,0.25,0.5,0.25,0.5,0.25,17.391304347826086,0.2,0.125,0.25,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.25,0.5,0.375,0.44708125,0.45555,0.5,12.516666666666667,25.3,0.1794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,1610612750,Sam Jacobson,Sam Jacobson,1734,MIN,3417.0,57,3.0,115,114,229,136,26.0,51.0,19.0,5.0,2.0,,2.0,5.0,11.0,,9.0,18.0,,20.0,1.0,3.0,2.0,4.0,,4.0,4.0,3.0,8.0,,3.0,6.0,3.0,3.0,8.0,19.0,2.0,26.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5263157894736842,0.3333333333333333,,14.492753623188406,,0.2777777777777778,0.1111111111111111,,,0.6111111111111112,0.45454545454545453,0.45454545454545453,,0.6666666666666666,0.2777777777777778,0.45672222222222225,0.4703333333333333,0.1,11.916666666666666,,0.22608695652173913,4.0,3.0,4.0,1.0,2.0,4.0,6.0,1.0,9.0,14.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.7777777777777778,0.875,0.6666666666666666,0.6666666666666666,0.75,0.05555555555555555,0.5,0.4,0.09090909090909091,0.021739130434782608,0.06818181818181818,0.017857142857142856,0.05,0.125,0.09090909090909091,0.07142857142857142,0.8,0.8,0.5,1.0,0.6666666666666666,0.75,0.3333333333333333,0.5,0.46884,0.10526315789473684,0.10526315789473684,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,1069.0,18,-8.0,33,36,69,53,5.0,12.0,5.0,,,,,3.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,2.0,5.0,1.0,1.0,0.75,1.0,0.75,1.0,0.25,10.256410256410255,1.0,,,,,0.75,1.0,1.0,0.25,,0.25,0.3999875,0.2655,0.3333333333333333,19.366666666666664,25.6,0.15151515151515152,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,2430.0,40,5.0,80,76,156,89,12.0,35.0,11.0,6.0,3.0,5.0,9.0,3.0,4.0,,10.0,19.0,,27.0,2.0,5.0,6.0,10.0,,2.0,3.0,1.0,7.0,1.0,8.0,12.0,1.0,1.0,1.0,3.0,6.0,12.0,0.5263157894736842,0.4,0.5263157894736842,0.4,0.6136363636363636,0.5,,26.08695652173913,0.2,0.3157894736842105,0.47368421052631576,0.5555555555555556,0.7142857142857143,0.21052631578947367,0.75,0.75,,0.6,0.3157894736842105,0.4383473684210526,0.4436,0.2222222222222222,8.031578947368422,,0.15,2.0,1.0,3.0,1.0,7.0,2.0,4.0,,4.0,10.0,2.0,2.0,,3.0,,6.0,4.0,,2.0,,7.0,1.0,3.0,,0.5,0.5555555555555556,0.5,0.5,0.5,0.10526315789473684,0.2222222222222222,,0.2222222222222222,0.09375,0.20588235294117646,0.10810810810810811,0.07142857142857142,,0.1111111111111111,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,0.3333333333333333,,0.3333333333333333,0.46047499999999997,0.14285714285714285,0.14285714285714285,0.14814814814814814,1.0,4.0,1.0,4.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.14285714285714285,0.2,0.14285714285714285,0.09090909090909091,0.2,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,820.0,14,-1.0,28,28,56,38,9.0,9.0,4.0,4.0,1.0,1.0,2.0,,,,4.0,6.0,,10.0,1.0,1.0,2.0,8.0,,2.0,2.0,,4.0,,2.0,5.0,,,1.0,1.0,2.0,9.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,,24.242424242424242,,0.6666666666666666,0.3333333333333333,0.5,1.0,,,,,1.0,0.6666666666666666,0.5029833333333333,0.579,0.2,2.6166666666666667,,0.32142857142857145,3.0,1.0,2.0,1.0,2.0,1.0,3.0,,2.0,,2.0,1.0,,3.0,,1.0,3.0,,,,4.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,,0.2,0.3,0.25,0.2727272727272727,0.3333333333333333,,,0.3333333333333333,0.75,0.75,,,0.6666666666666666,0.5,,1.0,0.49766666666666665,0.25,0.25,0.2,2.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,2199.0,37,3.0,68,69,137,77,7.0,27.0,12.0,2.0,,2.0,8.0,1.0,5.0,,5.0,15.0,,11.0,,3.0,,2.0,,2.0,2.0,1.0,4.0,1.0,6.0,10.0,3.0,3.0,2.0,6.0,,7.0,0.3333333333333333,,0.3333333333333333,,0.36666666666666664,,,20.481927710843376,0.5,0.13333333333333333,0.5333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.2,0.2,,,0.13333333333333333,0.4197866666666667,0.3832333333333333,,9.906666666666668,,0.10294117647058823,2.0,,,,1.0,2.0,3.0,,4.0,8.0,2.0,1.0,,3.0,,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.125,,0.1111111111111111,0.1,0.14705882352941177,0.11428571428571428,0.09090909090909091,,0.18181818181818182,0.1111111111111111,1.0,1.0,1.0,1.0,,,,,0.4628,0.06666666666666667,0.06666666666666667,0.36363636363636365,1.0,4.0,1.0,4.0,2.0,0.5,,,,1.0,2.0,1.0,,1.0,,1.0,,0.5,0.2857142857142857,0.2,,0.18181818181818182,0.2,0.2857142857142857,0.5,1.0,1.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,1176.0,20,-1.0,36,40,76,53,3.0,10.0,6.0,3.0,,1.0,2.0,2.0,2.0,1.0,6.0,7.0,1.0,15.0,2.0,2.0,4.0,8.0,1.0,6.0,6.0,,12.0,,2.0,2.0,2.0,2.0,,,4.0,3.0,0.8571428571428571,1.0,0.9375,1.0,0.9375,1.0,0.125,20.454545454545453,,0.375,0.25,0.5,0.5,0.25,1.0,1.0,0.125,,0.5,0.51014375,0.30275,0.26666666666666666,6.771428571428572,24.6,0.08333333333333333,3.0,,,,,,,,,4.0,,,1.0,,,2.0,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.2857142857142857,,0.18181818181818182,,,0.25,0.5,,1.0,1.0,0.6666666666666666,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,881.0,15,2.0,33,31,64,41,11.0,10.0,8.0,1.0,,1.0,3.0,,,,1.0,4.0,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,2.0,,11.0,0.25,,0.25,,0.25,,,9.30232558139535,0.3333333333333333,0.25,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.42595,,,6.425,,0.3333333333333333,,,1.0,,,,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,0.07142857142857142,,0.05555555555555555,0.2,,,,,,,,1.0,,,,0.5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1610612750,William Avery,William Avery,1895,MIN,1759.0,29,10.0,62,59,121,65,20.0,36.0,11.0,4.0,,,2.0,,1.0,7.0,3.0,7.0,7.0,16.0,,1.0,,4.0,7.0,10.0,12.0,3.0,26.0,,2.0,4.0,1.0,,2.0,4.0,,20.0,0.42857142857142855,,0.42857142857142855,,0.5,,0.5,28.0,,0.2857142857142857,0.14285714285714285,,,0.07142857142857142,,,0.5,,0.7857142857142857,0.5125785714285713,0.44931666666666664,,5.785714285714286,25.528571428571432,0.3225806451612903,3.0,2.0,2.0,,4.0,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,5.0,,4.0,,2.0,2.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.14285714285714285,0.5,,0.047619047619047616,0.043478260869565216,0.07692307692307693,0.0625,,,,0.1,0.75,0.75,0.3333333333333333,,1.0,1.0,0.5,,0.6604,0.125,0.2222222222222222,0.25,6.0,,,,,,,2.0,,1.0,1.0,4.0,3.0,1.0,,,,0.8,0.2,0.1111111111111111,0.16666666666666666,,0.1111111111111111,0.2,,,1.0,,,2.0,2.0,3.0,2.0,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,2.0,2.0,3.0,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
