EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedArc3,on,Clear Path Fouls,3pt And 1 Free Throw Trips
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,20510.0,342,16,670,672,209,167,103,1342,50,71,10.0,18.0,15.0,19.0,27.0,53.0,10.0,24,,,,,,,,,,,,,87,148,,,29.0,203,664,18.0,28.0,,,1.0,37.0,27,39,,,13.0,67,120,54.0,,,,,12.0,15.0,1.0,16.0,,1.0,8.0,3.0,4.0,33.0,8.0,19.0,9.0,36.0,3.0,48.0,27.0,75.0,4.0,17.0,10.0,7.0,12.0,4.0,7.0,8.0,,5.0,,20.0,1.0,6.0,9.0,28.0,4.0,3.0,45.0,11.0,24.0,4.0,1.0,1.0,,,1.0,1.0,,67,209,3.0,0.6896551724137931,0.759493670886076,,,,,,0.5878378378378378,0.6428571428571429,0.6923076923076923,0.5878378378378378,0.6428571428571429,0.6923076923076923,0.6151515151515151,0.6379310344827587,0.7282608695652174,,0.08108108108108109,0.09859154929577464,0.09433962264150944,,23.270440251572328,0.6,0.21428571428571427,0.12162162162162163,0.06418918918918919,0.13043478260869565,0.1111111111111111,0.1232876712328767,0.07336956521739131,0.07142857142857142,0.07462686567164178,0.05517241379310345,0.10909090909090909,0.1111111111111111,0.12941176470588237,0.12396694214876033,0.12962962962962962,0.13333333333333333,0.08163265306122448,1.0,0.4797297297297297,0.704225352112676,0.78125,0.68,0.3581081081081081,0.5094339622641509,0.5625,0.5925925925925926,0.16216216216216217,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,0.6428571428571429,0.5555555555555556,0.2,,,,,,,0.48717948717948717,0.7894736842105263,,,,,0.4797297297297297,,0.4867574324324324,0.4969954545454545,0.47384871794871797,0.14906832298136646,0.14906832298136646,0.18226600985221675,0.33004926108374383,5.879054054054055,,0.3119402985074627,16.0,,1.0,,0.11764705882352941,,,,,,,,,,,,,,True,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,1518.0,25,-9,49,49,19,7,9,98,2,3,1.0,1.0,1.0,2.0,,,,3,,,,,,,,1.0,,1.0,,,2,6,,1.0,4.0,8,53,1.0,2.0,,1.0,,2.0,1,4,,,2.0,4,4,,,,1.0,,1.0,,,,,,,,,,,1.0,,3.0,,3.0,1.0,4.0,,2.0,2.0,,,1.0,,2.0,1.0,,,2.0,,,1.0,4.0,,,4.0,,2.0,,,,,,,,,4,19,2.0,1.0,1.0,,,,,,0.3333333333333333,0.5,0.25,0.2857142857142857,0.3333333333333333,0.25,0.4444444444444444,0.3333333333333333,0.4,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,18.64406779661017,,,0.17647058823529413,0.043478260869565216,,,0.15789473684210525,0.037037037037037035,,0.14285714285714285,,,0.25,0.3333333333333333,0.1,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,,,,,0.42857142857142855,,,,,,,,0.14285714285714285,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,0.5,0.5,,,,,0.5714285714285714,,0.49124285714285715,0.46503333333333335,0.47907500000000003,0.2222222222222222,0.25,0.25,0.5,8.816666666666668,26.7,0.3877551020408163,,,,,,,,,,,,,,,,,,,True,,
376,1610612765,Eric Montross,Eric Montross,376,DET,3969.0,66,-30,138,137,53,35,12,275,2,5,1.0,2.0,,,1.0,4.0,1.0,1,,,,,,,,,,,,,4,10,,,2.0,10,171,1.0,2.0,,,,2.0,1,3,,,2.0,4,4,4.0,,,,,1.0,,,,,,,,,,,3.0,2.0,5.0,5.0,12.0,3.0,15.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,12.0,17.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,4,53,,0.5,0.6666666666666666,,,,,,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.45454545454545453,0.5,0.5,,0.1,,0.25,,9.210526315789474,0.3333333333333333,0.8333333333333334,0.1282051282051282,0.05555555555555555,0.25,,0.14893617021276595,0.046153846153846156,,0.15789473684210525,,,0.2222222222222222,,0.16666666666666666,0.4,,,1.0,0.5,0.4,0.4,0.5,0.4,0.25,0.3333333333333333,,0.1,1.0,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.5,,0.48278,0.58165,0.41169999999999995,0.09090909090909091,0.09090909090909091,0.2,0.4,4.86,,0.38405797101449274,2.0,,1.0,,,,,,,,,,,,,,,,True,,
961,1610612765,John Wallace,John Wallace,961,DET,7990.0,133,-17,272,261,97,92,34,533,8,12,2.0,2.0,2.0,2.0,6.0,14.0,10.0,21,,1.0,,,,,1.0,2.0,,,,,24,47,1.0,3.0,11.0,62,300,6.0,9.0,,,2.0,14.0,3,8,,,6.0,12,28,20.0,3.0,,2.0,1.0,3.0,4.0,1.0,5.0,,1.0,2.0,,2.0,11.0,2.0,2.0,1.0,8.0,2.0,11.0,4.0,15.0,,2.0,2.0,,5.0,,4.0,2.0,,1.0,2.0,7.0,1.0,2.0,9.0,18.0,1.0,,13.0,1.0,6.0,1.0,1.0,1.0,,,3.0,1.0,,12,97,4.0,0.5833333333333334,0.6086956521739131,1.0,0.3333333333333333,,,0.3333333333333333,0.5106382978723404,0.6666666666666666,0.375,0.51,0.6666666666666666,0.375,0.5535714285714286,0.7,0.5,0.06,0.06382978723404255,0.08333333333333333,0.14285714285714285,,20.388349514563107,0.7142857142857143,0.2857142857142857,0.08791208791208792,0.0196078431372549,0.03333333333333333,0.11764705882352941,0.0743801652892562,0.03361344537815126,0.05,,0.01818181818181818,0.09090909090909091,0.2,0.041666666666666664,0.047619047619047616,0.038461538461538464,,,0.3333333333333333,0.24,0.6666666666666666,0.7272727272727273,0.75,0.28,0.42857142857142855,0.5,0.3333333333333333,0.42,0.47619047619047616,0.47619047619047616,0.6,0.02,,,,0.04,0.5,0.5,1.0,0.2222222222222222,1.0,0.5,,,,,,,0.25,1.0,,,,,0.3,0.5,0.448844,0.41765,0.43026250000000005,0.10909090909090909,0.11538461538461539,0.22580645161290322,0.1935483870967742,10.817021276595746,23.933333333333337,0.35661764705882354,2.0,,,,0.16666666666666666,,,,,,,,2.0,2.0,,,,,True,,
966,1610612765,Jerome Williams,Jerome Williams,966,DET,8131.0,136,29,274,262,108,99,43,536,8,18,1.0,4.0,2.0,5.0,3.0,4.0,3.0,6,,,,,,,,,,,,,14,28,,,9.0,37,262,2.0,7.0,,,2.0,6.0,5,9,,,5.0,15,22,6.0,,,,,2.0,5.0,1.0,6.0,,1.0,1.0,,4.0,13.0,2.0,8.0,5.0,21.0,4.0,30.0,10.0,40.0,,9.0,4.0,5.0,1.0,,1.0,3.0,,,,4.0,,2.0,3.0,19.0,3.0,3.0,13.0,1.0,5.0,2.0,2.0,,,2.0,3.0,1.0,,15,108,7.0,0.7857142857142857,0.8461538461538461,,,,,,0.5,0.2857142857142857,0.5555555555555556,0.5,0.2857142857142857,0.5555555555555556,0.5441176470588235,0.3333333333333333,0.625,,0.07142857142857142,0.05555555555555555,0.25,,11.801242236024844,0.25,0.5,0.22580645161290322,0.07142857142857142,0.18518518518518517,0.10526315789473684,0.21666666666666667,0.07633587786259542,,0.125,0.08771929824561403,0.09090909090909091,0.10344827586206896,0.2857142857142857,0.27906976744186046,0.13636363636363635,0.4,,0.3333333333333333,0.6428571428571429,0.4444444444444444,0.47058823529411764,0.875,0.14285714285714285,0.75,1.0,0.6666666666666666,0.21428571428571427,0.5,0.5,0.6666666666666666,,,,,,,,,0.5714285714285714,0.25,1.0,,,,,,,0.5555555555555556,0.4,,,,,0.6428571428571429,,0.4889857142857144,0.43017142857142854,0.44586666666666663,0.15625,0.15625,0.16216216216216217,0.40540540540540543,5.128571428571428,,0.39416058394160586,2.0,,,,0.125,,,,,,,,1.0,,,,,1.0,True,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,16062.0,268,-9,531,530,149,150,68,1061,15,26,6.0,12.0,4.0,5.0,5.0,16.0,1.0,7,,,,,,,,,,,,,21,49,,,21.0,63,533,7.0,18.0,,,3.0,17.0,5,7,,,8.0,18,24,18.0,,,,,5.0,7.0,1.0,8.0,1.0,,1.0,1.0,5.0,17.0,3.0,20.0,9.0,35.0,2.0,46.0,23.0,69.0,1.0,7.0,4.0,3.0,8.0,,4.0,12.0,1.0,4.0,,20.0,2.0,3.0,19.0,39.0,2.0,8.0,33.0,3.0,15.0,3.0,12.0,6.0,1.0,5.0,12.0,9.0,,18,149,3.0,0.5714285714285714,0.8571428571428571,,,,,,0.42857142857142855,0.3888888888888889,0.7142857142857143,0.42857142857142855,0.3888888888888889,0.7142857142857143,0.4921875,0.38636363636363635,0.6923076923076923,,0.10204081632653061,0.07692307692307693,0.125,0.14285714285714285,13.793103448275863,0.4,0.14285714285714285,0.17857142857142858,0.09216589861751152,0.16981132075471697,0.08108108108108109,0.17670682730923695,0.09055118110236221,0.08620689655172414,0.12121212121212122,0.07526881720430108,0.125,0.14634146341463414,0.1875,0.18681318681318682,0.1794871794871795,0.14285714285714285,0.043478260869565216,0.75,0.5306122448979592,0.5769230769230769,0.625,0.5333333333333333,0.32653061224489793,0.3125,0.35714285714285715,0.6,0.14285714285714285,0.14285714285714285,0.16666666666666666,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.7142857142857143,0.8,,,,,0.5306122448979592,,0.4825734693877552,0.5049666666666667,0.5713714285714286,0.2459016393442623,0.2459016393442623,0.2698412698412698,0.2857142857142857,5.220408163265306,,0.2806026365348399,14.0,,1.0,,,,,,,,,,,,,,,,True,,
76,1610612765,Cedric Ceballos,Cedric Ceballos,76,DET,452.0,8,-2,17,17,12,12,1,34,1,1,1.0,1.0,1.0,1.0,,,,1,1.0,3.0,,,1.0,3.0,,,,,,,1,2,1.0,3.0,,5,23,1.0,1.0,,,,2.0,1,2,1.0,3.0,,5,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.6,,,,,27.77777777777778,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,,,,,,,0.2,1.0,0.6,0.3333333333333333,,,0.8,,0.59884,,0.59884,,,0.4,1.0,9.45,23.633333333333336,0.7058823529411765,,,,,,,,,,,,,,,,,,,True,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,66013.0,1100,-20,2160,2181,773,840,317,4341,38,78,8.0,12.0,16.0,36.0,15.0,44.0,69.0,164,8.0,20.0,3.0,3.0,2.0,7.0,47.0,138.0,6.0,20.0,21.0,60.0,122,286,55.0,158.0,48.0,457,2232,15.0,24.0,9.0,23.0,6.0,63.0,45,103,23.0,67.0,33.0,192,92,152.0,135.0,30.0,135.0,47.0,12.0,149.0,26.0,175.0,21.0,5.0,68.0,19.0,62.0,376.0,4.0,9.0,24.0,47.0,3.0,74.0,15.0,89.0,4.0,34.0,19.0,15.0,38.0,11.0,28.0,20.0,2.0,10.0,1.0,58.0,2.0,23.0,22.0,81.0,3.0,3.0,72.0,4.0,17.0,21.0,2.0,,1.0,1.0,2.0,1.0,,192,773,22.0,0.3770491803278688,0.38016528925619836,0.8181818181818182,0.34810126582278483,0.391304347826087,0.34328358208955223,0.3548387096774194,0.42657342657342656,0.625,0.4368932038834951,0.4605855855855856,0.6063829787234043,0.4676470588235294,0.4780334728033473,0.63,0.49230769230769234,0.35585585585585583,0.04195804195804196,0.11538461538461539,0.045454545454545456,0.006097560975609756,21.10236220472441,0.6551724137931034,0.03125,0.054524361948955914,0.010778443113772455,0.11162790697674418,0.01904761904761905,0.06592386258124419,0.012440191387559809,0.0205761316872428,,0.010443864229765013,0.025157232704402517,0.04219409282700422,0.06772908366533864,0.053475935828877004,0.11320754716981132,0.10714285714285714,0.01646090534979424,0.5,0.17567567567567569,0.48717948717948717,0.5507246376811594,0.3157894736842105,0.0990990990990991,0.3409090909090909,0.35714285714285715,0.13333333333333333,0.36936936936936937,0.42073170731707316,0.4233128834355828,0.463768115942029,0.04504504504504504,0.4,0.4,0.875,0.3108108108108108,0.34057971014492755,0.34306569343065696,0.8085106382978723,0.2553191489361702,0.6666666666666666,0.5,0.06382978723404255,1.0,1.0,0.425531914893617,0.3,0.8333333333333334,0.21176470588235294,0.4444444444444444,0.041176470588235294,0.2857142857142857,0.35294117647058826,0.35,0.5315315315315315,0.34814814814814815,0.4754246013667426,0.49937999999999994,0.45840572289156634,0.037199124726477024,0.056856187290969896,0.13785557986870897,0.4201312910284464,12.360489510489515,26.15632911392405,0.3578703703703704,2.0,2.0,,0.02197802197802198,,3.0,1.0,,,0.006329113924050633,0.007246376811594203,,,,,,,,False,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,79112.0,1319,-2,2598,2610,879,901,383,5208,85,151,28.0,45.0,20.0,37.0,13.0,48.0,8.0,23,,,,,,,,3.0,,1.0,,3.0,106,222,,3.0,48.0,260,2590,31.0,61.0,,1.0,13.0,75.0,25,56,,3.0,23.0,73,124,88.0,,,1.0,,22.0,43.0,14.0,57.0,11.0,3.0,16.0,3.0,24.0,128.0,28.0,111.0,66.0,237.0,38.0,341.0,139.0,480.0,6.0,49.0,36.0,13.0,31.0,9.0,21.0,37.0,5.0,10.0,6.0,68.0,8.0,24.0,55.0,95.0,4.0,6.0,142.0,8.0,49.0,26.0,83.0,49.0,5.0,29.0,84.0,47.0,,73,879,8.0,0.5849056603773585,0.7294117647058823,,,,,,0.4774774774774775,0.5081967213114754,0.44642857142857145,0.4711111111111111,0.5,0.423728813559322,0.4452054794520548,0.44642857142857145,0.3924731182795699,0.013333333333333334,0.0990990990990991,0.09933774834437085,0.14583333333333334,,11.783960720130933,0.45588235294117646,0.4,0.22636103151862463,0.10797665369649806,0.25287356321839083,0.11914893617021277,0.231651376146789,0.110055423594616,0.10510510510510511,0.11764705882352941,0.1050328227571116,0.12048192771084337,0.1717171717171717,0.26058631921824105,0.23927765237020315,0.27319587628865977,0.19402985074626866,0.06315789473684211,0.5595238095238095,0.6711111111111111,0.5629139072847682,0.625,0.5764705882352941,0.21333333333333335,0.2708333333333333,0.3170731707317073,0.5384615384615384,0.10222222222222223,0.34782608695652173,0.34782608695652173,0.75,,,,,0.013333333333333334,,,,0.7258064516129032,0.6222222222222222,0.14285714285714285,,,,0.016129032258064516,,,0.6271186440677966,0.5405405405405406,,,0.05084745762711865,,0.6844444444444444,,0.5094943946188341,0.49348454545454534,0.5164622807017544,0.18421052631578946,0.18631178707224336,0.28846153846153844,0.28076923076923077,3.513963963963964,38.46666666666667,0.33833718244803695,42.0,,3.0,,0.11594202898550725,2.0,,,,,,,1.0,,,,3.0,1.0,False,,
146,1610612765,Jud Buechler,Jud Buechler,146,DET,29803.0,497,-54,986,1000,321,394,141,1986,8,15,1.0,4.0,1.0,4.0,1.0,3.0,15.0,33,15.0,31.0,2.0,2.0,5.0,11.0,5.0,22.0,2.0,2.0,1.0,6.0,24,51,20.0,53.0,4.0,112,998,3.0,7.0,4.0,4.0,,18.0,5,12,6.0,17.0,2.0,30,40,8.0,60.0,,22.0,5.0,1.0,21.0,8.0,29.0,6.0,2.0,9.0,5.0,7.0,66.0,3.0,8.0,10.0,32.0,1.0,43.0,13.0,56.0,,14.0,10.0,4.0,9.0,1.0,6.0,10.0,1.0,3.0,1.0,19.0,4.0,7.0,19.0,55.0,1.0,5.0,5.0,1.0,2.0,1.0,5.0,4.0,1.0,,5.0,5.0,,30,321,9.0,0.8333333333333334,0.8695652173913043,1.0,0.37735849056603776,1.0,0.35294117647058826,0.37735849056603776,0.47058823529411764,0.42857142857142855,0.4166666666666667,0.5192307692307693,0.8181818181818182,0.4827586206896552,0.5283018867924528,0.8181818181818182,0.5,0.5096153846153846,0.0196078431372549,0.06666666666666667,,,10.841283607979186,0.47368421052631576,0.022222222222222223,0.08648648648648649,0.02077922077922078,0.11494252873563218,0.03125,0.09190371991247265,0.02286902286902287,0.01680672268907563,0.01,0.030120481927710843,0.030303030303030304,0.0603448275862069,0.11904761904761904,0.08823529411764706,0.09090909090909091,0.15625,,1.0,0.14423076923076922,0.5333333333333333,0.5714285714285714,0.75,0.028846153846153848,0.3333333333333333,0.3333333333333333,1.0,0.3173076923076923,0.45454545454545453,0.45454545454545453,0.8666666666666667,0.2980769230769231,0.4838709677419355,0.5172413793103449,1.0,0.21153846153846154,0.22727272727272727,0.23809523809523808,1.0,0.36363636363636365,0.25,,0.18181818181818182,1.0,1.0,0.18181818181818182,1.0,1.0,0.13793103448275862,0.25,0.3793103448275862,0.45454545454545453,0.20689655172413793,0.16666666666666666,0.6538461538461539,0.22727272727272727,0.5003355769230768,0.5076,0.5052689655172414,0.01904761904761905,0.038461538461538464,0.16071428571428573,0.26785714285714285,12.947058823529414,24.44905660377358,0.3255578093306288,2.0,2.0,,0.058823529411764705,0.03333333333333333,,3.0,,,0.05660377358490566,0.045454545454545456,,,,0.06451612903225806,,,,False,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,53018.0,884,-66,1729,1753,636,671,249,3482,81,116,31.0,53.0,23.0,34.0,17.0,53.0,13.0,49,,,,,,,,1.0,,,,1.0,111,218,,1.0,74.0,296,1708,34.0,69.0,,,13.0,81.0,35,67,,1.0,40.0,110,130,92.0,,,1.0,,18.0,14.0,11.0,25.0,8.0,3.0,4.0,,10.0,61.0,15.0,77.0,20.0,107.0,23.0,150.0,97.0,247.0,5.0,17.0,15.0,2.0,29.0,2.0,16.0,25.0,2.0,13.0,5.0,54.0,5.0,16.0,79.0,163.0,20.0,14.0,97.0,8.0,38.0,15.0,49.0,25.0,5.0,19.0,49.0,28.0,2.0,110,636,20.0,0.5855855855855856,0.7558139534883721,,,,,,0.5091743119266054,0.4927536231884058,0.5223880597014925,0.5068493150684932,0.4927536231884058,0.5147058823529411,0.5606060606060606,0.5126582278481012,0.5913978494623656,0.0045662100456621,0.08256880733944955,0.08620689655172414,0.1320754716981132,0.02040816326530612,15.546836684649337,0.5370370370370371,0.2911392405063291,0.16066066066066065,0.10906515580736544,0.11764705882352941,0.10067114093959731,0.1519138755980861,0.10760233918128655,0.1415525114155251,0.12574850299401197,0.078125,0.08571428571428572,0.1912568306010929,0.14054054054054055,0.15436241610738255,0.10256410256410256,0.1509433962264151,0.05747126436781609,0.5714285714285714,0.5296803652968036,0.6982758620689655,0.7641509433962265,0.6049382716049383,0.2420091324200913,0.32075471698113206,0.3695652173913043,0.35294117647058826,0.2237442922374429,0.2653061224489796,0.2708333333333333,0.7692307692307693,,,,,0.0045662100456621,,,,0.7681159420289855,0.5849056603773585,0.0967741935483871,,,,,,,0.5,0.6764705882352942,,,0.014705882352941176,,0.5342465753424658,,0.4789858447488583,0.511845,0.4640558823529411,0.15261044176706828,0.1532258064516129,0.27364864864864863,0.3716216216216216,6.017431192660552,32.7,0.36784268363215733,50.0,5.0,1.0,0.06493506493506493,0.13636363636363635,,,,1.0,,,,,,,,1.0,,False,,
182,1610612765,Billy Owens,Billy Owens,182,DET,31213.0,520,-9,1043,1044,342,318,163,2087,39,75,15.0,36.0,15.0,31.0,6.0,21.0,13.0,50,2.0,5.0,,,1.0,2.0,1.0,7.0,,,,2.0,58,146,3.0,12.0,17.0,142,1057,20.0,45.0,,,5.0,45.0,19,49,1.0,4.0,9.0,50,56,60.0,9.0,,7.0,1.0,16.0,34.0,5.0,39.0,4.0,1.0,12.0,6.0,16.0,83.0,5.0,54.0,7.0,56.0,11.0,74.0,60.0,134.0,7.0,20.0,7.0,13.0,13.0,4.0,7.0,15.0,2.0,6.0,2.0,28.0,2.0,9.0,23.0,61.0,5.0,5.0,33.0,3.0,13.0,5.0,7.0,3.0,1.0,3.0,7.0,5.0,,50,342,10.0,0.4827586206896552,0.6363636363636364,1.0,0.25,,0.25,0.25,0.3972602739726027,0.4444444444444444,0.3877551020408163,0.39556962025316456,0.4444444444444444,0.3867924528301887,0.41040462427745666,0.4411764705882353,0.4032258064516129,0.0759493670886076,0.1095890410958904,0.09333333333333334,0.38095238095238093,0.02,16.06714628297362,0.4642857142857143,0.25,0.1362530413625304,0.11920529801324503,0.07142857142857142,0.05952380952380952,0.1237721021611002,0.10986964618249534,0.15862068965517243,0.10810810810810811,0.09644670050761421,0.04477611940298507,0.1297709923664122,0.14414414414414414,0.13609467455621302,0.08571428571428572,0.03571428571428571,0.08974358974358974,0.7142857142857143,0.47468354430379744,0.52,0.5735294117647058,0.4358974358974359,0.13291139240506328,0.2857142857142857,0.46153846153846156,0.3333333333333333,0.31645569620253167,0.26,0.2653061224489796,0.6923076923076923,0.03164556962025317,0.4,0.4,1.0,0.04430379746835443,0.14285714285714285,0.14285714285714285,1.0,0.8,0.4166666666666667,,,,,,,,0.5849056603773585,0.4838709677419355,0.03773584905660377,0.5,0.03773584905660377,,0.5506329113924051,0.14285714285714285,0.48138132911392406,0.5097292682926831,0.5101301886792453,0.07738095238095238,0.08333333333333333,0.31690140845070425,0.352112676056338,7.566438356164387,24.841666666666665,0.32790028763183127,28.0,1.0,1.0,0.02127659574468085,0.11764705882352941,,,,,,,,,,,,,,False,,
