EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockedArc3,HeaveMakes,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on
1023,1610612760,Emanual Davis,Emanual Davis,1023,SEA,57059.0,951,2.0,1786,1785,443.0,419.0,211,3571,29.0,51.0,5.0,7.0,8.0,9.0,19.0,46.0,14.0,45.0,21.0,39.0,1.0,1.0,6.0,10.0,21.0,53.0,1.0,5.0,7.0,16.0,62.0,142.0,42.0,92.0,30.0,280.0,1902,8.0,13.0,2.0,6.0,4.0,26.0,17.0,30.0,13.0,26.0,9.0,82.0,62.0,62.0,114.0,12.0,12.0,53.0,21.0,14.0,96.0,14.0,110.0,10.0,4.0,54.0,24.0,18.0,234.0,4.0,17.0,25.0,59.0,4.0,88.0,21.0,109.0,6.0,44.0,22.0,22.0,32.0,12.0,23.0,23.0,3.0,9.0,1.0,55.0,1.0,11.0,22.0,65.0,4.0,39.0,2.0,16.0,4.0,8.0,6.0,2.0,8.0,4.0,1.0,1.0,82.0,443.0,7.0,0.5,0.5535714285714286,0.9047619047619048,0.45652173913043476,0.3333333333333333,0.5,0.45652173913043476,0.43661971830985913,0.6153846153846154,0.5666666666666667,0.5341880341880342,0.5789473684210527,0.6517857142857143,0.5555555555555556,0.6190476190476191,0.6612903225806451,0.39316239316239315,0.09859154929577464,0.1568627450980392,0.06521739130434782,0.06666666666666667,15.049019607843139,0.5818181818181818,0.1,0.09455128205128205,0.02478134110787172,0.11210762331838565,0.02877697841726619,0.09917355371900827,0.025454545454545455,0.013636363636363636,0.033582089552238806,0.025252525252525252,0.030927835051546393,0.023809523809523808,0.10294117647058823,0.0776255707762557,0.10408921933085502,0.11392405063291139,0.1076923076923077,0.05172413793103448,0.5,0.21794871794871795,0.5686274509803921,0.6744186046511628,0.5172413793103449,0.19658119658119658,0.41304347826086957,0.4418604651162791,0.3684210526315789,0.19230769230769232,0.3111111111111111,0.3333333333333333,0.6428571428571429,0.16666666666666666,0.5384615384615384,0.5384615384615384,0.9523809523809523,0.2264957264957265,0.39622641509433965,0.39622641509433965,0.8571428571428571,0.3684210526315789,0.7142857142857143,0.05263157894736842,1.0,1.0,0.2631578947368421,0.2,1.0,0.16071428571428573,0.8888888888888888,0.17857142857142858,0.6,0.2857142857142857,0.4375,0.6111111111111112,0.39622641509433965,0.5026100427350425,0.5112633333333333,0.5056910714285714,0.06451612903225806,0.10256410256410256,0.09285714285714286,0.29285714285714287,8.868309859154929,24.349999999999998,0.24804031354983203,,,,,,,,,,,,,,,,,,,,,True
121,1610612760,Patrick Ewing,Patrick Ewing,121,SEA,105323.0,1755,-37.0,3341,3339,783.0,649.0,444,6680,113.0,223.0,36.0,72.0,24.0,48.0,88.0,245.0,44.0,111.0,,,,,,,,1.0,,,,1.0,245.0,579.0,,1.0,145.0,635.0,3511,50.0,109.0,,,21.0,121.0,48.0,110.0,,1.0,31.0,127.0,314.0,176.0,,,58.0,1.0,,59.0,55.0,24.0,79.0,19.0,5.0,39.0,7.0,9.0,182.0,11.0,91.0,76.0,267.0,35.0,378.0,109.0,487.0,17.0,41.0,28.0,13.0,74.0,10.0,37.0,57.0,16.0,37.0,7.0,131.0,12.0,31.0,78.0,192.0,17.0,216.0,17.0,105.0,12.0,75.0,26.0,38.0,76.0,46.0,5.0,1.0,127.0,783.0,10.0,0.6408163265306123,0.7268518518518519,,,,,,0.4231433506044905,0.45871559633027525,0.43636363636363634,0.4224137931034483,0.45871559633027525,0.43243243243243246,0.46691176470588236,0.491869918699187,0.4601449275362319,0.0017241379310344827,0.10189982728842832,0.16591928251121077,0.07755102040816327,0.02702702702702703,20.869788986103963,0.5648854961832062,0.4375,0.2125796178343949,0.06745737583395107,0.20266666666666666,0.03859649122807018,0.21030042918454936,0.06242350061199511,0.07538802660753881,0.07392996108949416,0.049479166666666664,0.036036036036036036,0.047619047619047616,0.2103448275862069,0.21978021978021978,0.20743639921722112,0.19172932330827067,0.22935779816513763,0.06227106227106227,0.6052631578947368,0.38448275862068965,0.5067264573991032,0.6075268817204301,0.5575221238938053,0.4224137931034483,0.35918367346938773,0.3893805309734513,0.5909090909090909,0.19137931034482758,0.3963963963963964,0.4074074074074074,0.9545454545454546,,,,,0.0017241379310344827,,,,0.6605504587155964,0.5,,,,,,,0.43243243243243246,0.5,,,0.009009009009009009,,0.38620689655172413,,0.439321551724138,0.49528800000000006,0.4472270270270271,0.15718562874251496,0.15742128935532235,0.19055118110236222,0.2,7.09740932642487,25.2,0.23436096976953008,7.0,16.0,1.0,1.0,11.0,1.0,3.0,0.06666666666666667,0.25,,,,,,,,,,,,True
1739,1610612760,Ruben Patterson,Ruben Patterson,1739,SEA,72090.0,1202,142.0,2321,2333,882.0,911.0,294,4654,159.0,249.0,32.0,64.0,61.0,100.0,37.0,94.0,17.0,58.0,,3.0,,,,1.0,2.0,17.0,,,2.0,13.0,213.0,401.0,2.0,20.0,135.0,567.0,2476,40.0,84.0,,,27.0,107.0,80.0,152.0,2.0,14.0,56.0,222.0,236.0,190.0,6.0,,56.0,15.0,2.0,52.0,67.0,34.0,101.0,22.0,12.0,38.0,13.0,16.0,236.0,15.0,97.0,28.0,74.0,19.0,121.0,114.0,235.0,19.0,53.0,41.0,12.0,43.0,8.0,20.0,39.0,7.0,23.0,10.0,82.0,9.0,32.0,39.0,108.0,7.0,209.0,23.0,97.0,19.0,22.0,10.0,8.0,26.0,14.0,1.0,1.0,222.0,882.0,20.0,0.5539906103286385,0.6378378378378379,1.0,0.1,,0.14285714285714285,0.1111111111111111,0.5311720698254364,0.47619047619047616,0.5263157894736842,0.5130641330166271,0.47619047619047616,0.5,0.5515564202334631,0.5297029702970297,0.5522388059701493,0.047505938242280284,0.12967581047381546,0.12048192771084337,0.22340425531914893,0.017241379310344827,22.172619047619047,0.524390243902439,0.22093023255813954,0.0889423076923077,0.11479289940828402,0.099644128113879,0.07653061224489796,0.09164420485175202,0.10758885686839577,0.14869888475836432,0.12804878048780488,0.06048387096774194,0.0763888888888889,0.07692307692307693,0.07114624505928854,0.11787072243346007,0.07911392405063292,0.08878504672897196,0.13432835820895522,0.1310344827586207,0.5384615384615384,0.5914489311163895,0.6385542168674698,0.726027397260274,0.5471698113207547,0.22327790973871733,0.39361702127659576,0.5068493150684932,0.4864864864864865,0.1377672209026128,0.29310344827586204,0.2982456140350877,0.7647058823529411,0.007125890736342043,,,,0.040380047505938245,0.11764705882352941,0.11764705882352941,1.0,0.7619047619047619,0.5,,,,,,,0.6024096385542169,0.61,0.006024096385542169,,0.0783132530120482,0.15384615384615385,0.6389548693586699,0.13333333333333333,0.5025014354066986,0.5013675324675325,0.49993374233128834,0.19595959595959597,0.20421052631578948,0.18871252204585537,0.3915343915343915,4.6431421446384045,29.575,0.38000861697544164,2.0,11.0,4.0,,4.0,1.0,2.0,0.025974025974025976,0.0625,2.0,4.0,,,,,,,,,,True
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,163377.0,2723,88.0,5220,5213,1633.0,1491.0,676,10433,168.0,244.0,37.0,65.0,53.0,75.0,76.0,200.0,59.0,158.0,28.0,65.0,4.0,8.0,8.0,21.0,95.0,220.0,9.0,20.0,34.0,79.0,303.0,602.0,123.0,285.0,176.0,1151.0,5523,60.0,108.0,13.0,28.0,30.0,189.0,81.0,160.0,42.0,100.0,96.0,384.0,438.0,168.0,366.0,3.0,74.0,216.0,94.0,53.0,91.0,34.0,125.0,24.0,10.0,49.0,15.0,27.0,284.0,22.0,117.0,72.0,299.0,27.0,398.0,143.0,541.0,22.0,91.0,66.0,25.0,68.0,17.0,37.0,61.0,10.0,31.0,10.0,129.0,11.0,42.0,87.0,191.0,18.0,213.0,18.0,81.0,32.0,42.0,21.0,17.0,45.0,29.0,,,384.0,1633.0,20.0,0.7227722772277227,0.8233082706766918,0.991869918699187,0.43157894736842106,0.4642857142857143,0.42,0.4326241134751773,0.5033222591362126,0.5555555555555556,0.50625,0.5496054114994363,0.5845588235294118,0.5538461538461539,0.585030549898167,0.6258278145695364,0.6095238095238096,0.32130777903043967,0.08803986710963455,0.09836065573770492,0.115,0.0379746835443038,18.357567746199603,0.5271317829457365,0.17532467532467533,0.15761729045861886,0.05826693227091633,0.11783960720130933,0.04824561403508772,0.14792663476874005,0.056412337662337664,0.059006211180124224,0.044270833333333336,0.07550335570469799,0.04885057471264368,0.046296296296296294,0.11022044088176353,0.17619783616692428,0.17310252996005326,0.12719298245614036,0.09032258064516129,0.05459057071960298,0.6444444444444445,0.2750845546786922,0.6885245901639344,0.7636363636363637,0.6785714285714286,0.2254791431792559,0.38,0.4293785310734463,0.6842105263157895,0.17812852311161217,0.37341772151898733,0.3881578947368421,0.8983050847457628,0.07328072153325817,0.4307692307692308,0.4307692307692308,1.0,0.2480270574971815,0.4318181818181818,0.4337899543378995,0.9894736842105263,0.47794117647058826,0.5692307692307692,0.058823529411764705,0.5,1.0,0.14705882352941177,0.45,1.0,0.28846153846153844,0.7066666666666667,0.08076923076923077,0.38095238095238093,0.3038461538461538,0.43037974683544306,0.5963923337091319,0.4351851851851852,0.4952743212669683,0.4910186440677966,0.4972172480620157,0.08526315789473685,0.12180451127819548,0.16420503909643788,0.3336229365768897,7.868604651162794,25.021403508771925,0.3128352490421456,4.0,17.0,3.0,1.0,4.0,,3.0,0.024242424242424242,0.10810810810810811,3.0,2.0,1.0,1.0,4.0,0.0035087719298245615,0.004545454545454545,,,,,True
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,38223.0,637,42.0,1239,1233,482.0,404.0,149,2472,24.0,40.0,1.0,2.0,11.0,18.0,10.0,29.0,24.0,54.0,5.0,10.0,1.0,1.0,2.0,4.0,24.0,58.0,4.0,6.0,4.0,21.0,58.0,123.0,29.0,68.0,53.0,256.0,1301,3.0,6.0,5.0,7.0,4.0,25.0,23.0,49.0,6.0,25.0,37.0,101.0,30.0,86.0,54.0,33.0,2.0,57.0,24.0,10.0,74.0,27.0,101.0,22.0,5.0,35.0,14.0,25.0,229.0,4.0,15.0,11.0,33.0,,44.0,19.0,63.0,3.0,21.0,15.0,6.0,31.0,3.0,20.0,15.0,2.0,11.0,3.0,46.0,3.0,18.0,16.0,41.0,6.0,61.0,4.0,16.0,14.0,3.0,1.0,2.0,3.0,1.0,,,101.0,482.0,9.0,0.25862068965517243,0.2631578947368421,0.6206896551724138,0.4264705882352941,0.7142857142857143,0.24,0.43283582089552236,0.4715447154471545,0.5,0.46938775510204084,0.5314136125654451,0.8076923076923077,0.43243243243243246,0.5806451612903226,0.8333333333333334,0.526595744680851,0.35602094240837695,0.08130081300813008,0.1,0.20689655172413793,,18.347338935574232,0.6739130434782609,,0.07366071428571429,0.034013605442176874,0.07142857142857142,0.031496062992125984,0.07308970099667775,0.03345070422535211,0.04929577464788732,0.03571428571428571,0.015267175572519083,0.039603960396039604,,0.08387096774193549,0.06557377049180328,0.07017543859649122,0.056910569105691054,0.12903225806451613,0.033707865168539325,0.3333333333333333,0.2094240837696335,0.6,0.6666666666666666,0.375,0.1518324607329843,0.3448275862068966,0.43478260869565216,,0.28272251308900526,0.4444444444444444,0.4444444444444444,0.25,0.05235602094240838,0.5,0.5,0.6,0.3036649214659686,0.41379310344827586,0.41379310344827586,0.625,0.15384615384615385,0.5,0.07692307692307693,1.0,,0.46153846153846156,0.6666666666666666,0.75,0.24324324324324326,0.6111111111111112,0.05405405405405406,0.5,0.28378378378378377,0.19047619047619047,0.5654450261780105,0.42105263157894735,0.47708333333333325,0.4836272727272727,0.4788812499999999,0.07881773399014778,0.11851851851851852,0.09765625,0.39453125,10.425203252032519,25.63088235294117,0.3890234059725585,,1.0,,,,,,,,1.0,,,,6.0,,,,,,,True
452,1610612760,Vin Baker,Vin Baker,452,SEA,76844.0,1281,-3.0,2466,2464,931.0,816.0,330,4930,130.0,226.0,35.0,74.0,48.0,77.0,35.0,127.0,40.0,139.0,,,,,,,,11.0,,1.0,,8.0,205.0,492.0,,11.0,117.0,527.0,2653,39.0,95.0,,1.0,28.0,106.0,80.0,167.0,,8.0,36.0,196.0,272.0,138.0,,,64.0,11.0,,48.0,30.0,24.0,54.0,21.0,3.0,19.0,4.0,7.0,132.0,22.0,96.0,27.0,108.0,17.0,152.0,118.0,270.0,28.0,24.0,12.0,12.0,40.0,1.0,18.0,43.0,4.0,22.0,3.0,83.0,8.0,39.0,59.0,151.0,25.0,164.0,16.0,74.0,15.0,33.0,21.0,10.0,33.0,19.0,,,196.0,931.0,24.0,0.6634146341463415,0.7861271676300579,,,,,,0.4166666666666667,0.4105263157894737,0.47904191616766467,0.40755467196819084,0.40625,0.45714285714285713,0.45667244367417675,0.4690265486725664,0.48756218905472637,0.02186878727634195,0.0975609756097561,0.13274336283185842,0.13385826771653545,0.007194244604316547,22.956521739130434,0.4819277108433735,0.20481927710843373,0.1232876712328767,0.10105263157894737,0.09473684210526316,0.1,0.11627906976744186,0.10085470085470086,0.15112540192926044,0.10119047619047619,0.04950495049504951,0.09090909090909091,0.13636363636363635,0.13524590163934427,0.12,0.11746987951807229,0.09777777777777778,0.08333333333333333,0.11522633744855967,0.5757575757575758,0.44930417495029823,0.5752212389380531,0.6632653061224489,0.5307692307692308,0.2524850894632207,0.2755905511811024,0.3181818181818182,0.8,0.27634194831013914,0.28776978417266186,0.2898550724637681,0.975,,,,,0.02186878727634195,,,,0.7708333333333334,0.47297297297297297,,,,0.010416666666666666,,,0.44,0.6233766233766234,,,0.045714285714285714,,0.4711729622266402,,0.44722326043737587,0.49817159090909074,0.43673057142857147,0.13345195729537365,0.13454545454545455,0.20113851992409867,0.3719165085388994,7.478048780487806,26.181818181818187,0.3775344687753447,,14.0,,,2.0,1.0,5.0,,0.05714285714285714,,,,,,,,2.0,1.0,0.08333333333333333,,True
56,1610612760,Gary Payton,Gary Payton,56,SEA,143186.0,2386,115.0,4594,4578,1398.0,1281.0,609,9172,216.0,347.0,13.0,29.0,78.0,120.0,135.0,340.0,127.0,312.0,22.0,54.0,5.0,10.0,4.0,11.0,53.0,145.0,4.0,14.0,13.0,40.0,478.0,999.0,75.0,199.0,205.0,1386.0,4838,31.0,83.0,9.0,24.0,15.0,104.0,151.0,292.0,17.0,51.0,140.0,493.0,280.0,676.0,186.0,39.0,10.0,144.0,53.0,46.0,392.0,107.0,499.0,83.0,24.0,213.0,85.0,94.0,1105.0,9.0,43.0,59.0,139.0,6.0,204.0,52.0,256.0,15.0,89.0,48.0,41.0,100.0,16.0,59.0,59.0,8.0,41.0,9.0,159.0,9.0,57.0,51.0,135.0,18.0,266.0,28.0,77.0,56.0,14.0,4.0,7.0,17.0,8.0,1.0,,493.0,1398.0,33.0,0.2928870292887029,0.2959830866807611,0.8266666666666667,0.3768844221105528,0.375,0.3333333333333333,0.3787878787878788,0.47847847847847846,0.37349397590361444,0.5171232876712328,0.4929048414023372,0.4158878504672897,0.5145772594752187,0.5256901840490797,0.44782608695652176,0.581145584725537,0.166110183639399,0.04604604604604605,0.07780979827089338,0.047058823529411764,0.009615384615384616,27.366255144032923,0.6289308176100629,0.043795620437956206,0.08328340323547034,0.02384914032168608,0.10905730129390019,0.022167487684729065,0.08959276018099548,0.023540063377093707,0.027586206896551724,0.02631578947368421,0.016697588126159554,0.025559105431309903,0.010752688172043012,0.03686635944700461,0.09739130434782609,0.10151515151515152,0.10344827586206896,0.1259259259259259,0.02555366269165247,0.47058823529411764,0.2896494156928214,0.622478386167147,0.675,0.3287037037037037,0.2838063439065108,0.39705882352941174,0.4166666666666667,0.17777777777777778,0.2604340567612688,0.40705128205128205,0.4110032362459547,0.3543307086614173,0.045075125208681135,0.4074074074074074,0.41509433962264153,0.9090909090909091,0.12103505843071787,0.36551724137931035,0.3732394366197183,0.7924528301886793,0.27102803738317754,0.4482758620689655,0.09345794392523364,0.5,1.0,0.1308411214953271,0.2857142857142857,1.0,0.3498542274052478,0.65,0.03206997084548105,0.36363636363636365,0.11661807580174927,0.325,0.4557595993322204,0.3680555555555556,0.47104610552763826,0.4413440476190476,0.47615737463126834,0.0625,0.07347328244274809,0.07503607503607504,0.3556998556998557,8.668768768768773,25.18341708542713,0.304309969525468,,5.0,3.0,,3.0,,,,0.23076923076923078,1.0,3.0,,4.0,23.0,0.020100502512562814,0.020689655172413793,,1.0,0.005,0.018518518518518517,True
699,1610612760,Brent Barry,Brent Barry,699,SEA,63685.0,1061,56.0,2066,2059,812.0,751.0,256,4125,39.0,55.0,6.0,9.0,15.0,21.0,7.0,21.0,12.0,28.0,9.0,17.0,,1.0,1.0,2.0,59.0,115.0,8.0,14.0,20.0,41.0,58.0,104.0,68.0,132.0,54.0,374.0,2222,6.0,13.0,8.0,15.0,3.0,39.0,20.0,39.0,21.0,43.0,29.0,132.0,74.0,42.0,195.0,9.0,10.0,115.0,59.0,8.0,112.0,27.0,139.0,16.0,11.0,59.0,29.0,24.0,305.0,5.0,12.0,38.0,71.0,3.0,112.0,19.0,131.0,6.0,50.0,31.0,19.0,33.0,6.0,24.0,15.0,3.0,9.0,,48.0,4.0,20.0,36.0,80.0,4.0,67.0,6.0,26.0,7.0,9.0,4.0,3.0,9.0,4.0,,1.0,132.0,812.0,15.0,0.6379310344827587,0.6981132075471698,0.9558823529411765,0.5151515151515151,0.5333333333333333,0.4883720930232558,0.5151515151515151,0.5576923076923077,0.46153846153846156,0.5128205128205128,0.6779661016949152,0.6428571428571429,0.6280487804878049,0.7015209125475285,0.65,0.6683673469387755,0.559322033898305,0.07692307692307693,0.05454545454545454,0.23809523809523808,,13.041649137568363,0.6875,0.04285714285714286,0.0955585464333782,0.01643835616438356,0.1645021645021645,0.026881720430107527,0.11190965092402463,0.018558951965065504,0.01276595744680851,0.013937282229965157,0.02403846153846154,0.03597122302158273,,0.09137055837563451,0.06374501992031872,0.12542372881355932,0.17142857142857143,0.14285714285714285,0.0625,0.4444444444444444,0.2330508474576271,0.7090909090909091,0.75,0.5384615384615384,0.08898305084745763,0.3333333333333333,0.4375,0.5714285714285714,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.07203389830508475,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.4872881355932203,0.5130434782608696,0.5130434782608696,0.9661016949152542,0.32142857142857145,0.6666666666666666,0.03571428571428571,,,0.5,0.5714285714285714,1.0,0.25609756097560976,0.7142857142857143,0.024390243902439025,0.5,0.5,0.4878048780487805,0.7923728813559322,0.5130434782608696,0.5210031779661017,0.5015104166666667,0.5228823170731708,0.1015625,0.20967741935483872,0.10427807486631016,0.35294117647058826,6.823076923076922,25.22954545454545,0.39303000968054214,2.0,5.0,,,2.0,,,0.029850746268656716,0.16666666666666666,,,,,8.0,,,,,,,True
1741,1610612760,Jelani McCoy,Jelani McCoy,1741,SEA,49595.0,827,-77.0,1543,1542,268.0,225.0,188,3085,81.0,138.0,25.0,44.0,15.0,21.0,15.0,58.0,,1.0,,,,,,,,,,,,,96.0,197.0,,,28.0,220.0,1615,25.0,47.0,,,7.0,57.0,16.0,25.0,,,8.0,40.0,120.0,72.0,,,34.0,,,28.0,38.0,9.0,47.0,7.0,2.0,14.0,11.0,13.0,103.0,6.0,61.0,22.0,74.0,7.0,103.0,68.0,171.0,10.0,11.0,6.0,5.0,18.0,2.0,9.0,32.0,3.0,9.0,11.0,50.0,7.0,3.0,46.0,98.0,12.0,61.0,10.0,30.0,6.0,33.0,15.0,17.0,33.0,18.0,2.0,,40.0,268.0,3.0,0.625,0.759493670886076,,,,,,0.4873096446700508,0.5319148936170213,0.64,0.4873096446700508,0.5319148936170213,0.64,0.49327354260089684,0.5480769230769231,0.6060606060606061,,0.14213197969543148,0.13768115942028986,0.15517241379310345,,15.467422096317282,0.36,0.25925925925925924,0.12052117263843648,0.09838709677419355,0.12222222222222222,0.04838709677419355,0.12090680100755667,0.09005376344086022,0.11170212765957446,0.09885931558935361,0.08284023668639054,0.033707865168539325,0.08571428571428572,0.13548387096774195,0.10697674418604651,0.12295081967213115,0.13333333333333333,0.08888888888888889,0.136986301369863,0.5454545454545454,0.700507614213198,0.5869565217391305,0.680672268907563,0.6172839506172839,0.29441624365482233,0.25862068965517243,0.30612244897959184,0.6666666666666666,0.005076142131979695,,,,,,,,,,,,0.9361702127659575,0.5681818181818182,,,,,,,0.84,0.7142857142857143,,,,,0.700507614213198,,0.5041979695431471,0.5348377777777779,0.5183800000000001,0.1382488479262673,0.1382488479262673,0.2590909090909091,0.18181818181818182,2.9345177664974624,,0.17368762151652625,1.0,3.0,,,1.0,1.0,2.0,0.023809523809523808,0.2,,,,,,,,,,,,True
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,33872.0,565,30.0,1089,1083,367.0,335.0,161,2172,33.0,52.0,8.0,14.0,9.0,15.0,11.0,40.0,21.0,51.0,3.0,10.0,,,,2.0,3.0,11.0,,,,2.0,65.0,143.0,6.0,21.0,22.0,170.0,1158,13.0,22.0,,,7.0,33.0,15.0,41.0,,4.0,11.0,41.0,98.0,32.0,18.0,,14.0,11.0,3.0,11.0,17.0,10.0,27.0,7.0,3.0,7.0,3.0,7.0,64.0,8.0,20.0,19.0,43.0,6.0,68.0,31.0,99.0,1.0,10.0,7.0,3.0,8.0,,5.0,6.0,1.0,3.0,2.0,14.0,,3.0,18.0,56.0,2.0,32.0,2.0,13.0,4.0,5.0,3.0,2.0,6.0,1.0,,,41.0,367.0,18.0,0.7538461538461538,0.8448275862068966,1.0,0.2857142857142857,,,0.2857142857142857,0.45454545454545453,0.5909090909090909,0.36585365853658536,0.45121951219512196,0.5909090909090909,0.3333333333333333,0.4748603351955307,0.6346153846153846,0.37962962962962965,0.12804878048780488,0.07692307692307693,0.15384615384615385,0.075,,14.96124031007752,0.5714285714285714,0.16666666666666666,0.11139896373056994,0.045871559633027525,0.16521739130434782,0.07766990291262135,0.12375249500998003,0.05194805194805195,0.08270676691729323,0.01818181818181818,0.043478260869565216,0.09876543209876543,,0.0784313725490196,0.17777777777777778,0.0738255033557047,0.14634146341463414,0.21212121212121213,0.012345679012345678,0.16666666666666666,0.3170731707317073,0.6346153846153846,0.75,0.696969696969697,0.24390243902439024,0.275,0.2972972972972973,0.6363636363636364,0.31097560975609756,0.4117647058823529,0.4117647058823529,0.9047619047619048,0.06097560975609756,0.3,0.3333333333333333,1.0,0.06707317073170732,0.2727272727272727,0.2727272727272727,1.0,0.6363636363636364,0.5714285714285714,,,,,,,0.3333333333333333,0.6,0.044444444444444446,,0.044444444444444446,,0.4451219512195122,0.2727272727272727,0.4737143292682926,0.4897263157894737,0.4740599999999999,0.07428571428571429,0.08441558441558442,0.19411764705882353,0.2411764705882353,9.488811188811185,24.400000000000006,0.3370064279155188,3.0,6.0,1.0,,,,,0.07894736842105263,0.25,,1.0,,1.0,,0.047619047619047616,,,,,0.1,True
