EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,OffAtRimReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,OffensiveGoaltends,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,Technical Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3Frequency,ShortMidRangeAssists,SecondChanceArc3FGA,PtsUnassisted3s,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,BlockedCorner3
1915,1610612751,Evan Eschmeyer,Evan Eschmeyer,1915,NJN,3196.0,53,15,104,103,46,55,18,207,,,2.0,6,6,78,1.0,2.0,3.0,2.0,11.0,14.0,18.0,2.0,2.0,2.0,,,4.0,1.0,46,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,9.6,0.5,0.25,0.22033898305084745,0.3333333333333333,0.3333333333333333,0.11764705882352941,,,,,0.5901833333333334,0.6835500000000001,0.5,1.45,0.4423076923076923,2.0,5.0,1.0,2.0,,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,5.0,,4.0,,2.0,1.0,4.0,,,,6.0,9.0,,,4.0,,2.0,,2.0,2.0,2.0,2.0,3.0,1.0,0.3,0.5,0.6,,0.14285714285714285,,0.08888888888888889,0.13333333333333333,,0.07272727272727272,0.1111111111111111,0.058823529411764705,,,,1.0,0.8333333333333334,0.4,1.0,0.5,0.16666666666666666,,,,1.0,0.5,,0.8333333333333334,0.55335,0.25,0.25,0.5,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.25,0.25,,0.10526315789473684,,,,,,,,,,0.75,0.3333333333333333,,,,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
950,1610612751,Stephon Marbury,Stephon Marbury,950,NJN,8582.0,143,-3,277,272,100,129,44,549,8.0,24.0,25.0,59,102,272,2.0,5.0,4.0,16.0,10.0,10.0,11.0,6.0,4.0,6.0,2.0,,12.0,3.0,100,0.32,0.32,0.423728813559322,0.4,0.463855421686747,0.3333333333333333,0.531578947368421,0.3333333333333333,32.82208588957055,0.5,0.11363636363636363,0.08196721311475409,0.06060606060606061,0.1,0.17142857142857143,0.2891566265060241,0.3333333333333333,0.34782608695652173,0.375,0.46638333333333337,0.47159000000000006,0.0392156862745098,9.788135593220339,0.36101083032490977,11.0,20.0,,1.0,6.0,15.0,25.0,18.0,8.0,40.0,34.0,,6.0,16.0,23.0,5.0,9.0,53.0,,1.0,,,,1.0,1.0,4.0,2.0,2.0,10.0,,3.0,30.0,4.0,12.0,4.0,,,,,40.0,3.0,0.5263157894736842,0.1016949152542373,0.25,,,,0.008620689655172414,,,0.006622516556291391,0.03225806451612903,,,,0.025,,0.24096385542168675,0.55,0.7333333333333333,0.36363636363636365,0.18072289156626506,0.4,0.4,0.16666666666666666,0.16666666666666666,,,0.5301204819277109,0.42401129032258067,0.13186813186813187,0.1791044776119403,0.39215686274509803,1.0,4.0,,,9.0,24.0,6.0,15.0,9.0,24.0,,7.0,6.0,15.0,18.0,1.0,23.0,9.0,2.0,2.0,1.0,,0.6666666666666666,0.375,0.4,0.391304347826087,0.3888888888888889,0.48484848484848486,0.2891566265060241,,,,,,,0.2891566265060241,0.375,0.375,0.6666666666666666,0.12121212121212122,0.25,0.45454545454545453,0.4,0.391304347826087,27.07083333333333,7.0,7.0,,,,,,,,,1.0,,,,,,2.0,,0.041666666666666664,,2.0,1.0,9.0,0.16666666666666666,,,True,,,,,,,,,,,,,,,,
271,1610612751,Johnny Newman,Johnny Newman,271,NJN,9237.0,154,-1,304,302,107,115,38,606,4.0,11.0,11.0,28,38,270,2.0,2.0,4.0,6.0,8.0,12.0,15.0,5.0,1.0,5.0,4.0,,10.0,2.0,107,0.2727272727272727,0.3333333333333333,0.39285714285714285,1.0,0.3684210526315789,1.0,0.41304347826086957,1.0,16.138328530259365,0.5,0.07407407407407407,0.08633093525179857,0.08108108108108109,0.09523809523809523,0.06,0.2894736842105263,0.36363636363636365,0.36363636363636365,0.5,0.4952486486486487,0.5052,0.10526315789473684,7.671428571428573,0.3519736842105263,7.0,15.0,2.0,2.0,,2.0,10.0,4.0,6.0,10.0,16.0,4.0,4.0,5.0,10.0,4.0,,25.0,1.0,2.0,,4.0,,3.0,,4.0,1.0,6.0,14.0,2.0,2.0,18.0,1.0,7.0,2.0,1.0,1.0,1.0,,10.0,,0.45454545454545453,0.14285714285714285,0.26666666666666666,,,,0.016260162601626018,0.12903225806451613,0.03571428571428571,0.019867549668874173,,0.02,0.16666666666666666,0.15789473684210525,,,0.39473684210526316,0.4666666666666667,0.6363636363636364,0.14285714285714285,0.05263157894736842,,,,1.0,1.0,,0.6578947368421053,0.46965714285714283,0.1590909090909091,0.20588235294117646,0.2631578947368421,1.0,2.0,,2.0,2.0,8.0,,3.0,2.0,10.0,,2.0,,4.0,6.0,1.0,7.0,2.0,3.0,1.0,,,1.0,0.2,,0.2222222222222222,0.5,0.25,0.2631578947368421,0.02564102564102564,,0.05263157894736842,,,,0.21052631578947367,0.25,0.25,1.0,0.25,0.5,0.375,,0.2857142857142857,26.410000000000004,5.0,4.0,1.0,1.0,,,0.08333333333333333,,,,,,,,,1.0,1.0,,,0.125,1.0,,,,,,True,,,,,,,,,,,,,,,,
428,1610612751,Sherman Douglas,Sherman Douglas,428,NJN,7736.0,129,-2,255,252,84,86,30,507,3.0,14.0,13.0,32,37,221,1.0,2.0,5.0,14.0,4.0,8.0,11.0,8.0,5.0,5.0,3.0,2.0,13.0,3.0,84,0.5384615384615384,0.5384615384615384,0.40625,0.5,0.35365853658536583,0.8333333333333334,0.4,0.625,20.27972027972028,0.6153846153846154,0.0425531914893617,0.05737704918032787,0.027777777777777776,,0.075,0.34146341463414637,0.21428571428571427,0.25,1.0,0.5116317073170732,0.47398333333333337,0.13513513513513514,9.206249999999999,0.32941176470588235,8.0,14.0,,1.0,2.0,4.0,8.0,16.0,4.0,21.0,12.0,,4.0,11.0,14.0,7.0,2.0,31.0,,3.0,,3.0,1.0,3.0,1.0,6.0,3.0,2.0,8.0,,3.0,11.0,2.0,6.0,,1.0,,1.0,1.0,21.0,,0.4772727272727273,0.125,0.07142857142857142,0.25,0.08333333333333333,,0.030927835051546393,0.10714285714285714,,0.02586206896551724,0.045454545454545456,,,0.058823529411764705,0.045454545454545456,1.0,0.34146341463414637,0.5714285714285714,0.6153846153846154,0.375,0.0975609756097561,0.5,0.6666666666666666,0.5,0.3333333333333333,,,0.5609756097560976,0.5412119047619047,0.13333333333333333,0.16666666666666666,0.5675675675675675,5.0,7.0,1.0,3.0,,6.0,,2.0,1.0,9.0,,7.0,1.0,5.0,3.0,,6.0,,3.0,,,,1.0,0.1111111111111111,0.2,0.1111111111111111,0.4375,0.40476190476190477,0.21951219512195122,0.0625,,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.14634146341463414,,,,0.3333333333333333,0.7142857142857143,0.09523809523809523,,,22.34444444444445,3.0,3.0,,,1.0,,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,3.0,1.0,,0.14285714285714285,0.14285714285714285,2.0,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,
383,1610612751,Kendall Gill,Kendall Gill,383,NJN,3691.0,62,-18,113,114,35,55,18,227,1.0,8.0,9.0,22,23,110,1.0,1.0,4.0,10.0,5.0,9.0,13.0,,,2.0,,1.0,2.0,,35,0.5555555555555556,0.5555555555555556,0.4090909090909091,1.0,0.4090909090909091,1.0,0.46,1.0,20.930232558139533,,0.16129032258064516,0.1702127659574468,,0.2222222222222222,0.3,0.36363636363636365,0.125,0.125,,0.4409636363636364,0.5613,0.17391304347826086,9.845454545454546,0.30973451327433627,6.0,8.0,1.0,1.0,2.0,6.0,5.0,7.0,,8.0,8.0,,2.0,7.0,7.0,2.0,3.0,14.0,2.0,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,4.0,1.0,1.0,7.0,,3.0,,,,,,8.0,2.0,0.5714285714285714,0.09090909090909091,0.125,0.16666666666666666,0.1111111111111111,,0.03636363636363636,0.1875,0.25,0.06349206349206349,,0.037037037037037035,,0.09090909090909091,,,0.36363636363636365,0.75,0.8571428571428571,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.4,0.5,1.0,1.0,1.0,0.36363636363636365,0.44158571428571436,0.12,0.12,0.34782608695652173,2.0,3.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,,0.07692307692307693,0.2857142857142857,,,,,,,,,0.42857142857142855,0.6666666666666666,,,,,,,,,,,0.4,,,,,,,,,,,,,,2.0,,,,,,True,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,3504.0,58,-53,108,113,21,30,9,221,,6.0,4.0,17,8,128,2.0,4.0,4.0,2.0,9.0,12.0,16.0,1.0,1.0,1.0,,1.0,2.0,2.0,21,0.25,0.3333333333333333,0.23529411764705882,0.5,0.23529411764705882,0.5,0.23529411764705882,0.5,16.10169491525424,0.5,0.2727272727272727,0.23076923076923078,0.26666666666666666,0.1,0.5,0.35294117647058826,,,,0.4177647058823529,0.5398499999999999,0.5,10.2,0.19444444444444445,2.0,3.0,1.0,2.0,2.0,8.0,,1.0,,,6.0,2.0,1.0,,1.0,,,3.0,2.0,2.0,,,3.0,4.0,,1.0,,5.0,6.0,,,,,,,1.0,1.0,1.0,1.0,,,,0.058823529411764705,,0.125,0.75,,0.04081632653061224,,0.2,0.06779661016949153,0.14285714285714285,,,,,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.47058823529411764,0.25,0.2857142857142857,,0.5,0.5,,0.17647058823529413,0.3476,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
994,1610612751,Jamie Feick,Jamie Feick,994,NJN,252.0,4,-4,10,10,4,3,2,20,1.0,2.0,1.0,2,3,12,,,,2.0,1.0,1.0,1.0,,,,,,,,4,1.0,1.0,0.5,,0.5,,0.5,,25.0,,0.5,0.3333333333333333,,1.0,,1.0,0.5,0.5,1.0,0.38495,,,17.7,0.4,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1110,1610612751,Mark Strickland,Mark Strickland,1110,NJN,10874.0,181,-38,338,342,78,85,50,680,9.0,28.0,18.0,49,47,363,6.0,14.0,14.0,16.0,16.0,27.0,38.0,5.0,5.0,2.0,,1.0,7.0,,78,0.4444444444444444,0.5714285714285714,0.3673469387755102,0.42857142857142855,0.39,0.42857142857142855,0.42727272727272725,0.4666666666666667,15.656565656565657,0.7142857142857143,0.128,0.1411042944785276,0.16,0.037037037037037035,0.14583333333333334,0.56,0.32142857142857145,0.3333333333333333,0.7777777777777778,0.46231,0.4865153846153846,0.2978723404255319,10.759183673469389,0.23076923076923078,9.0,17.0,4.0,9.0,,4.0,8.0,11.0,1.0,5.0,20.0,8.0,3.0,7.0,7.0,4.0,3.0,14.0,,11.0,,7.0,4.0,11.0,2.0,4.0,4.0,9.0,14.0,1.0,1.0,11.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,0.20833333333333334,0.061224489795918366,0.058823529411764705,0.25,0.26666666666666666,,0.07096774193548387,0.18421052631578946,,0.0625,0.06666666666666667,0.06493506493506493,,0.23333333333333334,0.07142857142857142,0.6666666666666666,0.34,0.5294117647058824,0.5625,0.1111111111111111,0.08,,,,0.6428571428571429,0.4444444444444444,,0.36,0.4322363636363637,0.09259259259259259,0.09433962264150944,0.10638297872340426,,3.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,3.0,,,,,,,,1.0,1.0,,1.0,0.18181818181818182,0.18181818181818182,0.02,0.08333333333333333,,0.02,1.0,1.0,1.0,,,,,0.2727272727272727,,,,,24.0,,,,,,,,,,,,,,,,,,,0.03571428571428571,,,,,,,,False,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,133602.0,2227,-365,4232,4236,1299,1510,517,8468,28.0,93.0,288.0,621,809,4543,67.0,149.0,167.0,356.0,271.0,366.0,570.0,56.0,21.0,70.0,35.0,15.0,126.0,29.0,1299,0.6180555555555556,0.7672413793103449,0.463768115942029,0.44966442953020136,0.4622792937399679,0.44966442953020136,0.533641160949868,0.4940828402366864,18.25691862866584,0.4444444444444444,0.18447923757658272,0.18215811965811965,0.18,0.1773049645390071,0.1929530201342282,0.1492776886035313,0.3010752688172043,0.30434782608695654,0.8928571428571429,0.47750224719101125,0.5147948148148148,0.20642768850432633,5.335426731078902,0.30694706994328924,185.0,325.0,54.0,112.0,75.0,203.0,233.0,146.0,94.0,232.0,220.0,112.0,68.0,66.0,85.0,40.0,20.0,189.0,29.0,168.0,7.0,70.0,25.0,204.0,25.0,58.0,43.0,170.0,307.0,24.0,22.0,297.0,26.0,128.0,32.0,108.0,72.0,108.0,61.0,232.0,32.0,0.5771144278606966,0.10950080515297907,0.1476923076923077,0.09359605911330049,0.16556291390728478,0.04794520547945205,0.0997624703087886,0.17369727047146402,0.07795698924731183,0.0958171206225681,0.08661417322834646,0.08284023668639054,0.10714285714285714,0.15302491103202848,0.09505703422053231,0.5648148148148148,0.521669341894061,0.5692307692307692,0.6678700361010831,0.6,0.3258426966292135,0.3694581280788177,0.4076086956521739,0.56,0.7516778523489933,0.48214285714285715,0.05555555555555555,0.5248796147672552,0.47734315068493177,0.17768595041322313,0.17704011065006917,0.2867737948084054,45.0,79.0,,,,2.0,,,,2.0,33.0,69.0,,,,,2.0,,15.0,18.0,13.0,5.0,,,,,0.4726027397260274,0.4726027397260274,0.0032102728731942215,0.136,0.06944444444444445,,,,,0.0032102728731942215,,,,0.541095890410959,0.569620253164557,,,,24.95,19.0,16.0,3.0,9.0,31.0,1.0,0.22131147540983606,,,,,,,,,,,1.0,0.010752688172043012,,6.0,,,,,,False,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,101253.0,1688,-118,3243,3235,907,902,374,6478,54.0,150.0,239.0,529,808,3540,39.0,76.0,103.0,296.0,186.0,259.0,335.0,50.0,21.0,49.0,29.0,9.0,99.0,19.0,907,0.6192468619246861,0.6788990825688074,0.45179584120982985,0.5131578947368421,0.47760115606936415,0.5,0.5182529335071708,0.5434782608695652,23.392760669908157,0.5050505050505051,0.15656565656565657,0.15205843293492696,0.1,0.18820224719101122,0.17427385892116182,0.21676300578034682,0.36,0.3698630136986301,0.8148148148148148,0.4803473988439307,0.4868150684931506,0.12747524752475248,8.522873345935729,0.27967930928152945,106.0,176.0,26.0,46.0,79.0,203.0,147.0,124.0,49.0,198.0,182.0,42.0,62.0,60.0,81.0,27.0,28.0,183.0,13.0,60.0,3.0,43.0,30.0,76.0,11.0,40.0,27.0,76.0,147.0,8.0,17.0,182.0,15.0,75.0,14.0,18.0,7.0,18.0,10.0,198.0,19.0,0.48756218905472637,0.11720226843100189,0.16477272727272727,0.14285714285714285,0.26548672566371684,0.03333333333333333,0.04905968928863451,0.13522012578616352,0.039634146341463415,0.047066408768536426,0.05142857142857143,0.03925619834710744,0.029411764705882353,0.12448132780082988,0.03353658536585366,0.5555555555555556,0.2543352601156069,0.6022727272727273,0.7210884353741497,0.5849056603773585,0.29335260115606937,0.3891625615763547,0.4540229885057471,0.5316455696202531,0.5476190476190477,0.5652173913043478,0.2692307692307692,0.48988439306358383,0.47226502890173405,0.10092961487383798,0.1273344651952462,0.24504950495049505,24.0,42.0,14.0,35.0,47.0,128.0,9.0,31.0,61.0,163.0,19.0,52.0,15.0,49.0,174.0,,128.0,47.0,13.0,5.0,8.0,3.0,0.9508196721311475,0.37423312883435583,0.30612244897959184,0.37423312883435583,0.41935483870967744,0.430635838150289,0.23554913294797689,0.05912596401028278,0.04230769230769231,0.05057803468208093,0.4,0.4,0.9285714285714286,0.18497109826589594,0.3671875,0.373015873015873,0.9574468085106383,0.24277456647398843,0.5714285714285714,0.1791907514450867,0.2903225806451613,0.3671875,24.924539877300614,21.0,14.0,7.0,8.0,8.0,,0.16883116883116883,,2.0,2.0,8.0,0.25,0.023809523809523808,,,18.0,16.0,1.0,0.02666666666666667,0.10404624277456648,5.0,6.0,9.0,0.07142857142857142,6.0,0.3333333333333333,False,1.0,1.0,0.006097560975609756,2.0,2.0,2.0,0.012269938650306749,0.015625,0.3333333333333333,1.0,,,,,,
1536,1610612751,Stephen Jackson,Stephen Jackson,1536,NJN,92019.0,1534,-163,2982,2973,815,839,340,5955,65.0,152.0,176.0,383,577,3105,20.0,38.0,67.0,222.0,108.0,153.0,188.0,73.0,43.0,49.0,30.0,9.0,122.0,31.0,815,0.6306818181818182,0.6646706586826348,0.4595300261096606,0.5263157894736842,0.4722222222222222,0.5729166666666666,0.5017391304347826,0.5982142857142857,20.58476077968104,0.5983606557377049,0.09827115559599636,0.09977827050997783,0.09171597633136094,0.09785932721712538,0.10368663594470046,0.29118773946360155,0.4276315789473684,0.4304635761589404,0.7076923076923077,0.49853114119922626,0.5229593023255814,0.11611785095320624,9.151436031331595,0.2733065057008719,94.0,163.0,16.0,28.0,17.0,68.0,84.0,88.0,38.0,167.0,130.0,18.0,34.0,123.0,129.0,80.0,31.0,264.0,5.0,26.0,4.0,27.0,18.0,35.0,4.0,76.0,62.0,69.0,160.0,5.0,15.0,115.0,8.0,50.0,10.0,12.0,5.0,13.0,8.0,167.0,23.0,0.5251572327044025,0.08877284595300261,0.1165644171779141,0.20588235294117646,0.1836734693877551,0.038834951456310676,0.022090059473237042,0.1062992125984252,0.02127659574468085,0.021954674220963172,0.024096385542168676,0.02092050209205021,0.04477611940298507,0.09042553191489362,0.01556420233463035,0.6153846153846154,0.31226053639846746,0.5766871165644172,0.6527777777777778,0.5957446808510638,0.13026819923371646,0.25,0.3148148148148148,0.5294117647058824,0.5833333333333334,0.5714285714285714,0.25,0.578544061302682,0.4869565384615385,0.09026548672566372,0.11764705882352941,0.28942807625649913,20.0,37.0,16.0,51.0,31.0,88.0,11.0,30.0,47.0,139.0,12.0,39.0,17.0,47.0,138.0,4.0,84.0,31.0,14.0,9.0,5.0,3.0,0.9787234042553191,0.3381294964028777,0.3617021276595745,0.34814814814814815,0.4431818181818182,0.4777777777777778,0.2662835249042146,0.021798365122615803,0.011904761904761904,0.09770114942528736,0.3137254901960784,0.32,1.0,0.1685823754789272,0.3522727272727273,0.3522727272727273,0.967741935483871,0.2740740740740741,0.5405405405405406,0.2222222222222222,0.36666666666666664,0.36904761904761907,25.484172661870492,6.0,6.0,,8.0,4.0,,0.15151515151515152,1.0,3.0,5.0,10.0,0.5,0.0625,0.3333333333333333,1.0,17.0,,1.0,0.006578947368421052,0.1259259259259259,12.0,7.0,3.0,0.14583333333333334,6.0,0.35294117647058826,False,1.0,,0.007142857142857143,4.0,1.0,,0.007194244604316547,,0.5714285714285714,1.0,1.0,1.0,0.0196078431372549,,,
2109,1610612751,Eddie Gill,Eddie Gill,2109,NJN,7889.0,131,-44,247,249,39,56,29,496,8.0,20.0,12.0,28,35,263,2.0,2.0,7.0,10.0,7.0,9.0,9.0,6.0,5.0,3.0,1.0,,9.0,1.0,39,0.4166666666666667,0.4166666666666667,0.42857142857142855,1.0,0.44594594594594594,0.7,0.4605263157894737,0.7,16.549295774647888,0.6666666666666666,0.0875,0.07692307692307693,0.08,0.125,0.07692307692307693,0.5405405405405406,0.4,0.4444444444444444,0.625,0.42756891891891885,0.4989666666666667,0.2,14.835714285714287,0.15789473684210525,3.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,5.0,14.0,,4.0,18.0,21.0,6.0,11.0,45.0,,,,1.0,1.0,,,4.0,3.0,3.0,8.0,,1.0,3.0,1.0,2.0,,1.0,,1.0,,5.0,,0.5,0.14285714285714285,0.25,0.25,0.125,,,0.041666666666666664,,,,,,,,,0.10810810810810811,0.75,1.0,,0.10810810810810811,0.25,0.3333333333333333,,0.2,1.0,,0.35135135135135137,0.39204000000000006,0.05263157894736842,0.06896551724137931,0.14285714285714285,1.0,1.0,,1.0,3.0,8.0,,2.0,3.0,9.0,,2.0,,2.0,6.0,,8.0,3.0,1.0,1.0,1.0,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.4,0.24324324324324326,,,0.02702702702702703,,,,0.21621621621621623,0.375,0.375,0.6666666666666666,0.2,1.0,0.4,,0.375,25.98888888888889,3.0,1.0,2.0,1.0,1.0,,0.125,,,1.0,3.0,0.3333333333333333,,,,,,,0.1,,1.0,3.0,3.0,0.6,,,False,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,
77,1610612751,Doug Overton,Doug Overton,77,NJN,17850.0,298,-53,574,574,147,148,63,1148,15.0,37.0,25.0,59,80,654,,3.0,,20.0,15.0,22.0,23.0,8.0,6.0,5.0,2.0,,13.0,3.0,147,0.4,0.4,0.423728813559322,,0.4425287356321839,,0.4438202247191011,,15.548780487804878,0.6153846153846154,0.06818181818181818,0.08058608058608059,0.07692307692307693,0.05172413793103448,0.07142857142857142,0.42528735632183906,0.40540540540540543,0.40540540540540543,0.5333333333333333,0.4740908045977012,0.45881666666666665,,12.82542372881356,0.25609756097560976,7.0,16.0,,1.0,3.0,6.0,3.0,9.0,1.0,21.0,30.0,,5.0,38.0,51.0,14.0,18.0,115.0,,1.0,,7.0,,1.0,,3.0,1.0,9.0,18.0,,2.0,5.0,,1.0,1.0,,,,,21.0,4.0,0.5526315789473685,0.0847457627118644,0.25,0.16666666666666666,,,0.004329004329004329,0.1320754716981132,,0.0035842293906810036,,,,0.13157894736842105,,,0.1839080459770115,0.4375,0.5833333333333334,0.2857142857142857,0.06896551724137931,0.5,0.6,,0.25,,,0.5057471264367817,0.4326833333333333,0.011363636363636364,0.016666666666666666,0.2625,2.0,2.0,2.0,3.0,7.0,25.0,4.0,9.0,9.0,28.0,,4.0,4.0,9.0,18.0,,25.0,7.0,2.0,2.0,1.0,,0.6666666666666666,0.32142857142857145,0.4444444444444444,0.32142857142857145,0.4444444444444444,0.5555555555555556,0.3218390804597701,0.012987012987012988,,0.034482758620689655,0.6666666666666666,0.6666666666666666,1.0,0.28735632183908044,0.28,0.28,0.5714285714285714,0.1111111111111111,1.0,0.5,0.4444444444444444,0.28,25.125,13.0,9.0,4.0,,,,0.13333333333333333,,,,1.0,,,,,,1.0,,,,6.0,1.0,9.0,0.25,,,False,,1.0,,,,,,,,,,,,,,
