EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,Travels,Blocked3s,BlockedArc3,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,OffensiveGoaltends,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,Clear Path Fouls
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,78358.0,1306,-85.0,2532,2528,567,669,309.0,5060,97.0,159.0,13.0,25.0,19.0,36.0,23.0,80.0,129.0,331.0,25.0,63.0,3.0,6.0,7.0,11.0,56.0,137.0,3.0,11.0,11.0,24.0,249.0,570.0,81.0,200.0,220.0,961.0,2638,28.0,56.0,6.0,17.0,89.0,42.0,115.0,18.0,35.0,100.0,238.0,224.0,274.0,177.0,66.0,2.0,135.0,56.0,34.0,1.0,141.0,27.0,168.0,18.0,9.0,60.0,11.0,70.0,363.0,5.0,26.0,24.0,72.0,,96.0,31.0,127.0,10.0,44.0,31.0,13.0,67.0,12.0,35.0,63.0,19.0,32.0,130.0,7.0,32.0,21.0,65,5.0,13.0,267.0,16.0,91.0,39.0,24.0,15.0,4.0,5.0,25.0,13.0,238.0,567,5.0,0.4497991967871486,0.46473029045643155,0.7283950617283951,0.405,0.35294117647058826,0.5142857142857142,0.4090909090909091,0.4368421052631579,0.5,0.3652173913043478,0.4811688311688312,0.5068493150684932,0.46,0.5378103837471784,0.55625,0.5700483091787439,0.2597402597402597,0.005,0.05964912280701754,0.1069182389937107,0.1625,0.012084592145015106,0.0072992700729927005,35.0828729281768,0.5153846153846153,,0.07399794450154162,0.025490196078431372,0.09486166007905138,0.02358490566037736,0.07830342577487764,0.025162337662337664,0.047619047619047616,0.021367521367521368,0.016853932584269662,0.02666666666666667,0.044,0.08098591549295775,0.08656036446469248,0.09950248756218906,0.07692307692307693,0.02512562814070352,0.52,0.2064935064935065,0.610062893081761,0.6830985915492958,0.44329896907216493,0.1038961038961039,0.2875,0.34328358208955223,0.21739130434782608,0.42987012987012985,0.38972809667673713,0.3944954128440367,0.49612403100775193,0.08181818181818182,0.3968253968253968,0.3968253968253968,0.8,0.17792207792207793,0.40875912408759124,0.4117647058823529,0.6964285714285714,0.3424657534246575,0.52,0.23076923076923078,0.0821917808219178,0.5,0.6666666666666666,0.1506849315068493,0.2727272727272727,0.6666666666666666,0.24,0.5277777777777778,0.07333333333333333,0.6363636363636364,0.16,0.4583333333333333,0.4662337662337662,0.4148148148148148,0.4878647979139504,0.48918750000000005,0.4786959183673469,0.11097992916174734,0.14108527131782947,0.09261186264308012,0.24765868886576484,11.942105263157899,25.300499999999992,0.22393364928909953,15.0,16.0,,8.0,1.0,,,,0.016129032258064516,,14.0,,,1.0,3.0,1.0,0.01485148514851485,True,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,4973.0,83,3.0,163,164,54,64,18.0,327,7.0,13.0,1.0,3.0,1.0,2.0,7.0,12.0,3.0,7.0,,,,,,,,,,,,,17.0,32.0,,,13.0,47.0,145,3.0,6.0,,,9.0,4.0,6.0,,,7.0,15.0,18.0,16.0,,,,,,4.0,,1.0,2.0,3.0,,2.0,,1.0,,8.0,,6.0,1.0,13.0,3.0,17.0,6.0,23.0,,2.0,1.0,1.0,5.0,2.0,3.0,2.0,,2.0,7.0,,1.0,3.0,5,,,21.0,1.0,9.0,2.0,,,,,,,15.0,54,,0.5294117647058824,0.6,,,,,,0.53125,0.5,0.6666666666666666,0.53125,0.5,0.6666666666666666,0.5595238095238095,0.5625,0.75,,,0.125,0.15384615384615385,0.16666666666666666,,,25.925925925925927,0.7142857142857143,0.42857142857142855,0.19117647058823528,0.09090909090909091,0.047619047619047616,,0.15730337078651685,0.06976744186046512,0.13636363636363635,0.08333333333333333,0.0625,,0.25,0.09523809523809523,0.2222222222222222,,0.25,,,0.40625,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.375,0.5833333333333334,0.7,0.14285714285714285,0.21875,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,0.5,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,,,,,0.40625,,0.470678125,0.4857666666666667,0.46059999999999995,0.225,0.225,0.19148936170212766,0.3191489361702128,6.9625,,0.3312883435582822,3.0,4.0,,,,,,,,,,,,,,,,True,,
182,1610612765,Billy Owens,Billy Owens,182,DET,1748.0,29,-8.0,58,54,22,15,7.0,112,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,5.0,8.0,1.0,1.0,,13.0,69,1.0,2.0,,,2.0,2.0,4.0,,,,4.0,8.0,2.0,3.0,,,,,,,5.0,,5.0,,,,1.0,4.0,10.0,,3.0,,,1.0,1.0,3.0,4.0,,2.0,2.0,,1.0,,1.0,1.0,,,2.0,,,2.0,5,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,4.0,22,,0.8,1.0,1.0,1.0,,,1.0,0.625,0.5,0.5,0.7222222222222222,0.5,0.5,0.65,0.5,0.5,0.1111111111111111,,,,,,,18.46153846153846,0.5,0.5,,0.1875,,,,0.15,,,0.2727272727272727,,,,,,,,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,0.5,1.0,,,,,0.4444444444444444,,0.40193333333333336,0.37544999999999995,0.43215,0.1,0.1111111111111111,0.15384615384615385,0.3076923076923077,10.275,22.4,0.3793103448275862,,2.0,,,,,,,,,,,,,,,,True,,
961,1610612765,John Wallace,John Wallace,961,DET,4419.0,74,-4.0,149,149,80,93,16.0,298,5.0,7.0,3.0,3.0,3.0,5.0,4.0,13.0,8.0,12.0,,,,,,,,1.0,,,,1.0,17.0,32.0,,1.0,6.0,40.0,141,5.0,6.0,,,10.0,7.0,15.0,,1.0,2.0,16.0,16.0,18.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,5.0,2.0,3.0,2.0,7.0,5.0,12.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,4.0,,3.0,4.0,11,1.0,1.0,7.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,16.0,80,2.0,0.47058823529411764,0.5333333333333333,,,,,,0.53125,0.8333333333333334,0.4666666666666667,0.5151515151515151,0.8333333333333334,0.4375,0.5416666666666666,0.8333333333333334,0.47058823529411764,0.030303030303030304,,0.03125,0.14285714285714285,,,,24.096385542168676,0.25,0.4,0.06666666666666667,0.07575757575757576,0.14285714285714285,,0.0847457627118644,0.06756756756756757,0.13333333333333333,0.09090909090909091,0.034482758620689655,,0.15384615384615385,,0.047619047619047616,0.16666666666666666,,0.06666666666666667,0.5,0.21212121212121213,0.7142857142857143,0.8333333333333334,0.2,0.3939393939393939,0.3076923076923077,0.3076923076923077,0.5,0.36363636363636365,0.6666666666666666,0.6666666666666666,0.625,,,,,0.030303030303030304,,,,0.5,1.0,,,,,,,,0.3125,0.6,,,0.0625,,0.24242424242424243,,0.4132939393939394,0.4560166666666667,0.4297937499999999,0.08333333333333333,0.08571428571428572,0.25,0.4,11.14375,26.9,0.5369127516778524,,4.0,,1.0,,,,,,,1.0,,,,,,,True,,
76,1610612765,Cedric Ceballos,Cedric Ceballos,76,DET,387.0,6,-8.0,14,16,6,6,,30,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,2.0,3.0,,2.0,,4.0,18,,,,,,1.0,1.0,,2.0,,2.0,4.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,2,,,,,,,,,,,,,2.0,6,,1.0,1.0,,,,,,0.6666666666666666,,1.0,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.4,,0.3333333333333333,,1.0,,,35.71428571428571,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,,,,,0.4,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6,,0.50094,,0.46846666666666675,,,,0.5,6.566666666666667,25.75,0.42857142857142855,,,,,,,,,,,,,,,,,,True,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,266.0,4,-4.0,9,12,6,12,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,1,,,,,,,,,,,1.0,,,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,,,,True,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,73673.0,1228,4.0,2468,2461,954,836,387.0,4929,45.0,88.0,5.0,8.0,18.0,42.0,17.0,59.0,65.0,158.0,20.0,42.0,5.0,7.0,8.0,15.0,44.0,146.0,8.0,30.0,18.0,66.0,127.0,305.0,64.0,188.0,65.0,511.0,2537,12.0,24.0,13.0,37.0,72.0,46.0,113.0,26.0,81.0,51.0,221.0,98.0,156.0,165.0,27.0,2.0,144.0,44.0,16.0,,146.0,31.0,177.0,25.0,6.0,71.0,17.0,58.0,385.0,4.0,12.0,23.0,48.0,3.0,74.0,18.0,92.0,5.0,32.0,20.0,12.0,46.0,12.0,30.0,27.0,6.0,16.0,73.0,2.0,30.0,22.0,87,2.0,4.0,89.0,5.0,18.0,29.0,1.0,,,1.0,1.0,1.0,221.0,954,24.0,0.3858267716535433,0.3888888888888889,0.859375,0.3404255319148936,0.35135135135135137,0.32098765432098764,0.34408602150537637,0.4163934426229508,0.5,0.40707964601769914,0.45233265720081134,0.5163934426229508,0.4381443298969072,0.47757009345794393,0.5454545454545454,0.48464912280701755,0.3813387423935091,,0.05245901639344262,0.09090909090909091,0.0847457627118644,0.0189873417721519,,20.72962836685987,0.6301369863013698,0.030612244897959183,0.049484536082474224,0.0121580547112462,0.09871244635193133,0.015209125475285171,0.05901911886949293,0.0128,0.013793103448275862,0.019305019305019305,0.00684931506849315,0.02072538860103627,0.047619047619047616,0.042105263157894736,0.055825242718446605,0.10526315789473684,0.08064516129032258,0.018115942028985508,1.0,0.17849898580121704,0.5113636363636364,0.5625,0.28888888888888886,0.11967545638945233,0.288135593220339,0.3148148148148148,0.17647058823529413,0.3204868154158215,0.41139240506329117,0.41935483870967744,0.5076923076923077,0.08519269776876268,0.47619047619047616,0.47619047619047616,0.95,0.2961460446247465,0.3013698630136986,0.3013698630136986,0.8181818181818182,0.13114754098360656,0.625,0.4,0.11475409836065574,0.7142857142857143,1.0,0.4918032786885246,0.26666666666666666,0.75,0.21649484536082475,0.42857142857142855,0.07731958762886598,0.5333333333333333,0.3402061855670103,0.2727272727272727,0.5598377281947262,0.3055555555555556,0.48113596311475415,0.4947709302325581,0.4697321052631579,0.03557312252964427,0.05660377358490566,0.14090019569471623,0.4324853228962818,11.69967213114754,25.73351063829787,0.386547811993517,9.0,2.0,2.0,2.0,,,,0.018691588785046728,,,,1.0,,,,,,False,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,93153.0,1553,101.0,3098,3092,1165,1052,483.0,6190,101.0,164.0,38.0,59.0,27.0,46.0,12.0,45.0,7.0,25.0,,,,,,,1.0,4.0,1.0,2.0,1.0,4.0,120.0,234.0,1.0,4.0,51.0,294.0,3042,42.0,75.0,1.0,2.0,103.0,31.0,66.0,1.0,4.0,34.0,99.0,122.0,118.0,3.0,,2.0,2.0,1.0,18.0,,51.0,21.0,72.0,15.0,6.0,26.0,8.0,17.0,165.0,35.0,138.0,73.0,291.0,50.0,414.0,175.0,589.0,7.0,65.0,49.0,16.0,32.0,9.0,21.0,34.0,3.0,11.0,66.0,12.0,24.0,63.0,110,4.0,5.0,146.0,8.0,46.0,31.0,113.0,66.0,10.0,37.0,113.0,61.0,99.0,1165,15.0,0.5083333333333333,0.6931818181818182,1.0,0.25,0.5,0.25,0.5,0.5128205128205128,0.56,0.4696969696969697,0.5105042016806722,0.564935064935065,0.4642857142857143,0.4788273615635179,0.5099009900990099,0.44594594594594594,0.01680672268907563,,0.07692307692307693,0.08536585365853659,0.08888888888888889,,,10.182910182910183,0.48484848484848486,0.45871559633027525,0.2305863708399366,0.11031175059952038,0.24092409240924093,0.11784511784511785,0.23258785942492013,0.11175710594315245,0.11508951406649616,0.11666666666666667,0.10357142857142858,0.11682242990654206,0.15027322404371585,0.24719101123595505,0.2740740740740741,0.25892857142857145,0.189873417721519,0.07216494845360824,0.5398230088495575,0.6890756302521008,0.6158536585365854,0.6733333333333333,0.48514851485148514,0.18907563025210083,0.26666666666666666,0.2926829268292683,0.5833333333333334,0.10504201680672269,0.28,0.28,0.7142857142857143,,,,,0.01680672268907563,0.25,0.25,1.0,0.7662337662337663,0.6440677966101694,0.10526315789473684,,,,0.025974025974025976,0.5,1.0,0.6571428571428571,0.5869565217391305,,,0.05714285714285714,0.25,0.7058823529411765,0.5,0.5084938559322034,0.4955131944444444,0.5162095588235296,0.16666666666666666,0.16911764705882354,0.35034013605442177,0.336734693877551,3.556837606837606,34.875,0.37604906391220144,16.0,64.0,2.0,5.0,,,4.0,0.013888888888888888,0.12048192771084337,3.0,,,,,,,,False,,
146,1610612765,Jud Buechler,Jud Buechler,146,DET,39627.0,660,,1321,1324,440,513,186.0,2645,16.0,28.0,2.0,7.0,5.0,10.0,2.0,6.0,17.0,41.0,22.0,41.0,2.0,2.0,8.0,15.0,6.0,30.0,2.0,4.0,2.0,11.0,35.0,75.0,28.0,71.0,8.0,162.0,1294,8.0,15.0,4.0,6.0,28.0,8.0,17.0,10.0,26.0,7.0,53.0,58.0,12.0,81.0,3.0,,30.0,6.0,3.0,3.0,23.0,10.0,33.0,7.0,3.0,7.0,6.0,10.0,76.0,6.0,12.0,11.0,52.0,6.0,69.0,20.0,89.0,,19.0,14.0,5.0,13.0,1.0,10.0,9.0,1.0,3.0,22.0,4.0,9.0,25.0,75,2.0,5.0,11.0,1.0,2.0,4.0,9.0,6.0,1.0,2.0,9.0,8.0,53.0,440,16.0,0.8285714285714286,0.8787878787878788,0.9642857142857143,0.39436619718309857,0.6666666666666666,0.38461538461538464,0.39436619718309857,0.4666666666666667,0.5333333333333333,0.47058823529411764,0.5273972602739726,0.6666666666666666,0.5348837209302325,0.5364238410596026,0.6666666666666666,0.5638297872340425,0.4863013698630137,0.04225352112676056,0.04,0.07142857142857142,0.16666666666666666,,0.03333333333333333,11.270358306188925,0.5909090909090909,0.1,0.10216110019646366,0.023483365949119372,0.09649122807017543,0.04918032786885246,0.10112359550561797,0.02843601895734597,0.0189873417721519,0.022556390977443608,0.02727272727272727,0.06329113924050633,0.0915032679738562,0.11764705882352941,0.1,0.05405405405405406,0.175,,0.8888888888888888,0.1917808219178082,0.5714285714285714,0.6153846153846154,0.75,0.0410958904109589,0.3333333333333333,0.4,0.5,0.2808219178082192,0.4146341463414634,0.4146341463414634,0.9411764705882353,0.2808219178082192,0.5365853658536586,0.5641025641025641,1.0,0.2054794520547945,0.2,0.20689655172413793,0.8333333333333334,0.3333333333333333,0.2857142857142857,,0.09523809523809523,1.0,1.0,0.19047619047619047,0.5,1.0,0.23255813953488372,0.5,0.3488372093023256,0.5333333333333333,0.2558139534883721,0.18181818181818182,0.678082191780822,0.2,0.5089503424657533,0.49411153846153844,0.5326186046511627,0.013605442176870748,0.02631578947368421,0.1728395061728395,0.3271604938271605,11.256,24.51408450704225,0.3330809992429977,,4.0,2.0,,,,,0.03773584905660377,0.023255813953488372,,,,,,,,,False,0.04878048780487805,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,54516.0,909,-69.0,1798,1819,619,618,268.0,3617,79.0,121.0,32.0,57.0,21.0,31.0,17.0,54.0,10.0,36.0,,,,,,,,1.0,,,,1.0,106.0,211.0,,1.0,80.0,292.0,1773,35.0,76.0,,,86.0,30.0,58.0,,1.0,39.0,99.0,120.0,92.0,,,,1.0,,21.0,,16.0,10.0,26.0,8.0,2.0,4.0,1.0,11.0,62.0,14.0,83.0,24.0,121.0,18.0,163.0,102.0,265.0,5.0,19.0,15.0,4.0,34.0,1.0,19.0,30.0,3.0,15.0,64.0,5.0,16.0,80.0,154,17.0,18.0,112.0,10.0,45.0,16.0,47.0,27.0,4.0,16.0,47.0,30.0,99.0,619,17.0,0.5660377358490566,0.75,,,,,,0.5023696682464455,0.4605263157894737,0.5172413793103449,0.5,0.4605263157894737,0.5084745762711864,0.5551330798479087,0.4777777777777778,0.5755813953488372,0.0047169811320754715,,0.0995260663507109,0.09917355371900827,0.12962962962962962,0.05555555555555555,,15.330520393811534,0.53125,0.23376623376623376,0.17485549132947978,0.11007957559681697,0.1340782122905028,0.0915032679738562,0.16647531572904709,0.10694597574421169,0.1375,0.12234042553191489,0.08282208588957055,0.08571428571428572,0.19786096256684493,0.1715686274509804,0.16279069767441862,0.11811023622047244,0.17307692307692307,0.06097560975609756,0.6382978723404256,0.5707547169811321,0.6528925619834711,0.7247706422018348,0.569620253164557,0.25471698113207547,0.3148148148148148,0.3617021276595745,0.35294117647058826,0.16981132075471697,0.2777777777777778,0.29411764705882354,0.9,,,,,0.0047169811320754715,,,,0.75,0.5614035087719298,0.09375,,,,,,,0.5254237288135594,0.6774193548387096,,,0.01694915254237288,,0.5754716981132075,,0.48762594339622634,0.5120560606060606,0.470986440677966,0.18218623481781376,0.18292682926829268,0.2945205479452055,0.339041095890411,5.136492890995263,32.7,0.3442714126807564,16.0,52.0,5.0,4.0,,,2.0,0.0641025641025641,0.10416666666666667,,,2.0,1.0,,,,,False,,
182,1610612765,Billy Owens,Billy Owens,182,DET,46040.0,767,-11.0,1537,1534,477,418,237.0,3071,48.0,101.0,20.0,53.0,15.0,38.0,13.0,35.0,19.0,66.0,1.0,9.0,,3.0,1.0,3.0,1.0,10.0,,,,3.0,80.0,202.0,2.0,19.0,19.0,185.0,1518,26.0,65.0,,3.0,57.0,21.0,64.0,1.0,6.0,9.0,54.0,74.0,86.0,6.0,,1.0,9.0,1.0,21.0,,43.0,7.0,50.0,5.0,2.0,18.0,7.0,18.0,107.0,10.0,70.0,18.0,90.0,12.0,120.0,81.0,201.0,10.0,30.0,14.0,16.0,18.0,5.0,10.0,19.0,2.0,8.0,37.0,2.0,9.0,38.0,88,6.0,6.0,38.0,4.0,16.0,5.0,11.0,4.0,1.0,6.0,11.0,5.0,54.0,477,12.0,0.4625,0.5873015873015873,1.0,0.10526315789473684,,0.16666666666666666,0.1111111111111111,0.39603960396039606,0.4,0.328125,0.3755656108597285,0.38235294117647056,0.32142857142857145,0.38865546218487396,0.38513513513513514,0.34177215189873417,0.08597285067873303,,0.10396039603960396,0.1188118811881188,0.22857142857142856,0.015151515151515152,,14.978213507625274,0.4864864864864865,0.2033898305084746,0.1461038961038961,0.10294117647058823,0.11320754716981132,0.07462686567164178,0.1393548387096774,0.09828009828009827,0.14351851851851852,0.09142857142857143,0.07958477508650519,0.0673076923076923,0.12903225806451613,0.1676300578034682,0.14396887159533073,0.10084033613445378,0.15,0.08771929824561403,0.45454545454545453,0.45701357466063347,0.4752475247524752,0.5393258426966292,0.4166666666666667,0.1583710407239819,0.37142857142857144,0.48148148148148145,0.38461538461538464,0.2986425339366516,0.2878787878787879,0.2923076923076923,0.631578947368421,0.04072398190045249,0.1111111111111111,0.1111111111111111,1.0,0.04524886877828054,0.1,0.1,1.0,0.7794117647058824,0.37735849056603776,0.05,0.04411764705882353,,,,,,0.5428571428571428,0.39473684210526316,0.04285714285714286,0.3333333333333333,0.04285714285714286,,0.5429864253393665,0.1111111111111111,0.4859581818181817,0.5206703389830509,0.5034282608695653,0.06866952789699571,0.07476635514018691,0.3081081081081081,0.2918918918918919,7.4990099009901,25.347368421052636,0.3103448275862069,5.0,34.0,1.0,2.0,,,1.0,0.017241379310344827,0.1,1.0,,,,,,,,False,,
2043,1610612765,Mateen Cleaves,Mateen Cleaves,2043,DET,60135.0,1002,-41.0,2020,2049,715,783,269.0,4069,54.0,128.0,2.0,15.0,25.0,54.0,12.0,45.0,56.0,130.0,,1.0,,1.0,,1.0,5.0,12.0,2.0,2.0,3.0,5.0,122.0,303.0,5.0,13.0,78.0,337.0,1963,9.0,27.0,2.0,3.0,30.0,43.0,107.0,3.0,6.0,36.0,131.0,82.0,162.0,12.0,3.0,1.0,11.0,5.0,22.0,,144.0,31.0,175.0,21.0,10.0,79.0,20.0,45.0,381.0,,23.0,13.0,68.0,2.0,83.0,23.0,106.0,7.0,41.0,17.0,24.0,60.0,22.0,43.0,48.0,4.0,17.0,108.0,7.0,33.0,39.0,121,3.0,8.0,112.0,10.0,49.0,12.0,1.0,,,1.0,1.0,1.0,131.0,715,26.0,0.3360655737704918,0.33884297520661155,0.8,0.38461538461538464,0.6666666666666666,0.5,0.4166666666666667,0.40264026402640263,0.3333333333333333,0.40186915887850466,0.4098101265822785,0.4,0.42035398230088494,0.4591280653950954,0.4411764705882353,0.48518518518518516,0.04113924050632911,,0.07260726072607261,0.1171875,0.1111111111111111,0.015384615384615385,,20.299785867237688,0.5555555555555556,0.02564102564102564,0.08596713021491782,0.028500619578686492,0.06735751295336788,,0.08231707317073171,0.024083769633507852,0.04182509505703422,0.03333333333333333,0.016483516483516484,,0.09865470852017937,0.0821917808219178,0.08022922636103152,0.06206896551724138,0.08333333333333333,0.043478260869565216,1.0,0.4050632911392405,0.421875,0.4778761061946903,0.16666666666666666,0.14240506329113925,0.26666666666666666,0.3,0.3333333333333333,0.41139240506329117,0.4307692307692308,0.4375,0.5,0.0031645569620253164,,,,0.0379746835443038,0.4166666666666667,0.4166666666666667,0.8,0.5,0.13333333333333333,,0.03333333333333333,,,0.06666666666666667,1.0,1.0,0.4778761061946903,0.46296296296296297,0.008849557522123894,,0.04424778761061947,0.6,0.4462025316455696,0.45454545454545453,0.48043158730158747,0.49098703703703694,0.49159910714285715,0.13802816901408452,0.14327485380116958,0.08902077151335312,0.3887240356083086,8.9993399339934,28.107692307692307,0.35396039603960394,6.0,2.0,,7.0,,,,,,,,,,,,,,False,,1.0
