EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2A,PtsAssisted3s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,HeaveMakes
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,15696.0,262,-6.0,501,499,202,125,54,1000,20.0,29.0,6.0,11.0,28.0,34,66,87,508,8.0,48,20.0,17.0,31,44,21.0,65,15.0,18,7.0,32,7.0,30.0,14.0,6.0,2.0,6.0,5.0,202,0.7058823529411765,0.75,0.5151515151515151,0.5151515151515151,0.54375,17.46880570409982,0.16939890710382513,0.09770114942528736,0.15450643776824036,0.08928571428571429,0.1694915254237288,0.06818181818181818,0.21052631578947367,0.19047619047619047,0.8333333333333334,0.4393939393939394,0.6896551724137931,0.7407407407407407,0.85,0.42424242424242425,0.39285714285714285,0.44,0.75,0.4393939393939394,0.4847303030303031,0.5672375,0.1794871794871795,0.1794871794871795,6.266666666666666,0.4031936127744511,3.0,9.0,,,,,,,24.0,,6.0,8.0,1.0,4.0,18.0,5.0,1.0,1.0,3.0,3.0,17.0,2.0,,,,,0.16666666666666666,0.1,0.16666666666666666,0.13636363636363635,0.3333333333333333,0.375,1.0,,,,,,0.54465,,3.0,12.0,13.0,,,,,19.0,5.0,15.0,18.0,,5.0,41.0,,6.0,2.0,,2.0,1.0,3.0,1.0,2.0,2.0,4.0,41.0,0.625,0.75,0.625,0.75,0.5769230769230769,0.7592592592592593,0.09090909090909091,0.06896551724137931,0.07142857142857142,0.0547945205479452,0.36363636363636365,,0.5,0.3333333333333333,,0.5416666666666666,0.9230769230769231,,,0.1724137931034483,0.47126436781609193,,,,,,5.0,,,4.0,,,3.0,1.0,8.0,2.0,,1.0,,,,,,,,0.1111111111111111,0.42105263157894735,0.05,0.06,0.05405405405405406,0.07692307692307693,,0.07692307692307693,,,,,,,,,,,,2.0,,,,0.10714285714285714,,,,4.0,,,,,,,True,
1956,1610612759,Ira Newble,Ira Newble,1956,SAS,2662.0,44,-22.0,87,89,35,22,16,176,3.0,5.0,1.0,1.0,6.0,8,20,19,91,3.0,10,6.0,3.0,4,5,4.0,9,2.0,4,2.0,6,,6.0,2.0,2.0,2.0,2.0,2.0,35,0.625,0.625,0.4,0.38095238095238093,0.3958333333333333,25.68807339449541,0.14285714285714285,0.06976744186046512,0.14285714285714285,0.0784313725490196,0.13333333333333333,0.1111111111111111,0.07692307692307693,0.3333333333333333,1.0,0.23809523809523808,0.6,0.6,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.25,0.3333333333333333,0.2857142857142857,0.4639738095238095,0.4221,0.08695652173913043,0.09090909090909091,11.344999999999999,0.40229885057471265,4.0,9.0,,1.0,,,1.0,,5.0,,,,,,,1.0,,,2.0,,2.0,1.0,,,,0.047619047619047616,0.5,0.14285714285714285,0.2,0.42857142857142855,0.4444444444444444,0.5,1.0,0.047619047619047616,,,,,0.425875,22.6,1.0,,,1.0,,,,3.0,1.0,3.0,1.0,1.0,1.0,3.0,,3.0,,,,,,1.0,,1.0,,3.0,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,0.375,0.21428571428571427,0.15,,,0.05555555555555555,,,1.0,,,,,0.16666666666666666,,0.15789473684210525,0.15789473684210525,,,,,,1.0,,,,,,1.0,,,,,2.0,2.0,,,,,,,0.1111111111111111,,,0.125,0.2,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,True,
764,1610612759,David Robinson,David Robinson,764,SAS,65738.0,1096,335.0,2040,2048,550,303,269,4088,121.0,189.0,65.0,33.0,105.0,188,381,545,1880,82.0,298,78.0,84.0,178,217,105.0,322,32.0,59,20.0,99,13.0,235.0,111.0,86.0,45.0,87.0,55.0,550,0.7925531914893617,0.9085365853658537,0.49343832020997375,0.49214659685863876,0.5572597137014315,23.259762308998305,0.19037433155080213,0.11244979919678715,0.18694096601073346,0.10793650793650794,0.12830188679245283,0.22784810126582278,0.1952054794520548,0.16502463054187191,0.632183908045977,0.49476439790575916,0.6402116402116402,0.6759776536312849,0.743801652892562,0.27486910994764396,0.3142857142857143,0.3473684210526316,0.7926829268292683,0.4973821989528796,0.5069433246073298,0.5576338235294117,0.23516949152542374,0.2356687898089172,6.491076115485563,0.2696078431372549,34.0,87.0,,,,,1.0,,96.0,,38.0,49.0,20.0,9.0,109.0,31.0,40.0,30.0,27.0,11.0,54.0,5.0,,,,0.002617801047120419,0.4576271186440678,0.16939890710382513,0.16911764705882354,0.22774869109947643,0.39080459770114945,0.4146341463414634,0.9117647058823529,,,,,,0.5316520618556702,26.4,30.0,34.0,57.0,,1.0,,1.0,169.0,35.0,88.0,47.0,1.0,54.0,148.0,1.0,25.0,11.0,3.0,8.0,9.0,5.0,4.0,3.0,17.0,37.0,148.0,0.4268292682926829,0.4895833333333333,0.4268292682926829,0.4845360824742268,0.4888888888888889,0.5522388059701493,0.06561679790026247,0.05291005291005291,0.17647058823529413,0.050359712230215826,0.8484848484848485,0.002617801047120419,0.46153846153846156,0.2,,0.5876288659793815,0.5964912280701754,,0.010309278350515464,0.1614678899082569,0.27155963302752295,,,,,,18.0,,,48.0,,,18.0,3.0,8.0,22.0,10.0,7.0,16.0,,1.0,1.0,4.0,,,0.05747126436781609,0.20512820512820512,0.031578947368421054,0.09090909090909091,0.09302325581395349,0.08695652173913043,0.1702127659574468,0.1301775147928994,,,,,,,,,,,,21.0,,1.0,,0.09523809523809523,,,,3.0,1.0,,,1.0,,,True,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,5116.0,85,-5.0,158,162,38,42,12,320,4.0,7.0,1.0,,,7,15,17,149,2.0,8,6.0,,2,3,,3,4.0,8,2.0,9,1.0,8.0,4.0,1.0,,1.0,1.0,38,0.5714285714285714,0.5714285714285714,0.4666666666666667,0.4666666666666667,0.4473684210526316,15.606936416184972,0.029411764705882353,,0.036585365853658534,,,,0.08695652173913043,,1.0,0.4666666666666667,0.5714285714285714,0.8,0.25,,,,0.5,0.4666666666666667,0.49798000000000003,0.55775,0.21052631578947367,0.21052631578947367,9.313333333333333,0.24050632911392406,3.0,8.0,,,,,,,1.0,,8.0,10.0,2.0,3.0,22.0,1.0,2.0,,4.0,,4.0,1.0,,,,,0.5,0.07142857142857142,0.1111111111111111,0.5333333333333333,0.375,0.375,1.0,,,,,,0.6824,,1.0,1.0,1.0,,,,,3.0,2.0,4.0,1.0,,,2.0,,2.0,2.0,1.0,1.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.2857142857142857,,,,,1.0,,,1.0,1.0,,,0.23529411764705882,0.11764705882352941,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
251,1610612759,Sean Elliott,Sean Elliott,251,SAS,16374.0,273,54.0,497,496,190,103,70,993,12.0,21.0,2.0,2.0,13.0,20,50,85,464,4.0,8,32.0,4.0,27,33,7.0,40,5.0,13,5.0,24,3.0,20.0,9.0,6.0,5.0,6.0,2.0,190,0.2,0.21052631578947367,0.4,0.45454545454545453,0.4941860465116279,17.1280276816609,0.11842105263157894,0.021739130434782608,0.12222222222222222,0.025974025974025976,0.02857142857142857,0.08333333333333333,0.13432835820895522,0.1348314606741573,0.3333333333333333,0.2727272727272727,0.5714285714285714,0.8,0.16666666666666666,0.16883116883116883,0.15384615384615385,0.2857142857142857,0.2,0.6233766233766234,0.5015071428571429,0.5355277777777778,0.10714285714285714,0.15789473684210525,8.000000000000002,0.3822937625754527,6.0,16.0,8.0,18.0,4.0,10.0,27.0,6.0,21.0,30.0,12.0,17.0,3.0,4.0,39.0,6.0,8.0,4.0,8.0,2.0,5.0,1.0,1.0,0.37037037037037035,0.37037037037037035,0.35064935064935066,0.6153846153846154,0.14285714285714285,0.15151515151515152,0.2077922077922078,0.375,0.375,0.3333333333333333,0.23376623376623376,0.4444444444444444,0.4444444444444444,1.0,0.4,0.455,23.848148148148148,,5.0,9.0,4.0,9.0,2.0,3.0,15.0,1.0,8.0,11.0,7.0,6.0,31.0,9.0,12.0,5.0,2.0,3.0,5.0,,1.0,,2.0,1.0,31.0,0.25,0.5238095238095238,0.4,0.44642857142857145,0.4,0.5,0.24,0.2857142857142857,0.038461538461538464,,,0.11688311688311688,,,0.2,0.32142857142857145,0.5555555555555556,0.14285714285714285,0.10714285714285714,0.09411764705882353,0.36470588235294116,2.0,1.0,2.0,,2.0,,1.0,,2.0,,2.0,2.0,1.0,,2.0,4.0,1.0,6.0,,,,,0.3333333333333333,0.14285714285714285,,,0.034482758620689655,0.0425531914893617,,0.09523809523809523,0.1111111111111111,0.05714285714285714,0.2222222222222222,0.2222222222222222,1.0,0.5,1.0,0.25,,0.2222222222222222,,,,2.0,,,,0.46153846153846156,,,,,,,,,,,True,
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,7090.0,118,-56.0,224,226,123,94,30,450,14.0,23.0,9.0,,11.0,14,36,37,268,10.0,18,10.0,17.0,16,21,22.0,43,7.0,10,7.0,20,4.0,18.0,8.0,4.0,2.0,4.0,3.0,123,0.6428571428571429,0.8181818181818182,0.3888888888888889,0.3888888888888889,0.4111111111111111,21.153846153846153,0.20512820512820512,0.22077922077922077,0.2087912087912088,0.20588235294117646,0.08,0.2777777777777778,0.12,0.22857142857142856,0.75,0.6388888888888888,0.6086956521739131,0.7368421052631579,0.6428571428571429,0.3055555555555556,,,0.9,0.6388888888888888,0.4872999999999999,0.5434333333333333,0.18181818181818182,0.18181818181818182,3.252777777777778,0.5491071428571429,,2.0,,,,,,,18.0,,3.0,4.0,1.0,1.0,9.0,3.0,5.0,3.0,3.0,1.0,14.0,2.0,,,,,0.3,0.23076923076923078,0.3,0.05555555555555555,,,,,,,,,0.5203166666666665,,5.0,9.0,12.0,,,,,9.0,5.0,14.0,9.0,,1.0,19.0,,8.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,19.0,0.5,0.5,0.5,0.5,0.5,0.4523809523809524,0.2222222222222222,0.17391304347826086,0.3333333333333333,0.2647058823529412,,,0.5555555555555556,,,0.6666666666666666,0.75,,,0.3783783783783784,0.5135135135135135,,,,,,4.0,,,6.0,,,4.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,0.3333333333333333,0.07692307692307693,0.16,0.1111111111111111,0.2857142857142857,,0.14285714285714285,,,,,,,,,,,,,,,,0.36363636363636365,,,,1.0,,,,,,,False,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,5652.0,94,-18.0,184,183,99,52,21,367,1.0,2.0,,,1.0,8,17,34,212,3.0,10,6.0,1.0,8,8,1.0,9,,2,1.0,8,,2.0,1.0,,,,,99,0.625,0.625,0.47058823529411764,0.5151515151515151,0.5,17.39130434782609,0.11764705882352941,0.015873015873015872,0.09195402298850575,0.012658227848101266,,0.17391304347826086,,0.15384615384615385,,0.06060606060606061,0.5,0.5,,0.030303030303030304,,,,0.5454545454545454,0.48912121212121207,0.383725,0.029411764705882353,0.05555555555555555,15.25294117647059,0.5380434782608695,7.0,14.0,5.0,10.0,,6.0,16.0,1.0,7.0,18.0,4.0,4.0,4.0,,8.0,,4.0,3.0,2.0,,3.0,1.0,1.0,0.375,0.375,0.48484848484848486,1.0,,,0.42424242424242425,0.5,0.5384615384615384,0.7142857142857143,0.30303030303030304,0.5,0.5,1.0,,0.5029027777777778,24.187499999999996,,1.0,1.0,7.0,6.0,1.0,4.0,,3.0,6.0,5.0,11.0,,22.0,6.0,1.0,,,,,,,2.0,,,22.0,1.0,0.7142857142857143,0.75,0.6111111111111112,0.75,0.6111111111111112,0.058823529411764705,,,0.02857142857142857,,0.18181818181818182,,,0.25,0.05555555555555555,1.0,0.3888888888888889,0.2222222222222222,0.17647058823529413,0.6470588235294118,,3.0,1.0,1.0,,,4.0,,,,1.0,,,,,1.0,,2.0,,,,,,0.36363636363636365,0.07142857142857142,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,0.42857142857142855,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,False,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,88192.0,1470,103.0,2755,2776,991,689,320,5531,70.0,96.0,5.0,46.0,109.0,150,308,554,2837,26.0,112,188.0,14.0,83,102,19.0,121,28.0,79,28.0,87,4.0,109.0,40.0,8.0,2.0,9.0,6.0,991,0.37333333333333335,0.38095238095238093,0.487012987012987,0.5189732142857143,0.5563380281690141,18.312101910828027,0.07155172413793104,0.01407035175879397,0.0715307582260372,0.015612161051766639,0.01928374655647383,0.049342105263157895,0.06698564593301436,0.091324200913242,0.6666666666666666,0.21428571428571427,0.7291666666666666,0.8045977011494253,0.44285714285714284,0.24330357142857142,0.42201834862385323,0.45098039215686275,0.14285714285714285,0.5267857142857143,0.5014015801354406,0.46381964285714294,0.08350730688935282,0.11799410029498525,9.072727272727276,0.35970961887477315,34.0,103.0,15.0,37.0,4.0,55.0,140.0,9.0,96.0,147.0,179.0,231.0,72.0,74.0,514.0,17.0,42.0,31.0,51.0,17.0,32.0,13.0,0.8909090909090909,0.39285714285714285,0.3897058823529412,0.3125,0.6455696202531646,0.07142857142857142,0.09375,0.22991071428571427,0.3300970873786408,0.34,0.35294117647058826,0.08258928571428571,0.40540540540540543,0.4166666666666667,1.0,0.11428571428571428,0.497167880794702,25.299285714285716,3.0,25.0,34.0,15.0,103.0,5.0,45.0,89.0,9.0,36.0,55.0,60.0,47.0,238.0,97.0,19.0,52.0,26.0,26.0,33.0,1.0,3.0,1.0,18.0,4.0,238.0,0.34615384615384615,0.5729166666666666,0.38571428571428573,0.6121794871794872,0.4375,0.6538461538461539,0.06168831168831169,0.09375,0.013157894736842105,0.009900990099009901,0.2826086956521739,0.22991071428571427,0.6,,0.14285714285714285,0.21794871794871795,0.7352941176470589,0.09615384615384616,0.28846153846153844,0.06498194945848375,0.4296028880866426,1.0,6.0,40.0,21.0,3.0,9.0,27.0,18.0,6.0,4.0,38.0,5.0,,2.0,7.0,11.0,13.0,34.0,4.0,1.0,,2.0,0.3333333333333333,0.45,0.02912621359223301,0.02702702702702703,,0.02252252252252252,0.02040816326530612,0.02666666666666667,0.02564102564102564,0.03286384976525822,0.3883495145631068,0.3883495145631068,0.85,0.25,1.0,0.4,0.4666666666666667,0.3917525773195876,2.0,1.0,,9.0,2.0,,0.007142857142857143,0.06422018348623854,,0.4,1.0,,,,1.0,,0.02702702702702703,,False,2.0
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,8299.0,138,1.0,267,269,137,98,29,536,11.0,17.0,4.0,2.0,5.0,24,49,61,300,5.0,24,24.0,6.0,12,16,7.0,23,5.0,9,5.0,15,1.0,13.0,4.0,5.0,2.0,5.0,3.0,137,0.5,0.5454545454545454,0.4897959183673469,0.48214285714285715,0.49193548387096775,23.74581939799331,0.12244897959183673,0.06976744186046512,0.13008130081300814,0.06796116504854369,0.05263157894736842,0.13043478260869565,0.1388888888888889,0.10256410256410256,0.6,0.30357142857142855,0.6470588235294118,0.7333333333333333,0.45454545454545453,0.08928571428571429,0.4,0.5,0.8,0.42857142857142855,0.4515741071428572,0.5325200000000001,0.06779661016949153,0.07692307692307693,11.010204081632653,0.5131086142322098,11.0,27.0,1.0,1.0,,2.0,7.0,,24.0,,10.0,15.0,2.0,5.0,35.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,,0.2857142857142857,0.2857142857142857,0.125,0.4444444444444444,0.16,0.21052631578947367,0.48214285714285715,0.4074074074074074,0.4074074074074074,0.6363636363636364,0.017857142857142856,1.0,1.0,,,0.437005,26.314285714285713,3.0,7.0,7.0,1.0,6.0,,5.0,7.0,3.0,6.0,14.0,6.0,4.0,38.0,6.0,3.0,5.0,2.0,3.0,3.0,1.0,,,3.0,3.0,38.0,0.6,0.5833333333333334,0.6,0.5666666666666667,0.6,0.5428571428571428,0.061224489795918366,0.11764705882352941,0.15789473684210525,0.041666666666666664,,0.10714285714285714,0.75,,,0.23333333333333334,1.0,0.03333333333333333,0.16666666666666666,0.09836065573770492,0.6229508196721312,,1.0,1.0,1.0,,,2.0,6.0,4.0,,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,0.3333333333333333,,,,0.058823529411764705,0.08333333333333333,,,0.038461538461538464,0.16666666666666666,0.16666666666666666,,,,1.0,0.2,0.16666666666666666,,,,1.0,,1.0,,0.2,,,,,,,,,,,False,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,42244.0,704,-50.0,1302,1319,522,390,158,2621,40.0,62.0,15.0,18.0,60.0,86,183,234,1405,22.0,100,72.0,40.0,99,132,46.0,178,33.0,50,20.0,71,9.0,94.0,43.0,35.0,27.0,35.0,24.0,522,0.5813953488372093,0.6666666666666666,0.46994535519125685,0.47043010752688175,0.5109170305676856,18.762609280430397,0.181651376146789,0.08097165991902834,0.1819571865443425,0.0774526678141136,0.1,0.1342281879194631,0.20098039215686275,0.19791666666666666,0.6857142857142857,0.3333333333333333,0.6451612903225806,0.7407407407407407,0.6,0.3225806451612903,0.3,0.34615384615384615,0.6818181818181818,0.34946236559139787,0.4502187500000002,0.4949954545454545,0.19457013574660634,0.19724770642201836,8.493442622950822,0.4009216589861751,28.0,61.0,,,,1.0,3.0,,52.0,,14.0,21.0,4.0,7.0,49.0,20.0,9.0,7.0,17.0,9.0,42.0,1.0,,0.3333333333333333,1.0,0.016129032258064516,0.34,0.1834862385321101,0.1780821917808219,0.3279569892473118,0.45901639344262296,0.45901639344262296,0.6428571428571429,,,,,,0.4652923076923078,39.9,11.0,15.0,20.0,,3.0,,2.0,59.0,16.0,49.0,28.0,2.0,34.0,90.0,1.0,16.0,7.0,6.0,1.0,3.0,5.0,5.0,1.0,8.0,8.0,90.0,0.7272727272727273,0.5384615384615384,0.7272727272727273,0.5185185185185185,0.765625,0.569620253164557,0.08743169398907104,0.12903225806451613,0.1320754716981132,0.043859649122807015,0.4444444444444444,0.016129032258064516,0.7333333333333333,0.18181818181818182,,0.37037037037037035,0.75,,0.037037037037037035,0.2094017094017094,0.38461538461538464,,,1.0,,,17.0,,3.0,22.0,2.0,1.0,5.0,1.0,13.0,10.0,2.0,8.0,8.0,3.0,,,,,,,0.3023255813953488,0.017857142857142856,0.05747126436781609,0.05263157894736842,0.06666666666666667,0.19444444444444445,0.1282051282051282,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,8.0,,,,0.13333333333333333,,,,5.0,,,,,,,False,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,45663.0,761,152.0,1445,1455,584,423,175,2900,,3.0,2.0,4.0,11.0,56,117,228,1442,15.0,102,10.0,15.0,65,81,22.0,103,11.0,26,13.0,76,5.0,22.0,1.0,10.0,7.0,10.0,6.0,584,0.9107142857142857,0.9622641509433962,0.47863247863247865,0.5641711229946524,0.5790816326530612,13.487241798298905,0.1092436974789916,0.02982107355864811,0.1056338028169014,0.02773246329526917,0.024390243902439025,0.12987012987012986,0.10267857142857142,0.10138248847926268,0.6,0.016042780748663103,,,,0.058823529411764705,0.36363636363636365,0.4444444444444444,0.09090909090909091,0.39037433155080214,0.45536363636363625,0.45234722222222223,0.005319148936170213,0.00847457627118644,16.31196581196581,0.40415224913494807,52.0,103.0,21.0,30.0,4.0,33.0,70.0,7.0,44.0,96.0,26.0,32.0,11.0,6.0,70.0,10.0,15.0,10.0,15.0,,38.0,8.0,0.9696969696969697,0.4714285714285714,0.4714285714285714,0.37433155080213903,0.5769230769230769,0.08695652173913043,0.07058823529411765,0.5508021390374331,0.5048543689320388,0.52,0.9615384615384616,0.16042780748663102,0.7,0.7,1.0,0.18181818181818182,0.438214406779661,24.412857142857145,,,1.0,6.0,40.0,3.0,9.0,17.0,8.0,28.0,23.0,15.0,17.0,93.0,40.0,6.0,6.0,4.0,2.0,9.0,1.0,1.0,4.0,8.0,3.0,93.0,0.5333333333333333,0.5227272727272727,0.6363636363636364,0.6440677966101694,0.6363636363636364,0.6764705882352942,0.05128205128205128,0.3333333333333333,0.009345794392523364,0.04310344827586207,0.25,0.21390374331550802,,,0.13636363636363635,0.01694915254237288,,0.1016949152542373,0.15254237288135594,0.12280701754385964,0.40789473684210525,3.0,4.0,12.0,6.0,4.0,,10.0,3.0,6.0,,12.0,2.0,5.0,6.0,2.0,5.0,1.0,15.0,1.0,,,,0.5714285714285714,0.6666666666666666,0.02912621359223301,0.11538461538461539,0.08064516129032258,0.01818181818181818,0.024096385542168676,,0.13333333333333333,0.022222222222222223,0.3,0.3076923076923077,0.9166666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.3,1.0,1.0,,,4.0,,0.014285714285714285,0.18181818181818182,0.025,0.3333333333333333,1.0,1.0,,,,,,,False,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,25436.0,424,-7.0,792,791,297,212,101,1583,2.0,5.0,1.0,1.0,5.0,23,54,125,846,6.0,22,24.0,3.0,12,20,4.0,24,1.0,13,4.0,21,,8.0,,,,,,297,0.4782608695652174,0.4782608695652174,0.42592592592592593,0.5412844036697247,0.5491071428571429,13.751375137513751,0.03773584905660377,0.01079136690647482,0.05181347150259067,0.0111731843575419,,0.03225806451612903,0.02857142857142857,0.05,,0.045871559633027525,0.4,0.4,0.5,0.045871559633027525,0.2,0.25,0.07142857142857142,0.5504587155963303,0.4742853211009173,0.50502,,,15.977777777777776,0.375,20.0,44.0,4.0,11.0,,24.0,55.0,8.0,20.0,60.0,30.0,35.0,6.0,18.0,75.0,8.0,11.0,6.0,12.0,3.0,8.0,1.0,0.8333333333333334,0.43636363636363634,0.43636363636363634,0.5045871559633027,0.9230769230769231,0.11764705882352941,0.11320754716981132,0.4036697247706422,0.45454545454545453,0.46511627906976744,0.5,0.10091743119266056,0.36363636363636365,0.36363636363636365,1.0,,0.48357631578947374,24.95818181818182,,2.0,4.0,4.0,44.0,8.0,14.0,7.0,1.0,13.0,11.0,18.0,7.0,56.0,44.0,2.0,5.0,1.0,4.0,6.0,,1.0,,3.0,,56.0,0.16666666666666666,0.55,0.39285714285714285,0.6447368421052632,0.43333333333333335,0.6585365853658537,0.037037037037037035,,,0.021897810218978103,,0.4036697247706422,,,0.5714285714285714,0.10526315789473684,0.5,0.10526315789473684,0.3684210526315789,0.104,0.448,,2.0,20.0,7.0,3.0,2.0,9.0,12.0,,,20.0,1.0,,,,5.0,1.0,9.0,,,,,0.375,0.5,0.022727272727272728,,,0.0125,0.01818181818181818,,0.13333333333333333,,0.45454545454545453,0.45454545454545453,0.8,,,0.5,0.5,0.45454545454545453,3.0,,,,2.0,,,0.2,,0.375,1.0,,,,,,,,False,
