EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PtsPutbacks,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,SelfOReb,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,NonShootingFoulsDrawn,AtRimPctBlocked,Travels,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,OffensiveGoaltends,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
133,1610612766,David Wesley,David Wesley,133,CHH,4811.0,80,-15,151,156,33,60.0,19,307,1.0,2.0,10.0,22.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,11.0,24.0,3.0,11.0,7.0,38.0,150,1.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,5.0,16.0,6.0,9.0,1.0,8.0,2.0,1.0,1.0,17.0,17.0,7.0,4.0,6.0,34.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,5.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,8.0,4.0,1.0,1.0,1.0,5.0,33,0.7272727272727273,0.7272727272727273,1.0,0.2727272727272727,0.25,0.3,0.4583333333333333,0.4,0.44285714285714284,0.3,0.2857142857142857,0.48717948717948717,0.3,0.3125,0.3142857142857143,0.09090909090909091,0.041666666666666664,0.045454545454545456,0.1111111111111111,24.571428571428573,0.75,0.3333333333333333,0.061224489795918366,0.015625,0.14285714285714285,0.07936507936507936,0.013157894736842105,0.045454545454545456,0.07142857142857142,0.07692307692307693,0.18181818181818182,0.05714285714285714,0.5,0.5,0.6285714285714286,0.45454545454545453,0.47619047619047616,0.8,0.05714285714285714,0.5,0.5,1.0,0.2571428571428571,0.2222222222222222,0.25,1.0,0.2,0.6,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,0.37142857142857144,0.25,0.45583382352941176,0.513675,0.42105714285714285,0.10256410256410256,0.14285714285714285,0.07894736842105263,0.13157894736842105,17.562500000000004,27.272727272727273,0.2185430463576159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,3529.0,59,15,106,110,33,51.0,17,216,2.0,3.0,4.0,6.0,,,,,,,,,,8.0,16.0,,,1.0,17.0,95,3.0,,,4.0,2.0,5.0,,,4.0,8.0,8.0,,,,,2.0,,8.0,8.0,2.0,1.0,5.0,16.0,6.0,1.0,8.0,,9.0,6.0,15.0,1.0,,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,4.0,33,0.5,0.5714285714285714,,,,,0.5,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,,,0.125,,,16.260162601626018,0.6666666666666666,,0.14545454545454545,0.1276595744680851,0.09090909090909091,0.13636363636363635,0.11538461538461539,,0.15384615384615385,0.11538461538461539,0.1,0.1875,0.6666666666666666,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,,,,,,,,0.1875,,0.42367499999999997,0.4988666666666666,0.46536,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.23529411764705882,10.56875,,0.3113207547169811,1.0,2.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.2857142857142857,0.125,0.2777777777777778,0.1875,1.0,0.5,0.4375,0.2857142857142857,0.4,0.3333333333333333,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,5298.0,88,23,162,163,63,58.0,28,325,7.0,8.0,1.0,8.0,,,,,2.0,7.0,,,5.0,8.0,20.0,2.0,7.0,1.0,23.0,144,4.0,,,4.0,1.0,5.0,5.0,,8.0,2.0,14.0,3.0,1.0,5.0,1.0,,,22.0,25.0,6.0,5.0,11.0,53.0,2.0,5.0,4.0,,9.0,4.0,13.0,6.0,3.0,3.0,6.0,4.0,4.0,10.0,,3.0,3.0,7.0,2.0,2.0,2.0,,,,8.0,63,0.125,0.125,0.5,0.2857142857142857,,0.16666666666666666,0.4,0.2,0.4074074074074074,0.5,0.4,0.42592592592592593,0.5,0.4,0.25925925925925924,,,,,18.974358974358974,0.6,,0.06349206349206349,0.02531645569620253,0.21739130434782608,0.10465116279069768,0.04395604395604396,,,0.15384615384615385,0.2222222222222222,0.2962962962962963,0.875,0.875,0.2962962962962963,0.125,0.125,1.0,,,,,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.5,,,,,,0.5,0.5555555555555556,0.2,0.46447692307692307,0.3643,0.4054888888888889,0.07407407407407407,0.1,0.17391304347826086,0.34782608695652173,9.370000000000001,35.64285714285714,0.3888888888888889,1.0,1.0,2.0,,4.0,2.0,,,2.0,1.0,,,0.5,,,0.06666666666666667,,,,0.14814814814814814,,,0.25,0.2,0.5,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.4,0.16666666666666666,0.1,0.5,0.2,1.0,0.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1906,1610612766,Tim James,Tim James,1906,CHH,11925.0,199,-5,371,377,144,144.0,52,748,4.0,15.0,2.0,11.0,,,,,1.0,3.0,1.0,1.0,3.0,15.0,49.0,1.0,3.0,12.0,45.0,371,10.0,1.0,1.0,9.0,8.0,25.0,3.0,6.0,25.0,20.0,10.0,3.0,,3.0,1.0,3.0,,7.0,8.0,2.0,,5.0,17.0,13.0,3.0,16.0,1.0,20.0,15.0,35.0,2.0,,2.0,5.0,2.0,3.0,8.0,1.0,1.0,12.0,27.0,2.0,14.0,7.0,5.0,,5.0,25.0,144,0.6666666666666666,0.7142857142857143,1.0,0.3333333333333333,1.0,0.3333333333333333,0.30612244897959184,0.32,0.3173076923076923,0.3181818181818182,0.3392857142857143,0.3813559322033898,0.34615384615384615,0.390625,0.057692307692307696,,0.061224489795918366,,,15.402298850574715,0.625,0.07692307692307693,0.10062893081761007,0.08387096774193549,0.08108108108108109,0.09693877551020408,0.08287292817679558,0.03278688524590164,0.0851063829787234,0.09523809523809523,0.10344827586206896,0.28846153846153844,0.26666666666666666,0.26666666666666666,0.21153846153846154,0.18181818181818182,0.18181818181818182,1.0,,,,,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,,0.09090909090909091,1.0,1.0,,0.10714285714285714,0.34615384615384615,0.3333333333333333,0.43967019230769233,0.4937555555555555,0.43037678571428567,0.11864406779661017,0.125,0.2,0.5555555555555556,8.208163265306123,25.333333333333332,0.3881401617250674,8.0,2.0,8.0,9.0,23.0,2.0,2.0,,3.0,6.0,3.0,1.0,0.2,0.13043478260869565,0.15625,0.0967741935483871,0.12244897959183673,0.2,0.75,0.4423076923076923,0.391304347826087,0.45,0.7272727272727273,0.2857142857142857,0.25,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,0.3333333333333333,0.07692307692307693,0.09090909090909091,,,0.125,0.3333333333333333,2.0,2.0,2.0,2.0,0.0625,0.5555555555555556,,,,,,,,,,,,,True,,,,,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,1988.0,33,-17,64,65,26,32.0,11,129,4.0,5.0,1.0,2.0,,,,,,,,,,7.0,12.0,,,2.0,16.0,75,3.0,,,6.0,4.0,7.0,,,8.0,8.0,6.0,,,,,,,2.0,2.0,,2.0,,4.0,2.0,,4.0,,4.0,2.0,6.0,,,,,,1.0,1.0,,,3.0,4.0,,3.0,2.0,1.0,,1.0,8.0,26,0.5714285714285714,0.6666666666666666,,,,,0.5833333333333334,0.5714285714285714,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.75,0.5714285714285714,,,,,,17.94871794871795,,,0.17391304347826086,0.06451612903225806,,0.14285714285714285,0.0625,,0.3333333333333333,0.07142857142857142,,0.4166666666666667,0.8,0.8,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,0.4166666666666667,,0.44927500000000004,0.5031,0.4561428571428571,0.15384615384615385,0.15384615384615385,0.375,0.5,5.916666666666667,,0.40625,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,,,1.0,,0.6666666666666666,,0.16666666666666666,0.06666666666666667,0.3333333333333333,,0.75,0.4166666666666667,0.4,0.4,0.6666666666666666,0.42857142857142855,0.6666666666666666,2.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,0.5,,,,,,,,,,,,True,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,5087.0,85,29,159,158,99,85.0,26,317,7.0,10.0,1.0,5.0,,,,,,,,,,10.0,22.0,,,11.0,31.0,134,7.0,,,11.0,8.0,17.0,,9.0,25.0,8.0,12.0,,,,,2.0,,1.0,3.0,,1.0,,8.0,7.0,,11.0,2.0,13.0,9.0,22.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,3.0,5.0,8.0,1.0,14.0,5.0,5.0,4.0,5.0,25.0,99,0.4,0.6666666666666666,,,,,0.45454545454545453,0.47058823529411764,0.45454545454545453,0.5714285714285714,0.47058823529411764,0.5344827586206896,0.6111111111111112,0.5434782608695652,,,0.09090909090909091,,,16.842105263157894,0.6666666666666666,0.4,0.16176470588235295,0.11475409836065574,,0.12941176470588237,0.11842105263157894,0.034482758620689655,0.14285714285714285,0.13636363636363635,,0.45454545454545453,0.7,0.7777777777777778,0.22727272727272727,0.2,0.2,1.0,,,,,,,,,,,,,,,0.45454545454545453,,0.45715,0.52052,0.4615882352941177,0.18518518518518517,0.18518518518518517,0.3548387096774194,0.8064516129032258,6.304545454545454,,0.6226415094339622,5.0,6.0,8.0,2.0,7.0,4.0,8.0,,,1.0,,3.0,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.14285714285714285,0.2,0.6,0.2857142857142857,0.3181818181818182,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.47058823529411764,0.75,4.0,,,,,2.0,2.0,,2.0,,,,0.13333333333333333,0.16666666666666666,,,0.8,,3.0,1.0,1.0,1.0,0.1,0.5,,2.0,0.1,,,,,,,,,,True,,,,,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,4709.0,78,-20,144,149,5,14.0,16,293,8.0,13.0,2.0,3.0,,,,,,,,,,15.0,32.0,,,9.0,39.0,166,3.0,,,4.0,1.0,1.0,,,2.0,22.0,8.0,,,,,2.0,,4.0,4.0,,1.0,3.0,8.0,2.0,1.0,11.0,2.0,14.0,2.0,16.0,3.0,1.0,2.0,2.0,2.0,5.0,7.0,,,6.0,13.0,2.0,12.0,5.0,7.0,4.0,7.0,2.0,5,0.7333333333333333,0.7333333333333333,,,,,0.46875,1.0,0.46875,0.3333333333333333,1.0,0.5131578947368421,0.5,1.0,,,0.0625,,,27.607361963190186,0.2857142857142857,0.3333333333333333,0.1746031746031746,0.03278688524590164,0.07692307692307693,0.15789473684210525,0.029850746268656716,0.09523809523809523,0.11764705882352941,0.23333333333333334,0.09090909090909091,0.40625,0.6153846153846154,0.6666666666666666,0.09375,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,0.40625,,0.44269062499999995,0.44366666666666665,0.4026,0.13513513513513514,0.13513513513513514,0.10256410256410256,0.05128205128205128,6.353125,,0.034722222222222224,1.0,,,5.0,16.0,1.0,,,,3.0,2.0,3.0,0.3333333333333333,0.0625,,,0.125,0.42857142857142855,0.875,0.5,0.3125,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,0.4,,1.0,0.07692307692307693,2.0,,,,,,,,,True,,,,,,,,,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,4164.0,69,-21,135,133,61,50.0,19,268,,1.0,3.0,7.0,,,,,,3.0,,1.0,2.0,4.0,12.0,,3.0,7.0,15.0,139,,,1.0,,2.0,3.0,2.0,4.0,8.0,6.0,2.0,,,3.0,,3.0,,3.0,4.0,,2.0,1.0,9.0,1.0,2.0,9.0,,11.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,7.0,2.0,2.0,1.0,2.0,8.0,61,0.75,0.75,,,,,0.3333333333333333,0.6666666666666666,0.26666666666666666,,0.4,0.3888888888888889,,0.5714285714285714,0.2,,0.25,0.14285714285714285,,13.836477987421382,0.5,,0.17307692307692307,0.017857142857142856,0.2,0.1774193548387097,0.015625,,0.05555555555555555,0.2727272727272727,0.2222222222222222,0.06666666666666667,,,0.4666666666666667,0.42857142857142855,0.5,0.6666666666666666,,,,,0.2,,,,,1.0,,,,0.4,0.26666666666666666,,0.4171533333333333,0.54645,0.41375,0.11764705882352941,0.14285714285714285,,0.5333333333333333,15.324999999999998,26.099999999999998,0.45185185185185184,,,,1.0,4.0,,,,1.0,,1.0,2.0,,0.25,0.08333333333333333,,0.16666666666666666,1.0,,0.26666666666666666,0.25,0.3333333333333333,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,True,,,,,,,,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,2388.0,40,10,69,73,29,35.0,14,142,,2.0,7.0,8.0,1.0,2.0,,1.0,1.0,6.0,,,1.0,8.0,15.0,2.0,8.0,6.0,28.0,68,,,,,2.0,5.0,2.0,3.0,10.0,12.0,4.0,6.0,,6.0,1.0,,,3.0,4.0,2.0,,1.0,9.0,,1.0,5.0,2.0,8.0,,8.0,1.0,1.0,,2.0,1.0,,2.0,,2.0,2.0,2.0,,6.0,1.0,,,,10.0,29,0.75,0.75,1.0,0.25,,0.25,0.5333333333333333,0.4,0.4782608695652174,,0.5,0.52,,0.5625,0.34782608695652173,,,,,31.3953488372093,1.0,0.4,0.18518518518518517,,0.125,0.17142857142857143,,,0.3333333333333333,0.125,0.25,0.08695652173913043,,,0.34782608695652173,0.875,0.875,0.7142857142857143,0.08695652173913043,0.5,0.5,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,,,,,0.14285714285714285,0.14285714285714285,0.43478260869565216,0.16666666666666666,0.42466304347826084,,0.4077928571428571,0.041666666666666664,0.0625,,0.35714285714285715,13.666666666666666,26.3125,0.42028985507246375,,,1.0,1.0,5.0,,,,1.0,,,,,,,,0.1,,,0.21739130434782608,0.2,0.2,,0.14285714285714285,,,,1.0,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,1.0,,1.0,,,2.0,1.0,1.0,,,,,,True,,,,,,,,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,3503.0,58,-7,112,114,68,58.0,15,226,,3.0,2.0,6.0,,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,2.0,11.0,2.0,6.0,2.0,12.0,113,3.0,1.0,1.0,5.0,1.0,6.0,3.0,,5.0,2.0,2.0,6.0,,4.0,2.0,1.0,,9.0,9.0,4.0,1.0,4.0,18.0,2.0,2.0,5.0,,7.0,4.0,11.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,,4.0,2.0,,,,5.0,68,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.18181818181818182,0.16666666666666666,0.29411764705882354,0.625,0.2777777777777778,0.3157894736842105,0.5,0.2777777777777778,0.35294117647058826,,0.09090909090909091,,,15.909090909090908,0.5,,0.07575757575757576,0.045454545454545456,0.3333333333333333,0.09722222222222222,0.07407407407407407,0.045454545454545456,0.1,0.09523809523809523,0.4,0.17647058823529413,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.11764705882352941,,,,0.23529411764705882,0.5,0.5,1.0,,0.25,1.0,1.0,0.2222222222222222,0.1111111111111111,0.5294117647058824,0.5,0.4613911764705882,0.4511,0.4595833333333334,0.10526315789473684,0.15384615384615385,0.4166666666666667,0.4166666666666667,10.836363636363636,25.016666666666666,0.6071428571428571,1.0,,2.0,,2.0,1.0,,,,,,,0.3333333333333333,,,0.0625,0.04,,,0.11764705882352941,,,0.25,0.2222222222222222,,,1.0,1.0,,,,,,2.0,,,0.3333333333333333,0.2,0.25,,,,1.0,,1.0,,,0.09090909090909091,,,,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,,
