EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,AtRimFrequency,AtRimFG3AFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,AtRimAssists,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Fouls,Offensive Fouls,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,FtPoints,SelfOReb,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,OffAtRimReboundPct,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Fg3aBlocked,Corner3Assists,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,490.0,8,-8,14,13,4.0,5.0,3.0,27,1.0,1.0,1.0,1.0,2.0,2.0,4.0,18,2.0,2.0,4.0,2.0,2.0,4.0,4.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.41745,0.41745,1.0,11.65,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1610612761,Kornel David,Kornel David,1600,TOR,191.0,3,-4,6,5,,,1.0,11,,,,1.0,,2.0,,8,,,,,,,,,,,,,,,,28.57142857142857,,,,0.5,,,,0.48005,,,7.2,,1.0,1.0,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,490.0,8,-8,14,13,4.0,5.0,3.0,27,,1.0,,2.0,1.0,4.0,2.0,18,,,,2.0,,,4.0,1.0,1.0,0.25,,0.25,,0.25,,27.77777777777778,0.25,,,0.5,,,,0.4806749999999999,,,12.95,0.2857142857142857,1.0,1.0,0.25,,0.25,0.25,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5024,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1610612761,Garth Joseph,Garth Joseph,2123,TOR,490.0,8,-8,14,13,4.0,5.0,3.0,27,1.0,2.0,,,1.0,2.0,2.0,18,,,,,2.0,,4.0,,,0.5,,0.5,,0.5,,16.666666666666668,1.0,0.5,1.0,,,,,0.3542,,,5.8,0.2857142857142857,,1.0,0.5,,,,,,,,1.0,,1.0,1.0,,2.0,,,,2.0,,,,,1.0,,,,,0.5,,,,,,,,,,,,,0.3678,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1610612761,Tyrone Corbin,Tyrone Corbin,895,TOR,191.0,3,-4,6,5,,,1.0,11,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,148.0,2,-6,4,3,,,2.0,7,,,,1.0,,1.0,,8,,,,,,,,,,,,,,,,14.285714285714285,,,,1.0,,,,0.4201,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,299.0,5,-4,8,8,4.0,5.0,2.0,16,,1.0,,,,2.0,2.0,10,,,,,,,4.0,,,,,,,0.3333333333333333,,27.272727272727277,0.5,,,,,,,0.52005,,,2.55,0.5,1.0,,,,0.5,0.5,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.5652,,,2.0,2.0,,1.0,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1610612761,Corliss Williamson,Corliss Williamson,722,TOR,151.0,3,2,4,5,4.0,5.0,,9,,,,1.0,,1.0,,2,,1.0,,,,,4.0,,,,,,,,,25.0,,,,1.0,,,,0.3629,0.3629,,21.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,27219.0,454,-29,879,872,213.0,278.0,126.0,1751,12.0,33.0,27.0,61.0,48.0,113.0,207.0,943,9.0,23.0,50.0,66.0,30.0,50.0,213.0,0.6875,0.7333333333333333,0.4247787610619469,0.391304347826087,0.4740932642487047,0.4772727272727273,0.5,0.5,21.83574879227053,0.1709844559585492,0.3636363636363636,0.4615384615384615,0.3160621761658031,0.4426229508196721,0.4736842105263157,0.8518518518518519,0.4782792746113987,0.4634056818181818,0.2415458937198067,12.622123893805307,0.2423208191126279,19.0,15.0,0.1327433628318584,0.0655737704918032,0.0984455958549222,0.5129533678756477,9.0,2.0,7.0,6.0,18.0,28.0,12.0,14.0,4.0,30.0,8.0,31.0,41.0,59.0,8.0,5.0,9.0,7.0,20.0,3.0,0.3333333333333333,0.4615384615384615,0.4821428571428571,0.2121212121212121,0.45,0.0974842767295597,0.125,0.1020942408376963,0.1196581196581196,0.1764705882352941,0.4736842105263157,0.6,0.4444444444444444,0.2692307692307692,0.2857142857142857,,0.4904071428571429,0.1352657004830917,6.0,14.0,18.0,11.0,45.0,5.0,,0.04,0.0374449339207048,0.0337078651685393,0.0526315789473684,0.1063829787234042,24.0,4.0,20.0,32.0,16.0,0.0222222222222222,0.04,0.0784313725490196,0.1290322580645161,False,1.0,3.0,12.0,34.0,2.0,5.0,3.0,9.0,17.0,46.0,2.0,3.0,5.0,12.0,29.0,80.0,4.0,8.0,4.0,8.0,21.0,8.0,78.0,9.0,6.0,46.0,17.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,2.0,1.0,6.0,5.0,8.0,0.896551724137931,0.3625,0.5,0.3809523809523809,0.3625,0.4145077720207253,0.2105263157894736,0.064516129032258,0.0333333333333333,0.0288461538461538,0.0285714285714285,0.0294117647058823,0.0714285714285714,0.0970873786407767,0.8333333333333334,0.5,0.1761658031088082,0.3529411764705882,0.3529411764705882,1.0,0.238341968911917,0.3695652173913043,0.3695652173913043,0.8235294117647058,0.1923076923076923,0.4,1.0,0.1153846153846153,0.6666666666666666,1.0,0.0681818181818181,0.3333333333333333,0.2045454545454545,0.3333333333333333,0.2727272727272727,0.4166666666666667,0.3695652173913043,24.50499999999999,,,,,,,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,142980.0,2383,164,4559,4563,1288.0,1331.0,643.0,9122,44.0,114.0,155.0,386.0,295.0,657.0,798.0,4693,76.0,189.0,243.0,306.0,284.0,243.0,1288.0,0.5186440677966102,0.5368421052631579,0.4490106544901065,0.4021164021164021,0.4503267973856209,0.3876651982378855,0.4777376654632972,0.4548872180451128,17.517837025910627,0.1490196078431372,0.3859649122807017,0.4150943396226415,0.5045751633986928,0.4015544041450777,0.4046997389033943,0.632258064516129,0.4512605540897098,0.4146135746606335,0.3045112781954887,12.748097412480972,0.2825180960737004,157.0,36.0,0.0547945205479452,0.0077720207253886,0.2052287581699346,0.3464052287581699,96.0,12.0,21.0,29.0,61.0,78.0,318.0,407.0,167.0,903.0,29.0,131.0,162.0,212.0,123.0,74.0,55.0,39.0,103.0,25.0,0.4754098360655737,0.4178082191780822,0.463855421686747,0.0701754385964912,0.5339805825242718,0.0725761772853185,0.0790190735694822,0.0736648250460405,0.0821529745042493,0.0842105263157894,0.6114649681528662,0.7272727272727273,0.34375,0.2876712328767123,0.5714285714285714,,0.4644778688524589,0.0977443609022556,112.0,38.0,50.0,48.0,171.0,11.0,1.0,0.0199894792214623,0.0210618692408951,0.022,0.0147368421052631,0.0772058823529411,109.0,7.0,66.0,145.0,41.0,0.0288248337028824,0.0184210526315789,0.0513784461152882,0.0594202898550724,False,22.0,36.0,8.0,20.0,1.0,3.0,1.0,7.0,25.0,88.0,,9.0,7.0,31.0,33.0,108.0,1.0,12.0,17.0,8.0,38.0,67.0,63.0,36.0,20.0,83.0,25.0,89.0,60.0,39.0,10.0,2.0,2.0,49.0,18.0,6.0,16.0,5.0,7.0,4.0,8.0,6.0,33.0,26.0,17.0,4.0,5.0,26.0,15.0,33.0,0.6363636363636364,0.3055555555555556,0.0833333333333333,0.2105263157894736,0.3203883495145631,0.1411764705882353,0.1592356687898089,0.0136054421768707,0.0131578947368421,0.0264550264550264,0.0355871886120996,,0.067829457364341,0.0651801029159519,0.5769230769230769,0.5,0.0261437908496732,0.4,0.4,0.625,0.115032679738562,0.2840909090909091,0.2906976744186046,0.64,0.0410958904109589,0.3333333333333333,1.0,0.1232876712328767,,,0.158590308370044,0.6111111111111112,0.0308370044052863,0.1428571428571428,0.1365638766519823,0.2258064516129032,0.3012048192771084,26.5574074074074,5.0,2.0,29.0,0.0185185185185185,0.0227272727272727,,,,,,,,,,,
