EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Technical Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveMakes,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,on
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,109214.0,1820,243,3669,3650,812.0,629.0,419.0,7319,182.0,299.0,43.0,78.0,39.0,56.0,62.0,161.0,42.0,120.0,4.0,14.0,2.0,9.0,286.0,580.0,4.0,14.0,165.0,749.0,3722,53.0,104.0,31.0,137.0,55.0,104.0,2.0,9.0,69.0,185.0,328.0,244.0,9.0,3.0,80.0,1.0,13.0,4.0,65.0,2.0,134.0,44.0,178.0,22.0,22.0,94.0,8.0,32.0,400.0,28.0,132.0,5.0,42.0,283.0,29.0,354.0,165.0,519.0,26.0,71.0,46.0,25.0,89.0,15.0,52.0,56.0,15.0,37.0,7.0,145.0,16.0,39.0,86.0,170.0,20.0,13.0,241.0,22.0,107.0,25.0,76.0,48.0,2.0,26.0,76.0,42.0,8.0,4.0,185.0,812.0,18.0,0.5734265734265734,0.6666666666666666,0.75,0.2857142857142857,0.2222222222222222,0.3076923076923077,0.49310344827586206,0.5096153846153846,0.5288461538461539,0.49158249158249157,0.5096153846153846,0.5132743362831859,0.5319602272727273,0.548,0.5854430379746836,0.02356902356902357,0.14285714285714285,0.11206896551724138,0.13043478260869565,0.15527950310559005,0.008333333333333333,0.14285714285714285,20.468259715182235,0.6137931034482759,0.3493975903614458,0.05319148936170213,0.18803986710963455,0.1038552321007081,0.14383561643835616,0.0687960687960688,0.1808569838619922,0.09535160905840286,0.13746630727762804,0.1401098901098901,0.055970149253731345,0.07191780821917808,0.06086956521739131,0.18241042345276873,0.20708955223880596,0.17522658610271905,0.13432835820895522,0.16483516483516483,0.11158798283261803,0.5526315789473685,0.5033670033670034,0.6086956521739131,0.7,0.5494505494505495,0.27104377104377103,0.38509316770186336,0.45588235294117646,0.3870967741935484,0.20202020202020202,0.35,0.35294117647058826,0.9523809523809523,0.02356902356902357,0.2857142857142857,0.3333333333333333,0.75,0.75,0.5512820512820513,0.11627906976744186,0.49557522123893805,0.6964285714285714,0.07964601769911504,0.2222222222222222,0.5269360269360269,0.3076923076923077,0.4710968802698145,0.513522680412371,0.4564165178571429,0.15758468335787923,0.16090225563909774,0.1829105473965287,0.24699599465954605,6.116034482758621,27.20714285714286,0.22131370945761789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,10762.0,179,-78,360,359,137.0,87.0,46.0,719,15.0,27.0,3.0,10.0,7.0,13.0,2.0,6.0,5.0,13.0,,,,,22.0,46.0,,,9.0,53.0,439,3.0,12.0,4.0,10.0,8.0,18.0,,,4.0,20.0,32.0,12.0,,,4.0,,,,6.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,3.0,18.0,1.0,4.0,20.0,2.0,26.0,22.0,48.0,3.0,5.0,3.0,2.0,4.0,,1.0,2.0,,3.0,1.0,6.0,,4.0,8.0,13.0,2.0,,17.0,1.0,7.0,2.0,2.0,,,2.0,2.0,1.0,,,20.0,137.0,1.0,0.7272727272727273,0.8,,,,,0.4782608695652174,0.25,0.4444444444444444,0.4782608695652174,0.25,0.4444444444444444,0.49074074074074076,0.35714285714285715,0.45454545454545453,,,0.13043478260869565,0.18518518518518517,0.16666666666666666,,,14.492753623188406,0.6666666666666666,0.2857142857142857,0.07142857142857142,0.14814814814814814,0.13138686131386862,0.16,0.07894736842105263,0.15,0.12,0.15217391304347827,0.18181818181818182,0.08620689655172414,0.0625,0.16666666666666666,0.09090909090909091,0.21052631578947367,0.1111111111111111,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.5,0.5869565217391305,0.5555555555555556,0.6818181818181818,0.8666666666666667,0.13043478260869565,0.3333333333333333,0.4,,0.2826086956521739,0.38461538461538464,0.38461538461538464,0.6,,,,,0.8333333333333334,0.3,0.3333333333333333,0.7222222222222222,0.5384615384615384,,,0.5869565217391305,,0.48459782608695645,0.5261545454545454,0.4826666666666667,0.1346153846153846,0.1346153846153846,0.18867924528301888,0.37735849056603776,6.471739130434782,,0.38055555555555554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,6538.0,109,-12,223,227,75.0,88.0,20.0,450,10.0,13.0,1.0,2.0,4.0,6.0,2.0,5.0,4.0,9.0,1.0,2.0,,,16.0,27.0,3.0,9.0,2.0,43.0,253,3.0,5.0,,6.0,5.0,7.0,,2.0,1.0,11.0,22.0,10.0,9.0,,2.0,,2.0,1.0,1.0,,8.0,1.0,9.0,1.0,,6.0,1.0,1.0,19.0,1.0,3.0,,3.0,9.0,,12.0,4.0,16.0,,3.0,1.0,2.0,4.0,,3.0,,,1.0,,4.0,,3.0,2.0,6.0,,,4.0,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,,11.0,75.0,3.0,0.6875,0.7333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.5925925925925926,0.6,0.7142857142857143,0.5694444444444444,0.5,0.5555555555555556,0.5675675675675675,0.5,0.55,0.25,,0.037037037037037035,,0.2,,,16.59919028340081,1.0,,,0.12857142857142856,0.04838709677419355,0.1111111111111111,0.03571428571428571,0.12371134020618557,0.044444444444444446,0.1,,0.047619047619047616,0.05555555555555555,,0.07142857142857142,0.12,0.16129032258064516,0.13636363636363635,,,1.0,0.3611111111111111,0.7692307692307693,0.7692307692307693,0.8,0.1388888888888889,0.4,0.5,0.5,0.25,0.4444444444444444,0.4444444444444444,0.5,0.05555555555555555,0.5,0.5,1.0,0.3333333333333333,0.5,,0.6666666666666666,0.6666666666666666,,,0.6111111111111112,0.5,0.5238430555555555,0.4228666666666667,0.6098666666666666,0.027777777777777776,0.037037037037037035,0.13953488372093023,0.2558139534883721,8.022222222222222,23.477777777777774,0.336322869955157,2.0,7.0,1.0,2.0,1.0,1.0,0.19444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,True
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,137381.0,2290,250,4646,4641,1266.0,1054.0,529.0,9287,95.0,157.0,1.0,5.0,23.0,42.0,25.0,59.0,63.0,163.0,92.0,282.0,21.0,76.0,183.0,379.0,98.0,311.0,60.0,720.0,4736,6.0,15.0,2.0,23.0,44.0,90.0,23.0,81.0,37.0,194.0,132.0,234.0,189.0,105.0,2.0,16.0,265.0,91.0,17.0,1.0,341.0,75.0,416.0,52.0,23.0,167.0,38.0,136.0,907.0,6.0,13.0,,39.0,122.0,5.0,166.0,19.0,185.0,5.0,94.0,67.0,27.0,93.0,37.0,67.0,67.0,10.0,26.0,,160.0,9.0,45.0,39.0,114.0,2.0,10.0,76.0,5.0,22.0,18.0,8.0,,3.0,5.0,9.0,6.0,,,194.0,1266.0,17.0,0.36065573770491804,0.3626373626373626,0.6428571428571429,0.31511254019292606,0.2839506172839506,0.3288135593220339,0.48284960422163586,0.4,0.4888888888888889,0.4782608695652174,0.3620689655172414,0.4590643274853801,0.496551724137931,0.38333333333333336,0.5052083333333334,0.45072463768115945,0.003215434083601286,0.044854881266490766,0.08280254777070063,0.05084745762711865,0.006134969325153374,,16.8413031053534,0.58125,0.04310344827586207,,0.06465288818229994,0.008140262993112084,0.1,0.011741682974559686,0.0707070707070707,0.009013282732447819,0.008714596949891068,0.004228329809725159,0.010526315789473684,0.013477088948787063,0.007142857142857143,0.0472636815920398,0.046579330422125184,0.08897243107769423,0.11231884057971014,0.07017543859649122,0.013550135501355014,0.6666666666666666,0.22753623188405797,0.6050955414012739,0.6597222222222222,0.4,0.08550724637681159,0.423728813559322,0.44642857142857145,0.32,0.23623188405797102,0.38650306748466257,0.3888888888888889,0.31746031746031744,0.40869565217391307,0.3262411347517731,0.3262411347517731,0.6413043478260869,0.1724137931034483,0.2,1.0,0.24561403508771928,0.5476190476190477,0.4444444444444444,0.27631578947368424,0.6782608695652174,0.3433962264150943,0.5197654531946508,0.49656200000000006,0.5011053797468353,0.031117397454031116,0.05555555555555555,0.03194444444444444,0.26944444444444443,9.812137203166227,26.982958199356915,0.27249246663796817,6.0,29.0,1.0,5.0,14.0,,0.042028985507246375,0.20689655172413793,0.21428571428571427,0.6666666666666666,0.034482758620689655,0.029239766081871343,2.0,3.0,13.0,3.0,1.0,1.0,1.0,1.0,0.21428571428571427,0.034482758620689655,0.4482758620689655,0.23076923076923078,1.0,0.4,,,,,,,,,True
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,116660.0,1944,212,3945,3934,1057.0,855.0,449.0,7879,146.0,209.0,19.0,32.0,32.0,44.0,47.0,116.0,104.0,226.0,68.0,171.0,15.0,47.0,297.0,551.0,101.0,255.0,155.0,1052.0,4042,30.0,57.0,21.0,105.0,63.0,122.0,25.0,67.0,72.0,273.0,374.0,220.0,270.0,33.0,26.0,1.0,170.0,68.0,38.0,,76.0,16.0,92.0,10.0,6.0,41.0,8.0,27.0,200.0,16.0,42.0,4.0,33.0,170.0,15.0,218.0,62.0,280.0,10.0,51.0,31.0,20.0,49.0,8.0,28.0,43.0,10.0,21.0,9.0,92.0,5.0,22.0,36.0,101.0,,9.0,184.0,12.0,66.0,29.0,11.0,6.0,2.0,3.0,11.0,5.0,1.0,2.0,273.0,1057.0,9.0,0.6296296296296297,0.6584507042253521,0.8910891089108911,0.396078431372549,0.373134328358209,0.39763779527559057,0.5390199637023594,0.5263157894736842,0.5163934426229508,0.5564516129032258,0.5454545454545454,0.5317460317460317,0.5888638920134983,0.5965909090909091,0.5917030567685589,0.3163771712158809,,0.06896551724137931,0.11483253588516747,0.07758620689655173,0.022123893805309734,,22.02514593623709,0.532608695652174,0.16483516483516483,0.037037037037037035,0.10487353485502776,0.03106508875739645,0.10122699386503067,0.03669724770642202,0.10426296866974834,0.03243847874720358,0.038860103626943004,0.03194103194103194,0.025044722719141325,0.0375,0.034482758620689655,0.059880239520958084,0.0945945945945946,0.13525179856115108,0.09401709401709402,0.11956521739130435,0.0273972602739726,0.45454545454545453,0.25930521091811415,0.6985645933014354,0.7891891891891892,0.7054794520547946,0.14392059553349876,0.4051724137931034,0.4392523364485981,0.5106382978723404,0.2803970223325062,0.46017699115044247,0.47058823529411764,0.5769230769230769,0.21215880893300249,0.39766081871345027,0.39766081871345027,0.8529411764705882,0.4155844155844156,0.59375,0.21052631578947367,0.2328042328042328,0.7272727272727273,0.24867724867724866,0.3191489361702128,0.575682382133995,0.4,0.5039802860696517,0.5064786885245901,0.48451336898395714,0.07674418604651163,0.10909090909090909,0.09980988593155894,0.25950570342205326,9.684029038112522,24.68941176470588,0.2679340937896071,33.0,84.0,8.0,20.0,20.0,6.0,0.10421836228287841,0.39285714285714285,0.39285714285714285,0.9696969696969697,0.1038961038961039,0.10582010582010581,10.0,4.0,12.0,8.0,,,,,0.4,,0.15584415584415584,0.3333333333333333,1.0,0.5,4.0,0.5,1.0,,,,,,True
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,24607.0,410,78,837,843,312.0,255.0,97.0,1680,17.0,30.0,5.0,7.0,2.0,7.0,6.0,15.0,9.0,19.0,5.0,9.0,3.0,5.0,32.0,64.0,8.0,25.0,30.0,118.0,835,6.0,10.0,,12.0,7.0,18.0,4.0,12.0,12.0,38.0,28.0,36.0,21.0,3.0,8.0,,9.0,5.0,5.0,,18.0,3.0,21.0,2.0,1.0,10.0,1.0,7.0,45.0,3.0,11.0,1.0,11.0,44.0,4.0,59.0,15.0,74.0,2.0,18.0,9.0,9.0,9.0,1.0,3.0,6.0,1.0,6.0,1.0,15.0,1.0,7.0,27.0,46.0,2.0,1.0,43.0,2.0,16.0,6.0,11.0,6.0,1.0,4.0,11.0,5.0,1.0,1.0,38.0,312.0,5.0,0.4375,0.5,0.875,0.32,0.3333333333333333,0.32,0.5,0.6,0.3888888888888889,0.4943820224719101,0.46153846153846156,0.43333333333333335,0.536697247706422,0.46153846153846156,0.5,0.2808988764044944,,0.078125,0.13333333333333333,0.06666666666666667,,,13.149522799575822,0.6,0.13793103448275862,0.02857142857142857,0.1317365269461078,0.04044117647058824,0.13095238095238096,0.03571428571428571,0.13157894736842105,0.03932584269662921,0.060240963855421686,0.0410958904109589,0.02586206896551724,0.04918032786885246,,0.08139534883720931,0.13793103448275862,0.1590909090909091,0.13114754098360656,0.13043478260869565,0.047619047619047616,0.45454545454545453,0.33707865168539325,0.5666666666666667,0.6538461538461539,0.47058823529411764,0.16853932584269662,0.4,0.42857142857142855,0.3333333333333333,0.21348314606741572,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.10112359550561797,0.5555555555555556,0.5555555555555556,0.8,0.5384615384615384,0.7142857142857143,,0.23333333333333334,0.2857142857142857,0.16666666666666666,0.6,0.6179775280898876,0.5555555555555556,0.5067691011235956,0.48834444444444447,0.47101333333333334,0.1553398058252427,0.20512820512820512,0.1016949152542373,0.3220338983050847,7.534375,24.028,0.3727598566308244,3.0,16.0,2.0,7.0,3.0,1.0,0.1797752808988764,0.1875,0.1875,1.0,0.15384615384615385,0.23333333333333334,1.0,,1.0,,,,,,,,0.07692307692307693,,,0.14285714285714285,,,,,,,,,True
57,1610612758,Doug Christie,Doug Christie,57,SAC,123159.0,2053,222,4177,4168,1083.0,862.0,470.0,8345,116.0,197.0,16.0,30.0,25.0,43.0,18.0,77.0,30.0,127.0,35.0,99.0,13.0,27.0,164.0,401.0,70.0,179.0,199.0,737.0,4253,21.0,46.0,17.0,98.0,35.0,91.0,20.0,47.0,96.0,226.0,172.0,156.0,192.0,18.0,28.0,2.0,97.0,35.0,41.0,,163.0,33.0,196.0,23.0,10.0,84.0,23.0,56.0,425.0,11.0,53.0,,37.0,150.0,2.0,189.0,64.0,253.0,10.0,125.0,83.0,42.0,62.0,18.0,38.0,50.0,3.0,24.0,8.0,112.0,7.0,28.0,52.0,156.0,7.0,14.0,219.0,13.0,63.0,31.0,32.0,9.0,8.0,15.0,36.0,19.0,,1.0,226.0,1083.0,22.0,0.524390243902439,0.5733333333333334,0.9142857142857143,0.39106145251396646,0.425531914893617,0.3954802259887006,0.4089775561097257,0.45652173913043476,0.38461538461538464,0.46379310344827585,0.54,0.47101449275362317,0.5264750378214826,0.5987654320987654,0.5837837837837838,0.3086206896551724,,0.10224438902743142,0.1116751269035533,0.2077922077922078,0.023622047244094488,,16.397963512940176,0.5535714285714286,0.020202020202020204,,0.08797653958944282,0.03678001387925052,0.10755813953488372,0.023965141612200435,0.09126403123474866,0.03368421052631579,0.046798029556650245,0.04460093896713615,0.024630541871921183,0.024464831804281346,0.022727272727272728,0.0700280112044818,0.07777777777777778,0.10584958217270195,0.09016393442622951,0.15,0.033444816053511704,0.5277777777777778,0.3396551724137931,0.5888324873096447,0.6628571428571428,0.5344827586206896,0.13275862068965516,0.23376623376623376,0.29508196721311475,0.3888888888888889,0.2189655172413793,0.23622047244094488,0.24193548387096775,0.5666666666666667,0.1706896551724138,0.35353535353535354,0.35353535353535354,0.9142857142857143,0.4,0.5333333333333333,0.0625,0.3115942028985507,0.5813953488372093,0.1956521739130435,0.48148148148148145,0.6482758620689655,0.36082474226804123,0.5213124567474048,0.53471,0.5128797794117647,0.1,0.13968957871396895,0.13297150610583447,0.3066485753052917,7.583291770573565,24.541340782122898,0.2592769930572181,35.0,80.0,12.0,20.0,29.0,43.0,0.13793103448275862,0.4375,0.4375,0.9142857142857143,0.16,0.14492753623188406,7.0,6.0,17.0,13.0,,,4.0,2.0,0.4482758620689655,,0.22666666666666666,0.35294117647058826,0.8333333333333334,0.35,7.0,0.5833333333333334,0.8571428571428571,2.0,1.0,,,,True
468,1610612758,Jon Barry,Jon Barry,468,SAC,11591.0,193,8,397,402,154.0,148.0,45.0,799,5.0,7.0,,1.0,2.0,4.0,,2.0,6.0,15.0,10.0,19.0,2.0,6.0,11.0,24.0,11.0,24.0,12.0,67.0,409,,1.0,,3.0,4.0,8.0,2.0,6.0,7.0,21.0,18.0,4.0,21.0,12.0,,2.0,16.0,9.0,2.0,,14.0,9.0,23.0,8.0,1.0,6.0,3.0,5.0,55.0,1.0,2.0,,5.0,11.0,,16.0,3.0,19.0,1.0,6.0,3.0,3.0,7.0,1.0,6.0,4.0,1.0,1.0,,11.0,,5.0,4.0,8.0,,1.0,15.0,,4.0,3.0,2.0,2.0,,,2.0,1.0,,,21.0,154.0,2.0,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.4583333333333333,0.3333333333333333,0.45454545454545453,0.4583333333333333,,0.5,0.5729166666666666,0.5,0.5,0.6,0.5,0.5833333333333334,0.5,,0.08333333333333333,0.2857142857142857,,,,14.634146341463415,0.6363636363636364,,,0.07692307692307693,0.014925373134328358,0.12195121951219512,0.021739130434782608,0.08695652173913043,0.016666666666666666,0.02564102564102564,0.022222222222222223,,0.02564102564102564,,0.05128205128205128,0.043478260869565216,0.1206896551724138,0.1,0.18181818181818182,0.045454545454545456,0.5,0.14583333333333334,0.7142857142857143,1.0,0.8,0.041666666666666664,,,,0.3125,0.4,0.4,0.8333333333333334,0.3958333333333333,0.5263157894736842,0.5263157894736842,0.6,0.3333333333333333,,,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.6458333333333334,0.5625,0.5066934782608695,0.4574,0.5108307692307693,0.07692307692307693,0.14285714285714285,0.04477611940298507,0.31343283582089554,12.512500000000001,26.333333333333332,0.3879093198992443,1.0,5.0,1.0,,2.0,1.0,0.10416666666666667,0.2,0.2,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,,0.5,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,True
98,1610612758,Nick Anderson,Nick Anderson,98,SAC,1007.0,17,6,38,39,28.0,29.0,3.0,77,1.0,1.0,,,1.0,1.0,,,,,,3.0,,3.0,1.0,1.0,,4.0,,2.0,34,,,,,1.0,1.0,,4.0,,2.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,2.0,4.0,,,,,,,1.0,,,1.0,1.0,1.0,,,2.0,28.0,1.0,,,,,,,1.0,,1.0,0.2,,0.2,0.2,,0.2,0.8,,,,,,,12.195121951219512,,0.3333333333333333,,0.07692307692307693,,0.3333333333333333,,0.125,,,,,,,,,0.25,,0.3333333333333333,,1.0,0.2,1.0,1.0,,,,,,,,,,0.6,,,,,,,0.2,1.0,0.6,,1.0,,0.49158999999999997,0.55425,0.49158999999999997,,,,1.0,,26.049999999999997,0.7368421052631579,,1.0,1.0,1.0,1.0,,0.2,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,True
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,36824.0,614,85,1215,1221,417.0,410.0,131.0,2436,56.0,91.0,18.0,29.0,20.0,32.0,6.0,28.0,,3.0,,2.0,,2.0,62.0,122.0,,2.0,47.0,171.0,1192,18.0,31.0,12.0,48.0,22.0,37.0,,2.0,23.0,67.0,82.0,42.0,,,28.0,1.0,1.0,,22.0,,10.0,6.0,16.0,4.0,2.0,4.0,,6.0,38.0,7.0,42.0,,20.0,95.0,7.0,122.0,49.0,171.0,2.0,15.0,9.0,6.0,11.0,1.0,5.0,14.0,3.0,6.0,2.0,25.0,5.0,9.0,35.0,61.0,5.0,4.0,61.0,5.0,23.0,10.0,34.0,17.0,3.0,14.0,35.0,15.0,1.0,4.0,67.0,417.0,11.0,0.6612903225806451,0.8541666666666666,,,,,0.5081967213114754,0.5806451612903226,0.5945945945945946,0.5,0.5806451612903226,0.5641025641025641,0.5625,0.6,0.6320754716981132,0.016129032258064516,,0.18032786885245902,0.17582417582417584,0.21428571428571427,,,12.948061448427213,0.44,0.1794871794871795,,0.18962075848303392,0.0995260663507109,0.18867924528301888,0.05185185185185185,0.18945634266886327,0.08797127468581688,0.11811023622047244,0.12857142857142856,0.05806451612903226,0.05,0.05714285714285714,0.17475728155339806,0.19306930693069307,0.19387755102040816,0.21333333333333335,0.12903225806451613,0.05405405405405406,0.42857142857142855,0.7338709677419355,0.6153846153846154,0.7466666666666667,0.6607142857142857,0.22580645161290322,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.024193548387096774,,,,0.016129032258064516,,,,0.9354838709677419,0.6206896551724138,0.16666666666666666,0.8205128205128205,0.625,0.05128205128205128,,0.75,,0.49385081300813005,0.5361714285714285,0.49474078947368416,0.1619718309859155,0.16428571428571428,0.2807017543859649,0.391812865497076,2.5581967213114756,37.35,0.3432098765432099,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,True
