EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Loose Ball Fouls,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Corner3PctBlocked,PenaltyCorner3Accuracy,on,HeaveMakes,Blocked3s,BlockedCorner3,BlockedArc3
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,37698.0,628,-21.0,1163,1161,307.0,326.0,167.0,2324,9.0,18.0,2.0,2.0,3.0,3.0,13.0,24.0,52.0,4.0,6.0,17.0,56.0,1.0,7.0,4.0,15.0,36.0,83.0,21.0,62.0,11.0,146.0,1165.0,4.0,8.0,1.0,7.0,11.0,6.0,17.0,4.0,15.0,10.0,34.0,24.0,48.0,45.0,18.0,56.0,17.0,5.0,1.0,51.0,12.0,63.0,7.0,5.0,18.0,9.0,24.0,138.0,3.0,5.0,1.0,6.0,38.0,1.0,45.0,9.0,54.0,2.0,26.0,12.0,14.0,21.0,4.0,17.0,10.0,1.0,4.0,2.0,31.0,2.0,9.0,17.0,49.0,2.0,15.0,1.0,2.0,5.0,4.0,1.0,3.0,4.0,2.0,34.0,307.0,13.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3387096774193548,0.14285714285714285,0.26666666666666666,0.3387096774193548,0.43373493975903615,0.5,0.35294117647058826,0.46551724137931033,0.36666666666666664,0.375,0.4769736842105263,0.36666666666666664,0.4358974358974359,0.42758620689655175,0.016129032258064516,0.060240963855421686,0.05555555555555555,0.23076923076923078,0.019230769230769232,0.017857142857142856,13.37719298245614,0.6774193548387096,0.030303030303030304,0.02631578947368421,0.08050847457627118,0.01059322033898305,0.056074766355140186,0.02857142857142857,0.07599309153713299,0.01386481802426343,0.025,0.01282051282051282,0.03529411764705882,0.08653846153846154,0.09195402298850575,0.06701030927835051,0.060240963855421686,0.041666666666666664,0.02531645569620253,0.5,0.12413793103448276,0.5,0.5294117647058824,0.3333333333333333,0.0896551724137931,0.23076923076923078,0.3,0.3586206896551724,0.46153846153846156,0.47058823529411764,0.375,0.041379310344827586,0.6666666666666666,0.6666666666666666,1.0,0.38620689655172413,0.30357142857142855,0.3090909090909091,0.6470588235294118,0.13333333333333333,0.4666666666666667,0.14285714285714285,1.0,0.09375,0.6666666666666666,0.46875,0.26666666666666666,0.5517241379310345,0.30357142857142855,0.47870344827586203,0.45957307692307686,0.47773750000000004,0.013605442176870748,0.023529411764705882,0.07534246575342465,0.2328767123287671,13.619277108433733,25.43548387096775,0.26397248495270853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1510,1610612737,Brevin Knight,Brevin Knight,1510,ATL,36651.0,611,-83.0,1212,1211,151.0,242.0,160.0,2423,18.0,33.0,,1.0,3.0,10.0,32.0,35.0,84.0,,,1.0,5.0,1.0,1.0,,3.0,63.0,149.0,1.0,5.0,20.0,149.0,1276.0,3.0,7.0,1.0,1.0,9.0,11.0,17.0,,3.0,7.0,29.0,50.0,76.0,3.0,,4.0,1.0,12.0,,99.0,24.0,123.0,20.0,4.0,44.0,18.0,37.0,270.0,1.0,7.0,,17.0,47.0,,64.0,8.0,72.0,,45.0,24.0,21.0,21.0,8.0,18.0,14.0,2.0,3.0,,35.0,3.0,3.0,23.0,59.0,1.0,27.0,1.0,10.0,3.0,,,,,,29.0,151.0,4.0,0.3968253968253968,0.3968253968253968,1.0,0.2,1.0,,0.25,0.4228187919463087,0.42857142857142855,0.6470588235294118,0.41883116883116883,0.5625,0.55,0.4431137724550898,0.5625,0.6041666666666666,0.032467532467532464,,0.08053691275167785,0.21212121212121213,0.125,0.011904761904761904,,14.336408800567778,0.6,,,0.10779816513761468,0.012939001848428836,0.16346153846153846,0.0136986301369863,0.11851851851851852,0.013029315960912053,0.007042253521126761,0.016129032258064516,0.017857142857142856,0.09401709401709402,0.07453416149068323,0.1518987341772152,0.16883116883116883,0.14814814814814814,,,0.21428571428571427,0.5454545454545454,0.6923076923076923,0.05555555555555555,0.2077922077922078,0.3125,0.35714285714285715,0.5454545454545454,0.4166666666666667,0.42168674698795183,0.6,,,,,0.032467532467532464,0.2,0.2,1.0,,0.125,1.0,1.0,0.15,0.3333333333333333,0.15,,0.24675324675324675,0.25,0.4452722222222221,0.44110714285714286,0.3975894736842105,0.06097560975609756,0.06289308176100629,0.06040268456375839,0.19463087248322147,11.824161073825502,34.88,0.12458745874587458,1.0,2.0,0.014084507042253521,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1728,1610612737,Roshown McLeod,Roshown McLeod,1728,ATL,19078.0,318,-69.0,602,608,145.0,187.0,89.0,1210,13.0,18.0,4.0,3.0,5.0,17.0,47.0,16.0,41.0,,3.0,1.0,7.0,,3.0,,3.0,46.0,106.0,1.0,10.0,8.0,103.0,623.0,7.0,14.0,,3.0,16.0,12.0,20.0,,5.0,4.0,28.0,52.0,40.0,3.0,,7.0,1.0,12.0,,20.0,2.0,22.0,1.0,1.0,9.0,4.0,7.0,46.0,2.0,15.0,1.0,4.0,25.0,3.0,32.0,18.0,50.0,3.0,9.0,5.0,4.0,11.0,1.0,6.0,5.0,,5.0,,16.0,1.0,2.0,18.0,38.0,3.0,8.0,,3.0,2.0,4.0,3.0,1.0,4.0,3.0,28.0,145.0,3.0,0.5652173913043478,0.5909090909090909,1.0,0.1,,,0.1,0.4339622641509434,0.5,0.6,0.40948275862068967,0.4117647058823529,0.48,0.4327731092436975,0.47058823529411764,0.5185185185185185,0.08620689655172414,,0.11320754716981132,0.16666666666666666,0.1702127659574468,0.024390243902439025,,18.96067415730337,0.6875,0.16666666666666666,0.1111111111111111,0.11160714285714286,0.05319148936170213,0.06896551724137931,0.05405405405405406,0.10283687943262411,0.05329153605015674,0.046875,0.08737864077669903,,0.0847457627118644,0.1566265060240964,0.08536585365853659,0.045454545454545456,0.14285714285714285,0.05263157894736842,0.75,0.15517241379310345,0.7222222222222222,0.8666666666666667,0.5384615384615384,0.4051724137931034,0.3617021276595745,0.4358974358974359,0.35344827586206895,0.3902439024390244,0.4,0.75,0.02586206896551724,,,,0.0603448275862069,0.14285714285714285,0.14285714285714285,1.0,0.23529411764705882,0.17647058823529413,,,0.2,0.6,0.12,,0.2413793103448276,0.14285714285714285,0.43581896551724136,0.4957636363636363,0.464652,0.02564102564102564,0.028037383177570093,0.1553398058252427,0.27184466019417475,10.967924528301888,24.659999999999997,0.24086378737541528,,1.0,0.02608695652173913,0.4117647058823529,4.0,2.0,2.0,4.0,2.0,0.15384615384615385,1.0,0.25,0.08,,,,,,,,,,,,,,,,,True,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,10660.0,178,-56.0,350,350,82.0,118.0,43.0,700,9.0,13.0,5.0,2.0,3.0,6.0,19.0,5.0,16.0,,,,,,,,,20.0,48.0,,,5.0,45.0,370.0,7.0,8.0,,,14.0,4.0,9.0,,,2.0,10.0,32.0,8.0,,,,,6.0,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,4.0,3.0,2.0,25.0,2.0,29.0,7.0,36.0,,2.0,1.0,1.0,4.0,2.0,2.0,7.0,1.0,2.0,,11.0,1.0,2.0,14.0,30.0,2.0,6.0,,2.0,1.0,1.0,,1.0,1.0,1.0,10.0,82.0,5.0,0.8,0.8888888888888888,,,,,,0.4166666666666667,0.875,0.4444444444444444,0.4166666666666667,0.875,0.4444444444444444,0.4411764705882353,0.875,0.5,,,0.125,0.15384615384615385,0.21052631578947367,,,15.46134663341646,0.36363636363636365,0.2222222222222222,0.23076923076923078,0.1937984496124031,0.02666666666666667,0.07692307692307693,,0.17419354838709677,0.023529411764705882,,0.01818181818181818,,0.2903225806451613,0.16666666666666666,0.16,0.09523809523809523,,,1.0,0.2708333333333333,0.6923076923076923,0.8181818181818182,0.7777777777777778,0.3958333333333333,0.3157894736842105,0.4,0.3333333333333333,0.3125,0.3125,0.8,,,,,,,,,0.625,,,,0.3333333333333333,0.6666666666666666,,,0.2708333333333333,,0.4373041666666666,0.42676,0.4463888888888889,0.04,0.04,0.3111111111111111,0.2222222222222222,9.38125,,0.2342857142857143,,3.0,0.043478260869565216,0.8333333333333334,4.0,,,4.0,,,0.8,0.5,,1.0,1.0,,,,,,,,,,,,,,,True,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,108480.0,1808,-263.0,3485,3477,816.0,971.0,469.0,6962,183.0,307.0,102.0,42.0,73.0,86.0,280.0,29.0,83.0,,,,1.0,,,,,298.0,670.0,,1.0,173.0,769.0,3657.0,68.0,145.0,,,165.0,64.0,143.0,,,52.0,180.0,320.0,276.0,,,1.0,,82.0,,36.0,14.0,50.0,11.0,3.0,14.0,8.0,14.0,114.0,29.0,149.0,2.0,36.0,167.0,23.0,226.0,180.0,406.0,17.0,51.0,36.0,15.0,64.0,9.0,27.0,62.0,13.0,37.0,7.0,126.0,15.0,33.0,75.0,164.0,19.0,271.0,,130.0,18.0,29.0,8.0,20.0,29.0,18.0,180.0,816.0,25.0,0.5369127516778524,0.6324110671936759,,,,,,0.44477611940298506,0.4689655172413793,0.44755244755244755,0.44411326378539495,0.4689655172413793,0.44755244755244755,0.48425692695214106,0.5,0.4918032786885246,0.0014903129657228018,,0.12238805970149254,0.11726384364820847,0.15357142857142858,0.03614457831325301,,22.665681202266565,0.5079365079365079,0.20353982300884957,0.02040816326530612,0.12905718701700156,0.10142954390742001,0.1245674740484429,0.11646586345381527,0.12823752368919772,0.10360884749708964,0.13774104683195593,0.07862903225806452,0.12365591397849462,0.10703363914373089,0.14937759336099585,0.12371134020618557,0.1085972850678733,0.17647058823529413,0.059233449477351915,0.6206896551724138,0.45752608047690013,0.5960912052117264,0.6752767527675276,0.5245901639344263,0.4172876304023845,0.30714285714285716,0.3628691983122363,0.12369597615499255,0.3493975903614458,0.3625,0.7931034482758621,,,,,0.0014903129657228018,,,,0.7034482758620689,,,,0.5104895104895105,0.5753424657534246,,,0.45901639344262296,,0.4772527570789867,0.5259425196850392,0.49079370629370644,0.16752577319587628,0.16774193548387098,0.21456436931079323,0.2340702210663199,5.7067164179104495,25.1,0.23414634146341465,,12.0,0.09836065573770492,0.47674418604651164,56.0,,29.0,90.0,25.0,0.09523809523809523,0.5490196078431373,0.14285714285714285,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,29219.0,487,-176.0,967,962,231.0,276.0,121.0,1929,28.0,52.0,18.0,10.0,16.0,31.0,83.0,23.0,50.0,,1.0,,,,,,,82.0,185.0,,1.0,33.0,197.0,1098.0,11.0,30.0,,,28.0,25.0,46.0,,1.0,13.0,63.0,112.0,52.0,,,,,18.0,,16.0,9.0,25.0,5.0,4.0,6.0,5.0,5.0,59.0,3.0,35.0,3.0,15.0,55.0,17.0,87.0,41.0,128.0,5.0,12.0,6.0,6.0,14.0,3.0,9.0,13.0,1.0,5.0,1.0,27.0,1.0,5.0,35.0,68.0,7.0,47.0,,18.0,7.0,14.0,5.0,8.0,14.0,12.0,63.0,231.0,8.0,0.6829268292682927,0.7368421052631579,,,,,,0.44324324324324327,0.36666666666666664,0.5434782608695652,0.44086021505376344,0.36666666666666664,0.5319148936170213,0.4735576923076923,0.4,0.5625,0.005376344086021506,,0.0972972972972973,0.09615384615384616,0.13253012048192772,0.04,,21.266968325791854,0.5185185185185185,0.4722222222222222,0.10714285714285714,0.16717325227963525,0.08557457212713937,0.21428571428571427,0.05084745762711865,0.17543859649122806,0.0811965811965812,0.10752688172043011,0.07272727272727272,0.021739130434782608,0.15217391304347827,0.1875,0.1559633027522936,0.25,0.07142857142857142,0.05813953488372093,0.8571428571428571,0.27956989247311825,0.5384615384615384,0.5957446808510638,0.5714285714285714,0.44623655913978494,0.37349397590361444,0.4305555555555556,0.26881720430107525,0.46,0.4791666666666667,0.9565217391304348,0.005376344086021506,,,,,,,,0.6,,,,0.3404255319148936,0.625,,,0.2849462365591398,,0.43854274193548387,0.4731931034482759,0.4472670212765958,0.08955223880597014,0.09,0.14213197969543148,0.3197969543147208,8.456756756756757,24.1,0.23888314374353672,,7.0,0.08609271523178808,0.5806451612903226,7.0,1.0,6.0,12.0,3.0,0.15384615384615385,0.3888888888888889,,0.02127659574468085,4.0,,,1.0,,1.0,,,,,,,,,,,True,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,17618.0,294,-43.0,580,577,43.0,92.0,84.0,1157,39.0,64.0,35.0,2.0,3.0,13.0,39.0,7.0,16.0,,,,1.0,,,,,59.0,119.0,,1.0,25.0,143.0,616.0,18.0,39.0,,,41.0,5.0,8.0,,,4.0,14.0,66.0,52.0,,,1.0,,10.0,1.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,2.0,41.0,,17.0,47.0,8.0,72.0,43.0,115.0,7.0,4.0,3.0,1.0,14.0,,4.0,12.0,2.0,10.0,1.0,26.0,3.0,1.0,17.0,30.0,5.0,31.0,,17.0,,14.0,7.0,6.0,14.0,6.0,14.0,43.0,1.0,0.559322033898305,0.7674418604651163,,,,,,0.4957983193277311,0.46153846153846156,0.625,0.49166666666666664,0.46153846153846156,0.625,0.5335820895522388,0.4880952380952381,0.7,0.008333333333333333,1.0,0.08403361344537816,0.046875,0.1282051282051282,0.125,1.0,23.357664233576642,0.5384615384615384,0.5714285714285714,,0.24102564102564103,0.16205533596837945,0.3333333333333333,0.05,0.2601626016260163,0.14675767918088736,0.21621621621621623,0.0547945205479452,0.03333333333333333,0.2708333333333333,0.1891891891891892,0.273972602739726,0.40625,0.21052631578947367,0.14,0.42857142857142855,0.5333333333333333,0.609375,0.639344262295082,0.46153846153846156,0.325,0.3333333333333333,0.38235294117647056,0.13333333333333333,0.4375,0.5,1.0,,,,,0.008333333333333333,,,,0.8974358974358975,,,,0.375,0.6666666666666666,,,0.5416666666666666,,0.48697666666666656,0.5350552631578948,0.43842499999999995,0.12686567164179105,0.12781954887218044,0.2867132867132867,0.0979020979020979,4.976470588235293,33.0,0.07413793103448275,,1.0,0.19811320754716982,0.6153846153846154,18.0,,5.0,32.0,3.0,0.1,0.5142857142857142,0.1111111111111111,,,3.0,,1.0,,,,,,,,,,,,,True,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,32996.0,550,-130.0,1074,1057,267.0,303.0,144.0,2131,25.0,46.0,14.0,4.0,6.0,9.0,39.0,11.0,43.0,3.0,17.0,12.0,33.0,4.0,4.0,2.0,7.0,45.0,128.0,15.0,50.0,23.0,158.0,1151.0,5.0,23.0,4.0,4.0,24.0,6.0,23.0,2.0,11.0,7.0,25.0,58.0,32.0,45.0,,32.0,12.0,12.0,,16.0,4.0,20.0,3.0,1.0,6.0,5.0,5.0,44.0,5.0,19.0,1.0,6.0,40.0,5.0,51.0,25.0,76.0,5.0,21.0,13.0,8.0,22.0,6.0,12.0,19.0,4.0,10.0,2.0,41.0,4.0,8.0,26.0,66.0,3.0,33.0,,15.0,3.0,19.0,6.0,7.0,19.0,10.0,25.0,267.0,13.0,0.6444444444444445,0.6744186046511628,1.0,0.3,1.0,0.18181818181818182,0.30612244897959184,0.3515625,0.21739130434782608,0.2608695652173913,0.3792134831460674,0.4074074074074074,0.2647058823529412,0.40932642487046633,0.4,0.32051282051282054,0.2808988764044944,,0.09375,0.08695652173913043,0.1282051282051282,0.06976744186046512,,18.660287081339714,0.5365853658536586,0.1388888888888889,0.034482758620689655,0.09900990099009901,0.04279279279279279,0.07692307692307693,0.053763440860215055,0.0954356846473029,0.0446927374301676,0.042735042735042736,0.03496503496503497,0.07462686567164178,0.1282051282051282,0.07534246575342465,0.09929078014184398,0.05084745762711865,0.15789473684210525,0.04854368932038835,0.5263157894736842,0.25842696629213485,0.5434782608695652,0.5952380952380952,0.76,0.21910112359550563,0.23076923076923078,0.2647058823529412,0.24157303370786518,0.2558139534883721,0.275,0.6363636363636364,0.09550561797752809,0.17647058823529413,0.17647058823529413,1.0,0.1853932584269663,0.36363636363636365,0.36363636363636365,1.0,0.5185185185185185,0.14814814814814814,1.0,1.0,0.17647058823529413,0.6666666666666666,0.20588235294117646,0.2857142857142857,0.5393258426966292,0.375,0.486441525423729,0.49233400000000005,0.45833333333333337,0.07894736842105263,0.10714285714285714,0.1518987341772152,0.15822784810126583,8.9953125,25.665999999999993,0.24860335195530725,1.0,1.0,0.04891304347826087,0.3333333333333333,4.0,4.0,2.0,4.0,3.0,,0.2857142857142857,0.5,0.11764705882352941,1.0,,,6.0,,,,,,,,,,,,,True,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,83051.0,1384,-191.0,2704,2689,604.0,734.0,356.0,5393,34.0,72.0,5.0,13.0,22.0,49.0,131.0,115.0,256.0,10.0,29.0,53.0,115.0,6.0,14.0,12.0,30.0,198.0,459.0,63.0,144.0,122.0,707.0,2822.0,11.0,31.0,8.0,17.0,53.0,47.0,112.0,12.0,34.0,64.0,194.0,130.0,266.0,147.0,42.0,113.0,53.0,38.0,2.0,164.0,24.0,188.0,15.0,9.0,74.0,34.0,56.0,400.0,2.0,17.0,1.0,24.0,75.0,1.0,100.0,20.0,120.0,5.0,49.0,32.0,17.0,88.0,17.0,63.0,39.0,7.0,25.0,5.0,127.0,11.0,38.0,51.0,110.0,4.0,144.0,16.0,40.0,24.0,4.0,2.0,2.0,4.0,1.0,194.0,604.0,20.0,0.3282828282828283,0.33163265306122447,0.7777777777777778,0.4375,0.47058823529411764,0.35294117647058826,0.44366197183098594,0.43137254901960786,0.3548387096774194,0.41964285714285715,0.48507462686567165,0.4791666666666667,0.4452054794520548,0.5226244343891403,0.49019607843137253,0.525,0.23880597014925373,0.013888888888888888,0.08278867102396514,0.16666666666666666,0.183206106870229,0.0078125,0.017391304347826087,25.23155541360588,0.6929133858267716,0.011235955056179775,0.0136986301369863,0.07374631268436578,0.014808362369337979,0.1111111111111111,0.010471204188481676,0.08029197080291971,0.014189693801344288,0.01384083044982699,0.010443864229765013,0.006944444444444444,0.03529411764705882,0.08505154639175258,0.08823529411764706,0.12578616352201258,0.07017543859649122,0.01694915254237288,0.25,0.11940298507462686,0.4722222222222222,0.5666666666666667,0.2647058823529412,0.21724709784411278,0.37404580152671757,0.45794392523364486,0.42454394693200664,0.44921875,0.452755905511811,0.391304347826087,0.04809286898839138,0.3448275862068966,0.3448275862068966,1.0,0.19071310116086235,0.4608695652173913,0.4690265486725664,0.7358490566037735,0.10416666666666667,0.2916666666666667,0.42857142857142855,0.6666666666666666,0.1506849315068493,0.5909090909090909,0.2054794520547945,0.4,0.3582089552238806,0.4690265486725664,0.4564609166666665,0.45481625000000003,0.4337206293706294,0.06416275430359937,0.08097165991902834,0.07496463932107496,0.2743988684582744,12.605228758169938,25.36111111111111,0.22337278106508876,2.0,,0.018907563025210083,0.22448979591836735,2.0,4.0,7.0,4.0,5.0,0.02127659574468085,0.4,,0.0273972602739726,2.0,,1.0,,,2.0,2.0,3.0,1.0,0.0625,0.6666666666666666,1.0,0.006896551724137931,,,,True,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,6209.0,103,,202,199,63.0,118.0,27.0,401,7.0,10.0,5.0,2.0,3.0,2.0,5.0,9.0,17.0,,,,2.0,,,,1.0,18.0,32.0,,2.0,8.0,44.0,221.0,5.0,7.0,,,11.0,5.0,9.0,,1.0,5.0,15.0,26.0,10.0,,,2.0,,3.0,,,1.0,1.0,1.0,,,,,3.0,3.0,8.0,,1.0,8.0,5.0,14.0,11.0,25.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,3.0,1.0,1.0,5.0,15.0,,12.0,,5.0,1.0,5.0,4.0,1.0,5.0,3.0,15.0,63.0,6.0,0.7222222222222222,0.9285714285714286,,,,,,0.5625,0.7142857142857143,0.5555555555555556,0.5294117647058824,0.7142857142857143,0.5,0.55,0.6875,0.5769230769230769,0.058823529411764705,,0.09375,0.2,0.2,,,18.067226890756302,0.3333333333333333,0.4166666666666667,,0.12307692307692308,0.1,0.05263157894736842,0.13043478260869565,0.10714285714285714,0.10679611650485436,0.16129032258064516,,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.08571428571428572,,0.16666666666666666,,0.6,0.29411764705882354,0.7,0.875,0.42857142857142855,0.14705882352941177,0.4,0.5,0.5,0.5294117647058824,0.5294117647058824,1.0,,,,,0.058823529411764705,,,,0.7142857142857143,,,,0.3,0.6666666666666666,0.1,,0.35294117647058826,,0.4458529411764706,0.5219833333333334,0.41888500000000006,0.1282051282051282,0.13513513513513514,0.25,0.3409090909090909,10.78125,25.75,0.3118811881188119,,1.0,0.125,0.5,4.0,,1.0,8.0,,,0.8,,,1.0,,,,,,,,,,,,,,,,True,,,,
